time,Fy_lower,Fy_upper,external_work,kinetic_energy,potenial_energy,strain_energy
0,0,0,0,0,0,0
1,-11.212136951446,11.212136951446,0.00096879835922433,0.00012952281972081,-0.00054468605375765,0.00042411230546668
2,-31.445275147148,31.445275147148,0.0085241490933348,0.0017893238289633,-0.004579234430706,0.0039449146626288
3,-51.490926131516,51.490926131516,0.029071382351941,0.0080596105273248,-0.015218453358987,0.013852928992954
4,-71.346677157326,71.346677157326,0.068866951776387,0.022237184960474,-0.035547986372877,0.033318965403511
5,-91.36055767668,91.36055767668,0.13429046909361,0.047485038420874,-0.068790801165043,0.065499667928571
6,-111.27333381031,111.27333381031,0.23158060353235,0.086893559723365,-0.11792527476146,0.11365532877089
7,-131.21257889154,131.21257889154,0.36719651196204,0.14350110758644,-0.1859921770455,0.18120433491655
8,-151.18505233178,151.18505233178,0.54752285278104,0.22029854126834,-0.27598513871793,0.27153771406311
9,-171.22157651006,171.22157651006,0.77850402325118,0.32024576066969,-0.39094304283968,0.3875609804115
10,-191.14959833474,191.14959833474,1.0657935090722,0.44629943403502,-0.53368319309179,0.53211031598039
11,-211.03914033261,211.03914033261,1.4158363930877,0.6013963351425,-0.70705677393194,0.70877961915579
12,-231.04127770658,231.04127770658,1.8351751747955,0.78842358510516,-0.91410593511015,0.9210692396854
13,-251.03454420229,251.03454420229,2.3294408640684,1.0102278484401,-1.1576547792116,1.1717860848568
14,-270.94935068858,270.94935068858,2.9044216055855,1.2696347839604,-1.4403644312715,1.464057174314
15,-290.90512729684,290.90512729684,3.5665029424874,1.5694399627969,-1.7650931692139,1.8014097732736
16,-310.89190135943,310.89190135943,4.321601530411,1.9124009656753,-2.1346532290817,2.1869483013292
17,-330.8344342381,330.8344342381,5.175390099811,2.3012444975622,-2.5516520837787,2.6237380160323
18,-350.7842335099,350.7842335099,6.1339477780067,2.7386668437078,-3.0187851208476,3.1151626571591
19,-370.75920518543,370.75920518543,7.2031723576791,3.2273301993708,-3.5387659254006,3.6644064322785
20,-390.71201257961,390.71201257961,8.3887047193267,3.7698652838484,-4.1141480217068,4.2745566976198
21,-410.66173977645,410.66173977645,9.6964392994588,4.3688718044319,-4.7475045908019,4.9489347086568
22,-430.62935828479,430.62935828479,11.132214412162,5.0269159115025,-5.4414411135422,5.6907732986202
23,-450.58747449704,450.58747449704,12.701625325667,5.7465315254659,-6.1984445236397,6.5031808020271
24,-470.53966543306,470.53966543306,14.410393537878,6.5302213998455,-7.0209804270785,7.3894131107994
25,-490.50174007109,490.50174007109,16.264259235433,7.3804554457351,-7.9115378168006,8.3527214186328
26,-499.24904748858,499.24904748858,18.181628956641,8.2771336624553,-8.828903022574,9.3527259340671
27,-498.9711869083,498.9711869083,20.094441406754,9.1869414078292,-9.7384859828839,10.35595542387
28,-498.88492486384,498.88492486384,22.000737452903,10.092822866621,-10.640978000873,11.35975945203
29,-498.98835311963,498.98835311963,23.900973946486,10.991934993846,-11.537095657591,12.363878288895
30,-498.93153902745,498.93153902745,25.794473488723,11.884276680691,-12.426221959401,13.368251529322
31,-498.97709972847,498.97709972847,27.681416707764,12.769798493603,-13.308664787649,14.372751920115
32,-498.99668423413,498.99668423413,29.560935253721,13.648427393723,-14.184255681844,15.376679571877
33,-498.982158602,498.982158602,31.432641354389,14.520076793867,-15.05276346469,16.379877889699
34,-498.90362182395,498.90362182395,33.297494734212,15.38464218039,-15.91383747366,17.383657260553
35,-498.93409881141,498.93409881141,35.156800044177,16.242003349182,-16.767762062341,18.389037981835
36,-499.00287489477,499.00287489477,37.009542553567,17.09202482047,-17.614535562265,19.395006991303
37,-498.9587581962,498.9587581962,38.854721115657,17.934557548216,-18.45357690008,20.401144215577
38,-498.92377023966,498.92377023966,40.693307092245,18.769440379756,-19.284752188407,21.408554903839
39,-498.96732910047,498.96732910047,42.525688288885,19.596503799564,-20.108181672676,22.417506616209
40,-498.9696896971,498.96968969709,44.351114444013,20.415576007197,-20.923541827579,23.427572616434
41,-498.94113068278,498.94113068278,46.169682524736,21.226493010287,-21.730557770581,24.439124754155
42,-498.95691614788,498.95691614788,47.981772491056,22.029110734198,-22.529258245936,25.45251424512
43,-498.96531486899,498.96531486899,49.787085617773,22.823315006622,-23.319518440777,26.467567176996
44,-498.94856037158,498.94856037158,51.585578549343,23.609027075579,-24.101185260955,27.484393288388
45,-498.95405073958,498.95405073958,53.377488894037,24.386207823737,-24.874318995878,28.503169898159
46,-498.96257344387,498.96257344387,55.162675586186,25.154865586702,-25.638963402527,29.523712183659
47,-498.95322499059,498.95322499059,56.941050633497,25.915065860438,-26.395148870187,30.54590176331
48,-498.95348720705,498.95348720704,58.712761370893,26.66693579389,-27.143064809829,31.569696561064
49,-498.95975658208,498.95975658208,60.477764894416,27.410657803759,-27.882935090396,32.59482980402
50,-498.95629182071,498.95629182071,62.235972495641,28.146452254219,-28.61495474092,33.621017754722
51,-498.95574273717,498.95574273717,63.987434323207,28.874556480644,-29.339373162102,34.648061161104
52,-498.95973799176,498.95973799176,65.732130255712,29.595210354509,-30.056445654201,35.67568460151
53,-498.96009464836,498.96009464836,67.469982100393,30.308650130556,-30.766393083734,36.703589016659
54,-498.96122721427,498.96122721426,69.200957943276,31.015102177048,-31.469436740701,37.731521202574
55,-498.96505893352,498.96505893352,70.924995267675,31.714771490368,-32.165777536164,38.759217731512
56,-498.96812881126,498.96812881126,72.641987045473,32.407829946031,-32.855567577573,39.7864194679
57,-498.97104918772,498.97104918772,74.351833655146,33.094407193608,-33.538913985187,40.812919669959
58,-498.97497917295,498.97497917295,76.054430309718,33.774577185258,-34.215862384266,41.838567925452
59,-498.97880130206,498.97880130206,77.74965605347,34.448336690321,-34.88636660885,42.86328944462
60,-498.98193353703,498.98193353703,79.43739767827,35.115586305581,-35.550278439858,43.887119238412
61,-498.98507030416,498.98507030416,81.117556631378,35.776128411729,-36.207360663113,44.910195968265
62,-498.98841663031,498.98841663031,82.790034165554,36.429687741087,-36.857315117693,45.932719047861
63,-498.99152387642,498.99152387642,84.454728698946,37.075947109025,-37.499817898867,46.95491080008
64,-498.9946105287,498.9946105287,86.111541785131,37.714578418837,-38.134543978283,47.976997806847
65,-498.99794615952,498.99794615953,87.760373600926,38.345252601407,-38.761167132081,48.999206468845
66,-499.00112944549,499.00112944549,89.401121531002,38.967635803958,-39.379353504505,50.021768026497
67,-499.00406449174,499.00406449174,91.033687467618,39.58139133779,-39.988770320191,51.044917147428
68,-499.00696589869,499.00696589869,92.657978564405,40.186190293315,-40.589098507166,52.068880057239
69,-499.0097285032,499.0097285032,94.273904926153,40.781720162961,-41.180038028962,53.093866897191
70,-499.01232580652,499.01232580652,95.881381079624,41.367693192656,-41.761320528148,54.120060551476
71,-499.01489051353,499.01489051354,97.480324771977,41.943870465721,-42.332745965508,55.147578806469
72,-499.01732962803,499.01732962803,99.070655211172,42.510117871472,-42.894258784404,56.176396426769
73,-499.01952477538,499.01952477538,100.65229572563,43.06652228678,-43.446108948372,57.206186777261
74,-499.0214872652,499.0214872652,102.22517626855,43.613631432304,-43.989178632156,58.235997636391
75,-499.02315058992,499.02315058991,103.78923474741,44.152893744404,-44.525536846013,59.263697901401
76,-499.02438350745,499.02438350745,105.3444202998,44.687298671952,-45.059147701942,60.285272597859
77,-499.02508970807,499.02508970808,106.89069684224,45.222010171443,-45.596384635735,61.294312206504
78,-499.02516125266,499.02516125266,108.42804570228,45.764523754771,-46.145782067247,62.28226363503
79,-499.02449150427,499.02449150427,109.95646896632,46.3238769479,-46.716715338325,63.239753627998
80,-499.02305073903,499.02305073903,111.47599258364,46.909036450079,-47.317600466994,64.15839211665
81,-499.02090458562,499.02090458562,112.98666666082,47.527484473123,-47.954986863037,65.031679797783
82,-499.01819361036,499.01819361036,114.48856248503,48.185169125122,-48.634348267965,65.854214217069
83,-499.01508583701,499.01508583701,115.9817677044,48.887734421076,-49.361583556158,66.620184148246
84,-499.01169724395,499.01169724395,117.46638165031,49.641516802203,-50.143398223624,67.322983426682
85,-499.00801667508,499.00801667508,118.94251287087,50.453168015284,-50.986264827022,67.956248043848
86,-499.00387946676,499.00387946676,120.41028071999,51.328550066057,-51.895377748212,68.514902971778
87,-498.99901064971,498.99901064971,121.86982144,52.272016520292,-52.874198223178,68.99562321682
88,-498.99312830127,498.99312830127,123.32129684053,53.285775689224,-53.923534368514,69.397762472021
89,-498.98607202642,498.98607202642,124.76490214943,54.368573758256,-55.039929163327,69.724972986104
90,-498.97789584724,498.97789584724,126.20086942856,55.514503258758,-56.215069450998,69.985799977561
91,-498.96888085081,498.96888085081,127.62946425529,56.713594633742,-57.437572275915,70.191891979373
92,-498.95949319768,498.95949319768,129.05097576159,57.954514970378,-58.696441840758,70.354533920834
93,-498.95033533643,498.95033533643,130.46570148776,59.227876784944,-59.984012878307,70.481688609457
94,-498.94208967762,498.94208967763,131.87392851731,60.527844261618,-61.296095547015,70.577832970291
95,-498.93542512834,498.93542512834,133.27591275112,61.85075467066,-62.629265053377,70.646647697742
