time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,strain_energy
0,0,0,0,0,0,0,0,0,0,0
0.05,-8.1347972577805e-13,-8.1347976145757e-13,3.5679515183377e-20,17.629570328033,-1.161086792372e-12,0.00020147395057639,0,0.00092546257839926,5.7142857142857e-06,0.00018926367547494
0.1,-1.4313626176895e-12,-2.9090355104444e-12,1.4776728927549e-12,41.472512042346,-5.7327235677713e-12,0.00067538435685383,0,0.00095518684696458,1.1428571428571e-05,0.00068508884845702
0.15,4.3386067305205e-12,-5.8088121206829e-12,1.0147418851203e-11,62.387594331959,-6.6039483706163e-12,0.001388212796867,0,0.0010944308319109,1.7142857142857e-05,0.0013309470479804
0.2,1.535585126452e-11,-1.9912327937509e-11,3.5268179202029e-11,79.267973682634,5.6629394573691e-12,0.0022938565752666,0,0.0014312071273235,2.2857142857143e-05,0.0019861490088936
0.25,1.2642698792401e-11,-5.5998645282461e-11,6.8641344074862e-11,91.617462736051,2.0385438237631e-11,0.0033406054163242,0,0.0019825207691146,2.8571428571429e-05,0.0025955772305971
0.3,-1.4902166407304e-11,-9.8877945883661e-11,8.3975779476357e-11,99.588945793265,9.4743870409676e-12,0.0044784827536564,0,0.0026792181801832,3.4285714285714e-05,0.0031801821506522
0.35,-5.119738646101e-11,-1.0805548526804e-10,5.6858098807028e-11,103.87290510948,-4.0399275389586e-11,0.0056653427190526,0,0.0034167107457948,4e-05,0.0037772982143409
0.4,-6.7597738546547e-11,-5.0567422414638e-11,-1.7030316131909e-11,105.49207791886,-1.0886781835864e-10,0.0068707025055407,0,0.0041194943730227,4.5714285714286e-05,0.0043951902932785
0.45,-5.1468793566886e-11,7.0074626521343e-11,-1.2154342008823e-10,105.55712828805,-1.596844285219e-10,0.0080768037669145,0,0.0047665919376217,5.1428571428571e-05,0.00501546692061
0.5,-1.3772185692475e-11,2.1587905181736e-10,-2.2965123750984e-10,105.04289401864,-1.7279701921993e-10,0.0092770584932486,0,0.0053719145302986,5.7142857142857e-05,0.0056227518252143
