time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,strain_energy
0,0,0,0,0,0,0,0,0,0,0
0.25,0.0049877761394163,0.0066832897032216,-0.0016955135638053,125.49485590031,0.0066832897032214,-1.0889732899615e-15,0.00098405163111915,4.6287967604553e-05,0.0020343592056846,0.35756291101867
0.5,0.0029194509803077,0.0066832897077382,-0.0037638387274305,179.27836475082,0.0066832897077371,-6.4712861872539e-15,0.00145412926572,0.00028322258662644,0.0020343592062149,0.35503059645068
0.75,0.0028458793765679,0.0066832897120222,-0.0038374103354543,179.2783628418,0.006683289712021,-1.6562234738356e-14,0.0023786295338654,0.00092160688648103,0.0020343592072462,0.35329667631918
1,0.0028374763369382,0.0066832897152068,-0.0038458133782686,179.27835989369,0.0066832897152063,-3.1045568691048e-14,0.0034791230417216,0.0016426407012136,0.00203435920883,0.35151431794747
1.25,0.0030288799223463,0.0066832897202198,-0.0036544097978735,179.27835597226,0.0066832897202195,-4.9251197524497e-14,0.0045796605897649,0.0022832871171367,0.0020343592110691,0.34984577436196
1.5,0.003185330891581,0.0066832897294312,-0.0034979588378503,179.2783511908,0.0066832897294309,-7.0418629195541e-14,0.0056824050345162,0.0029033382925827,0.0020343592143159,0.34802909925925
1.75,0.0031417493811066,0.0066832897422464,-0.0035415403611398,179.27834571073,0.0066832897422461,-9.3766041815682e-14,0.006783381746569,0.0035480121321713,0.0020343592195907,0.34619553098397
2,0.0030858363011292,0.0066832897577528,-0.0035974534566236,179.27833975805,0.0066832897577527,-1.1854638083595e-13,0.0078634904723645,0.0042345455591088,0.0020343592289888,0.34432415001971
2.25,0.0031237941008555,0.0066832897771394,-0.0035594956762839,179.278333636,0.0066832897771393,-1.440837824061e-13,0.0089470985790404,0.0049584763362682,0.0020343592453802,0.34243736150575
2.5,0.0030943490505148,0.0066832898022879,-0.0035889407517731,179.27832763625,0.0066832898022879,-1.6979190322718e-13,0.010067333379746,0.0057158463011393,0.0020343592711662,0.34046772029771
2.75,0.0030034181349704,0.0066832898323731,-0.0036798716974026,179.2783209579,0.006683289832373,-1.9519974840706e-13,0.011192589422188,0.0065048963473809,0.0020343593071292,0.33846414070964
3,0.0030034844371512,0.0066832898551638,-0.0036798054180127,179.27830307715,0.0066832898551637,-2.2028021227341e-13,0.012320527699607,0.0073243831551806,0.0020343593526292,0.33641225837326
3.25,0.0029654499061589,0.0066832897906817,-0.0037178398845228,179.27819843406,0.0066832897906814,-2.4856221255113e-13,0.013484392894298,0.0081829633243501,0.0020343594068659,0.33427961305085
3.5,0.0028512944826093,0.0066832891808816,-0.0038319946982722,179.27757468539,0.0066832891808812,-3.1360999794833e-13,0.014648473437239,0.0090779311526393,0.0020343594697252,0.33211651196445
3.75,0.0027753915851972,0.0066832858794288,-0.0039078942942316,179.27437434828,0.0066832858794284,-7.9781426551871e-13,0.015819721314073,0.010015141188314,0.0020343595415368,0.32989574689331
4,0.0027225189922262,0.0066832715670916,-0.0039607525748654,179.26040068938,0.0066832715670908,-7.6645989399422e-12,0.017027399198667,0.010994163132737,0.0020343596224728,0.32759369459649
4.25,0.0026532604610192,0.0066832193013203,-0.0040299588403011,179.20836130844,0.0066832193013193,-1.1070237546386e-10,0.018254081119693,0.012020999976375,0.0020343597123489,0.32522945764262
