time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,strain_energy
0,0,0,0,0,0,0,0,0,0,0
0.05,2.7847240259982e-21,0,2.7847240259982e-21,11.569401742256,3.1763735522036e-22,8.6767563482015e-05,0,0.00039856258970946,3.75e-06,8.1508817418963e-05
0.1,1.4326768209418e-21,2.5410988417629e-21,-1.1084220208211e-21,27.21632862866,5.9292306307801e-21,0.00029086369577434,0,0.00041136280418781,7.5e-06,0.00029504166592148
0.15,2.0017770823783e-20,1.6940658945086e-21,1.8323704929275e-20,40.941844511673,2.371692252312e-20,0.00059785319312427,0,0.00047132923001787,1.125e-05,0.00057318689061458
0.2,-2.0633193199523e-20,2.2022856628612e-20,-4.2656049828135e-20,52.019580288511,4.0657581468206e-20,0.00098788122838441,0,0.00061636569606203,1.5e-05,0.00085535511227333
0.25,-3.8857636455291e-20,7.1150767569361e-20,-1.1000840402465e-19,60.12391259609,2.8799120206646e-20,0.0014386779822404,0,0.00085379562353617,1.875e-05,0.0011178101765609
0.3,-2.2022856628612e-20,1.2874900798265e-19,-1.5077186461127e-19,65.355172014736,1.0164395367052e-20,0.0019287202814645,0,0.0011538369708209,2.25e-05,0.0013695754255067
0.35,7.8879943213057e-21,1.4907779871676e-19,-1.4118980439545e-19,68.166490187031,3.3881317890172e-21,0.0024398573755364,0,0.0014714467713485,2.625e-05,0.001626729507475
0.4,4.8704394467122e-20,1.1519648082658e-19,-6.6492086359463e-20,69.229041927727,2.0328790734103e-20,0.0029589614078795,0,0.0017741080826704,3e-05,0.0018928312889735
0.45,7.7715272910582e-20,3.3881317890172e-20,4.383395502041e-20,69.27170373428,3.7269449679189e-20,0.0034783845226636,0,0.0020527868747175,3.375e-05,0.002159959859417
0.5,4.9339669177563e-20,-2.7105054312138e-20,7.6444723489701e-20,68.934214446124,1.0164395367052e-20,0.0039952895466233,0,0.0023134744831969,3.75e-05,0.002421493311661
0.55,4.3622196783596e-20,-1.4230153513872e-19,1.8592373192232e-19,68.665662784982,2.371692252312e-20,0.0045101987579549,0,0.002563948368804,4.125e-05,0.0026792720178543
0.6,1.6305384234645e-20,-1.8295911660693e-19,1.9926450084157e-19,68.68531760067,1.0164395367052e-20,0.0050252609342905,0,0.0028089249657437,4.5e-05,0.0029390576377683
0.65,-3.0493186101155e-20,-2.0328790734103e-19,1.7279472123988e-19,69.005053480915,-2.7105054312138e-20,0.0055427114053474,0,0.0030531208179988,4.875e-05,0.0032026851010292
0.7,-8.8938459461702e-21,-2.3039296165317e-19,2.21499115707e-19,69.496994125375,6.7762635780344e-21,0.006063841546994,0,0.0033033007649239,5.25e-05,0.003466803605472
0.75,-2.7952087259392e-20,-2.5749801596531e-19,2.2954592870592e-19,69.980586088051,-4.0657581468206e-20,0.0065886000393536,0,0.003564786212575,5.625e-05,0.0037281068896447
0.8,-3.2610768469291e-20,-1.6263032587283e-19,1.3001955740354e-19,70.30209782912,-6.7762635780344e-21,0.0071157769659763,0,0.0038367912468658,6e-05,0.0039873760760056
0.85,-2.2446373102239e-20,-2.3039296165317e-19,2.0794658855093e-19,70.385963631906,-2.7105054312138e-20,0.0076435843195912,0,0.0041127515921646,6.375e-05,0.0042477088195015
0.9,-2.8799120206646e-20,-3.3881317890172e-19,3.1001405869507e-19,70.248753243321,-2.0328790734103e-20,0.0081703583591102,0,0.0043855609089484,6.75e-05,0.0045102344994708
0.95,-5.505714157153e-20,-2.8460307027744e-19,2.2954592870592e-19,69.978971769711,7.4538899358378e-20,0.0086951089385044,0,0.004652120647271,7.125e-05,0.0047730475553655
1,-1.9566461081574e-19,-2.8460307027744e-19,8.8938459461702e-20,69.695598217118,-1.3552527156069e-19,0.0092177422915112,0,0.0049132819979047,7.5e-05,0.0050341138221327
1.05,-9.2750107724346e-20,-2.4394548880924e-19,1.5119538108489e-19,69.502694765068,-3.5914196963582e-19,0.0097389373979383,0,0.0051709591330766,7.875e-05,0.0052938632670046
1.1,3.9979955110403e-19,1.7618285302889e-19,2.2361669807514e-19,69.455884320987,4.9466724119651e-19,0.010259782098304,0,0.0054265494619595,8.25e-05,0.0055542684737893
1.15,6.0774613965496e-19,3.2526065174565e-19,2.8248548790931e-19,69.550227463315,1.768604793867e-18,0.010781329359623,0,0.0056817564567472,8.625e-05,0.0058161048391666
1.2,-1.9159885266892e-18,-2.0870891820346e-18,1.7110065534537e-19,69.730590513219,-1.2603850255144e-18,0.011304227038723,0,0.0059393140294414,9e-05,0.0060781260851685
1.25,-5.0254464760598e-18,-4.1199682554449e-18,-9.0547822061485e-19,69.917938218654,-8.7346037520863e-18,0.011828532902273,0,0.0062016165782792,9.375e-05,0.0063389356457382
1.3,2.7020351017412e-18,4.9602249391212e-18,-2.25818983738e-18,70.040480584479,-2.9815559743351e-19,0.01235376086692,0,0.0064685777856509,9.75e-05,0.0065988037432576
1.35,2.0302532712738e-17,2.0491421059976e-17,-1.8888834723771e-19,70.058346280408,3.78522083469e-17,0.012879121325891,0,0.0067374224932655,0.00010125,0.0068591104612311
1.4,-7.2506020284968e-19,-4.0115480381964e-18,3.2864878353467e-18,69.974034155107,3.3352769331085e-17,0.013403846229272,0,0.0070048478465216,0.000105,0.0071204262625657
1.45,-9.283226992023e-17,-8.5570656463418e-17,-7.2616134568111e-18,69.826681501683,-1.2491364279749e-16,0.013927466368059,0,0.0072692401654104,0.00010875,0.0073818666640805
1.5,-9.856075374251e-17,-6.07424267135e-17,-3.781832702901e-17,69.673994110881,-2.4870242584102e-16,0.014449945254669,0,0.007530880455942,0.0001125,0.0076424060622853
1.55,2.4016941593038e-16,2.7544156191994e-16,-3.5272145989564e-17,69.569540268241,2.4902768649276e-16,0.014971643128032,0,0.0077906619515727,0.00011625,0.0079022286575186
1.6,5.8829148692242e-16,5.1383051459519e-16,7.4460972327231e-17,69.543906514358,1.2246876689853e-15,0.015493146856315,0,0.0080492943472143,0.00012,0.0081623595017681
1.65,-2.9682999087106e-16,-4.694053305776e-16,1.7257533970654e-16,69.595983905519,4.1374510154762e-16,0.01601503786368,0,0.0083077010136745,0.00012375,0.0084232381272519
1.7,-2.4940758076961e-15,-2.3711772562801e-15,-1.2289855141597e-16,69.696465570886,-4.0024949500561e-15,0.016537681762794,0,0.0085674093564118,0.0001275,0.0086842021743932
1.75,-1.7977740674716e-15,-1.0076846041623e-15,-7.9008946330924e-16,69.801127515776,-6.0872395448927e-15,0.017061112340269,0,0.0088298106731091,0.00013125,0.0089444635064835
1.8,6.7460134903891e-15,7.165166897305e-15,-4.1915340691584e-16,69.86823294611,6.9807983178738e-15,0.017585047194862,0,0.0090949200099342,0.000135,0.0092041547083669
1.85,1.5041759308108e-14,1.2320304281985e-14,2.7214550261229e-15,69.873457922321,3.0104879093079e-14,0.018109020264491,0,0.0093611696598602,0.00013875,0.0094640690514488
1.9,-2.1737601342965e-15,-8.4408391734514e-15,6.2670790391549e-15,69.817209638932,1.520845623916e-14,0.018632570704931,0,0.009626604396614,0.0001425,0.0097245564932456
1.95,-4.9159489176056e-14,-5.1125499233445e-14,1.9660100573893e-15,69.722370150688,-7.9720897851882e-14,0.019155411341336,0,0.009890209530778,0.00014625,0.0099851019955894
2,-5.1436672033212e-14,-3.9077465222026e-14,-1.2359206811186e-14,69.624089413578,-1.548421221971e-13,0.019677517561195,0,0.010152103527358,0.00015,0.010245079961689
2.05,1.0012367860799e-13,1.1192121448372e-13,-1.179753587573e-14,69.555965775271,4.8327959472835e-14,0.020199114087904,0,0.010412809939952,0.00015375,0.010504589604357
2.1,3.2568164067296e-13,2.7896234584476e-13,4.6719294828201e-14,69.537897363985,5.632278497758e-13,0.020720574106652,0,0.010672771834447,0.0001575,0.010764263541929
2.15,2.0226663463433e-13,5.1988036271766e-14,1.5027859836256e-13,69.56986786863,6.6065137030707e-13,0.021242272401669,0,0.010932584228703,0.00016125,0.011024387541972
2.2,-5.9849865067705e-13,-7.569602225848e-13,1.5846157190775e-13,69.633460817965,-7.449497290736e-13,0.021764447275747,0,0.011193237644851,0.000165,0.011284549922737
2.25,-1.3041604861335e-12,-1.2278777170374e-12,-7.628276909612e-14,69.699970009326,-3.0384419345787e-12,0.022287121362674,0,0.011455650870275,0.00016875,0.011544241670303
2.3,1.0305170887633e-13,4.3777741848272e-13,-3.347257096064e-13,69.741672214732,-2.2700110562969e-12,0.022810108028071,0,0.011719858790421,0.0001725,0.011803538845336
2.35,4.3765324870426e-12,4.2174739178433e-12,1.590585691993e-13,69.74193220548,5.4576291809395e-12,0.023333095665605,0,0.011984845106124,0.00017625,0.012062957427661
2.4,7.1911030122686e-12,5.2094828017352e-12,1.9816202105334e-12,69.700541569422,1.4929054967618e-11,0.023855772255506,0,0.012249303476227,0.00018,0.012322735464842
2.45,3.9235788215955e-13,-3.5306650723703e-12,3.9230229545298e-12,69.632674696221,8.0756341826367e-12,0.024377940422819,0,0.012512526616129,0.00018375,0.012582537017815
2.5,-1.6474717245732e-11,-1.9198482267922e-11,2.7237650221894e-12,69.562277069581,-2.7842011085955e-11,0.024899581794854,0,0.012774566722269,0.0001875,0.012841940104833
2.55,-2.2913826443696e-11,-1.979110132071e-11,-3.1227251229851e-12,69.5126737441,-6.4710685540505e-11,0.025420851733676,0,0.013035768814674,0.00019125,0.013101004393047
2.6,1.3093178598546e-11,2.014048368186e-11,-7.0473050833142e-12,69.498015984271,-2.7757527531905e-11,0.025942011385675,0,0.013296442133986,0.000195,0.013360158336654
2.65,8.938336708495e-11,8.3964348169575e-11,5.4190189153743e-12,69.518644654397,1.2562504335401e-10,0.026463325191231,0,0.013557009539411,0.00019875,0.013619602818408
2.7,1.2559406111141e-10,8.4880268395524e-11,4.0713792715886e-11,69.561822875068,2.7621113423272e-10,0.026984962814205,0,0.013818171579466,0.0002025,0.013879058127569
2.75,5.6502597095738e-12,-6.8064401933642e-11,7.3714661643216e-11,69.607236412679,1.3828378023282e-10,0.027506941455602,0,0.01408058326576,0.00020625,0.01413816896398
2.8,-2.5816106604144e-10,-3.0856014634649e-10,5.0399080305045e-11,69.634951760487,-4.4515793506364e-10,0.028029128189101,0,0.014344280130034,0.00021,0.014396984902094
2.85,-3.7706437021253e-10,-3.2473696892328e-10,-5.2327401289245e-11,69.63276030548,-1.0499931433485e-09,0.028551298290732,0,0.01460854525713,0.00021375,0.014655869929668
2.9,7.2447977340399e-11,2.1290540809299e-10,-1.4045743075259e-10,69.600243812092,-6.5376121505842e-10,0.029073224326605,0,0.014872438636335,0.0002175,0.014914996014377
2.95,1.1147639071115e-09,1.1202612228709e-09,-5.4973157594124e-12,69.548254937972,1.3926286867672e-09,0.029594760714847,0,0.015135438423264,0.00022125,0.015174121469637
3,1.8744959681784e-09,1.3952838980773e-09,4.792120701011e-10,69.49426554723,3.8542217646869e-09,0.030115892757425,0,0.015397572777019,0.000225,0.015432934558465
3.05,9.3765661329471e-10,-1.2092959327057e-10,1.0585862065653e-09,69.455529169995,3.378337904374e-09,0.030636734546291,0,0.015659090246795,0.00022875,0.015691474124293
3.1,-2.073220068288e-09,-3.1236892412425e-09,1.0504691729545e-09,69.44270008788,-2.7122298022395e-09,0.031157479737337,0,0.015920213386145,0.0002325,0.015950064411127
3.15,-4.8314486934236e-09,-4.742580420828e-09,-8.8868272595603e-11,69.456238911937,-1.1668938825133e-08,0.031678325756714,0,0.016181241446817,0.00023625,0.016208876874175
3.2,-2.8685232158332e-09,-1.0924640969417e-09,-1.7760591188915e-09,69.486782381035,-1.3639813067938e-08,0.032199400389757,0,0.01644268325047,0.00024,0.016467715804977
3.25,6.3580893461777e-09,8.244975814066e-09,-1.8868864678883e-09,69.519131086039,1.5680379082032e-09,0.032720717619255,0,0.016705041750767,0.00024375,0.016726290596315
3.3,1.8335284797993e-08,1.6409569683271e-08,1.9257151147223e-09,69.538192284788,3.0877612306271e-08,0.033242177913265,0,0.016968391151848,0.0002475,0.01698458377752
3.35,2.1201128305207e-08,1.1869518791018e-08,9.3316095141887e-09,69.534579129398,4.9804791793712e-08,0.033763611025784,0,0.017232241083661,0.00025125,0.017242835561855
3.4,4.5773735527787e-09,-1.0676552427574e-08,1.5253925980353e-08,69.507811584431,2.5113058937633e-08,0.03428484325992,0,0.017495879046573,0.000255,0.017501212272997
3.45,-2.6456451718353e-08,-3.8512022843343e-08,1.205557112499e-08,69.466053871434,-5.1066853528996e-08,0.034805762549909,0,0.01775883379098,0.00025875,0.017759629026277
3.5,-4.5342747374784e-08,-4.2210918462231e-08,-3.1318289125525e-09,69.422656764709,-1.313577269187e-07,0.035326357009801,0,0.018021023925574,0.0002625,0.01801793260227
3.55,-1.8414766229973e-08,2.2432017605196e-09,-2.0657967990493e-08,69.390942017995,-1.2644078480119e-07,0.035846714189838,0,0.018282597948389,0.00026625,0.01827613537278
3.6,6.3517554428968e-08,8.2486545320787e-08,-1.8968990891819e-08,69.379247429548,2.4203303816516e-08,0.036366983697577,0,0.01854380264557,0.00027,0.018534352854645
3.65,1.6056409977812e-07,1.3958371152754e-07,2.0980388250586e-08,69.388058207533,2.6671134065745e-07,0.03688731887262,0,0.018805023016774,0.00027375,0.01879255848939
3.7,1.9600796754777e-07,1.0216688218909e-07,9.3841085358683e-08,69.410191250675,4.1702100990617e-07,0.037407819703235,0,0.019066766459004,0.0002775,0.019050550962709
3.75,1.1188521671032e-07,-4.7147415106524e-08,1.5903263181685e-07,69.433822297304,2.7118785163479e-07,0.037928497772902,0,0.019329392174752,0.00028125,0.019308224975996
3.8,-6.6330197809019e-08,-2.254637476603e-07,1.5913354985128e-07,69.447101312399,-2.050244018354e-07,0.038449275511648,0,0.019592789312136,0.000285,0.019565778036376
3.85,-2.1318106781813e-07,-2.7948893457539e-07,6.6307866757257e-08,69.442569316229,-7.572943154675e-07,0.038970019036657,0,0.019856396558459,0.00028875,0.019823532387259
3.9,-1.6787952795911e-07,-9.5186563180464e-08,-7.269296477865e-08,69.419743893519,-9.4023719604894e-07,0.039490590965934,0,0.020119613812937,0.0002925,0.020081563330864
3.95,1.4978576059147e-07,2.8548830425244e-07,-1.3570254366096e-07,69.384993167209,-4.2691274631149e-07,0.040010902157056,0,0.020382198835535,0.00029625,0.020339608649961
4,6.5508760077149e-07,6.4523622428473e-07,9.8513764867622e-09,69.348863874021,6.7276372833465e-07,0.040530942728053,0,0.020644268815699,0.0003,0.020597387335123
4.05,1.1199787255505e-06,7.1598961292279e-07,4.0398911262775e-07,69.321967949482,1.7588106395043e-06,0.041050781955829,0,0.020906011474256,0.00030375,0.020854925490255
4.1,1.3018217196059e-06,3.7728639289272e-07,9.2453532671314e-07,69.311020314592,2.0678698196399e-06,0.041570539004205,0,0.021167526519308,0.0003075,0.021112475157059
4.15,1.097570355483e-06,-2.2132619285681e-07,1.3188965483398e-06,69.316496536787,1.196684453389e-06,0.042090336712148,0,0.021428970484327,0.00031125,0.021370139220959
4.2,6.1942972463933e-07,-7.2526237355325e-07,1.3446920981926e-06,69.332714663349,-5.5551387279058e-07,0.042610255835499,0,0.0216907177208,0.000315,0.021627695319679
4.25,1.4639579352141e-07,-7.9779091284029e-07,9.441867063617e-07,69.350210046722,-2.3062069832026e-06,0.04313030637639,0,0.021953199626517,0.00031875,0.021884854175869
4.3,-5.8211886456418e-09,-3.4090720585583e-07,3.3508601721019e-07,69.359423999355,-3.1110338472634e-06,0.043650426300426,0,0.022216513395385,0.0003225,0.022141632788605
4.35,3.8855506994289e-07,4.4993357643976e-07,-6.1378506496862e-08,69.354278007262,-2.5180912754506e-06,0.044170507598628,0,0.022480237290631,0.00032625,0.022398380742232
4.4,1.3964621531853e-06,1.229031103308e-06,1.6743104987728e-07,69.334305639308,-7.6998151643108e-07,0.04469043890427,0,0.022743697862536,0.00033,0.0226554311361
4.45,2.9094345806669e-06,1.7174828257353e-06,1.1919517549315e-06,69.304604750257,1.4391608653557e-06,0.045210147531845,0,0.023006439958342,0.00033375,0.022912792446922
4.5,4.6515512761712e-06,1.8264213194587e-06,2.8251299567125e-06,69.273713995964,3.401711425787e-06,0.045729624907941,0,0.023268454400374,0.0003375,0.023170212885825
4.55,6.214363081256e-06,1.6201073604033e-06,4.5942557208528e-06,69.250287196307,4.6811199990112e-06,0.046248926901469,0,0.023530025073791,0.00034125,0.023427485282964
4.6,7.152340768921e-06,1.1972657688885e-06,5.9550750000325e-06,69.239853225229,5.0995986803711e-06,0.046768150454165,0,0.023791457223878,0.000345,0.023684613030653
4.65,7.1459467467896e-06,6.2129835412517e-07,6.5246483926644e-06,69.242867543501,4.5740091710474e-06,0.047287396115724,0,0.024052976832204,0.00034875,0.023941689543615
4.7,6.1646389548787e-06,-4.8724408381259e-08,6.21336336326e-06,69.254733632166,3.0412187279043e-06,0.047806730462115,0,0.024314792126547,0.0003525,0.024198704917166
4.75,4.5173305591054e-06,-6.9244620754449e-07,5.2097767666499e-06,69.267711975931,5.5566452277148e-07,0.048326162171918,0,0.024577108284199,0.00035625,0.024455530755533
4.8,2.7300060082347e-06,-1.1280706582437e-06,3.8580766664784e-06,69.273932957169,-2.5773470760245e-06,0.048845640579835,0,0.02484001095845,0.00036,0.024712062690954
4.85,1.3143145587495e-06,-1.1991340409501e-06,2.5134485996996e-06,69.268347100123,-5.8146650671979e-06,0.049365076898559,0,0.02510336112125,0.00036375,0.024968311731382
4.9,5.8059162819997e-07,-8.6907017245337e-07,1.4496618006533e-06,69.250512454103,-8.5569052377453e-06,0.04988437924003,0,0.025366854400437,0.0003675,0.025224348213399
4.95,6.1641071167813e-07,-2.3078718690501e-07,8.4719789858314e-07,69.224593306897,-1.0343464553202e-05,0.050403487316519,0,0.025630200534916,0.00037125,0.025480213507486
5,1.4194292495151e-06,5.766530792122e-07,8.4277617030288e-07,69.197635168272,-1.0903054052415e-05,0.050922393654542,0,0.025893249716508,0.000375,0.025735931946573
5.05,3.0569471730651e-06,1.4623139656556e-06,1.5946332074095e-06,69.176822671947,-1.0064538326346e-05,0.051441144242067,0,0.026155982001087,0.00037875,0.025991591229277
5.1,5.7239102895055e-06,2.4058805805848e-06,3.3180297089206e-06,69.166782101011,-7.6728050498947e-06,0.051959819484621,0,0.02641843334579,0.0003825,0.026247365573389
5.15,9.6749255782189e-06,3.4079926353962e-06,6.2669329428227e-06,69.16793630913,-3.620917790583e-06,0.052478503149742,0,0.026680652082131,0.00038625,0.026503448437099
5.2,1.5109154620195e-05,4.4398504140318e-06,1.0669304206164e-05,69.176491329045,2.0465643913436e-06,0.0529972509025,0,0.026942680437925,0.00039,0.026759984102349
5.25,2.2098934528838e-05,5.4499029325319e-06,1.6649031596306e-05,69.18600383886,9.0986955438945e-06,0.053516070119723,0,0.027204510471868,0.00039375,0.027017066417261
5.3,3.0583187961531e-05,6.4104361032526e-06,2.4172751858278e-05,69.189889042884,1.7218210399628e-05,0.054034918521306,0,0.027466030784524,0.0003975,0.027274764262095
5.35,4.03828754815e-05,7.3402212140914e-06,3.3042654267409e-05,69.183898180131,2.615152159813e-05,0.054553721814252,0,0.027727034072028,0.00040125,0.027533112033072
5.4,5.1204153418986e-05,8.2719404336367e-06,4.2932212985349e-05,69.167638431327,3.5768834047088e-05,0.055072402956894,0,0.027987296531683,0.000405,0.027792091234458
5.45,6.2652665411588e-05,9.2018551489055e-06,5.3450810262683e-05,69.144596734782,4.5996031642255e-05,0.055590911317877,0,0.028246651442824,0.00040875,0.028051670982005
5.5,7.4310803084628e-05,1.0081521712997e-05,6.4229281371631e-05,69.120706377639,5.6717978569877e-05,0.056109240717419,0,0.028504997158128,0.0004125,0.028311888476264
5.55,8.5885457054847e-05,1.0862281153635e-05,7.5023175901212e-05,69.102039414059,6.777110543207e-05,0.056627430221289,0,0.028762280381648,0.00041625,0.028572863500092
5.6,9.7356238614354e-05,1.1542117175378e-05,8.5814121438976e-05,69.092516815703,7.9027989996428e-05,0.057145548147953,0,0.029018523936407,0.00042,0.028834704402269
5.65,0.00010902192285985,1.2162951587374e-05,9.6858971272472e-05,69.092493992593,9.0466722450169e-05,0.057663665651009,0,0.029273872422348,0.00042375,0.029097410983929
5.7,0.00012139155989178,1.2764497480293e-05,0.00010862706241149,69.098725639874,0.00010213885584165,0.058181829796765,0,0.029528552020386,0.0004275,0.029360902895625
5.75,0.00013495736716258,1.3349065823897e-05,0.00012160830133869,69.105682878365,0.00011407058102123,0.058700046206743,0,0.029782719037944,0.00043125,0.029625146799926
5.8,0.00014995031194479,1.3894923773464e-05,0.00013605538817132,69.107691080579,0.00012620737456029,0.059218277758529,0,0.030036324033355,0.000435,0.029890220790416
5.85,0.00016618184577154,1.4396859382069e-05,0.00015178498638947,69.10106600592,0.00013845696971147,0.059736459595816,0,0.030289136297487,0.00043875,0.03015622965025
5.9,0.00018303337562443,1.4882702349589e-05,0.00016815067327485,69.08545065038,0.00015076995091445,0.060254524303219,0,0.030540909498201,0.0004425,0.030423180036493
5.95,0.00019960203525486,1.5387288453026e-05,0.00018421474680183,69.063876450913,0.00016315943004388,0.060772427353571,0,0.030791519903124,0.00044625,0.03069098010896
6,0.00021496291802966,1.5918491460668e-05,0.000199044426569,69.041561225411,0.0001756411488469,0.061290163301886,0,0.03104096200597,0.00045,0.030959563958961
