time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,strain_energy
0,0,0,0,0,0,0,0,0,0,0
0.25,0.0077946564673198,0.010442900580245,-0.0026482441129254,156.86752029121,0.010442900580245,-2.6585793688871e-15,0.0032368578787264,7.2307290027337e-05,0.0025429490071524,0.55870272662251
0.5,0.0036817760691244,0.010442900589062,-0.0067611245199371,224.09645627831,0.010442900589059,-1.5798765882224e-14,0.0038487702315417,0.00045639872769692,0.0025429490079794,0.55208253276686
0.75,0.0031931851627544,0.010442900597429,-0.0072497154346749,224.09645329812,0.010442900597426,-4.0434458710147e-14,0.0049505878085555,0.001716671870223,0.0025429490095887,0.5492348573869
1,0.0030192773805689,0.010442900603652,-0.0074236232230833,224.09644869302,0.010442900603651,-7.5793568745522e-14,0.0064191489050819,0.003452176217597,0.00254294901206,0.54601117994435
1.25,0.0028895894415943,0.010442900613443,-0.0075533111718489,224.09644256694,0.010442900613442,-1.202401322306e-13,0.0080206537496393,0.0051326914719188,0.0025429490155543,0.54267167911291
1.5,0.0030184609414045,0.010442900631432,-0.0074244396900278,224.09643509796,0.010442900631431,-1.719174855703e-13,0.009640758143193,0.006778311898381,0.0025429490206225,0.53929383091936
1.75,0.0030793247335785,0.010442900656461,-0.0073635759228821,224.09642653772,0.01044290065646,-2.28916937008e-13,0.011265189281843,0.0084190447588169,0.0025429490288589,0.53589914633772
2,0.0029053255001707,0.010442900686731,-0.0075375751865608,224.09641723542,0.010442900686731,-2.8941452938901e-13,0.01287105936132,0.010083070495316,0.002542949043537,0.53243785071193
2.25,0.0027110009972974,0.010442900724569,-0.0077318997272718,224.09640761859,0.010442900724569,-3.5176325856308e-13,0.014452596921715,0.011852261658751,0.0025429490691411,0.52888284141721
2.5,0.0023697556960355,0.010442900772721,-0.0080731450766855,224.09639762489,0.010442900772721,-4.1455657609959e-13,0.016049403923988,0.013778247600563,0.0025429491094233,0.52511709397397
2.75,0.0021690736930527,0.01044290082372,-0.0082738271306677,224.09638133034,0.01044290082372,-4.7698348705586e-13,0.017660113766219,0.015820190240866,0.0025429491656058,0.52127785625105
3,0.0020110697828622,0.010442900810645,-0.0084318310277831,224.09630813305,0.010442900810645,-5.4214896681107e-13,0.019292746651752,0.017935063937713,0.0025429492366886,0.51732078776968
3.25,0.0017580186637647,0.01044290031128,-0.0086848816475155,224.0958566334,0.01044290031128,-6.4371307605827e-13,0.020931201587667,0.02013400591215,0.0025429493214217,0.51325981736316
3.5,0.0014940653625167,0.010442897193913,-0.0089488318313967,224.09336519715,0.010442897193913,-1.1038522372833e-12,0.022573098393928,0.022419359046098,0.0025429494196269,0.50910309137872
3.75,0.0013282419501889,0.010442882579719,-0.0091146406295304,224.08173981323,0.010442882579718,-6.3446718762273e-12,0.024210362111842,0.02480019979325,0.0025429495318199,0.50487351100821
4,0.0012781958090069,0.010442825775676,-0.0091646299666695,224.03592906578,0.010442825775675,-8.5172400069782e-11,0.025849675517466,0.027266674154415,0.002542949658271,0.50054437374452
4.25,0.0012595955205431,0.010442639904279,-0.0091830443837354,223.88298355759,0.010442639904276,-1.1191992536521e-09,0.027514947410406,0.029794312642615,0.0025429497987016,0.49607975252045
4.5,0.0011143898250201,0.010442126767175,-0.009327736942155,223.44907691855,0.010442126767172,-1.1460393493383e-08,0.029215171587169,0.03239126110515,0.0025429499524437,0.49146846993205
4.75,0.0009672870097069,0.010440929698722,-0.0094736426890146,222.40052238972,0.010440929698718,-8.8109557190546e-08,0.030931810281127,0.035070814196008,0.002542950118652,0.48676251914711
5,0.0009344438624679,0.010438566538997,-0.0095041226765292,220.23818085892,0.010438566538993,-5.0862564005469e-07,0.032675899278477,0.037829206800885,0.0025429502980131,0.48197520507557
5.25,0.00086035556834842,0.010434620216629,-0.0095742646482802,216.42831741915,0.010434620216623,-2.226910691345e-06,0.034458315808368,0.040632423541655,0.0025429505028304,0.47715194853411
5.5,0.00075115899228546,0.010429067565812,-0.0096779085735261,210.69076635194,0.010429067565805,-7.5095075794978e-06,0.036278284112456,0.043444457863446,0.0025429508006914,0.47236091557631
5.75,0.00060713866926453,0.010422542841475,-0.0098154041722106,203.3063727684,0.010422542841468,-1.9910715984722e-05,0.038132399338513,0.046160397952821,0.0025429514733349,0.46764237998835
6,0.00041299363985334,0.01041622459125,-0.010003230951397,195.17939356862,0.010416224591242,-4.2639296302844e-05,0.040033794101878,0.048737137015677,0.0025429535091813,0.46302897541919
6.25,0.00023003623034214,0.010411228889985,-0.010181192659643,187.48715956699,0.010411228889976,-7.6270468470796e-05,0.041983057010524,0.051163916417154,0.0025429598906525,0.45848531195954
6.5,7.2172795771231e-05,0.01040788062431,-0.010335707828539,181.07873593243,0.010407880624301,-0.00011844335605701,0.043982063687968,0.053501015178021,0.0025429783688016,0.45397332844241
6.75,-6.1699897206623e-05,0.010405540187918,-0.010467240085125,176.06156190037,0.010405540187909,-0.00016614247514747,0.046037495330003,0.055752302502987,0.0025430261549921,0.44951633709691
7,-0.00026507593758457,0.010403255526542,-0.010668331464127,171.91403924583,0.010403255526532,-0.00021804069870313,0.048152515960657,0.057902194685542,0.0025432157316956,0.44507963321501
7.25,-0.00049595515157438,0.010400652801132,-0.010896607952706,168.01260259684,0.010400652801122,-0.00027475036717174,0.050306100407625,0.059926342489058,0.0025436248385747,0.44076622626019
7.5,-0.00070364567480383,0.010398136963309,-0.011101782638112,164.09093003565,0.010398136963298,-0.00033717698702486,0.052522149213066,0.061816606816064,0.0025716889337763,0.4365072330567
7.75,-0.0008047860624768,0.010396173325763,-0.01120095938824,160.24709845313,0.010396173325753,-0.00040475202600557,0.054780224116229,0.063536523423258,0.0026072489269306,0.43238105457735
8,-0.00090472483585776,0.010394581518502,-0.01129930635436,156.59299738899,0.010394581518492,-0.00047531722959204,0.057107720235369,0.065085816403547,0.0026451728882801,0.42834788329627
8.25,-0.0011221515282782,0.010393057105042,-0.01151520863332,152.99375042944,0.010393057105032,-0.00054619335939546,0.059498246493189,0.06643104798827,0.0026822290904411,0.42446934083822
8.5,-0.0013137264683173,0.010392730278972,-0.011706456747289,149.19004458706,0.010392730278962,-0.00061406643881357,0.061945278796949,0.067596550641297,0.0027166752375806,0.42068754963046
8.75,-0.001468843478851,0.010396728816377,-0.011865572295228,145.11867908454,0.010396728816368,-0.00067311563243585,0.064454236947373,0.06855739378926,0.0027560248169374,0.41707468441584
9,-0.0015803219678225,0.010407983642435,-0.011988305610258,141.01405924742,0.010407983642427,-0.00071488698659195,0.067009633727583,0.069282761990844,0.0027931222285768,0.41361120819928
9.25,-0.0017057608208897,0.010425435283589,-0.012131196104479,137.15834699357,0.01042543528358,-0.00073366231507276,0.069644375411391,0.069807114955567,0.0028293954130284,0.41030406762439
9.5,-0.0018170195239504,0.010442487609258,-0.012259507133208,133.57676261372,0.010442487609249,-0.0007329096928322,0.072353414218215,0.07013519280098,0.0028636390720981,0.40709823015591
9.75,-0.0020194038562582,0.010450420888223,-0.012469824744481,130.0127857598,0.010450420888213,-0.00072304116350405,0.075131718843785,0.070260208153832,0.0028979960881009,0.40404296018038
10,-0.0022173682017132,0.010444689909345,-0.012662058111059,126.17198970455,0.010444689909333,-0.00071228163421816,0.077983890756259,0.070199462292451,0.0029313494888447,0.40106168372363
10.25,-0.002394341520687,0.010428740985152,-0.012823082505839,121.96984406608,0.010428740985129,-0.00070361263981648,0.080890173315097,0.069946335920089,0.0029631828061609,0.39821596037974
10.5,-0.0025600321250707,0.010412094880533,-0.012972127005603,117.60322501501,0.010412094880406,-0.00069928482628846,0.08385678369056,0.069528205308357,0.0029956964096439,0.39545767870917
10.75,-0.0026765793434745,0.010404199542513,-0.013080778885988,113.44747946149,0.010404199541421,-0.00070141084130798,0.086857273857114,0.068978372888535,0.0030244972601613,0.39276548503359
11,-0.0027985059348485,0.010408424544367,-0.013206930479216,109.83010913174,0.010408424535061,-0.00070756129871737,0.089890461352522,0.068380015588428,0.0030471680054756,0.3900267829234
11.25,-0.0030200867475936,0.010420421379469,-0.013440508127063,106.76289551292,0.010420421307874,-0.00071187928487975,0.092925543878043,0.067750520763468,0.0030643101172356,0.38730050378429
11.5,-0.0032939245982773,0.010432097377479,-0.013726021975756,103.83621108072,0.010432096889471,-0.00071156410676779,0.095959252600424,0.067137088779083,0.0030782909292009,0.38452449849931
11.75,-0.0034826410654752,0.010437953616329,-0.013920594681804,100.47302948313,0.010437950690951,-0.00070850475184404,0.098991678265249,0.066541231601249,0.0030926373789808,0.38174628139961
12,-0.0036186513199873,0.010438370347588,-0.014057021667575,96.41377498526,0.010438354993244,-0.00070548608452465,0.1019776884723,0.065938167560827,0.0031058174121768,0.37900872102851
12.25,-0.0038713622970782,0.010437273590344,-0.014308635887422,91.964032087914,0.010437203264844,-0.00070339899719316,0.10495514915328,0.065349296096444,0.0031162393562759,0.37627973730327
12.5,-0.0040643768348572,0.010437093000292,-0.014501469835149,87.697616743572,0.01043681277078,-0.00070085556049078,0.10790439756986,0.064789880172999,0.0031246999243407,0.37354168901776
12.75,-0.0042091710386727,0.010436494316136,-0.014645665354809,83.905866214645,0.010435525684039,-0.00069583521592902,0.11084046284242,0.064329050141834,0.0031305444529098,0.37069919400769
13,-0.0042602058837919,0.010433242434303,-0.014693448318095,80.396729696581,0.010430346267952,-0.00068793476477294,0.11375945087149,0.063968878964928,0.0031347899973545,0.36779679943844
13.25,-0.0041937828247074,0.010428861819999,-0.014622644644707,76.821696301501,0.010421389111724,-0.00067815169047726,0.11673985852175,0.06374265295089,0.0031377780901322,0.3646864479893
13.5,-0.0041693736889483,0.010429571901626,-0.014598945590575,73.073090412958,0.01041295232537,-0.00066712449272124,0.11975665973499,0.063676537610654,0.0031423661105819,0.36138347002063
13.75,-0.0042218233310506,0.010441933998919,-0.01466375732997,69.290312567876,0.010410025145021,-0.00065496194463699,0.1228308536158,0.06378152387062,0.0031455294122741,0.35784389467856
14,-0.0042475213785655,0.010467555238617,-0.014715076617183,65.594926838896,0.010414314688355,-0.00064282967398131,0.12595216916016,0.064088874983527,0.0031457625645097,0.35407715028321
14.25,-0.0041815450820149,0.010502393721557,-0.014683938803572,61.988071809746,0.010424027325404,-0.00063370077117864,0.12913418974664,0.064577896868314,0.003144841850494,0.35003267442153
14.5,-0.0040874793639,0.010540969860982,-0.014628449224882,58.51228762064,0.010436602748094,-0.00063097650821522,0.13235415802419,0.065273128546607,0.0031426869452065,0.34575431599502
14.75,-0.0039995840450391,0.010579815359461,-0.014579399404501,55.388211202887,0.01044999417584,-0.00063592524641744,0.13559252858156,0.066197644748241,0.0031405349639332,0.3412159246811
15,-0.0040366460452632,0.010615961609904,-0.014652607655167,52.93398476654,0.010460987088163,-0.00064564604853206,0.13890244063704,0.067340601863758,0.0031361702301,0.33637642302729
15.25,-0.0040679695377375,0.010644794912348,-0.014712764450086,51.399437403631,0.01046453667186,-0.00065494213948743,0.14221306480057,0.068706708137459,0.0031315615590363,0.33132799520456
15.5,-0.0040619915456725,0.010664104242443,-0.014726095788116,50.904548330842,0.010457582170938,-0.0006615919393596,0.14556634137235,0.070290238575016,0.0031257840821535,0.32599628377914
15.75,-0.0041127086982214,0.010680233043638,-0.014792941741859,51.490974793734,0.010443705024383,-0.0006687646744138,0.14892414068127,0.072032861241506,0.0031181190430131,0.32051851862348
16,-0.0042028855569991,0.010705317181151,-0.01490820273815,53.184499587426,0.010431993314304,-0.00068188252280451,0.15230441641724,0.073878933937838,0.0031093214716137,0.31487169890638
16.25,-0.0044144278896146,0.010747054563733,-0.015161482453347,55.984884774769,0.010430206850665,-0.00070343634100808,0.15566433644613,0.075831628117154,0.0031006981126596,0.30910315841451
