time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,strain_energy
0,0,0,0,0,0,0,0,0,0,0
0.05,-9.7315876307966e-13,-9.7315877551447e-13,1.2434809865896e-20,19.282344166781,-1.3889963893726e-12,0.00024102110370207,0,0.0011071214297827,6.25e-06,0.00022641425190803
0.1,-1.7123468460719e-12,-3.4800544539723e-12,1.7677076079004e-12,45.360563034977,-6.8579997298981e-12,0.00080795497658786,0,0.0011426809725086,1.25e-05,0.00081956542157577
0.15,5.1901542300951e-12,-6.9490376079534e-12,1.2139191838049e-11,68.236437087028,-7.9002415029274e-12,0.0016607039147373,0,0.0013092577529886,1.875e-05,0.0015922005595784
0.2,1.8370088889371e-11,-2.3820867811099e-11,4.2190956700469e-11,86.699357949742,6.7745269063826e-12,0.0027441158072229,0,0.0017121403068551,2.5e-05,0.0023760143053281
0.25,1.5124543643338e-11,-6.69903173732e-11,8.2114861016538e-11,100.20662124519,2.4387028685249e-11,0.003996330263024,0,0.0023716715942303,3.125e-05,0.0031050694688039
0.3,-1.7826739924756e-11,-1.1828603239039e-10,1.0045929246563e-10,108.92544419876,1.1334520934401e-11,0.0053575609088915,0,0.0032051239962434,3.75e-05,0.0038044282852593
0.35,-6.1246076322998e-11,-1.2926497953904e-10,6.8018903216044e-11,113.6110404065,-4.8328595811419e-11,0.0067773891329984,0,0.004087379593477,4.375e-05,0.0045187535167157
0.4,-8.0865961851598e-11,-6.0493193828194e-11,-2.0372768023404e-11,115.38202674093,-1.3023690764345e-10,0.008219348691537,0,0.004928113698564,5e-05,0.0052579327111245
0.45,-6.1571906009571e-11,8.3828565278026e-11,-1.454004712876e-10,115.45319009169,-1.9102881249907e-10,0.0096621954497734,0,0.0057022315836155,5.625e-05,0.0059999645977011
0.5,-1.6476803077917e-11,2.582519210417e-10,-2.7472872411961e-10,114.89075816463,-2.0671600326936e-10,0.011098048209552,0,0.0064263747183848,6.25e-05,0.006726454605575
0.55,2.96802608045e-11,4.0645026534443e-10,-3.7677000453993e-10,114.44321358358,-1.8986667218914e-10,0.012528357584458,0,0.0071221461952667,6.875e-05,0.0074425141411193
0.6,5.9030789405951e-11,4.9467109304157e-10,-4.3564030363562e-10,114.47600990505,-1.7578308169415e-10,0.013959092307955,0,0.0078026468610932,7.5e-05,0.0081641482975307
0.65,7.0751280797878e-11,5.2753313945896e-10,-4.5678185866108e-10,115.00894479243,-1.9260641261694e-10,0.015396461627387,0,0.0084809783714182,8.125e-05,0.0088964553028837
0.7,7.8396162488226e-11,5.3657872337519e-10,-4.5818256088697e-10,115.82889549383,-2.3825471065183e-10,0.016844052764662,0,0.0091759323876732,8.75e-05,0.0096301274770791
0.75,2.7510178003774e-09,-2.0503216076166e-09,4.801339407994e-09,116.63496028508,-1.5986440978237e-10,0.01830172231421,0,0.0099022990479505,9.375e-05,0.010355979831922
0.8,3.5170547538579e-09,-7.3980907477867e-09,1.0915145501645e-08,117.17093814176,1.2280610725654e-10,0.01976610730076,0,0.010657894065374,0.0001,0.011076180249695
0.85,3.1674255803939e-09,-1.3270979165418e-08,1.6438404745812e-08,117.31087811935,4.924093311375e-10,0.021232238602922,0,0.011424475042888,0.00010625,0.01179933519799
