time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,strain_energy
0,0,0,0,0,0,0,0,0,0,0
0.05,-3.9860267132425e-13,-3.9860266813857e-13,-3.1856761135236e-21,12.340695910848,-5.6893127116373e-13,9.8722209241819e-05,0,0.00045347578590099,4e-06,9.2738955866696e-05
0.1,-7.0137817375701e-13,-1.4254180890911e-12,7.2403991533411e-13,29.030752308869,-2.8090276390279e-12,0.00033093825949195,0,0.00046803972676668,8e-06,0.00033569206075796
0.15,2.1260082825821e-12,-2.8462927866268e-12,4.9723010692088e-12,43.671304181722,-3.2359210051639e-12,0.00068022410082793,0,0.00053626833007526,1.2e-05,0.00065215990729711
0.2,7.5244334000276e-12,-9.7570830199525e-12,1.728151641998e-11,55.487557545836,2.7748219388592e-12,0.0011239893610553,0,0.00070128772503041,1.6e-05,0.0009732051900359
0.25,6.1946283570412e-12,-2.7439663124421e-11,3.3634291481462e-11,64.132180133751,9.9886663508877e-12,0.0016368959444431,0,0.00097143035084758,2e-05,0.0012718212864463
0.3,-7.302808417898e-12,-4.8450943981155e-11,4.1148135563257e-11,69.712190912949,4.6419060374745e-12,0.0021944552725198,0,0.0013128108904585,2.4e-05,0.0015582746240369
0.35,-2.5087797379293e-11,-5.2947993910049e-11,2.7860196530755e-11,72.710930269061,-1.9796450889426e-11,0.0027760158314013,0,0.0016741805340757,2.8e-05,0.0018508591157533
0.4,-3.3123509838217e-11,-2.4778115228553e-11,-8.3453946096644e-12,73.844318315636,-5.3345849822082e-11,0.0033666410394231,0,0.0020185422326817,3.2e-05,0.0021536240605208
0.45,-2.5219248589349e-11,3.4337805846331e-11,-5.955705443568e-11,73.889823858662,-7.8245268245988e-11,0.0039576293323714,0,0.002335617226319,3.6e-05,0.0024575573251926
0.5,-6.7466727717073e-12,1.0578313298557e-10,-1.1252980575728e-10,73.529835693239,-8.4669465198522e-11,0.0045457526298665,0,0.002632222232431,4e-05,0.0027551246757393
0.55,1.2160506839805e-11,1.6648558240026e-10,-1.5432507556045e-10,73.243382559405,-7.7766803447418e-11,0.0051316051607593,0,0.0029172062085718,4.4e-05,0.0030484200193042
0.6,2.4183388662924e-11,2.0262009205066e-10,-1.7843670338774e-10,73.264351910433,-7.1997245886218e-11,0.0057176317527362,0,0.0031959353989089,4.8e-05,0.0033439988362179
0.65,2.8984942341202e-11,2.1607929168003e-10,-1.8709434933883e-10,73.605410374825,-7.8887347365218e-11,0.0063063757164903,0,0.0034737762063767,5.2e-05,0.0036439488866389
0.7,3.2117168246086e-11,2.1978386493572e-10,-1.8766669668964e-10,74.130156531524,-9.7584229996476e-11,0.0068993063585557,0,0.0037584255465014,5.6e-05,0.0039444576880351
0.75,1.1267634051491e-09,-8.3980126131466e-10,1.9665646664637e-09,74.646012916927,-6.5476952032766e-11,0.0074963649182189,0,0.004055941277936,6e-05,0.0042417635618125
0.8,1.4405107992941e-09,-3.0302240135925e-09,4.4707348128866e-09,74.989013280608,5.0300359140203e-11,0.0080961739182013,0,0.0043654285469557,6.4e-05,0.0045367548722376
0.85,1.2973003008041e-09,-5.4357298491991e-09,6.7330301500032e-09,75.078553165517,2.0168192205134e-10,0.008696698036258,0,0.0046794151956516,6.8e-05,0.0048329566286705
0.9,2.4713613949903e-10,-6.6520101793673e-09,6.8991463188664e-09,74.932299108368,2.5975889213041e-10,0.0092960440411744,0,0.0049898078728966,7.2e-05,0.0051316544202582
0.95,-2.398666328505e-10,-6.5503449744533e-09,6.3104783416028e-09,74.644651405699,1.1815523571075e-10,0.0098930861969685,0,0.0052930809657287,7.6e-05,0.0054306787655673
1,-4.2843754421883e-10,-5.8331719712996e-09,5.4047344270808e-09,74.342516298626,-1.4225084723026e-10,0.010487719281466,0,0.0055902100512528,8e-05,0.0057277137056074
1.05,-4.5279793950313e-10,-4.7163161984772e-09,4.2635182589741e-09,74.136883859387,-3.1555742877932e-10,0.011080717262574,0,0.0058833774908362,8.4e-05,0.0060232490549382
1.1,-3.7836291632119e-10,-3.3267151521043e-09,2.9483522357831e-09,74.087070045709,-2.9121851311724e-10,0.011673318900999,0,0.0061741743281049,8.8e-05,0.0063195312010253
1.15,-3.6136982652202e-10,-1.9309320981075e-09,1.5695622715855e-09,74.187789150857,-1.6812530966753e-10,0.012266722763576,0,0.0064645387510322,9.2e-05,0.0066174434655633
1.2,-4.4009004593754e-10,-7.0062636627673e-10,2.6053632033919e-10,74.380218158942,-1.4010065896579e-10,0.012861665986364,0,0.0067575817228188,9.6e-05,0.0069155669887467
