time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,strain_energy
0,0,0,0,0,0,0,0,0,0,0
0.05,-4.3132742219245e-12,-4.3132741979869e-12,-2.39375336312e-20,40.594452763355,-6.1562714951199e-12,0.0010682387359795,0,0.0049069476462878,1.3157894736842e-05,0.0010035087571989
0.1,-7.5881770031417e-12,-1.5424469684898e-11,7.836292681756e-12,95.496003311655,-3.0395867240015e-11,0.0035809671713503,0,0.0050645937224051,2.6315789473684e-05,0.0036324872349959
0.15,2.3002536396697e-11,-3.0800154798578e-11,5.3802691195274e-11,143.65581410873,-3.501551476613e-11,0.0073604679605882,0,0.0058029255550746,3.9473684210526e-05,0.0070570253730876
0.2,8.141936953469e-11,-1.0557540743874e-10,1.8699477697343e-10,182.52528265359,3.0026411329651e-11,0.012162301859165,0,0.007588597760651,5.2631578947368e-05,0.010531152490986
0.25,6.7046101490963e-11,-2.9689573602344e-10,3.639418375144e-10,210.9618882147,1.0809521162826e-10,0.017712298032207,0,0.010511774280786,6.5789473684211e-05,0.013762584652342
0.3,-7.8979668890365e-11,-5.2422669579843e-10,4.4524702690806e-10,229.31766762929,5.0259813780436e-11,0.023745477981313,0,0.014205798111855,7.8947368421053e-05,0.016862369922485
0.35,-2.7140559702456e-10,-5.7288441866884e-10,3.0147882164428e-10,239.18250705137,-2.1416361449555e-10,0.030038381392,0,0.018116146940968,9.2105263157895e-05,0.020028458084206
0.4,-3.5838214809698e-10,-2.6811045186282e-10,-9.0271696234163e-11,242.91133569302,-5.7720029908556e-10,0.03642938529548,0,0.021842491639774,0.00010526315789474,0.023304693348628
0.45,-2.7291494071609e-10,3.714853487758e-10,-6.4440028949189e-10,243.0615471575,-8.4666952295713e-10,0.042824331753287,0,0.025273607689422,0.00011842105263158,0.026593576866192
0.5,-7.3101108620063e-11,1.1445023277625e-09,-1.2176034363826e-09,241.87780041488,-9.1623964188284e-10,0.04918828830775,0,0.02848323995769,0.00013157894736842,0.029813575401175
0.55,1.3143146499863e-10,1.8013235448611e-09,-1.6698920798625e-09,240.93584976286,-8.4160022700841e-10,0.055527682360128,0,0.031567125229672,0.00014473684210526,0.03298733424861
0.6,2.6148680665073e-10,2.1923546104615e-09,-1.9308678038107e-09,241.0050996172,-7.7921041136391e-10,0.061868966986016,0,0.034583323639017,0.00015789473684211,0.036185796948566
0.65,3.1340540934482e-10,2.338039936569e-09,-2.0246345272242e-09,242.12726841293,-8.5379806702294e-10,0.068239662296184,0,0.037589904633699,0.00017105263157895,0.039431575274574
0.7,3.472592759441e-10,2.378147709683e-09,-2.0308884337389e-09,243.85370555366,-1.056139333161e-09,0.074655667984825,0,0.040670160305444,0.00018421052631579,0.04268341823632
0.75,1.2194653525909e-08,-9.0876457424765e-09,2.1282299268385e-08,245.55093736287,-7.0865693321083e-10,0.081116349183339,0,0.043889648556042,0.00019736842105263,0.04590060038057
0.8,1.5590540047343e-08,-3.2790449796182e-08,4.8380989843525e-08,246.67956897368,5.4432699938146e-10,0.087606800824801,0,0.047238693977289,0.00021052631578947,0.049092716771238
0.85,1.4041016755429e-08,-5.8820844044257e-08,7.2861860799686e-08,246.97439861878,2.1827207251921e-09,0.094104998110001,0,0.050636446234468,0.00022368421052632,0.052297919053232
0.9,2.6744399132948e-09,-7.1982228158759e-08,7.4656668072054e-08,246.49348549897,2.8117345029968e-09,0.10059045233519,0,0.053995325573317,0.00023684210526316,0.05553013847465
0.95,-2.5964738859024e-09,-7.0880860511503e-08,6.82843866256e-08,245.5473280312,1.2802083823376e-09,0.10705097879727,0,0.057277171585535,0.00025,0.058765902622289
1,-4.6372327380481e-09,-6.311789045154e-08,5.8480657713492e-08,244.55339183899,-1.5369186961512e-09,0.11348543566214,0,0.060492529039534,0.00026315789473684,0.061980135344079
