time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,strain_energy
0,0,0,0,0,0,0,0,0,0,0
0.05,-3.8927206932558e-12,-3.8927207946871e-12,1.0143129853063e-19,38.564726145039,-5.5560302893002e-12,0.00096408535975376,0,0.0044285169620452,1.25e-05,0.00090566573472836
0.1,-6.8478650671213e-12,-1.392054886347e-11,7.0726837963487e-12,90.721195805478,-2.7432244166124e-11,0.0032318225896872,0,0.0045707889826191,2.5e-05,0.0032783142016399
0.15,2.0759898505574e-11,-2.7797045156104e-11,4.8556943661678e-11,136.473009191,-3.1601450501003e-11,0.0066428216986709,0,0.0052371299037887,3.75e-05,0.0063689498600346
0.2,7.3480970255222e-11,-9.5281963525748e-11,1.6876293378097e-10,173.39898969995,2.7098767281237e-11,0.010976476075614,0,0.0068486953597942,5e-05,0.0095043357990044
0.25,6.0508162334822e-11,-2.6794962605593e-10,3.2845778839076e-10,200.41374129824,9.7555184498102e-11,0.015985346314843,0,0.0094868582016087,6.25e-05,0.012420689336681
0.3,-7.1281847752622e-11,-4.7311740435747e-10,4.0183555660485e-10,217.85169892941,4.5357443766592e-11,0.021430289093157,0,0.012820710242548,7.5e-05,0.015218234024619
0.35,-2.449474604379e-10,-5.1703120804896e-10,2.7208374761105e-10,227.22325780593,-1.932856829505e-10,0.027109631332592,0,0.016349793639037,8.75e-05,0.018075619672261
0.4,-3.2344215281992e-10,-2.4196997671592e-10,-8.1472176104004e-11,230.76560553572,-5.2092559001756e-10,0.032877508280398,0,0.019712811189777,0.0001,0.02103241385083
0.45,-2.4630401554714e-10,3.3527016866973e-10,-5.8157418421687e-10,230.90827078999,-7.6411886383186e-10,0.038648942492392,0,0.022809382882372,0.0001125,0.024000622670382
0.5,-6.596736629443e-11,1.0329223338202e-09,-1.0988897001146e-09,229.7836823893,-8.2690225158702e-10,0.04439240759223,0,0.025706064520514,0.000125,0.026906662905785
0.55,1.1862679825128e-10,1.6257046451217e-09,-1.5070778468704e-09,228.88880678937,-7.5953682243408e-10,0.050113704473798,0,0.028489259497589,0.0001375,0.029770972721131
0.6,2.3600434279441e-10,1.9786080648248e-09,-1.7426037220303e-09,228.95457560601,-7.0322738918941e-10,0.055836707136215,0,0.031211367476284,0.00015,0.032657578073477
0.65,2.8286328912708e-10,2.1100859452739e-09,-1.8272226561469e-09,230.02061781108,-7.7054064994905e-10,0.061586252487966,0,0.03392479603297,0.0001625,0.035586884734793
0.7,3.1341893288989e-10,2.1462817894474e-09,-1.8328628565575e-09,231.66071272497,-9.5315175695741e-10,0.067376689947217,0,0.036704715855008,0.000175,0.038521663524272
0.75,1.1005522077533e-08,-8.2015703938574e-09,1.920709247139e-08,233.27306002588,-6.3955285918528e-10,0.073207446482834,0,0.03961029242934,0.0001875,0.041425161126952
0.8,1.4070248737291e-08,-2.9593284000835e-08,4.3663532738126e-08,234.34523678774,4.9125219224542e-10,0.079065070264469,0,0.042632793215145,0.0002,0.044306038229376
0.85,1.2671797114068e-08,-5.3085631280137e-08,6.5757428394205e-08,234.62530512101,1.9698799121298e-09,0.084929683996139,0,0.045699250579507,0.0002125,0.047198726120693
0.9,2.413664527963e-09,-6.4963750884143e-08,6.7377415412106e-08,234.16842497945,2.5375269796101e-09,0.090782796800078,0,0.048730624088433,0.000225,0.050115796432616
0.95,-2.3432552097455e-09,-6.3969849915888e-08,6.1626594706143e-08,233.26957182982,1.1552782540293e-09,0.096613412210112,0,0.05169247468851,0.0002375,0.053036065133385
1,-4.1850205283903e-09,-5.6963944564158e-08,5.2778924035768e-08,232.32533727189,-1.3872199512146e-09,0.10242049993254,0,0.05459431978514,0.00025,0.055936902033138
1.05,-4.4229814003075e-09,-4.6054763735504e-08,4.1631782335196e-08,231.68260851022,-3.0793145232039e-09,0.10821161660563,0,0.057457465856392,0.0002625,0.058823083562048
1.1,-3.6957337335976e-09,-3.2482936556701e-08,2.8787202823103e-08,231.52681007335,-2.8414736263785e-09,0.11399885944167,0,0.060297449377265,0.000275,0.061716558001494
1.15,-3.5288883695891e-09,-1.8852111010291e-08,1.5323222640702e-08,231.84148307301,-1.6393725890684e-09,0.11979393461301,0,0.063133199645287,0.0002875,0.064625964244536
1.2,-4.2966129773728e-09,-6.8388014413771e-09,2.5421884640043e-09,232.4428402998,-1.365733116117e-09,0.12560404297769,0,0.06599510115184,0.0003,0.067537441941998
1.25,-4.9273161363767e-09,3.331793468073e-09,-8.2591096044497e-09,233.06741004523,-2.8597838671804e-09,0.13142982421549,0,0.068909771080287,0.0003125,0.07043544362915
1.3,-4.4854357429287e-09,1.1548910467058e-08,-1.6034346209986e-08,233.47586706414,-5.2657871531074e-09,0.13726587076037,0,0.071876253552475,0.000325,0.073322963234844
1.35,-3.2629859348206e-09,1.7099089172357e-08,-2.0362075107177e-08,233.53528923911,-7.1459180467446e-09,0.14310339985419,0,0.074863696848592,0.0003375,0.076215354553538
1.4,-2.0614221773462e-09,1.9735789099544e-08,-2.1797211276891e-08,233.25400702946,-7.8159604870046e-09,0.14893386833311,0,0.07783537330817,0.00035,0.079118973319644
1.45,-9.9200387430865e-10,2.0849282708494e-08,-2.1841286582802e-08,232.76250311896,-7.5094016601784e-09,0.15475205572556,0,0.080773329236303,0.0003625,0.082023984345476
1.5,4.7987480516229e-10,2.2894944172284e-08,-2.2415069367122e-08,232.2531761541,-6.6116693366947e-09,0.16055755257249,0,0.083680679383501,0.000375,0.084918973776576
1.55,2.5355184046834e-09,2.7695138702342e-08,-2.5159620297659e-08,231.90464274266,-5.1528640333592e-09,0.16635436045503,0,0.086567352981493,0.0003875,0.087805986132746
