time,Load,avg_p,avg_s1,max_d
8.3199999999999e-06,-16769.828378784,-133.34213614335,37.63660781593,0
8.3399999999999e-06,-17110.499904,-136.05068484828,36.042196194322,0
8.3599999999999e-06,-17758.62340695,-141.20385445144,32.755208262221,0
8.3799999999999e-06,-18557.673908179,-147.55706048731,28.637292296333,0
8.3999999999999e-06,-19316.711164036,-153.59208450419,24.739525699604,0
8.4199999999999e-06,-19854.478555184,-157.86771739478,22.059661231225,0
8.4399999999999e-06,-20041.168516818,-159.3518439716,21.312224127998,0
8.4599999999999e-06,-19828.229167224,-157.65843628534,22.764443654389,0
8.4799999999999e-06,-19259.364707261,-153.13501275057,26.175709344342,0
8.4999999999999e-06,-18460.236313175,-146.78074140368,30.854273456407,0
8.5199999999999e-06,-17609.290953125,-140.01449034673,35.81783495192,0
8.5399999999999e-06,-16896.49300431,-134.34669442103,40.020710342399,0
8.5599999999999e-06,-16479.50446847,-131.0309381695,42.595044920362,0
8.5799999999999e-06,-16447.420370939,-130.77561363971,43.050431652996,0
8.5999999999999e-06,-16800.396599472,-133.58194325222,41.386045031973,0
8.6199999999999e-06,-17449.824565006,-138.74537451954,38.089670682837,0
8.6399999999999e-06,-18238.963718272,-145.01963764771,34.024122669035,0
8.6599999999999e-06,-18979.231409734,-150.90529435058,30.227476111345,0
8.6799999999999e-06,-19493.752142863,-154.99600284785,27.673344718486,0
8.6999999999999e-06,-19658.111030479,-156.30254855915,27.04655370016,0
8.7199999999999e-06,-19428.919740521,-154.47996738945,28.585904318213,0
8.7399999999999e-06,-18853.633030302,-149.9055901129,32.030147829106,0
8.7599999999999e-06,-18059.394198798,-143.59034609306,36.679395066777,0
8.7799999999999e-06,-17223.532082553,-136.94418085024,41.557522949156,0
8.7999999999999e-06,-16532.558625557,-131.45004483352,45.637876010984,0
8.8199999999999e-06,-16139.14945177,-128.32184788929,48.080066517699,0
8.8399999999999e-06,-16127.028390849,-128.22526021253,48.423263520494,0
8.8599999999999e-06,-16491.828484673,-131.1255436753,46.69153636681,0
8.8799999999999e-06,-17142.300972072,-136.29717027068,43.387191168268,0
8.8999999999999e-06,-17921.546958245,-142.4926396873,39.37389297568,0
8.9199999999999e-06,-18643.335320925,-148.23124442439,35.676748864546,0
8.9399999999999e-06,-19135.104189036,-152.1409715209,33.245606326035,0
8.9599999999999e-06,-19277.718147573,-153.27460480597,32.736215125926,0
8.9799999999999e-06,-19032.819437722,-151.32718486296,34.359681752763,0
8.9999999999999e-06,-18451.490840794,-146.70487934008,37.834794455535,0
9.0199999999999e-06,-17662.27331343,-140.42970704299,42.453987724457,0
9.0399999999999e-06,-16841.349961301,-133.90247215409,47.247467822253,0
9.0599999999999e-06,-16171.815352162,-128.57892097937,51.207413254701,0
9.0799999999999e-06,-15801.448027938,-125.63400064597,53.520410350991,0
9.0999999999999e-06,-15808.723555608,-125.69163894165,53.754526198461,0
9.1199999999999e-06,-16184.880669273,-128.6821607591,51.958016429565,0
9.1399999999999e-06,-16836.135499037,-133.85989869304,48.647128855027,0
9.1599999999999e-06,-17605.488829716,-139.97658306151,44.6860603206,0
9.1799999999999e-06,-18309.059279586,-145.57022181196,41.086960520193,0
9.1999999999999e-06,-18778.537830804,-149.30264581899,38.776246503176,0
9.2199999999999e-06,-18899.962936901,-150.26779564615,38.381175275621,0
9.2399999999999e-06,-18639.88117635,-148.19971106308,40.085854620704,0
9.2599999999999e-06,-18052.88519014,-143.53245591707,43.589760956528,0
9.2799999999999e-06,-17268.830177761,-137.29847497211,48.178111700816,0
9.2999999999999e-06,-16462.723471132,-130.88919289831,52.887607298259,0
9.3199999999999e-06,-15814.27200055,-125.73338979194,56.729095472319,0
9.3399999999999e-06,-15466.439587986,-122.96770684308,58.915681919104,0
9.3599999999999e-06,-15492.56952259,-123.17525354778,59.0436920168,0
9.3799999999999e-06,-15879.629379739,-126.25239845503,57.184888830342,0
9.3999999999999e-06,-16531.40260476,-131.43414983003,53.868897651029,0
9.4199999999999e-06,-17290.848343111,-137.47193494994,49.960124333056,0
9.4399999999999e-06,-17976.436908018,-142.92249162821,46.457751248563,0
9.4599999999999e-06,-18424.057284973,-146.48105672742,44.26506814649,0
9.4799999999999e-06,-18524.822914856,-147.28193939592,43.981384902541,0
9.4999999999999e-06,-18250.064463141,-145.09722077452,45.764473658963,0
9.5199999999999e-06,-17657.770172893,-140.3879513727,49.295128627863,0
9.5399999999999e-06,-16879.027052729,-134.19634627921,53.85180399681,0
9.5599999999999e-06,-16087.634505307,-127.90419569231,58.477870855069,0
9.5799999999999e-06,-15459.936892087,-122.91351427206,62.202707119364,0
9.5999999999999e-06,-15134.159555106,-120.32324531668,64.26551689713,0
9.6199999999999e-06,-15178.623330183,-120.67655508521,64.290278074945,0
9.6399999999999e-06,-15576.142979681,-123.83679814632,62.371608789493,0
9.6599999999999e-06,-16228.169303431,-129.0204544805,59.051960759173,0
9.6799999999999e-06,-16977.679017019,-134.97911882371,55.195623168048,0
9.6999999999999e-06,-17645.499350975,-140.28829926343,51.788783129245,0
9.7199999999999e-06,-18071.667661649,-143.67624233004,49.711877481339,0
9.7399999999999e-06,-18152.279446444,-144.3168849884,49.53678179748,0
9.7599999999999e-06,-17863.33453044,-142.01943433828,51.395566290954,0
9.7799999999999e-06,-17266.106002829,-137.27104592853,54.950953272404,0
9.7999999999999e-06,-16492.831168362,-131.12305690804,59.475082445163,0
9.8199999999999e-06,-15716.067523674,-124.947353576,64.018182026043,0
9.8399999999999e-06,-15108.817829919,-120.11935330565,67.62804368911,0
9.8599999999999e-06,-14804.639781108,-117.70086649221,69.569578805973,0
9.8799999999999e-06,-14866.936116758,-118.19594766541,69.493842135008,0
9.8999999999999e-06,-15274.482843599,-121.43584560332,67.517678178666,0
9.9199999999999e-06,-15926.495994264,-126.61929080341,64.195825961802,0
9.9399999999999e-06,-16666.029479614,-132.49851923336,60.392130049047,0
9.9599999999999e-06,-17316.275520526,-137.66787233362,57.079738658708,0
9.9799999999999e-06,-17721.374807939,-140.88824656685,55.116484779823,0
9.9999999999999e-06,-17782.317235024,-141.37250791446,55.047293456771,0
1.002e-05,-17479.661598207,-138.96611178024,56.979140549078,0
1.004e-05,-16877.858222072,-134.18146220667,60.557269413645,0
1.006e-05,-16110.214062818,-128.07837708894,65.047949207957,0
1.008e-05,-15348.009170764,-122.01855698235,69.508460359993,0
1.01e-05,-14760.922078689,-117.35096150404,73.004911680377,0
1.012e-05,-14477.908886537,-115.10079509303,74.827556994782,0
1.014e-05,-14557.55373845,-115.73379337516,74.653979074938,0
1.016e-05,-14974.704108622,-119.04997696773,72.622641236524,0
1.018e-05,-15626.437176447,-124.23109000913,69.300041539715,0
1.02e-05,-16355.943988275,-130.03048594564,65.549250263694,0
1.022e-05,-16988.792309603,-135.06142238145,62.330319432651,0
1.024e-05,-17373.185176473,-138.11711818925,60.478704944232,0
1.026e-05,-17414.923885828,-138.44870675064,60.512839346103,0
1.028e-05,-17099.02024072,-135.93704777276,62.515188422746,0
1.03e-05,-16492.997021296,-131.11895982135,66.114093899724,0
1.032e-05,-15731.151013537,-125.06210681357,70.570393769114,0
1.034e-05,-14983.447946717,-119.11771112023,74.94862309262,0
1.036e-05,-14416.256346855,-114.60838906507,78.333128553443,0
1.038e-05,-14153.99255391,-112.52323247577,80.039164884191,0
1.04e-05,-14250.517302433,-113.29041652223,79.770317809683,0
1.042e-05,-14676.856324188,-116.67958392446,77.686080849118,0
1.044e-05,-15328.042067972,-121.85624128585,74.364192723055,0
1.046e-05,-16047.462880543,-127.57533753386,70.666618540052,0
1.048e-05,-16663.074779097,-132.46914636664,67.540244976367,0
1.05e-05,-17027.105714482,-135.36290987869,65.798357979439,0
1.052e-05,-17050.089531119,-135.54540017759,65.933332826934,0
1.054e-05,-16721.388840935,-132.93206729398,68.003688725677,0
1.056e-05,-16111.496653048,-128.08333071173,71.621428996619,0
1.058e-05,-15355.620545767,-122.07407192534,76.042395503007,0
1.06e-05,-14622.373922682,-116.24473371134,80.338586575284,0
1.062e-05,-14074.826771361,-111.89168165283,83.612522675382,0
1.064e-05,-13832.913781706,-109.96835865339,85.204138428127,0
1.066e-05,-13945.863629283,-110.86610731657,84.842518605422,0
1.068e-05,-14380.984015952,-114.32501819092,82.707615305161,0
1.07e-05,-15031.355143564,-119.49509608191,79.387898590208,0
1.072e-05,-15740.622967168,-125.13336450722,75.743896744121,0
1.074e-05,-16339.146322476,-129.89122797743,72.709251701019,0
1.076e-05,-16683.143769985,-132.62567750155,71.075269373172,0
1.078e-05,-16687.806507113,-132.66252441037,71.308682799959,0
1.08e-05,-16346.749118607,-129.95102187404,73.444609559015,0
1.082e-05,-15733.334923568,-125.07439509925,77.079265051175,0
1.084e-05,-14983.604006378,-119.11412072943,81.463925885574,0
1.086e-05,-14264.778493863,-113.3995530265,85.678267498671,0
1.088e-05,-13736.638904466,-109.20088029451,88.842933255881,0
1.09e-05,-13514.693105401,-107.43633405579,90.322234759556,0
1.092e-05,-13643.62565557,-108.46112507575,89.870270725385,0
1.094e-05,-14087.127177267,-111.98659542979,87.686895452544,0
1.096e-05,-14736.416604188,-117.14797184369,84.370809345815,0
1.098e-05,-15435.457876079,-122.70483204954,80.780771849914,0
1.1e-05,-16017.028811243,-127.32783878955,77.837091967692,0
1.102e-05,-16341.307012251,-129.90547947751,76.309270399787,0
1.104e-05,-16328.069074492,-129.8000309757,76.638795110434,0
1.106e-05,-15975.085720723,-126.99378633714,78.837910433346,0
1.108e-05,-15358.492750992,-122.09199797337,82.48758279052,0
1.11e-05,-14615.085193018,-116.1821210431,86.834950402836,0
1.112e-05,-13910.654164552,-110.5821061766,90.96758394253,0
1.114e-05,-13401.69770251,-106.53602129261,94.024210274628,0
1.116e-05,-13199.348790662,-104.92730106889,95.393230991812,0
1.118e-05,-13343.832785847,-106.07570102767,94.85329035671,0
1.12e-05,-13795.321699263,-109.66459867304,92.623602195375,0
1.122e-05,-14443.262788474,-114.81515529113,89.312603921004,0
1.124e-05,-15131.998354594,-120.28998242559,85.776954141701,0
1.126e-05,-15696.742723977,-124.77913929433,82.923533243974,0
1.128e-05,-16001.60336424,-127.20237624322,81.500198360118,0
1.13e-05,-15970.873175863,-126.95788478318,81.923573752131,0
1.132e-05,-15606.3858648,-124.06025596435,84.183544101482,0
1.134e-05,-14986.953780004,-119.13600602642,87.846355312656,0
1.136e-05,-14250.050030355,-113.27795762087,92.155430202061,0
1.138e-05,-13559.994360452,-107.7923376206,96.206456277146,0
1.14e-05,-13070.007516448,-103.89713615117,99.156214401124,0
1.142e-05,-12886.897002977,-102.44138538602,100.416923152,0
1.144e-05,-13046.511201621,-103.71004077077,99.791318776446,0
1.146e-05,-13505.599748636,-107.35928132978,97.517444281209,0
1.148e-05,-14151.926534586,-112.49690529876,94.212987848682,0
1.15e-05,-14830.272535937,-117.88903710329,90.732175615009,0
1.152e-05,-15378.307261216,-122.24527981429,87.968357340529,0
1.154e-05,-15664.04094509,-124.51642979589,86.647896767997,0
1.156e-05,-15616.216224561,-124.13606244585,87.162921900584,0
1.158e-05,-15240.639027209,-121.15034401464,89.481458145293,0
1.16e-05,-14618.704044602,-116.20630497133,93.15554981402,0
1.162e-05,-13888.486286557,-110.40152989969,97.425323523394,0
1.164e-05,-13212.793264393,-105.03019785971,101.39480793814,0
1.166e-05,-12741.572083988,-101.28425151476,104.2388169078,0
1.168e-05,-12577.351957216,-99.978697199635,105.39312522702,0
1.17e-05,-12751.684133623,-101.36432644221,104.68412072187,0
1.172e-05,-13217.990100756,-105.07086983846,102.36815633657,0
1.174e-05,-13862.437499707,-110.19345543942,99.071691374481,0
1.176e-05,-14530.306175135,-115.50219863221,95.646188548281,0
1.178e-05,-15061.740448153,-119.7264013215,92.971359716904,0
1.18e-05,-15328.628021112,-121.8477033045,91.752215491922,0
1.182e-05,-15264.096920219,-121.33455081384,92.356742800877,0
1.184e-05,-14877.836669999,-118.26397955238,94.731596352391,0
1.186e-05,-14253.731672101,-113.30279718754,98.415129091893,0
1.188e-05,-13530.383324297,-107.55275001893,102.64458694334,0
1.19e-05,-12869.045672154,-102.29564229152,106.53256609249,0
1.192e-05,-12416.394523196,-98.69738911899,109.27189957714,0
1.194e-05,-12270.726050068,-97.539332256664,110.32166830604,0
1.196e-05,-12459.372102637,-99.038718635627,109.53148293611,0
1.198e-05,-12932.518434419,-102.79956601369,107.17549711576,0
1.2e-05,-13574.822443042,-107.90501623761,103.88846777058,0
1.202e-05,-14232.122858534,-113.129652312,100.51876422194,0
1.204e-05,-14747.059226694,-117.22263617142,97.932348847813,0
1.206e-05,-14995.372963929,-119.19626077793,96.813010859271,0
1.208e-05,-14914.515087209,-118.55334568993,97.50494053139,0
1.21e-05,-14517.972000737,-115.40110553743,99.933899912902,0
1.212e-05,-13892.026622533,-110.42539964859,103.62505285373,0
1.214e-05,-13175.73188144,-104.73154107664,107.81317645661,0
1.216e-05,-12528.746865654,-99.588630202314,111.61966221087,0
1.218e-05,-12094.477327431,-96.136565751689,114.25535460345,0
1.22e-05,-11967.029977825,-95.123372797113,115.20239980574,0
1.222e-05,-12169.593133311,-96.733358103968,114.33321286455,0
1.224e-05,-12649.207593601,-100.5455491305,111.93924793354,0
1.226e-05,-13289.105477432,-105.63177717283,108.66309182457,0
1.228e-05,-13935.744190523,-110.77156767939,105.34969176491,0
1.23e-05,-14434.279538309,-114.7341087632,102.85114564215,0
1.232e-05,-14664.284214726,-116.56216678151,101.83014572882,0
1.234e-05,-14567.471532734,-115.79245070145,102.60742066115,0
1.236e-05,-14161.039760778,-112.56167714155,105.08830846151,0
1.238e-05,-13533.580458605,-107.5740420928,108.78527886011,0
1.24e-05,-12824.523877405,-101.93783558987,112.93104841859,0
1.242e-05,-12191.892501176,-96.909123878937,116.65603255918,0
1.244e-05,-11775.822361495,-93.601793223561,119.1890844899,0
1.246e-05,-11666.272841535,-92.730888392205,120.03518276701,0
1.248e-05,-11882.362944658,-94.448367276605,119.08913748171,0
1.25e-05,-12368.077820673,-98.30897778132,116.65921125684,0
1.252e-05,-13005.308293732,-103.37390846632,113.39535848012,0
1.254e-05,-13641.189960464,-108.4280998377,110.13877711206,0
1.256e-05,-14123.416398788,-112.26093613574,107.72758290843,0
1.258e-05,-14335.370253644,-113.94548619469,106.80348953675,0
1.26e-05,-14222.967921846,-113.05187630693,107.66409081587,0
1.262e-05,-13807.036038082,-109.74566026008,110.19476098615,0
1.264e-05,-13178.386142064,-104.74866540415,113.89576392408,0
1.266e-05,-12476.752241753,-99.171574132077,117.99816036714,0
1.268e-05,-11858.478510661,-94.257087824721,121.64161861992,0
1.27e-05,-11460.430858895,-91.09307834776,124.07300194141,0
1.272e-05,-11368.462241302,-90.361936695998,124.81989521342,0
1.274e-05,-11597.695120392,-92.183851616022,123.79910223103,0
1.276e-05,-12089.146964907,-96.089991536254,121.33520943466,0
1.278e-05,-12723.450361593,-101.13156267976,118.08508160967,0
1.28e-05,-13348.478292415,-106.09939064922,114.88584205841,0
1.282e-05,-13814.483965909,-109.80322850712,112.5615048611,0
1.284e-05,-14008.639573581,-111.34628400353,111.73291832016,0
1.286e-05,-13881.006667055,-110.33163891877,112.67486116532,0
1.288e-05,-13455.958101297,-106.95303019288,115.25319662132,0
1.29e-05,-12826.437852998,-101.94922017558,118.95646478593,0
1.292e-05,-12132.410762105,-96.432704124156,123.01447173982,0
1.294e-05,-11528.501014404,-91.632488066001,126.5763674526,0
1.296e-05,-11148.303420131,-88.610422927478,128.90702975366,0
1.298e-05,-11073.604361178,-88.01656412212,129.55642956343,0
1.3e-05,-11315.601261763,-89.939900835117,128.46297006298,0
1.302e-05,-11812.430669467,-93.888712432185,125.96708354821,0
1.304e-05,-12443.549109658,-98.904876150226,122.73209290228,0
1.306e-05,-13057.625779802,-103.78556980788,119.59072339789,0
1.308e-05,-13507.495600868,-107.36108976444,117.3527666631,0
1.31e-05,-13684.10065774,-108.76462512311,116.61831472186,0
1.312e-05,-13541.590830612,-107.63176012673,117.63964484278,0
1.314e-05,-13107.804252312,-104.18377047213,120.26355534152,0
1.316e-05,-12477.730829086,-99.175665431086,123.9673388799,0
1.318e-05,-11791.493948912,-93.721178759646,127.97994450004,0
1.32e-05,-11201.956243707,-89.035291537927,131.46023200117,0
1.322e-05,-10839.440011907,-86.153823750904,133.69110069891,0
1.324e-05,-10781.704045898,-85.694806455534,134.24469208926,0
1.326e-05,-11036.091125156,-87.71658999316,133.08062055892,0
1.328e-05,-11537.942539654,-91.705246312519,130.55469236619,0
1.33e-05,-12165.620087782,-96.693970281967,127.3362408523,0
1.332e-05,-12768.647606921,-101.48675580701,124.25327213664,0
1.334e-05,-13202.463924179,-104.93461790959,122.10123400056,0
1.336e-05,-13361.761960377,-106.20057424534,121.45956797913,0
1.338e-05,-13204.724037765,-104.95226600879,122.55835830569,0
1.34e-05,-12762.573694906,-101.43787181836,125.22577856768,0
1.342e-05,-12132.26122227,-96.427967486377,128.92834500669,0
1.344e-05,-11453.996914969,-91.036956047176,132.89454368379,0
1.346e-05,-10878.840472286,-86.465465539819,136.29317135493,0
1.348e-05,-10533.839967209,-83.723272592987,138.42515740881,0
1.35e-05,-10492.764870528,-83.396689407823,138.88460241662,0
1.352e-05,-10759.172746377,-85.513980485836,137.65194913009,0
1.354e-05,-11265.694294743,-89.539684036344,135.0979113922,0
1.356e-05,-11889.677113488,-94.498952712707,131.89738983666,0
1.358e-05,-12481.557658849,-99.203056814807,128.87335277172,0
1.36e-05,-12899.400866683,-102.52390546606,126.80678268621,0
1.362e-05,-13041.63189028,-103.65419570846,126.25657389928,0
1.364e-05,-12870.410399586,-102.29318651808,127.43092164535,0
1.366e-05,-12420.266417462,-98.715331208162,130.13980969784,0
1.368e-05,-11790.025970681,-93.706098930935,133.83944392357,0
1.37e-05,-11119.915267859,-88.379997955793,137.75823787683,0
1.372e-05,-10559.149955373,-83.922977251741,141.07515096883,0
1.374e-05,-10231.501986173,-81.31875622346,143.10915225454,0
1.376e-05,-10206.789203932,-81.122229123244,143.4760930603,0
1.378e-05,-10484.852553303,-83.332120942559,142.17686628236,0
1.38e-05,-10995.695905431,-87.392102572996,139.59663199324,0
1.382e-05,-11615.732404584,-92.319918369708,136.41541927015,0
1.384e-05,-12196.368621153,-96.934571468576,133.45084262785,0
1.386e-05,-12598.317716197,-100.12903985098,131.46929828848,0
1.388e-05,-12723.718796597,-101.12555338519,131.00923482383,0
1.39e-05,-12538.654444142,-99.654554936174,132.25725885231,0
1.392e-05,-12080.883087985,-96.016151040022,135.00559457178,0
1.394e-05,-11451.022683941,-91.010037716447,138.70059886259,0
1.396e-05,-10789.245013755,-85.750269650672,142.570999631,0
1.398e-05,-10242.880875595,-81.407793304991,145.80614284815,0
1.4e-05,-9932.4241376794,-78.940256420566,147.74304722473,0
1.402e-05,-9923.778266824,-78.871432641638,148.0191089912,0
1.404e-05,-10213.135468301,-81.171048042297,146.65529693922,0
1.406e-05,-10727.955718608,-85.262565995765,144.05076059958,0
1.408e-05,-11343.796699548,-90.156950428547,140.8902228297,0
1.41e-05,-11913.092070557,-94.681389597002,137.98563124557,0
1.412e-05,-12299.225160275,-97.750103716219,136.08867578375,0
1.414e-05,-12408.030956658,-98.614710586753,135.71745958348,0
1.416e-05,-12209.461054968,-97.036407384564,137.03729804315,0
1.418e-05,-11744.424959944,-93.340338386072,139.82308187756,0
1.42e-05,-11115.249540248,-88.339766339044,143.51177598543,0
1.422e-05,-10461.982471272,-83.147738808668,147.33280582688,0
1.424e-05,-9930.0292948775,-78.919879400453,150.48612570153,0
1.426e-05,-9636.6038616281,-76.587749990196,152.32681380125,0
1.428e-05,-9643.7321850964,-76.644298323684,152.51360723109,0
1.43e-05,-9944.0250016456,-79.030787257799,151.08717981578,0
1.432e-05,-10462.480570982,-83.151126386715,148.46021796783,0
1.434e-05,-11073.879367144,-88.01012118601,145.32170773965,0
1.436e-05,-11631.738557616,-92.443592878706,142.47761981506,0
1.438e-05,-12002.133325477,-95.387175261681,140.66481922928,0
1.44e-05,-12094.576565514,-96.121729980488,140.38116344512,0
1.442e-05,-11882.835415933,-94.43878238687,141.77097165369,0
1.444e-05,-11410.893787619,-90.687904319572,144.5922235074,0
1.446e-05,-10782.705193849,-85.695271104088,148.2729447827,0
1.448e-05,-10138.124194152,-80.572375004275,152.04363798926,0
1.45e-05,-9620.5911116612,-76.459199969197,155.11508506656,0
1.452e-05,-9344.0379718302,-74.261208789829,156.86043283326,0
1.454e-05,-9366.6500389712,-74.440816242872,156.95955647202,0
1.456e-05,-9677.5233369976,-76.911353536483,155.47246683835,0
1.458e-05,-10199.275892799,-81.057824662767,152.82493850013,0
1.46e-05,-10805.988506444,-85.879492856721,149.70979411153,0
1.462e-05,-11352.317682257,-90.221255444058,146.9267206509,0
1.464e-05,-11707.051813515,-93.040328523648,145.19764145516,0
1.466e-05,-11783.363726941,-93.646673519156,145.00026805242,0
1.468e-05,-11558.782961737,-91.861720475873,146.45821660274,0
1.47e-05,-11080.291749852,-88.058863309208,149.31297486879,0
1.472e-05,-10453.388691707,-83.076541464152,152.98407842412,0
1.474e-05,-9817.6669018373,-78.024149158169,156.70348256096,0
1.476e-05,-9314.5620228711,-74.025717870877,159.69301341056,0
1.478e-05,-9054.722659489,-71.96059975716,161.34389440954,0
1.48e-05,-9092.5299085036,-72.260968548393,161.35693671741,0
1.482e-05,-9413.6314098587,-74.812751925447,159.81112260419,0
1.484e-05,-9938.3458028249,-78.982691332096,157.14486961304,0
1.486e-05,-10540.131038369,-83.765118302135,154.05441433205,0
1.488e-05,-11074.838162977,-88.014444426452,151.3328567033,0
1.49e-05,-11413.989734569,-90.709633640634,149.68706377322,0
1.492e-05,-11474.400445701,-91.189602380136,149.57470136103,0
1.494e-05,-11237.309333336,-89.305263839797,151.09897443021,0
1.496e-05,-10752.621381216,-85.453232672366,153.98529515631,0
1.498e-05,-10127.299398301,-80.483569421696,157.64515406551,0
1.5e-05,-9500.6074169969,-75.503033041164,161.31233113969,0
1.502e-05,-9011.9374901039,-71.619394125626,164.21991020984,0
1.504e-05,-8768.653497209,-69.685884942858,165.77719772959,0
1.506e-05,-8821.3689158409,-70.10472980214,165.70573894255,0
1.508e-05,-9152.3489797919,-72.734978146792,164.10312387715,0
1.51e-05,-9679.6931955286,-76.925747188469,161.41997115102,0
1.512e-05,-10276.312789643,-81.667041699158,158.35551249449,0
1.514e-05,-10799.307900364,-85.823220468363,155.69596110212,0
1.516e-05,-11122.955738061,-88.395157098923,154.13301570159,0
1.518e-05,-11167.694620875,-88.7505769132,154.10439756933,0
1.52e-05,-10918.420337755,-86.769456003357,155.69319141265,0
1.522e-05,-10427.885509771,-82.871032080823,158.60914758864,0
1.524e-05,-9804.4369276796,-77.916348989399,162.25615311729,0
1.526e-05,-9186.9426092933,-73.008998827722,165.87018068218,0
1.528e-05,-8712.7127096038,-69.240187676071,168.69578200959,0
1.53e-05,-8485.8254435163,-67.437021547349,170.16035097335,0
1.532e-05,-8553.1632646304,-67.972067292999,170.00596477241,0
1.534e-05,-8893.6746971102,-70.67801912887,168.34845911541,0
1.536e-05,-9423.3198213312,-74.887003950329,165.65021483955,0
1.538e-05,-10014.538569978,-79.585299154864,162.61304386892,0
1.54e-05,-10525.734035522,-83.647638186804,160.01597673051,0
1.542e-05,-10833.958041101,-86.096961959598,158.53543470347,0
1.544e-05,-10863.254040102,-86.329656595423,158.58929704583,0
1.546e-05,-10602.121911722,-84.254341539336,160.24081865915,0
1.548e-05,-10106.08720064,-80.31228311277,163.18449961505,0
1.55e-05,-9484.8010819448,-75.374875701636,166.81706147906,0
1.552e-05,-8876.6693446808,-70.542018693471,170.3770336793,0
1.554e-05,-8416.8825856163,-66.888055176187,173.12064246655,0
1.556e-05,-8206.232847839,-65.213961961222,174.4933711699,0
1.558e-05,-8287.908276892,-65.862941330889,174.25762617482,0
1.56e-05,-8637.6061646319,-68.641853498239,172.54712802779,0
1.562e-05,-9169.226360661,-72.866464850561,169.83558377394,0
1.564e-05,-9754.8122432094,-77.519919272999,166.82697440711,0
1.566e-05,-10254.123003931,-81.487746602434,164.29285582518,0
1.568e-05,-10547.004454845,-83.815108068898,162.894265939,0
1.57e-05,-10561.086374606,-83.926899992386,163.0293462535,0
1.572e-05,-10288.420088737,-81.759965807366,164.74181218979,0
1.574e-05,-9787.2297048091,-77.777008846277,167.71132309451,0
1.576e-05,-9168.3917954943,-72.859146171784,171.32786974393,0
1.578e-05,-8569.7844396815,-68.102064452299,174.8328983052,0
1.58e-05,-8124.4417067902,-64.562950804358,177.49451237654,0
1.582e-05,-7929.8694559276,-63.016653809075,178.77628406526,0
1.584e-05,-8025.5984276396,-63.777305522858,178.46074516762,0
1.586e-05,-8384.1399950283,-66.62645203648,176.69914115588,0
1.588e-05,-8917.4124924523,-70.864125181987,173.97607194013,0
1.59e-05,-9497.13679298,-75.470923677089,170.99728027908,0
1.592e-05,-9984.4805851674,-79.343589535722,168.52655960086,0
1.594e-05,-10262.102408923,-81.549652253187,167.20946202908,0
1.596e-05,-10261.199174881,-81.542364724506,167.42449767205,0
1.598e-05,-9977.3209691536,-79.286374716676,169.19613299898,0
1.6e-05,-9471.3164125428,-75.265233489549,172.18959445087,0
1.602e-05,-8855.2090844061,-70.36915769038,175.78857337592,0
1.604e-05,-8266.28462011,-65.689107228806,179.23778854347,0
1.606e-05,-7835.3843253173,-62.264826098195,181.8174196882,0
1.608e-05,-7656.7284156834,-60.845039996576,183.00912398932,0
1.61e-05,-7766.2273775051,-61.715107033227,182.61535353818,0
1.612e-05,-8133.271864235,-64.631778105656,180.80451947924,0
1.614e-05,-8667.8769576728,-68.879972803259,178.07168376437,0
1.616e-05,-9241.514383537,-73.438327494613,175.12394743788,0
1.618e-05,-9716.8119489153,-77.215205973496,172.71705789667,0
1.62e-05,-9979.2589741157,-79.300648499999,171.48098283033,0
1.622e-05,-9963.5998669273,-79.176107437851,171.77470971855,0
1.624e-05,-9668.830692939,-76.833614510193,173.60374710534,0
1.626e-05,-9158.350810948,-72.776982044133,176.61929480655,0
1.628e-05,-8545.2530004344,-67.904907859961,180.19917286346,0
1.63e-05,-7966.1664838026,-63.303117162586,183.5917242925,0
1.632e-05,-7549.7043385466,-59.993629808986,186.08939950456,0
1.634e-05,-7386.8022833701,-58.699058760522,187.19193372214,0
1.636e-05,-7509.7880035761,-59.676286829475,186.72149257423,0
1.638e-05,-7884.9965613247,-62.657788045557,184.86329404158,0
1.64e-05,-8420.6176183645,-66.913988609018,182.122433689,0
1.642e-05,-8987.9464161065,-71.422139805951,179.20697121016,0
1.644e-05,-9451.1216975885,-75.102630408544,176.8643288425,0
1.646e-05,-9698.4808834237,-77.068148126188,175.70879522024,0
1.648e-05,-9668.2957489675,-76.828183778617,176.07994666671,0
1.65e-05,-9362.9554148267,-74.401731567573,177.96462558994,0
1.652e-05,-8848.3364452398,-70.312279997557,181.0004100972,0
1.654e-05,-8238.5235891427,-65.466394262788,184.55967385134,0
1.656e-05,-7669.4264669486,-60.944063141145,187.89473145253,0
1.658e-05,-7267.395272831,-57.749307773891,190.31049407375,0
1.66e-05,-7120.0830301823,-56.578643721691,191.32476435961,0
1.662e-05,-7256.2724286395,-57.660779915396,190.7792128048,0
1.664e-05,-7639.3080352043,-60.704431545643,188.8755055957,0
1.666e-05,-8175.6315126523,-64.966146967912,186.12834577184,0
1.668e-05,-8736.4335812808,-69.422364061563,183.24635591014,0
1.67e-05,-9187.4139058966,-73.005893154848,180.96835854366,0
1.672e-05,-9419.7745516542,-74.852199934339,179.89287289189,0
1.674e-05,-9375.2939885491,-74.498648370766,180.34017856553,0
1.676e-05,-9059.7012815921,-71.990772225161,182.27874462402,0
1.678e-05,-8541.2768833353,-67.871153042428,185.33293116949,0
