time,Load,avg_p,avg_s1,max_d
5.9e-07,-26368.250391368,-209.81907920073,-134.87439855288,0
6e-07,-27315.241555424,-217.35427812531,-139.88604221238,0
6.1e-07,-37132.55968736,-295.47277155811,-193.79839911614,0
6.2e-07,-47818.922060551,-380.50621264935,-252.54066314177,0
6.3e-07,-48976.535641279,-389.71715752998,-258.82957913077,0
6.4e-07,-36688.571988027,-291.93893638573,-191.07062990903,0
6.5e-07,-17487.030543628,-139.14810643286,-85.218624581373,0
6.6e-07,-3926.6663376322,-31.245346368998,-10.403647100036,0
6.7e-07,-5158.0264883323,-41.043542938241,-17.03949165281,0
6.8e-07,-19973.629757968,-158.93437074314,-98.452821228253,0
6.9e-07,-37818.48373113,-300.92907253762,-196.51234786249,0
7e-07,-46939.945915197,-373.50952378658,-246.50588440224,0
7.1e-07,-43193.061769637,-343.69424506591,-225.62562319839,0
7.2e-07,-32517.57969263,-258.74734453196,-166.6088342651,0
7.3e-07,-25300.869564507,-201.32269878099,-126.68103305912,0
7.4e-07,-27491.97042274,-218.75742798484,-138.60734220752,0
7.5e-07,-35864.187720887,-285.37604771076,-184.60668786019,0
7.6e-07,-41238.508392028,-328.13987970432,-214.10666651619,0
7.7e-07,-36837.67504207,-293.12166034335,-189.76104312652,0
7.8e-07,-24657.624625294,-196.20349204205,-122.55268315928,0
7.9e-07,-14360.365678152,-114.26701707813,-65.700829890172,0
8e-07,-15439.850437591,-122.85654558041,-71.507663781508,0
8.1e-07,-29063.725830265,-231.26296849144,-146.41259574905,0
8.2e-07,-46367.909202449,-368.9535666645,-241.60768046709,0
8.3e-07,-54838.761779744,-436.35627144424,-288.17878182483,0
8.4e-07,-47869.543868756,-380.90133279103,-249.73811539379,0
8.5e-07,-29870.13424648,-237.67875172167,-150.56749230122,0
8.6e-07,-12813.111102942,-101.95487918681,-56.59291997959,0
8.7e-07,-7042.3062266311,-56.036185963652,-24.761313160865,0
8.8e-07,-13730.201901022,-109.25229844952,-61.523707353256,0
8.9e-07,-24856.911412128,-197.78825394179,-122.68239034639,0
9e-07,-30432.689993093,-242.15482095151,-153.20042013987,0
9.1e-07,-26881.95671763,-213.90110687522,-133.39076149984,0
9.2e-07,-19666.63260317,-156.48818228851,-93.358282268038,0
9.3e-07,-18080.315200593,-143.86557445395,-84.316053040512,0
9.4e-07,-26704.421621741,-212.48744017709,-131.51604960596,0
9.5e-07,-40800.339692302,-324.64812895133,-208.87503954981,0
9.6e-07,-49660.623740119,-395.14845926204,-257.42259247503,0
9.7e-07,-45346.413087258,-360.81968563159,-233.4259285339,0
9.8e-07,-29645.145017766,-235.8849939156,-146.71870193698,0
9.9e-07,-13359.365239586,-106.29974797173,-56.788345780375,0
1e-06,-8277.7902711163,-65.86588134498,-28.558826755182,0
1.01e-06,-18173.890156587,-144.60837058254,-82.81530433345,0
1.02e-06,-35966.587435091,-286.18305061598,-180.55683194114,0
1.03e-06,-49262.460100696,-391.97624939897,-253.53292255109,0
1.04e-06,-49852.708681562,-396.67195171188,-256.54813440319,0
1.05e-06,-39595.470996025,-315.0558923712,-199.85526989525,0
1.06e-06,-28089.918273105,-223.50756162512,-136.33561950526,0
1.07e-06,-24307.475319868,-193.4110999389,-115.39553119803,0
1.08e-06,-29233.702298043,-232.60826323332,-142.44912654339,0
1.09e-06,-35557.506892458,-282.92565342233,-177.21147347999,0
1.1e-06,-34511.665104651,-274.60386434826,-171.36776578653,0
1.11e-06,-24016.555271626,-191.09584490468,-113.44232182237,0
1.12e-06,-11162.621502886,-88.81914703516,-42.482144801681,0
1.13e-06,-6771.1193364836,-53.876659535657,-18.098798100403,0
1.14e-06,-16403.17439571,-130.51716379985,-70.92233658988,0
1.15e-06,-35207.470094351,-280.13911708543,-174.25514015907,0
1.16e-06,-50987.245115562,-405.69486673129,-260.9420870251,0
1.17e-06,-53281.898283778,-423.95208071936,-273.38190529101,0
1.18e-06,-41313.025941272,-328.71802399009,-207.29568132783,0
1.19e-06,-24421.792518671,-194.31835431848,-114.13308400653,0
1.2e-06,-14679.942917556,-116.80477583152,-60.369531963581,0
1.21e-06,-17676.565463434,-140.64814139297,-76.768718043768,0
1.22e-06,-28803.57383839,-229.1828734561,-137.94572022964,0
1.23e-06,-37773.895940326,-300.55715649715,-187.22956274219,0
1.24e-06,-37445.457905293,-297.94352197976,-185.28001146542,0
1.25e-06,-29606.463050061,-235.57053109465,-141.95879709983,0
1.26e-06,-22982.182192314,-182.86283448097,-105.3423982056,0
1.27e-06,-25260.848729138,-200.99343744044,-117.78582309225,0
1.28e-06,-35941.541446139,-285.97647278531,-176.53763459733,0
1.29e-06,-46127.291489791,-367.02121899417,-232.59849016718,0
1.3e-06,-45643.040186779,-363.1679344569,-229.91207866287,0
1.31e-06,-31723.732082421,-252.41616500423,-153.22640962498,0
1.32e-06,-12032.541563897,-95.73934629446,-44.725051728407,0
1.33e-06,686.76896877468,5.46441889647,25.428411386195,0
1.34e-06,-1827.8338188621,-14.543536274342,11.720578148882,0
1.35e-06,-17152.19346185,-136.47482345272,-72.490262523891,0
1.36e-06,-34201.765081673,-272.13260088844,-166.1439758971,0
1.37e-06,-41834.899112172,-332.86627061084,-207.89467300244,0
1.38e-06,-37172.051086153,-295.76493075723,-181.90843880593,0
1.39e-06,-27038.775452794,-215.13766186262,-125.80492267212,0
1.4e-06,-21599.677567298,-171.86050467671,-95.578870558063,0
1.41e-06,-25647.708485379,-204.06886305956,-117.62339396281,0
1.42e-06,-34798.018696354,-276.8738571438,-167.78798331016,0
1.43e-06,-39641.091666767,-315.40767257445,-194.23492925875,0
1.44e-06,-34271.426066467,-272.68303941783,-164.42128378323,0
1.45e-06,-21934.252096483,-174.52121964511,-96.215526531721,0
1.46e-06,-12888.086399601,-102.54473916173,-46.126924380421,0
1.47e-06,-16079.499868608,-127.93722318513,-63.434415521827,0
1.48e-06,-31426.598967132,-250.04661388097,-147.6999782981,0
1.49e-06,-49122.133821349,-390.84075906239,-244.93179718722,0
1.5e-06,-56772.740988452,-451.71192651249,-286.88150908209,0
1.51e-06,-48840.811987287,-388.60101923891,-243.05405951834,0
1.52e-06,-30854.966547952,-245.49684045891,-143.89696463671,0
1.53e-06,-15016.141397392,-119.47560298308,-56.593460684207,0
1.54e-06,-10806.303091455,-85.980132571984,-33.333167485933,0
1.55e-06,-18148.064389678,-144.39467120739,-73.680280617203,0
1.56e-06,-28412.793893409,-226.06557357115,-130.09701166473,0
1.57e-06,-32161.115977041,-255.88868826547,-150.57533689584,0
1.58e-06,-27102.000997291,-215.63577909472,-122.5035611029,0
1.59e-06,-19684.585378387,-156.61929903582,-81.425786604989,0
1.6e-06,-19099.236972117,-151.96183823929,-77.976005726012,0
1.61e-06,-28829.643465469,-229.38086264807,-131.35088262906,0
1.62e-06,-42948.778235688,-341.71809658687,-208.93050399547,0
1.63e-06,-50445.832926138,-401.36705629447,-250.07419862676,0
1.64e-06,-44214.597424468,-351.78844673256,-215.63256892473,0
1.65e-06,-27326.043730368,-217.41647181319,-122.50795627928,0
1.66e-06,-11260.84987644,-89.595637886286,-33.922806401567,0
1.67e-06,-7328.9983523108,-58.312319305962,-12.149500291115,0
1.68e-06,-18069.739998939,-143.76969197337,-71.167464009344,0
1.69e-06,-35429.870833439,-281.89310567107,-166.63757041529,0
1.7e-06,-47109.671849361,-374.82130298892,-230.82056152663,0
1.71e-06,-45990.094280782,-365.91304455832,-224.52206392782,0
1.72e-06,-35119.492008937,-279.42257593696,-164.55184060697,0
1.73e-06,-24403.139855319,-194.15961451793,-105.47367371457,0
1.74e-06,-21976.907729291,-174.85570118955,-92.080930626807,0
1.75e-06,-27527.655482779,-219.01930625703,-122.63781641791,0
1.76e-06,-33039.716906615,-262.87504752351,-152.98293884974,0
1.77e-06,-30211.700789425,-240.37432849458,-137.36245038327,0
1.78e-06,-18224.423561593,-144.99954550009,-71.241214835292,0
1.79e-06,-5202.5316433136,-41.39305961764,0.63395706112638,0
1.8e-06,-1949.8257893705,-15.513451100175,18.751558311647,0
1.81e-06,-12999.144879333,-103.42532059745,-41.839354137764,0
1.82e-06,-32320.640576097,-257.15274035708,-147.96861058199,0
1.83e-06,-47363.398302058,-376.83648372833,-230.52698204642,0
1.84e-06,-48430.932347093,-385.32915470449,-236.12281874176,0
1.85e-06,-35994.25861157,-286.37921983095,-167.36382122451,0
1.86e-06,-20089.776000803,-159.83904714188,-79.532313155884,0
1.87e-06,-12347.56154151,-98.240059199507,-36.662595268243,0
1.88e-06,-17129.459619815,-136.28579461171,-62.758729023856,0
1.89e-06,-28806.28060823,-229.18880601746,-126.82643712823,0
1.9e-06,-37101.883283351,-295.18977009034,-172.25318722077,0
1.91e-06,-35904.828528578,-285.66520877456,-165.37886349298,0
1.92e-06,-28205.211434126,-224.4053103657,-122.69389213762,0
1.93e-06,-23107.769335962,-183.84896199114,-94.366267735737,0
1.94e-06,-27533.59610453,-219.06121147067,-118.51692295444,0
1.95e-06,-39675.535300063,-315.66371357874,-185.20913371622,0
1.96e-06,-49835.985274233,-396.50094710373,-241.0427517866,0
1.97e-06,-48180.825008179,-383.33184233918,-231.84032276232,0
1.98e-06,-33133.286186837,-263.61187806835,-148.8966537114,0
1.99e-06,-13405.7351142,-106.65744755179,-40.177735848217,0
2e-06,-1789.5481655554,-14.237839913139,23.889483920603,0
2.01e-06,-5563.6371475715,-44.264897545704,3.2423528991034,0
2.02e-06,-21109.941563217,-167.95280991603,-82.213440808342,0
2.03e-06,-36936.627721588,-293.87101026092,-169.17707253649,0
2.04e-06,-42641.309340368,-339.25730067749,-200.36797142513,0
2.05e-06,-36645.857255682,-291.55658540321,-167.12331497939,0
2.06e-06,-26580.806661936,-211.47821577545,-111.49561552843,0
2.07e-06,-22261.559097428,-177.11391985191,-87.541955863941,0
2.08e-06,-27264.704617684,-216.91896994916,-114.95257726962,0
2.09e-06,-36117.045312521,-287.34820689732,-163.59227342537,0
2.1e-06,-39341.171152736,-312.99910667491,-181.24457649275,0
2.11e-06,-32044.627637196,-254.947467225,-140.94176625662,0
2.12e-06,-18740.590096611,-149.10031462745,-67.538264137972,0
2.13e-06,-10176.934286575,-80.967765644,-20.237803435956,0
2.14e-06,-14620.541555463,-116.32107307448,-44.555114839407,0
2.15e-06,-30705.445441618,-244.29233849643,-132.989148991,0
2.16e-06,-47788.747418538,-380.20638950724,-226.95111543531,0
2.17e-06,-53773.400412478,-427.81955254445,-259.820323693,0
2.18e-06,-44301.482959554,-352.46098370099,-207.59955580286,0
2.19e-06,-25983.524006175,-206.72398460956,-106.69746039626,0
2.2e-06,-11106.268763821,-88.361130259319,-24.763728807126,0
2.21e-06,-8170.6715256423,-65.00564583393,-8.568273502703,0
2.22e-06,-15859.328857989,-126.17640113703,-50.862054894181,0
2.23e-06,-25066.987799527,-199.43216779381,-101.47934224457,0
2.24e-06,-27046.133718604,-215.1779742329,-112.21446699674,0
2.25e-06,-20818.622493842,-165.63196051914,-77.691535601891,0
2.26e-06,-13710.501211222,-109.07996858503,-38.29083285472,0
2.27e-06,-14653.327518154,-116.58088599788,-43.206814695421,0
2.28e-06,-25961.682046037,-206.54902297692,-105.19590489508,0
2.29e-06,-40587.236498902,-322.90802694267,-185.47642297267,0
2.3e-06,-47355.725174913,-376.75660312139,-222.50554637933,0
2.31e-06,-40076.980852385,-318.84718858648,-182.18043516181,0
2.32e-06,-23050.109397617,-183.38342790142,-88.174403268656,0
2.33e-06,-8274.9588775046,-65.834360419759,-6.5727918639893,0
2.34e-06,-6440.982134811,-51.243464896974,3.7871071196973,0
2.35e-06,-18831.825445423,-149.82288472368,-64.174272067123,0
2.36e-06,-36523.921614181,-290.57763237458,-161.33259194398,0
2.37e-06,-47439.170980298,-377.41642345237,-221.16649858011,0
2.38e-06,-45584.917324332,-362.66357184345,-210.69314086989,0
2.39e-06,-35102.224903153,-279.26515828783,-152.74945049992,0
2.4e-06,-26035.974441056,-207.13598604569,-102.66441745645,0
2.41e-06,-25569.108261129,-203.42157854205,-99.975183557464,0
2.42e-06,-32098.946358719,-255.37119919504,-135.85637672394,0
2.43e-06,-37020.98240516,-294.52947067102,-162.90713844146,0
2.44e-06,-32622.763258416,-259.53821511719,-138.61408592234,0
2.45e-06,-19374.256585943,-154.13650588143,-65.544966674882,0
2.46e-06,-6343.0003028525,-50.463243974963,6.355247833379,0
2.47e-06,-4173.5415617649,-33.203589212265,18.472010878323,0
2.48e-06,-16287.596979583,-129.57966742208,-48.02799452319,0
2.49e-06,-35518.682761466,-282.57642503993,-153.72363909662,0
2.5e-06,-49100.837697376,-390.63131273083,-228.31581876915,0
2.51e-06,-48236.361451134,-383.75309566854,-223.36298835418,0
2.52e-06,-34677.851754313,-275.88561264217,-148.53478351476,0
2.53e-06,-19071.561990912,-151.72702732049,-62.468672226719,0
2.54e-06,-12484.938703143,-99.326018054741,-26.080976907321,0
2.55e-06,-18009.269115924,-143.27569028037,-56.383906899597,0
2.56e-06,-29081.433051152,-231.36189351511,-117.24669557947,0
2.57e-06,-35600.875187106,-283.2279964836,-153.01291129593,0
2.58e-06,-32608.829953736,-259.42404892874,-136.37104649619,0
2.59e-06,-24287.813965496,-193.22489487118,-90.385231521841,0
2.6e-06,-20000.994037549,-159.12043066789,-66.638708565163,0
2.61e-06,-25784.554447082,-205.13212022529,-98.36398080793,0
2.62e-06,-38524.593540594,-306.4867297139,-168.44047592802,0
2.63e-06,-47856.14463675,-380.72454418861,-219.79347156205,0
2.64e-06,-44454.478845224,-353.66201455624,-201.04535161442,0
2.65e-06,-28001.051867555,-222.76515890917,-110.42183527672,0
2.66e-06,-8174.987237073,-65.036967419373,-1.2181891068158,0
2.67e-06,2345.3807787063,18.658935039284,56.773902459245,0
2.68e-06,-2635.1614953198,-20.964318522736,29.477682040643,0
2.69e-06,-18349.018122552,-145.97750890735,-56.904909051184,0
2.7e-06,-33047.337309994,-262.91105793324,-137.63594965502,0
2.71e-06,-37193.186529488,-295.89314880363,-160.20165281514,0
2.72e-06,-30501.312115118,-242.65501725203,-123.06901099605,0
2.73e-06,-21267.911286795,-169.19790151533,-71.958493385515,0
2.74e-06,-18802.60963304,-149.58487823913,-58.126334247216,0
2.75e-06,-25415.208869594,-202.19136153414,-94.293800875355,0
2.76e-06,-34629.573469093,-275.49599818094,-144.81401248143,0
2.77e-06,-37036.099182518,-294.64061608732,-157.83831788561,0
2.78e-06,-28814.436697991,-229.23284717972,-112.30711158881,0
2.79e-06,-15667.133403095,-124.63951318326,-39.637123231699,0
2.8e-06,-8670.1032761915,-68.974727052494,-0.83554414413451,0
2.81e-06,-15287.539877306,-121.61935085619,-36.979724495587,0
2.82e-06,-32870.214987357,-261.4970080151,-133.52631485991,0
2.83e-06,-50047.28829003,-398.14720593281,-227.87875305606,0
2.84e-06,-55130.05975977,-438.58181364799,-255.66546902613,0
2.85e-06,-44951.833700022,-357.60941220932,-199.45832590487,0
2.86e-06,-27093.728505011,-215.54109449205,-101.01802279678,0
2.87e-06,-13771.190929506,-109.55516325966,-27.590787364358,0
2.88e-06,-12414.314385761,-98.760695025731,-20.044262666261,0
2.89e-06,-20504.029810592,-163.11747419323,-64.526223126716,0
2.9e-06,-28589.343061977,-227.43908833871,-108.96121227064,0
2.91e-06,-28733.286662047,-228.5839954784,-109.60561321105,0
2.92e-06,-21282.69692439,-169.31162980762,-68.387624269674,0
2.93e-06,-14335.72219281,-114.0458150823,-29.939181702487,0
2.94e-06,-16426.269729018,-130.67674199473,-41.244558049074,0
2.95e-06,-28639.200580329,-227.8345778279,-108.294624585,0
2.96e-06,-42878.257575408,-341.11053267713,-186.54161806383,0
2.97e-06,-47968.084852489,-381.6011466253,-214.43034765264,0
2.98e-06,-38771.148384018,-308.43630114283,-163.65480126199,0
2.99e-06,-20829.683886246,-165.70642219661,-64.7387004044,0
3e-06,-6557.9483696558,-52.170460545923,13.957665907138,0
3.01e-06,-5899.9038203637,-46.935510355649,17.726481927019,0
3.02e-06,-18855.231083178,-149.99891745314,-53.46355801141,0
3.03e-06,-35737.541433306,-284.30225274788,-146.28043457723,0
3.04e-06,-44861.382932583,-356.88438586777,-196.35736090557,0
3.05e-06,-41467.211626293,-329.882382028,-177.50892303475,0
3.06e-06,-30755.052215947,-244.66419720082,-118.40884010639,0
3.07e-06,-22777.646928138,-181.20187590869,-74.415360449604,0
3.08e-06,-23660.793140418,-188.22749970674,-79.234418807457,0
3.09e-06,-30536.550453237,-242.9258008321,-117.08983117711,0
3.1e-06,-34354.002035831,-273.29448194018,-138.11615047771,0
3.11e-06,-28135.121440104,-223.8217272495,-103.8363342419,0
3.12e-06,-13665.132490908,-108.70945933381,-24.067598858715,0
3.13e-06,-838.90878843309,-6.6737248800919,46.677837073942,0
3.14e-06,16.834448402761,0.13392212455094,51.566482693626,0
3.15e-06,-13340.966204052,-106.13050847782,-21.752001566144,0
3.16e-06,-32687.922538616,-260.03956481572,-128.04740528193,0
3.17e-06,-45197.9682862,-359.55885929933,-196.67585215496,0
3.18e-06,-43066.383246717,-342.6009393799,-184.66831752764,0
3.19e-06,-29273.366242608,-232.87461855788,-108.4650099261,0
3.2e-06,-14910.282438924,-118.61372458115,-29.152628944959,0
3.21e-06,-10334.955414825,-82.216182440959,-3.7210677873948,0
3.22e-06,-17348.214674824,-138.00758452799,-42.097646257418,0
3.23e-06,-28561.717131401,-227.21224155016,-103.61008748821,0
3.24e-06,-34184.04153053,-271.93802898749,-134.29659310846,0
3.25e-06,-30445.233186776,-242.19490770816,-113.40400730493,0
3.26e-06,-22618.586799852,-179.93284717343,-70.015359945422,0
3.27e-06,-20158.525054106,-160.36259776381,-56.203720233648,0
3.28e-06,-28105.242589651,-223.57897707945,-99.714273852155,0
3.29e-06,-42055.168226266,-334.55091073386,-176.34407659555,0
3.3e-06,-51090.329852505,-406.42535979775,-225.97131742288,0
3.31e-06,-46501.344770969,-369.91938466806,-200.60752351839,0
3.32e-06,-29229.711965103,-232.52302322741,-105.42657753442,0
3.33e-06,-9809.1918349154,-78.032369480298,1.5652459193265,0
3.34e-06,-661.14195659535,-5.2594032742377,52.015498766978,0
3.35e-06,-6828.5333476539,-54.321173688558,18.181729269353,0
3.36e-06,-22450.708831245,-178.59585138753,-67.719075638267,0
3.37e-06,-35658.587233405,-283.66435943995,-140.28104049735,0
3.38e-06,-37891.890214134,-301.42980836872,-152.36987656147,0
3.39e-06,-30157.896321203,-239.90560811878,-109.57875415192,0
3.4e-06,-21310.005623024,-169.52061630026,-60.68925020422,0
3.41e-06,-20027.881575564,-159.32122486069,-53.469194691241,0
3.42e-06,-27323.971700625,-217.36121329527,-93.507118113451,0
3.43e-06,-35822.246854951,-284.96437373168,-140.20140935948,0
3.44e-06,-36353.274480043,-289.18837529469,-143.01590199906,0
3.45e-06,-26287.877064821,-209.11852588914,-87.452621190896,0
3.46e-06,-12500.445594877,-99.440279965623,-11.389087825187,0
3.47e-06,-6267.7850484579,-49.859830195761,23.077066894739,0
3.48e-06,-14132.22226042,-112.42084039046,-20.040351895542,0
3.49e-06,-32162.894580799,-255.85322029324,-119.16307569452,0
3.5e-06,-48398.827561619,-385.00807063001,-208.43373045849,0
3.51e-06,-51735.629957922,-411.55138184019,-226.69575499984,0
3.52e-06,-40278.637319781,-320.41198406231,-163.53398332617,0
3.53e-06,-22509.553169872,-179.0609517961,-65.670764670266,0
3.54e-06,-10422.561960116,-82.910348520918,0.88761029548394,0
3.55e-06,-10282.891485452,-81.799321836286,1.6898004765474,0
3.56e-06,-18416.482445566,-146.50117705895,-43.076823180681,0
3.57e-06,-25176.344636094,-200.275060369,-80.234942553447,0
3.58e-06,-23560.835348749,-187.42371754135,-71.189008546972,0
3.59e-06,-15233.060579518,-121.17713928562,-25.13188015628,0
3.6e-06,-8927.1174382221,-71.014070576031,9.8019471460259,0
3.61e-06,-12630.573720925,-100.4744694328,-10.332707737318,0
3.62e-06,-26160.306924597,-208.10126792361,-84.567261484376,0
3.63e-06,-40470.427109956,-321.93540944557,-163.12966296126,0
3.64e-06,-44527.459157475,-354.20766635368,-185.23673420184,0
3.65e-06,-34302.373558307,-272.86857157399,-128.69332716806,0
3.66e-06,-16490.623768548,-131.17951032138,-30.385435573644,0
3.67e-06,-3749.7436190751,-29.828416530032,39.996675430212,0
3.68e-06,-5156.5817208384,-41.019475498227,32.536836188502,0
3.69e-06,-19441.356831234,-154.65146417981,-45.842788157249,0
3.7e-06,-36279.498600641,-288.59428284156,-138.2809640372,0
3.71e-06,-44498.082727424,-353.97015762725,-183.23459790007,0
3.72e-06,-40575.55207368,-322.76679531916,-161.35152073604,0
3.73e-06,-30644.394919325,-243.76693678454,-106.44643059441,0
3.74e-06,-24596.225303647,-195.6553671897,-72.974650269392,0
3.75e-06,-27408.068025033,-218.0225213283,-88.322357623733,0
3.76e-06,-34989.25839318,-278.32825498953,-129.99513850201,0
3.77e-06,-37972.754960429,-302.06077164009,-146.37835341593,0
3.78e-06,-30221.698171004,-240.40355773935,-103.6285605542,0
3.79e-06,-14830.078932476,-117.96834284452,-18.782952590743,0
3.8e-06,-2401.9387376859,-19.106625960896,49.744604641704,0
3.81e-06,-2806.3592498288,-22.323652291472,47.673868693642,0
3.82e-06,-17053.587435533,-135.65547280662,-30.589124161208,0
3.83e-06,-35935.758979527,-285.85622667203,-134.39007444457,0
3.84e-06,-46715.869544531,-371.6074651141,-193.5675123601,0
3.85e-06,-42694.897689502,-339.62158702507,-171.24680435128,0
3.86e-06,-28074.852964154,-223.32452952581,-90.603114319279,0
3.87e-06,-14282.462351653,-113.61139785563,-14.555801093759,0
3.88e-06,-10853.20674264,-86.332995829225,4.4524469702566,0
3.89e-06,-18288.121502674,-145.47474420026,-36.369856181065,0
3.9e-06,-28493.173384915,-226.65165516668,-92.454207038919,0
3.91e-06,-32154.969396311,-255.77945277561,-112.46176300355,0
3.92e-06,-26786.63641761,-213.07635939786,-82.714285110528,0
3.93e-06,-18706.114682973,-148.7991021632,-38.052390145702,0
3.94e-06,-17323.537525626,-137.80118622978,-30.281650808202,0
3.95e-06,-26585.582015384,-211.47649997833,-81.126671887979,0
3.96e-06,-40837.302054288,-324.8422010596,-159.50937341095,0
3.97e-06,-48766.708427656,-387.91657332904,-203.12665485943,0
3.98e-06,-42439.710788587,-337.58802185574,-168.25815284591,0
3.99e-06,-24092.799822946,-191.64696665162,-67.218857042419,0
4e-06,-5001.0688688223,-39.78119509216,37.902225985411,0
4.01e-06,2831.8961427926,22.526442544992,81.092997319376,0
4.02e-06,-4414.4138132075,-35.114650230885,41.307867657224,0
4.03e-06,-19865.460055446,-158.02054474946,-43.660298580107,0
4.04e-06,-31691.692976602,-252.09237119851,-108.59245939975,0
4.05e-06,-32411.312150195,-257.8161656926,-112.30526285745,0
4.06e-06,-24277.882655574,-193.11842284812,-67.270736887592,0
4.07e-06,-16543.664099865,-131.59641980228,-24.455813917521,0
4.08e-06,-17117.005566986,-136.15689073946,-27.361802542727,0
4.09e-06,-25698.57483553,-204.41851056962,-74.381980247453,0
4.1e-06,-34124.49396555,-271.44174775756,-120.57362324463,0
4.11e-06,-33596.609317949,-267.24225950802,-117.43561932117,0
4.12e-06,-22704.490686296,-180.60129124927,-57.193455945023,0
4.13e-06,-9384.363338347,-74.647184053248,16.414748321234,0
4.14e-06,-4947.703568305,-39.356075452592,41.123983314466,0
4.15e-06,-14917.61906311,-118.66069934361,-13.444922597785,0
4.16e-06,-34118.099522868,-271.38836319953,-118.88048141063,0
4.17e-06,-50123.575047333,-398.70097279034,-206.75532695039,0
4.18e-06,-52512.457243629,-417.70204757719,-219.67991944031,0
4.19e-06,-40640.213753655,-323.26569638143,-154.13796347265,0
4.2e-06,-23751.756097135,-188.92922195887,-61.05369145835,0
4.21e-06,-13464.926580264,-107.10442196405,-4.3410215430802,0
4.22e-06,-14818.291300777,-117.86952394116,-11.716746155017,0
4.23e-06,-23053.049599874,-183.37140874197,-57.020001333493,0
