time,Load,avg_p,avg_psie_active,max_d
0,0,0,0,0
1,-27852.564859849,-221.6549219153,0.075972698300391,0
2,-18108.443617819,-144.10973195152,0.032273568737965,0
3,-18161.480281803,-144.53180574161,0.039908764571488,0
4,-17762.774125958,-141.35884187686,0.043504001226516,0
5,-15734.917401692,-125.22085149305,0.045800111226021,0
6,-15275.735168189,-121.5666098595,0.053668503901006,0
7,-13778.384048503,-109.65046327897,0.060304382463077,0
8,-13060.412336605,-103.93673585246,0.070393745980086,0
9,-11903.593473796,-94.730596453944,0.080314016445389,0
10,-10949.492224593,-87.137714471425,0.091803040598797,0
11,-10079.061858308,-80.210698024561,0.10423346277006,0
12,-9136.5779275226,-72.710268418312,0.11711938364423,0
13,-8254.0058753381,-65.686626599472,0.13062895681291,0
14,-7468.7757952848,-59.437646911047,0.14468046505632,0
15,-6623.9117270657,-52.714090929309,0.15880690757132,0
16,-5862.1016523517,-46.651491184019,0.17318540762612,0
17,-5139.1021064309,-40.897751494254,0.18760199208988,0
18,-4407.6715739802,-35.076916739084,0.20187172600081,0
19,-3741.583436499,-29.776086641568,0.21603141210353,0
20,-3089.7271341455,-24.588515639573,0.22995355398168,0
21,-2453.6639326314,-19.526628521663,0.24366298331251,0
22,-1836.6663588906,-14.616468551922,0.25740026133443,0
23,-1192.4196631733,-9.4894559499604,0.27175087152451,0
24,-479.96328212209,-3.8196203601466,0.28809902126526,0
25,374.28640150107,2.9786277678963,0.30907896207897,0
26,1463.7672846852,11.648881344381,0.33901303546394,0
27,2864.7025544505,22.797736015064,0.3838758470283,0
28,4601.9155255179,36.62273947129,0.45025708694593,0
29,6616.4239445921,52.65450202438,0.54262403199226,0
30,8772.1009795101,69.809705764274,0.65919966127092,0
31,10912.051055975,86.839751991195,0.78913995215394,0
32,12929.870034557,102.89786047733,0.91556575982469,0
33,14791.063420256,117.7095188166,1.0253396517003,0
34,16493.335606922,131.2564582282,1.1180225819489,0
35,18022.794482569,143.42812318474,1.204409800059,0
36,19368.223397448,154.13524989176,1.2953246584424,0
37,20572.21643722,163.71680852236,1.3916444047665,0
38,21722.494781229,172.87089748348,1.4847998121645,0
39,22861.646527761,181.93643929974,1.5664260213515,0
40,23930.00899802,190.43862935348,1.6361854855736,0
41,24837.962022108,197.66425678383,1.6993346358184,0
42,25583.41377382,203.59667452162,1.7589110559443,0
43,26249.215132787,208.89522239236,1.8128709567077,0
44,26885.954820892,213.96249309283,1.858131038547,0
45,27456.823885894,218.5055554163,1.8946464441182,0
46,27917.03780668,222.16800737322,1.9245624378762,0
47,28291.700715259,225.14963144137,1.9493930225336,0
48,28641.012254386,227.92950547878,1.9698061901438,0
49,28994.728473102,230.74443262227,1.9875870724002,0
50,29365.745434039,233.69704168788,2.0066527795338,0
51,29799.749087807,237.15090837739,2.0324297801226,0
52,30368.492460668,241.67705412145,2.0711031705745,0
53,31124.131629259,247.69054486289,2.1291283878748,0
54,32080.793533683,255.30380492678,2.2119504740311,0
55,33155.780980251,263.85871754355,2.3218525913798,0.0040871815727298
56,30335.213110416,241.41221202095,2.5239090236713,0.20660189769914
57,21387.440015742,170.20448100604,4.6308376194099,0.64034346371695
58,7198.669236901,57.288098084623,25.281996630878,0.92937110032073
59,-9126.9372046025,-72.633546087826,135.05440368753,1
60,-23217.726519293,-184.77017770465,313.2514671019,1
61,-29380.395401353,-233.81362834255,342.43659531335,1
62,-26193.095511829,-208.44861396459,259.28643054176,1
63,-17182.367841011,-136.73988091522,199.34201091571,1
64,-7662.4539760796,-60.978967154147,150.95404383015,1
65,-866.84397817249,-6.8984754280763,98.026815143144,1
66,2371.0897156925,18.869490419664,76.635948430513,1
67,1575.0932175651,12.534829948533,108.55144847089,1
68,-2412.2886729494,-19.197357949987,148.03716877269,1
69,-7106.3671601001,-56.553544203181,161.17429560382,1
70,-11523.128763193,-91.702800768177,184.46715227405,1
71,-15356.305197731,-122.2077983352,195.34084549541,1
72,-17277.902098938,-137.50015698271,201.26325653284,1
73,-17446.854777427,-138.84470794045,217.28931926312,1
74,-13938.526819506,-110.92490366105,226.58930859871,1
75,-8058.7895152842,-64.133065293285,196.06828103694,1
76,-2106.9918060273,-16.767759328133,145.24312921657,1
77,1401.4582796218,11.15301686219,129.95788951254,1
78,143.63818044155,1.1430943552248,132.27133195283,1
79,-5218.8295273089,-41.532234362821,151.97012172041,1
80,-12161.278358556,-96.781291723759,201.65944509774,1
81,-16878.432350285,-134.32111633095,254.59278819165,1
82,-17727.307681027,-141.07659454627,252.90191477598,1
83,-15539.493941606,-123.6656420535,197.10541092708,1
84,-10971.988786881,-87.31674551515,153.86597559561,1
85,-5592.6938261012,-44.507502973547,126.4199221267,1
86,-1019.0466997977,-8.109727696831,117.94286564779,1
87,845.35839910008,6.7274899416206,115.14140578558,1
