time,Load,avg_p,avg_s1,max_d
0,0,0,0,0
1,-42219.467132875,-335.94560121236,-219.70714158197,0
2,-23247.051478716,-184.95999751025,-97.88131031031,0
3,-28038.540499983,-223.06005259897,-108.11307050418,0
4,-24238.624981819,-192.81084747635,-71.20715354402,0
5,-23286.602754432,-185.21998687385,-50.427285414301,0
6,-21654.536037026,-172.22253017476,-26.321589238002,0
7,-20101.076798138,-159.85306201418,-3.0908489017841,0
8,-18714.478407217,-148.81308423445,18.774288562313,0
9,-17235.984422603,-137.04478198494,40.674316479339,0
10,-15894.916823379,-126.37144626103,61.346903953506,0
11,-14534.503842752,-115.54642031644,81.641173824978,0
12,-13251.08931501,-105.33550134873,101.02272488569,0
13,-11991.231512552,-95.313671906218,119.78100469938,0
14,-10783.45747875,-85.707535284606,137.75544619268,0
15,-9613.4636398906,-76.403237518606,155.02518030142,0
16,-8487.8779123549,-67.453302975317,171.55734779219,0
17,-7401.6374000343,-58.817343725508,187.39556191745,0
18,-6352.7232433199,-50.479170560793,202.59374379087,0
19,-5330.4119414769,-42.353431364951,217.31761714697,0
20,-4314.7691143052,-34.281607899666,231.91539055093,0
21,-3265.2640350902,-25.94159518347,247.08735842083,0
22,-2113.9262793728,-16.793439349138,264.05196200021,0
23,-759.87869190094,-6.0361319588806,284.65959579536,0
24,920.09349811939,7.3080213326492,311.25112426767,0
25,3040.1716582677,24.143690688173,346.09841102,0
26,5652.3432236849,44.880086335632,390.3899751664,0
27,8691.7582511204,68.997938599072,443.0938481827,0
28,11956.083506485,94.888086115152,500.40360414984,0
29,15152.466355295,120.22714879529,556.52081588607,0
30,18010.683210665,142.87590418451,605.89757145858,0
31,20407.187961117,161.86012551777,645.91567629755,0
32,22415.352615309,177.76460993894,678.17033597344,0
33,24233.477670384,192.16074202751,707.08125524434,0
34,26033.446489376,206.40874183018,736.52526850287,0
35,27844.64151103,220.74089620638,767.05318255433,0
36,29564.369913877,234.34588904826,796.03937786935,0
37,31074.725916975,246.29324312785,820.54648628809,0
38,32349.957219484,256.38065594776,840.08403894367,0
39,33458.210003159,265.14668544278,856.61724080887,0
40,34476.549539377,273.19992337195,872.16376585068,0
41,35421.833702746,280.67409571784,886.84908850928,0
42,36265.010666715,287.34103345773,899.47087799557,0
43,36995.122375318,293.11501528236,909.53057214388,0
44,37654.505268247,298.33009815077,918.17040632355,0
45,38318.398227971,303.5798886074,927.20796767385,0
46,39059.713761427,309.44033411635,937.90419820833,0
47,39928.973595519,316.31062870189,950.81058143726,0.00041026548532249
48,40704.069858254,322.42956110321,961.80168452583,0.013754610326496
49,40850.001308612,323.55728022577,961.44629069867,0.074679348147462
50,39150.394266679,310.06046180472,927.78849982754,0.26363052211436
50.05,38975.191272927,308.67095578909,924.41185027201,0.28095521463686
50.1,38807.327301632,307.33956991406,921.2718407296,0.29518447591484
50.15,38634.306671869,305.9673435731,917.97971768857,0.31016091163393
50.2,38448.909856283,304.49710298871,914.49005817772,0.32594008372342
50.25,38253.141970221,302.94473023362,910.80443595252,0.34256831760786
