time,Load,avg_p,avg_s1,max_d
0,0,0,0,0
1e-06,-42219.468173013,-335.94560935211,-219.70721266944,0
2e-06,-23247.067839247,-184.96012750396,-97.881550590149,0
3e-06,-28038.554773061,-223.06016582196,-108.11337776503,0
4e-06,-24238.651295194,-192.81105641043,-71.207603851812,0
5e-06,-23286.630764226,-185.22020920146,-50.427817811941,0
6e-06,-21654.571934172,-172.22281515606,-26.322234156842,0
7e-06,-20101.116299617,-159.85337558944,-3.0915789483264,0
8e-06,-18714.523526359,-148.81344241623,18.773466565931,0
9e-06,-17236.033535325,-137.04517186812,40.673415671586,0
1e-05,-15894.970236863,-126.3718702902,61.345927034832,0
1.1e-05,-14534.560926078,-115.54687348336,81.640128745861,0
1.2e-05,-13251.149812551,-105.33598162551,101.02161752996,0
1.3e-05,-11991.295054204,-95.314176357527,119.77984164008,0
1.4e-05,-10783.523712288,-85.708061116228,137.7542338179,0
1.5e-05,-9613.5322422558,-76.403782169138,155.0239246488,0
1.6e-05,-8487.9486184047,-67.453864343592,171.5560539282,0
1.7e-05,-7401.7101025543,-58.817920966054,187.3942322221,0
1.8e-05,-6352.7982613714,-50.479766216043,202.5923736615,0
1.9e-05,-5330.490488533,-42.354055085096,217.31618645424,0
2e-05,-4314.854183034,-34.282283471266,231.91384800148,0
2.1e-05,-3265.3615645273,-25.942369797794,247.08559920318,0
2.2e-05,-2114.0463118662,-16.794392779524,264.04980426417,0
2.3e-05,-760.03556063049,-6.0373780182743,284.65677258015,0
2.4e-05,919.88320360654,7.3063510090352,311.24731616651,0
2.5e-05,3039.8942597756,24.141487750072,346.09334097071,0
2.6e-05,5651.9954699779,44.877325394891,390.38355657713,0
2.7e-05,8691.3537744956,68.994728309725,443.08632409279,0
2.8e-05,11955.653069679,94.88467077694,500.39557136023,0
2.9e-05,15152.048421098,120.22383324652,556.51304953363,0
3e-05,18010.307399876,142.87292271881,605.89068344425,0
3.1e-05,20406.860952698,161.85753058303,645.90979951282,0
3.2e-05,22415.057330299,177.76226607627,678.16508244135,0
3.3e-05,24233.188248845,192.15844453523,707.07603630337,0
3.4e-05,26033.14861613,206.40637747509,736.51976395815,0
3.5e-05,27844.341849165,220.7385176388,767.04757272591,0
3.6e-05,29564.087227848,234.34364447363,796.03412996126,0
3.7e-05,31072.946026845,246.27913093481,820.51397005491,0.00092353200289941
3.8e-05,32313.419937063,256.09108156512,839.41546607267,0.012944802754767
3.9e-05,33333.018745647,264.15456310195,854.3279931566,0.039990282680199
4e-05,34142.999882871,270.55675646382,866.06415796409,0.093703918876013
4.1e-05,34611.5495542,274.25347953654,872.03133498038,0.19451481624455
4.15e-05,34664.517600885,274.66585631189,871.68450468257,0.27007706373104
4.2e-05,34543.845426128,273.70332610658,868.00021584621,0.37665359177236
4.25e-05,34189.433936444,270.88979378597,859.85308918717,0.53498564182837
4.3e-05,33591.607984148,266.14828093947,847.1685008859,0.73812581091396
4.303125e-05,33550.648472867,265.82345801651,846.42854119201,0.74770100742963
4.30625e-05,33512.443265522,265.5204579483,845.57070525813,0.75927431010656
4.309375e-05,33472.889218825,265.20677012623,844.65526925245,0.77193163171253
4.321875e-05,33339.072394261,264.14530779838,841.94862736524,0.81487796218175
4.325e-05,33311.730485306,263.92836008536,841.30317648511,0.82545152112294
4.33125e-05,33268.135155936,263.58230402953,840.41817697838,0.84371686894933
4.334375e-05,33244.237538978,263.39262918022,839.80724601988,0.85312610980603
4.340625e-05,33187.242744371,262.94036479802,838.5604359046,0.87194753254796
4.34375e-05,33156.647896783,262.69759772926,837.90789281899,0.88133013811887
4.346875e-05,33128.656597691,262.47544442016,837.26729347793,0.8904106869533
4.359375e-05,32976.290173907,261.26651585572,833.97445964272,0.92558058693662
4.365625e-05,32886.257903707,260.55214468002,832.29096827757,0.94017990396847
4.371875e-05,32796.166101319,259.83714342383,830.44085880352,0.95295061583261
4.396875e-05,32303.906860517,255.92946416843,820.67109555887,0.98574517571143
4.409375e-05,31973.94973395,253.30843250294,814.2085546632,0.99415728706703
4.415625e-05,31784.640661596,251.80391775064,810.69067451919,0.99698818375796
4.428125e-05,31379.41760589,248.58125978845,802.78872881058,1
4.434375e-05,31161.219501585,246.8447893445,798.66440864973,1
4.4375e-05,31050.754706789,245.96524672355,796.56011090901,1
4.4390625e-05,30999.297089605,245.55522744122,795.43728907021,1
4.440625e-05,30942.299008096,245.10118623178,794.33844856687,1
4.441625e-05,30905.394117921,244.80714529228,793.63278618735,1
