time,Load,avg_p,avg_s1,max_d
0,0,0,0,0
1,-36682.407197579,-291.92414213765,-191.02847520461,0
2,-28641.64523594,-227.93454284168,-129.4978545487,0
3,-24248.529808097,-192.97346611416,-89.184770872406,0
4,-26284.095512539,-209.17280572766,-84.477283727288,0
5,-22367.809137111,-178.00640668644,-47.542671931481,0
6,-21911.406623629,-174.37428648505,-30.261024660747,0
7,-19939.843572512,-158.68428966267,-4.8104114600897,0
8,-18821.193425163,-149.78190267213,15.462941017585,0
9,-17197.77737681,-136.86251233073,37.917298500951,0
10,-15808.800772223,-125.80882652545,58.732310952186,0
11,-14682.708430694,-116.84721342852,77.62086253333,0
12,-13170.115906461,-104.80977344641,98.075647608323,0
13,-12020.116064162,-95.657900844003,116.12169403256,0
14,-10865.791042613,-86.471607811249,133.68013841836,0
15,-9587.7755003141,-76.300966914795,151.39998754848,0
16,-8552.7134410645,-68.063786566239,167.3316882483,0
17,-7456.6148359857,-59.340868158447,183.09980783596,0
18,-6368.7691114463,-50.68362742166,198.37176218127,0
19,-5380.80545859,-42.821263311534,212.74928247912,0
20,-4302.8169015551,-34.242467403959,227.46270530311,0
21,-3163.6974832833,-25.177182860874,242.82128660911,0
22,-1863.5206233195,-14.830178848085,260.23361674491,0
23,-251.60484313922,-2.0023093794112,281.8980010437,0
24,1713.4662801903,13.636023700194,309.87804994242,0
25,4035.9776623651,32.118920397634,346.01772868341,0
26,6596.7103484422,52.49761824591,390.57583094668,0
27,9189.9618774586,73.135105962507,441.42749268662,0
28,11688.950019451,93.022431394395,494.56318195186,0
29,14139.090182453,112.52101722462,545.5355545857,0
30,16696.673729012,132.87465374452,591.32160623958,0
31,19418.408763302,154.53463262027,631.32546513028,0
32,22076.006533257,175.68419745015,666.68251400417,0
33,24282.031505002,193.24007768293,698.80919116087,0
34,25887.722313461,206.01840788555,728.61704715343,0
35,27191.490842179,216.39399494128,756.55582920777,0
36,28645.273199763,227.96341472626,782.74529695382,0
37,30343.161437068,241.47546600608,806.76297344412,0
38,31926.328544684,254.07454919225,827.74857703674,0
39,33062.971335055,263.12012435608,845.3357786789,0
40,33866.494302999,269.51468161187,860.29586495949,0
41,34690.62475943,276.07323637649,873.74690292163,0
42,35640.098225542,283.62928976154,885.9158386404,0.00039832207567833
43,36489.102923425,290.38579750012,896.55854697229,0.0040990197204455
44,37047.429351865,294.82904362563,904.39528918607,0.010559546244307
45,37567.759703064,298.9699112242,908.24189923606,0.030724200612062
46,37859.340635093,301.2903563626,906.50817362965,0.075712684244311
47,37757.069109469,300.47646410023,894.01398198016,0.17314854139485
48,35789.157198047,284.81552359952,844.16629945109,0.41311643295129
49,27788.248520793,221.14308276573,695.43148889557,0.93993551754839
50,13730.303352147,109.26782982851,445.08645310158,1
51,-3226.7973239542,-25.67934093239,150.03312339773,1
52,-18092.964380683,-143.98654584224,-37.305001060703,1
53,-28069.140811131,-223.37846607763,-119.06383819596,1
54,-32339.857456963,-257.36547479362,-151.99146047424,1
55,-30210.001103574,-240.41575594091,-145.63291380153,1
56,-23069.595607458,-183.59132951379,-75.35391625542,1
57,-15032.213577768,-119.62862822725,42.963996314423,1
58,-9074.356775511,-72.215103083988,121.48288520544,1
59,-5608.4812888559,-44.633141988903,155.06285189524,1
60,-4927.2147047473,-39.211519518443,136.11587409611,1
61,-6995.1970181763,-55.66883540701,90.338770109259,1
62,-9960.5914925074,-79.267892943124,47.35995612803,1
63,-11735.126855697,-93.389913638274,41.094104915583,1
64,-11617.472899164,-92.453605665216,42.193021854292,1
65,-9768.271711226,-77.737383048713,55.269568227182,1
66,-6661.5519205943,-53.013637279868,92.31545521195,1
67,-3169.8992543267,-25.226537492424,129.23855754476,1
68,-443.08174291479,-3.5261114953707,172.15150253017,1
69,437.5976246279,3.4824680529527,187.75924165828,1
70,-1167.2121479268,-9.288850732747,168.03024166539,1
71,-5222.6689718435,-41.562789242875,122.91105651884,1
72,-10818.302415443,-86.093686136887,46.669608898818,1
73,-16046.22728096,-127.6983025762,-26.01560222258,1
74,-18700.636497949,-148.82249241953,-65.333706308521,1
75,-17630.331152264,-140.30484066943,-70.937118533902,1
76,-13468.23724979,-107.18226816671,-26.529804608855,1
77,-8061.1402956611,-64.151773158916,56.699007702791,1
78,-3220.9875802422,-25.633106113611,148.27170662891,1
79,-40.976110248135,-0.32609408013752,207.52195668716,1
80,979.36685188813,7.7939494683533,206.14032853704,1
