time,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
0,0,0,0,0,0,0,0,0,0
5e-07,62.444263373111,4.6603752757932e-16,0.0097560728322261,0,0.003371324254875,4.2386993440792e-05,-0.15779584324391,0.0082099241236558,0.0027151444214319
1e-06,111.83915910607,1.3136193521834e-15,0.020856009289726,0,0.0087208613656642,0.00010583021059901,-0.38815970214125,0.020213418738532,0.0091935442813473
1.5e-06,99.660640478752,9.4377088609432e-16,0.031248229882072,0,0.014145896729121,0.00016175707871905,-0.58861207598741,0.030687746154887,0.014068085852213
2e-06,97.505556854029,1.5978150334946e-13,0.043117845797504,0,0.019627935749728,0.00022038071767422,-0.8023448061765,0.041878428573875,0.019650518223252
2.5e-06,102.25012166504,1.0773339821158e-11,0.053731977034356,0,0.025124584707224,0.00027891297691229,-1.0144817706946,0.053012301219105,0.025196269356539
3e-06,98.775605307877,4.2222427539939e-10,0.064898937679927,0,0.0306324564695,0.00033634855917559,-1.2212835508231,0.063897502353581,0.030500208390125
3.5e-06,100.16330480984,1.028890820817e-08,0.076183727569603,0,0.036157772699043,0.00039494646413595,-1.432839000863,0.075074763315622,0.036094287296431
4e-06,100.36453398767,1.6259727474984e-07,0.087114083308192,0,0.041698661397869,0.00045282624158706,-1.6394810422154,0.086100368659685,0.04153310312398
4.5e-06,99.509499772212,1.7114657900701e-06,0.098350275301541,0,0.047250858526697,0.00051086226449453,-1.8412420473405,0.097155928368102,0.047000740882268
5e-06,100.26076269611,1.219180026284e-05,0.10948254479791,0,0.052808261137319,0.00056909842166511,-2.0304692576803,0.10827479754397,0.052534271544822
5.5e-06,99.933748356252,5.9269217971125e-05,0.1205857237741,0,0.058348421239387,0.00062704208995591,-2.1896073941444,0.1193361983947,0.058033337456493
6e-06,99.886827642742,0.00019750843845874,0.13178955500651,0,0.063811739145346,0.0006851733623211,-2.3005698854457,0.13044310079775,0.063660036078329
6.5e-06,100.09684440499,0.0004552271140426,0.14292833643656,0,0.069111890599574,0.00074326794676264,-2.3479739714958,0.14155325622744,0.069458032601986
7e-06,99.910848833296,0.00075149737945246,0.15410064107609,0.00087417339824027,0.074220540600594,0.00080130858889705,-2.3374363587254,0.15265720893884,0.07540824682913
7.5e-06,99.990830468053,0.00098118037028226,0.16529254647422,0.0026235644380098,0.0792932772496,0.00085945233943369,-2.317451160608,0.16378558999229,0.081223206744579
8e-06,100.00628415513,0.0011819097324576,0.17646738947384,0.0048425069769529,0.084137193127709,0.00091764359173277,-2.327840197716,0.17491234988217,0.087286255350275
