time,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
0,0,0,0,0,0,0,0,0,0
5e-07,62.444702597784,2.371692252312e-20,0.0051525294498296,0,0.00094034744049099,4.2387469890174e-05,-0.021345683943735,0.0082100313420052,0.0027151930777295
1e-06,111.83963239527,3.8489177123235e-18,0.018646484824013,0,0.0051396113255951,0.00010583164914785,-0.052555672294893,0.020213746150833,0.0091937525517467
1.5e-06,99.660491964648,1.2442033080901e-15,0.029140028963392,0,0.010639554174547,0.00016175922593252,-0.079790418826515,0.030688260536531,0.01406841906184
2e-06,97.505440698801,1.6012744515764e-13,0.040107819550825,0,0.016148840161498,0.00022038354777807,-0.10888334923955,0.041879127553739,0.019650974363949
2.5e-06,102.25023281667,1.0775879131066e-11,0.051551031239488,0,0.021670742891445,0.00027891661137985,-0.13782750394659,0.053013199892858,0.025196864116193
3e-06,98.775559646742,4.2226815799443e-10,0.062358743715447,0,0.02720498820392,0.00033635292020939,-0.16611634296319,0.063898579366372,0.030500920435775
3.5e-06,100.16328668943,1.0290103606659e-08,0.073611970484177,0,0.032750030637331,0.00039495157980754,-0.1951125841371,0.075076025848259,0.036095123793568
4e-06,100.36456334465,1.6261849342786e-07,0.084734876628615,0,0.038305174856859,0.00045283209897609,-0.22351094667032,0.086101814921123,0.041534062284764
4.5e-06,99.509470871892,1.7117140923455e-06,0.095792968683899,0,0.043869919956986,0.00051086883472393,-0.25131416994555,0.097157549933338,0.047001814416555
5e-06,100.26076546017,1.219371336287e-05,0.10699820410156,0,0.049441389390286,0.00056910572606168,-0.27748685482587,0.10827659780868,0.052535464508343
5.5e-06,99.933750581706,5.9278749957001e-05,0.11810916956006,0,0.055006467321607,0.00062705011801552,-0.29965361432469,0.1193381722937,0.05803465670505
6e-06,99.886813441823,0.00019753801078552,0.12926053289236,0,0.060524921104743,0.00068518211668551,-0.31536541458934,0.13044524550072,0.063661532459356
6.5e-06,100.09684686315,0.00045528073382055,0.14043855901087,0,0.06592166440199,0.00074327742892931,-0.32254809838168,0.1415555712741,0.069459835276849
7e-06,99.910847235471,0.00075155060405988,0.15158956145875,8.622968297989e-06,0.071128091115379,0.00080131879114614,-0.32213633566091,0.15265969246596,0.075461410128963
7.5e-06,99.990823994633,0.00098121557140759,0.1627739856556,9.381226091319e-05,0.07618761072719,0.00085946326030975,-0.32173414225743,0.16378824327201,0.081421873108657
8e-06,100.00628179576,0.0011819503275278,0.17395846489462,0.00027478001543639,0.081087881324981,0.0009176552223939,-0.32634720098925,0.17491517471561,0.087678036813739
8.5e-06,99.952940833424,0.00141114759476,0.18514499713914,0.0004299123803786,0.085812965419586,0.00097613969074198,-0.32879953776164,0.18605027986434,0.094111820408825
9e-06,100.00718859415,0.0016375733374036,0.19634605196346,0.00063914010942579,0.090388947566997,0.0010354446476488,-0.33445233977353,0.19719503364909,0.10069794796524
9.5e-06,100.0010471449,0.0018664153226764,0.20753712649432,0.0010832796568949,0.094812614725124,0.0010967342432523,-0.34000242148797,0.20833771480914,0.10731626588641
1e-05,100.02488319522,0.0020968140232416,0.21869420946498,0.0017506532829328,0.099180443120672,0.0011624812756129,-0.34329987809971,0.21947744710022,0.11381994596193
