time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y
14,0.00010655240774995,0.00288854726051,0.00299509966826,0.29418175618215,0.010214319827344,100.24144394599,0.003889133257533,0.1919731846798,0.29971080754418,0.09319891666148,0.0023632452524489
14.25,0.00015082452932667,0.0029143445919722,0.0030651691212989,0.29984298113704,0.010954596216151,100.17522076132,0.0040411796710136,0.1984548366811,0.30493435206387,0.091262562840286,0.0024484395694332
14.5,0.00015226668312365,0.002935092745781,0.0030873594289047,0.30555590010879,0.011715075498526,99.941254548123,0.0041512986469769,0.2049258774655,0.31014697382604,0.089232903105253,0.0025301348541823
14.75,0.00011734010288532,0.0029531480383285,0.0030704881412139,0.31097354871388,0.012490688473859,99.713159777963,0.004226314123679,0.21138132903012,0.31537468937641,0.087304406727089,0.0026079406752663
15,8.6292026280193e-05,0.0029719368689223,0.0030582288952025,0.31608825692063,0.013272241613975,99.673022741795,0.0043068147159907,0.21771025363609,0.3206358037408,0.085523253055947,0.0026839802888495
15.25,9.0770582393113e-05,0.0029937137590324,0.0030844843414255,0.32115418964928,0.01404580065641,99.825635844542,0.0044266328080184,0.22399232811886,0.32592597746365,0.083766866848741,0.0027610091994616
15.5,0.00012025893992788,0.0030185453309008,0.0031388042708287,0.32645538683322,0.014793751787436,99.983741477197,0.0045794529024624,0.23026639496173,0.3312254156043,0.082083943318337,0.0028403721386903
15.75,0.00013486577372594,0.0030447416011023,0.0031796073748282,0.33201108752092,0.015496341651004,99.965892573265,0.0047308540594827,0.23649153686902,0.33652162139043,0.08048567059092,0.002921527319108
16,0.00011125852981732,0.0030701088806733,0.0031813674104906,0.33758462752406,0.016134365083799,99.79392085739,0.0048628787920451,0.24272279663031,0.34182340837327,0.078909882880071,0.0030032423774257
16.25,6.9634526881401e-05,0.0030927824312321,0.0031624169581135,0.34299081781214,0.0166921007366,99.655968886846,0.0050003902512785,0.2490084815869,0.34715127917718,0.077385520226955,0.0030849770831583
16.5,4.9327193311494e-05,0.0031117268819394,0.0031610540752509,0.34826852528618,0.017161581823161,99.676594482365,0.0051862694841868,0.25535325487925,0.3525166076816,0.07592083835357,0.0031670298292794
16.75,6.3441084973917e-05,0.003123895878059,0.0031873369630329,0.35359464780796,0.017547969361546,99.776937603028,0.0054321645836237,0.26176889228722,0.35791437354361,0.074503085645582,0.0032495836817477
17,8.7041717095883e-05,0.0031266323721481,0.003213674089244,0.35908117102506,0.017869032272907,99.793304994238,0.0057019278312513,0.2682368686269,0.36333609235679,0.073134402723483,0.003332028659355
17.25,8.9240886235197e-05,0.0031270068236754,0.0032162477099106,0.36466899928157,0.018148989028196,99.68899266281,0.0059459566855928,0.27475398611891,0.36878446918075,0.071768125770097,0.0034134592360219
17.5,6.8058737159596e-05,0.0031349345072775,0.0032029932444371,0.37024022812309,0.018417646975434,99.583602526958,0.0061472874162805,0.28136837620965,0.37427136659455,0.070323920352834,0.003493717760431
17.75,4.6854013135037e-05,0.0031479323340572,0.0031947863471922,0.37576832590133,0.018715521229068,99.580456631119,0.0063301525148869,0.2881318710223,0.37980411934152,0.068730844098968,0.0035736737210869
18,4.1468199480745e-05,0.0031660695702675,0.0032075377697483,0.38132115810952,0.019050187088221,99.637459365445,0.006526735058759,0.29504893664767,0.38537961780993,0.067011902147169,0.0036543817690218
18.25,4.3586447855851e-05,0.0031888538953793,0.0032324403432351,0.38695749550891,0.019416535916347,99.643215240953,0.0067443042244444,0.30204554695145,0.39099290238705,0.065275522570004,0.0037361054462618
18.5,3.8007629256315e-05,0.0032082887034852,0.0032462963327415,0.39266219524444,0.019793962209709,99.568079967931,0.0069670523953681,0.3090213083754,0.39664709925037,0.063629004331979,0.0038182855217429
18.75,2.4131354903744e-05,0.0032165710750176,0.0032407024299213,0.39839127650856,0.02015885093177,99.475515329578,0.0071814032910221,0.31593173757247,0.40235209775052,0.062112499802138,0.0039003650601354
19,1.1872161395204e-05,0.0032134040296408,0.003225276191036,0.40414121851214,0.02048881179538,99.397565253403,0.0073892938655992,0.32278819941387,0.40811720288719,0.060736263314238,0.0039824568809515
19.25,2.6837162304522e-06,0.0032082657167582,0.0032109494329887,0.40994907169275,0.020770642085601,99.264043469787,0.0075961417992157,0.32959143529096,0.41395138870124,0.059546686388194,0.004065186853927
19.5,-1.3528345372348e-05,0.0032080908471778,0.0031945625018054,0.41584740226511,0.021018607624171,98.972434995515,0.0077970106419111,0.33630328815883,0.41987333633933,0.058590790171531,0.0041490642895066
19.75,-4.332289983226e-05,0.0032121061841272,0.003168783284295,0.42184978993448,0.021257797950363,98.475975898113,0.0079838467146385,0.34290383577897,0.42592090378676,0.057874525232312,0.0042341545235108
20,-8.4426111143053e-05,0.0032318493288864,0.0031474232177434,0.42798205170203,0.021502560858195,97.764672211326,0.0081586675429454,0.34943277325337,0.43215372464825,0.057378334670497,0.0043203330287545
20.25,-0.00013915290329935,0.003262749689181,0.0031235967858817,0.43430726975319,0.021785278630403,96.793721924563,0.008326398083409,0.35595760496817,0.43865456115101,0.057082063107401,0.0044077566613042
20.5,-0.00022043932483652,0.0032939734034757,0.0030735340786392,0.4409164949124,0.02210900483786,95.48834132577,0.0084810347080152,0.36256692585326,0.44553578995372,0.056982951228429,0.0044971063287366
20.75,-0.00033843167185738,0.0033302531790689,0.0029918215072116,0.44791215258059,0.022461608496247,93.830881195146,0.0086141363543437,0.36940765033022,0.45294676650843,0.057065503671762,0.0045895196840544
21,-0.00049023237198975,0.0033836424781047,0.002893410106115,0.45541166062036,0.022837554074453,91.9276925544,0.0087318722001049,0.37666071352912,0.46107193701629,0.057343194121288,0.0046864087549403
21.25,-0.00066335285477598,0.0034592972290669,0.002795944374291,0.46355928015677,0.02324348923161,90.010537020788,0.0088526836371171,0.38449103356596,0.47011489741864,0.057858794147007,0.0047893180604233
21.5,-0.00083657829583179,0.0035549132296249,0.0027183349337931,0.47252360907141,0.023687543533946,88.421704422268,0.008997858135192,0.39305728996503,0.48026996510358,0.058642326899954,0.0048998035543195
21.75,-0.00097551020726008,0.0036631528728594,0.0026876426655993,0.48248567430706,0.02416916618488,87.603964125014,0.009194583421729,0.40246922231274,0.49168287026929,0.059796242688002,0.0050192266030544
22,-0.0010372083822219,0.0037744627070961,0.0027372543248742,0.49363073867307,0.024678768727503,88.034545825604,0.0094778204294782,0.412645461638,0.50440248597004,0.061592588161779,0.005148413719659
22.25,-0.00098611951583236,0.0038843628939505,0.0028982433781181,0.50612453460428,0.025207984697399,90.059709253774,0.0098769400336319,0.42325290966199,0.51833326249283,0.064384087039897,0.0052872635394625
22.5,-0.00081489317155754,0.0039962035285304,0.0031813103569729,0.52003616397793,0.025757565887504,93.686029095836,0.01039525249086,0.43382824724991,0.53320791229238,0.068364538869241,0.0054344812042786
22.75,-0.00056355555921056,0.0041140432322984,0.0035504876730878,0.53521444075449,0.026336756921498,98.435131464229,0.01099307258119,0.44402903225268,0.54860149190638,0.073293871227257,0.0055876020647221
23,-0.00032297633571959,0.0042467043811838,0.0039237280454642,0.55119813490266,0.026957282725263,103.34148822072,0.011584284632589,0.45388711965668,0.56399842723548,0.078379029636243,0.0057433461074622
23.25,-0.00021293125066552,0.0044086884234047,0.0041957571727392,0.56726484903742,0.027626521142466,107.13833505386,0.012055849433482,0.46382888621778,0.57890686841186,0.082566193844403,0.0058982301458293
23.5,-0.00033978237260544,0.0045946246479712,0.0042548422753658,0.58265396270454,0.02834313045347,108.64156945556,0.01230750789877,0.47431891131512,0.59299370895552,0.085184852517639,0.0060493182593317
23.75,-0.00074535874917134,0.0047759041566791,0.0040305454075078,0.59686526998708,0.02909799822519,107.2469860814,0.012299942555824,0.4854149763823,0.60619440276005,0.086395929057167,0.0061949516654533
24,-0.0013688299679893,0.0049398037959258,0.0035709738279365,0.60984922763335,0.0298815619896,103.32573407828,0.01209170584984,0.49673254284625,0.61874632300159,0.086955520573331,0.0063352163413129
24.25,-0.0020505149571632,0.005100854896992,0.0030503399398288,0.62198050686036,0.03068840867273,98.261348017181,0.011837154149295,0.50787812473668,0.63111432401958,0.087571602904144,0.0064718765997907
24.5,-0.0025885796059531,0.0052886419718415,0.0027000623658884,0.63388276211565,0.031516420921655,94.000636838639,0.011732446338548,0.51886570608078,0.64382084393686,0.088525383264066,0.0066076675770069
