24.5,-0.00041280256003092,-0.0025230507863427,0.00031917682188606,0.0021102482263118,-2.5007688204675e-05,0.00029416913368139,0.63176586559124,-2.1238825730076e-06,0.11527279786107,0.0020469256055458,95.587134674101,0.011926735452314,0.5269721189465,9.9589086620049e-05,0.64347224702456,0.083473896934419,0.0012700820242823,0,0.0066066184755953
24.75,-0.00071602455983654,-0.0023394791060688,0.00045766960559161,0.0016234545462322,-1.9889433098496e-05,0.00043778017249311,0.6457424551504,-7.3041264997921e-06,0.11742097897427,0.0028971231730806,97.504940231059,0.012549766815765,0.53860416066046,0.00012103130546268,0.65793582740797,0.085153209401401,0.001378470676399,0,0.0067492217963886
25,-0.00053170895376717,-0.0021479373115074,0.00061609587657506,0.0016162283577402,-1.2621617570226e-05,0.00060347425900484,0.66074706762403,-1.4296611224998e-05,0.11969595020888,0.0039972709127953,99.960175702669,0.01318569550542,0.55046030468535,0.00014601688083785,0.67284137994039,0.087706780933734,0.0015828918102625,0,0.0068925208090248
25.25,-0.00046046454038626,-0.0021739958819437,0.00082467326244123,0.0017135313415574,-3.7772869739909e-06,0.00082089597546723,0.67623100185364,-2.4454233539714e-05,0.12214972757553,0.0053609140476309,101.49762839882,0.01361152871576,0.5623869363347,0.00017905075891086,0.68785660198779,0.090307503531317,0.0018302237219652,0,0.0070348831155423
25.5,-0.0007479123723883,-0.0024866707933719,0.0010871631610811,0.0017387584209836,7.1847256412265e-06,0.0010943478867223,0.69154008600044,-4.0252909200282e-05,0.12476523612199,0.0070007026289173,101.43871138629,0.013759989161114,0.57434645641134,0.00022509688075674,0.70272451826784,0.092657246991774,0.0021276854924212,0,0.0071758403471885
25.75,-0.001202685718886,-0.0029555276426998,0.0014071298592812,0.0017528419238138,1.8874980510645e-05,0.0014260048397919,0.70633457369589,-6.532836824936e-05,0.12754794381327,0.0089351898438031,100.25682402715,0.013758323347261,0.58639490651417,0.00029057892865649,0.71738069603706,0.094642443720684,0.0024802407355357,0,0.0073165784149554
26,-0.0015750851687217,-0.0033598112097547,0.0017733682436485,0.0017847260410331,2.0649673217056e-05,0.0017940179168656,0.72073964687389,-0.00010385101846536,0.13058833185012,0.01118921525025,99.1065064067,0.013825244716154,0.59856812031151,0.00038833969480508,0.73193583390889,0.096352205264784,0.0028768915954674,0,0.0074592211636789
26.25,-0.0017531526913707,-0.003568592848671,0.0021224398686771,0.0018154401573003,-2.798758282954e-05,0.0020944522858475,0.73516607485743,-0.00015576102052089,0.13393622184519,0.013789348745739,98.893363976515,0.014100160544617,0.61087742716902,0.00054141971247334,0.74655946998479,0.097949462650158,0.0032831748333139,0,0.007605450885555
26.5,-0.0018155272009954,-0.0036411355357652,0.0023213843538989,0.0018256083347698,-0.00023040129913052,0.0020909830547683,0.74996040350598,-0.00020147707032502,0.13765755470924,0.016746233025563,99.637402777765,0.014545676316578,0.62333225683017,0.00077578436472139,0.76135793381575,0.099495359280935,0.0036544838373009,0,0.0077554962814752
26.75,-0.001922357905042,-0.0037687736943318,0.0023523987880306,0.0018464157892898,-0.00068091004176739,0.0016714887462633,0.76515938562818,-0.00020909210712677,0.14179846814153,0.020011049284428,100.61091155572,0.015005090364996,0.63600776013904,0.0010885162856978,0.77632449213506,0.10086817386817,0.0039754190598533,0,0.0079082088001463
27,-0.0021874544252952,-0.004120869662976,0.0024120965638316,0.0019334152376808,-0.001310017239545,0.0011020793242866,0.78053369079097,-0.00019300548395779,0.14628924638236,0.023497227050225,101.05479659911,0.015353176885735,0.64896680200323,0.0014299733842445,0.79137407757239,0.10198351324332,0.0042779554336879,0,0.0080663678966127
27.25,-0.0026055405401906,-0.0047289515038539,0.0025983851919605,0.0021234109636633,-0.0020089921001854,0.00058939309177513,0.79582600168273,-0.00019419958908348,0.15092802549346,0.027142767009713,100.80163492072,0.015597563364787,0.66211780384466,0.0017547545191219,0.8064161576472,0.10291735283674,0.0045849754896471,0,0.0082280149762581
27.5,-0.0031067943838302,-0.0054947272912009,0.0028018513545962,0.0023879329073707,-0.0027335212531376,6.8330101458572e-05,0.81094265733675,-0.0002085679156903,0.15560216879131,0.030891224707077,100.28439908463,0.015845572538879,0.67531004582349,0.0020574001134926,0.82140858961152,0.10378037585637,0.0048466727423487,0,0.0083917559456959
