time,Fy,Jint,ce_integral,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
1e-05,100.04382741515,0.0021252235991027,-0.0020833918940633,0.21261844693126,0.0028662273170699,0.096875021451593,0.0011543543306464,0.21341374970345,0.10955835939318
1.05e-05,100.12308656245,0.0023417441569186,-0.0023053834033767,0.22318666875456,0.0035807595740097,0.10195228793577,0.0012359393812329,0.22424739754541,0.11444098172688
1.1e-05,100.19309608473,0.0025570026394328,-0.0024381697441094,0.2331898314666,0.0043288918245535,0.10858814881883,0.0013369002003984,0.23502244843857,0.1170335085685
1.15e-05,100.28048540102,0.0027706004358261,-0.0024955814623715,0.24236454242885,0.0051660467851246,0.11796105133268,0.0014641741713138,0.24570776883486,0.11625908574199
1.2e-05,100.31896359698,0.0029910596991202,-0.0023755504059787,0.25093221258722,0.0060981069408667,0.13032585534623,0.0016209787677132,0.2562750375414,0.11270194321737
1.25e-05,100.28808230356,0.0032208580444317,-0.0019661784137677,0.25985953703781,0.0071550978773609,0.14404993591043,0.0018031989281412,0.26671858348755,0.1088078649661
1.3e-05,100.221030844,0.0034598061123724,-0.0011699150105506,0.27014185431965,0.00837927374396,0.15694050699985,0.0019983884474681,0.27705467702217,0.10611695962982
1.35e-05,100.16939349471,0.0036992236537356,0.00010040526154323,0.28162965427253,0.0098199938673425,0.16895890875178,0.0021898398080071,0.28730742649531,0.10320971772315
1.4e-05,100.18603416436,0.0039255395907185,0.0017976111849163,0.2931503430208,0.011518227675191,0.18168204556714,0.0023648269702033,0.29748797388665,0.098803582348884
1.45e-05,100.22611140143,0.0041285405615284,0.0037142278421068,0.30380478917763,0.01336379074277,0.19499197881446,0.0025217879883539,0.30758736255309,0.094452183047684
1.5e-05,100.19417151128,0.0043243843110795,0.0056530319838212,0.31347594649686,0.015147750446706,0.20761597649787,0.0026702553690032,0.31760093939831,0.090979189942101
1.55e-05,100.08970801731,0.0045642096887328,0.0075005605877681,0.32265320982798,0.016813928573266,0.2199022156834,0.0028225129454207,0.32755119440308,0.087279856017367
1.6e-05,100.02816405179,0.0048971665338706,0.009304645313492,0.33228423071435,0.018409944036794,0.23241995358307,0.0029838198216938,0.337471931443,0.083515381661186
1.65e-05,100.0766319097,0.0053115203726568,0.011051665484816,0.34277709376647,0.019936187153017,0.24475131127338,0.0031501447433945,0.3473712604428,0.080131499761212
1.7e-05,100.10836822779,0.0057353529455104,0.012613672868751,0.35342535008098,0.021400604541278,0.25705192625329,0.0033148902910646,0.35723341975015,0.076466198998249
1.75e-05,99.953262542565,0.0061237138672975,0.014121939949452,0.36350816903295,0.02281564259662,0.26957043200773,0.0034764926057664,0.36707360811592,0.072747842705203
1.8e-05,99.647263757713,0.0065096142957257,0.015290680189351,0.37311911362474,0.024089090357992,0.28219853709327,0.0036385506828389,0.37697430634302,0.069015834816314
1.85e-05,99.343588230876,0.0069321271014478,0.016393261639743,0.38291659742748,0.025283943798531,0.29502973008692,0.0038039721968218,0.38705585073511,0.065320509093155
1.9e-05,98.999442062667,0.0073585813046482,0.017522521015713,0.39337756454574,0.026617675405326,0.30794106310732,0.0039718472840179,0.39744626975144,0.061919752707119
1.95e-05,98.363671359322,0.0077299308271587,0.018543677199619,0.40439320219442,0.028009529024907,0.32072703941273,0.004140890390165,0.40832692657078,0.059186845683893
2e-05,97.302978763905,0.0080522455641431,0.019647013410358,0.41586116394177,0.029367237276438,0.33330410539999,0.0043137307670146,0.42001219024694,0.057448528766618
2.05e-05,95.938825380711,0.0083844635235243,0.020632796153896,0.42822025722588,0.030668700615326,0.34593012780664,0.0044958841893744,0.4329666883039,0.056708562395504
2.1e-05,94.436669438523,0.0087531584500993,0.021799819858669,0.44221079297483,0.032050592896848,0.35931163521267,0.0046916743935777,0.44775519195863,0.056623760510343
2.15e-05,92.914029970416,0.0091262035728522,0.02312211239717,0.4583825048662,0.033296402975066,0.37408838460079,0.0049033380369531,0.46498519642017,0.057378126830518
2.2e-05,91.67686283309,0.0094837799146011,0.023841564475022,0.47706103544619,0.034373830427372,0.39111577924791,0.0051336199735034,0.48523042367003,0.058554686151423
2.25e-05,91.35726104095,0.0098971269172725,0.02450928363316,0.49864920822141,0.035428378174554,0.41066458830205,0.0053865179460946,0.50886166782286,0.060802426989291
2.3e-05,92.602017886601,0.010475464458183,0.025651555593188,0.52358134433445,0.036539799367774,0.43188911618526,0.0056640081420517,0.53579654985693,0.065158348576147
2.35e-05,95.537901940871,0.011231389343326,0.027210798093564,0.55185209612967,0.038258827295857,0.4535619880256,0.0059626266243058,0.56531688236561,0.072130938705004
2.4e-05,99.462694514045,0.012061725676056,0.028795419748278,0.58261791391557,0.040121914827788,0.47479323212223,0.0062736267813141,0.59612802149345,0.08098377395426
2.45e-05,102.99372094069,0.012825125372855,0.030193237360002,0.61427942708242,0.041746189162315,0.49569697314371,0.0065860222633992,0.62672220852629,0.089486918160821
2.5e-05,104.6506490543,0.013393847746026,0.031655585276642,0.64506228744551,0.043542150384032,0.51725652579862,0.0068902668049323,0.65593629380786,0.09541856617907
2.55e-05,103.65938970312,0.013711481613822,0.033167498752725,0.673844705365,0.045539932092871,0.53984312875091,0.0071817145824279,0.68344821580131,0.098747023261105
2.6e-05,100.566326032,0.013866082385844,0.034826703829489,0.7007227556249,0.047809360192461,0.56272636687251,0.0074629896868078,0.70991696377367,0.1010338338347
2.65e-05,97.171607697452,0.014087329405955,0.036795347487621,0.72687650816215,0.05033081295213,0.58546046829918,0.007743298543581,0.73660787978956,0.10340007428195
2.7e-05,95.567865800553,0.014623120963085,0.038874599072901,0.75386836905173,0.053027538596278,0.60868058932475,0.0080340153773165,0.76464325489595,0.10597386564642
2.75e-05,96.732197708032,0.015559696243177,0.041068183669206,0.7828054139738,0.056016974205032,0.63298016113909,0.0083486506744369,0.79431175498939,0.10895654358964
2.8e-05,99.708356653232,0.016714833375293,0.043542335409581,0.81364563670231,0.059230445016951,0.65793775626877,0.0086842286402955,0.8249147382998,0.11243015097525
2.85e-05,102.22067877952,0.017709246267589,0.046342597522174,0.8451127801215,0.062503059375832,0.6831147731532,0.0090176844506643,0.85530399116929,0.11535330861172
2.9e-05,102.43271604771,0.018238888885937,0.049393131511059,0.87564726594526,0.065724122691096,0.70867031379422,0.0093708130475925,0.88474733214899,0.11686593707953
2.95e-05,100.41483780119,0.018377356686099,0.052684944646131,0.90467234108624,0.068744630263467,0.73446175085176,0.0097344082766639,0.91345299413384,0.11763468854597
3e-05,97.969149793979,0.018570055577924,0.056145701194257,0.93289019759849,0.07162645875876,0.76023489354015,0.010108498815332,0.9423221849864,0.11858354062598
3.05e-05,96.942579207297,0.019211847060441,0.059584656523625,0.96151452653433,0.074326203492773,0.78624789513868,0.010495779248397,0.9721681465249,0.12005876762968
3.1e-05,97.632352713743,0.020221689288594,0.062904318627098,0.99126651328801,0.076927010629418,0.81279712375336,0.010896470362448,1.0031366724506,0.12204572424942
3.15e-05,98.766589278427,0.021147882483271,0.066184602528463,1.0218950860709,0.0795529212445,0.83991579054379,0.011307745224303,1.0348408066112,0.12405031027416
3.2e-05,98.930478602535,0.0217121869431,0.06960504072994,1.0526750454013,0.082441597303884,0.86793849011385,0.011726447971997,1.066973339757,0.12505817245854
3.25e-05,97.92965842193,0.02211449984927,0.073480520796405,1.0833482796786,0.085699152309685,0.8975990620584,0.0121523547151,1.0997048898029,0.12443748248556
3.3e-05,96.801535833943,0.022754496404538,0.077869693363361,1.114450247311,0.08928135340322,0.92950559962846,0.012588894123845,1.1334992747979,0.12229684691997
3.35e-05,96.634010691332,0.023800176397392,0.082675191531583,1.1468352502663,0.093251687699825,0.96364266412929,0.013040891456986,1.1686401621926,0.11941933100023
3.4e-05,97.511831783575,0.025124042090178,0.087985813174729,1.1810421723576,0.097607517148249,0.99922476484574,0.013511517908671,1.2049922595107,0.11681732191702
3.45e-05,98.644409773174,0.026537939122279,0.093355825256345,1.2170706481264,0.102235675901,1.0351958233496,0.014000651260342,1.2421617015659,0.11506220209759
3.5e-05,99.359139020462,0.027950320201155,0.098005267196201,1.2545912462802,0.10726109315096,1.0710045001069,0.014504935585298,1.2797882598868,0.11404417132431
3.55e-05,99.71647288926,0.029330486546965,0.10121564538557,1.2931888103238,0.11292889414836,1.1068445591528,0.015018628166,1.3176586084764,0.11312586171885
3.6e-05,100.10442630394,0.030603494192498,0.10466175033578,1.3323779841764,0.11788436783057,1.1434095485325,0.015534940771538,1.3556174508103,0.11143490170558
3.65e-05,100.51019748297,0.031602829108061,0.10824002037935,1.3715323720195,0.12197401408005,1.1809523390226,0.016048337171427,1.3934911647736,0.10908636635227
3.7e-05,100.49790966968,0.032192173497218,0.11219638853866,1.4100028332165,0.12579767287683,1.2188752738654,0.01655737556505,1.4311719575627,0.10676467817424
3.75e-05,99.873351976387,0.032505710253531,0.11661542479806,1.4474870591824,0.12959621821186,1.2565502767834,0.017066099730548,1.46875460236,0.10480476978515
3.8e-05,99.083269610291,0.032987077993371,0.12113871884132,1.4843193466953,0.13335233899812,1.2941561802269,0.017582145682619,1.5065107341528,0.10272381060248
3.85e-05,98.805568707401,0.034064040621544,0.12549918650015,1.5213257049081,0.13684034211006,1.3324644038517,0.018112168544646,1.5446727159234,0.10002249261547
3.9e-05,99.249661777595,0.035773943756681,0.13003329904188,1.5592792851357,0.14046653028326,1.371706190547,0.018657549835528,1.5832369899564,0.096794560280611
3.95e-05,99.96079847282,0.037717884975498,0.13482624203431,1.5983468839498,0.14471382600015,1.4113794210428,0.01921323755733,1.6219844883233,0.093201359259628
4e-05,100.23645619495,0.039350786190867,0.13983729686996,1.6379964290154,0.14931025587036,1.4510759394366,0.019770317081413,1.6606946985663,0.089373866249034
