time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
3,1.49619899803e-17,-1.5043305143236e-18,100.43878820966,1.8594067258126e-17,0.063539727850202,0.0059279668895121,0.030225950899076,0.00034266843908989,0.0225553753417,0.065122734967366,0.065469312980949,0.031840822478463
3.25,8.3797985911405e-16,1.0413084240365e-16,100.73240643434,1.2788706725553e-15,0.069112552759481,0.0059279668895121,0.033002728437716,0.0003715906922319,0.02171666546271,0.070626756035031,0.0710033180815,0.034561464549833
3.5,4.0964627523454e-14,6.0395617543577e-15,99.280625545747,6.3705225990252e-14,0.074582506207891,0.0059279668895121,0.03578207934191,0.00040043557055245,0.022283665293417,0.076108093190237,0.076503359426016,0.037261316959805
3.75,1.4735848175365e-12,2.528018281365e-13,99.832642378896,2.335294230129e-12,0.0801759588931,0.0059279668895121,0.038564346953816,0.00042965924735446,0.022579509681642,0.081682315525133,0.082111256297899,0.040052327960637
4,3.8927252588895e-11,7.8463974141803e-12,100.53529512877,6.3119869032034e-11,0.085780177337627,0.0059279668895121,0.041348711317207,0.00045873451570397,0.022057869734136,0.087228267412244,0.087690928724871,0.042813852954332
4.25,7.5436191755013e-10,1.803659388592e-10,99.792436000926,1.2580381562877e-09,0.09129843274589,0.0059279668895121,0.044135822160976,0.00048764199440136,0.022141754745801,0.092729721137721,0.093215881784863,0.045530102639787
4.5,1.0688848002234e-08,3.0760210747026e-09,99.695751402385,1.8459564491943e-08,0.096858361221558,0.0059279668895121,0.046925390185731,0.00051673776167058,0.022475167099963,0.098278131790818,0.098792997015584,0.048291292452847
4.75,1.1014993263141e-07,3.8959207965561e-08,100.25901531313,1.9883170305698e-07,0.10246038170097,0.0059279669294339,0.04971779022965,0.00054583918901898,0.022261832865941,0.10383720126864,0.10438512201132,0.051061586000979
5,8.1924987211648e-07,3.6668259076742e-07,100.03191970931,1.5659228821921e-06,0.10801589324089,0.0059279682649302,0.052513917286553,0.00057480535667766,0.022159078688842,0.10936260235187,0.10993773595567,0.053794401487537
5.25,4.3514183090052e-06,2.5638582927224e-06,99.759127027456,8.9744938907665e-06,0.11357089626649,0.0059279942971803,0.055316647907351,0.00060384289555853,0.022378695770918,0.11490260162575,0.11550495776314,0.056533160580173
5.5,1.6270304308654e-05,1.3293615723759e-05,100.0602246676,3.7248314844928e-05,0.11916297919612,0.0059282720137093,0.058134437764815,0.00063293777040689,0.022353482205864,0.12046283975224,0.12109648001024,0.059272021185479
5.75,4.2041921057017e-05,5.1014940660893e-05,100.09298977807,0.00011167220189202,0.12474042403913,0.0059303281432107,0.060977039917348,0.00066194936106387,0.022230757803744,0.12600670510918,0.12666951001144,0.06196640872924
6,7.3672708199441e-05,0.00014441487347377,99.864859657826,0.00024338944876294,0.13030400974636,0.0059397224550188,0.063840927843153,0.00069096165432757,0.022330394850028,0.13154942328683,0.13223965409316,0.064640941335039
6.25,8.8020705271119e-05,0.00030464724329597,99.961726323322,0.00039798827989035,0.1358895676877,0.0059668903011651,0.066703952132872,0.00072003240780323,0.022382129171755,0.13710866858984,0.13782871959588,0.067331593703463
6.5,8.1183513269369e-05,0.00049735752061317,100.07120391826,0.00052941967758945,0.14147776889302,0.0060103890435687,0.06953690492159,0.00074907394745592,0.02230260946913,0.1426644670818,0.14341431192599,0.07004523132058
