time,Fy,Jint,ce_integral,external_work,fracture_energy,kinetic_energy,max_disp_y,strain_energy
1.2e-05,100.31343912424,0.0029832188725898,-0.0021782242202656,0.25931141289708,0.0055190738072722,0.12782685806426,0.0015803824375514,0.12303485137887
1.25e-05,100.32764228388,0.003211542903733,-0.0018678516934281,0.26791354541684,0.0065226876037879,0.14143672073758,0.0017516350552475,0.11860105469146
1.3e-05,100.29263163075,0.0034501150480142,-0.0012190942912765,0.27728763505323,0.0076786231378473,0.15575218098828,0.0019453587924357,0.11452733768277
1.35e-05,100.23833066228,0.0036976700425302,-0.00015029054210214,0.28825452431525,0.0090416437708045,0.16885904074419,0.0021463900008717,0.11158511050023
1.4e-05,100.22868818155,0.0039448369322682,0.0013743857040286,0.30023230939614,0.010670939654853,0.18144916807083,0.0023378961271412,0.10783923679104
1.45e-05,100.26239430983,0.0041720873253656,0.0032023538148943,0.31188390448506,0.012530477716277,0.19496407579234,0.0025102900455638,0.10280880475405
1.5e-05,100.25381836126,0.0043683522199139,0.0051524726543053,0.32246809302008,0.014451677622002,0.20867171187181,0.0026666361134186,0.098320927887172
1.55e-05,100.15225964344,0.0045627847991222,0.0070535198651357,0.33205611106543,0.016272748082,0.22160373257784,0.0028192336286708,0.094439942336022
1.6e-05,100.03949481053,0.0048215134781995,0.0089072102173877,0.34135976784811,0.018009738066907,0.23448720606442,0.0029792059070896,0.090138382074936
1.65e-05,100.04701233952,0.0051838354003893,0.010747189307471,0.35137835401486,0.019681475326247,0.24754451044827,0.0031480751539265,0.086023461286484
1.7e-05,100.14125785944,0.0056049950950879,0.012526736742196,0.36219803357025,0.021268082558523,0.2603122318337,0.0033190789400917,0.082232306010621
1.75e-05,100.12017388546,0.0060079360475909,0.014106441230034,0.37291199945752,0.022758338125684,0.2731008321853,0.0034860496568211,0.078168719451875
1.8e-05,99.894077326768,0.0063911223587728,0.015641682901375,0.382958813779,0.024217979930739,0.28602744246203,0.0036496639718089,0.074175408481335
1.85e-05,99.612391146912,0.0068154999125354,0.016827597494985,0.39265043818882,0.025543821456379,0.2990208463815,0.0038147560547835,0.070152262525222
1.9e-05,99.397913048736,0.0072810720452913,0.017950793282035,0.40269669807632,0.02679258984819,0.31223026219213,0.0039836754948463,0.066235420733746
1.95e-05,99.102226293891,0.0077055113210357,0.019099591436678,0.41339829358865,0.028175043535153,0.32544799161692,0.0041547702327355,0.062643799091831
2e-05,98.483269315586,0.0080502970982684,0.02015977955244,0.42450719054652,0.02958567813022,0.33850041525693,0.0043269792212342,0.059720401891477
2.05e-05,97.502414052446,0.0083761708709884,0.021323622947394,0.43597660196601,0.030968707003273,0.35128181279509,0.0045031951742164,0.057783437561275
2.1e-05,96.271837745428,0.0087419703575148,0.022552192241244,0.44831658286373,0.032258390845964,0.36399089626242,0.0046881070624085,0.056882569806164
2.15e-05,94.827378479633,0.0091317589226652,0.023685381416778,0.46221791763681,0.033441393603236,0.37733227374194,0.0048848839648123,0.056690424760524
2.2e-05,93.184295067245,0.0094974240317499,0.024509502247315,0.47813883950103,0.034528176205082,0.39224019999044,0.0050958558037251,0.056888001258176
2.25e-05,91.626692604114,0.0098349186012319,0.025455591805551,0.4964267739095,0.035762585445033,0.40941953193132,0.0053284932685489,0.057497298488138
2.3e-05,90.7992951157,0.010227145241274,0.026627505974013,0.5176049051893,0.037033218491437,0.42895605797986,0.0055951934637885,0.059308193894272
2.35e-05,91.422341800513,0.010785971563901,0.027629040694846,0.54224351901097,0.038306831399318,0.45057543024862,0.0058853382514185,0.062905710100725
2.4e-05,93.836036878429,0.011536697244502,0.028799917870055,0.57052943157777,0.039670185129581,0.4733117755579,0.0061896895168065,0.069181056520765
2.45e-05,97.660546999139,0.012403411467859,0.030297738699246,0.60193180408386,0.041036243197769,0.4958764008106,0.0065025886301768,0.078026771364811
2.5e-05,101.75266327064,0.01326359946064,0.031840680168637,0.63512098470598,0.042673510931219,0.51788189033315,0.0068177472056766,0.087611374863214
2.55e-05,104.55515607758,0.013969589015892,0.033326455957849,0.66822921825549,0.044595568611545,0.54010784174544,0.0071262172089942,0.095335057813831
2.6e-05,104.82446930777,0.01440802424396,0.034715865647784,0.69959491063792,0.046454443628178,0.56330375388855,0.0074308592264663,0.10008805636624
2.65e-05,102.45082317692,0.014604813710831,0.036296945218648,0.72864817966669,0.048571502735187,0.58718827752927,0.0077253494573674,0.10284952507221
2.7e-05,98.784818946868,0.014752908678504,0.038187534118507,0.75616934360545,0.050962808818738,0.61103977229249,0.008015309135038,0.10523331936933
2.75e-05,96.006413552045,0.015114328709845,0.040145910234287,0.78371590272302,0.053502615803529,0.6349855100143,0.0083143315985398,0.10781638399819
2.8e-05,95.771871912236,0.015856648824055,0.042228319641358,0.8127531821327,0.056295629320632,0.65979889490257,0.0086460069281352,0.11069582982423
2.85e-05,98.065616461012,0.016929167054429,0.044518217552875,0.84387232648634,0.059296966013171,0.68544792534223,0.0089857094768881,0.11421625021654
2.9e-05,101.15662631394,0.018055524798583,0.047022955733146,0.87634184890339,0.06252490224969,0.71137772980636,0.0093267304129997,0.11776359644208
2.95e-05,102.79903567626,0.018887207054472,0.049800049172373,0.90856097507888,0.065848773781935,0.73761312807487,0.0096719084433365,0.12004876610371
3e-05,101.8841367368,0.019272081988927,0.052945138954843,0.93933786425929,0.069036608287953,0.76432009466486,0.010040692275504,0.12091109018281
3.05e-05,99.28050899443,0.019420294074201,0.056337206364411,0.96877124385421,0.072088364738809,0.79127957174342,0.010417400318524,0.12134427290954
3.1e-05,97.081821553525,0.019760357705762,0.059930751799996,0.99797194693253,0.074895444627218,0.81834335851697,0.010804945039225,0.12228391292665
3.15e-05,96.803983660977,0.020555461635567,0.063706511184489,1.0281010381486,0.077579953323057,0.8456034114054,0.01120444676498,0.12413780831734
3.2e-05,98.11775579436,0.021635378329435,0.067388364375317,1.0595054273134,0.080257371516411,0.87306937494585,0.011613420211214,0.12674649798605
3.25e-05,99.298586673905,0.022554030109541,0.071071206262437,1.0915924033946,0.083082192712237,0.90093317566877,0.012028026122277,0.12909934276019
3.3e-05,98.974618691274,0.023062428390627,0.075045046241795,1.1235957677474,0.086288001536105,0.92996771446586,0.012447233256123,0.1299012427336
3.35e-05,97.470003711553,0.023399430660649,0.079432491750625,1.1554401201988,0.089847777028928,0.96114719273321,0.012874971580913,0.12868925664781
3.4e-05,96.358809190656,0.024040882368922,0.084186101154967,1.1878271218858,0.093756629465005,0.99492157444047,0.013318420174913,0.12592320363629
3.45e-05,96.690105426815,0.025182788984072,0.089237040087426,1.2216062488741,0.098020076006984,1.0309602884366,0.013784119617386,0.12266118006453
3.5e-05,97.933264050738,0.02660077823642,0.09461786117323,1.2571508491871,0.10264758477629,1.0682386101483,0.014274970139926,0.11981969031198
3.55e-05,98.887576843247,0.028029334691043,0.099863504805458,1.2943495011926,0.10744879671294,1.1057334468121,0.014789461251772,0.11792758023408
3.6e-05,99.232471503524,0.029476786835681,0.10426912156014,1.3330279382617,0.11259246288018,1.1429383409258,0.015322271003306,0.11694945416437
3.65e-05,99.600229787581,0.031030668006487,0.10746929627348,1.3730443737834,0.11808924347334,1.1801246267485,0.015865267408212,0.11618181745819
3.7e-05,100.32387437265,0.03250997818682,0.11112235540859,1.413945943633,0.12275554387504,1.2179719403825,0.016409295795004,0.11474600447317
3.75e-05,100.86874278972,0.033546579503649,0.11486575718867,1.454849924395,0.12673031079954,1.256601328959,0.016947309610231,0.11273370684157
3.8e-05,100.64551050287,0.034017184318495,0.11904293350264,1.4948866722326,0.1305103802296,1.2954353124335,0.01747765898006,0.11071577493162
3.85e-05,99.825297082117,0.034246675816091,0.12343835677863,1.5337535285808,0.13424684857848,1.3340222775192,0.018004983485737,0.1088831112225
3.9e-05,99.09460442603,0.034756899678543,0.12806635171342,1.5718509961352,0.13774853876613,1.3727452249848,0.018537371298809,0.10665766737201
3.95e-05,98.929144793189,0.035895540767575,0.13293944819826,1.6099882538356,0.14107624247364,1.412422278522,0.019081345657658,0.10346997831518
4e-05,99.303006749591,0.0376622210734,0.13782896298822,1.6489188311105,0.14474785214743,1.4532482775067,0.019637924045076,0.09941307564207
4.05e-05,99.866391349141,0.039723949598812,0.14257509724384,1.6889209873479,0.1491121823597,1.4945899993033,0.020202064398071,0.095102003481926
4.1e-05,100.17018746066,0.041558496802757,0.14744189621616,1.7296344310885,0.15376782147014,1.5358996302793,0.02076554768985,0.090807327601296
4.15e-05,99.813560685461,0.042734889496679,0.15253369003813,1.770323454233,0.15836537792489,1.5772269502105,0.021321623373052,0.086249046049971
4.2e-05,98.634072746087,0.043207588266069,0.1575965058211,1.810431832419,0.1627957274579,1.6187572645029,0.021869113811624,0.081704295182087
4.25e-05,96.890009010078,0.043375032019394,0.16244096340956,1.8500366850346,0.16692842411115,1.6604514052396,0.022413879467397,0.077953521243604
4.3e-05,95.183966629606,0.043806477802571,0.16690060571937,1.8899318606364,0.17048841769343,1.7023575799695,0.02296667448911,0.075546401296662
4.35e-05,94.059456783777,0.044832860433478,0.17099902168494,1.9313105754759,0.17379981343782,1.7448761196346,0.02353843694767,0.074552382963732
4.4e-05,93.610853270924,0.046339618835181,0.17478135731088,1.9751851143357,0.17708364376715,1.7885785373309,0.02413577011551,0.074604501301794
4.45e-05,93.516432708039,0.047952039756068,0.17845229392143,2.0219324698331,0.18057901065092,1.8341520581635,0.024759155141779,0.075009472586088
4.5e-05,93.469948132739,0.049447108636534,0.18218515953401,2.0713751712759,0.18439359911565,1.8821603468924,0.025404222692717,0.075451698404036
4.55e-05,93.560763642015,0.050983790458608,0.18593243905995,2.1232793126731,0.1884408482906,1.9325067625407,0.026064183077698,0.076531904732928
4.6e-05,94.216868817847,0.052926832900292,0.18965778789698,2.1777171432643,0.19243429029078,1.9843390648365,0.026731316287832,0.079262450723415
4.65e-05,95.767743277136,0.055464147206135,0.19322091441599,2.2349476843333,0.19628454049983,2.0367868464873,0.027397186547631,0.083922274944355
4.7e-05,98.043539313032,0.058378146708213,0.19658196622859,2.2949370340426,0.20003243592138,2.0895820722495,0.028052947427704,0.08967910985629
4.75e-05,100.37255597877,0.061129899952999,0.19998506471034,2.3569545668558,0.20365691223321,2.1428959674405,0.028690979457389,0.095238134477197
4.8e-05,101.95423847191,0.063165796347113,0.20352013329903,2.4196709330121,0.20738971553956,2.1971105309255,0.029307431308365,0.099207031778965
4.85e-05,102.28424779529,0.064230102729242,0.20713184807741,2.4817546656508,0.21132663433828,2.252652254794,0.029903893513415,0.10083881797997
4.9e-05,101.35701815041,0.064471389820534,0.21089687394632,2.5424988792901,0.21531485569003,2.3095278975578,0.030486838856977,0.10036163920577
4.95e-05,99.609785827226,0.064297728198452,0.21489872850314,2.6020281028505,0.21938650086253,2.3675540439357,0.031065132622181,0.098416850280987
5e-05,97.719014284339,0.064146256587993,0.21915410618753,2.6610517143228,0.2234908364055,2.42669716901,0.031647123862538,0.095648126709115
5.05e-05,96.356225243131,0.064353672426387,0.22351600326994,2.7204786214513,0.22755082751073,2.4871698133705,0.032238565555662,0.0924437793303
5.1e-05,95.966457470912,0.065136530965213,0.22777330544128,2.7811630000842,0.23151912479304,2.5491792810805,0.032841576775903,0.089155138546057
5.15e-05,96.611199825007,0.066547895384303,0.23189472084105,2.8437182213796,0.23573281702375,2.6124892075364,0.033454402279524,0.086386685118367
5.2e-05,97.908133760079,0.068357164787432,0.23599940989057,2.9082503030243,0.24023536798153,2.6764101487677,0.034072125829676,0.084586876153365
5.25e-05,99.128253785788,0.070021828484796,0.24009290145251,2.9741739113012,0.24469280485025,2.7403277748238,0.034688748618401,0.083523282915629
5.3e-05,99.520102539427,0.070958551139531,0.24416340177156,3.0404269966145,0.2492925091651,2.8043177605126,0.035300318115266,0.082370333092327
5.35e-05,98.752067801441,0.07098296076445,0.24851142946936,3.1060740164927,0.25439503690436,2.8689540172289,0.035907614756962,0.080576858564375
5.4e-05,97.141088877593,0.070490048826825,0.2533625227196,3.1708845681627,0.25959308513561,2.934306504424,0.036516603890881,0.078685039605054
5.45e-05,95.45731780706,0.070196195566064,0.25854872239726,3.2354975203481,0.26468586543677,3.0004735648278,0.037136018075443,0.077087324817391
5.5e-05,94.462510807567,0.070691511962771,0.26376372613875,3.3011212644782,0.26968944598654,3.0679762731038,0.037773227798833,0.075822691182426
5.55e-05,94.50329337578,0.072110076259747,0.26912355664109,3.3689563851594,0.27442400753068,3.1371598765712,0.038430628280413,0.075141408249624
5.6e-05,95.376110509758,0.07409789664381,0.27445824213384,3.4396299821387,0.27877105509116,3.2081553811642,0.039104449565361,0.07476828545488
5.65e-05,96.510102337198,0.076114529922084,0.2793716675778,3.5129805915366,0.28297229730823,3.281016068589,0.039786541254582,0.074257070968406
5.7e-05,97.346113358562,0.077837529552393,0.28453399439831,3.5883522766929,0.28716154230871,3.3555136745027,0.040468134599813,0.074004695681529
5.75e-05,97.685215287535,0.07936025390825,0.28941261343704,3.6651629729001,0.29155375930337,3.4307158219824,0.041143612063082,0.074378016792028
5.8e-05,97.796523337272,0.081091281131057,0.29473854433817,3.7432906352075,0.29633238437485,3.5063807663447,0.041812388369019,0.075532322340086
5.85e-05,98.179056882515,0.083423024895739,0.30014604554346,3.8229921079579,0.30107546299468,3.5821801632869,0.04247813965575,0.077360763653544
5.9e-05,99.087169402839,0.08635046758367,0.3052681637486,3.9044388444992,0.30563280859899,3.6583468543974,0.043146186163549,0.079171219090526
5.95e-05,100.19597690766,0.089352760897132,0.3105397813374,3.9872540426677,0.3101669388737,3.7354675692453,0.0438208010019,0.080179523834397
6e-05,100.77326733555,0.091701912845665,0.31583090238527,4.0704705035022,0.31475589774062,3.8135564533914,0.044503900842234,0.079808202153404
6.05e-05,100.28186416217,0.092988963103492,0.3211915630899,4.1530182114231,0.3195377237557,3.8929632795767,0.045195318202236,0.077792440656054
6.1e-05,98.877782531487,0.093466982652142,0.32655747369795,4.2344043250638,0.32425516128645,3.9737728120482,0.045893775907471,0.074586726811397
6.15e-05,97.330739284133,0.093907460690698,0.3321207068561,4.3150605011522,0.32867795190551,4.0558240071747,0.046597607764469,0.07082177554029
6.2e-05,96.44315844301,0.095026834422704,0.33790171468453,4.3960888068519,0.33300941257534,4.1391279024562,0.047304964939955,0.066877820032295
6.25e-05,96.50087309468,0.09697528682252,0.3435874591042,4.4785967709432,0.33746238141382,4.2238109749566,0.048013817282009,0.062975054119611
6.3e-05,97.18305888863,0.099325048944255,0.34902332354717,4.5630947215117,0.34197546729478,4.3096690631473,0.048722010172812,0.059536667611561
6.35e-05,97.874596181307,0.10143922242228,0.35435336033526,4.6493273506016,0.34621991996937,4.3961955846853,0.049427353370113,0.056842410453656
6.4e-05,98.056325446913,0.10285795873109,0.35941966837523,4.7365543473264,0.35012111726238,4.4831185191851,0.050127793063356,0.054715880699126
6.45e-05,97.538991712803,0.10351243301449,0.36397319560271,4.824015023677,0.35397308828894,4.570739316104,0.05082205883244,0.052680337660564
6.5e-05,96.467611017481,0.10364654889095,0.36808677307339,4.9112930460095,0.35794404195023,4.6594683117552,0.05151107443678,0.050683786111557
6.55e-05,95.176699262861,0.10368080582116,0.37213572825888,4.9984734923373,0.36180943530047,4.7493818277477,0.052199557709463,0.049280765089953
6.6e-05,94.034128284538,0.10384790080167,0.37631358983991,5.0861433254227,0.36513899317689,4.8404326391485,0.05289634746564,0.048865342444782
6.65e-05,93.343808495566,0.10479241034572,0.38052220011671,5.1752954074711,0.36808384661612,4.9328845709969,0.053612248426372,0.049461067542043
6.7e-05,93.319957707916,0.1064199751803,0.38451973959647,5.2671122182146,0.37059677925508,5.0271770686133,0.054355835875132,0.050888981678921
6.75e-05,94.056768912378,0.10893511066573,0.38816277700381,5.3625849497986,0.37273799579195,5.1234516629662,0.05512951357172,0.053189305445527
6.8e-05,95.383586198207,0.11202294079197,0.39145264135033,5.4620639351206,0.37457003542616,5.2214300292811,0.055928475614597,0.056384669673918
6.85e-05,96.805997754107,0.11501584268266,0.39440155958546,5.5650464733064,0.37615006161061,5.3206307704089,0.056743482863131,0.060408021823288
6.9e-05,97.884661943215,0.11736490252354,0.39706388594116,5.6704443059281,0.37770862451438,5.4207009589152,0.057565711461553,0.064945666988234
6.95e-05,98.457567273919,0.11890959048812,0.39939547938503,5.7771493793266,0.37917953320523,5.5215051045529,0.05839044176967,0.069624050608805
7e-05,98.668775675902,0.12016452725299,0.40155576227655,5.8845393912745,0.38060963696873,5.6232256695896,0.059217271701956,0.073877487744574
7.05e-05,98.87286922503,0.12155754456433,0.40382370114321,5.992535473676,0.38214611576698,5.72617481091,0.060047182551763,0.077279140964538
7.1e-05,99.163703776689,0.12298164743273,0.4060418425776,6.1011399793271,0.38377104898571,5.8304558980977,0.060879078397919,0.079667636198194
7.15e-05,99.246707100602,0.12399181209029,0.40816023808628,6.2100624028246,0.38536104449786,5.9360568597402,0.061708601589993,0.080915671618882
7.2e-05,98.843380827365,0.12454285944316,0.41017168167456,6.318824198487,0.38698042264258,6.0431965412813,0.062530103766547,0.080762636681113
7.25e-05,98.014529448922,0.12441032013932,0.41232970803997,6.4271382935374,0.38828931069073,6.152174050173,0.063340277721336,0.079203418921683
7.3e-05,97.108844640672,0.12371822523562,0.41429169465072,6.5351696322353,0.38915137269018,6.263136589857,0.06414090569073,0.076763823530713
7.35e-05,96.439909563001,0.12327115310143,0.41597540009066,6.6435800022865,0.38974821896805,6.3759396414834,0.064938941552298,0.074187538331523
7.4e-05,96.217910119745,0.12450149443403,0.41740570459372,6.753269142976,0.39020073235671,6.4902473064155,0.065743870838539,0.071893401808547
7.45e-05,96.433031193984,0.12619675292513,0.41843667285974,6.8649201722999,0.39060210467302,6.6058701525277,0.066563810779029,0.069978143920051
7.5e-05,97.354956669677,0.12740347659795,0.41921833315045,6.9787485105057,0.39081928229679,6.7226756176397,0.067402433432529,0.068383603631616
7.55e-05,97.74777857203,0.12816932047453,0.41997177814819,7.094115233801,0.39114594425993,6.840780257824,0.068258349756154,0.06659871150448
7.6e-05,97.440007633573,0.12766253527245,0.42055462869815,7.2100051993182,0.39148143437964,6.9606503573208,0.06912724672755,0.064214599802967
7.65e-05,96.387044012863,0.12606892802004,0.42077962856184,7.3256999214548,0.39167096554189,7.0825697373284,0.07000541867773,0.061214431258864
7.7e-05,94.930307874371,0.12412496178559,0.42077339801792,7.4410663018588,0.39182856135063,7.2065727424496,0.070892396848221,0.057987896479003
7.75e-05,93.91911485166,0.12310454213352,0.42075482608787,7.556957695541,0.39196229754771,7.332523168908,0.071790959099258,0.055248271289863
7.8e-05,93.594170685448,0.12350185047491,0.4208020900633,7.6746848365067,0.39211757224736,7.4603420948705,0.072704625866593,0.053291208848291
7.85e-05,94.133748617679,0.12504644590669,0.42082877913294,7.7956461960187,0.392592214371,7.5901400856419,0.073634474911721,0.052047706484048
7.9e-05,95.091823026491,0.12731131165519,0.42082016438287,7.9205913483301,0.39330897681598,7.7216392104076,0.074577424531121,0.051844021233439
7.95e-05,96.121009289869,0.12967363385424,0.42072023620767,8.0494796153941,0.39397105109575,7.8541187679929,0.075526927648461,0.052958878386668
8e-05,97.23386542855,0.1318705689837,0.42058195592779,8.1817475472296,0.39458085752651,7.9869946667989,0.076475385913816,0.055215721539155
8.05e-05,98.276555932123,0.13382170630793,0.42056621193348,8.3164519312769,0.39504608458804,8.1200079097285,0.077416758361552,0.058147200056694
8.1e-05,99.042396334002,0.13481044935104,0.42058478278037,8.4525193215496,0.39489111570583,8.2533518298064,0.078348140322114,0.061021368477313
8.15e-05,99.291286882769,0.13472382973896,0.42070175114567,8.5889528155402,0.39443184527388,8.3874565312218,0.079269957706752,0.063123379584728
8.2e-05,98.847944911018,0.1341387773015,0.42095522919492,8.725000185763,0.3938409450343,8.52276361246,0.080185127995194,0.064198562721948
8.25e-05,98.370142565032,0.13351344041559,0.42131204314386,8.860687499822,0.39263710749277,8.6592530254267,0.081097784376609,0.064717939667358
8.3e-05,98.108860266223,0.13367171425764,0.4216867949276,8.9964314396041,0.3908523283389,8.7965546034207,0.082012063191283,0.065208170783674
8.35e-05,97.917086727972,0.13365695891578,0.42200140085062,9.1325673539907,0.38911294197694,8.934579700447,0.082931221955954,0.065658592897364
8.4e-05,97.65596377491,0.13276230928005,0.42244476371986,9.2692076601227,0.38722253371973,9.0735708933174,0.083857107587751,0.065860561867678
8.45e-05,97.21211335822,0.13190321610201,0.42308352070013,9.4063185581939,0.38520898465795,9.2137839271863,0.084789834725676,0.065776565538214
8.5e-05,96.683789626735,0.13095138311187,0.42377102585345,9.5440126407112,0.38335897302293,9.3552899679921,0.085727578076739,0.065653068919937
8.55e-05,96.313714443016,0.1300423968113,0.42442786336981,9.6827005940022,0.38185672519566,9.4978979909965,0.086666629710629,0.065908274968781
8.6e-05,96.252728118662,0.12989962328859,0.42515835613775,9.8228794465204,0.38080700405815,9.6413945560332,0.08760209917438,0.066752811186768
8.65e-05,96.459982550117,0.1299564245053,0.42589519289665,9.9647743984964,0.3800401194187,9.7856698979486,0.088529531758411,0.068185648232659
8.7e-05,96.691479191214,0.12953256766941,0.42652049366371,10.108140898596,0.37944688308347,9.9307653844157,0.089447196638214,0.06998693232098
8.75e-05,96.590353779566,0.12821028006144,0.42705563594494,10.252332151932,0.37900245666757,10.076823681721,0.090358140420852,0.072034803834903
8.8e-05,95.949670985907,0.12615860681146,0.42746663762904,10.396664983551,0.37864591514533,10.223986872086,0.091270805181392,0.074377771147305
8.85e-05,94.954583488359,0.1240560231621,0.42798511830766,10.540977526999,0.37838519536585,10.37241019237,0.092197396801132,0.077223029044434
8.9e-05,94.08449726763,0.12267862926905,0.42858445019047,10.685964731878,0.37820210464747,10.522245952699,0.093150166486753,0.080821012160219
8.95e-05,93.803576771147,0.12271775703146,0.42911127922395,10.832989312998,0.37814904209766,10.673644201151,0.094136874351598,0.085303386789993
9e-05,94.384460268025,0.12449487861768,0.4296752832605,10.983537777169,0.37797969038962,10.826542571942,0.095157356347874,0.090882569149755
9.05e-05,95.750491106235,0.12749605878649,0.43022931187107,11.138548296888,0.3776749017393,10.980487670433,0.096202886645293,0.097746522174613
9.1e-05,97.456796897587,0.13070771136209,0.43076615445008,11.297941466266,0.37748480888625,11.135036789511,0.097258873631422,0.10556862042455
9.15e-05,98.932176428323,0.13335354800587,0.43138835488577,11.460650192701,0.37754274808096,11.290126414136,0.098309823656149,0.11352374761994
9.2e-05,99.746448180865,0.13497841780734,0.43204007220428,11.625069041641,0.37778161848183,11.446081506999,0.099344323520584,0.12066166045122
9.25e-05,99.779240482708,0.13538417179601,0.43267396082948,11.789667515566,0.37817196678594,11.603390459152,0.1003578122484,0.12626869541475
9.3e-05,99.254320901422,0.13469571244072,0.43328706641209,11.953524079463,0.37872379828102,11.762402657546,0.10135221517376,0.13017796895445
9.35e-05,98.542480095909,0.13341659260486,0.43398518646016,12.116470025638,0.37945909684553,11.923182894468,0.10233328253926,0.13264477179325
9.4e-05,97.918827922386,0.13210616353774,0.43466638663035,12.278833107505,0.38033936013025,12.085618974222,0.10330753504974,0.13406936901096
9.45e-05,97.489946853306,0.13109529506255,0.43528003406503,12.441125539859,0.38123177267076,12.24959011636,0.10428043872894,0.13477824389496
9.5e-05,97.217215558097,0.13058257036723,0.43585112359995,12.603817629229,0.38204524702599,12.415106146175,0.10525619856502,0.13488893441561
9.55e-05,97.039069689514,0.13053300187679,0.43649806217808,12.767243660879,0.38283414792853,12.582264154909,0.10623839371853,0.13447948613033
9.6e-05,96.93639821436,0.13070864426386,0.43718638425395,12.931610108762,0.38364346205611,12.75097782132,0.10723036093115,0.13385182978691
9.65e-05,96.883848974547,0.13094995756764,0.4379489672712,13.097040070266,0.38433974190967,12.920954917726,0.10823477319776,0.13348986154233
9.7e-05,96.845116509138,0.13124225256161,0.43882458123135,13.263631467632,0.38464822957675,13.091839829357,0.10925266773853,0.13370736226009
9.75e-05,96.770721932268,0.13155712760845,0.43975025207685,13.431450403997,0.38424201017396,13.263568263358,0.11028265550176,0.13440790514039
9.8e-05,96.709797840258,0.13170666146923,0.44063672389614,13.600566865112,0.38332411320404,13.436360926871,0.11132099237112,0.1353065182712
9.85e-05,96.625881501769,0.13141681166347,0.44165839045547,13.770889568359,0.3821799683617,13.61044278746,0.11236276020159,0.1362131406941
9.9e-05,96.253058487151,0.13048104879268,0.44287514374543,13.9419349555,0.38101600624768,13.785899795782,0.11340384489281,0.13714596446616
9.95e-05,95.515865683639,0.12898984737343,0.4443684246042,14.113151374294,0.37999982479847,13.962735459016,0.11444292478758,0.13828676460389
