time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy_top,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
20.5,0.003344174499931,-0.00012347422634082,-7.1733152521903e-05,0.0034676487262718,6.6097598271356e-05,-5.6355542505474e-06,0.43954951864327,-2.4572943550828e-05,0.02102396773117,0,97.2961985264,0.008569215925725,0.36083113654316,0.000363566656858,0.44392888312737,0.057910031767182,0.00037091860733716,0.0044937508837624
20.75,0.0032609819772518,-0.00027060901855598,-7.3109986010344e-05,0.0035315909958077,6.9732236855862e-05,-3.3777491544815e-06,0.44634458166566,-1.6855578534169e-05,0.021344303450997,0,96.02165728815,0.0086844001938593,0.36759581447498,0.00030340865002886,0.45122930376342,0.057991565868241,0.00038494380052591,0.0045851610807382
21,0.0030330537369058,-0.00045185053250285,-6.9358274672833e-05,0.0034849042694087,6.9453699948451e-05,9.5425275617908e-08,0.45362558404855,-9.56845199753e-06,0.02170224890887,0,94.536366966929,0.0087871407272935,0.37475399989136,0.0002400280864883,0.45928379682742,0.058008209013816,0.00038662056396603,0.0046813935628661
21.25,0.0030325188780355,-0.00064620277304488,-6.1509888431489e-05,0.0036787216510804,6.5445008511066e-05,3.9351200795777e-06,0.46156295075896,-3.6001626212467e-06,0.022093695939131,0,93.050207057125,0.0088963998389951,0.38247014299551,0.0001789292282609,0.46832150818368,0.059006112113913,0.00038274511488685,0.0047843556150604
21.5,0.0030425768590781,-0.00081759335403592,-5.1088802136458e-05,0.003860170213114,5.866864506219e-05,7.5798429257321e-06,0.47036627481253,4.7559361135328e-07,0.02251052775569,0,91.91166204899,0.0090425734517494,0.39098420166188,0.0001285109757387,0.47856084429168,0.059908269020458,0.00038126421168843,0.0048959855359655
21.75,0.0030789233728124,-0.00091824065279785,-3.8595491709347e-05,0.0039971640256102,4.9298027862261e-05,1.0702536152914e-05,0.48028745886072,3.6062002033734e-06,0.022952887309701,0,91.567861627523,0.0092674109709227,0.4004015595626,9.1869910471061e-05,0.4901566115266,0.061269621205429,0.00039143416361543,0.005017830104412
22,0.0032037629947215,-0.00090543354731524,-2.3849997181611e-05,0.0041091965420367,3.6893605693891e-05,1.3043608512281e-05,0.49159839128623,6.4248970769458e-06,0.023417243918397,0,92.425322465547,0.0096104722138838,0.41055382266687,6.5724160972209e-05,0.50313067846933,0.06342106255249,0.00041145440024874,0.0051505193451512
22.25,0.0033883748010329,-0.00076367879945488,-8.4917724855951e-06,0.0041520536004878,2.2032080495741e-05,1.3540308010145e-05,0.50450920944829,8.4223441755845e-06,0.023909342773466,0,94.635583246503,0.010086343787629,0.42103041121478,4.8519314965484e-05,0.5173132933997,0.066195893593276,0.00042682804766528,0.0052932919644117
22.5,0.0037405207331728,-0.000524249871726,4.4182527676422e-06,0.0042647706048988,7.2195438637532e-06,1.1637796631395e-05,0.51901450878006,9.4721909403611e-06,0.024436029848276,0,97.905158815962,0.010664476274221,0.43133081191615,3.9859713963053e-05,0.53232766850103,0.070649890586901,0.0004304753682608,0.0054437916422902
22.75,0.0041690349631646,-0.00027635211870449,1.3578292239787e-05,0.0044453870818691,-4.7127412821583e-06,8.8655509576284e-06,0.53473294181773,9.9160780849641e-06,0.024998487169533,0,101.44863487042,0.011258905684783,0.44119838090998,3.6812581240935e-05,0.54764015521943,0.075781199144746,0.00043189704765863,0.0055983361842387
23,0.004287394361538,-0.00015352664375953,1.8772815610934e-05,0.0044409210052975,-1.2250508310028e-05,6.5223073009066e-06,0.55088633722971,9.8833737094962e-06,0.025618078360058,0,104.16946366346,0.011741369172038,0.45088447205482,3.7113325506267e-05,0.56267941962962,0.080546208210024,0.00044521493566635,0.0057527262422468
23.25,0.004246030609295,-0.00028177423926142,1.8861559307121e-05,0.0045278048485564,-1.4736736387809e-05,4.1248229193119e-06,0.5665284535941,9.6140263846474e-06,0.02630597146027,0,105.07192016067,0.011990362177942,0.4609040215324,4.0122695797142e-05,0.57699987461382,0.083957702491911,0.00047626252068152,0.0059034226239474
23.5,0.0039715482823043,-0.00070306703299979,1.523340710592e-05,0.0046746153153041,-1.2763567555703e-05,2.4698395502172e-06,0.58094164714039,9.333351952331e-06,0.027051834774539,0,103.76844818178,0.011963610425527,0.47151479064806,4.4435750811489e-05,0.59043113742449,0.085838037652267,0.00051953808224419,0.0060486606686261
23.75,0.0035295871321315,-0.0013225903505342,1.3411601873896e-05,0.0048521774826657,-9.6892370505066e-06,3.7223648233898e-06,0.59394619906744,8.8738571841043e-06,0.027839891930732,0,100.80564433381,0.011750359612797,0.48251097953983,4.8849724178323e-05,0.60313971007343,0.086758358248764,0.00056695141418562,0.0061889547931501
24,0.0031121516585454,-0.0019335673165735,1.597202700238e-05,0.0050457189751189,-9.2330255437841e-06,6.7390014585957e-06,0.60593460235433,8.0287455698714e-06,0.028657461776959,0,97.536038327813,0.011552087514036,0.49353248678509,5.3634656584433e-05,0.61555612597178,0.087457320796834,0.0006185677374067,0.0063266362513952
24.25,0.0029031332704563,-0.0023235269919486,2.9636834241378e-05,0.0052266602624048,-1.1336695518603e-05,1.8300138722776e-05,0.61766848434783,6.7241591341476e-06,0.029497349650697,1.6078337222498e-06,95.491673128294,0.011580514632675,0.50447524974878,5.9765725591849e-05,0.62818630592344,0.088375769821216,0.00068231405290007,0.0064645496155773
24.5,0.0029885208159796,-0.0023981678768458,6.9156166010196e-05,0.0053866886928254,-1.2700923071572e-05,5.6455242938624e-05,0.62996333045674,4.9484760714379e-06,0.030357278140989,1.1315688085724e-05,95.55608548344,0.01193058102247,0.51548348537736,6.8104396667337e-05,0.64139274705098,0.089702905618397,0.000766397999408,0.0066045551728242
24.75,0.003302408417528,-0.0022402791728607,0.00013734127526138,0.0055426875903887,-1.1201869266543e-05,0.00012613940599484,0.64333678020684,2.8524194693279e-06,0.031238471300598,3.7350150032134e-05,97.442967492594,0.012517506823863,0.52664743313851,7.8777654050722e-05,0.65525523839748,0.091522567098211,0.00087467905237352,0.006746685023724
25,0.0036497066898494,-0.0020629771664224,0.00023035520418772,0.0057126838562717,-6.5643247495053e-06,0.00022379087943821,0.6577549274744,3.4628319189799e-07,0.032143214143787,8.7049389263292e-05,99.872973156718,0.01312652358941,0.53790164392373,9.1367711273007e-05,0.66958137195916,0.093747441674504,0.0010072891135696,0.006889470575536
25.25,0.0038258464948335,-0.0020796925565686,0.00034528527931904,0.0059055390514022,5.441527436253e-08,0.00034533969459341,0.67268774350286,-2.8496768492079e-06,0.033074819476089,0.00016709763509902,101.39929025283,0.013546785222614,0.54917542110235,0.0001055924395644,0.68405265737104,0.096079575734529,0.0011654044592469,0.0070312338592094
25.5,0.0037536236496436,-0.0023659579521157,0.00047878092696047,0.0061195816017593,8.381967262811e-06,0.00048716289422328,0.68748815397297,-7.0858033653704e-06,0.034038940012486,0.00028484696593807,101.34437935563,0.013705735523762,0.56048393480478,0.00012137008646463,0.6984134639411,0.098205678514512,0.0013541294576467,0.0071714737550978
25.75,0.0035366576634475,-0.0028098527859342,0.00062891880558522,0.0063465104493817,1.9236969027845e-05,0.00064815577461307,0.70180862579522,-1.2780191554041e-05,0.035043820832288,0.00044877243280139,100.17449322282,0.013714217052005,0.57187666956723,0.00013880761872629,0.71259010004793,0.10000275047724,0.0015809604889412,0.0073113800284457
26,0.0033719738433985,-0.0032032648241402,0.00079415644801005,0.0065752386675387,3.2552605389844e-05,0.0008267090533999,0.71575864977389,-2.0346466030131e-05,0.036098294503792,0.00066793006196855,99.035449752008,0.01378048136586,0.58336980351734,0.00015858965106021,0.72668112711029,0.10156994983964,0.0018523356307166,0.0074531144609946
26.25,0.0033856723263733,-0.0034124682241698,0.0009741772731227,0.0067981405505431,4.6517782831309e-05,0.001020695055954,0.72973672213701,-3.0279380540482e-05,0.037211010502696,0.00095244964576714,98.829686824084,0.014048000857283,0.5949459347957,0.00018267407856489,0.74084862533241,0.10307915354818,0.0021703158156914,0.0075984033856647
26.5,0.0035508117998354,-0.0034842701160801,0.0011685846305156,0.0070350819159154,5.8351283651992e-05,0.0012269359141676,0.74408671322147,-4.3362511752444e-05,0.038390480369071,0.0013131664278598,99.58070050969,0.014490874208369,0.60662719717619,0.00021502967417947,0.7551985923981,0.10456004740626,0.0025317894059584,0.0077474945259345
26.75,0.0037318519189645,-0.0035979842836913,0.0013760998833281,0.0073298362026558,6.6132109770998e-05,0.0014422319930991,0.7588500864107,-6.0607884246707e-05,0.03964353919599,0.0017612820632012,100.56772825253,0.014959544545478,0.61851635963396,0.00026188359305054,0.76972803922364,0.1058784684326,0.0029285248047983,0.007899223992959
27,0.0038073580034788,-0.0039158137056404,0.0015920928890595,0.0077231717091192,6.9626851391278e-05,0.0016617197404507,0.77380300256063,-8.2482442128631e-05,0.040972091438276,0.0023055375664259,101.0381052442,0.015326461867118,0.63068841557754,0.00033113272618071,0.78435443743254,0.10693501921793,0.0033456999059629,0.0080520620501656
27.25,0.003768248538505,-0.0044680077071907,0.0018073436685925,0.0082362562456957,6.9121936261544e-05,0.001876465604854,0.78868907931658,-0.00010762267570309,0.042370614605926,0.0029483747895948,100.82542076854,0.015589088969323,0.64308057501333,0.00043046599357958,0.79898513334821,0.10777085235824,0.0037597178363843,0.0082121532118438
27.5,0.003690685831495,-0.0051622138111162,0.0020064840830433,0.0088528996426113,6.7749117476196e-05,0.0020742332005195,0.80340987389305,-0.00013222250793825,0.043821002117487,0.0036815000640867,100.35437275138,0.015842353205104,0.65555505864858,0.00056344926669131,0.8135720079521,0.10849160122399,0.0041381192422058,0.0083751691243993
27.75,0.003638741976783,-0.0058847856410933,0.0021753292542819,0.0095235276178763,7.3665236454114e-05,0.002248994490736,0.81804573004271,-0.00015217747734368,0.045298574919165,0.0044863866063249,100.12914580719,0.016166104245225,0.66800894465345,0.00072485409042311,0.82812558535795,0.10920222196056,0.0044456987697029,0.0085389582500348
28,0.003611303142862,-0.0065824011677172,0.0023056240219051,0.010193704310579,9.5043839219516e-05,0.0024006678611247,0.83273899801016,-0.00016429656256962,0.046773772270591,0.0053375144711617,100.26430643102,0.016548599699302,0.68043327011477,0.00089889085462328,0.84269672167827,0.10992755709042,0.0046565769760015,0.0087027128781178
28.25,0.0035738882239192,-0.007250390487186,0.0023910287232016,0.010824278711105,0.00013710527080941,0.002528133994011,0.8475654733005,-0.00016713869589322,0.048219380335643,0.0062067954073167,100.48739590794,0.016917409838239,0.69295007227109,0.0010624257541024,0.85734600919968,0.11057349491663,0.0047643203603816,0.0088659499837573
28.5,0.0034845734717961,-0.0078653360349508,0.0024383463752783,0.011349909506747,0.00019702235399214,0.0026353687292704,0.86250901139041,-0.00016202557336997,0.049614091142069,0.0070686883580091,100.50975968075,0.017230941552487,0.70573511604894,0.001192966311718,0.87211509920384,0.11106331717349,0.004785778076116,0.0090283363210461
28.75,0.0033855908099256,-0.0083585657896104,0.002469954105274,0.011744156599536,0.00025957061642683,0.0027295247217009,0.87752240846276,-0.00015228478968485,0.050947757470152,0.0079048731258215,100.31629203126,0.017522772270672,0.71880145145229,0.0012776803325612,0.88700871037266,0.11152688193219,0.004755864899193,0.0091913494006073
29,0.0033373017526892,-0.0086693312503008,0.0025177512035249,0.01200663300299,0.00029987569208768,0.0028176268956126,0.89257568504455,-0.00014203437917394,0.052223401594933,0.0087079239787386,100.09923550645,0.017853475901648,0.7319551604247,0.001317841916491,0.90199619695527,0.11217509212966,0.0047154057702268,0.0093671315382186
29.25,0.0033593227673071,-0.0088150710168304,0.0026197974701037,0.012174393784138,0.00027081220085435,0.0028906096709581,0.90765633153886,-0.00013235254765606,0.053457339212215,0.0094815127624058,99.992337318058,0.018235870240237,0.74502000876161,0.0013260258854138,0.91703571289716,0.11303614568817,0.0046986140618046,0.0095511177564962
29.5,0.0033878093034564,-0.0088941176757686,0.0027692670394282,0.012281926979225,0.00017392800126645,0.0029431950406946,0.92275535846574,-0.00012685786032617,0.054673848760607,0.010238745003731,99.940459255902,0.018624443493883,0.7580475405421,0.0013156867572992,0.93210699545095,0.11389056210922,0.0047270597614443,0.0097378778587112
29.75,0.0033437438690852,-0.0090158818620743,0.0029916241993254,0.012359625731159,2.5823576628728e-05,0.0030174477759542,0.93786707553963,-0.00013280273820286,0.055891093405927,0.010999551470723,99.812509212549,0.018972514586373,0.77121742482304,0.0013083907838246,0.9472266772187,0.11456199348051,0.0048078599903288,0.0099261801965061
30,0.0032279367805214,-0.0092335230195074,0.0032038135105673,0.012461459800029,-0.00016190187740095,0.0030419116331663,0.95299723391889,-0.00014111396629471,0.057106894671555,0.011784884416707,99.564057353924,0.019278990660077,0.78457368219292,0.0013257190813118,0.96243252748503,0.11517154056583,0.0049246717954012,0.01011499809712
30.25,0.0030595647551935,-0.0095399340100518,0.0033879905096481,0.012599498765245,-0.00033198159972354,0.0030560089099245,0.96815731433127,-0.00014928876381888,0.058319923819049,0.012607002342726,99.243400062429,0.019571476070452,0.79799431238718,0.0013759626384436,0.97775323152338,0.11596416749664,0.0050461343347623,0.010303704496638
30.5,0.0028938539335062,-0.0099081123724282,0.003536714811322,0.012801966305934,-0.00049556471085591,0.0030411501004661,0.98334332464582,-0.00015536261612922,0.059537272064784,0.013459758046382,98.871284968236,0.019859277537281,0.81134514844238,0.001448368034297,0.99319567822557,0.11696881283015,0.0051357032193073,0.010492080022321
30.75,0.0027673375036873,-0.010318460436154,0.0036158499970624,0.013085797939841,-0.000621641203884,0.0029942087931784,0.99852817889612,-0.00016300153141347,0.06075044733107,0.014318390870495,98.377813237904,0.020120460472447,0.82468684101693,0.0015249501044217,1.0087624861591,0.11802304260329,0.0051860209496962,0.010680228669836
31,0.0025745164418523,-0.01075582483065,0.0036068557505985,0.013330341272502,-0.00071357789655866,0.0028932778540398,1.0136827874719,-0.00016192797276728,0.061950597693795,0.015157450572507,97.677483321718,0.020331671307448,0.83815813743589,0.0016032760413009,1.0244794374225,0.11906245203005,0.0052034779292087,0.010868532465883
31.25,0.0023504341340502,-0.01120422615389,0.0035949829718046,0.01355466028794,-0.00074068156733154,0.002854301404473,1.0288012958281,-0.00015615587714266,0.063141159831695,0.015962547869334,96.777932755634,0.020495123968817,0.85179942950874,0.0016629197480642,1.0404035431546,0.12014406344032,0.0051980190785785,0.011057683808968
31.5,0.0021807698679391,-0.011654224866673,0.0036037201289474,0.013834994734612,-0.00075451558949034,0.0028492045394571,1.0439042793459,-0.00015283709329841,0.064334155692634,0.016727922453357,95.79478961534,0.020634343794019,0.86566707937443,0.0016971901135838,1.0566059464029,0.12119728328808,0.0051717016306425,0.011248737690137
31.75,0.0019536026931823,-0.012102938733331,0.0036252031650631,0.014056541426513,-0.00077417094693193,0.0028510322181312,1.0590287924631,-0.00015378666704668,0.065540668495097,0.017455809326733,94.882698548877,0.020779880007503,0.87997487252225,0.0017199218276215,1.0731496035381,0.12200011212783,0.0051261480635968,0.011443105538561
32,0.0018321245466056,-0.012532490179222,0.0036613413842074,0.014364614725828,-0.00082325529207395,0.0028380860921335,1.0742339967045,-0.00015761253957302,0.066766833910192,0.018155481427868,94.188128511501,0.020973285745159,0.89496114526062,0.0017510038383483,1.090080400151,0.12240704950505,0.0050592020290573,0.011642441251758
32.25,0.0018839570047486,-0.012889460380617,0.0036735233013626,0.014773417385365,-0.00086534591995076,0.0028081773814118,1.0896310599798,-0.00016307162111,0.06801713226493,0.01883860666851,93.86924584981,0.021279830632527,0.91070784948318,0.0017987939200369,1.1074282650036,0.12244958197351,0.0049767086851972,0.011848398771476
32.5,0.001963646436085,-0.013097209630878,0.0036278606862334,0.015060856066963,-0.00091018322966412,0.0027176774565693,1.1054087327087,-0.00016959168644209,0.069300316782802,0.019511845387305,94.114996350569,0.021778625240593,0.92716246883035,0.0018648230669848,1.1252015456839,0.12224789931804,0.004883418825097,0.012062271825672
32.75,0.0023575485146037,-0.013100039638863,0.0035315392758874,0.015457588153467,-0.00096419972183192,0.0025673395540555,1.1218137449163,-0.00017651135364627,0.070613363844864,0.020170683007645,95.083743016929,0.022523942726214,0.94413424384908,0.0019412336960897,1.1433686380816,0.12202440738733,0.0047711608494253,0.012284584647506
33,0.0028733829677871,-0.012908384673902,0.0034108297345796,0.015781767641689,-0.0010241952787563,0.0023866344558233,1.1390730700523,-0.00018374204909921,0.071957152421976,0.020809342704218,96.777658921628,0.023504424109436,0.96133174813118,0.0020265264090235,1.1618411962092,0.12202074459607,0.0046365610021096,0.012514771142685
33.25,0.0035751689705192,-0.012617715895177,0.0032813265512505,0.016192884865696,-0.0010046964111804,0.0022766301400702,1.1572866934787,-0.00019252701228054,0.073340733281167,0.021426323823453,98.949522373814,0.024626178806317,0.9784599298753,0.0021063225100506,1.1804794793337,0.12231106953841,0.0044766122766139,0.012751103774478
33.5,0.0043377454769044,-0.012392004907703,0.0031559971687811,0.016729750384607,-0.00098581185528169,0.0021701853134995,1.1763446259108,-0.00020387560001129,0.07477500409956,0.022025846913874,101.12045068865,0.025726905916551,0.99543757811218,0.0021855118855063,1.1991263643218,0.12265735194737,0.0042914217666414,0.012990974114611
33.75,0.0047480494501632,-0.012415595876831,0.0030092321473585,0.017163645326994,-0.0010123177820715,0.0019969143652871,1.1959207429182,-0.00021885153528277,0.076256501946009,0.022606916651767,102.71079493287,0.026618690348754,1.0124747809331,0.0022575167177411,1.2176569201666,0.122606326763,0.0040897661455347,0.013231498177005
34,0.0047707390219451,-0.012827132611091,0.0028476301486974,0.017597871633036,-0.0010263363246299,0.0018212938240675,1.2155663862358,-0.00023411847667253,0.077767332661001,0.023165150546352,103.23385514777,0.027151223784404,1.0299056970278,0.00232818305982,1.2360217312976,0.12182080545141,0.0038701292341749,0.013470274892917
34.25,0.0044693370988222,-0.013656102656549,0.0027011470568257,0.018125439755371,-0.0010273119198772,0.0016738351369485,1.2348705091179,-0.00024539529601441,0.079289412091185,0.023699234790646,102.49136288333,0.027276978586328,1.0478826001135,0.0023939782122017,1.2542665256488,0.12036137052789,0.0036499185823661,0.013706031818461
34.5,0.0036897433330302,-0.014785774149644,0.0025199853311077,0.018475517482674,-0.0011029134306284,0.0014170719004793,1.2536042608511,-0.00025294250997863,0.080812082702916,0.024207554909721,100.70434478024,0.027092673684182,1.06628457493,0.0024523515395114,1.2725195713267,0.11861024158947,0.0034316121794468,0.013938903824828
34.75,0.0029786076480362,-0.015968499744232,0.002309741674828,0.018947107392268,-0.00100375768109,0.001305983993738,1.2717809000054,-0.00025610504193304,0.082335149069655,0.024690666077244,98.503712206399,0.026829286235366,1.0848398618978,0.0024904999314418,1.2909468800671,0.11699246769909,0.003221254913609,0.014170223615295
35,0.0024642949761958,-0.016907409328455,0.0021582401338008,0.01937170430465,-0.00097710946134087,0.0011811306724599,1.2896284591711,-0.0002543506609554,0.083860325613184,0.025150205424645,96.732190706496,0.026773749614041,1.1034258794274,0.0025248427531654,1.3096862567848,0.1156697133224,0.0030167420051067,0.014401909293469
35.25,0.0023193342254242,-0.017380704027534,0.0020496158284009,0.019700038252959,-0.001017617559912,0.0010319982684889,1.3075091697903,-0.00024976279390345,0.085382447782966,0.025586656183832,96.099135914638,0.027143281463988,1.1221191131043,0.0025516505446383,1.32878467425,0.11453304837287,0.0028186335216925,0.014635716284388
35.5,0.0027412639175732,-0.017349024505189,0.0019051281848849,0.020090288422762,-0.0010566202321416,0.0008485079527433,1.3257962020613,-0.00024963110625632,0.086887532263374,0.025998551007883,96.839049534704,0.027975249264415,1.1410390539179,0.0025796234680648,1.3481696722109,0.11345467903399,0.0026268687154635,0.014872686093257
35.75,0.003602600140177,-0.016989103824046,0.0017967080823137,0.020591703964223,-0.0010138793586688,0.00078282872364488,1.3447142292059,-0.00024985405977223,0.088359182010353,0.026385102630108,98.567061830922,0.02909622741847,1.1601410717711,0.0026070373436379,1.367674233671,0.11240052470343,0.0024425790871458,0.01511303618026
36,0.0042778017706597,-0.016630398386585,0.0017293345647321,0.020908200157245,-0.001063824594696,0.0006655099700361,1.3642126712366,-0.00024954756888063,0.089780322916,0.026744289400045,100.44625556536,0.030192638923176,1.1792950276078,0.0026384268017285,1.387108497405,0.11133759656241,0.0022697980947636,0.015356525507818
36.25,0.0046870011091023,-0.016609349902992,0.0016371568779022,0.021296351012094,-0.0010718248546788,0.00056533202322343,1.3839794423115,-0.00025207035433841,0.091135494055574,0.027075495675933,101.61019453415,0.030958723375647,1.1984198526037,0.0026738427156525,1.4063458479105,0.11018039065083,0.0021059939214888,0.015603083476278
36.5,0.0045244642354152,-0.017096347766448,0.0015473647302984,0.021620812001863,-0.0011828122938433,0.0003645524364551,1.4036224324059,-0.00025716786190389,0.092409372808344,0.027378813760224,101.61952197097,0.031260962461878,1.2175299650344,0.0027235366213027,1.4253803806298,0.10889551194599,0.0019603427912318,0.015853321121584
36.75,0.0041156467599203,-0.017989638133783,0.0014948349575356,0.022105284893704,-0.00108891546663,0.00040591949090562,1.4229055547486,-0.00026603883100067,0.093585702068856,0.027653524631271,100.68670558467,0.031230490161796,1.2366840667705,0.0027794736562977,1.444323543398,0.1075370139361,0.0018291350325145,0.01610856161334
37,0.0034482541989385,-0.018966489423529,0.0014456050371984,0.022414743622467,-0.001225488769323,0.00022011626787532,1.4418755793834,-0.00028029107840839,0.09465781920529,0.02789944378026,99.524963571041,0.031203104429673,1.255958909048,0.002864236515638,1.4633372213322,0.10623226399805,0.001714153928401,0.016370268632327
37.25,0.0033322476219593,-0.019691130951413,0.0014006104058714,0.023023378573372,-0.0011295107247305,0.00027109968114088,1.4608020900349,-0.00029404292559815,0.095627365044004,0.028116097412368,98.90345817787,0.031510283887306,1.2753742927995,0.0029615833726,1.4825373942544,0.1050487673301,0.0016179254784492,0.016639118310478
37.5,0.0035092240743307,-0.020043218351967,0.0013429164408128,0.023552442426298,-0.001044639430754,0.00029827701005878,1.4799807274082,-0.00030847901921324,0.096517054231589,0.028306070649302,99.180250723048,0.032253915929335,1.2949936080149,0.0030943924986657,1.5019257087977,0.10391949521942,0.0015252493945214,0.016914238003035
37.75,0.0038523988871635,-0.020185865135387,0.0013032194511164,0.024038264022551,-0.0010033325958884,0.00029988685522799,1.4995305022998,-0.00032553008500697,0.097344947811976,0.028472266275713,100.10890739999,0.033243879154754,1.3148161169581,0.0032552425471213,1.5213945186362,0.10274412321495,0.0014511165783931,0.017193115934238
38,0.0041517789476361,-0.020416980602129,0.0012674265437732,0.024568759549765,-0.00087239891247049,0.00039502763130269,1.5193258208781,-0.00034682153076911,0.098121140522978,0.02861829919899,101.04393812157,0.034154610028526,1.3348162964654,0.0034567969489169,1.5408038790036,0.10142684083677,0.0013966015244432,0.01747233132303
38.25,0.0040104445652925,-0.020932659814767,0.0012399137888919,0.02494310438006,-0.00082408011887887,0.00041583367001308,1.5391131965492,-0.0003754357936507,0.098865610913767,0.028747111927864,101.40216257067,0.03476780888751,1.3548960117586,0.0036607015718483,1.5600776566163,0.099934472999178,0.0013397741985191,0.017748761399919
38.5,0.0035042525940789,-0.021693303809429,0.0011873833536748,0.025197556403507,-0.00095758561215318,0.00022979774152165,1.5587094269678,-0.00040886425356735,0.099592533312949,0.028860551157717,101.05216327857,0.035106872074049,1.3750425879979,0.0039302958989241,1.5792514265236,0.098349575954605,0.0012869677384131,0.018020613278016
38.75,0.0033646855531305,-0.022478505727371,0.0010803056605787,0.025843191280502,-0.00070948359024867,0.00037082207032999,1.5781166106774,-0.0004437008456725,0.10031706727675,0.02896089755008,100.351593506,0.035381064212274,1.3952165643503,0.0041969083309762,1.5984410702273,0.09668312315793,0.0012421762127529,0.018287729795771
39,0.0030520599501446,-0.023064258611219,0.00099603967717414,0.026116318561364,-0.00086331934388287,0.00013272033329128,1.5974830158054,-0.00047510557361044,0.10105674462528,0.029049939507823,99.820765457973,0.03581066837231,1.4156025239588,0.0044840062995052,1.6177598796393,0.094817603363668,0.0011774934609899,0.01855107681852
39.25,0.003072761256934,-0.02338112775438,0.00098379743056121,0.026453889011314,-0.00099671378898662,-1.2916358425408e-05,1.6169666007948,-0.00050083362982951,0.10183660313667,0.029131298174231,99.728085372369,0.03647014083799,1.4363317421175,0.0047954235418333,1.6372473697548,0.092736057849472,0.001126420879493,0.018811824450623
39.5,0.003449430712147,-0.023544277638152,0.00087690140846248,0.026993708350299,-0.00080600435610275,7.0897052359723e-05,1.6366114137554,-0.0005263716361438,0.10266796081098,0.029206507452128,99.923117601999,0.03725234407645,1.4573465874959,0.0050728215406943,1.6568593540954,0.090473002781644,0.0010832625463915,0.019070638787293
39.75,0.0035223821308041,-0.023744309444666,0.00070061911546157,0.027266691575471,-0.00078230729784168,-8.1688182380118e-05,1.6563267132276,-0.00055342874299216,0.10354951555912,0.029276425203989,100.02688287642,0.037968845546495,1.4784642431311,0.0052845956420771,1.6764990455121,0.088210262459024,0.0010726001741131,0.01932758009034
40,0.0032575965647588,-0.024089328841709,0.00051565622472802,0.027346925406468,-0.00082934241865519,-0.00031368619392717,1.6759793800145,-0.00057241292689333,0.10447292157725,0.029341637647328,99.779869344505,0.038504641456757,1.4995169815126,0.0054420948008564,1.6961703137074,0.086048788693252,0.0010502356859121,0.019582546389207
40.25,0.002921310707915,-0.024527996923843,0.00048222397399696,0.027449307631758,-0.00083705963605078,-0.00035483566205382,1.6955143978143,-0.00056367580199279,0.10542668043498,0.029402680540076,99.236363273007,0.038899622583661,1.520473161766,0.0055425740682572,1.7158821244617,0.084018067446679,0.0010460293556068,0.019835853684579
40.5,0.0030015825616511,-0.024917794924063,0.00046654790090826,0.027919377485715,-0.00058178672350007,-0.00011523882259181,1.7149991995393,-0.00053849321217641,0.10639664451238,0.029458515939645,98.663753010687,0.039288103109943,1.5413531957297,0.0055447871289982,1.7357169234659,0.082065598266524,0.0010669292211121,0.020088534070392
40.75,0.0028742622662025,-0.025170764662955,0.00021976207251249,0.028045026929157,-0.00045008762009227,-0.00023032554757978,1.7345663447263,-0.00051952829719429,0.10737295514577,0.029508590881679,98.276110561701,0.039758789438771,1.562335960316,0.0055155612293783,1.7557612156051,0.080170673805857,0.0010976294114331,0.020342211615792
41,0.0025474277258533,-0.025335550607051,-7.8514427797028e-05,0.027882978332904,-0.00055426421159322,-0.00063277863939025,1.7543175895422,-0.00049675153436521,0.10835379488095,0.029556302590702,98.05215012522,0.040272251446635,1.5833876832966,0.0054407737692667,1.7760739634499,0.078532172276262,0.0011451170487285,0.020598728119335
41.25,0.0022254798326656,-0.025543781338293,-0.00028652071617804,0.027769261170958,-0.00057328213379893,-0.00085980284997697,1.7742737011656,-0.00047636187395951,0.10934265223641,0.029605240444349,97.777949315794,0.040708874036145,1.6044000637357,0.0053308634610598,1.7966935351899,0.077256484524504,0.001189387275861,0.020859804381359
41.5,0.0019000101905977,-0.025885948032482,-0.00035340545124417,0.02778595822308,-0.0004702007330207,-0.00082360618426487,1.7944055862571,-0.00046539796625791,0.11034235429142,0.029654056361333,97.246182985977,0.04098918788948,1.6253830542771,0.0052097370280529,1.817670744866,0.076292263237296,0.0012116191681442,0.021126903526729
41.75,0.0013868931830139,-0.026338110721621,-0.00024523010822483,0.027725003904635,-0.00044428473236048,-0.00068951484058531,1.8147098508047,-0.00045251039780688,0.11135845009839,0.029704461903121,96.426632336285,0.041148557399919,1.6465287106519,0.0051089995376171,1.8392036977333,0.075490115994453,0.0012081115170849,0.02142159156417
42,0.00089536592408066,-0.026792933777125,-0.00010831970844043,0.027688299701206,-0.00034670849951134,-0.00045502820795178,1.8352591925681,-0.00044375966383082,0.11239460603018,0.029757576916821,95.478252927407,0.041307417727491,1.6679793727728,0.0049759691301292,1.8624208789586,0.074891093211325,0.0012261900761454,0.021718993543445
