time,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
6.5,0.1374215104749,6.8164437533016e-05,0.00040624521575148,0,100.06619478169,0.00059165650192455,0.067068758972224,1.0399144445861e-05,0.1385232030043,0.06860505808459,0.0036677084487511,0.00073844205042214
6.75,0.14284907861783,7.9679467131034e-05,0.00055995672749779,0,99.906447933673,0.00070839490319991,0.069602643860539,2.8220477511374e-05,0.14392820821026,0.071496241526957,0.0037545848696544,0.00076704940383228
7,0.14829103718243,7.7748190595836e-05,0.00072663897401157,0,99.933013618525,0.00082692851997072,0.072098081799048,2.0656606434845e-05,0.14934614563788,0.074439265082057,0.0036686641789715,0.00079568795740507
7.25,0.15374038726322,7.8310148130926e-05,0.0010734606373013,0,100.03268151257,0.00093339146755116,0.07455487503564,6.5048877486876e-06,0.15476605898638,0.077411958356004,0.0034260478913518,0.00082432099477465
7.5,0.15918255160305,9.1976100656749e-05,0.001661940225068,0,99.959985386561,0.0010382623310551,0.076974833855801,5.9611217893218e-06,0.16018275267891,0.080399555197033,0.0032503511314051,0.00085293728581947
7.75,0.16463038898411,9.308279953384e-05,0.0023728030730995,0,99.927774684534,0.0011468303168985,0.079357637583524,2.3698751020325e-06,0.16560685836845,0.083421877470306,0.0032537892855152,0.00088156614284572
8,0.17008741646524,9.2410503895287e-05,0.0030816167883279,0,99.997092702922,0.0012562224950854,0.081702084618382,1.8787453823794e-06,0.17103637735159,0.086486311028981,0.0033574262447229,0.00091019826516542
8.25,0.17554252294116,9.6426128602182e-05,0.0038423866478981,0,99.982613218439,0.0013669689875494,0.084009404629529,1.1482885415228e-06,0.17646477847809,0.089583811289359,0.0034335674354425,0.0009388210149597
8.5,0.18099918775234,9.5821155888188e-05,0.0047182741974137,0,99.940352630214,0.0014782326107993,0.086279678527884,3.3512752765746e-07,0.18189703450088,0.0927126624672,0.0034147061429465,0.00096745433689277
8.75,0.18646355011626,9.633539476988e-05,0.0056694294801889,0,99.973271992831,0.0015904775903088,0.08851319118689,5.4050766100054e-07,0.18733518523678,0.095872601022357,0.0033575702260406,0.00099611068898861
9,0.1919298159301,9.6656035553275e-05,0.0067161177355589,0,99.986202077245,0.0017031717706369,0.090710743310931,1.7944123264174e-07,0.19277457318014,0.099058385330551,0.0033334180224538,0.0010248114277106
9.25,0.19739650768355,9.6233791852967e-05,0.0078849686226291,0,99.957839924927,0.0018158349158364,0.092871882935737,4.1968338740809e-07,0.19821616263435,0.10227014021689,0.0033425846352731,0.0010536536497991
9.5,0.20286730935049,9.5731138707773e-05,0.0091782155125985,0,99.971005424121,0.0019276767182566,0.094998720957354,7.9277089232751e-07,0.20366242555801,0.10550795182257,0.0033438848170907,0.0010828575267735
9.75,0.20833515699782,9.4774248674504e-05,0.010552920125613,0,100.00108096799,0.0020373667907999,0.097099527828733,1.6350142100267e-06,0.2091103493603,0.10875552431551,0.0033183773074439,0.0011128727714077
10,0.21377763588192,9.39107608134e-05,0.011955033468785,0,100.00818173386,0.0021433985725086,0.099205490479531,2.8156360089982e-06,0.21455763159182,0.11196025670993,0.0032823740036236,0.0011445858173601
10.25,0.21913860505279,9.3098954803865e-05,0.013407984066254,0,100.03911323096,0.0022447733290269,0.10141428681434,4.3244641873915e-06,0.22000367463527,0.1149673854297,0.0032534557791673,0.0011795332018588
10.5,0.22428442707339,9.2296145001682e-05,0.014934740171674,0,100.10442465696,0.0023420594276395,0.10396493144738,5.9981436626698e-06,0.22544381939516,0.11743690590371,0.0032295167463227,0.0012200171655801
10.75,0.22899809117852,9.1476104026469e-05,0.016540618973607,0,100.16899482134,0.0024387591414826,0.10729142175886,7.6269945773797e-06,0.23087109192776,0.11883936140012,0.0032015269902701,0.0012689726462252
11,0.23310472727711,9.0595088097126e-05,0.018222028718732,0,100.24277592319,0.0025421804471283,0.11189496248671,9.2113665316222e-06,0.2362791324579,0.11872997889142,0.0031700868892116,0.0013293588659193
11.25,0.23674645705791,8.9444024419697e-05,0.019967960218083,0,100.33454043117,0.0026614557774227,0.11791857441553,1.1171381908293e-05,0.24165975935182,0.11729686251055,0.0031415890004706,0.0014030213468338
11.5,0.24056615156611,8.7757468661736e-05,0.021766208254398,0,100.40789526148,0.0028018568970483,0.12473024488911,1.4106835233193e-05,0.24700369359585,0.11556583406402,0.0031168956157044,0.0014893917483405
11.75,0.24537265865037,8.5468792955115e-05,0.023613084960535,0,100.44002496822,0.0029578358029297,0.13124004676671,1.8389562264168e-05,0.25230481405842,0.11455012595177,0.0030926780043825,0.0015847883888854
12,0.25136934940553,8.2633225033493e-05,0.025498872386612,0,100.4323826825,0.003109775894246,0.13700236417005,2.3980813697387e-05,0.25756116488155,0.11406977863436,0.0030693623169791,0.0016831246726213
12.25,0.25786825718101,7.9276863033748e-05,0.027426006089056,0,100.38058117268,0.0032311606846011,0.14267507460535,3.0613889299152e-05,0.26277474392983,0.11312662160764,0.0030504113345484,0.001778204109916
12.5,0.26397736536062,7.5445316212608e-05,0.029392598283801,0,100.2989126889,0.0033078919596826,0.14890354575182,3.8040409702111e-05,0.26795199159539,0.11153273034526,0.0030363668108303,0.001866581173532
12.75,0.26931088475192,7.1273764716929e-05,0.031350531243868,0,100.22999391864,0.0033554963339921,0.15538733660687,4.6108865883945e-05,0.27310122985114,0.10996399974016,0.003024961833424,0.0019490979337943
13,0.27396025656388,6.6841068303225e-05,0.033325991766748,0,100.20239418046,0.0034138527618581,0.16169611687563,5.4740303366814e-05,0.27822823434683,0.10853399665535,0.0030148657233261,0.0020297337119984
13.25,0.27832215889593,6.2041221553017e-05,0.035277999936994,0,100.21415480282,0.0035173626606628,0.16800119569348,6.3947328779867e-05,0.28333450983978,0.10689607033356,0.0030055566506724,0.0021123451327382
13.5,0.28297050621589,5.6683557787252e-05,0.037179673343257,0,100.24546196787,0.003664569202718,0.17441468730445,7.383734655349e-05,0.28841822196737,0.10517261533109,0.002995439381451,0.002197748585266
13.75,0.28814978987637,5.063871252756e-05,0.038997876523719,0,100.26286893744,0.0038185496502169,0.18075230473399,8.4530664681918e-05,0.29347653307641,0.10351197039601,0.0029821944774287,0.0022835183797851
14,0.29353733646098,4.3787362501036e-05,0.040711851556373,0,100.24088427567,0.003943025142928,0.18702480311224,9.6118319309621e-05,0.29850901178124,0.1017664110198,0.0029623239939709,0.002366533864635
14.25,0.29872713640608,3.5783521891267e-05,0.04233088627136,0,100.19466138884,0.0040388342212524,0.19329948485933,0.00010876848047219,0.30351908267261,0.099962054385595,0.0029275735153656,0.0024458015468
14.5,0.30364363602228,2.5522314372825e-05,0.043841135333651,0,100.16727164866,0.0041392976510035,0.19952028919031,0.00012301452683108,0.30851108551867,0.098173103266157,0.0028616687651045,0.002522993116082
14.75,0.30850123792946,9.8994387654742e-06,0.045253177252115,0,100.18103038672,0.0042684130357184,0.20569834160683,0.00014036703495642,0.3134860960304,0.096366659807798,0.002740231417565,0.0026005966004176
15,0.31352009686698,-1.7899084024566e-05,0.046532619854463,0,100.21492204885,0.0044118466537214,0.21185424921379,0.00016446623419799,0.31844124691337,0.094574314584047,0.002534246705103,0.0026798748724573
15.25,0.31866768882621,-6.7901995179295e-05,0.047603745591705,0,100.2284521784,0.0045369229429492,0.21797509869625,0.00020240462339781,0.32337308455615,0.092805895479223,0.0022194416343802,0.0027605335852488
15.5,0.32375139708075,-0.00014634197994972,0.048401410861757,0,100.20394093158,0.0046370068848655,0.22407072707973,0.00026398791915386,0.32828143491751,0.09105025098997,0.001793162724207,0.0028418068278899
15.75,0.32868680335523,-0.00024266640138467,0.048933457529259,0,100.16442465495,0.0047440103084597,0.23014958729763,0.00035511998686995,0.33316982644158,0.089312843994057,0.001291777576557,0.0029233414038747
16,0.33355758869049,-0.00032160403205075,0.04928434730905,0,100.14451617163,0.0048943011114103,0.236219392167,0.00046483832121037,0.33804216174911,0.087585407570198,0.00079376969503259,0.0030050912805242
16.25,0.33846668061413,-0.00033718570902108,0.049638704946944,0,100.14915818493,0.0050940330688873,0.24228853475711,0.00055659899812902,0.34289972427452,0.085866915950951,0.00039555669360542,0.0030868772646862
16.5,0.34340946489972,-0.00027199423903598,0.050215094115621,0,100.15463217946,0.005324081369119,0.24835194847512,0.00058388540972612,0.34774185553422,0.084154708788384,0.00016273585625002,0.003168394688968
16.75,0.34832037987401,-0.00016876514256029,0.051173447670731,0,100.14398278744,0.0055649917140244,0.25442204842134,0.0005349455389721,0.35256856618287,0.082420891616196,8.6324455836982e-05,0.0032495179219816
17,0.35317980966859,-0.00010565342599538,0.05257281362605,0,100.12353860186,0.0058042733917259,0.26054338719389,0.00046671017381889,0.35738145435488,0.080533856591233,8.8166748675107e-05,0.0033303501952616
17.25,0.35802156404262,-0.00012286616502654,0.054088116690796,0,100.10596827847,0.0060307895181663,0.26666437937374,0.00046852993689498,0.36218251772072,0.078731657280047,8.8355804689401e-05,0.0034110116298901
17.5,0.362868491394,-0.00018408766145357,0.055565894281567,0,100.09255645097,0.0062402444292329,0.27287953760293,0.0005684279765517,0.36697311315568,0.076818097936446,7.6049657806078e-05,0.0034915718072642
17.75,0.36770823377821,-0.00022706195053317,0.05694992018595,0,100.07612016306,0.006442656637112,0.27914095167863,0.00069633352967674,0.37175429017999,0.074877973115898,9.6290243013441e-05,0.0035721969609703
18,0.37252749778942,-0.00023747895486397,0.058135411189811,0,100.05210853335,0.0066503572886593,0.2855095012126,0.00077388160223629,0.37652767157909,0.072778526918084,0.00016147106563239,0.0036531848631585
18.25,0.37733398136788,-0.00024741098182563,0.059106697759726,0,100.01929121755,0.0068621402946501,0.29186740116774,0.00081333222572588,0.38129586650919,0.07079512455347,0.00021791836336504,0.0037347654725533
18.5,0.38213938630236,-0.000274963256262,0.059838707458233,0,99.970849061218,0.0070697425760625,0.29816828608501,0.00087399541154249,0.38606268016968,0.068807810722728,0.00022570014621628,0.0038169419360395
18.75,0.3869446792928,-0.00030092833783136,0.060560221902992,0,99.890005993108,0.007271171023922,0.30444179381712,0.00095183864371139,0.39083403683137,0.066921571417468,0.0002154249173888,0.0038995797322692
19,0.39175147601032,-0.00030173790474266,0.061421767062709,0,99.754092319756,0.0074666409694931,0.31058736714253,0.00098825356834141,0.39561982967181,0.065208932252907,0.00022737719635638,0.0039825900911661
19.25,0.39657528887729,-0.00027478424667322,0.062439339658259,0,99.535499644212,0.0076523868262959,0.31667177966364,0.00096421456976243,0.40043630412058,0.063606319860191,0.00025890305584441,0.0040659804836429
19.5,0.40144203266861,-0.00023001773745014,0.063591782840872,0,99.192655710779,0.0078266327639088,0.32268905483129,0.0009103760354644,0.40530919376893,0.062189177276521,0.00030255812792696,0.0041497959554442
19.75,0.40638226245757,-0.00017882175097014,0.064854158754986,0,98.659163644896,0.0079902968396653,0.32852164626534,0.00084803191693447,0.41027865524633,0.061015003077263,0.00036609663387347,0.0042341169670159
20,0.41143775417026,-0.00013119553063329,0.066113047603767,0,97.840924411641,0.0081400326013953,0.33419496841046,0.00077777084453352,0.41540686478294,0.060092390349552,0.00044434771496915,0.00431915963105
20.25,0.41667381641164,-9.1200531123747e-05,0.067395480479062,0,96.624328250167,0.0082693810414595,0.33983643895024,0.00069954280026442,0.42078823114997,0.059376942434683,0.00052495402742619,0.0044053955341741
20.5,0.42218660763483,-5.7886175128486e-05,0.068753484177431,0,94.901327396717,0.0083713055088718,0.34566822743605,0.00061341472521211,0.42656098939429,0.058741810057234,0.00060248996576218,0.0044936334155602
20.75,0.42810465622034,-3.0279664293202e-05,0.070340671318992,0,92.625744608479,0.0084370975601719,0.35185639342482,0.00052223358978428,0.43291681517419,0.058288768662236,0.00066378047509428,0.0045850687140678
21,0.43458810015463,-6.4832276136846e-06,0.07217054920079,0,89.908929291775,0.0084671024024753,0.35846386463847,0.0004352787063371,0.44010148724116,0.058164350574212,0.000693235503406,0.0046812927612012
21.25,0.44182779361915,1.5679268928588e-05,0.074021925615547,0,87.127561799497,0.0084901101179194,0.36571050382964,0.00035793238723173,0.44839607202462,0.058317291182166,0.0006904379196603,0.0047842041885474
21.5,0.45004674656344,3.7730497293786e-05,0.075694690078064,0,84.966909028893,0.008569312423741,0.3739271227736,0.00028905782995624,0.45806892529066,0.058772985141912,0.00066492161747166,0.0048957576442698
21.75,0.45950375919692,6.2004236197044e-05,0.077294186519316,0,84.309476076922,0.0087853320783672,0.38315065547925,0.00022838237655307,0.46929842763634,0.059850439582137,0.00062844771596233,0.0050175318002143
22,0.47047786272232,8.8091327493031e-05,0.078926173265964,0,85.939664989601,0.0092019364117354,0.39314786845894,0.00017756718769215,0.48208388565116,0.061858506426507,0.00059192187328018,0.0051501847130636
22.25,0.48318115080922,0.00011188781875074,0.08064371822297,0,90.140192099858,0.0098287053334679,0.4034664456358,0.00013786232695002,0.49617910208544,0.065203895173358,0.00056068023023076,0.0052929653327352
22.5,0.49757100982513,0.00013049748549761,0.08245593917113,0,96.343426005661,0.0105961847378,0.41345624916284,0.00010906290263704,0.51108898767351,0.069937689174092,0.00053558673382019,0.0054435123249147
22.75,0.51315590759165,0.00014364356183472,0.084316457170459,0,103.04280712794,0.011355406752136,0.42293946700947,8.9409660587379e-05,0.52615713653184,0.075219652932036,0.0005162702298286,0.00559813907343
23,0.52900878947887,0.00015210395770097,0.086274215728586,0,108.14348191302,0.011914816250398,0.4323265653096,7.6490271750981e-05,0.54073995517401,0.079809213033516,0.0005019733978221,0.0057526569663423
23.25,0.54411362995165,0.00015694927146691,0.088300463458894,0,109.77159716508,0.012118991431393,0.44217089821546,6.8115382241503e-05,0.5544173793909,0.082802717573913,0.00049253861044257,0.0059035515882419
23.5,0.55785840071248,0.00015902780136138,0.090318921151442,0,107.25611289537,0.011942998141312,0.45263908074718,6.3059484752054e-05,0.56715152821274,0.084355958577598,0.00049020319281497,0.0060490799651515
23.75,0.57029376838365,0.00015798506283557,0.09235510056603,0,101.72296856132,0.011544637111135,0.46326739789143,6.127796792511e-05,0.5793027013539,0.085466734009327,0.00050062826220939,0.0061897557069793
24,0.58200206832741,0.00015290108710208,0.094393481210473,0,95.785576040322,0.011218839253409,0.47366187079408,6.3784920705947e-05,0.59146632848469,0.086810803671826,0.00053120200200769,0.0063278814218076
24.25,0.59378336885127,0.00014633737127678,0.09645555520573,0,92.291729143022,0.011249843387935,0.4839958553457,7.2138124217989e-05,0.60418996906628,0.088587859815168,0.0005861439880517,0.0064662603671575
24.5,0.60635722511187,0.00014375825313785,0.098652795672278,0,92.750197147252,0.011735714244245,0.49449289348404,8.6206012580167e-05,0.61771294476437,0.0909482588615,0.0006612767921607,0.0066067261715707
24.75,0.62006203136488,0.00014501056552744,0.1009753141011,0,96.426053425706,0.012509303311402,0.50510111345117,0.00010293208618022,0.63187861147645,0.093887309791084,0.0007485221385305,0.0067493210292055
25,0.63464411863699,0.00014365410365034,0.10350216711481,0,100.7955547877,0.013237090424695,0.51570052686616,0.0001194105843319,0.64627520413929,0.097071954317684,0.00084712277444385,0.00689262485614
25.25,0.64942531995732,0.00016110621978394,0.1063479209696,0,103.17708733751,0.0136466009313,0.52630351283503,0.00013601796592408,0.66051443662279,0.10001431970559,0.00096668778477702,0.0070350243787253
25.5,0.6638175249644,0.00018445284795013,0.109537710199,0,102.47774889287,0.01371763782612,0.53701283485738,0.00015533342192002,0.67446096618833,0.10249585363972,0.0011283666597513,0.007176064654432
25.75,0.67770978039604,0.00019913647052171,0.11310488401593,0,99.807283638118,0.013682285692125,0.54781040187182,0.00017840437114279,0.68826132274869,0.10475924089641,0.0013633970957791,0.0073169368659836
26,0.69142256928253,0.00021563475902515,0.11702193868504,0,97.4810651713,0.013821972541269,0.5586591060194,0.00020452288778594,0.70217158502616,0.10698833909818,0.0016998397010081,0.0074597599586763
26.25,0.70537673489256,0.0001926276761435,0.12138002858726,0,97.182055220877,0.014225780695457,0.56966124973305,0.00023082956105844,0.71633489408298,0.10921927310209,0.0021550824396656,0.0076062033094163
26.5,0.7197587502903,0.00020847936018351,0.12628792005671,2.560051104803e-05,98.768729896474,0.014730290542985,0.58084481007355,0.00025332781962464,0.73068785828939,0.11142382370201,0.0027377714821006,0.0077564864229798
26.75,0.73440567064943,0.00017384027168562,0.13170095515604,0.00036100277363369,100.67213645048,0.015105313104014,0.59220899301211,0.0002650453415138,0.74505277273011,0.11336341165401,0.003418154405961,0.0079094741182846
27,0.74899940141805,0.00019641035777126,0.13743813833101,0.0015149061754241,101.40437634336,0.015295920623138,0.60383472579418,0.00025536851807161,0.75930823177625,0.11485275639065,0.004137565116663,0.0080698324294357
27.25,0.7633757694429,0.00024843590775925,0.14296780190373,0.0035682842079767,100.74401803888,0.015459888149803,0.61567736844432,0.00022018795183594,0.77347585930815,0.11605878174638,0.0048334792654583,0.0082321720933191
27.5,0.77763251135292,0.00029513243570438,0.14790919284671,0.0062933258678564,99.622617816124,0.015771075769079,0.62763419889063,0.00017010258475133,0.78766165396026,0.11717778286465,0.0054165218398019,0.0083968578816973
27.75,0.79196897918779,0.00031576368879766,0.15190308077159,0.0091571288589711,99.067478632031,0.016231025886235,0.63965655763068,0.00012863187374329,0.80193550306047,0.11838479484788,0.0058340274188321,0.0085630589918048
28,0.80647187122021,0.00030645975270985,0.15494111213475,0.011890350681749,99.33611960074,0.016696538829766,0.65169925839391,0.0001158527062447,0.81627346102507,0.11968540616164,0.0060795710937308,0.0087293123306399
28.25,0.82105737341025,0.00027886255583022,0.15731591821985,0.014451399250827,99.943193344568,0.017050010413054,0.66380085924568,0.00012935305202595,0.83060090945903,0.12095615293466,0.0062106754545676,0.0088944618102414
28.5,0.83558122561906,0.00025406221594763,0.15952060660538,0.016986636647997,100.31069322796,0.017298706235784,0.67598816533335,0.00014691632535098,0.8448715607252,0.12211454481631,0.006328840778987,0.0090597528836562
28.75,0.84997488158764,0.00023774859816806,0.16212551213127,0.019790724171658,100.29227230766,0.017530712435209,0.6882510162348,0.00015285290736111,0.85910123987128,0.12320864983106,0.0065271694455087,0.0092248606222165
29,0.86427899769686,0.00021119268319882,0.16571395642569,0.023213884864907,100.12800836103,0.01782228952332,0.70053258117421,0.00016343338822039,0.87333840628886,0.12427143559043,0.0068609428834517,0.009402356422146
29.25,0.87857335767021,0.00015873162673027,0.17037146795697,0.027367448302794,100.02211483509,0.018184902582837,0.71281580971906,0.00021495438895392,0.8876155279789,0.12532407380456,0.0073494093409261,0.0095912344829019
29.5,0.89289343838656,9.6821198713437e-05,0.17567059768328,0.032166707952097,99.881198616322,0.018566634210551,0.72510958413199,0.00032260515670881,0.90193191983864,0.12633711366935,0.0079729114812724,0.0097831807754739
29.75,0.90721473201073,4.4977715191351e-05,0.18117881650924,0.037478930523194,99.503880264547,0.018901659857113,0.73743043866932,0.00046846049404478,0.91627756280585,0.12732619870279,0.0086905134073565,0.0099768699050011
30,0.92150610913851,5.5161595979549e-06,0.18668079732087,0.043221403043226,98.94603942312,0.019177794006876,0.74976009537074,0.00063807577745561,0.93066450206564,0.12835094073784,0.0094448372520079,0.01017127877523
30.25,0.93577875087655,-4.9706376985673e-05,0.1920794459027,0.04927516040178,98.556853661202,0.019449086130147,0.76208097417949,0.00085765660217565,0.94512925862964,0.12944823472584,0.010177886723115,0.010365882788987
30.5,0.95007169319336,-0.00013322957231237,0.19744709764129,0.0555359229513,98.598020877862,0.019763450738644,0.7743950915782,0.0011823678767013,0.95970703843106,0.13064579500877,0.010849420006834,0.01056058472308
30.75,0.96439723003757,-0.00021509105169184,0.20296230334696,0.0619494428182,98.907414673741,0.020090070323485,0.78674339068977,0.001645227541269,0.97441203842877,0.13185215155663,0.011417599435249,0.0107555199047
31,0.97871567762799,-0.00023612098780342,0.20875475016719,0.06837570683618,99.027738737733,0.020344347593914,0.79921820384777,0.0022057091002486,0.98924772860411,0.13298389692772,0.011828203780261,0.010950953198499
31.25,0.99296652281003,-0.00020261318468898,0.21482290861885,0.074569688063446,98.649913873526,0.020480954701396,0.81189332848713,0.0027440420039117,1.0042325357634,0.13394493471894,0.012092212803819,0.01114736412422
31.5,1.0071137913255,-0.00016961257163213,0.22101485785024,0.080368259050201,97.873161778497,0.02053997747519,0.82491241226242,0.003152474192139,1.0194102925691,0.13459794768167,0.012325474758422,0.011345642184806
31.75,1.0211628947726,-0.00010968103431552,0.22737685331116,0.085878489392873,97.05767289064,0.020605266307656,0.83848093094291,0.003405774838578,1.0348371111734,0.13475892532408,0.012571549327517,0.011547217353552
32,1.0351604531114,-0.00018500976122696,0.23400154345116,0.091277287085031,96.512060622131,0.020748003090773,0.85281250624221,0.0035446982879151,1.0505621777046,0.13432849335497,0.0128253450897,0.011753967134154
32.25,1.0492093659198,-0.00024514581186688,0.2410557764974,0.096831395231336,96.342983097333,0.021022908459775,0.86794447594221,0.0036618452823672,1.0666182236842,0.1334066327112,0.013032375991664,0.011967845682095
32.5,1.0634977338635,-0.00033350731011708,0.2482891210301,0.10269371538419,96.515212343094,0.021491900625089,0.88381130006098,0.003821307393807,1.0830195148589,0.13211562881047,0.013165776006787,0.012190326413265
32.75,1.0783034575401,-0.0003889663198687,0.25572853395746,0.10900958063523,96.955664641113,0.02221500856548,0.90019703200216,0.004030982293537,1.0997586094124,0.13077731019259,0.013240824069283,0.012421869572648
33,1.0939364510409,-0.00040381032467026,0.2631980830257,0.11577221637569,97.588742528251,0.023204885601678,0.91668558589596,0.0042278300167048,1.1168015421948,0.12973939095543,0.013316157881364,0.012661645615798
33.25,1.1106164350851,-0.00044416367170862,0.270347508542,0.12269321187875,98.326910571851,0.024390420454072,0.93300656405184,0.0043788045197037,1.1340877775445,0.12926718518613,0.013431777388991,0.012907643420301
33.5,1.1283394081894,-0.00050171385780327,0.27735955338282,0.12961313270241,99.060445379535,0.025615773774315,0.9491705158267,0.0044992093528545,1.1515382422338,0.12894516128143,0.013479487894491,0.01315713376263
33.75,1.1468230148075,-0.0006037606141377,0.2844164810936,0.13652828244027,99.647969860932,0.02666939701753,0.96549600230618,0.0045924608866808,1.1690700834845,0.12840722755943,0.013515906028451,0.013407334887772
34,1.1655891571769,-0.0007182369068225,0.29148489884683,0.14316011739963,99.928701994897,0.027345597613371,0.98223604568602,0.0045197868527949,1.1866163899972,0.12728457018758,0.01356022655788,0.013656077300633
34.25,1.1841473769841,-0.00084257413472119,0.29832513214689,0.14913400283521,99.802029939243,0.027543022939477,0.99959093754974,0.0044521671934601,1.2041472328489,0.12563620274305,0.013468546218618,0.013902271880557
34.5,1.202167002006,-0.00096011886517946,0.30494103471353,0.15446566906122,99.336754116925,0.027352183198884,1.0172435114742,0.004477155763521,1.2216817421765,0.12399534274207,0.013290467150998,0.014146035126427
