time,DJ_over_J,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
4.95e-06,0.014115316209263,-3.1014941272503e-07,100.90179946652,-2.1972544442292e-05,0.10446377978218,0,0.05312275462887,0.00056546558602019,0.10591035476572,0.052789964218792
5e-06,-0.060478923481902,1.4204734752712e-06,98.249279499962,-2.3487082664364e-05,0.10545501542477,0,0.053660062070835,0.00057101454433973,0.106913920132,0.053267677846483
5.05e-06,-0.12991737853573,2.9563027911999e-06,96.288478065096,-2.2755252796198e-05,0.10645326834407,0,0.054193659619046,0.00057665851072908,0.10794518596611,0.053763654267335
5.1e-06,-0.23543279963897,4.5485702775526e-06,95.750950299398,-1.9320036479741e-05,0.1074892754463,0,0.054744271584874,0.00058242556543538,0.109021547543,0.054283233998409
5.15e-06,-0.5392930669462,6.5199084235335e-06,96.818511687931,-1.2089731582223e-05,0.1085806916878,0,0.055308027745346,0.00058829658055232,0.1101431155003,0.054845330060613
5.2e-06,-16.098665685091,8.7777508280092e-06,99.062813522172,-5.4524710306508e-07,0.10972539920578,0,0.055861845660165,0.00059421385371422,0.11129293574533,0.0554567366885
5.25e-06,0.75379066966255,1.0902820770754e-05,101.61662926564,1.4463990083128e-05,0.11090047684829,0,0.056394981201687,0.00060010381502593,0.11244366208238,0.056086504806432
5.3e-06,0.4044284173089,1.2672695343257e-05,103.50857640991,3.1334829109147e-05,0.11207008513378,0,0.056923248933383,0.00060590512273054,0.11356806057888,0.056681950254695
5.35e-06,0.29237292820032,1.4356225145569e-05,104.03222988221,4.9102443355263e-05,0.11320061443429,0,0.057466835030687,0.00061159170780547,0.1146493148623,0.057214101268425
5.4e-06,0.24087788823106,1.6395411630976e-05,103.00950731483,6.8065241485547e-05,0.11427529000968,0,0.058022613589085,0.00061718125260032,0.11568723682585,0.057700271339369
5.45e-06,0.21171742844234,1.883831830148e-05,100.85026929969,8.8978590190135e-05,0.11530009318087,0,0.058568783260798,0.00062272738798112,0.11669809356347,0.058179554880962
5.5e-06,0.18966240188128,2.1204639426038e-05,98.388592631045,0.0001118020188277,0.11629919313127,0,0.059094869422203,0.00062829901912436,0.11770820973676,0.058675348314384
5.55e-06,0.16953058255541,2.2967108734326e-05,96.560923903373,0.00013547472313333,0.11730450619094,0,0.059615715920746,0.00063395390755426,0.11874385687501,0.059189859539259
5.6e-06,0.15163968512655,2.4104360637389e-05,96.050173284181,0.00015895812904962,0.11834479192126,0,0.060150729773478,0.00063971721754505,0.11982130921175,0.059727441233442
5.65e-06,0.13764953752083,2.5091655259948e-05,97.030890199211,0.00018228652062235,0.11943660049104,0,0.060697354468911,0.00064557392026787,0.1209408264996,0.06030457746672
5.7e-06,0.12770450891567,2.6354958607372e-05,99.110476467133,0.00020637453470634,0.12057802319534,0,0.061235012076597,0.0006514735407804,0.12208678439798,0.06092730727312
5.75e-06,0.12007819720863,2.7836460787902e-05,101.48587236691,0.00023181944295464,0.12174784094519,0,0.061753497949094,0.00065734945594329,0.12323381529664,0.061567705825371
5.8e-06,0.11298783638001,2.9164872353073e-05,103.25336044478,0.00025812400066661,0.12291285998612,0,0.062266632985845,0.00066314550661461,0.12435655022749,0.062177582813163
5.85e-06,0.10619965894145,3.0186369689279e-05,103.75208938851,0.00028424168203705,0.12404183696068,0,0.062792897249448,0.00066883608244375,0.1254392240147,0.062729571342172
5.9e-06,0.10068210956564,3.1186864647196e-05,102.81084772435,0.00030975577271614,0.12511894984467,0,0.063330144985226,0.00067443516457324,0.12648151019084,0.063238504026011
5.95e-06,0.097039360408884,3.2533805457236e-05,100.80605499759,0.00033526401369663,0.1261494370597,0,0.063858982096052,0.0006799935463607,0.12749842986529,0.063740096668133
6e-06,0.094575783623627,3.4191798540355e-05,98.511654959254,0.00036152804904503,0.12715561593687,0,0.064369580901524,0.00068557734377995,0.12851445148164,0.064256772396721
6.05e-06,0.091973447933832,3.572690948607e-05,96.800607884441,0.00038844808244845,0.1281672881376,0,0.064874875774286,0.00069123632905807,0.12955409532736,0.064791612058766
6.1e-06,0.0886792685242,3.681210729096e-05,96.313011131923,0.00041511514363601,0.12921145866843,0,0.065392447632311,0.00069699439537024,0.13063264758525,0.06534876229888
6.15e-06,0.08534324713965,3.7624353250768e-05,97.216923046986,0.00044085917177726,0.13030371090157,0,0.065920471867405,0.00070283727252517,0.1317504976922,0.065942741123902
6.2e-06,0.08294480363168,3.8651731863805e-05,99.151154919232,0.00046599340973112,0.13144234136082,0,0.066440646707549,0.00070871824748218,0.13289319323291,0.066578644340734
6.25e-06,0.081715705741513,4.0150379383814e-05,101.369209998,0.00049134225813113,0.1326076450378,0,0.06694351432041,0.00071457812916183,0.13403711386241,0.067230993196601
6.3e-06,0.081047957561788,4.1913534840126e-05,103.0271571332,0.00051714486214131,0.1337687602319,0,0.067441151606165,0.00072038999821104,0.13515854008063,0.067855757903857
6.35e-06,0.080368967255612,4.3615814107513e-05,103.50451881967,0.00054269471907973,0.13489652843381,0,0.067950204152968,0.00072610732661982,0.13624263755713,0.068427410735784
6.4e-06,0.079824499152926,4.5273673849115e-05,102.63624655219,0.000567165147662,0.13597597418802,0,0.068469072697903,0.0007317364804965,0.13728895640154,0.068958768512871
6.45e-06,0.079953151251964,4.7221047225384e-05,100.7691442311,0.00059060895644465,0.13701168381986,0,0.068980522749009,0.00073731471733109,0.1383114096657,0.069482314736926
6.5e-06,0.080821220380626,4.9616865851896e-05,98.623712197542,0.00061390889197449,0.13802432551954,0,0.06947560011832,0.00074289497769243,0.13933281271649,0.070019271448082
6.55e-06,0.081700886657864,5.2104414850461e-05,97.016303054392,0.00063774601454029,0.13904180700262,0,0.069965717184981,0.00074852551501676,0.14037612348756,0.070573494476695
6.6e-06,0.081693394428786,5.406849829979e-05,96.548644812201,0.00066184663616741,0.14008956788481,0,0.070466624818511,0.00075428319293743,0.14145574459009,0.071149332252417
6.65e-06,0.080529450061461,5.5194769207198e-05,97.382737741957,0.0006853985612105,0.14118234120917,0,0.07097674812729,0.00076016547508809,0.14257218063675,0.071759927819034
6.7e-06,0.078600672492969,5.5654894275789e-05,99.185262095161,0.00070807147713358,0.14231860447387,0,0.071479640865871,0.0007660871859867,0.14371203039664,0.072409495044106
6.75e-06,0.076273565613302,5.5706330987491e-05,101.26034872203,0.0007303491129537,0.14347996051965,0,0.071966780285143,0.00077197636280268,0.1448532471693,0.073074285010434
6.8e-06,0.073369143609462,5.5230366515143e-05,102.817984743,0.0007527737656191,0.14463757203982,0,0.07244917932326,0.00077776671757454,0.14597360625208,0.073713531038037
6.85e-06,0.069429467663327,5.3813861524155e-05,103.27463191136,0.00077508676553744,0.14576415892193,0,0.072942109306307,0.00078342113272964,0.14705913008636,0.074303351675628
6.9e-06,0.064414603866762,5.1299267615532e-05,102.47175273185,0.00079639188221419,0.14684566477293,0,0.073444176198789,0.00078894575904822,0.14810927924117,0.074855371163527
6.95e-06,0.058973391472958,4.8134127833935e-05,100.73048399284,0.00081620077515817,0.14788634879136,0,0.073939294218833,0.00079463378286529,0.14913698321106,0.075400127532299
7e-06,0.053994271821513,4.5091996577854e-05,98.723798250056,0.000835125561595,0.14890554470652,0,0.074418462008146,0.00080038886749978,0.1501635644537,0.075958405078797
7.05e-06,0.049989470970295,4.2711730368914e-05,97.216873103441,0.00085441453049773,0.14992925752558,1.0800189271517e-07,0.074891583133295,0.00080619033411805,0.1512105435422,0.076534296196412
7.1e-06,0.04701530112094,4.1134771666254e-05,96.77569448185,0.00087492307154305,0.15098095623796,4.2983412809685e-06,0.075373969276328,0.0008120179829284,0.15229147068898,0.077124429926609
7.15e-06,0.045154625871709,4.049146012274e-05,97.554718989853,0.00089672894727956,0.1520740515637,4.7566060452047e-05,0.075880959520671,0.00081782017307666,0.15340687955967,0.07761487869571
7.2e-06,0.044853688436292,4.1252169109115e-05,99.243144564168,0.00091970516912354,0.15320723093232,5.4831378517358e-05,0.076420991094172,0.00082352993139609,0.1545442405307,0.07821195921254
7.25e-06,0.04656899967404,4.3966977878658e-05,101.18827562082,0.00094412545226234,0.15436424092106,6.9041975261157e-05,0.076928782024582,0.00082909194375404,0.1556828718849,0.078854848466309
7.3e-06,0.050055401767152,4.8572165362159e-05,102.6471233668,0.00097036810508698,0.1555194385202,8.5244493051934e-05,0.077404371309056,0.00083522847724055,0.15680188780162,0.079486437993708
7.35e-06,0.054124161669733,5.401564551221e-05,103.06938417528,0.00099799505148578,0.15664769183278,0.00010153958939954,0.077891700065532,0.00084134268307203,0.15788813462367,0.080058908796037
7.4e-06,0.057189155187668,5.8639615827819e-05,102.30419640155,0.001025362512095,0.1577341402668,0.00012143303411073,0.078391737120317,0.0008473162302701,0.15894110670043,0.080597402200465
7.45e-06,0.058014459244847,6.0935752480407e-05,100.65319986405,0.0010503545714911,0.15877942126576,0.00014529257045906,0.078877522442519,0.00085308488964711,0.15997301181838,0.081133504372223
7.5e-06,0.055954238394126,5.9957033070755e-05,98.751529618355,0.0010715369343147,0.15979919788301,0.00017119005483287,0.079352948456529,0.00085861160765254,0.16100401449511,0.081662536892076
7.55e-06,0.050709947007741,5.5203695101603e-05,97.323743683843,0.001088616698676,0.16081944920901,0.0001977641660118,0.079846363527212,0.00086389162568124,0.16205451146085,0.082181860454999
7.6e-06,0.042188849652595,4.6493313034066e-05,96.90849167294,0.0011020284605273,0.16186867296619,0.0002229094329164,0.080363276434705,0.00086895654647245,0.16313739657451,0.082720038189714
7.65e-06,0.030825049349441,3.4293285740634e-05,97.656480844835,0.0011125135714099,0.16296724539327,0.00024752652673399,0.080874828652188,0.00087532729271779,0.16425324322632,0.083317749600763
7.7e-06,0.018087156621465,2.0282780623588e-05,99.277348838183,0.001121391330217,0.16411629943358,0.00027179209377822,0.081343934697477,0.00088217095193497,0.16539019534155,0.083993430660667
7.75e-06,0.0065635071183359,7.4239929709473e-06,101.1538378251,0.001131101534149,0.1652926023532,0.00029715653949612,0.081763661317651,0.00088887214595373,0.16652855675656,0.084705486254298
7.8e-06,-0.00070965909268871,-8.1256548013515e-07,102.57817356579,0.001145008199721,0.1664562579268,0.00032375146609945,0.082179745190373,0.00089517193503303,0.16764829246485,0.085369565496059
7.85e-06,-0.0013920891310107,-1.6234324299598e-06,103.01988481432,0.001166184257743,0.16757091057531,0.00035217980223209,0.082649028552536,0.00090086691454464,0.16873657570583,0.085926004955505
7.9e-06,0.00527518183448,6.3093996910714e-06,102.32351560162,0.0011960534990152,0.16862566519705,0.00038192440200816,0.083190443973689,0.00090586340238898,0.1697925319733,0.08638515003953
7.95e-06,0.018349098583798,2.2641531852824e-05,100.76243697586,0.0012339315606934,0.16964353845163,0.00041130012397578,0.083763515492453,0.00091020940413591,0.17082742483566,0.086824388213896
8e-06,0.035615625433612,4.5499933381341e-05,98.930279861419,0.0012775272883009,0.17066850648865,0.00043945994539312,0.084307703564501,0.00091520666108408,0.17186027197216,0.087317817349147
8.05e-06,0.054075047109689,7.1573095006514e-05,97.513116862504,0.0013235882136419,0.17173793706075,0.00046833683122679,0.084773319044031,0.00092278189030142,0.17291060554633,0.087929432145005
8.1e-06,0.07038360549947,9.6293839654325e-05,97.030030979573,0.0013681288273169,0.17285848761878,0.00049978736120726,0.085136740342665,0.00093030025244918,0.17399114653781,0.088663152530438
8.15e-06,0.081422756376958,0.00011452986567969,97.640496997094,0.0014066075723286,0.17400253692999,0.0005303688782202,0.085450173280476,0.00093739743650797,0.17510315727895,0.089430343337102
8.2e-06,0.084925754240956,0.00012184611608095,99.090411499659,0.0014347369319234,0.17512874611441,0.00056232856820572,0.085818302870698,0.0009437362937898,0.17623618589597,0.090110754036914
8.25e-06,0.079884183611291,0.00011582327028382,100.81518019427,0.001449889891188,0.17621313144225,0.00059624567900523,0.086319121407489,0.00094908684349001,0.17737223171115,0.090641160982267
8.3e-06,0.066646934647055,9.6786809825827e-05,102.15857674987,0.0014522319794359,0.17726812910735,0.00062855389218278,0.086949409037833,0.00095339105517976,0.17849268785408,0.091057594709182
8.35e-06,0.046880038988682,6.7732514957866e-05,102.62281328461,0.0014448050048384,0.17833412934404,0.00065879450808847,0.087620299838652,0.00095679371118301,0.17958538964231,0.091469973196922
8.4e-06,0.023519501675354,3.3695500278858e-05,102.0545944509,0.0014326621687809,0.17944780741526,0.00068618626425755,0.088205802780499,0.00096171072347027,0.18064909566928,0.092000366760426
8.45e-06,0.00059612125811159,8.475275298991e-07,100.69749522353,0.0014217367999657,0.1806105483023,0.00071528070745661,0.088626015694139,0.00097024226328121,0.1816937403415,0.092684785609295
8.5e-06,-0.017362590603082,-2.4617599582805e-05,99.092658052247,0.0014178529083347,0.1817826450261,0.00074987223741818,0.088913025060877,0.00097839895565322,0.18273642518026,0.093446765091414
8.55e-06,-0.026494173446644,-3.7773859688789e-05,97.867631515088,0.0014257421453385,0.18291030304676,0.00078670683991596,0.08917885329647,0.0009858158290597,0.18379473585591,0.094181924074877
8.6e-06,-0.024946044882856,-3.6120796921772e-05,97.495153400234,0.0014479568641599,0.18396606648944,0.00082363521446073,0.089524072060907,0.0009922433357282,0.18487996795033,0.094832733319341
8.65e-06,-0.013566710735572,-2.0134231953697e-05,98.114074752988,0.0014840909005972,0.18497108280465,0.00086085608562352,0.089977804352628,0.00099758714039945,0.18599284623774,0.095411837830588
