time,DJ_over_J,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
0,0,0,0,0,0,0,0,0,0,0
1e-07,6,5.0821976835258e-21,14.121190472839,8.470329472543e-22,0.00013705912491882,0,0.0001702087805253,4.8651640630833e-06,0.00096581654348544,0.00011783213539151
2e-07,-22.5,-1.5246593050577e-19,51.710407056386,6.7762635780344e-21,0.0013822783708103,0,0.001129676839124,1.6997198826573e-05,0.0033621349251718,0.0012042998115699
3e-07,-3.625,-1.96511643763e-19,93.98052501903,5.4210108624275e-20,0.0041129650729844,0,0.002212803016191,3.1855896396927e-05,0.0062535776614429,0.0032073008693888
4e-07,-1.6551724137931,-3.2526065174565e-19,114.60778071652,1.96511643763e-19,0.0068620750736269,0,0.0031877357361392,4.460223566518e-05,0.0086402756937895,0.0044858323176884
5e-07,-4.3636363636364,-3.2526065174565e-19,108.34684238469,7.4538899358378e-20,0.0087684092647968,0,0.0043479279469633,5.4589841925337e-05,0.010390333990059,0.0050808990328553
6e-07,-0.47058823529412,5.4210108624275e-20,92.485050921338,-1.1519648082658e-19,0.01031371635703,0,0.0053763661385569,6.4290801432327e-05,0.012052014389225,0.0057893562053232
7e-07,-4,1.6263032587283e-19,86.979918390916,-4.0657581468206e-20,0.01213875893781,0,0.0064171945559097,7.5860002435114e-05,0.01413901400214,0.0067344663814149
8e-07,-3.3333333333333,-5.4210108624275e-19,95.997431999662,1.6263032587283e-19,0.014537326754381,0,0.007546724255671,8.8964725327636e-05,0.016624911652625,0.0081352200826278
9e-07,-2.8571428571429,-8.1315162936413e-19,107.70331963079,2.8460307027744e-19,0.017188234721113,0,0.0085690641939355,0.00010164767557273,0.019074161987061,0.0095864904942325
1e-06,-1.9130434782609,-5.9631119486703e-19,109.41671978302,3.1170812458958e-19,0.0194825814418,0,0.0096432482875063,0.00011270205839216,0.021160457539686,0.01052992483417
1.1e-06,0.71428571428571,2.7105054312138e-19,100.82447858791,3.7947076036993e-19,0.021334943424661,0,0.01074752070029,0.00012282892775791,0.02298792765507,0.011302867587211
1.2e-06,3.0769230769231,1.0842021724855e-18,92.446424897696,3.5236570605779e-19,0.023130455333333,0,0.011777136389128,0.00013359293874914,0.024919738969207,0.012196689469284
1.3e-06,-1.2857142857143,9.7578195523695e-19,93.146697829832,-7.5894152073985e-19,0.025229683464987,0,0.012868543623171,0.00014563915514098,0.027161618882797,0.013308925461349
1.4e-06,0.76470588235294,7.0473141211558e-18,101.06176954342,9.2157184661268e-18,0.027670918470173,0,0.013953751634789,0.00015816038889887,0.02956515626078,0.014674772647883
1.5e-06,0.75223880597015,-2.7321894746635e-17,106.90515422185,-3.6320772778264e-17,0.030102007890218,0,0.014996109266536,0.00016997649691315,0.031827958894953,0.015872114526381
1.6e-06,1.0965954077593,7.5081000444621e-17,104.66831823954,6.846736719246e-17,0.032211021819984,0,0.016094558753397,0.00018083857477326,0.03383249732098,0.01676282504476
1.7e-06,-0.30643656716418,-3.5616041366149e-17,97.620492276385,1.1622647289045e-16,0.034093491305655,0,0.017166955944955,0.00019154835726491,0.035750579986706,0.017643167469786
1.8e-06,0.52032945939343,-8.0821850947932e-16,93.818328035413,-1.5532822424114e-15,0.036053919094673,0,0.018223288176347,0.00020294619252685,0.037829080408987,0.018636637718513
1.9e-06,0.77347230310542,4.2120170198889e-15,97.01362037723,5.4455951466886e-15,0.038286217486541,0,0.019322212863845,0.00021500784050202,0.040118339097815,0.019830305459167
2e-06,1.3515629009906,-8.5649261120924e-15,103.08475448388,-6.3370532779605e-15,0.040689304372398,0,0.020387801791505,0.00022699287228242,0.042438000625357,0.021107397255752
