time,DJ1,DJ2,DJint,EW,FE,Fy,J,KE,PEW,SE,max_disp_y
13.75,5.9809993900302e-05,0.0010216555276093,0.0010814655215097,0.29035791150453,0.039002311068955,98.34674395883,0.0037347742999978,0.1843664937163,0.29384839627234,0.096635064926775,0.0022774085605545
14,0.00011367836913384,0.0008058475979167,0.00091952596705054,0.29534226733411,0.04161780348638,99.852503383505,0.0038979286861253,0.19125018517647,0.29897051483044,0.094338893156306,0.0023631786189192
14.25,0.0001658051296779,0.00061541129134121,0.00078121642101911,0.30064278801661,0.044241346377354,101.24061719548,0.0040582122183386,0.19797721459955,0.30400745708829,0.092146752699257,0.0024484058193464
14.5,0.00017971649318172,0.00041148058419682,0.00059119707737854,0.30600036127041,0.046978497802042,101.46015906793,0.0041804414264567,0.20461866429321,0.30897330187435,0.089840315262712,0.0025302330647563
14.75,0.00014865209634857,0.00032776251334356,0.00047641460969213,0.31117035458724,0.049794359966809,100.47530808467,0.0042597337908857,0.21128464080494,0.31392935713887,0.087526602299407,0.0026081907426165
15,0.00010683963719284,0.00040138726374534,0.00050822690093818,0.31612435869635,0.052650299872723,99.265139384176,0.004329973736863,0.21785495523358,0.31893582412996,0.085414588504048,0.0026843073775529
15.25,9.7949402538064e-05,0.0005008530905984,0.00059880249313647,0.3210094740338,0.055442962971909,98.904066499915,0.0044365025411713,0.22430970253879,0.32399946746769,0.083431903387309,0.0027613075368905
15.5,0.00012870439968453,0.00048283611536431,0.00061154051504884,0.3260055681016,0.058005524579612,99.567330244227,0.0045905865361657,0.23073674358122,0.32906909072434,0.081498712799092,0.0028405863712973
15.75,0.00016176250217187,0.00021399802870313,0.00037576053087501,0.33116122186821,0.060345410044568,100.4391968283,0.0047598716498652,0.23712394646917,0.33408891363033,0.079602338059111,0.00292168144765
16,0.00015539400651881,0.00015497917797229,0.0003103731844911,0.33635431568791,0.062472438150607,100.60837416113,0.0049084519998571,0.24347166423142,0.33905933884658,0.077701210877173,0.0030033955990844
16.25,0.00010871878301071,0.00081893018907169,0.00092764897208241,0.34145744782864,0.064435949819354,99.995168442361,0.0050413861605443,0.24980061386878,0.34404163813716,0.07586128944046,0.0030851515695436
16.5,6.3982777818349e-05,0.0011616539156896,0.001225636693508,0.34648270950061,0.066356732756936,99.328841772798,0.0052040060277279,0.25615909093926,0.34910047882532,0.07407940605382,0.0031671863731783
16.75,5.9611724920697e-05,0.0010123233788256,0.0010719351037463,0.35154433250106,0.068191670123436,99.265342362154,0.0054315550975859,0.26258142332202,0.35424700593131,0.072363337388151,0.0032496773240221
17,8.7778104542636e-05,0.001230655269857,0.0013184333743996,0.35673348105566,0.069934991097461,99.692348006337,0.005704026067894,0.26903054130792,0.35944469521254,0.070705516651264,0.0033320846725276
17.25,0.00010731454645048,0.0014303452619219,0.0015376598083724,0.36203977352017,0.071827892429778,99.984014901359,0.0059625608123055,0.27548279556231,0.36466682238144,0.069042344454139,0.0034135707019996
17.5,9.4744667294557e-05,0.0010476898491074,0.001142434516402,0.36739472255119,0.074039162937386,99.802413528728,0.006171425666029,0.28200583902727,0.36993461691459,0.06729654577075,0.0034939450028448
17.75,6.947753850164e-05,0.00071855285844518,0.00078803039694682,0.37277233758945,0.076146008005352,99.43816474295,0.0063527060146534,0.28864396030092,0.37529236088722,0.065531758862143,0.003573949847343
18,6.3089047942843e-05,0.0010102282975442,0.001073317345487,0.37820999425168,0.078244350873375,99.349328434403,0.0065525937098544,0.2953866488177,0.38075526114245,0.063796386333814,0.0036545467334073
18.25,7.7118116638134e-05,0.0017498934350329,0.001827011551671,0.3837453791377,0.080373700805613,99.576201864486,0.0067840331405129,0.30227539996283,0.38629678595675,0.062051846916083,0.0037360573600416
18.5,8.5462217624562e-05,0.0026789140504132,0.0027643762680377,0.38936919280324,0.082174811955475,99.768583905542,0.007018557888057,0.30915256133023,0.39188766596039,0.060531333626907,0.0038180930780248
18.75,7.1811660844761e-05,0.0030300786236605,0.0031018902845052,0.39504948659925,0.083504544996654,99.684945120045,0.0072301519864067,0.31587057350889,0.39753379559826,0.059226515669384,0.0039002081589789
19,4.7976047736539e-05,0.0035272731220589,0.0035752491697955,0.4007838190511,0.084389789760524,99.449793393054,0.007426548960678,0.32263816241912,0.40326892413176,0.057946008808581,0.0039824479354238
19.25,3.294156622157e-05,0.0040203313913743,0.0040532729575958,0.40660595290788,0.084732371873499,99.29339340848,0.0076300514427583,0.32955051856001,0.40912164409935,0.056835744223813,0.0040652652873573
19.5,2.8303611957405e-05,0.0040529468835453,0.0040812504955027,0.41255107468785,0.084589339588056,99.220834723245,0.0078444124080022,0.33642042969604,0.41510560302262,0.056048968126806,0.0041490811477604
19.75,2.1621795156286e-05,0.003542242267803,0.0035638640629593,0.41863855192325,0.084672000665391,99.052679232949,0.008055389795166,0.34314834990518,0.42124360259973,0.05552692039526,0.0042340517389636
20,2.2542993446009e-06,0.0031478825542365,0.0031501368535811,0.42489359237429,0.085146008924414,98.680826595631,0.0082529700015718,0.34985124020726,0.4275918800418,0.055125505287156,0.0043202165448006
