time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y
34.5,-0.013658095335779,0.019410469529206,0.0057523741934266,1.2479616813197,0.082383040959895,102.38299241741,0.027844265025353,1.0766788425426,1.2741996741349,0.11621960299275,0.013923316828438
34.75,-0.015037787213022,0.020069789854211,0.0050320026411889,1.2667722405462,0.083967289264325,99.668703675366,0.027418843790978,1.0954326757434,1.2927166955568,0.1145578939314,0.014153973317718
35,-0.016474274376377,0.020761226086486,0.0042869517101089,1.2848131452103,0.085583044508001,96.851625166367,0.026947279407742,1.1141801309139,1.311434704715,0.11315354779671,0.014385722227015
35.25,-0.017603762524526,0.021385474603995,0.0037817120794692,1.3024365439605,0.087212920371342,94.898819987698,0.026749250888147,1.1328767213474,1.3304706229677,0.11205789927923,0.014620561251376
35.5,-0.018159655564209,0.02181879901447,0.0036591434502603,1.3201369701558,0.0888278708732,94.4668449417,0.027055096070251,1.1516575588189,1.3498511113245,0.11117064252354,0.014859455819012
35.75,-0.018078427490842,0.022391862788544,0.0043134352977015,1.3384009138236,0.090405809208444,95.64818572884,0.027913461394274,1.1706250254764,1.3695002047382,0.11039645237408,0.015102212743685
36,-0.017535326064953,0.02278190395937,0.0052465778944176,1.3575133256289,0.091931561726698,97.920026831689,0.029163676413956,1.1897312257241,1.3892660306693,0.10972278297844,0.015347875546312
36.25,-0.016888670343347,0.023154641167234,0.0062659708238876,1.3774109532152,0.093400528249149,100.3413660417,0.03048887604351,1.2088281282296,1.4089783699897,0.10913906492891,0.015595424077259
36.5,-0.0165406018418,0.023560597807018,0.007019995965219,1.3977077673739,0.094804323709154,101.94708636065,0.031540210921862,1.2278533462848,1.4285161978191,0.10849917523088,0.01584445716819
36.75,-0.016761416654454,0.023982343884591,0.0072209272301364,1.4179106127041,0.096149028062231,102.18112668744,0.032093380722854,1.2468876374703,1.4478565738664,0.10764875199362,0.016095546284998
37,-0.017556850748572,0.024540684698653,0.0069838339500812,1.4376902711675,0.097458749140169,101.161227781,0.032169945402763,1.2660496472272,1.4670799418291,0.10654328804791,0.016350076307857
37.25,-0.018658949653645,0.025078706472053,0.0064197568184085,1.4570348262233,0.098760360824132,99.61827079697,0.032045417036182,1.2854160730131,1.4863248856099,0.1052454379533,0.016609618982521
37.5,-0.019670894316633,0.02556808281838,0.0058971885017473,1.4762090728844,0.10007574506823,98.502566840688,0.032107349203354,1.3050052147982,1.5057120038063,0.10387511049025,0.016875129280222
37.75,-0.02029902010706,0.026134596479913,0.0058355763728528,1.4955687745224,0.10142989326246,98.447219204921,0.032625888844969,1.324780796474,1.5252775774149,0.10247275515364,0.017146372983558
38,-0.020523902751448,0.026950194017797,0.0064262912663483,1.5153462825553,0.10284409969424,99.409008658761,0.03358688863679,1.3447099954066,1.544956782707,0.10099577114779,0.017421883532704
38.25,-0.020585592742829,0.027496097836819,0.0069105050939899,1.5355273913885,0.10432300919323,100.73414165717,0.03471403053853,1.3647399002318,1.5646279407004,0.099391008235822,0.017699447792547
38.5,-0.020794121467178,0.028005724426008,0.007211602958829,1.5558873943774,0.10585263844954,101.61239214989,0.035665867592961,1.3847786559589,1.5841895234017,0.097637714102589,0.017976817381535
38.75,-0.021312368719611,0.028656700766144,0.0073443320465331,1.5761527552419,0.10740433528926,101.59508442706,0.036257518499017,1.4048118915669,1.6036197353711,0.095726030302036,0.018252238576073
