time,DJint,DJint_over_Jint,Jint,dt,external_work,kinetic_energy,preset_ext_work,strain_energy,tip,tip_adv,tip_cum,tip_vel
16.8,0.00013116036966455,0.045815887022275,0.002862770497072,0.2,0.17216251860811,0.12683536734954,0.29684071655266,0.042968565794125,52.588408809869,0.20174266972689,2.7901514795959,1.0087133486345
17,0.00012771503333707,0.043296038497821,0.0029498087531379,0.2,0.17398780448558,0.12928361571345,0.30263350040963,0.042136659230333,52.790151479596,0.20829480146207,2.998446281058,1.0414740073103
17.2,0.00011679829868751,0.038616397451234,0.0030245778062286,0.2,0.1757580763637,0.13174106052675,0.30830405936932,0.041033401800494,52.998446281058,0.21362221110233,3.2120684921603,1.0681110555116
17.4,0.0001083666810965,0.034936257158354,0.0031018400341316,0.2,0.17759663299904,0.13416365516277,0.3137440406284,0.040162029588744,53.21206849216,0.21885744273602,3.4309259348964,1.0942872136801
17.6,0.00010589717852098,0.033216388465827,0.0031881003146962,0.2,0.17932163407674,0.13663645206386,0.31899499531697,0.038997402526072,53.430925934896,0.22440258029226,3.6553285151886,1.1220129014613
17.8,0.00010286495305289,0.031405089557092,0.0032754230127536,0.2,0.18102615666731,0.1391594742962,0.32416669458827,0.037838049173368,53.655328515189,0.22971852682793,3.8850470420165,1.1485926341397
18,9.1580688234664e-05,0.027300560581638,0.0033545350821938,0.2,0.18269449592642,0.14172373587582,0.32937042260213,0.036711912306785,53.885047042017,0.23429568418995,4.1193427262065,1.1714784209497
18.2,7.1764488837642e-05,0.020948537210769,0.0034257517895212,0.2,0.18435581173647,0.14427117286476,0.33469207344765,0.035633264918288,54.119342726206,0.238235233055,4.3575779592615,1.191176165275
18.4,4.9132118747662e-05,0.014059937090982,0.0034944764282889,0.2,0.1860739372576,0.14673046821732,0.34010297633264,0.034763835093819,54.357577959261,0.24188468197966,4.5994626412411,1.2094234098983
18.6,2.8427300838514e-05,0.0079780538304551,0.0035631873941483,0.2,0.18773381616721,0.14916898847628,0.34557334295087,0.033663844855093,54.599462641241,0.24539267004819,4.8448553112893,1.226963350241
18.8,1.124731306813e-05,0.0030964932009048,0.0036322744273566,0.2,0.18943058507099,0.15158402366062,0.35104555183939,0.032639058385384,54.844855311289,0.24878604663973,5.0936413579291,1.2439302331987
19,4.9643919095075e-07,0.00013398355970255,0.0037052246712424,0.2,0.1911465927343,0.15399769455459,0.35649283576764,0.031701673010367,55.093641357929,0.25223181739399,5.3458731753231,1.26115908697
19.2,1.8835609189561e-06,0.00049721290621985,0.0037882381880957,0.2,0.19287414081711,0.15636866214526,0.36195450258201,0.030849006695226,55.345873175323,0.25599148820703,5.6018646635301,1.2799574410351
19.4,1.7871514949002e-05,0.0046011055181416,0.0038841784607062,0.2,0.19461393632222,0.15868393974945,0.36747919578131,0.030078292609456,55.60186466353,0.26013641941922,5.8620010829493,1.3006820970961
19.6,4.2324104250534e-05,0.010611724499083,0.0039884284834373,0.2,0.19638083584431,0.16094370253641,0.37307691237569,0.029375685277818,55.862001082949,0.2644142935926,6.1264153765419,1.322071467963
19.8,5.7815999695242e-05,0.0141493021747,0.0040861378873243,0.2,0.19817144529628,0.16318114157794,0.37871910575686,0.028697175928577,56.126415376542,0.26822560442717,6.3946409809691,1.3411280221358
20,3.1641542718824e-05,0.0076294786787321,0.0041472745453798,0.2,0.19994399874574,0.16545795887829,0.38440042143143,0.027892310314397,56.394640980969,0.27051899870017,6.6651599796692,1.3525949935008
20.2,-7.2143777173369e-05,-0.017435789014373,0.0041376835378024,0.2,0.20179635469067,0.16778903412434,0.39012186300656,0.027273093702116,56.665159979669,0.27016369722618,6.9353236768954,1.3508184861309
20.4,-0.00025009081634538,-0.061579031903382,0.0040612982798719,0.2,0.20367297809921,0.17013306731,0.39594072132622,0.026666506717795,56.935323676895,0.2672740806263,7.2025977575217,1.3363704031315
20.6,-0.00043341385787609,-0.10872218279668,0.0039864344766386,0.2,0.20565694054646,0.17253052260988,0.4019453728213,0.026154992621594,57.202597757522,0.26433456886791,7.4669323263896,1.3216728443395
20.8,-0.00054415873454994,-0.13637815372675,0.0039900726009257,0.2,0.20782326086544,0.17504033126963,0.40823012252463,0.025774364176834,57.46693232639,0.26447996904523,7.7314122954349,1.3223998452262
21,-0.00059123505631277,-0.14555191396468,0.0040620218601608,0.2,0.2102454024906,0.17773385597003,0.41490116187195,0.025559269994264,57.731412295435,0.26730196317164,7.9987142586065,1.3365098158582
21.2,-0.000669176561257,-0.16296250339009,0.0041063222970695,0.2,0.21297573301142,0.18072650181004,0.42205670078319,0.025449994229649,57.998714258607,0.26899032510825,8.2677045837148,1.3449516255412
