time,DJ_over_J,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
1.74e-05,-0.031109363605651,-0.00018370472504889,95.02725033886,0.0059051264235928,0.36621662002574,0.018617913032087,0.28300554203611,0.003467973855223,0.37161948146974,0.070767484436489
1.745e-05,-0.051634932306074,-0.00030128827563611,91.138817156456,0.0058349698969328,0.36729385906676,0.018690800369303,0.2843820119923,0.0034846810289986,0.37262964440743,0.070330394061734
1.75e-05,-0.075697732974685,-0.00043525591562097,87.434534385795,0.0057499200902956,0.36844139256874,0.018762375423242,0.28575606575684,0.0035014171266311,0.37369113104557,0.069950385526889
1.755e-05,-0.089783550437979,-0.00051365553105521,85.295013579025,0.0057210427583841,0.36965796120907,0.018832513733235,0.28712830158886,0.0035182484657566,0.37484249978759,0.06966096345993
1.76e-05,-0.081809366030199,-0.00047521280427255,85.83197124153,0.0058087823843682,0.37095677339194,0.018901494642251,0.28850440344048,0.0035352609336084,0.37610708612886,0.069480681046029
1.765e-05,-0.048377672470122,-0.00029221165347344,89.497964014883,0.0060402172852344,0.37236155460948,0.01896948295376,0.28988478971427,0.0035525126866229,0.37748280997243,0.069411691820282
1.77e-05,0.0027450020090044,1.755995132588e-05,95.891851204881,0.0063970631964125,0.37388880261433,0.019036784981395,0.29126120407974,0.0035699946576625,0.37893914111482,0.069434260294945
1.775e-05,0.057762317089109,0.00039386737101057,103.82812513249,0.0068187598915561,0.37552425201106,0.019103420031929,0.29262487261646,0.0035876126050852,0.38042250528777,0.069499894155637
1.78e-05,0.10402770645111,0.00075104997684269,111.65152908906,0.0072197110026226,0.37721027118844,0.019169231368112,0.29397581946185,0.0036051972999179,0.38186869930218,0.069538717100706
1.785e-05,0.13351449688519,0.0010033360537517,117.69810764038,0.0075148098308341,0.37885678709166,0.019233861144268,0.29532228191453,0.003622540310792,0.38321863460971,0.06948137101933
1.79e-05,0.14260428379628,0.001090160201975,120.75697225499,0.0076446525514784,0.38037230430273,0.019297195906558,0.2966728678267,0.0036394446919143,0.3844326883665,0.069219046397121
1.795e-05,0.130839705406,0.00099336825715785,120.3888506376,0.0075922538504302,0.38169674996452,0.019359249347532,0.29802985022128,0.0036557752906753,0.38549943799269,0.0689310320923
1.8e-05,0.1003245147562,0.00074102353568442,117.00641462929,0.0073862658342794,0.38281718184817,0.019420000780089,0.29939322329012,0.0036714937278023,0.38643639720712,0.068442756974008
1.805e-05,0.055994650947805,0.00039701918858608,111.70007649303,0.0070903056250169,0.38376085954487,0.019479416338383,0.30076864127775,0.003686668098499,0.38728292259366,0.067847685686858
1.81e-05,0.0059497038274576,4.0353305820224e-05,105.87448302137,0.0067824058122012,0.38457531700805,0.019537490941117,0.30216802536544,0.0037014553506556,0.38808786598426,0.067181700893828
1.815e-05,-0.039625389282912,-0.00025881386215073,100.81827211403,0.0065315159506166,0.38530969261524,0.019594203598426,0.30360068712617,0.0037160625088459,0.38889603126301,0.066485293992695
1.82e-05,-0.071869154875073,-0.00045842694928628,97.344794677853,0.0063786328096267,0.38600488971571,0.019649670236114,0.30506273387241,0.0037306988399615,0.38973761112537,0.065801302469366
1.825e-05,-0.087414007158994,-0.00055318558062383,95.611276526541,0.006328340258074,0.38669120091908,0.019703860148001,0.30653423131199,0.0037455329577374,0.39062355681387,0.065167129967677
1.83e-05,-0.089811003502006,-0.00057055374570123,95.160428634773,0.0063528267523309,0.38738892303247,0.019756801246002,0.3079871181503,0.0037606663679759,0.39154774010698,0.064605137296864
1.835e-05,-0.086870298577718,-0.00055649966540189,95.154452570003,0.0064060982235951,0.38810998753863,0.019808544648989,0.30939800835552,0.0037761291103334,0.39249453366814,0.064065626510202
1.84e-05,-0.086393442141841,-0.00055661226247249,94.711718870574,0.0064427605692415,0.38886109875952,0.019859158898105,0.31075767852744,0.0037918960048177,0.39344879993921,0.063688823830507
1.845e-05,-0.093141494992969,-0.00059933259547089,93.229873772299,0.0064346465076186,0.38964806388563,0.019908776359629,0.31207480580093,0.0038079158944511,0.39440473450286,0.063296298376192
1.85e-05,-0.10764445435212,-0.00068676247943638,90.592280436766,0.0063799150970644,0.39047910051866,0.019957883394585,0.31337092880113,0.0038241430377638,0.3953706582719,0.062923353284797
1.855e-05,-0.12622405080607,-0.00079549780527309,87.200359997494,0.0063022680716791,0.39136540881539,0.020006622055394,0.314669299319,0.003840560244865,0.39636839325161,0.062570794170582
1.85625e-05,-0.13276895955979,-0.00083413328662755,85.492404987397,0.006282592628527,0.39159584134622,0.020018763038811,0.31551411238081,0.0038446945936493,0.39662537818231,0.062450698162699
1.85640625e-05,-0.13386249126511,-0.00084068626771277,85.140626084302,0.0062802227850952,0.39162492761154,0.020020294169804,0.31570259859161,0.0038452122824836,0.39665778413223,0.062429913307227
1.8564453125e-05,-0.13406060164543,-0.00084185160960594,85.087362802306,0.0062796347269311,0.3916322097373,0.020020674051515,0.31572848315436,0.0038453417368092,0.39666589635559,0.062426219205979
1.8564501953125e-05,-0.13409451920247,-0.00084205475997453,85.07652189509,0.0062795613495812,0.3916331202984,0.020020674051515,0.31573429521798,0.0038453579195093,0.39666691068974,0.062425571118014
1.8564526367188e-05,-0.13410458682774,-0.00084211306159091,85.074250185715,0.006279524671834,0.39163357560455,0.020020679290138,0.31573526350163,0.0038453660109353,0.39666741788241,0.062425435105944
1.8564529418945e-05,-0.1341067061836,-0.00084212575536561,85.073573085718,0.0062795200876285,0.39163363251898,0.020020684002899,0.31573562659947,0.0038453670223671,0.39666748128269,0.062425412919952
1.8564530944824e-05,-0.13410733519098,-0.00084212939784805,85.073431118563,0.0062795177955686,0.39163366097629,0.020020684002899,0.31573568710706,0.0038453675280833,0.39666751298293,0.062425399754954
1.8564532944824e-05,-0.13410808986034,-0.00084213373391943,85.073276690925,0.0062795147913629,0.39163369827596,0.020020684002899,0.3157357469302,0.0038453681909359,0.39666755453317,0.062425388613541
1.8564534944824e-05,-0.1341088201262,-0.00084213791675082,85.073133555166,0.0062795117872063,0.39163373557575,0.020020684002899,0.31573579980433,0.0038453688537889,0.39666759608353,0.062425377472206
1.8564536944824e-05,-0.1341095503821,-0.00084214209952179,85.072990420337,0.0062795087830986,0.39163377287566,0.020020684002899,0.31573585267845,0.0038453695166422,0.396667637634,0.062425366330951
1.8564538944824e-05,-0.13411028063124,-0.00084214628225253,85.072847286439,0.0062795057790399,0.39163381017569,0.020020684002899,0.31573590555288,0.0038453701794959,0.39666767918459,0.062425355189774
1.8564540944824e-05,-0.13411101087328,-0.00084215046494089,85.072704153472,0.0062795027750302,0.39163384747583,0.020020684002899,0.31573595842778,0.0038453708423499,0.39666772073529,0.062425344048676
1.8564542944824e-05,-0.13411174110804,-0.00084215464758569,85.072561021435,0.0062794997710695,0.39163388477609,0.020020684002899,0.31573601130315,0.0038453715052042,0.3966677622861,0.062425332907657
1.8564544944824e-05,-0.1341124713355,-0.0008421588301868,85.072417890328,0.0062794967671578,0.39163392207647,0.020020684002899,0.31573606417826,0.0038453721680589,0.39666780383703,0.062425321766717
1.8564546944824e-05,-0.13411320155417,-0.00084216301273496,85.072274760152,0.0062794937632951,0.39163395937696,0.020020684002899,0.31573611705391,0.0038453728309139,0.39666784538807,0.062425310625856
1.8564548944824e-05,-0.13411393176613,-0.00084216719524316,85.072131630906,0.0062794907594814,0.39163399667758,0.020020684002899,0.31573616992925,0.0038453734937692,0.39666788693923,0.062425299485073
1.8564550944824e-05,-0.13411466197066,-0.00084217137770682,85.071988502591,0.0062794877557166,0.39163403397831,0.020020684002899,0.31573622280435,0.0038453741566249,0.3966679284905,0.06242528834437
1.8564552944824e-05,-0.13411539216936,-0.00084217556013609,85.071845375206,0.0062794847520009,0.39163407127916,0.020020684002899,0.31573627567918,0.003845374819481,0.39666797004189,0.062425277203745
1.8564554944824e-05,-0.134116122361,-0.00084217974252322,85.071702248752,0.0062794817483341,0.39163410858013,0.020020684002899,0.31573632855412,0.0038453754823373,0.39666801159339,0.0624252660632
1.8564556944824e-05,-0.13411685254619,-0.00084218392487207,85.071559123229,0.0062794787447164,0.39163414588121,0.020020684002899,0.31573638142926,0.0038453761451941,0.39666805314501,0.062425254922733
1.8564558944824e-05,-0.13411758272312,-0.00084218810717122,85.071415998636,0.0062794757411476,0.39163418318242,0.020020684002899,0.31573643430501,0.0038453768080511,0.39666809469674,0.062425243782345
1.8564560944824e-05,-0.13411831289169,-0.00084219228941998,85.071272874974,0.0062794727376279,0.39163422048374,0.020020684002899,0.31573648718144,0.0038453774709085,0.39666813624858,0.062425232642036
1.8564562944824e-05,-0.13411904305655,-0.00084219647164773,85.071129752243,0.0062794697341571,0.39163425778518,0.020020684002899,0.31573654005859,0.0038453781337662,0.39666817780054,0.062425221501806
1.8564564944824e-05,-0.13411977321501,-0.00084220065383745,85.070986630443,0.0062794667307354,0.39163429508673,0.020020684002899,0.31573659293554,0.0038453787966243,0.39666821935262,0.062425210361655
1.8564566944824e-05,-0.13412050336876,-0.00084220483599976,85.070843509573,0.0062794637273626,0.39163433238841,0.020020684002899,0.31573664581267,0.0038453794594827,0.39666826090481,0.062425199221583
1.8564568944824e-05,-0.13412123351006,-0.00084220901808605,85.070700389635,0.0062794607240389,0.3916343696902,0.020020684002899,0.31573669868968,0.0038453801223415,0.39666830245711,0.06242518808159
1.8564570944824e-05,-0.13412196364223,-0.00084221320011725,85.070557270627,0.0062794577207641,0.39163440699211,0.020020684002899,0.31573675156683,0.0038453807852006,0.39666834400953,0.062425176941675
1.8564572944824e-05,-0.13412269376646,-0.00084221738210073,85.070414152551,0.0062794547175384,0.39163444429414,0.020020684002899,0.31573680444389,0.00384538144806,0.39666838556206,0.06242516580184
1.8564574944824e-05,-0.13412342388534,-0.00084222156405283,85.070271035405,0.0062794517143617,0.39163448159628,0.020020684002899,0.31573685732081,0.0038453821109198,0.39666842711471,0.062425154662083
1.8564576944824e-05,-0.13412415399657,-0.00084222574595913,85.070127919191,0.006279448711234,0.39163451889854,0.020020684002899,0.31573691019868,0.0038453827737799,0.39666846866747,0.062425143522406
1.8564578944824e-05,-0.13412488409967,-0.0008422299278165,85.069984803908,0.0062794457081553,0.39163455620093,0.020020684002899,0.31573696307729,0.0038453834366404,0.39666851022035,0.062425132382807
1.8564580944824e-05,-0.13412561418901,-0.00084223410958969,85.069841689556,0.0062794427051256,0.39163459350342,0.020020684002899,0.31573701595596,0.0038453840995012,0.39666855177334,0.062425121243287
1.8564582944824e-05,-0.13412634426926,-0.00084223829130797,85.069698576135,0.0062794397021449,0.39163463080604,0.020020684002899,0.31573706883452,0.0038453847623623,0.39666859332645,0.062425110103846
1.8564584944824e-05,-0.1341270743436,-0.00084224247299129,85.069555463645,0.0062794366992132,0.39163466810878,0.020020684002899,0.31573712171385,0.0038453854252238,0.39666863487967,0.062425098964484
1.8564586944824e-05,-0.13412780441094,-0.00084224665463291,85.069412352087,0.0062794336963306,0.39163470541163,0.020020684002899,0.31573717459437,0.0038453860880856,0.396668676433,0.062425087825201
1.8564588944824e-05,-0.13412853446887,-0.00084225083621755,85.06926924146,0.0062794306934969,0.3916347427146,0.020020684002899,0.31573722747508,0.0038453867509477,0.39666871798645,0.062425076685997
1.8564590944824e-05,-0.13412926452157,-0.00084225501777161,85.069126131765,0.0062794276907123,0.39163478001768,0.020020684002899,0.31573728035608,0.0038453874138102,0.39666875954002,0.062425065546872
1.8564592944824e-05,-0.13412999456856,-0.00084225919929201,85.068983023001,0.0062794246879767,0.39163481732089,0.020020684002899,0.31573733323739,0.0038453880766731,0.3966688010937,0.062425054407825
1.8564594944824e-05,-0.13413072460789,-0.0008422633807665,85.068839915169,0.0062794216852902,0.39163485462421,0.020020684002899,0.31573738611942,0.0038453887395362,0.39666884264749,0.062425043268858
1.8564596944824e-05,-0.13413145463872,-0.00084226756218976,85.068696808269,0.0062794186826526,0.39163489192765,0.020020684002899,0.31573743899959,0.0038453894023998,0.3966688842014,0.06242503212997
1.8564598944824e-05,-0.13413218466087,-0.00084227174356072,85.0685537023,0.0062794156800641,0.39163492923121,0.020020684002899,0.31573749187914,0.0038453900652636,0.39666892575542,0.06242502099116
1.8564600944824e-05,-0.134132914677,-0.00084227592489606,85.068410597263,0.0062794126775247,0.39163496653489,0.020020684002899,0.31573754475874,0.0038453907281278,0.39666896730956,0.062425009852429
1.8564602944824e-05,-0.13413364468562,-0.00084228010618651,85.068267493157,0.0062794096750343,0.39163500383868,0.020020684002899,0.31573759763838,0.0038453913909923,0.39666900886381,0.062424998713778
1.8564604944824e-05,-0.13413437468648,-0.00084228428743034,85.068124389983,0.0062794066725929,0.3916350411426,0.020020684002899,0.31573765051801,0.0038453920538572,0.39666905041818,0.062424987575205
1.8564606944824e-05,-0.1341351046798,-0.00084228846862908,85.067981287742,0.0062794036702005,0.39163507844663,0.020020684002899,0.31573770339774,0.0038453927167224,0.39666909197266,0.062424976436711
1.8564608944824e-05,-0.13413583466319,-0.00084229264976764,85.067838186432,0.0062794006678572,0.39163511575077,0.020020684002899,0.31573775627798,0.003845393379588,0.39666913352725,0.062424965298296
1.8564610944824e-05,-0.13413656463679,-0.00084229683084687,85.067695086054,0.0062793976655629,0.39163515305504,0.020020684002899,0.31573780915706,0.0038453940424539,0.39666917508196,0.06242495415996
1.8564612944824e-05,-0.13413729460212,-0.00084230101187641,85.067551986607,0.0062793946633177,0.39163519035942,0.020020684002899,0.31573786203468,0.0038453947053201,0.39666921663679,0.062424943021703
1.8564614944824e-05,-0.1341380245601,-0.000842305192862,85.067408888093,0.0062793916611215,0.39163522766392,0.020020684002899,0.3157379149147,0.0038453953681867,0.39666925819173,0.062424931883525
1.8564616944824e-05,-0.13413875451092,-0.00084230937380484,85.067265790511,0.0062793886589743,0.39163526496854,0.020020684002899,0.31573796779297,0.0038453960310536,0.39666929974678,0.062424920745426
1.8564618944824e-05,-0.13413948445427,-0.0008423135547029,85.067122693861,0.0062793856568762,0.39163530227328,0.020020684002899,0.31573802067066,0.0038453966939209,0.39666934130195,0.062424909607406
1.8564620944824e-05,-0.13414021439025,-0.00084231773555696,85.066979598144,0.0062793826548271,0.39163533957814,0.020020684002899,0.31573807354842,0.0038453973567885,0.39666938285723,0.062424898469465
1.8564622944824e-05,-0.13414094431825,-0.00084232191636304,85.066836503358,0.0062793796528271,0.39163537688311,0.020020684002899,0.315738126427,0.0038453980196564,0.39666942441263,0.062424887331602
1.8564624944824e-05,-0.13414167424507,-0.0008423260971639,85.066693409504,0.0062793766508761,0.3916354141882,0.020020684002899,0.31573817930572,0.0038453986825247,0.39666946596815,0.062424876193819
1.8564626944824e-05,-0.13414240416266,-0.00084233027790906,85.066550316583,0.0062793736489742,0.39163545149341,0.020020684002899,0.31573823218504,0.0038453993453933,0.39666950752377,0.062424865056115
1.8564628944824e-05,-0.13414313407279,-0.00084233445860954,85.066407224594,0.0062793706471213,0.39163548879873,0.020020684002899,0.31573828506423,0.0038454000082622,0.39666954907951,0.062424853918489
1.8564630944824e-05,-0.13414386397482,-0.00084233863926136,85.066264133537,0.0062793676453175,0.39163552610418,0.020020684002899,0.31573833794329,0.0038454006711315,0.39666959063537,0.062424842780943
1.8564632944824e-05,-0.1341445938693,-0.00084234281986794,85.066121043412,0.0062793646435627,0.39163556340974,0.020020684002899,0.31573839082436,0.0038454013340012,0.39666963219134,0.062424831643475
1.8564634944824e-05,-0.13414532375622,-0.00084234700042931,85.06597795422,0.0062793616418569,0.39163560071542,0.020020684002899,0.31573844370484,0.0038454019968711,0.39666967374743,0.062424820506086
1.8564636944824e-05,-0.13414605363689,-0.00084235118095357,85.06583486596,0.0062793586402002,0.39163563802121,0.020020684002899,0.31573849658307,0.0038454026597415,0.39666971530363,0.062424809368777
1.8564638944824e-05,-0.13414678350981,-0.00084235536143136,85.065691778633,0.0062793556385925,0.39163567532713,0.020020684002899,0.31573854946359,0.0038454033226121,0.39666975685994,0.062424798231546
1.8564640944824e-05,-0.13414751337306,-0.00084235954185065,85.065548692238,0.0062793526370339,0.39163571263316,0.020020684002899,0.31573860234496,0.0038454039854831,0.39666979841637,0.062424787094394
1.8564642944824e-05,-0.1341482432289,-0.00084236372222561,85.065405606776,0.0062793496355243,0.39163574993931,0.020020684002899,0.31573865522522,0.0038454046483544,0.39666983997292,0.062424775957321
1.8564644944824e-05,-0.1341489730783,-0.00084236790256233,85.065262522246,0.0062793466340638,0.39163578724558,0.020020684002899,0.31573870810289,0.0038454053112261,0.39666988152958,0.062424764820327
1.8564646944824e-05,-0.13414970292222,-0.00084237208286685,85.065119438649,0.0062793436326523,0.39163582455196,0.020020684002899,0.31573876097963,0.0038454059740981,0.39666992308635,0.062424753683412
1.8564648944824e-05,-0.13415043275819,-0.00084237626312363,85.064976355985,0.0062793406312899,0.39163586185847,0.020020684002899,0.31573881385599,0.0038454066369705,0.39666996464324,0.062424742546576
1.8564650944824e-05,-0.13415116258449,-0.00084238044332191,85.064833274253,0.0062793376299765,0.39163589916509,0.020020684002899,0.31573886673258,0.0038454072998432,0.39667000620024,0.062424731409819
1.8564652944824e-05,-0.13415189240324,-0.00084238462347497,85.064690193454,0.0062793346287122,0.39163593647183,0.020020684002899,0.31573891960883,0.0038454079627162,0.39667004775736,0.062424720273141
1.8564654944824e-05,-0.13415262221608,-0.00084238880359305,85.064547113587,0.0062793316274969,0.39163597377869,0.020020684002899,0.3157389724854,0.0038454086255896,0.39667008931459,0.062424709136542
1.8564656944824e-05,-0.13415335201794,-0.00084239298364449,85.064404034654,0.0062793286263307,0.39163601108566,0.020020684002899,0.31573902536319,0.0038454092884633,0.39667013087194,0.062424698000022
1.8564658944824e-05,-0.13415408181049,-0.00084239716363962,85.064260956653,0.0062793256252135,0.39163604839275,0.020020684002899,0.31573907824248,0.0038454099513374,0.3966701724294,0.062424686863581
1.8564660944824e-05,-0.13415481159362,-0.00084240134357776,85.064117879585,0.0062793226241455,0.39163608569996,0.020020684002899,0.31573913112094,0.0038454106142118,0.39667021398698,0.062424675727219
1.8564662944824e-05,-0.13415554136975,-0.0008424055234742,85.063974803451,0.0062793196231264,0.39163612300729,0.020020684002899,0.31573918400061,0.0038454112770865,0.39667025554467,0.062424664590935
1.8564664944824e-05,-0.13415627114305,-0.00084240970335506,85.063831728249,0.0062793166221565,0.39163616031474,0.020020684002899,0.31573923687989,0.0038454119399616,0.39667029710247,0.062424653454731
