time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y
7.25,-8.9726446434786e-05,0.0017129360762649,0.0016232096298301,0.3470716938525,0.0072623617553083,149.94668187126,0.0018261147216041,0.16878493628203,0.34819389409149,0.16605649128683,0.0012365577419646
7.5,-0.00010378325263221,0.0017869686418907,0.0016831853892585,0.35932329458099,0.0077093689808002,149.94604388727,0.0020475489278316,0.1745704313749,0.36038559750666,0.17223869873028,0.0012800292805797
7.75,-0.00011816293633877,0.0018392040780092,0.0017210411416705,0.37158409253992,0.0083140637450458,149.95407451163,0.0022659530707706,0.18033266659156,0.37258757162159,0.17791988606297,0.0013227316595682
8,-0.00014034050856421,0.0019306527324503,0.0017903122238861,0.38385593823122,0.0094697489015334,149.96357314374,0.0024814181824229,0.18631550550662,0.38479890395324,0.18309798573889,0.0013653530519186
8.25,-0.00018228299009565,0.0020817473159417,0.001899464325846,0.39613370007892,0.011086855760239,149.96707354699,0.0026849152528266,0.19213916454172,0.39701464539834,0.18797104662268,0.0014082641982651
8.5,-0.00022736354869167,0.0022564257474245,0.0020290621987328,0.40840936003958,0.012342826044009,149.94159131885,0.0028913602726441,0.19803400037627,0.40923061555966,0.19297027323423,0.0014511350292534
8.75,-0.00025571375442215,0.0023941636628326,0.0021384499084105,0.42067676385832,0.013475191196735,149.86452419475,0.0031136759819442,0.20401643436133,0.42144552287008,0.19814752194281,0.0014943028155336
9,-0.00027015945778005,0.0024588904951003,0.0021887310373202,0.432928068063,0.014827373094928,149.71178705299,0.0033446766650351,0.20998337134661,0.43365721206824,0.20304369790125,0.0015373454025278
9.25,-0.00028151832547051,0.0024746479383858,0.0021931296129153,0.4451421409851,0.016413728199958,149.40674741713,0.0035690570699426,0.21604409596974,0.44585694100769,0.20760247557182,0.0015803440266789
9.5,-0.00029081589606331,0.0024882502163588,0.0021974343202955,0.45727578161331,0.018162943418721,148.77866002254,0.0037869701658865,0.22216654461007,0.45803065575512,0.21191211374569,0.0016237783850168
9.75,-0.00030850969859188,0.0025297981720372,0.0022212884734453,0.46926488119497,0.020059707123814,147.59415217441,0.0039953079659493,0.22840737965041,0.47016931797841,0.21587489421043,0.0016684214990561
10,-0.00034256620470046,0.0025860367993542,0.0022434705946537,0.48102493419537,0.022039390630408,145.63935748983,0.0041923045583309,0.23486306418482,0.48228136309634,0.21945078431833,0.0017156836510723
10.25,-0.00039457874113209,0.0026294209026266,0.0022348421614945,0.49244244130424,0.024193190490077,142.81251188533,0.0043780676075058,0.24176393424892,0.4944048385091,0.22224299687306,0.0017679187182839
10.5,-0.00046585996357764,0.0026526549169536,0.0021867949533759,0.50337344878307,0.026554656184506,139.27059348844,0.0045520879288589,0.24958006550166,0.50662283486968,0.22370478302165,0.0018286040854078
10.75,-0.00054738857497986,0.0026711905537135,0.0021238019787337,0.51369349434797,0.029055010868319,135.64315980856,0.0047222412308651,0.25904868098895,0.51907491672735,0.22319352103052,0.0019022744676291
11,-0.00062905213441291,0.0027026280937668,0.0020735759593539,0.52345861706974,0.031700767259188,133.1229852104,0.0048983722211436,0.27097524253179,0.53194176661182,0.22019246990788,0.0019935940962866
11.25,-0.00070616176914333,0.0027455893821885,0.0020394276130452,0.5331634219347,0.034537137735496,133.16614433802,0.0050889538858414,0.28566100494555,0.54538606783772,0.21497439293264,0.0021052721193075
11.5,-0.00077359876382256,0.0027830559952129,0.0020094572313904,0.54385051377737,0.037583573518461,136.77273013869,0.005296064607795,0.30234309415905,0.5594601214077,0.20892541706209,0.0022358503634076
11.75,-0.0008147766886834,0.0028122299845958,0.0019974532959124,0.55668020948978,0.040792851620677,143.6668565655,0.0055230786783145,0.31939917401726,0.57401998022506,0.20369538548751,0.0023790872019054
12,-0.0008184483282288,0.0028449984843831,0.0020265501561543,0.57199211184958,0.044141034215126,151.89444026402,0.0057757557873419,0.33561559046018,0.58870378247028,0.19949322579587,0.0025257604103409
