time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
3.3e-05,0.0021600712150375,0.088206830993839,0.0011755416854667,0.063405022693772,0.0037939883997774,14502.831484129,0.29700646544185,0.35388354655088,0.023616118936384
3.35e-05,0.0022069816735779,0.09018655238195,0.0012686823439311,0.065069931732776,0.003931219678093,14823.889210468,0.30406946243825,0.36121522672453,0.023883049213175
3.4e-05,0.0022691760282955,0.092115743918298,0.0013781839146228,0.066956752167524,0.0040736861846695,16163.379522662,0.31113001255567,0.36896204390781,0.023917104666739
3.45e-05,0.0023513455166207,0.094043183873081,0.0015033925108628,0.0690269958635,0.0042235611939127,17706.064568489,0.31822116846658,0.3774294049306,0.023799567044426
3.5e-05,0.0024539791395254,0.096004411073837,0.0016355310849156,0.071194210362422,0.0043819501002769,19031.385895651,0.32532006902776,0.38661376754664,0.023628604754072
3.55e-05,0.0025880164993888,0.098022846610208,0.0017693140204889,0.073372780267957,0.004548587545674,19812.5212712,0.33240270015756,0.39632474433835,0.023475419534069
3.6e-05,0.0027542417266767,0.10011770809571,0.0019037220415609,0.075512819296993,0.004721994425883,19837.696047373,0.33947230763841,0.40623729866799,0.023366478993624
3.65e-05,0.0029245760646032,0.10229431985188,0.0020439116551843,0.077619903033178,0.0048998194835928,19174.156676861,0.34653987468127,0.41599026184905,0.023267255969581
3.7e-05,0.0030643227731354,0.10452923860013,0.0021979825586495,0.079730065543066,0.0050794245484821,18161.915262535,0.35359658875075,0.4253242798339,0.023134484999186
3.75e-05,0.0031601840386599,0.10676671689306,0.0023634815730928,0.081843457742647,0.0052587969341204,17210.156785038,0.36060760798103,0.43416729784579,0.022993396678019
3.8e-05,0.0032166601826391,0.10893880743292,0.0025387104628127,0.08390683659944,0.0054374187554207,16681.657817527,0.36752557800478,0.44264025149643,0.022897058913886
3.85e-05,0.0032507189750176,0.11100186498474,0.0027108401759947,0.085878659524134,0.0056164192154362,16740.939255427,0.37431198689673,0.45099590076467,0.022856058808036
3.9e-05,0.0033020320533009,0.11295783480888,0.0028713332214029,0.087795227371755,0.0057977217654683,17320.791365541,0.38094820856892,0.45951133341992,0.022798683121993
3.95e-05,0.003416393767207,0.11484734214172,0.0030164174239907,0.089725174327498,0.0059826662316745,18104.927650414,0.38742466898995,0.4683677631739,0.022674340590578
4e-05,0.0035977866224752,0.11672266301601,0.0031524030411127,0.091670066927649,0.0061709769798013,18613.2815266,0.39372937731806,0.47754731546816,0.022517909253992
4.05e-05,0.0037951722550335,0.11861581070561,0.003292151978541,0.093574739817227,0.006360674466264,18525.190697263,0.39986523407825,0.48683193352412,0.022371155924784
4.1e-05,0.0039469177345862,0.12052300641059,0.003443282344789,0.095425232959859,0.0065489621888163,17912.81908208,0.40588086469031,0.49594143596896,0.022215169236801
4.15e-05,0.0040236479119206,0.12241880555982,0.0036076868623175,0.097257018439604,0.0067336771630361,17166.801425945,0.41187491440997,0.50471134109597,0.02204222219606
4.2e-05,0.0040342027327658,0.12428579907623,0.0037775446566522,0.099070525413998,0.0069146334090301,16745.835806826,0.41797356082854,0.51318950040416,0.021933205746396
4.25e-05,0.0040191972546592,0.12613823712556,0.0039455431983814,0.10082177990985,0.0070941211635778,16883.98029577,0.42431332228748,0.52159695442981,0.021980382850407
4.3e-05,0.0040375754835041,0.12803113619001,0.0041096193795619,0.10249903739793,0.0072761465677482,17462.263428673,0.43103561783434,0.53018351536092,0.022206316901021
4.35e-05,0.0041294521167444,0.13004813222795,0.0042750590192592,0.10415087126656,0.0074650119216806,18107.221486464,0.43835771100445,0.5390758865897,0.022576213122019
4.4e-05,0.0042822175721205,0.13226484817754,0.0044521303625401,0.10585966433636,0.0076623204461351,18481.547138069,0.44649624588065,0.54822307874584,0.023017432821349
4.45e-05,0.0044444164320379,0.13471158874969,0.0046434212090923,0.1077226024726,0.0078690642216958,18742.672970007,0.455181316532,0.55752913377286,0.023450171730622
4.5e-05,0.0045762237206218,0.13737256809436,0.0048480642974347,0.10980770191095,0.0080833984424637,19426.436012945,0.46433750498158,0.56707141101859,0.023850654732097
4.55e-05,0.0046837993066122,0.14021932609573,0.0050636981763491,0.11208990890967,0.0083029722696619,20734.504785771,0.47392643586605,0.57711164621827,0.024290379138474
4.6e-05,0.0048092039759711,0.14323691501626,0.0052890565448156,0.11446455297521,0.0085252986244751,21822.408051958,0.48436852131371,0.5877508744277,0.024867924352382
4.65e-05,0.0049907348505229,0.14642030421731,0.0055254879187755,0.11683232047738,0.0087478281606312,22556.314097318,0.49533972033061,0.59884555496502,0.025611672281975
4.7e-05,0.0052267609041713,0.14975123915346,0.0057736884404353,0.11915268121877,0.0089678327542066,22845.526787957,0.50656579751865,0.61019601518634,0.026468677546483
4.75e-05,0.005471051946684,0.15317661455373,0.006034387076171,0.12144039448887,0.0091826158503582,22675.204404834,0.51782413090425,0.62157619798454,0.027337354704697
4.8e-05,0.005664852742645,0.15661106518637,0.0063102313204261,0.12372985795196,0.0093901897347322,22137.047572124,0.5289112806786,0.63277926097878,0.028123393912875
4.85e-05,0.0057788593906222,0.15996978928781,0.0066074616564862,0.12602768521509,0.0095900639457949,21431.705536978,0.53969592377407,0.64367144925606,0.028796677267295
4.9e-05,0.0058280136247236,0.16320881346794,0.0069282478267654,0.12829700781031,0.0097836081500254,20823.48069506,0.55016087588319,0.65423524581407,0.029404731827658
4.95e-05,0.0058513960361915,0.16634228873325,0.0072752247107142,0.13049296421537,0.0099737072153326,20547.663230716,0.56041103028259,0.66457803179551,0.030008205129768
5e-05,0.0058854282962627,0.16942662739459,0.0076496385565733,0.13260953301926,0.01016386711658,20705.558302098,0.57063297985774,0.67489133717871,0.030642212200946
5.05e-05,0.0059557579092089,0.17252894009819,0.0080504881242596,0.13468988153949,0.010357197490773,21204.233203897,0.58101460409498,0.68536878505521,0.031306291016308
5.1e-05,0.0060797287645011,0.17570232711077,0.0084744423692757,0.13677643883032,0.010555649287489,21785.292669854,0.59165744256943,0.69611616652365,0.032013399012383
5.15e-05,0.0062578200381192,0.17896947106602,0.0089191471588562,0.13885811331791,0.01075967922875,22142.648249763,0.60252523594514,0.70709815175355,0.032795159329414
5.2e-05,0.0064559775604853,0.1823079270049,0.0093770261105731,0.14088935179867,0.0109683647421,22077.354658367,0.61345915638706,0.71815315248059,0.033655372864071
5.25e-05,0.0066061418961022,0.18564821042682,0.0098362124056155,0.14285263048377,0.011179938833677,21608.871292144,0.62425782706521,0.72907470896821,0.03453703560056
5.3e-05,0.0066440704183129,0.18890144306233,0.010285078996547,0.14476423418195,0.011392630164273,20976.531231241,0.63478441709815,0.73972105959906,0.035391617661004
5.35e-05,0.0065644001017408,0.19200815884632,0.010706101721157,0.14662282976731,0.011605518868892,20518.87763875,0.64504404567572,0.75009491181656,0.036259104761624
5.4e-05,0.0064431872326346,0.19497418813165,0.01108762727767,0.14840294158976,0.011818982949368,20532.263587835,0.65518572085923,0.7603576971232,0.037216537086476
5.45e-05,0.0063970225370321,0.19786771873096,0.011419295356705,0.1501214770724,0.012034416196363,20985.891880252,0.66542267612279,0.77073723599023,0.038280646203235
5.5e-05,0.0065030759266873,0.20078209252946,0.011697410756382,0.15187083690902,0.012253292448192,21636.361126934,0.67591429447808,0.78139279924202,0.039382359842401
5.55e-05,0.006744080019673,0.20378685141609,0.011930321555232,0.1537582498745,0.012476110366243,22184.378910218,0.68668088016678,0.79234798425131,0.040433768715562
5.6e-05,0.0070270956988305,0.20689306255874,0.012134125409966,0.15583649528769,0.01270191780655,23023.323303513,0.69760538542558,0.80364990980474,0.041364804219109
5.65e-05,0.0072596956764529,0.21005660155741,0.012326762026142,0.15809388827777,0.012928783444907,24127.152722061,0.70851972066729,0.81543752881114,0.042145191174323
5.7e-05,0.0074139219480391,0.21322066814868,0.012521221124998,0.16047411874303,0.013154935850436,25047.299212849,0.71931564969258,0.82773114179486,0.042802000858685
5.75e-05,0.0075298301229608,0.21636363503921,0.012724158671063,0.16290192998825,0.013379807579173,25727.467297773,0.73000446105714,0.84042483342252,0.043404866409573
5.8e-05,0.0076726721186694,0.21951307568205,0.01293679038993,0.16532419704993,0.013604302915536,26119.883611687,0.74068837554772,0.85338667114988,0.044014414939302
5.85e-05,0.0078832301270177,0.22272013164816,0.013154431576647,0.16773289008792,0.013830199294849,26205.583978468,0.7514712189729,0.86646803804742,0.044656823360783
5.9e-05,0.0081486776825474,0.2260181495104,0.013373427190921,0.17013998223377,0.014059199798931,26016.44340217,0.76237760760081,0.87952354489258,0.045333739968927
5.95e-05,0.0084080666872566,0.22939411095362,0.013592104325634,0.17254679970214,0.014292275871444,25654.27082068,0.77333776759509,0.8924412234483,0.046031951057125
6e-05,0.008591664918145,0.23279218400252,0.013805284934503,0.17494482304012,0.014529535177678,25264.288376662,0.78424059062158,0.90517086324763,0.046732722113924
6.05e-05,0.0086710090965416,0.2361472195509,0.014006824188433,0.1773260449074,0.014770369692003,25014.620193156,0.79500577508842,0.91774059039009,0.047423834640613
6.1e-05,0.0086844216789082,0.23942130739897,0.014196251618582,0.17968741770267,0.015013555418128,25032.715715885,0.80561812653269,0.93025242436735,0.048100185661767
6.15e-05,0.0087154119807251,0.24261645793285,0.014374086199577,0.18203797396864,0.015257291022469,25343.017203253,0.81610596587604,0.94284635759713,0.048752867274094
6.2e-05,0.0088342559170042,0.2457608077688,0.014541635213976,0.18439278555441,0.015499441716573,25831.781597866,0.8264949491948,0.95564005729741,0.049376664675105
6.25e-05,0.0090461701788629,0.24888521602474,0.014705203626516,0.186745626531,0.015738137762759,26292.401507133,0.83678586984011,0.96867110307366,0.049988952628044
6.3e-05,0.0092889485719326,0.25200808379501,0.014879126879752,0.18905689162631,0.015972483991341,26519.65979674,0.84697756243559,0.98187411839963,0.050627589721533
6.35e-05,0.0094785802011299,0.25513502731319,0.015072053830237,0.19128621732988,0.016202902250663,26408.433496647,0.85711193153615,0.99510614172297,0.051322855959867
6.4e-05,0.0095593374899332,0.25826776723885,0.015291797547864,0.19342968965292,0.016430817243015,26014.173480008,0.86772531459724,1.0082117934671,0.052081542597037
6.45e-05,0.0095231958633245,0.26141344745117,0.01554761157935,0.19551234416882,0.016657866948909,25539.87179312,0.87908698722865,1.0211003047854,0.052917871805616
6.5e-05,0.0094036314374081,0.26459005225387,0.015848767871446,0.19755514254996,0.016885198453964,25271.098035928,0.89077593505209,1.0338030472427,0.053860305088265
6.55e-05,0.009264625492213,0.26782837442085,0.01619005803468,0.19957863508695,0.017113381970965,25456.657746391,0.90279430759392,1.0464849861883,0.0549290717307
6.6e-05,0.009187863600813,0.2711740278658,0.016570426897536,0.20163997124343,0.017342983133762,26029.514373647,0.91524403731702,1.0593565292183,0.056077076896886
6.65e-05,0.0092485661991208,0.27468915380708,0.016993289504972,0.20382526405168,0.017575197426386,26874.817245386,0.9281766260967,1.072582612123,0.057234413984849
6.7e-05,0.0094803418529285,0.27844364837899,0.017459824075846,0.20619045022408,0.017811760639995,27989.500170233,0.94159703372235,1.0862986914769,0.058383385911384
6.75e-05,0.0098479076755467,0.28248826638943,0.017972618894039,0.20872313496609,0.01805394869679,29224.551549163,0.95541434663995,1.1006022044068,0.05955046354481
6.8e-05,0.010255572907141,0.28682313152833,0.01853627228511,0.21137350520865,0.018301433212657,30300.942370958,0.96950520285489,1.1154835778868,0.060754522633616
6.85e-05,0.01059966034388,0.2913891001687,0.019156422948863,0.21410615097983,0.018552088263111,31067.03151332,0.98376445427158,1.1308255713579,0.061967914280831
6.9e-05,0.010831473810028,0.29609320594594,0.019847910879725,0.21690821197817,0.01880306890749,31527.256688161,0.99823705741597,1.1464741434083,0.063133356968034
6.95e-05,0.010980287793064,0.30084955607324,0.020621194145374,0.21977343742691,0.019052304473613,31725.054135549,1.0134208807429,1.1622872211142,0.064209243352061
7e-05,0.011118200691503,0.30560728329581,0.021488306327952,0.22269186042621,0.019299187971658,31718.182228905,1.0290737708568,1.1781480302053,0.065159857845368
7.05e-05,0.011297797164046,0.31035273891597,0.022451263128313,0.2256452688981,0.019544065795416,31576.125850005,1.0447714947753,1.193971607225,0.065979075881243
7.1e-05,0.011512934756649,0.31509279130003,0.023504112642307,0.22861393772871,0.019787233655114,31406.044718499,1.0603919478191,1.2097171498671,0.066675678132027
7.15e-05,0.01171022968238,0.31983565031587,0.024635354001621,0.23159118897635,0.020028404978151,31305.264492263,1.0759413268173,1.2253949771698,0.06725991928635
7.2e-05,0.011837075175729,0.32458356313548,0.025837537503027,0.23459300981415,0.020266939494804,31345.756407359,1.0914770706441,1.2410577323947,0.067731748466856
7.25e-05,0.011885988380123,0.32933969670749,0.027104196580422,0.2376440521502,0.020502378906934,31584.380314431,1.1070901035657,1.2567902665752,0.068096212752097
7.3e-05,0.011902473569988,0.33411837335476,0.028435637278202,0.24076733466014,0.020734755367856,32006.200029853,1.1228707023834,1.2726879116613,0.068368733036894
7.35e-05,0.011952156970447,0.33894515978293,0.029831763413549,0.24396177910043,0.020964553676813,32477.794253861,1.1388707848827,1.2888089102322,0.06858580858499
7.4e-05,0.012070420383462,0.3438419340332,0.031290408293015,0.24719414817844,0.021192512200022,32852.440053498,1.1550782652594,1.305141468809,0.068784722068471
