time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
1.9e-05,0.0073743183679716,0.39635859287181,0.018130601380405,0.30948917981161,0.0039718504289335,0.40048110292748,0.063210646408965
1.95e-05,0.0077760780917126,0.40766832561959,0.018939440211439,0.32239819962554,0.0041408983974337,0.411642702318,0.06081427490685
2e-05,0.0081214436143403,0.41936318555234,0.01982350628005,0.33505736663556,0.0043137492493274,0.42353479616663,0.059327444751218
2.05e-05,0.0084479868910977,0.43185693697608,0.020736695353456,0.34765716796883,0.0044959227915799,0.43660567182187,0.058821766796382
2.1e-05,0.0087920608450677,0.44589500928089,0.02161968282664,0.36083345251078,0.0046917469884981,0.45143412535974,0.059123855153853
2.15e-05,0.0091517468801533,0.46205514525799,0.022456421102816,0.37543522245903,0.004903459776362,0.46865449505245,0.060024162515441
2.2e-05,0.0095255354671817,0.48068787193969,0.023308561631519,0.39220510026389,0.0051337986424384,0.4888521311644,0.061471933912039
2.25e-05,0.0099670525364959,0.50219326441066,0.024277179955567,0.41136269893434,0.005386738343269,0.51238235960263,0.063898481702984
2.3e-05,0.010546816427451,0.52697815467542,0.025415421221906,0.43226380733829,0.0056642121690116,0.53913979043596,0.06824574476778
2.35e-05,0.011264019787864,0.55501686037805,0.026709289148892,0.45361204515359,0.0059626975068113,0.56840911215346,0.075194861096761
2.4e-05,0.012046286326459,0.58548590026161,0.02810454822706,0.47444241562977,0.006273389480865,0.59893302348033,0.083986343920586
2.45e-05,0.0127895186859,0.61684028851507,0.029556361364227,0.49496902985661,0.0065852681827727,0.62924792861255,0.092360419126709
2.5e-05,0.013368494612124,0.64734923404974,0.031074289351736,0.51614029537559,0.0068887971517493,0.65821046104372,0.098241731156416
2.55e-05,0.013703740072029,0.67589509852606,0.032715848102153,0.53826886380139,0.0071793797152473,0.6854909836856,0.10157709650769
2.6e-05,0.01386806258479,0.70255420828631,0.034539132169753,0.56062509101288,0.0074596958271121,0.71173168218366,0.10390402801241
2.65e-05,0.014090059462433,0.72848804620166,0.036553911810904,0.58275562232887,0.0077389696307961,0.73818574424328,0.10632405653308
2.7e-05,0.014613803604683,0.75524823460034,0.038763927877648,0.60532937091902,0.0080285299964796,0.76597103568153,0.10893064417946
2.75e-05,0.015517118245965,0.78393644293043,0.041180296615587,0.62894444485267,0.0083395515599408,0.79538301886357,0.11194409882335
2.8e-05,0.016628019314075,0.81451685349448,0.043792843757753,0.65320671528899,0.0086733102915509,0.82574599202288,0.11540302958235
2.85e-05,0.017610066897433,0.84574525258088,0.046547540010776,0.6777314663323,0.0090053542872835,0.85593966432732,0.11826655683687
2.9e-05,0.018196300717058,0.87610255456426,0.04934313885458,0.70265312495605,0.0093578029456416,0.8852312947421,0.11972332821829
2.95e-05,0.018423570648399,0.90500271113472,0.052077994745552,0.72783978237556,0.0097184972476454,0.91377912421589,0.12040744482708
3e-05,0.018636682302598,0.93307454384866,0.054671442028539,0.75301786531516,0.0100891353594,0.94241999522482,0.12131310117925
3.05e-05,0.019192119893354,0.96145749796817,0.057105604616851,0.77842448173781,0.010472325308403,0.97195508553254,0.12283805348609
3.1e-05,0.020109312224076,0.99087657848614,0.059432085007551,0.80437056798148,0.010868289006427,1.0025805922768,0.12500584371659
3.15e-05,0.021049487466945,1.0211587371436,0.061761058317306,0.83094604593275,0.011274356544594,1.0339490423909,0.12727049155456
3.2e-05,0.021691923873553,1.0516136483738,0.064232532406792,0.85850054183314,0.011687699575992,1.0657232773654,0.12858304429967
3.25e-05,0.022102528411382,1.0819231708646,0.066923387139759,0.88766652355843,0.012108548241018,1.0980191957431,0.1283089161955
3.3e-05,0.022666952381665,1.112563000365,0.069848768656674,0.91890271605458,0.012540816603565,1.1313028987943,0.12657702054122
3.35e-05,0.02367663826456,1.1444235620841,0.072919815500544,0.95214606118123,0.012989707573822,1.1659118657836,0.12420081635867
3.4e-05,0.025059755141629,1.178122242013,0.076033446907591,0.98674863226544,0.013458517344693,1.2017367251,0.12210904487056
3.45e-05,0.026530273853104,1.2136498181055,0.079115230055913,1.0216770189931,0.013946935786347,1.2383525894606,0.12084981223146
3.5e-05,0.027907901496213,1.2505969704122,0.082158939915482,1.0565224816065,0.01445121418818,1.2753680604735,0.12015598372352
3.55e-05,0.029206067758795,1.2885290438256,0.085171521494499,1.0914290568983,0.014965259697438,1.3125875755405,0.11939673378571
3.6e-05,0.030434598739002,1.3270245474424,0.088220235013106,1.1269875562675,0.015482198427851,1.3499012221455,0.1177437388703
3.65e-05,0.031442950821078,1.3655174238365,0.091251978714535,1.1635328635816,0.01599668970899,1.3871619601845,0.11527793955653
3.7e-05,0.032072852296664,1.4033768479761,0.094201330398249,1.2004119507588,0.016507552462862,1.4242535776481,0.1127913227381
3.75e-05,0.032449396141419,1.4402877633591,0.097039574309843,1.2371242351927,0.017018871710154,1.4612355997333,0.11047888855007
3.8e-05,0.032994886196421,1.4765376353798,0.09980005028702,1.2739795153552,0.01753797334706,1.4983307904691,0.10786272189921
3.85e-05,0.034086187462422,1.5128797834248,0.10244047298363,1.311397908623,0.018070967299424,1.5357328049839,0.104817970484
3.9e-05,0.03572491871893,1.5500383865985,0.10493967206465,1.3497044480581,0.0186187271931,1.5734414738919,0.10165508202331
3.95e-05,0.037540865783666,1.5882075677948,0.10739811817875,1.388371581717,0.01917598268318,1.611293479839,0.098714005688903
4e-05,0.039073810997864,1.6269472520831,0.10989049241677,1.4268775339977,0.019734010649376,1.6491428250849,0.095788275808139
4.05e-05,0.040068076823235,1.665565133307,0.11240500568453,1.4654875347738,0.020285301551454,1.6870322668392,0.092679968265013
4.1e-05,0.040591237582687,1.7036408685135,0.11500186464912,1.5043048620027,0.020827804493768,1.7252581169675,0.089711466731862
4.15e-05,0.040963686065821,1.7413312655112,0.11776430152379,1.5431523780395,0.02136670654926,1.7643252833894,0.08731784239886
4.2e-05,0.041564602105881,1.7793838227111,0.12065366793579,1.5822763572863,0.02191277417617,1.8048229135187,0.085637540752707
4.25e-05,0.042600227998859,1.8188752627057,0.12358382649239,1.6221191562819,0.022477972708276,1.8484265663533,0.08490099209223
4.3e-05,0.043986015181362,1.8607193827007,0.1265160453095,1.6632010073231,0.023070691441228,1.8956695636534,0.085076552224718
4.35e-05,0.045477926899993,1.9052713279658,0.12947232475917,1.7059014323628,0.023693089587688,1.9450727129989,0.085840368542426
4.4e-05,0.046966343126268,1.9524186527156,0.13254476148769,1.7508098731036,0.024341406513704,1.9962973789062,0.086787064879483
4.45e-05,0.048631853324572,2.0020272286011,0.13575399293432,1.7975902550869,0.025007977387127,2.0492311252241,0.088512848532439
4.5e-05,0.050769003957867,2.0541920905854,0.13899908010885,1.8455324266023,0.025683080228566,2.1037323534119,0.091584490420421
4.55e-05,0.053432310921268,2.1089902538193,0.14216802110577,1.894040251938,0.02635592762568,2.1595400966745,0.095991337268956
4.6e-05,0.056243900145789,2.1659779861044,0.14520417065897,1.9429339598154,0.027015612784593,2.2160533200097,0.10074588172968
4.65e-05,0.058561443260045,2.2240016564059,0.14815116029503,1.9925944950025,0.027653041477878,2.2725178065717,0.10445948682641
4.7e-05,0.059911103328769,2.2816590887154,0.15115792009048,2.0434707079756,0.028263682318587,2.3284403019302,0.10621586497784
4.75e-05,0.060346243483699,2.3380731551854,0.15435319947812,2.0955674154616,0.028849591079458,2.3838985693022,0.10601484091704
4.8e-05,0.060408008745206,2.3933181969684,0.15779057787696,2.1487980308062,0.029419024771198,2.4391740313922,0.10439791123431
4.85e-05,0.060712431169454,2.4482231148757,0.16143763213653,2.2031443118632,0.029983371223753,2.4948033444474,0.10198383655212
