time,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,DJint,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
20.625,-0.0004267520470631,-0.00017256770701182,0.00091371528649297,0.00015836930603206,-1.4198400979769e-05,0.00048696323942987,0.43877554715749,7.3266027371916e-05,0.093998194345729,0,93.809201146107,0.0083936803986392,0.36732358237479,0.00086904615460917,0.44390206795934,0.050045230804658,0.001248550490029,0.0045388774913516
20.875,-0.00063289473204271,-0.00016370277519949,0.00095781754361881,0.00015111608840279,-1.2586686796698e-05,0.0003249228115761,0.44595737371027,0.00017604732897375,0.095086404598108,0,91.383134957856,0.0084657830485263,0.37484537048119,0.00073565571161861,0.45170286745929,0.049808264498343,0.0013041687924777,0.0046324803122157
21.125,-0.00086292278096281,-0.00015759023807397,0.0010539980748974,0.00014209447545951,-1.5495762614455e-05,0.00019107529393458,0.45378241741937,0.00026555466398229,0.096131431428656,0,88.711013205679,0.008534999293369,0.38288452927956,0.00061900802834277,0.46046289737843,0.04999392973036,0.0013332665309714,0.0047317930910008
21.375,-0.0010724136344963,-0.00014570212924532,0.0012163245348232,0.00013495682128791,-1.0745307957406e-05,0.00014391090032694,0.46244888984214,0.00034753842089865,0.097151121147155,0,86.302050594769,0.0086396587342365,0.39160080476977,0.00051861714920675,0.47044867534327,0.050555519659234,0.0013439524016716,0.0048387977510738
21.625,-0.0012075615147539,-0.00012363529832481,0.0012452118122772,0.00012534431237426,1.7090140494465e-06,3.7650297523345e-05,0.47218683647561,0.00042339213015739,0.098446131480106,0,84.918392312296,0.0088277232266697,0.40129125009765,0.00042861825990818,0.48187527635417,0.051484511686053,0.0013404678208068,0.0049553459365912
21.875,-0.0012129331119341,-9.6911252112588e-05,0.0011941949462329,0.00010879025478243,1.1879002669841e-05,-1.8738165701245e-05,0.48326367302838,0.00048910433357282,0.099850130674352,0,85.403984488765,0.0091510675842738,0.41193831687824,0.00034770102743394,0.49482758530995,0.053131329451737,0.0013249732900833,0.00508263974534
22.125,-0.0010487317521537,-7.1979522008569e-05,0.0011311713221965,8.6856887076009e-05,1.487736506744e-05,8.2439570042745e-05,0.49594578689374,0.00053983901598035,0.1015252234329,0,88.328892434948,0.0096493179863657,0.42309306695684,0.00027810891405186,0.50918398642858,0.055951962370009,0.0013022457919661,0.0052206696864969
22.375,-0.00072711154424842,-5.0290317582787e-05,0.0011703840428099,6.172714037734e-05,1.1436822794553e-05,0.00044327249856148,0.51035586766338,0.00057054888279439,0.1033067942002,0,93.556588397415,0.010312634370082,0.43414094086401,0.00022251244008839,0.52457727916976,0.060188722450518,0.0012815566033421,0.0053678371134811
22.625,-0.00034602723600733,-3.1070128886997e-05,0.0013584893860937,3.6088925999426e-05,5.0187971124293e-06,0.0010124621500864,0.52625214462815,0.0005849470529591,0.10504513709881,0,100.0011828155,0.011046152356079,0.4447030144271,0.00018160964832936,0.54043153248848,0.065390232214922,0.0012776062899969,0.0055209960463753
22.875,-7.7406341291803e-05,-1.4009351768053e-05,0.0013732916306613,1.6638448342802e-05,2.629096574749e-06,0.0012958852893695,0.54290843854306,0.00058568478675303,0.10694466876801,0,105.82690716125,0.011680542181327,0.45493827491519,0.00015405480813943,0.55609336902059,0.07048328185056,0.0013058237703333,0.0056760417640594
23.125,-9.310039992766e-05,1.9025570520962e-06,0.0015349529080973,-6.2202600185786e-06,-4.3177029664825e-06,0.0014418525081697,0.55930177367238,0.0005744317905085,0.108954132342,2.03243704313e-05,109.10103596957,0.012045512411141,0.46538502320875,0.00013847040492392,0.57103040845282,0.074321314554418,0.0013760130406311,0.0058289704054131
23.375,-0.00046643499251646,2.9340340614491e-05,0.00195221981268,-2.3127607271e-05,6.2127333434906e-06,0.0014857848201636,0.5745766821104,0.0005284519641842,0.11088319487442,0.00013519606556265,108.64246923919,0.012067858037045,0.47641348606419,0.0001348955560467,0.58502010387794,0.076583285529278,0.0014887454332169,0.0059770834885013
23.625,-0.001113156114529,8.185452875734e-05,0.0022294738546508,-2.8746881241086e-05,5.3107647516254e-05,0.0011163177401218,0.58845018925814,0.0004694242653219,0.11297929616426,0.00040533776348234,104.69376089718,0.011829988979396,0.48787933321402,0.00014248132487602,0.59823337105893,0.0778293189851,0.0016386749909491,0.0061198241651417
23.875,-0.0018146680930253,0.00015466047827006,0.0021940892578669,-3.6907115786085e-05,0.00011775336248398,0.00037942116484155,0.60125547653564,0.00041311734570628,0.11522529582381,0.00083460744889461,99.05206684226,0.011546937885437,0.49937453804729,0.00015992879807588,0.611152104859,0.07890312847112,0.0018241882427855,0.0062587734122628
24.125,-0.0023199290349251,0.00023384046840093,0.0023082953555858,-4.5357897378909e-05,0.00018848257102202,-1.1633679339241e-05,0.61369098702631,0.00035594244396861,0.11733296853812,0.001425169149455,94.40127076172,0.011465917677829,0.51077769651184,0.00018701022295229,0.62434027632982,0.080260507881332,0.0020406113922119,0.0063966907250346
24.25,-0.0025499572005079,0.00027633050855204,0.0030871380835086,-3.7774331094067e-05,0.00023855617745797,0.00053718088300075,0.62000242322041,0.00031974066704032,0.11833711272657,0.0017776916714353,92.703786343338,0.011556921322256,0.51958307862545,0.00021383407102724,0.63116429576495,0.081071256995575,0.0021606005790483,0.006466029850803
24.5,-0.0024202015693225,0.00041463687294158,0.0027947991748006,-3.7421388621916e-05,0.00037721548431967,0.00037459760547805,0.63329573764454,0.00022212029637868,0.12049202164194,0.0026579752182005,93.721335388562,0.012008413146033,0.52822183425696,0.00024851638304999,0.64536989251772,0.082989714624804,0.0024319854780474,0.0066066053462748
24.75,-0.0021908739480455,0.00057576861227958,0.0028924035111835,-5.5505885237475e-05,0.00052026272704211,0.00070152956313793,0.64765314126136,9.9837442214889e-05,0.12276047165637,0.0038009369654482,97.195319049256,0.012671784906403,0.54013717345391,0.00031135164486995,0.66012387361429,0.085330858148337,0.0027539021187581,0.0067492460691329
25,-0.0020304139206523,0.00077843894062476,0.0029587834969158,-6.5445192875921e-05,0.00071299374774884,0.00092836957626356,0.66280717454704,-5.5212426279963e-05,0.12516957200393,0.0052653400017864,101.06296115866,0.013274004977708,0.55210297225841,0.00039979657228917,0.67503736801423,0.087821360595454,0.0031364803380662,0.0068923968533628
25.25,-0.0021608524391437,0.0010322926737037,0.0030900655366603,-7.185324814214e-05,0.00096043942556156,0.00092921309751669,0.67809719489386,-0.00024692886159305,0.12772789566915,0.0070621946409426,102.81475992462,0.013594458346451,0.56414601261637,0.00051916580752087,0.68976904448641,0.089959513870357,0.0035955067209781,0.007034468329402
25.375,-0.0024737136185191,0.0011495709322911,0.0036745811810501,-7.2767098608015e-05,0.001076803833683,0.001200867562531,0.68561252454032,-0.00035668879561753,0.129042943329,0.0080987092010151,102.51062606388,0.013625432952812,0.57348049711866,0.00063297278886247,0.69701745717213,0.090844527202474,0.0038548028426522,0.0071048667333751
25.625,-0.0028672386060203,0.0015600600559803,0.0029552535040071,-0.00010816116123542,0.0014518988947449,8.801489798678e-05,0.70020189739241,-0.00060403767088261,0.13179737594477,0.010473028176849,100.29241348416,0.01357779098687,0.58247259535125,0.00078097303924498,0.71138095477864,0.092437448698968,0.0044401572115604,0.0072451797010585
25.875,-0.0033068535166735,0.001972890233759,0.0030670148437149,-0.00015898559773684,0.0018139046360222,-0.00023983867295861,0.71446178877117,-0.00084989415599101,0.13489737875302,0.013244864133188,97.824620275688,0.013601593497745,0.59473085578797,0.0010458758725523,0.72577738673763,0.093970974276754,0.0050905770699925,0.007386528832081
26.125,-0.0034964552499622,0.0022415732813053,0.0030956723431052,-0.00038996023077489,0.0018516130505304,-0.00040078290685706,0.72883052374218,-0.0010934512183829,0.13823017908735,0.016486262507896,97.100485533718,0.013879619639077,0.60707528470529,0.0014240338189421,0.74041428524861,0.095591877478151,0.0057543832368855,0.0075309200722773
26.375,-0.0034943321902326,0.0022689613767091,0.0029290525830305,-0.000813388773937,0.0014555726027721,-0.00056527960720206,0.74363034011812,-0.0013125850618463,0.14196618217838,0.020193668226571,98.48464626567,0.0143671159303,0.61957640352867,0.0019244870543489,0.75530829642335,0.097208369891086,0.0063818286828047,0.007679161032534
26.625,-0.0035472725159584,0.0023208004770696,0.0026529168012448,-0.0013430950546466,0.000977705422423,-0.00089435571471359,0.75882600755618,-0.0015324439004214,0.14622312160302,0.024271146219326,100.57055339182,0.014848747112957,0.63227371725235,0.0024982920325061,0.77030646930385,0.098666629634552,0.0069862200842023,0.0078305189827654
26.875,-0.0038831053845561,0.002361202171747,0.0025345637402867,-0.001930594156642,0.00043060801510502,-0.0013485416442694,0.7741048548004,-0.0017187218523437,0.15070563470193,0.028620735570324,101.50447521609,0.015145476741002,0.64516189095199,0.0030774781236857,0.78524302798111,0.099804351800457,0.0075649017696259,0.0079834981148313
27.125,-0.0045392168827225,0.002530961730011,0.002693856207687,-0.0025377892072682,-6.8274772572745e-06,-0.0018453606750355,0.78919770685343,-0.0018689170503508,0.15528027196295,0.033056175578221,100.60897100983,0.015271091642774,0.65820957352224,0.0036002129633516,0.80008012588893,0.10063891296137,0.0080795095302947,0.0081440191620779
27.375,-0.0053715150849066,0.0024628351099526,0.0029443630604336,-0.003050394756268,-0.00058755964631547,-0.002427152024473,0.80410062596074,-0.0019617010575093,0.15988994721559,0.037458936423602,98.86008852889,0.015395787683642,0.67137151611302,0.0040565104316069,0.8149146334039,0.1013599600244,0.0084477090381049,0.0083070591587491
27.625,-0.0062046941150658,0.0023536113868052,0.0032337090910138,-0.0034368320483831,-0.0010832206615779,-0.0029709850240519,0.81901678800055,-0.0020203108466624,0.1644585245696,0.041785373101926,97.840827267491,0.015670309271665,0.68458599077982,0.0044342982717314,0.82986870157324,0.10217398321146,0.0086538139917718,0.0084714451239836
27.875,-0.0069575675412662,0.0021159356785446,0.0036067419631825,-0.0038432358706726,-0.001727300192128,-0.0033508255780837,0.83413975330996,-0.0020933675047931,0.1688850973558,0.04603358126251,98.251400827631,0.016094530234573,0.69776858956211,0.0047209392296866,0.84498301449691,0.10317395119942,0.0086987177761714,0.0086360452563517
28.125,-0.0076359796936299,0.0017541768404114,0.0037501519171247,-0.0045661160350336,-0.0028119391946222,-0.0038858277765052,0.84948660271738,-0.002136554570993,0.17326507409781,0.050149040883891,99.42749146008,0.016548191564021,0.71091121591747,0.0049045687268036,0.86020666823433,0.1042974757153,0.0086666957014774,0.0088004346844181
28.375,-0.0082470640332663,0.0017463340738746,0.0034114856983436,-0.005662520848159,-0.0039161867742844,-0.0048355783349226,0.86492044103333,-0.0021612049771753,0.1775024206965,0.054135324521128,100.19824289994,0.016923935166287,0.72411525202702,0.0049368738016189,0.87546911853717,0.10534583272393,0.0086466198677644,0.0089641694412502
28.625,-0.008757720168421,0.0022438917173004,0.0027630008637144,-0.0067610423058208,-0.0045171505885204,-0.0059947193047067,0.8803121461312,-0.0022466809358622,0.18159191897182,0.058125640782564,100.04522947948,0.017213611819938,0.73747876120425,0.0048223813663869,0.89074753698222,0.10621071090741,0.0086492782443923,0.0091278110338782
28.875,-0.0091333286665552,0.0025708510472979,0.0018803067793109,-0.007887952371525,-0.0053171013242271,-0.0072530218872443,0.89564602418997,-0.002327534476976,0.18578388113595,0.062292945562003,99.389110244611,0.017481032587711,0.75104312448114,0.004709361063284,0.9060702092733,0.10692411336344,0.0086913840241009,0.0092948804254966
29.125,-0.0093877719903808,0.0029690298730171,0.0012376324376598,-0.0088235517597891,-0.005854521886772,-0.0081501395527209,0.91098706506033,-0.0024204865544602,0.19041103072901,0.066774997167978,98.931164839061,0.017783595266463,0.76476011301761,0.0046752823163116,0.92147349878016,0.10756206040993,0.0088153284157851,0.009479306133939
29.375,-0.0095827549639404,0.0034004315516202,0.0010107838542524,-0.009640104728985,-0.0062396731773648,-0.008571971109688,0.92639266301945,-0.0025183850670534,0.19541527210999,0.071557435392342,98.932808097482,0.018129693549031,0.77857692600893,0.0047434704942823,0.93696837207025,0.10817547115497,0.0089776294008027,0.0096671667283476
29.625,-0.00978661443954,0.0035014712980792,0.0010741304252388,-0.010462175150835,-0.0069607038527561,-0.0087124840143013,0.94186729842953,-0.0025472964189619,0.20057131783215,0.07665595509608,99.133968335269,0.018490978250202,0.79245815459508,0.0048990162254454,0.95254585718437,0.10875421825534,0.009095410485366,0.009857113322054
29.875,-0.010034408196027,0.0035668384598576,0.0011696764986801,-0.011218645798657,-0.007651807338799,-0.0088647316973466,0.95738706727734,-0.0025893666455561,0.20592609161446,0.082025354228233,99.168382402256,0.018836535627851,0.80640834554666,0.0050643578365929,0.96820408676468,0.10931914963975,0.0091877205315231,0.010047954187955
30.125,-0.010314943985535,0.0036968970851791,0.00089437572967312,-0.011979281970467,-0.0082823848852877,-0.0094205682558617,0.97294471292571,-0.0026758721634756,0.21152124748079,0.087616716352089,98.913085780289,0.01915720886629,0.82041473119634,0.0051870611942669,0.98396369799367,0.10986974635516,0.0091772827399851,0.010238935255988
30.375,-0.01059303523971,0.003634709802475,0.000558689824715,-0.012532805902533,-0.0088980961000577,-0.010034345414995,0.98855706040925,-0.0028116452536236,0.21733852759692,0.093380334045425,98.496859427939,0.019464577226195,0.834482510309,0.0053344523398527,0.99985936935596,0.11052725446801,0.0090841806529176,0.010429763138822
30.625,-0.010855968678467,0.0036718020453604,0.00075878122614716,-0.012461336772989,-0.0087895347276284,-0.01009718745232,1.0042351773375,-0.0029959754278217,0.22346848821632,0.099337484195812,98.108434634128,0.019765123311671,0.84852653743077,0.0054720867596954,1.015922685161,0.11132903547577,0.0089695880466045,0.010620447034394
30.875,-0.011142179442744,0.0037674767110578,0.0019092435806568,-0.011522142919744,-0.0077546662086865,-0.0092329358620876,1.0199595573669,-0.0031990601424155,0.22999123334691,0.10546011174042,97.830271630456,0.020036904241944,0.86261138839933,0.0056085639698832,1.0321769232534,0.11221150137729,0.0088612098123076,0.010811159847635
31.125,-0.011513855821985,0.0037788687387837,0.0059766012945198,-0.0077452731483544,-0.0039664044095708,-0.0055372545274656,1.0356884617191,-0.0033741808194923,0.23698865797682,0.11180446615914,97.595133322912,0.02024417635521,0.87680861397454,0.0057207146466606,1.0486472505288,0.11310833555366,0.0087460187540512,0.011002253174401
31.375,-0.011997022291482,0.0039081602786309,0.011478175304748,-0.0025465619143132,0.0013615983643177,-0.0005188469867342,1.0513886776838,-0.0034832747558488,0.24399466545853,0.11790449608022,97.2653206472,0.020380957228171,0.89124999336565,0.0058129061153611,1.065372442674,0.11393790058808,0.0086172396127511,0.011194407755692
31.625,-0.012552397479067,0.0038616579132711,0.014677932065726,0.00043589801640688,0.004297555929678,0.0021255345866598,1.0670594075646,-0.0035544724784662,0.25043154445984,0.12299097282534,96.775804879115,0.020491505150901,0.9061920374336,0.0059451292916,1.0824048695385,0.11448603820657,0.0084109233971152,0.011388790470131
31.875,-0.013096488125707,0.0037595346755994,0.016758897023789,0.0022604370797139,0.0060199717553132,0.0036624088980824,1.0827393406665,-0.0036242397878028,0.25644036022755,0.1270444518974,96.224493130504,0.02064599279841,0.92190729081661,0.0061799036193619,1.0997991464072,0.11454626154289,0.0081025122912829,0.011587065893802
32.125,-0.013536483149253,0.0036871293178704,0.01841069392521,0.0034983150313493,0.0071854443492197,0.0048742107759572,1.0985152130432,-0.0037352550614967,0.26256153812441,0.13051495834386,95.822202178426,0.020907965204631,0.93841859280634,0.006406974656286,1.1175985236756,0.11417829198572,0.0077949038068592,0.011791162066655
32.375,-0.013790885136147,0.0035237169686851,0.01786265711405,0.0024841487846204,0.0060078657533054,0.0040717719779036,1.1145437443105,-0.0038797932470674,0.26896126024013,0.13373332970577,95.753595836007,0.021327190229998,0.9557121232836,0.0066375032632217,1.135824748859,0.11338560338304,0.0073742103033734,0.012002799181514
32.625,-0.013803423163695,0.0034711722538797,0.016703425787593,0.0010334772144202,0.0045046494682999,0.002900002623898,1.1310655505513,-0.0039682560073957,0.2754750628872,0.13668436970737,96.088456510374,0.021943917130371,0.97361682498867,0.006856846080358,1.1544707853766,0.11251993153569,0.0069731164458676,0.012222922860081
32.875,-0.013561672814441,0.0034832397898407,0.016224409691865,0.00059617832478137,0.0040794181146221,0.0026627368774243,1.1483740095086,-0.004023291606217,0.28223855270217,0.13963530659636,96.802821291933,0.022778536626925,0.99178470114994,0.0070226436239294,1.173495154339,0.1119268402243,0.0065644457253205,0.012451269233654
33.125,-0.013115761641703,0.0033946340850017,0.016425837126234,0.00099108541243496,0.0043857194974367,0.0033100754845307,1.1667188387003,-0.0040437092564963,0.28898898137734,0.14243585001324,97.83247655509,0.023808926428836,1.0098867499352,0.0071671484980064,1.1928198987684,0.11186607274655,0.0061520556453341,0.012686262929454
33.375,-0.012587474441611,0.0032283077649265,0.017187867949234,0.0017768142504689,0.0050051220153954,0.0046003935076225,1.1861725471384,-0.004077993710836,0.29562317032681,0.14498437497534,99.064113918944,0.024951393814866,1.0278308395518,0.0073346969731939,1.2123357590666,0.11211013567009,0.0056193290548453,0.012925319697375
33.625,-0.012160965937998,0.0030706087841865,0.017628607193321,0.0020282256574919,0.0050988344416783,0.0054676412553234,1.2065395288334,-0.0041255222864021,0.30200250236685,0.14706607218526,100.27679546365,0.026055436491521,1.0457858928572,0.0075052612140917,1.2319172179408,0.11231785805583,0.0050503785839779,0.013165468254991
33.875,-0.012043589988374,0.0028173890443546,0.017536703456795,0.001673519633849,0.0044909086782036,0.0054931134684206,1.2273789610175,-0.0041846466964626,0.30833667307174,0.1487780531914,101.13669664273,0.026927522625288,1.0639816744717,0.0075907274398744,1.2514480151377,0.11212274984696,0.0045407661038064,0.013404093560459
34.125,-0.012390656359073,0.0025617603238555,0.018199875612263,0.0019229918713568,0.0044847521952123,0.0058092192531898,1.2481426027152,-0.0042526299148856,0.3148482978734,0.15031018716371,101.32114098844,0.027400744141933,1.0825971285992,0.0075778432763807,1.2708534459493,0.11131295261396,0.0040501006739922,0.013639563051857
34.375,-0.013214160808115,0.0022126980043082,0.018955471843432,0.002274080572949,0.0044867785772572,0.0057413110353165,1.2683614248067,-0.0043138582700424,0.32178678776578,0.15188953797987,100.72604078099,0.027434170099614,1.1016802116643,0.007582606192963,1.2901282799907,0.10995026220019,0.003428191267137,0.013871530165945
34.625,-0.014331697143344,0.0018103387775987,0.016883772399597,-2.8335400163492e-05,0.0017820033774353,0.0025520752562534,1.2877949543684,-0.0043530791477107,0.3288749109202,0.15338514085045,99.597642686151,0.027177497866451,1.1209522947676,0.0075909178073925,1.3093435095941,0.10855683747696,0.0028678921474882,0.014100816846889
34.875,-0.015416370613723,0.0014383828585561,0.014354785277497,-0.002669571848326,-0.0012311889897699,-0.001061585336226,1.3064954951035,-0.0043815998877068,0.33603092068298,0.15479968621254,98.443906848607,0.026931465646972,1.1401015515186,0.007435128966839,1.3286204335468,0.10736546649557,0.0025392608227696,0.014328940002933
35.125,-0.016147721079519,0.0010490365914243,0.01550176493836,-0.0014992575376635,-0.0004502209462392,-0.00064595614115871,1.3247937481478,-0.0043919826015498,0.34321261247169,0.15618127897026,97.753508982098,0.02700211899011,1.1592629847335,0.0071439351080194,1.3480786872127,0.10607244719794,0.0022554497483563,0.014557501332863
35.375,-0.016376290442452,0.00080700248641911,0.019504974953963,0.0028484423136102,0.0036554448000293,0.0031286845115118,1.3432045456319,-0.0043836948783881,0.35020498705431,0.15736426444153,97.734354395194,0.027537445041615,1.1787062747553,0.0068608379919268,1.3677835780067,0.10475425059588,0.0020692135700222,0.01478772003302
35.625,-0.016193690802349,0.00066942745850086,0.021368482571965,0.0052265730262165,0.0058960004847174,0.0051747917696161,1.3622242105591,-0.004403595439765,0.35680151470068,0.15835872487679,98.268432840905,0.028454571491269,1.1983169196576,0.0066125324356746,1.3877209682848,0.10371850619649,0.0019768911485702,0.015020309428399
35.875,-0.015871109956696,0.00053303434684294,0.019798888265844,0.0039451481865646,0.0044781825334075,0.0039277783091482,1.3820750609036,-0.0044140548017711,0.36277237154746,0.15888061413676,99.063091612069,0.029495595041696,1.2178718389406,0.0064550696467679,1.4078114527445,0.10295905876643,0.0017332385836786,0.015255714592307
36.125,-0.015715992082634,0.000343956932719,0.018988591015886,0.0031515311536069,0.0034954880863259,0.0032725989332514,1.4025801074164,-0.004481927195801,0.36800373830891,0.1591110097329,99.813281329563,0.030366818186139,1.2373273567682,0.0063510789751765,1.4279529689852,0.10243783763799,0.0016182838515541,0.015494529028563
36.375,-0.015929357130242,8.0394456849917e-05,0.020635497241164,0.0037327431281065,0.0038131375849564,0.0047061401109223,1.4232933710754,-0.0045055679578037,0.37258361786927,0.15924098424557,100.2668440995,0.030882897365546,1.2567796882806,0.0062946990585364,1.4480681700184,0.10206451645295,0.0014278532741051,0.015737795294249
36.625,-0.016524154671893,0.00011373009415124,0.020916554545608,0.0025915048642963,0.0027052349584476,0.0043923998737157,1.4437850006232,-0.0044959296132697,0.37666736700942,0.1595528003123,100.26799430734,0.031052794300611,1.2763291634689,0.0062785748151868,1.4681343871951,0.10142563305835,0.0013236877779212,0.015986935627344
36.875,-0.017329688603535,-7.6245445658617e-05,0.019551154890484,-0.00086815914730035,-0.00094440459295897,0.0022214662869488,1.4638691346816,-0.0045231291429552,0.38002720860886,0.16008753228314,99.860804745148,0.031074971891757,1.2960783248987,0.0062989823132183,1.4881840903228,0.10082510843522,0.001219561924533,0.016243256171421
37.125,-0.018085755638588,-3.1690232690499e-05,0.019191068335478,-0.0037462531798212,-0.0037779434125117,0.0011053126968903,1.4836596837347,-0.004624325531402,0.38318191132024,0.16043265958558,99.349426784833,0.031234552661857,1.3160834652892,0.0063692447556404,1.5082768762264,0.10008041050997,0.0011533190596886,0.016507235682197
37.375,-0.018597341240068,0.00018642554392434,0.020584946197938,-0.0042879566864948,-0.0041015311425705,0.0019876049578706,1.5034623974092,-0.0047802839775183,0.38596910619775,0.16060738680398,99.138379267731,0.031735777644385,1.336327235531,0.0064593976830893,1.5284582627561,0.09899031604947,0.0011471282241159,0.01677799229213
37.625,-0.018860813741975,0.00010804851441057,0.023477836197468,-0.0030170637003143,-0.0029090151859037,0.0046170224554933,1.5235683256401,-0.0049456291748927,0.38863731484728,0.16073992799432,99.402697578639,0.0325667977173,1.3569097181719,0.0065976570893638,1.5487305037054,0.097850243321071,0.0011467821931816,0.017053282089228
37.875,-0.019055787036419,1.330529830648e-05,0.027667307172571,-0.0010080391746632,-0.00099473387635676,0.0086115201361524,1.5440650515616,-0.005093947440267,0.39154041978864,0.16089546172662,99.905686243318,0.033509744040233,1.3778120746462,0.0068392557219704,1.5690553801763,0.096287885628174,0.0011124479062335,0.017330107290394
38.125,-0.01939272642791,-1.2233302695627e-06,0.030313891979974,0.0003781044682917,0.00037688113802214,0.010921165552064,1.5647998448721,-0.0052200224439854,0.39448891984045,0.16101436870777,100.19591104866,0.034307960505273,1.3989470105567,0.0071488833625047,1.5893859867347,0.094496446028405,0.0011043109852667,0.017605652248015
38.375,-0.019941522760598,4.9043934081778e-05,0.030535452407267,0.00017886016582622,0.000227904099908,0.010593929646669,1.5855197489497,-0.0053389358719402,0.39757526367149,0.16119767576174,100.01830019681,0.0348568029252,1.420151146782,0.0075348865727715,1.6097013753488,0.092656457648939,0.0010893297560017,0.017878058441063
38.625,-0.020586986836956,-3.1823094879334e-05,0.028069837905528,-0.00092207965202288,-0.00095390274690222,0.0074828510685717,1.6060602452833,-0.0054940571628066,0.40143608836104,0.16139048045234,99.537585912814,0.035257314553034,1.4412608213317,0.0079998446428774,1.6300172005226,0.090721668342125,0.0010871725638823,0.01814664831444
38.875,-0.021133751688044,-0.00025512424132662,0.025681320158292,-0.0017106932241832,-0.0019658174655098,0.0045475684702477,1.6264341894365,-0.0056731911811739,0.40575003690589,0.1614995378529,99.171149585853,0.035703847697111,1.4622985381616,0.0085039949498866,1.6503680471616,0.088700371702743,0.0010766145245778,0.018411558269989
39.125,-0.021452147380194,-0.00055005361856917,0.023505316025305,-0.0025029566884395,-0.0030530103070087,0.0020531686451109,1.6467796524544,-0.0057913512638833,0.41002787422941,0.16167030844609,99.211030525733,0.036323039910876,1.4834650000235,0.0089662286000371,1.6707801926721,0.086554826741355,0.0010638616122609,0.018673106565628
39.25,-0.021742601664928,-0.00064427608180639,0.021758002195478,-0.0026472097137952,-0.0032914857956016,1.540053055063e-05,1.656981989331,-0.0058126100163232,0.41215709109586,0.16179918780864,99.433044734263,0.036703719483771,1.5001698736037,0.0092845307231323,1.6810119149671,0.085452135661067,0.0010699307824384,0.01880266300018
39.5,-0.021541288333718,-0.00078058099366127,0.019767336989673,-0.0025942280446883,-0.0033748090383496,-0.0017739513440451,1.6775029212427,-0.0057843789066854,0.41588306180152,0.16211863318549,99.794446925204,0.037509964726824,1.5157399796663,0.0093994810019688,1.7015171475837,0.083190221091909,0.0010652991863141,0.019059186210449
39.75,-0.021530444258568,-0.00091493390661841,0.019999131880128,-0.0011281729307939,-0.0020431068374123,-0.0015313123784407,1.6981030294666,-0.0057544460157082,0.41960122329766,0.16250140959091,99.934410371597,0.038267336850325,1.537500473345,0.0095243683929718,1.7220685323313,0.080593217787431,0.001055111445647,0.019312135250303
40,-0.021587790516394,-0.001148972991052,0.023837426185261,0.001013797424869,-0.00013517556618299,0.002249635668867,1.7186733305111,-0.0057451607979474,0.42310146726219,0.16258809537347,99.588092116809,0.038882697922376,1.5594830358141,0.0095343862554855,1.7426688569478,0.078009337634087,0.0010725868551608,0.019561765831587
40.25,-0.021729886642148,-0.0014058636857492,0.028005781736627,0.0026734659279045,0.0012676022421553,0.006275895094479,1.7391513030757,-0.005722918046529,0.42704157948154,0.16251290844847,98.845651052663,0.039350473048759,1.581455735607,0.0094309566466601,1.7633475668044,0.075492392786163,0.0010748008365363,0.019809083780897
40.5,-0.021907677302589,-0.0015129030682671,0.029111372573293,0.0031863846539113,0.0016734815856443,0.0072036952707045,1.7595729956938,-0.005656080121244,0.43132648436915,0.16248150882653,97.981034253673,0.03972737965604,1.6033693719556,0.0092413092375177,1.7841589294411,0.072958227007738,0.0010732141492273,0.02005580815203
40.75,-0.022065781879176,-0.0014647635241537,0.026993896934385,0.0030083860589329,0.0015436225347791,0.0049281150552087,1.7800455393625,-0.0055611757535616,0.43582791609696,0.16240323042962,97.221754998845,0.040069471488407,1.6254446414785,0.0089632781787695,1.8051716622794,0.070412123616764,0.0011081830599856,0.020304012374543
41,-0.022195734326987,-0.0013037538391791,0.026729182227177,0.0036008665403951,0.002297112701216,0.0045334479001896,1.8006758229132,-0.0054728617097201,0.44092352095422,0.16230914422852,96.609750712448,0.040386095779758,1.6476959208881,0.0086620158957578,1.8264818235665,0.067899762695052,0.0011178893535462,0.020555674123164
41.25,-0.022341613189095,-0.00112916319541,0.030078960061511,0.0053103761624814,0.0041812129670713,0.007737346872416,1.8215150411494,-0.0054265860835108,0.44632863569133,0.16201484096428,96.016063535673,0.04064491423196,1.6701103853458,0.0084360963286363,1.8485446552603,0.065650694178061,0.0010960157237877,0.020812362228798
41.5,-0.022550884526014,-0.0010075244565159,0.033668787369513,0.0074009711479289,0.006393446691413,0.0111179028435,1.8425636894587,-0.0054428205092209,0.45133433344753,0.1615415750652,95.254431808578,0.0408220251828,1.6926010766665,0.0082714679316565,1.8715975450844,0.06381901022404,0.0011120883313325,0.02107515188532
41.75,-0.022815347002649,-0.0009364564911582,0.034526000013805,0.0090967622401568,0.0081603057489986,0.011710653011155,1.8638269890946,-0.005476033110312,0.45582427558405,0.1611229235378,94.21776761505,0.04094804516188,1.7151749449317,0.0081118732563985,1.8953920218025,0.062419110956108,0.0011855422024253,0.021346254619509
