time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
8.75,0.00010142755470548,0.0015499445115751,99.972066768702,0.0015905210220754,0.1864673315038,0.00093101568072893,0.088895908947537,0.0009961214567245,0.021877936492647,0.18733919691022,0.18833562938334,0.094942640372943
9,0.00011104100491708,0.0016310103140919,99.986944274493,0.0017032170103008,0.19193429992819,0.0011136831092647,0.091172875212737,0.001024822523618,0.021872321292026,0.19277924730641,0.19380441160643,0.097951496520467
9.25,0.00012135565294527,0.0017206148801157,99.962112804271,0.0018158832083633,0.19740170802607,0.0013168983688703,0.093423996556716,0.0010536650918974,0.021891872464405,0.19822132431359,0.19927493582598,0.10096756438141
9.5,0.0001302405803858,0.001803325875637,99.978909486899,0.0019277297715034,0.20287286026302,0.0015429572326563,0.095651835372211,0.0010828693550443,0.021907497324263,0.20366751676834,0.20474985704956,0.10398555471965
9.75,0.00013586345668231,0.0018736797718993,100.00945831309,0.0020374223278788,0.2083402131433,0.0017933785705841,0.097865521034913,0.0011128850875833,0.021898820700943,0.2091145081012,0.21022564680271,0.10698659706263
10,0.00013627183543691,0.0019403671914389,100.01055581992,0.002143435799372,0.21378112960655,0.0020658429628264,0.10009735204923,0.0011445988574151,0.021894682641651,0.21456012877563,0.21569983472054,0.10991646371024
10.25,0.00012998305173201,0.0020144814399391,100.02876285354,0.0022447360654598,0.21913995122508,0.0023610563809923,0.1024455983605,0.0011795474256936,0.021890418299967,0.22000462106655,0.22117297233824,0.11262505418055
10.5,0.00011762135685536,0.002089721009385,100.078790158,0.0023418733121744,0.22428437455609,0.0026825617865289,0.10515045885394,0.001220033315549,0.021860852244413,0.2254447541565,0.22664188115629,0.11476905247754
10.75,0.00010318336126773,0.0021606180609657,100.13023632659,0.0024383854030279,0.22899911668174,0.0030330396855042,0.10864632307126,0.0012689917124863,0.021879119299495,0.23087507067159,0.23210937759928,0.11581797038712
11,9.3928328775046e-05,0.0022279993213752,100.19120353807,0.0025415165265521,0.23311066451893,0.0034111345964051,0.11343479258471,0.0013293819001405,0.028598781875343,0.23629047896896,0.23841911524613,0.11532934139995
