time,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
0,0,0,0,0,0,0,0,0,0
5e-07,62.444685821696,2.199151170006e-12,0.0097562687694118,0,0.0033714354409974,4.2387472709283e-05,-0.22872890866086,0.0082100311442125,0.0027151931440224
1e-06,111.83955082821,-2.1223940899033e-11,0.020856524090255,0,0.0087213317600481,0.00010583166519011,-0.56284365502963,0.020213743428105,0.0091937497457727
1.5e-06,99.660390694628,9.5248075296069e-11,0.031248851570814,0,0.014146676591678,0.00016175931591425,-0.85389184300873,0.030688254358319,0.014068412259604
2e-06,97.505367893177,7.6704839853912e-13,0.043118664801144,0,0.019629038056082,0.00022038366658919,-1.1644430096788,0.041879118804943,0.019650963595062
2.5e-06,102.25015419999,-6.6712822603416e-12,0.053732991687831,0,0.025126008990225,0.00027891668864347,-1.4729564358514,0.053013189201322,0.025196851302093
3e-06,98.775477585541,5.3878921186775e-10,0.064900107474477,0,0.030634181135114,0.00033635295374621,-1.7740083175742,0.063898567559952,0.030500906626057
3.5e-06,100.16321768346,1.0487824130207e-08,0.076185092580416,0,0.036159805703271,0.00039495157555731,-2.0822146617369,0.075076013175812,0.036095108789886
4e-06,100.36449426535,1.628159433468e-07,0.087115616962118,0,0.041700991915301,0.00045283207710536,-2.3835726080302,0.086101801020131,0.041534046065469
4.5e-06,99.509415326006,1.7119070797976e-06,0.098351979863045,0,0.047253479964854,0.00051086885678101,-2.6781220027046,0.097157535569092,0.047001798146269
5e-06,100.26073774507,1.2193862978248e-05,0.10948443174336,0,0.052810939989953,0.00056910572121551,-2.9547689042316,0.10827658444307,0.052535513761331
5.5e-06,99.933760940748,5.9278095789368e-05,0.12058778917361,0,0.058351076594116,0.00062704992647882,-3.1880631132158,0.11933816478811,0.058034772672115
6e-06,99.886817809928,0.00019753383867413,0.13179180239802,0,0.063814376184314,0.00068518178913201,-3.3517793036462,0.13044524728719,0.06366165937783
6.5e-06,100.09683953822,0.00045527140915893,0.14293076984788,0,0.069114488611595,0.00074327725075586,-3.423649807054,0.1415555868079,0.069459870214369
7e-06,99.910840668242,0.00075154312737536,0.1541032619579,0.0011806411489963,0.074222726736567,0.0008013187886032,-3.4120935155523,0.15265972636163,0.075412244826998
7.5e-06,99.990783913182,0.00098121494613395,0.16529536682523,0.0032157587469902,0.079299692896259,0.00085946351681727,-3.3920757430385,0.1637883036364,0.081230513339279
8e-06,100.00626608743,0.0011819469941426,0.1764704267324,0.0060985186240236,0.08414645102056,0.00091765580443226,-3.4197909548783,0.1749152743214,0.087285430246989
8.5e-06,99.953089702774,0.0014111410914982,0.18767107291981,0.0084933649068433,0.088879129131144,0.00097614044475186,-3.4350625144162,0.18605040158153,0.093499582879102
9e-06,100.00744329288,0.0016375690218444,0.19886929497627,0.011043061525244,0.09348422468562,0.001035445149778,-3.4842438161269,0.1971951041108,0.099849552052829
9.5e-06,100.00105056183,0.0018664097989867,0.21005515943518,0.014809157539298,0.09799011224721,0.0010967341142103,-3.5287459600966,0.2083376695593,0.10618389247001
1e-05,100.0239607942,0.0020968058081801,0.22119466030475,0.019207570418366,0.10256192878033,0.0011624805804053,-3.5481436406176,0.21947741563776,0.11231107782035
1.05e-05,100.08736524314,0.0023194590455324,0.23214495623123,0.023231079258583,0.10761404049486,0.0012369810227836,-3.5762055839168,0.23059776789421,0.1178155631618
1.1e-05,100.14298927623,0.0025425173098998,0.24262521659834,0.027691805800439,0.11412389923244,0.001326627181054,-3.6047664941447,0.24167565731541,0.12167939539506
1.15e-05,100.22131567342,0.0027611245035143,0.25224025335868,0.033549625236312,0.12359595560929,0.0014390209676179,-3.624410611426,0.25268523733726,0.12231845718863
1.2e-05,100.26718308814,0.0029816503555012,0.26085764844182,0.040539482328895,0.13656458617891,0.0015803659859455,-3.6196187534583,0.26359935478748,0.11918232588959
1.25e-05,100.24517676297,0.0032067890851125,0.26915438083721,0.047107213110396,0.15180887218015,0.0017516172514859,-3.6097258798612,0.27440935907016,0.11368740133492
1.3e-05,100.17429942859,0.0034399143162718,0.27845174079354,0.054100357516212,0.16655128093969,0.0019453402849263,-3.589585294206,0.28513002676458,0.10853830225282
1.35e-05,100.10646739003,0.0036820325384935,0.2894643963523,0.061787966774334,0.17995323621016,0.0021463705740601,-3.5584624400153,0.29578874067987,0.10463954503046
1.4e-05,100.12007760003,0.0039280960248656,0.30145368538096,0.06956097462584,0.1938327009368,0.0023378750143732,-3.521234294688,0.30640117746234,0.10017559908577
1.45e-05,100.19372709999,0.0041589297210934,0.31316022459572,0.077459808398233,0.2086730235495,0.0025102665969326,-3.4855259682091,0.31695435047097,0.094617795504166
1.5e-05,100.18416295556,0.004354075578369,0.32392682567734,0.085342470833608,0.22276662018836,0.0026666099177135,-3.4512246760385,0.32743239352636,0.08971866364361
1.55e-05,99.990272200334,0.0045285578042679,0.33373851655368,0.092820298899932,0.23608999393382,0.0028192043258136,-3.410512053089,0.33786630260844,0.085573129098519
1.6e-05,99.706591561384,0.0047438733256167,0.34337028958574,0.099665850529145,0.2496750699362,0.0029791733873298,-3.3506532383769,0.34834638078544,0.08121768855029
1.65e-05,99.535343961905,0.0050523016119075,0.3539577176535,0.105880154627,0.26305332296264,0.0031480398968771,-3.2624142513188,0.3589708096345,0.077260912790766
1.7e-05,99.502627127676,0.0054325675861217,0.36556509573292,0.11135400429764,0.27620804920832,0.0033190418285453,-3.1396599444233,0.36979053589159,0.073800477151402
1.75e-05,99.416325904462,0.0058265905930949,0.377334353918,0.11627376233377,0.28977272774439,0.0034860113949895,-2.9754438938461,0.38082656533111,0.070219494004175
1.8e-05,99.190735823792,0.0062333998094495,0.38877034055009,0.12084019322886,0.30367695827899,0.0036496248802081,-2.7745732353294,0.39212744188767,0.066642108448172
1.85e-05,99.009432120827,0.0066927509548973,0.40014302018319,0.12533131343211,0.31807227188243,0.0038147165194769,-2.558722521422,0.40376910849783,0.062974434770333
1.9e-05,99.000571501326,0.0071833552831932,0.41211035704848,0.1299690388603,0.33290817828529,0.0039836364446466,-2.325460000726,0.41580084568235,0.059279601462094
1.95e-05,98.927688242105,0.0076289516504167,0.42489561428737,0.13500053228252,0.34786752785814,0.0041547331740551,-2.1044266574616,0.42824880004536,0.055873819119823
