time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy_top,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
20,0.0034220684283321,4.1969644108359e-05,-5.7740812818212e-05,0.0033800987842237,5.5996789002585e-05,-1.7440238156273e-06,0.42734372084231,-3.9288423952114e-05,0.020573942549718,0,98.93432815058,0.0082685369980717,0.34827582908907,0.00046263383665572,0.43124220715521,0.058306295017443,0.00031156058644238,0.004319341735628
20.25,0.0034041765774964,-1.9233373310446e-05,-6.5202417446569e-05,0.0034234099508068,6.0655905819139e-05,-4.5465116274302e-06,0.43355462052395,-3.2791588904626e-05,0.020853188171255,0,98.262576458693,0.0084316135012061,0.35468665481121,0.00041972498007581,0.43762773981901,0.058059446168548,0.00034631963806706,0.0044055621570844
20.5,0.0032381535796266,-0.00012163325543289,-7.1638504924846e-05,0.0033597868350595,6.5995686446708e-05,-5.6428184781383e-06,0.44000552416289,-2.5051709550061e-05,0.021173625357842,0,97.294741255835,0.0085707512920414,0.36118607350472,0.00036714549134809,0.44438635861356,0.057634030506253,0.00037520778060685,0.0044937657445973
20.75,0.0032338220297621,-0.00026764354152048,-7.3598144141186e-05,0.0035014655712826,6.9691083224077e-05,-3.907060917109e-06,0.44680487734369,-1.726270367636e-05,0.021517701852907,0,96.025043860488,0.0086870890139153,0.36796042015541,0.0003070122242105,0.4516900205231,0.058012662865258,0.00038830773443951,0.0045851743426277
21,0.0031896967436766,-0.00044890940150304,-7.0107823311384e-05,0.0036386061451796,6.980984290652e-05,-2.9798040486379e-07,0.45409150472221,-9.8970669345273e-06,0.021872628228603,0,94.536960740852,0.0087900683607495,0.3751122823422,0.00024297783204026,0.45974938883639,0.058362687073094,0.00038833221127121,0.0046814061914626
21.25,0.0031009830832948,-0.00064376583751006,-6.211918602998e-05,0.0037447489208048,6.6175701046131e-05,4.056515016151e-06,0.46203758773472,-3.8695552800517e-06,0.022249293391512,0,93.045651636638,0.0088990120610118,0.38282656424201,0.00018098129797004,0.46879613344655,0.059001763821222,0.00038315121430472,0.0047843694129621
21.5,0.0030323040904855,-0.00081480257487381,-5.096377002185e-05,0.0038471066653593,5.9315004701398e-05,8.3512346795476e-06,0.47085373712814,2.7098700832882e-07,0.022657523793069,0,91.9087998435,0.0090453800745918,0.39135174405094,0.00012979657246205,0.47904970898452,0.059922176441773,0.00038159878084634,0.0048960031106648
21.75,0.0030517031285347,-0.00091415047110273,-3.7616293846318e-05,0.0039658535996374,4.9214190329749e-05,1.1597896483431e-05,0.48079007434539,3.4338454655503e-06,0.023096650929269,0,91.574052640184,0.0092710772299759,0.40078251980525,9.2625958135143e-05,0.49066196450454,0.06129847781838,0.00039251916276784,0.0050178546807106
22,0.0030235973811394,-0.00090016363321765,-2.3246816310244e-05,0.003923761014357,3.6266537949473e-05,1.3019721639229e-05,0.49211434790384,6.2572103554641e-06,0.023580118791763,0,92.439591877053,0.0096147812735348,0.41096097471588,6.6416825582456e-05,0.50364921938102,0.062966365543968,0.00041279783507741,0.0051505545418384
22.25,0.0032017177665371,-0.00075799260973797,-9.3799079746083e-06,0.0039597103762751,2.1997069122316e-05,1.2617161147708e-05,0.5050326232964,8.325388861535e-06,0.024113580409316,0,94.650694854584,0.010090680927533,0.42147305824856,4.9342774790495e-05,0.51783732642205,0.066180849679865,0.000428173388255,0.0052933416454296
22.5,0.0035417799211225,-0.00051880932826537,2.5116884118247e-06,0.0040605892493879,8.4433732773837e-06,1.0955061689208e-05,0.51953747158003,9.4672295526717e-06,0.02469061838927,0,97.915761675894,0.01066857267411,0.43180793211151,4.0417825342719e-05,0.53284826148453,0.070574199878762,0.00043318944862997,0.005443859797779
22.75,0.0039275082030917,-0.00027157494003603,1.1361245855296e-05,0.0041990831431277,-2.5595861346692e-06,8.8016597206269e-06,0.53524750729606,9.9381641484702e-06,0.025311089391993,0,101.45443317965,0.011262645830585,0.44172093760257,3.6897715826656e-05,0.54814944385446,0.075618524305677,0.00043760708559386,0.0055984266661928
23,0.0042026331226787,-0.00014971042977614,1.6509225561811e-05,0.0043523435524549,-9.7611428507677e-06,6.7480827110428e-06,0.551385394124,9.9211692942633e-06,0.025979220881301,0,104.17175844279,0.011744392520338,0.45145648180107,3.6811483083719e-05,0.56317135774943,0.080266972804433,0.00045438131185348,0.0057528422591676
23.25,0.0042146284432247,-0.00027915936295495,1.7499142478369e-05,0.0044937878061796,-1.2623024386614e-05,4.8761180917554e-06,0.56700621649503,9.6635651564595e-06,0.026693512814201,0,105.07057622583,0.011991930373285,0.46151949981197,3.9244994378125e-05,0.57747041391215,0.083585953634572,0.0004887477996621,0.0059035650246549
23.5,0.0039357939695375,-0.00070203774454959,1.5806411543894e-05,0.0046378317140871,-1.1963215291345e-05,3.8431962525493e-06,0.58139442628707,9.326596765077e-06,0.027446894632841,0,103.76225727543,0.011962382809402,0.472172508323,4.2880907758952e-05,0.59087863347061,0.085390248310997,0.00053577309292611,0.0060488244433493
23.75,0.0034830588583543,-0.0013239137493677,1.5415194272034e-05,0.0048069726077221,-1.05718843246e-05,4.8433099474339e-06,0.59437354714774,8.7692790633249e-06,0.028228862833841,0,100.79279396783,0.011744244828436,0.48320777012866,4.7016522506835e-05,0.6035658245534,0.086258343429708,0.00058822744907965,0.0061891246034667
24,0.0030561279337961,-0.0019378018903802,2.1076702230934e-05,0.0049939298241763,-1.1196859341056e-05,9.8798428898783e-06,0.6063410048741,7.7813771067138e-06,0.029031544667541,3.7242974461011e-07,97.513399278749,0.011539131312073,0.49426034283778,5.2127722758419e-05,0.61596731423717,0.086929755712174,0.00064669107782198,0.0063267832331451
24.25,0.0028462753266382,-0.0023292430956708,4.8538901621071e-05,0.0051755184223091,-1.3351013369918e-05,3.5187888251153e-05,0.6180646348947,6.1955381746328e-06,0.02985196993628,5.4715191127986e-06,95.45588972451,0.011561163895681,0.50522626023729,5.924417455979e-05,0.62859510189324,0.087843957393367,0.00071867039792263,0.0064646325051781
24.5,0.0029419861830486,-0.0024011105738901,0.00010467368237277,0.0053430967569388,-1.4609551538576e-05,9.0064130834189e-05,0.63036512462699,4.0754969745231e-06,0.030690725070689,2.2879783064631e-05,95.507912061901,0.011909093639199,0.51625671369479,6.9246214016336e-05,0.64181669657766,0.089182337972249,0.00081118332324669,0.0066045277709289
24.75,0.003272556344281,-0.0022358819400122,0.0001875445767411,0.0055084382842933,-1.3026499695309e-05,0.00017451807704579,0.64376167469398,1.5033890640353e-06,0.03155047592946,6.026292757135e-05,97.390968613324,0.012499779168517,0.52744942151802,8.2240836276546e-05,0.65571187546095,0.091022452326148,0.00092686653308301,0.0067465090345179
25,0.0036321271938694,-0.002050118768065,0.00029454080591375,0.0056822459619344,-8.646025443473e-06,0.00028589478047028,0.65821649113148,-1.7072111845019e-06,0.03243511789149,0.00012426296963094,99.831387860152,0.013116124186166,0.5387381453895,9.8042668019485e-05,0.67008101972347,0.093275232777479,0.0010662214454156,0.0068891291391425
25.25,0.0038124481937419,-0.00206062778132,0.00042302711084222,0.0058730759750619,-2.7877222550297e-06,0.00042023938858719,0.67318996107419,-5.828945408887e-06,0.033348656802143,0.00022141337993673,101.3803252744,0.013544168398053,0.55004120360408,0.00011668211115956,0.68459398125302,0.095643008495471,0.0012322478513328,0.0070307388398474
25.5,0.0037411375692453,-0.0023418335608675,0.00056956720126222,0.0060829711301128,4.7156579258415e-06,0.00057428285918806,0.68802416391452,-1.1211303687794e-05,0.03429718280099,0.00035914458599357,101.35151837356,0.013711390559446,0.56136641770546,0.00013806953018124,0.69898557071941,0.097805063396357,0.001431748485888,0.0071708612804129
25.75,0.0035273369054066,-0.0027780127717703,0.00073121493121748,0.0063053496771769,1.4796200454431e-05,0.00074601113167192,0.70236749289836,-1.8156047271652e-05,0.035289158771652,0.00054618603580461,100.20281027534,0.013730307490601,0.57276570627531,0.00016206909176504,0.71317981431845,0.099628167322825,0.0016724106402032,0.00731069429526
26,0.0033666567478145,-0.003161473134098,0.00090566888297307,0.0065281298819125,2.7372095215872e-05,0.00093304097818894,0.71633421319879,-2.6900971174848e-05,0.036332468745398,0.00079142448480413,99.077295637614,0.013806787964858,0.58426377460242,0.00018928164201382,0.72727982802243,0.10120778363757,0.0019591696344004,0.0074523869037822
26.25,0.0033888172261117,-0.0033660496231904,0.0010942590995282,0.0067548668493021,3.967996499782e-05,0.001133939064526,0.73032880806664,-3.7963636024533e-05,0.037434696111023,0.0011048436777816,98.878251005574,0.014076189157727,0.59585159245309,0.00022224019359809,0.74145400897558,0.10271590145725,0.0022917126770086,0.0075976383987733
26.5,0.0035486231919607,-0.0034470533619113,0.0013002996748817,0.0069956765538719,4.713484808118e-05,0.0013474345229629,0.74469539860738,-5.2315813945447e-05,0.038602276911047,0.0014972766936158,99.627421534274,0.01450531572263,0.60755709625936,0.00026635418488092,0.75581192874255,0.10418489731523,0.0026652274083397,0.0077466703854553
26.75,0.0037023293188137,-0.0035840951646609,0.0015243789717093,0.0072864244834747,4.6343239702785e-05,0.0015707222114121,0.7594723644437,-7.0991774149605e-05,0.039840847527352,0.0019800385168117,100.59862841968,0.014946648902773,0.61948092174814,0.00032966361340909,0.77035172265979,0.10548920472449,0.0030710605083161,0.0078983088627021
27,0.0037433856232745,-0.0039288553303604,0.0017583771753461,0.0076722409536349,3.8228973992865e-05,0.0017966061493389,0.77443657488502,-9.3976360828368e-05,0.041151213760389,0.0025622108998557,101.03735022062,0.015285229694769,0.63169121704007,0.00042110161003725,0.78499371084597,0.10653890846736,0.0034940216748143,0.0080510352408544
27.25,0.0036815663261455,-0.0044964776621504,0.0019849921194705,0.0081780439882959,2.8122032924512e-05,0.002013114152395,0.78933990578396,-0.00011907036770498,0.042527435650556,0.0032454271862261,100.7866232857,0.015533980911381,0.64412468624927,0.00054713497923698,0.79965258714162,0.10737759212576,0.0039087078966499,0.0082106082850992
27.5,0.0035952012217875,-0.0051850031922334,0.0021840381778177,0.0087802044140209,2.544563203689e-05,0.0022094838098546,0.80409676076955,-0.00014233578954332,0.043952100323414,0.0040204805773001,100.28973183054,0.015795713208582,0.65664970868429,0.00070717379880132,0.81428903760427,0.10811502559801,0.004280368343876,0.0083736465878635
27.75,0.0035560836575066,-0.0058833347521017,0.0023412747085439,0.0094394184096082,4.0445765241047e-05,0.002381720473785,0.81879579034202,-0.00016003010926892,0.045400371500147,0.0048677289810161,100.06580220548,0.016144923735437,0.6691646342293,0.00089016957390311,0.82891637595034,0.10885794819896,0.0045734664582962,0.0085371163359692
28,0.0035588338334563,-0.0065505994909532,0.0024505659965663,0.010109433324409,7.9300326698187e-05,0.0025298663232645,0.83357463689902,-0.00016956531588666,0.046843045956903,0.0057612463765631,100.22820125882,0.016555062167998,0.68165939333816,0.0010751965063616,0.84357697128102,0.10962622896707,0.0047648274771049,0.008700546750446
28.25,0.0035212822726681,-0.0071948988550972,0.0025143808147166,0.010716181127765,0.00014143656669349,0.0026558173814101,0.84849241988355,-0.00017036963768805,0.048251348735939,0.0066732788870838,100.48676612318,0.016940449219689,0.69425404099143,0.0012369165730986,0.85831428072886,0.11031419916729,0.0048534540586913,0.008863501724609
28.5,0.0034272553200804,-0.0077983189573216,0.0025490907617845,0.011225574277402,0.00021642068281056,0.0027655114445951,0.86351409979411,-0.00016409048203297,0.049601706826469,0.0075795575403002,100.5315857746,0.017256260039281,0.70711657636235,0.001354550419575,0.87315365685221,0.11083744718288,0.0048616959419496,0.0090256714166402
28.75,0.0032974706028964,-0.0082910509064377,0.002587279926816,0.011588521509334,0.00028219976501781,0.0028694796918338,0.87858165433791,-0.00015417459260262,0.050882281119575,0.0084633327500179,100.33841087132,0.01754154531815,0.72026155704511,0.0014201423110229,0.88809366686781,0.11131315116815,0.0048279110783285,0.0091888666710486
29,0.0032513489555537,-0.0086088137277562,0.0026711467680167,0.01186016268331,0.00030353011988119,0.0029746768878978,0.89366748821547,-0.00014358012729108,0.052095820451753,0.0093192527383285,100.10792159039,0.017864336101604,0.73350951847971,0.0014410808720091,0.903109890951,0.11194147824318,0.004793949571105,0.0093654750621629
29.25,0.003229379131768,-0.0087644138312626,0.0028194785257994,0.011993792963031,0.00023895917208151,0.0030584376978809,0.90877162564019,-0.00013488714724494,0.053257044514092,0.010153391400626,99.991013355245,0.018242572719839,0.74669698056206,0.0014312765837216,0.91817291978589,0.11275596697391,0.0047935529859552,0.0095493011429286
29.5,0.0032625517289845,-0.0088500173914648,0.0030488495810933,0.012112569120449,0.00010645781274936,0.0031553073938427,0.92389751988163,-0.00013436091432944,0.054389638587496,0.010982622994515,99.943272418886,0.018632028913645,0.75986276266542,0.0014154728234146,0.93327156425736,0.11356703810309,0.0048487697866955,0.0097358733714346
29.75,0.0031970587432539,-0.008968737329217,0.0033207672582972,0.012165796072471,-6.2735520344225e-05,0.003258031737953,0.93904267120407,-0.00014380971374575,0.055518432653761,0.011830640333976,99.829709808415,0.018982754905859,0.77319134298679,0.0014220497297827,0.94842259162531,0.11419063445392,0.004958073105735,0.0099239625774441
30,0.003067999814788,-0.0091690053608983,0.0035751818444805,0.012237005175686,-0.00024870147961208,0.0033264803648684,0.95420645522928,-0.00016101858082525,0.05666635450594,0.012720120397837,99.592548145042,0.019288223303609,0.78674058919643,0.0014758246779811,0.96365737437296,0.11472192021017,0.0051016893111337,0.010112544335417
30.25,0.002888654804333,-0.009440810342371,0.0037553959205599,0.012329465146704,-0.00041411391437026,0.0033412820061896,0.969392026267,-0.00017500921788882,0.057845914514516,0.0136636588428,99.269890933783,0.019574193789983,0.80034182539384,0.0015854339566532,0.97899917198405,0.11539956798603,0.0052338012168665,0.01030098714937
30.5,0.0026683138493322,-0.0097583072106178,0.0038736231123924,0.01242662105995,-0.00052348746582556,0.0033501356465669,0.98459375096597,-0.00018626429093462,0.059047937367746,0.014655015620444,98.883760173362,0.019854163169139,0.81383741046463,0.0017249453016797,0.99445587031222,0.11626492045474,0.0053169874625021,0.010489050925796
30.75,0.0025186664470776,-0.010112481206419,0.0039435327800933,0.012631147653497,-0.00059723519433878,0.0033462975857545,0.99979159955834,-0.00019277506808132,0.060242928036025,0.015669323420584,98.374882987014,0.020111380830224,0.82731354884868,0.0018699285788002,1.0100363218703,0.11717113953619,0.0053481842112249,0.010676798099708
31,0.002288279164513,-0.010508805741817,0.0039571660487881,0.01279708490633,-0.00061540533266771,0.0033417607161204,1.0149653557741,-0.00019880743321535,0.0614096428083,0.016680034117986,97.668553467828,0.020322565205939,0.8409411119051,0.0020088511296026,1.025771941668,0.11807998378801,0.0053443815462007,0.010864556747898
31.25,0.002046650393021,-0.010951563935911,0.0039884947205136,0.012998214328932,-0.00067518013380592,0.0033133145867077,1.0301113643183,-0.00020019078491144,0.062545658820349,0.017672886639945,96.774834386927,0.020485843291235,0.85473606542386,0.0021406179894115,1.0417200919566,0.11905975098229,0.0053237194549979,0.011052975331931
31.5,0.0018201907918089,-0.011437555204789,0.0039735918222972,0.013257745996598,-0.00073731824077579,0.0032362735815214,1.0452444345544,-0.00019967321500189,0.063662971153166,0.018648764489733,95.801680888441,0.020622151911734,0.868785226401,0.0022610401356362,1.0579473217972,0.12000587203897,0.0052847443044741,0.011243102950108
31.75,0.0016088840601846,-0.011952573403696,0.0040363308597425,0.013561457463881,-0.0008053818023942,0.0032309490573483,1.0603938614794,-0.00020029169029022,0.064777199787957,0.019616754702658,94.89273846274,0.020763077889152,0.88332443466113,0.0023763597422693,1.0745114636762,0.12067227041634,0.0052237270999139,0.011436402798268
32,0.0014719935091923,-0.012458512343472,0.0041662342805301,0.013930505852665,-0.00090025032272768,0.0032659839578025,1.0756157513228,-0.00020992736564492,0.065901883158865,0.020584770545805,94.190391129291,0.02095194238286,0.89856407856509,0.0025050820649807,1.0914571606659,0.12092512805823,0.0051479427358991,0.011634636829534
32.25,0.0013725664906123,-0.01288418318109,0.0041973148445911,0.014256749671702,-0.0010340760252818,0.0031632388193093,1.0910246363603,-0.00022923795899101,0.0670455730807,0.021555815216223,93.859365045702,0.021254036580005,0.91459300287375,0.0026753880306333,1.1088179222771,0.12077498608364,0.005049509770234,0.011839597134813
32.5,0.001485730926718,-0.013142997800749,0.0040714042813915,0.014628728727467,-0.0010777948794573,0.0029936094019341,1.1068153901979,-0.00025052684668256,0.068210319808,0.022524865702885,94.098170413531,0.021747944670757,0.93137022563852,0.0028836188315699,1.1266078907225,0.12036342149634,0.0049338202172279,0.012052703361071
32.75,0.0017878176956783,-0.013175681828008,0.0038293022368051,0.014963499523686,-0.0010860591898878,0.0027432430469172,1.1232396941304,-0.00026917315850957,0.069391769780981,0.023479232166861,95.067075127082,0.022489417954514,0.94871254092362,0.0031127781378813,1.1448002183206,0.11991145382479,0.004786323022986,0.012274553800972
33,0.0023212291102202,-0.012992137132644,0.0035590727254064,0.015313366242864,-0.0010359613085161,0.0025231114168903,1.1405281455329,-0.00028461455416439,0.070588270785735,0.024404526477299,96.761734954488,0.023470609952803,0.96629434222044,0.0033324061537915,1.1633090494979,0.11970071737387,0.0046177181269658,0.012504587411521
33.25,0.0029076504949755,-0.012689616910072,0.0032626600071008,0.015597267405048,-0.0010410642986139,0.0022215957084869,1.1587843202985,-0.00030000048541232,0.07179974606956,0.025289015970747,98.929524188738,0.024600041174702,0.98382191972173,0.0035352378986608,1.1819954658105,0.11980366337093,0.0044194711967618,0.012741026689334
33.5,0.0034998146018467,-0.01243775775937,0.002938491980559,0.015937572361217,-0.0010157428816184,0.0019227490989406,1.1779004794824,-0.00031848159434878,0.07302669659607,0.026124403230728,101.09410336902,0.02571377333122,1.0012139407236,0.0036959685654264,1.2007018574439,0.11997818989393,0.0042060159572232,0.012981193729625
33.75,0.0039151348585757,-0.012430926324196,0.002643305270221,0.016346061182771,-0.00097630839512978,0.0016669968750912,1.1975483422715,-0.000340227525554,0.074269627932435,0.026904765686758,102.68206619873,0.026618548992359,1.018700211706,0.0038086244160106,1.2193007730868,0.11974491017621,0.0039710845134255,0.013222149349581
34,0.0040551077362706,-0.012819607527029,0.0024260440750204,0.016874715263299,-0.00089696344499247,0.0015290806300279,1.2172719545089,-0.0003583607986481,0.075529158979845,0.027628194388926,103.20835838238,0.027157898367278,1.03664858722,0.0039072778288292,1.2377378573875,0.11873373533234,0.0037072605136117,0.013461462284919
34.25,0.0037959194239338,-0.013642301080789,0.0022319954712443,0.017438220504722,-0.00081382766828459,0.0014181678029597,1.2366507277061,-0.0003691186909514,0.076802847287931,0.028294458214185,102.4705593788,0.027280322094409,1.0551994929333,0.0039845826444778,1.2560530304844,0.11699810608222,0.0034407347032012,0.01369783885942
34.5,0.0030743264449343,-0.014784140073321,0.0019799276838574,0.017858466518256,-0.00080144536360728,0.0011784823202501,1.255448255816,-0.00037492949341157,0.078083279247454,0.028903981001374,100.68572414053,0.027082763497117,1.0742261068325,0.0040555292769117,1.2743708926505,0.11492403783626,0.0031516916170141,0.013931376032336
34.75,0.0023025945318795,-0.015991153507986,0.0016756399003132,0.018293748039866,-0.00069300096817148,0.0009826389321417,1.2736755931471,-0.00037680522893379,0.07935947765324,0.029456473593079,98.485339255096,0.026800737311262,1.0934282340351,0.0040929617740925,1.2928581460457,0.11297109381512,0.0028568140714846,0.014163341469132
35,0.0017016491366196,-0.016955796711551,0.001371961674344,0.01865744584817,-0.0005607175801877,0.00081124409415634,1.2915651504934,-0.00037801414985438,0.080622252202487,0.029951028548293,96.715434056098,0.026727271975902,1.1126520482771,0.0040793509298529,1.3116573090268,0.11132118045897,0.0025710477161549,0.014395578603798
35.25,0.0015402539594336,-0.017448121240613,0.0011172100694653,0.018988375200047,-0.00044080377320068,0.00067640629626457,1.3094880046366,-0.0003790951892943,0.081866396109161,0.03038833520428,96.087326688631,0.027082761730621,1.1319547852133,0.0040082463221965,1.3308215757836,0.10990062431973,0.0023056768892167,0.014629794272098
35.5,0.0018941433689024,-0.017428571982889,0.00095103241689258,0.019322715351792,-0.0003855355219917,0.00056549689490089,1.3278256267393,-0.00037729543035083,0.083091591080521,0.030774676758894,96.834737110632,0.027901730686427,1.1514594158355,0.0038966815228736,1.3502836892252,0.10858759822387,0.0020603396605504,0.01486703620509
35.75,0.0025262634367724,-0.017081040419545,0.00091754040282329,0.019607303856318,-0.00042086398325043,0.00049667641957286,1.3468063703297,-0.00037104338089614,0.084294509862979,0.031116422924133,98.570441599168,0.029003278237184,1.1711288734418,0.0037647401568836,1.3698804817284,0.1073445153933,0.0018319621186284,0.015107582246559
36,0.0031319829870766,-0.016740761497995,0.00087868930425748,0.019872744485072,-0.00053546026258335,0.00034322904167413,1.366380627074,-0.00036150015440945,0.085466486200426,0.031415515202088,100.4549318877,0.030069540272193,1.1908359474866,0.0036253964101752,1.3894268183406,0.106125566305,0.0016271479648675,0.015351271676151
36.25,0.0033920387737821,-0.016736248914008,0.000756341008192,0.02012828768779,-0.00060873941374247,0.00014760159444953,1.3862426511682,-0.00035588716420436,0.086595267909375,0.031669618593865,101.6200983172,0.030804649244203,1.2104733746375,0.0034742810044503,1.4088041759431,0.10485629968628,0.0014615373675326,0.015598083153215
36.5,0.0032773615229569,-0.017213776530016,0.00067354171870422,0.020491138052973,-0.00063775868829008,3.578303041414e-05,1.4060174494004,-0.00035287004058838,0.08767504698551,0.031883569857491,101.62727546056,0.031101017312163,1.2300977971476,0.0033615856994758,1.4280170871216,0.10347369696423,0.0013193358082159,0.015848606247612
36.75,0.0028480748756037,-0.018050978851665,0.00063243090090645,0.020899053727269,-0.00063556580792935,-3.1349070228952e-06,1.4254896626394,-0.00035150044250594,0.0886993405632,0.032062120810115,100.69178156627,0.031112276240385,1.24974195586,0.0032438652065949,1.4471837084856,0.10202684105981,0.0012101333018668,0.016104068052008
37,0.0024869384660386,-0.018939444860782,0.00059791443591347,0.021426383326821,-0.00059828816751209,-3.7373159861808e-07,1.4447139131478,-0.00034905135434438,0.08965756156456,0.032203857664251,99.527847442546,0.031162287750046,1.2694879034186,0.003122562787133,1.466462002874,0.10061103236867,0.0011308793485934,0.016365801482042
37.25,0.0023305059319867,-0.019598626892457,0.0005733651896518,0.021929132824444,-0.00061485020334478,-4.1485013692979e-05,1.4639439083559,-0.00034185405968674,0.090547668876779,0.032314238032453,98.899257647112,0.031529910796548,1.2894444427249,0.003050087285682,1.4859537579543,0.099254713553451,0.0010605327737162,0.016634386609805
37.5,0.0025377219667535,-0.019961049256415,0.00049714137319509,0.022498771223168,-0.00053201548746862,-3.4874114273534e-05,1.4834430008583,-0.00033015678925038,0.091378162555719,0.032404278666217,99.154659144769,0.032265918333808,1.3096239707683,0.0030090405194316,1.5056471445715,0.097942086823751,0.0010100664351184,0.016908955294928
37.75,0.0028358707993709,-0.020182559392402,0.00042436456325718,0.023018430191773,-0.00043044616825274,-6.0816049955611e-06,1.5033065728549,-0.00032293962749301,0.092158927150493,0.032481165485803,100.04506346204,0.033187446928342,1.3300106228027,0.0029983089457773,1.5254351480522,0.096567414828943,0.00096048120854851,0.017187125413836
38,0.0030223103007978,-0.020490041583689,0.00045427044898417,0.023512351884487,-0.00040132292407464,5.2947524909526e-05,1.5234175953672,-0.00032169693985193,0.092896047778627,0.032545979829973,100.93820488306,0.034037934525497,1.3505610381947,0.003013813129069,1.5451943867437,0.095070257882376,0.00091666065286387,0.017465691798216
38.25,0.0030118021055855,-0.021012394544063,0.00055953046780529,0.024024196649649,-0.00043173254166872,0.00012779792613657,1.5435598563206,-0.00032817114724359,0.093599397440595,0.03259876137851,101.27373217657,0.034662450682354,1.3711810566287,0.0030674747911137,1.5648674249003,0.09350407787357,0.00089495208816485,0.017741739111552
38.5,0.0027861610575489,-0.021713373106844,0.00063337056485334,0.024499534164393,-0.00046956785855755,0.00016380270629579,1.5635829053089,-0.00034435135698757,0.094282287520795,0.032642637059534,100.93331241263,0.035076187802602,1.3917847952771,0.0031855774711528,1.5844941635238,0.09194087032949,0.00087683553653092,0.018013565765966
38.75,0.0024370221570368,-0.022432162589325,0.0007356801140659,0.024869184746361,-0.0005576282619456,0.0001780518521203,1.5834862991592,-0.00037001932933839,0.09496578646296,0.032683634973605,100.26495419379,0.03542411600773,1.4124263726904,0.0033760591875622,1.6041778800956,0.09034516935068,0.0008576327238265,0.018280923302975
39,0.0022908767595706,-0.022985005428379,0.00072422257095437,0.025275882187949,-0.00053565021606272,0.00018857235489164,1.6033876464729,-0.00039315197783397,0.095674429074584,0.032726124698773,99.765849323385,0.035882446874223,1.4332518767986,0.0036170667983284,1.6240149485807,0.088600393830546,0.00084697305126473,0.01854451884511
39.25,0.0023944151001617,-0.023285293987268,0.00074626583507547,0.02567970908743,-0.00054515081307304,0.00020111502200244,1.6234193329494,-0.00041872740014424,0.096424641492796,0.032768263017125,99.689996001688,0.036540454123345,1.4544083209338,0.0038865583646137,1.6440366416298,0.086609321423595,0.0008365347824931,0.018805194094526
39.5,0.002508207715668,-0.023415958572557,0.00078446045500298,0.025924166288225,-0.0006584673163819,0.00012599313862108,1.6436217423094,-0.00044546190702428,0.097224921952912,0.032809607262757,99.890817823448,0.037323949375256,1.4759006270238,0.0041824051298802,1.6642006187094,0.084429659490301,0.00082487085771625,0.01906335599383
39.75,0.0026340546947053,-0.02357333536513,0.00074137614831794,0.026207390059835,-0.00064642262829864,9.4953520019297e-05,1.6639112745859,-0.00047151385464633,0.098076493965318,0.032850766259735,99.99891075186,0.038044037850612,1.4975378709375,0.0044865419320971,1.6844162181723,0.082249455844411,0.00081072791330939,0.01931899123665
40,0.0025356173505495,-0.023896924631091,0.00063096415561004,0.02643254198164,-0.00056184858116899,6.9115574441046e-05,1.6841593877608,-0.00048583864928995,0.09896931816671,0.032891317159493,99.754703145311,0.038562694865828,1.519110318399,0.0047614847394127,1.7046923583326,0.080237616354175,0.00079566331523742,0.019572150809529
40.25,0.0021951173111065,-0.024342065037513,0.00039942309370589,0.026537182348619,-0.00041525951360496,-1.5836419899063e-05,1.7043158388346,-0.00048917990449658,0.099886848842177,0.03293097128065,99.205604733093,0.03892057105108,1.5405060709187,0.0049842565601351,1.7250459962865,0.078437490036258,0.00077039798290563,0.019823480629208
40.5,0.0019389192414772,-0.024738777562499,1.525235759982e-05,0.026677696803976,-0.00010322061438059,-8.7968256780774e-05,1.7244594263144,-0.00049196427177399,0.10080953288733,0.032969245582163,98.619614100844,0.039282987981332,1.5618087250601,0.005109530719109,1.745567948764,0.076793414444379,0.00075031032703355,0.020074407647027
40.75,0.0018713282002068,-0.02497597826681,-0.00027982885817924,0.026847306467017,0.00025511991982906,-2.4708938350174e-05,1.7447351970518,-0.00048150486464067,0.10171985968268,0.033006100084025,98.222135748478,0.039761125301707,1.5831942350665,0.0051108558176518,1.7663482712581,0.0752803172387,0.00072985027234847,0.020326894453588
41,0.0018386367150793,-0.025105854860539,-0.00042644279383998,0.026944491575619,0.00044840912629852,2.1966332458532e-05,1.7652459922324,-0.00046427297358237,0.10260654518958,0.033041083086177,98.002161340904,0.040308128555754,1.6047018086846,0.005005873713174,1.7874397988239,0.074012071037054,0.00070886753559001,0.020582983121655
41.25,0.0017295945642936,-0.025270745457541,-0.00059649241927355,0.027000340021834,0.00063039064212793,3.3898222854379e-05,1.7859985224892,-0.00045400334460832,0.1034707072063,0.033074693520694,97.746610873486,0.040788269198114,1.6262347875582,0.0048165162609684,1.8088657167432,0.073113305470364,0.00069355205568912,0.020844434624813
41.5,0.0014245804708564,-0.025560486924569,-0.00056964667220977,0.026985067395425,0.00066559165064882,9.5944978439048e-05,1.806942757991,-0.00043711168944488,0.10432136500763,0.033106639253679,97.244582946777,0.041118004467879,1.6477709626657,0.0045688279864606,1.8306562242438,0.072526790461119,0.00068761009975988,0.021112618850688
