time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy_top,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,-8.5776358202115e-07,-8.5776358202115e-07,-3.34874270701e-44,2.9628076638133e-21,5.5471223207684e-54,-3.3487427064553e-44,0.0021265182233595,-5.2329664257418e-38,0,0,68.585987582107,-9.9084293275122e-07,0.00046617842435615,4.1853860223111e-38,0.0037528102476067,0.0011178748891215,1.4123010293089e-37,2.218594839622e-05
0.5,-5.6171034221398e-07,-7.9873381314012e-07,-1.8071413176867e-40,2.3702347092614e-07,-8.3112775739319e-43,-1.8154525952607e-40,0.0083538237008781,-2.3139656409049e-34,0,0,102.63573149217,-1.2034135897637e-06,0.0025265565545714,1.9488987036973e-34,0.0098404089207434,0.0045796877295042,6.4341172587789e-34,5.1717224341842e-05
0.75,-6.2817162943185e-07,-1.4871689429086e-06,-2.3424062001409e-37,8.5899731347677e-07,-2.2899541982055e-39,-2.365305742123e-37,0.013948974514096,-2.4537227542747e-31,0,0,103.68226203838,-1.1845514832476e-06,0.0051799582578029,2.1795223912218e-31,0.01505201590044,0.0070192968397159,7.0361366744635e-31,8.030170402024e-05
1,-2.5605933085775e-06,-2.9105180308906e-06,-1.2944970727661e-34,3.4992472231314e-07,-2.0248334338114e-36,-1.3147454071042e-34,0.018774016525749,-1.1076193115061e-28,0,0,97.604916438035,-2.1156062593262e-06,0.0078406508816587,1.0392414825663e-28,0.020059337763887,0.0093520411293227,3.2793578157739e-28,0.00010879999954432
1.25,-2.1415921549614e-06,-1.3030698734889e-06,-3.8534578348737e-32,-8.3852228147254e-07,-8.6085339969811e-34,-3.9395431748435e-32,0.02434223249429,-2.6893348098727e-26,0,0,99.063288446788,-9.4422247125387e-07,0.010516644948029,2.6697309520854e-26,0.025664818048935,0.012249976148954,8.2337853490304e-26,0.00013738437709299
1.5,-1.8397283175135e-06,-5.9371761722065e-07,-7.0159098180797e-30,-1.2460107002928e-06,-2.1093036186632e-31,-7.226840179946e-30,0.029956320350481,-3.9887463370636e-24,0,0,102.27014789463,-7.0831475771906e-07,0.013186025021402,4.1963077097676e-24,0.031068059769815,0.01494428057391,1.2655632535382e-23,0.00016622042057783
