time,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,DJint,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
11.125,9.4580264516471e-05,-4.9558500875714e-07,0.0022782800537624,5.7874035409193e-07,8.3155345334795e-08,0.0023728603182789,0.23495089580011,9.017969739977e-05,0.017050239830693,0,100.27971708228,0.002598943822223,0.11523608010816,1.0022193062689e-05,0.23897950062524,0.11668083717258,0.0031546368823109,0.0013645182630766
11.375,0.00010989934303532,-8.7114421818304e-07,0.0022645848917462,8.3913955558405e-07,-3.2004662598989e-08,0.0023744842347815,0.23857425139375,8.8813715108249e-05,0.018839979003633,0,100.35934920802,0.0027289111942403,0.12191407321635,1.2307676071319e-05,0.24434512593784,0.11456100399629,0.0031286872649232,0.0014449957791319
11.625,0.00014445068263872,-1.6261689417043e-06,0.0022452080072144,1.4343640797687e-06,-1.9180486193561e-07,0.0023896586898531,0.24283224222534,8.6850865713665e-05,0.020788183209434,0,100.40273948388,0.0028788230151845,0.12884902926176,1.5800628897655e-05,0.24967247705462,0.11271194859708,0.0031041571880025,0.001536689068365
11.875,0.00018588069908159,-2.890256429071e-06,0.002224527858997,2.5876883153351e-06,-3.0256811373584e-07,0.0024104085580786,0.24831397535014,8.4326486866293e-05,0.022846248680274,0,100.41154365895,0.0030356218823238,0.13513374069141,2.0664538876112e-05,0.25495843646379,0.11162703084943,0.0030796295842377,0.001634420496845
12.125,0.00020975994506682,-4.6151370304717e-06,0.0021977028871559,4.2646461327669e-06,-3.5049089770481e-07,0.0024074628322227,0.25471357967001,8.1300694835766e-05,0.024977514344732,0,100.38243683432,0.0031741285093037,0.14095732656951,2.6720949635267e-05,0.260203096608,0.11051521434761,0.0030582993178487,0.0017316417906858
12.375,0.00019424524519697,-6.5103080617536e-06,0.0021662201573847,6.1904651872839e-06,-3.1984287446967e-07,0.0023604654025816,0.26110428626451,7.7789837441136e-05,0.0271927369277,0,100.31207025788,0.0032715164708763,0.1471666357066,3.3680375289154e-05,0.26541070022923,0.10864478976993,0.0030420981355846,0.0018232767843363
12.625,0.00014059270788648,-8.1221661098465e-06,0.0021299937766021,7.9270029848246e-06,-1.9516312502189e-07,0.0022705864844885,0.26682044135995,7.3881211322483e-05,0.029513970575724,0,100.23011036093,0.0033283471229048,0.15390017475388,4.1323079714835e-05,0.27058916657,0.10644447600931,0.0030291991535808,0.0019081471142889
12.875,7.9326474621481e-05,-9.0802782114574e-06,0.0020848378822348,9.0229181954874e-06,-5.7360015970033e-08,0.0021641643568563,0.27176772019909,6.9677240348268e-05,0.031928472690989,0,100.17191063044,0.0033756384969759,0.16062907534946,4.9527230770108e-05,0.27574627653766,0.10441974845193,0.0030179670388197,0.0019891261062657
13.125,5.0908069376558e-05,-9.3024896492819e-06,0.0020324481297253,9.3000150180095e-06,-2.4746312723486e-09,0.0020833561991019,0.2762152770084,6.5143000946173e-05,0.034416038073267,0,100.15135458939,0.0034550270025257,0.16726252248511,5.8274585420868e-05,0.28088679346924,0.10230511601598,0.0030083460745877,0.0020705914091562
13.375,7.2776299701967e-05,-9.0088248187161e-06,0.0019659590230748,8.976388387395e-06,-3.243643132113e-08,0.0020387353227768,0.28070325715494,6.0131527342888e-05,0.036954211117977,0,100.16886693188,0.0035842458433045,0.17403582330179,6.7659860537888e-05,0.28601172603966,0.099990891104516,0.0029992266127146,0.0021549531953778
13.625,0.0001220377637448,-8.5334470651694e-06,0.0018832950363927,8.4454169899781e-06,-8.8030075191361e-08,0.0020053328001375,0.28569563692666,5.4525016867293e-05,0.039560387432984,0,100.20273513394,0.0037397748366241,0.18083569823836,7.781763894997e-05,0.29111869053591,0.097738109234636,0.0029879607407755,0.0022410375339908
13.875,0.00015563693148057,-8.0739221214183e-06,0.0017921085788819,8.0014925677517e-06,-7.2429553666617e-08,0.0019477455103625,0.29109007104167,4.8227448783731e-05,0.042227674565927,0,100.20790824376,0.0038786078878907,0.18754805823679,8.8833304328913e-05,0.29620493483867,0.095501245077007,0.0029716441914393,0.002325615756099
14.125,0.00015320186064819,-7.5754942251122e-06,0.0016941275781363,7.6980428703865e-06,1.2254864527431e-07,0.0018473294387845,0.29643842899543,4.1025304731599e-05,0.044935279806934,0,100.16171634563,0.0039814636401841,0.19424986479641,0.00010078411451664,0.30127173721103,0.093222719341945,0.0029452577118184,0.0024065145725984
