time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
4.5,8.0357274926928e-08,5.8340032657892e-08,2.2017242269035e-08,99.728399811339,1.0371725400044e-07,0.094019295396421,0,0.045611796101244,0.00050941986375677,0.021878756537253,0.09534435836759,0.095852247529624,0.04675460367453
4.75,6.6451263830734e-07,4.5251915813766e-07,2.1199348016967e-07,100.3161503789,8.4654367260632e-07,0.099466189669923,0,0.048336786759279,0.00053808436063832,0.021599088465124,0.10074640925172,0.10128697815492,0.049435706377953
5,4.1082303004074e-06,2.5661941335554e-06,1.5420361668519e-06,99.951642237578,5.1287675036364e-06,0.10485939462228,0,0.051064358292344,0.00056663892333871,0.021554235559666,0.10611465984811,0.10668114365802,0.052082118732733
5.25,1.899143273887e-05,1.0514983926829e-05,8.4764488120408e-06,99.733725957035,2.2955422785903e-05,0.11026502542334,0,0.053791786596564,0.00059528629308547,0.021802984979267,0.11150705360861,0.11210079622539,0.054755358873026
5.5,6.5882867602492e-05,3.0648127885786e-05,3.5234739716705e-05,100.10735185064,7.5587849633686e-05,0.11570887709319,0,0.056513471655304,0.00062396186851949,0.021729927960553,0.11691736553773,0.11754241034286,0.057457896657527
5.75,0.00017335933165887,6.2432712162709e-05,0.00011092661949616,100.06086074487,0.00018321163567972,0.12113051185261,3.7538551136551e-08,0.059216162484714,0.0006525531206104,0.021621411405414,0.12230808142557,0.12296132776361,0.060169493899549
6,0.00034576128002224,8.8274302257271e-05,0.00025748697776497,99.821356950854,0.00033215294723909,0.1265440729131,5.5255255264434e-06,0.061882395074093,0.00068116542296097,0.021759423469353,0.12770369113814,0.12838393212296,0.062925805231271
6.25,0.00054109700793163,9.1708673867527e-05,0.0004493883340641,99.982903633043,0.0004746126635984,0.13198475879661,3.2672333458633e-05,0.064506716478261,0.00070982667656159,0.021790732982175,0.13311762561966,0.1338277016794,0.065719897790175
6.5,0.00072529796580358,8.7502730616086e-05,0.0006377952351875,100.0661947755,0.00059168812663658,0.13742368991123,7.6361150412132e-05,0.067093114302361,0.00073845009623344,0.021704152759548,0.13852530741137,0.13926456239711,0.06852753109222
6.75,0.00088198337779082,9.3934474669387e-05,0.00078804890312143,99.906437804964,0.00070843084942765,0.14285133505475,0.00011640401759105,0.06964181090686,0.00076705774904532,0.021756603230248,0.14393038990826,0.14469715689584,0.071373355659514
7,0.0009832310083346,9.7508935925592e-05,0.00088572207240901,99.932978989969,0.00082696460342855,0.14829337122456,0.00015121830398811,0.072156786586175,0.0007956966032735,0.02181847421108,0.14934840652524,0.150144041576,0.074269072212704
7.25,0.0010411858612357,9.291370044325e-05,0.00094827216079243,100.03260678568,0.00093342463748525,0.15374280141342,0.00019795938095901,0.074638872107024,0.00082432993964843,0.021776151106603,0.15476840362986,0.15559336974071,0.077189911465153
7.5,0.0011128324392293,9.2148073201786e-05,0.0010206843660275,99.959798389818,0.0010382981131168,0.15918504998871,0.00027620107629784,0.0770883596023,0.00085294652698215,0.021783101413162,0.160185191279,0.16103827630568,0.080106631688363
7.75,0.0012230088931145,9.2417054855994e-05,0.0011305918382585,99.927348856659,0.0011468679354554,0.16463298409127,0.00038474678796007,0.079509805355241,0.00088157568175638,0.021838208984215,0.16560941626331,0.16649094010536,0.083029138267365
8,0.0013552842858974,9.1555561413457e-05,0.001263728724484,99.996271372454,0.0012562614727369,0.17009014162399,0.0005061890192213,0.081900523253467,0.0009102081052001,0.021832393423608,0.1710391089852,0.17194976540633,0.08597684496135
8.25,0.0014771958596062,9.1867323804956e-05,0.0013853285358013,99.981286417531,0.0013670095278002,0.17554545011023,0.00063194163920661,0.084260668508336,0.00093883115850956,0.02182524363372,0.17646778287163,0.1774069700385,0.088948350350549
8.5,0.0015706276154378,9.454739208095e-05,0.0014760802233568,99.938693673274,0.0014782744466357,0.18100244766583,0.00077007965256249,0.086592275511828,0.0009674647882685,0.02186304731618,0.18190046037606,0.18286800640724,0.091940286090223
8.75,0.0016513720662806,0.00010142755470548,0.0015499445115751,99.972066768702,0.0015905210220754,0.1864673315038,0.00093101568072892,0.088895908947536,0.0009961214567245,0.021877936492647,0.18733919691022,0.18833562938334,0.094942640372942
9,0.001742051319009,0.00011104100491708,0.0016310103140919,99.986944274493,0.0017032170103008,0.19193429992819,0.0011136831092647,0.091172875212736,0.001024822523618,0.021872321292026,0.19277924730641,0.19380441160642,0.097951496520467
9.25,0.001841970533061,0.00012135565294528,0.0017206148801157,99.962112804271,0.0018158832083632,0.19740170802606,0.0013168983688703,0.093423996556715,0.0010536650918973,0.021891872464405,0.19822132431359,0.19927493582598,0.10096756438141
9.5,0.0019335664560228,0.00013024058038581,0.001803325875637,99.978909486899,0.0019277297715034,0.20287286026302,0.0015429572326563,0.09565183537221,0.0010828693550443,0.021907497324263,0.20366751676834,0.20474985704956,0.10398555471965
9.75,0.0020095432285816,0.00013586345668233,0.0018736797718993,100.00945831309,0.0020374223278788,0.2083402131433,0.0017933785705841,0.097865521034912,0.0011128850875833,0.021898820700943,0.2091145081012,0.21022564680271,0.10698659706263
10,0.0020766390268758,0.00013627183543693,0.0019403671914389,100.01055581992,0.002143435799372,0.21378112960655,0.0020658429628264,0.10009735204923,0.0011445988574151,0.021894682641651,0.21456012877563,0.21569983472054,0.10991646371024
10.25,0.0021444644916711,0.00012998305173201,0.0020144814399391,100.02876285354,0.0022447360654598,0.21913995122508,0.0023610563809922,0.1024455983605,0.0011795474256936,0.021890418299967,0.22000462106655,0.22117297233824,0.11262505418055
10.5,0.0022073423662404,0.00011762135685535,0.002089721009385,100.078790158,0.0023418733121744,0.22428437455608,0.0026825617865289,0.10515045885394,0.001220033315549,0.021860852244413,0.2254447541565,0.22664188115629,0.11476905247754
10.75,0.0022638014222335,0.00010318336126774,0.0021606180609657,100.13023632659,0.0024383854030278,0.22899911668174,0.0030330396855042,0.10864632307125,0.0012689917124863,0.021879119299495,0.23087507067159,0.23210937759928,0.11581797038712
11,0.0023219276501502,9.392832877506e-05,0.0022279993213751,100.19120353807,0.0025415165265521,0.23311066451893,0.003411134596405,0.11343479258471,0.0013293819001405,0.028598781875343,0.23629047896896,0.23841911524613,0.11532934139995
11.25,0.0023962967148458,9.8308408603205e-05,0.0022979883062426,100.26045498922,0.0026598323698666,0.23676206546773,0.0038167868604109,0.11965938762087,0.0014030490871638,0.037141590533122,0.2416842951435,0.24663666179719,0.1134934445487
11.5,0.0024889236437822,0.00012097839772219,0.00236794524606,100.29440508517,0.0027975758891967,0.24059805216557,0.0042511726508714,0.12668899013425,0.0014894241147804,0.043634976604494,0.24705005095024,0.25673373268939,0.11133671232952
11.75,0.0025916385524747,0.00015701113135111,0.0024346274211236,100.28146387757,0.002949058660118,0.24543188018093,0.0047157054574445,0.13343351344729,0.0015848241071647,0.045937601547882,0.25238601972709,0.26793030495844,0.10987930877644
12,0.0026868903989655,0.00018972543907752,0.0024971649598879,100.2515760761,0.0030968593165802,0.25147283700339,0.005210527428155,0.13944647839179,0.0016831614266596,0.043520063587706,0.2576944067919,0.27911251310039,0.10894660398772
12.25,0.0027560138287843,0.00019657389827005,0.0025594399305142,100.21846262039,0.0032175930377273,0.25803607395799,0.0057367480396513,0.14538506123898,0.0017782394270479,0.038164175123825,0.26297822103748,0.28932304293933,0.10754227312733
12.5,0.0027851354140272,0.00016453562144367,0.0026205997925835,100.17492649424,0.0032973126626886,0.26422702692625,0.0062933773982574,0.1518949194454,0.0018666136718618,0.033183267500763,0.26824099922743,0.2982414732674,0.10547912200909
12.75,0.0027837554389777,0.00010506864089496,0.0026786867980828,100.11284843668,0.0033472786500202,0.26965493909206,0.0068800338167815,0.15867480119178,0.0019491280541557,0.031186008130723,0.27348769260987,0.30628763272134,0.10343207684731
13,0.0027849487390765,5.2346781518314e-05,0.0027326019575581,100.0340021902,0.0034026163513762,0.27441016557373,0.0074954618052468,0.1652909406566,0.0020297632374161,0.032717056635511,0.27872523342705,0.31427551581712,0.10152813202989
13.25,0.0028210895488737,4.0153405731412e-05,0.0027809361431423,99.973148148354,0.003498020653138,0.27889483895117,0.0081401835533029,0.17191101820047,0.0021123757401132,0.036129673514909,0.28396164487306,0.32288135708592,0.099432762482994
13.5,0.0028973294302782,7.3230472157454e-05,0.0028240989581208,99.979531499986,0.0036379878645446,0.28369135615798,0.0088122770133579,0.1786421767021,0.0021977805869248,0.038192257388476,0.2892015596931,0.33217159844884,0.097290451672118
13.75,0.0029776426191798,0.00012012211537728,0.0028575205038025,100.04244389861,0.0037905869423425,0.28904767922496,0.0095072980917794,0.18529319580622,0.0022835507134841,0.037602866561648,0.29444226050271,0.34164598894261,0.095269329417322
14,0.0030241286353864,0.00014085002321618,0.0028832786121702,100.07889857063,0.0039164725779828,0.29463516758679,0.010226819024702,0.19186727508143,0.0023665652353243,0.035697676554984,0.29967744792169,0.35080855683219,0.093228969147172
14.25,0.0030295140164491,0.00012644978739318,0.0029030642290559,100.02627898733,0.004007809639212,0.30003980953384,0.010970040910292,0.19842335605059,0.0024458315521754,0.034713193395919,0.30490612040799,0.35960991557605,0.091202215407344
14.5,0.0030324012178948,0.00010596141130146,0.0029264398065934,99.917412456504,0.0040943609876925,0.30518679922453,0.011735508591756,0.20489727593258,0.0025230223413859,0.035410572866287,0.31013603088443,0.36837538635882,0.089256228404376
14.75,0.0030609025766063,0.0001092219366377,0.0029516806399686,99.842441732528,0.0042073762030284,0.31030085012767,0.012517819181732,0.21129935204899,0.002600625836027,0.03669223599468,0.31537761642457,0.37738823746645,0.087349792614747
15,0.003109553166123,0.00012995672697464,0.0029795964391483,99.848462015788,0.0043434098857405,0.31561335271007,0.013307425957017,0.21765406331192,0.0026799044386694,0.037148831614684,0.32063545604436,0.38661837091762,0.085507545938908
15.25,0.0031447087305381,0.00013573617483383,0.0030089725557042,99.892439613326,0.0044722450924542,0.32109477385998,0.014088148600027,0.2239480117498,0.0027605633803091,0.03666229964107,0.32590664373651,0.39584476232459,0.083748719008584
15.5,0.0031477841678428,0.00011071489182215,0.0030370692760207,99.89790776561,0.0045780986340008,0.32654700820325,0.014839547153791,0.23019698760477,0.0028418367736147,0.036170722440139,0.33118730539897,0.40494889008474,0.082061526409022
15.75,0.003137315237901,7.5258167257037e-05,0.0030620570706439,99.843400745896,0.0046816989184102,0.33187991753765,0.015539816949274,0.2364231057546,0.0029233716422113,0.036284266609246,0.33647922645548,0.41400576371591,0.080448545042894
16,0.0031422972518602,5.9946435754057e-05,0.0030823508161062,99.773860061699,0.0048182503757414,0.33717765430258,0.016166844603778,0.24266105946629,0.0030051219920884,0.036681080230993,0.3417893116895,0.42312643207094,0.078892848261759
16.25,0.0031694713857638,7.1532928346959e-05,0.0030979384574168,99.734508188207,0.0050036491292387,0.3425492681373,0.016703884460007,0.24894953045396,0.0030869084847392,0.036847602200513,0.34712408016601,0.43231751737488,0.077387709384814
16.5,0.0032005238449801,9.2042184902004e-05,0.003108481660078,99.723776955992,0.005227870666142,0.34799679949797,0.017145831618443,0.25530258080645,0.0031684263673246,0.036762723348599,0.35248646531142,0.44151880806852,0.075942102262806
16.75,0.0032134405841835,0.0001023719574704,0.0031110686267131,99.713056692217,0.0054697564462543,0.35345768258835,0.017507392460352,0.26170846739732,0.0032495500701749,0.036748171770288,0.35787737202183,0.45070766995838,0.074562799085256
17,0.0032059675733547,9.7281228046589e-05,0.0031086863453081,99.687179500827,0.0057080450429111,0.3589121369084,0.017814154542211,0.26815346188733,0.0033303829051865,0.03694412988678,0.36329843833554,0.45991920766551,0.07322756878797
17.25,0.0031990459825419,8.3078217657046e-05,0.0031159677648848,99.654573124364,0.005927892128588,0.36439343978376,0.018099404277914,0.27466382335458,0.0034110450036657,0.037159566427299,0.36875262051913,0.46918216970477,0.07185198069419
17.5,0.0032046315417898,6.9380014937254e-05,0.0031352515268526,99.629109484728,0.0061301494282157,0.36992468596575,0.018398003409511,0.28130176578589,0.003491605947133,0.037254661175522,0.37424287315746,0.47848394815512,0.070342651337032
17.75,0.0032207927124926,6.0839431400401e-05,0.0031599532810922,99.613315673338,0.006330315177534,0.37549387562437,0.018739903728764,0.28810430811999,0.0035722320154027,0.037311629864465,0.37977109170982,0.48780473453512,0.06866602819992
18,0.0032378963929702,5.3178653985882e-05,0.0031847177389843,99.599957967321,0.0065398254500403,0.38108765306199,0.019107852350938,0.2950315282697,0.0036532210205232,0.037416257441684,0.38533843464488,0.49714572044839,0.066919008338484
18.25,0.0032446648494436,4.0644329251005e-05,0.0032040205201926,99.583019036584,0.0067545975068165,0.38671344673749,0.019481638574027,0.30199831007674,0.0037348028997043,0.037558249094727,0.39094624971476,0.50651753376544,0.065209309209648
18.5,0.0032413018604556,2.6126863939256e-05,0.0032151749965164,99.5599705103,0.0069677065961443,0.39238227900267,0.01983891019215,0.30894688678905,0.0038169807820038,0.03769210783103,0.39659652345313,0.51592382838116,0.063591658489457
18.75,0.0032325599967236,1.6430428972421e-05,0.0032161295677512,99.523628858875,0.0071806034666933,0.39809280426614,0.020161288154991,0.31586187674639,0.0038996202896951,0.037826350283841,0.40229207735355,0.52536363564552,0.062090789738243
19,0.003228285786329,1.1278918948956e-05,0.0032170068673801,99.455470221489,0.0073940821222072,0.40384162703596,0.020438332929354,0.32273098052853,0.0039826331361112,0.037981902361207,0.40803752629878,0.53483966722615,0.060743919505498
19.25,0.0032317064899283,6.0635791571473e-06,0.0032256429107711,99.323203340757,0.0076025160908577,0.40963667203171,0.020682039298144,0.32952319936092,0.0040660278322298,0.038177694062865,0.41384155188587,0.54435961677916,0.059584548618166
19.5,0.0032334363176946,-1.8585424266644e-06,0.0032352948601213,99.076404302087,0.0078025023784966,0.41549451513199,0.020925953783045,0.33620698589726,0.0041498512996494,0.038376126258245,0.41972070923478,0.5539288443193,0.05862008065344
19.75,0.0032305216264169,-1.8383370866247e-05,0.0032489049972832,98.641722603389,0.0079934726262888,0.42143526418815,0.021171819889964,0.34277296501892,0.0042341869125585,0.03860924178031,0.42570523958442,0.56355201532412,0.057872363920556
20,0.0032118498097302,-5.5043738032121e-05,0.0032668935477623,97.924439647714,0.0081705393917175,0.42748928872822,0.021431419943181,0.34925343249273,0.0043192545511699,0.03889204355327,0.43184719934633,0.57323967599082,0.057321594048801
20.25,0.0031658245734206,-0.00012233608628861,0.0032881606597092,96.818033599102,0.0083278176131059,0.43370937546235,0.021712436105134,0.35573627363864,0.0044055295457774,0.039257056029836,0.43823049222049,0.5830083134387,0.056931049363878
20.5,0.0030985448171433,-0.00022922895534443,0.0033277737724877,95.227166884874,0.0084625102483527,0.44017819212475,0.022019462005327,0.36233650787416,0.0044938227032974,0.039757994780093,0.44498154519684,0.59288519478994,0.056711272920208
20.75,0.00300283861159,-0.00038399230221166,0.0033868309138016,93.12015009597,0.0085719150446528,0.44701039059115,0.022360916631633,0.36916882186611,0.0045853277760741,0.040478553180267,0.45227756691635,0.60291476328499,0.056711772589579
21,0.0028755216108736,-0.00058362006485162,0.0034591416757252,90.614777965423,0.0086585730568402,0.45435185050884,0.022744936981614,0.37638341466052,0.0046816290214042,0.04147520439756,0.46034592615304,0.61315898298222,0.056966934584705
21.25,0.0027417039532895,-0.00080310171566343,0.003544805668953,88.064347197629,0.0087423208860492,0.46237813601963,0.023166192616222,0.38420398587343,0.00478461260404,0.042746188490857,0.46944547429683,0.62368665709327,0.057488743201186
21.5,0.0026441269653389,-0.00099550366339968,0.0036396306287386,86.084073099884,0.0088641624476999,0.47129686798883,0.023610838349769,0.39286371704732,0.0048962177865513,0.044955883883556,0.47982243696364,0.63464941614007,0.058341100421767
21.75,0.0026460292555898,-0.0011000653911197,0.0037460946467095,85.461880178263,0.0090803277451958,0.48135518933787,0.024070647360776,0.40245549663118,0.0050180095496579,0.050550911357948,0.49164147199145,0.64658776554526,0.059726095433629
22,0.0027976479217264,-0.0010594342600638,0.0038570821817902,86.92351077941,0.0094464936994187,0.49282905956858,0.024549443899348,0.41278661754979,0.0051506387317052,0.056198524282416,0.50490538136677,0.6599314450003,0.062004489303788
22.25,0.0031202743577588,-0.0008489937472756,0.0039692681050344,90.777155039508,0.0099884165310698,0.50594038835395,0.025064221711368,0.42336516233532,0.005293355504889,0.060452788733921,0.519391495937,0.67451285912735,0.065531334144554
22.5,0.0035754978158703,-0.00050959421998686,0.0040850920358572,96.561255040833,0.010667706901472,0.52067274336895,0.02562340766954,0.43365381716234,0.0054438051911405,0.06241259154045,0.53464207895327,0.68987103166164,0.070273873280971
22.75,0.004046095240264,-0.00016131572968471,0.0042074109699488,102.91426825255,0.011366694545436,0.53657539815486,0.026229135503909,0.44348446622578,0.0055983059891229,0.061671506054856,0.55003954906916,0.70538154386106,0.075491322002966
23,0.0043689830794845,2.4217187272254e-05,0.0043447658922122,107.87286022165,0.011915529059773,0.55276274950668,0.026879307724543,0.45323849946054,0.0057526648827678,0.058628934972655,0.56496760903509,0.7204190989895,0.079963728747209
23.25,0.0044034968575414,-0.00010435437094699,0.0045078512284884,109.62335038347,0.012163869477807,0.56823765219037,0.027572387286386,0.46347624561632,0.0059033518568295,0.054516374599483,0.57901298183976,0.73456226268601,0.08281741690755
23.5,0.0041080965888529,-0.00058891738975631,0.0046970139786092,107.43591057873,0.012069611584376,0.5823701993814,0.028304364273931,0.47432663733136,0.0060486032925299,0.05101748088117,0.59212242635261,0.74775399462109,0.08420102460218
23.75,0.0035889349488672,-0.0013074047474211,0.0048963396962883,102.26700116213,0.011752802235195,0.59516786951826,0.029069322590617,0.48540480166005,0.0061889182089585,0.04969220435319,0.60462601015521,0.76034270527539,0.08495910281727
24,0.0030686311285989,-0.0020060286966059,0.0050746598252048,96.534743703338,0.011463823932746,0.60717366673044,0.0298572827356,0.49637239674243,0.0063265987550271,0.050757483531109,0.61708841121067,0.77289891626093,0.085804783059529
24.25,0.0027963826875106,-0.0024254985295148,0.0052218812170255,92.97587848785,0.011458710309076,0.61917329694496,0.030663318415344,0.50732403687134,0.0064644598984314,0.053539010512254,0.63004155331116,0.78593597801635,0.086998869526058
24.5,0.0029061092567426,-0.0024570352072613,0.0053631444640039,93.127169386494,0.011844823819238,0.63189873188243,0.031488674182034,0.51847870793702,0.0066043474253827,0.056656302390892,0.64373328181451,0.79971039212924,0.088670538344873
24.75,0.0033036519827147,-0.002221485122417,0.0055251371051317,96.390386706265,0.012502486719997,0.64572073717133,0.032339112442823,0.5297787787914,0.0067463033022081,0.058509823454948,0.65803601279759,0.81410615785997,0.090890589431617
25,0.0037069600287955,-0.0020003766299133,0.0057073366587088,100.40868689785,0.013153096714259,0.66042723157166,0.033222601490112,0.54106042001436,0.0068888913951223,0.058543650326397,0.67257204189237,0.82873784208264,0.093361555924839
25.25,0.0038541261853249,-0.0020501313935247,0.0059042575788496,102.62264296014,0.013542653973972,0.67536991741921,0.034140092209231,0.55236366773606,0.0070304755480284,0.057393075922909,0.6869745688653,0.8432299328638,0.095571729318745
25.5,0.0036860991424183,-0.0024258887672919,0.0061119879097102,101.96929249847,0.01361581177162,0.68995993665641,0.035100151288545,0.56378342878468,0.0071705846006728,0.05633555459456,0.70111088415536,0.85744601167849,0.097348736971322
25.75,0.003377751541347,-0.0029491266595765,0.0063268782009234,99.486343645775,0.013548598722257,0.70406349504857,0.036107003308059,0.57527848029021,0.007310406089646,0.056337851736721,0.71512152492422,0.8715301874699,0.098917342251645
26,0.0031932333658571,-0.0033525285772842,0.0065457619431413,97.359994690255,0.013606993749251,0.71798883406735,0.037168700561792,0.58681153330947,0.0074520613779872,0.057409278938128,0.72926491204457,0.88574857880425,0.10051136531422
26.25,0.0032782834851085,-0.0034946345086577,0.0067729179937662,97.171476098329,0.013937570616784,0.73217686783244,0.038296417108056,0.59844547565349,0.0075972166740818,0.058733344190703,0.74370052298851,0.90026640669536,0.10219030818904
26.5,0.0035463391621977,-0.0034725160268471,0.0070188551890448,98.755347115821,0.014460666464821,0.74685086055986,0.039499102591755,0.61024057326824,0.0077460778227126,0.059422020837128,0.75838083349734,0.91503582732383,0.1038606632253
26.75,0.0037809764999415,-0.0035393610303696,0.0073203375303111,100.56472010322,0.014956197145112,0.76186238776854,0.040786166628701,0.62223598253119,0.0078974910945341,0.059234770175615,0.77312222176752,0.92986792620043,0.10528522052654
27,0.0038135629176874,-0.0038986475028473,0.0077122104205347,101.13423635782,0.015264064766905,0.77686489019903,0.042160834549917,0.63447277315742,0.0080499905378799,0.058670493701937,0.78777330425494,0.94460608418512,0.10627675247663
27.25,0.0036630596304168,-0.0045543877766717,0.0082174474070884,100.29204833901,0.01541622396666,0.79164115728375,0.043601098153007,0.64692911537521,0.008209558516756,0.058423920382179,0.80232749682769,0.95924288594564,0.10692437196002
27.5,0.0034881158612929,-0.0053426379757012,0.0088307538369941,99.080312882416,0.015582269630822,0.80625511293521,0.045084208097569,0.65951474236251,0.0083725777580732,0.058761789272641,0.81689405007638,0.97389109965249,0.10745725794514
27.75,0.00343536771907,-0.0060950151991298,0.0095303829181998,98.611312924437,0.01589185283638,0.82092834803905,0.046574303456927,0.67214967247327,0.0085360049902933,0.059388214280025,0.83157806690971,0.98865985009657,0.10807933901208
28,0.0034955168425565,-0.0067624020118367,0.010257918854393,99.060079348805,0.016316489172653,0.83581052233148,0.048048074408727,0.68480821937159,0.0086994565967394,0.059843150975541,0.84639319416794,1.0035637707535,0.1088220770584
28.25,0.0035346892307612,-0.0073870944481389,0.0109217836789,99.718397656739,0.016723298661394,0.85086264050373,0.049477456468574,0.697525538413,0.0088625231528328,0.059966010910648,0.86127848734779,1.0185399159893,0.10958408231947
28.5,0.0034551092965352,-0.007985289818982,0.011440399115517,99.872957891906,0.017027144697784,0.86593934156301,0.05085175716085,0.71037897301036,0.0090248564904795,0.059969555783837,0.87617958517388,1.0335318618261,0.11024266475446
28.75,0.0032802435590485,-0.0084902719320125,0.011770515491061,99.494427807614,0.017270877002771,0.88095233544339,0.052165666762474,0.72342170041654,0.0091879289805391,0.060134066157669,0.89110148058709,1.0485448145688,0.11079241850462
29,0.0031297664924648,-0.0088180178487927,0.011947784341258,99.092117754714,0.017558991542997,0.89593540511327,0.053441757527434,0.73661750740896,0.0093631794130334,0.060509484447264,0.90608868504558,1.0636252583944,0.11132956656788
29.25,0.0030902250654995,-0.0089695333777171,0.012059758443217,99.058876680768,0.017936779061938,0.9109734552803,0.054701641118935,0.74988463997498,0.0095468136428335,0.060925675505489,0.9211712186832,1.0788046533885,0.11194449137593
29.5,0.0031398221127684,-0.0090497694297385,0.012189591542507,99.289239288296,0.018351422130204,0.92610193605096,0.055969728796949,0.76318147574796,0.0097331711967891,0.061229755499327,0.93634063078609,1.0940740822641,0.11260888849055
29.75,0.0031553047598997,-0.0091846252627624,0.012339930022662,99.40409429088,0.018720743808815,0.94128446254451,0.057241143420818,0.7765008015202,0.0099209784867982,0.061451024859768,0.95157421056662,1.109409179809,0.11327713171055
30,0.0030521125573526,-0.009426348529258,0.012478461086611,99.20574229291,0.019016975060052,0.95647107129147,0.058496010635523,0.7899006341671,0.010109207098158,0.061738237828554,0.96687113493451,1.124807837645,0.11394247454389
30.25,0.0028406847343872,-0.0097377851124092,0.012578469846796,98.830490896135,0.019277533127237,0.97165345693637,0.059724164483236,0.80338204694338,0.010297270687262,0.062190827159511,0.98226063554546,1.1402989707685,0.11470630589503
30.5,0.0026291058001519,-0.010056189371096,0.012685295171248,98.514153836086,0.019548948400632,0.98685816604076,0.060928620473939,0.81686728617543,0.010484992280931,0.062787973698919,0.99778144434146,1.1559213208758,0.11564708709533
