time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
2.15e-05,0.009421338561536,0.46659624614079,0.023911601043817,0.37929397326057,0.0048848475391002,0.47442843208062,0.059096595856208
2.2e-05,0.0097933241890372,0.48244045960806,0.024789418737552,0.39407874567161,0.0050957188544245,0.49142553133021,0.059449871929363
2.25e-05,0.010134815906044,0.50062257908601,0.025664576496131,0.41090330313376,0.0053273659087957,0.51127396395092,0.060489964855658
2.3e-05,0.010537285913744,0.52181333780106,0.026607333712596,0.43001335562527,0.0055935078157706,0.53460515999049,0.062561287666149
2.35e-05,0.011064448578032,0.5465103909102,0.027688854447689,0.45130423349929,0.0058830822122911,0.56149642627314,0.066191336701367
2.4e-05,0.011697417595513,0.57470610818703,0.028922585965402,0.47371442799761,0.0061868386037833,0.59138735909629,0.072313532673574
2.45e-05,0.012396583493759,0.6057819654484,0.030273634440119,0.49593556732433,0.0065002629001606,0.62323326134208,0.080880650621641
2.5e-05,0.013133524210206,0.638533711635,0.031692286069027,0.51766012400659,0.006814752593423,0.655663215085,0.0902614417813
2.55e-05,0.013819124045409,0.67128461919724,0.033164655382132,0.53951740345939,0.0071225453401101,0.68726592474264,0.098191252118943
2.6e-05,0.014318821387261,0.70242910640414,0.034736239611655,0.56222264765517,0.0074268598937056,0.71713184797119,0.10325402481434
2.65e-05,0.01461357696572,0.73131567156546,0.03646862229355,0.58565750486541,0.0077202221053617,0.74533266606554,0.10614426032455
2.7e-05,0.014872272022355,0.75863642646209,0.038394260004354,0.60901608636831,0.0080087838107303,0.7728724073097,0.10855526469562
2.75e-05,0.015332136725313,0.78594680752482,0.040516901091379,0.63228837692904,0.0083062624456989,0.80107147480444,0.11111683742724
2.8e-05,0.016127516316535,0.81476792822475,0.042827760187423,0.6563191820016,0.0086367661519674,0.83079259540626,0.11390026366628
2.85e-05,0.017193968061001,0.84573372849169,0.045328545887552,0.68127608546529,0.0089755215376933,0.86197526903289,0.11727078558372
2.9e-05,0.018284106009958,0.87814745595657,0.048016818057643,0.70658534849711,0.0093157858444748,0.89374167793627,0.12092726728955
