time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y
0,0,0,0,0,0,0,0,0,0,0,0
0.25,2.872150273308e-05,-1.0874679231997e-20,2.872150273308e-05,0.0025482706577344,0,56.902389156142,2.8608027095516e-05,0.00045049515039434,0.0039301871396742,0.0012965718668778,2.0832446395697e-05
0.5,8.5235315710941e-06,-3.9980210353501e-07,8.1237294675591e-06,0.0088694529904562,0,100.85928701985,7.7918666428569e-06,0.0024441041457667,0.0096829664730437,0.0044558083768829,5.2608634773205e-05
0.75,3.7839827385494e-05,3.0524754558267e-07,3.8145074931077e-05,0.013921885176035,0,93.297225079543,3.7279048444216e-05,0.0050027465197012,0.01467224184417,0.0068528117821775,8.1361886134494e-05
1,1.6740917875025e-05,2.0487743233215e-06,1.8789692198346e-05,0.018956755023503,0,89.604788781007,1.759368631947e-05,0.0075020145851437,0.01981268531486,0.009478982913489,0.00010790111674943
1.25,2.5126079496337e-05,1.5915703336762e-06,2.6717649830013e-05,0.024261910095859,0,93.538467377537,2.5176753937793e-05,0.0099456505996994,0.025014833677365,0.012243458596491,0.00013779962822876
1.5,2.3632504080892e-05,3.7223655558133e-06,2.7354869636706e-05,0.029276675226284,0,92.533217979663,2.4308940966644e-05,0.012335141515355,0.029994213757549,0.014825379400122,0.0001662602444239
1.75,1.0848013204485e-05,1.0584757066139e-05,2.1432770270624e-05,0.034233790065489,0,91.556294774166,1.617933885936e-05,0.01470161353842,0.034962466888259,0.01741163507649,0.00019392593192624
2,8.8629552163976e-06,1.5722212393017e-05,2.4585167609414e-05,0.039220898588819,0,92.365376640552,2.0996819708199e-05,0.017060995038486,0.039912805454764,0.019992367167051,0.00022328386175203
2.25,1.5212886231007e-06,1.4828021125235e-05,1.6349309748336e-05,0.044102734798746,0,92.534407131253,1.7124246926791e-05,0.019411904449873,0.044755365896625,0.022477679427305,0.00025334790408544
2.5,3.7682299191755e-06,9.5175273374235e-06,1.3285757256599e-05,0.048902204261946,0,92.091072776178,1.7408628589852e-05,0.021754248987706,0.049535268132038,0.024913814064053,0.00028472776777461
2.75,2.0312962453613e-05,-6.6050928280601e-06,1.3707869625553e-05,0.053689021009118,0,92.213054345869,2.3382160723501e-05,0.024089937767956,0.054299004945423,0.027336888825649,0.0003203254975302
3,5.5339324624841e-05,-3.9033439324755e-05,1.6305885300086e-05,0.058450539846515,0,92.36407917047,3.3966585471263e-05,0.026424975572354,0.059038199876674,0.029732932963525,0.00036071890709841
3.25,9.314754540191e-05,-5.7919644320041e-05,3.5227901081869e-05,0.06319419120883,0,92.226446976606,4.8198888729466e-05,0.028763331224254,0.063783406617099,0.032118530121348,0.00040366971210286
3.5,8.2891666977424e-05,-1.7254397579014e-05,6.563726939841e-05,0.067947916325342,0,92.242476068502,5.727587042745e-05,0.031099764403496,0.068547229618026,0.034515869866795,0.00044540881666564
3.75,7.6012087361585e-06,8.0247208206403e-05,8.7848416942561e-05,0.07270108695117,0,92.30586960589,6.2136275164967e-05,0.033425178546286,0.07332485919927,0.036915848351284,0.0004802083216907
4,-8.8809284093315e-05,0.00019039894881411,0.00010158966472079,0.077443895175827,0,92.261828054015,7.3441271771189e-05,0.035740711574945,0.078136816347583,0.039309379056874,0.0005045851651399
4.25,-0.00017712920366477,0.00028615621818805,0.00010902701452327,0.08218169461781,0,92.271684933866,8.4376122492036e-05,0.038056740567948,0.083001567259385,0.041690530295118,0.00052047079362828
4.5,-0.00025880147953765,0.00036845487230591,0.00010965339276826,0.086906688526816,0,92.292825630167,8.5538064775618e-05,0.040387667620851,0.087957519456957,0.044041301672289,0.00053066940685668
4.75,-0.00032855836454291,0.00043954274913172,0.00011098438458881,0.091614088448184,0,92.256663173599,8.4424507860883e-05,0.042741631975743,0.092930513327952,0.046358038989582,0.00053813426148903
5,-0.00037230536059041,0.00049603035605491,0.00012372499546451,0.096311610130324,0,92.236948466749,9.3632500866729e-05,0.045120802120405,0.097905788612196,0.048639197187949,0.00056661978976976
5.25,-0.00039002392060728,0.00054430608636255,0.00015428216575526,0.10100350187726,0,92.226131461984,0.00011732341635583,0.047549116341866,0.10288191633626,0.050843956354122,0.00059529836996442
5.5,-0.0004002680252646,0.00060562158909473,0.00020535356383014,0.10569371239841,0,92.205309018681,0.0001557809117785,0.05009164200985,0.10785674836513,0.052890862403168,0.00062394770739282
5.75,-0.00041397497556684,0.00070443721162662,0.00029046223605978,0.11038884096764,1.3479813852358e-08,92.202415604109,0.00021405264495092,0.052831103171652,0.11283030550225,0.054712493938517,0.00065256697288944
6,-0.00042822407106142,0.00085724455797368,0.00042902048691226,0.11508998659105,3.4464754451363e-06,92.20265576936,0.00029237531764588,0.055775685305874,0.11780258975927,0.056372969141408,0.00068125411039699
6.25,-0.00043986152307554,0.0010527194568259,0.00061285793375037,0.11979423354285,2.5704023875173e-05,92.198996641265,0.0003795451393175,0.058776915618026,0.12277532597388,0.058073617814468,0.00070993985332357
6.5,-0.00044177541449211,0.0012567998237302,0.00081502440923808,0.12449651892497,7.4541446166692e-05,92.207839899467,0.00047132564356652,0.061652863460442,0.12775090081405,0.059917498605127,0.00073857186173923
6.75,-0.00042817436197013,0.0014327945937925,0.0010046202318224,0.12918872392591,0.00013084805122976,92.21264984467,0.00057323120514866,0.064424660132844,0.13272933439583,0.061765362251355,0.00076719183477557
7,-0.00040550305748325,0.0015526067562592,0.001147103698776,0.1338649974151,0.00017774961667111,92.201215465131,0.00068067217608986,0.067247046195292,0.13770979155224,0.063510324993988,0.00079580045731375
7.25,-0.00038131208370244,0.0016154303312938,0.0012341182475913,0.13852604870009,0.00021639237843406,92.190559953263,0.00078587313747066,0.070104655175389,0.14269236363877,0.065284912014618,0.00082437816307657
7.5,-0.00036331244307226,0.0016507261416602,0.001287413698588,0.14317632779707,0.00026823085992049,92.188293906167,0.00088534753304882,0.072900176711615,0.14767754314206,0.06709779795697,0.00085296387529391
7.75,-0.00036140296136284,0.0017051649493107,0.0013437619879479,0.14782096165967,0.00035595782420778,92.190253257429,0.00097117803611421,0.075697236553614,0.15266585832775,0.068817291486033,0.00088158779866368
8,-0.0003731308930702,0.0018106414873586,0.0014375105942884,0.15246602960035,0.00048414604517738,92.193650179534,0.0010446539706097,0.07851117812069,0.15765738816585,0.070529580408686,0.00091021953699816
8.25,-0.00039724231911806,0.0019605063720095,0.0015632640528915,0.15711907737372,0.0006335268679898,92.1908618414,0.0011076624256611,0.081265853245913,0.16265149009467,0.072293972161323,0.00093884831925879
8.5,-0.00043894135750138,0.0021234829698691,0.0016845416123677,0.16178840425389,0.00078378965058796,92.176042461035,0.0011483113336946,0.083994670228023,0.16764786784705,0.074072929329186,0.00096752378749507
8.75,-0.00048826296194668,0.0022721405385174,0.0017838775765707,0.1664800051761,0.00093542005889091,92.148918012926,0.001171761377176,0.086700016217312,0.17264725836787,0.075925047903844,0.00099628427646887
9,-0.00052654374079937,0.0023929393055553,0.0018663955647559,0.17119384884727,0.0011071990483373,92.098196260983,0.0012046208416026,0.089360992197542,0.17765084273899,0.077811577863523,0.0010251456123602
9.25,-0.0005440471040369,0.0024919908156519,0.001947943711615,0.17592397964392,0.0013086342353992,91.994749533656,0.0012617619892166,0.092004806286204,0.18266014553601,0.079707389104001,0.0010542152391331
9.5,-0.00054375849583396,0.0025873310896327,0.0020435725937987,0.18066286321122,0.0015355669645931,91.797633333257,0.0013379736925418,0.094618751303836,0.18767829255303,0.081635312333918,0.0010837972542257
9.75,-0.00053334904699486,0.0026844681154546,0.0021511190684598,0.18540534811517,0.0017837461593459,91.456274088782,0.0014256979933723,0.097219505951735,0.19271197200074,0.083559744974945,0.0011144481365462
10,-0.00051815674353129,0.0027678781797964,0.0022497214362651,0.19014845502456,0.0020548444972492,90.921170943512,0.0015223385882389,0.099853348568375,0.19777350514697,0.085447931891023,0.001147070292761
10.25,-0.00049978484698328,0.0028278935154486,0.0023281086684653,0.19488659983713,0.002352738064379,90.171848033425,0.0016278425584399,0.1026086119789,0.20288236184588,0.087191421513342,0.0011830392357266
10.5,-0.00047768067228489,0.002874519624537,0.0023968389522521,0.19960560080249,0.0026759985631761,89.251530632506,0.0017452428949474,0.10567361488696,0.20806508273274,0.088594432225252,0.0012242552436469
10.75,-0.00045586766222458,0.0029260571893997,0.0024701895271751,0.20428508642661,0.003021007378962,88.303793360638,0.0018731461062856,0.10934163971423,0.21335243910231,0.089365208085668,0.0012730186539848
11,-0.0004387438937607,0.0029870246395765,0.0025482807458158,0.20892447257177,0.0033880348155876,87.594416243178,0.0020063689296228,0.11396037306232,0.2187725223355,0.089229766673885,0.0013316564200506
11.25,-0.00042522032826302,0.0030473548017483,0.0026221344734853,0.21359734436845,0.0037805172592953,87.472120606449,0.0021454766778307,0.11970272408207,0.22433926221703,0.088221351752782,0.0014018793130933
11.5,-0.00041298467900861,0.00309920525495,0.0026862205759414,0.21849772402118,0.004199392623427,88.235839600013,0.0022917294876276,0.12630080808279,0.23003912499166,0.086864823129987,0.0014839753158415
11.75,-0.00039717833164369,0.0031427183802049,0.0027455400485612,0.22389570971612,0.004642941820377,89.939977690887,0.0024435054292903,0.13304457871985,0.23582318185306,0.08593443230311,0.0015761272864937
12,-0.0003721999475801,0.0031839446360428,0.0028117446884627,0.22995730715234,0.0051118877793157,92.23645780631,0.0025991089456833,0.13926343714277,0.2416132036261,0.085752801864746,0.0016743068857854
12.25,-0.00034085220414135,0.0032234237969874,0.0028825715928461,0.23654509836218,0.0056116074466088,94.382856590652,0.0027547304549111,0.14495314978689,0.24732571910294,0.085753545212348,0.0017731328749478
12.5,-0.00031717928099724,0.0032594636226208,0.0029422843416235,0.24323201831532,0.006148367581873,95.503825922549,0.0029019816844264,0.1507623846119,0.25290786564667,0.085053956463393,0.0018676186837122
12.75,-0.00031851964025015,0.0032962744117089,0.0029777547714587,0.24958282079434,0.0067257553306118,95.054345745857,0.0030284553216256,0.15715694954022,0.25836794146989,0.083540061402458,0.0019550959529287
13,-0.00034861014111281,0.0033376940604066,0.0029890839192938,0.25542850635789,0.0073430798190502,93.242097295963,0.0031276929718484,0.16382892761737,0.26377918106346,0.081928808802385,0.0020362683821214
13.25,-0.0003868007199896,0.0033827793199893,0.0029959785999997,0.26087890985348,0.0079970500284168,91.069315157951,0.0032151659100825,0.17026393048155,0.26924512352591,0.080669058802876,0.0021146218523518
13.5,-0.00040092291622969,0.0034228385439756,0.0030219156277459,0.26619142454844,0.0086834913520148,89.817028118274,0.0033243738682408,0.17652312750384,0.27483953042292,0.079506045526578,0.0021942783897372
13.75,-0.00037338825525981,0.0034504762647245,0.0030770880094647,0.27168303737748,0.0093999299957668,90.204926401403,0.0034768541385288,0.18291783765222,0.28055870958025,0.078291228310211,0.0022774583966327
14,-0.00031477041698452,0.0034666296828778,0.0031518592658933,0.27758486465822,0.010147758285341,91.826757577684,0.0036606160747637,0.18934069018347,0.28632542470261,0.077265269507484,0.0023632212548177
14.25,-0.00025815720958822,0.0034760731476867,0.0032179159380984,0.28383352521404,0.010929633193863,93.395350743506,0.0038396298381974,0.19556366350063,0.29204956888533,0.076377740915945,0.0024484263105809
