time,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
0,0,0,0,0,0,0,0,0,0
5e-07,62.444702597784,2.371692252312e-20,0.0051525294498296,0,0.00094034744049099,4.2387469890174e-05,-0.46546684414324,0.0082100313420052,0.0027151930777295
1e-06,111.83963239527,3.8489177123235e-18,0.018646484824013,0,0.0051396113255951,0.00010583164914785,-1.1454268729981,0.020213746150833,0.0091937525517467
1.5e-06,99.660491964648,1.2442033080901e-15,0.029140028963392,0,0.010639554174547,0.00016175922593252,-1.7377925278708,0.030688260536531,0.01406841906184
2e-06,97.505440698801,1.6012741805259e-13,0.040107819550825,0,0.016148840161498,0.00022038354777807,-2.3698875487733,0.041879127553739,0.019650974363949
2.5e-06,102.25023281667,1.0775879103961e-11,0.051551031239488,0,0.021670742891445,0.00027891661137985,-2.9978797536602,0.053013199892858,0.025196864116193
3e-06,98.775559646742,4.2226815804864e-10,0.062358743715447,0,0.02720498820392,0.00033635292020939,-3.6107312123864,0.063898579366372,0.030500920435775
3.5e-06,100.16328668943,1.0290103606659e-08,0.073611970484177,0,0.032750030637331,0.00039495157980754,-4.2381843793365,0.075076025848259,0.036095123793568
4e-06,100.36456334465,1.6261849342781e-07,0.084734876628615,0,0.038305174856859,0.00045283209897609,-4.8517448603507,0.086101814921123,0.041534062284764
4.5e-06,99.509470871892,1.7117140923455e-06,0.095792968683899,0,0.043869919956986,0.00051086883472393,-5.4514926413868,0.097157549933338,0.047001814416555
5e-06,100.26076546017,1.219371336287e-05,0.10699820410156,0,0.049441389390286,0.00056910572606168,-6.0148510259914,0.10827659780868,0.052535464508343
5.5e-06,99.933750581706,5.9278749957001e-05,0.11810916956006,0,0.055006467321607,0.00062705011801552,-6.4900268433685,0.1193381722937,0.05803465670505
6e-06,99.886813441823,0.00019753801078552,0.12926053289236,0,0.060524921104743,0.00068518211668551,-6.8236469246748,0.13044524550072,0.063661532459356
6.5e-06,100.09684686315,0.00045528073382055,0.14043855901087,0,0.06592166440199,0.00074327742892931,-6.9703985885778,0.1415555712741,0.069459835276849
7e-06,99.910847235081,0.00075155060405988,0.15158956145877,0.00081731700936943,0.071136808906371,0.00080131879114614,-6.9480648284313,0.15265969246602,0.075408851232708
7.5e-06,99.990823978947,0.00098121557140743,0.16277398565628,0.010044341307007,0.076252127463437,0.00085946326030975,-7.026392896475,0.16378824327447,0.081127876338202
8e-06,100.00628149395,0.0011819503275166,0.17395846491163,0.017156562520311,0.081263893969009,0.0009176552223939,-7.0783158113608,0.17491517476777,0.087094488709431
8.5e-06,99.95293714315,0.0014111475943034,0.18514499740407,0.02265006069544,0.086111891967814,0.00097613969074198,-7.1287167525917,0.1860502805726,0.093215786443335
9e-06,100.00715643829,0.0016375733254133,0.19634605488997,0.029310080202474,0.090856705355677,0.0010354446476488,-7.244601248872,0.19719504056817,0.099436712417169
9.5e-06,100.00083493135,0.0018664151063835,0.20753715095933,0.039288390544525,0.095491922434325,0.0010967342432523,-7.3849659226027,0.20833776658703,0.1056131371026
1e-05,100.0237829925,0.0020968112383299,0.21869437102856,0.050411661729948,0.10013290684816,0.0011624812756129,-7.475249671539,0.21947775569939,0.11150725462883
1.025e-05,100.0698345421,0.0022079281111078,0.22423911305901,0.055867061023026,0.10410122985336,0.0011980124406705,-7.510295037457,0.22504296765356,0.11426820287678
1.075e-05,100.10720062013,0.0024314199122081,0.23511395843595,0.067265211508905,0.10787349811409,0.0012790728865177,-7.5457726636009,0.23614569341448,0.1184893329134
1.125e-05,100.17772047607,0.0026516075151583,0.24544369819611,0.081633965503764,0.1147561305534,0.0013792498958047,-7.5802299193778,0.24719532509931,0.12059951571602
1.175e-05,100.23626030748,0.0028700197956734,0.25490495860108,0.094750826865578,0.12454084100824,0.0015058634614008,-7.6053796652829,0.25816513679218,0.11915314649646
1.225e-05,100.21965026435,0.0030910695408633,0.26361853690797,0.11219960406877,0.13775419942904,0.0016629855414105,-7.6059857171687,0.26904267512367,0.11427893348864
1.275e-05,100.13272545239,0.0033162903474102,0.27254563374064,0.12783041822199,0.15303120910147,0.0018474159822741,-7.5563877308919,0.2798438000902,0.10848162325587
1.325e-05,100.01353937948,0.003548246449942,0.28290888104795,0.1448679345356,0.16787082037759,0.0020471217877991,-7.5231091102417,0.29060705772723,0.10399963403396
1.375e-05,99.968338993243,0.0037886777926971,0.29484682475995,0.16314274414467,0.18159160726437,0.0022448429095582,-7.4485456880609,0.30136949192076,0.10001662376095
1.425e-05,100.04838965147,0.004029309435679,0.3071696510399,0.18117340107005,0.19567443262885,0.0024264534005897,-7.4107757036711,0.31213184158349,0.094883087679257
1.475e-05,100.12186133501,0.0042441733259461,0.31871620265439,0.19846159583258,0.21041542758384,0.0025890219726442,-7.3398530233528,0.32286434227615,0.089677756500967
1.525e-05,99.986214586476,0.0044169232640298,0.32920806153402,0.21467316224163,0.2244447579539,0.0027417374746548,-7.2781826966535,0.33356746023282,0.085592881680405
1.575e-05,99.621891203262,0.0045833108855139,0.33911813097291,0.22904425884534,0.23782043414822,0.0028977111893223,-7.2101510875099,0.34432541583199,0.081640921792019
1.625e-05,99.291446190571,0.0048222542389651,0.34953702663175,0.24050047154256,0.25133704778802,0.0030632143827516,-7.044817535949,0.35527626459879,0.077743212217824
1.675e-05,99.24693208292,0.0051767473693386,0.36119254000835,0.24882273668868,0.2647276447437,0.003234238808616,-6.8534929219081,0.36651336052336,0.074512773054173
1.725e-05,99.390834099549,0.0056071740826046,0.37351278617547,0.25473799745883,0.27810368376893,0.0034031814965743,-6.551172031219,0.37803572235173,0.071326415727718
1.775e-05,99.422372779997,0.0060557796369542,0.3855960544044,0.25956825611282,0.2919442151042,0.003567634921189,-6.1652898357438,0.38980875846628,0.067959217036549
1.825e-05,99.269317205143,0.0065125347839895,0.39733124385172,0.264988844969,0.30624860570384,0.0037315298885702,-5.7334630912582,0.40184346306904,0.064476319078509
1.875e-05,99.125731412395,0.0069765598293724,0.4093048156038,0.27174200437951,0.32109793357878,0.0038988544892754,-5.2771982454455,0.41419033761414,0.060771112407867
1.925e-05,99.036174996011,0.007415688592857,0.42202519535969,0.27993008631548,0.33638904583931,0.0040691642623879,-4.795141076805,0.42689563182423,0.057193384183101
1.975e-05,98.744671184303,0.0078206442767519,0.43534458259156,0.28957461137801,0.35180657665357,0.004240380559419,-4.3734094054553,0.44003064321431,0.054043559153905
2.025e-05,98.059747231035,0.0082324192033715,0.44898278712886,0.29998656702094,0.36713895680732,0.0044137769825557,-4.0482669519203,0.45377348164909,0.051700849500925
2.075e-05,97.056229053633,0.0086595840314314,0.46318712754733,0.3099323449831,0.38229589316998,0.004593905885062,-3.8367680577048,0.46843852110386,0.050426891506043
2.125e-05,95.818111632934,0.009057542442316,0.47857826871674,0.3181880796492,0.39765893025935,0.0047846944638954,-3.7272074949717,0.48445352845414,0.050050227528347
2.175e-05,94.324275816393,0.0094210090472568,0.49566700796016,0.3253228633612,0.41400586260532,0.0049882846110953,-3.6652279666575,0.50235252753528,0.050269965672084
2.225e-05,92.736013977613,0.0097960251281185,0.51477874408788,0.3327875054882,0.43212311399987,0.0052077570150344,-3.6659520920384,0.52275424103323,0.050991067473786
2.275e-05,91.57512145684,0.010218224842752,0.53634240806458,0.3420846894068,0.45249679936594,0.0054527675939567,-3.7652324280471,0.54623706895656,0.0523969735817
2.325e-05,91.506248239683,0.010718559584833,0.56092543124369,0.35400266962313,0.47520574291815,0.0057297930287765,-4.0162846548926,0.57311416159511,0.054906439401612
2.375e-05,92.983864640227,0.011332494149056,0.58891241794155,0.36810734550013,0.49966290257418,0.0060243308883592,-4.4330142854159,0.60320716123498,0.059296629412143
2.425e-05,95.973754853087,0.012059101981402,0.6201627111439,0.38228089283924,0.524742200431,0.0063314911280192,-4.9802038767246,0.63573113865353,0.06602137203317
2.475e-05,99.777770260886,0.012837862263222,0.6538336689377,0.39516503191325,0.54965602294563,0.0066433203182305,-5.560482456781,0.66939058509919,0.074162023160478
2.525e-05,103.10115857432,0.013553189287609,0.68840130691401,0.40785874327781,0.57462100810403,0.0069627036514211,-6.0576087402458,0.70273573426421,0.08158166976933
2.575e-05,104.53841909322,0.014080276644484,0.72209584707619,0.42241786246377,0.60036798268394,0.0072740707821619,-6.4419731617449,0.734693236478,0.08650170887964
2.625e-05,103.37194407661,0.014373747406167,0.7537657070243,0.44009284199461,0.62698921357921,0.0075716314862755,-6.6934262056839,0.76502879963285,0.089110442699537
2.675e-05,100.20037765508,0.014522584613689,0.7835282200198,0.46050332151348,0.65368131698162,0.0078597053730416,-6.8621761177116,0.79445316477481,0.091060570986826
2.725e-05,96.821557460542,0.0147275619999,0.81261152845921,0.48439185903592,0.68003377754943,0.0081485734936819,-6.9992532439842,0.82423009668767,0.093375000352185
2.775e-05,95.227273943319,0.015199587523865,0.84261720699819,0.51245505844513,0.70676955985233,0.0084521907018175,-7.1422809862567,0.85544905623302,0.096103027536482
2.825e-05,96.284598171634,0.016023524241233,0.87469590768073,0.54573772700941,0.7344571225185,0.0087833513186692,-7.2878350059107,0.88839479431508,0.099458659088575
2.875e-05,99.069781202328,0.017077117404901,0.90886067813538,0.58694901252247,0.76276467167499,0.0091174797658469,-7.451503680476,0.9224423374965,0.10322782736148
2.925e-05,101.48130969147,0.018077415598283,0.94390817185457,0.63818825753119,0.79143843329832,0.0094519971953854,-7.5226443252532,0.95656697634177,0.10614043958426
2.975e-05,101.81246325648,0.018773133313611,0.97834589292614,0.69474060149116,0.82091656419944,0.0098067079811751,-7.5065134167026,0.99010431090479,0.10764510909448
3.025e-05,100.06971039107,0.019158173503044,1.0115649831621,0.74465512130898,0.85089638092565,0.01016666907833,-7.41539497219,1.0231869940878,0.10823315352346
3.075e-05,97.868759516712,0.019494591804516,1.0441260873826,0.78828181190475,0.88090585259258,0.010534120409273,-7.2852189266147,1.0565371216991,0.10907271878517
3.125e-05,96.941812055113,0.020081444852379,1.0771252846971,0.82625278761485,0.9110906921999,0.01091133411237,-7.1695109897359,1.0908351869141,0.11068286348255
3.175e-05,97.617338355827,0.020968724109527,1.111294894127,0.8654752817792,0.94142624056709,0.011297433745257,-7.1479210730528,1.1262407451101,0.11328413623192
3.225e-05,98.705827849974,0.021915249069088,1.1464904320748,0.91073891724165,0.97193382755612,0.011688881517478,-7.265353240338,1.1624611887191,0.11628404535164
3.25e-05,99.056106097142,0.022318647485681,1.1642755282263,0.93737853227422,0.99580135304353,0.011885614328511,-7.4429781406074,1.1807737250735,0.11767578204492
3.275e-05,98.782343411165,0.022641326745923,1.1820464232714,0.96280962621573,1.0116713228827,0.012082796328741,-7.4755842695493,1.1991927775497,0.11880014315309
3.2875e-05,98.417392531099,0.02277483804741,1.1909175719304,0.97605201923374,1.0241964973253,0.01218164208435,-7.5258100025432,1.2084495863346,0.11919306865893
3.3e-05,98.037346299409,0.022896633942385,1.1997749503055,0.99018897287002,1.032543461152,0.012280790269984,-7.5201173758358,1.2177495540968,0.11953861185144
3.325e-05,97.391703035562,0.023136955004602,1.2174735831734,1.015756415979,1.0448871000572,0.012480624756312,-7.5325232842433,1.2365276229343,0.11981592000082
3.35e-05,96.798857558445,0.023409968877672,1.2352536302215,1.0397348799527,1.0623789203757,0.012683336068483,-7.5471978563295,1.2555952257726,0.1197260515151
3.3625e-05,96.553501900456,0.023570353107724,1.2442103116966,1.0527766540567,1.0763099364753,0.012786065848584,-7.5916052592003,1.2652532977521,0.11961654984433
3.3875e-05,96.548750462561,0.023952302676521,1.2623285222685,1.0762601173035,1.0896436511037,0.012995042854895,-7.5497403157536,1.2848371176122,0.11906203415579
3.4125e-05,96.811049932291,0.024410833109261,1.2807867329563,1.0987000072812,1.1086264408192,0.013209232442412,-7.5752137717387,1.3047663583015,0.11843638888998
3.4375e-05,97.254863002635,0.024927145079783,1.2996244068564,1.1226744585016,1.128014306546,0.013429120752825,-7.623317729165,1.3250058706827,0.11772308814993
3.4625e-05,97.700454787616,0.025479610163938,1.3188422427337,1.1460086951724,1.1476240072672,0.013654983733913,-7.6358896862617,1.3455090908225,0.1171386552297
3.475e-05,97.941319079193,0.025764966857438,1.3285805238669,1.1567768273312,1.1629658337952,0.01377019484453,-7.7010590616904,1.3558472336338,0.11691753435415
3.4875e-05,98.0700720968,0.026055804537343,1.3384076312029,1.1689115984804,1.1729138776554,0.013886933430686,-7.7036373893005,1.366236083979,0.11678904545849
3.5e-05,98.161036775232,0.026353927263595,1.3483234643058,1.1814224995341,1.1828754255366,0.014005192608334,-7.7342145143746,1.376672637677,0.11668840263467
