time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,ce_int,max_disp_y
4.25,-3.6438603270416e-06,-1.8604651303364e-06,-1.532931067482e-13,-1.7833951967052e-06,-1.4948107541596e-13,-3.0277418216416e-13,0.08902630997971,-4.9543484266336e-08,0,0,99.83189039445,-1.7291906154795e-06,0.042882799279944,6.0505246331097e-08,0.090054071340979,0.044061959533883,2.5379170870633e-07,0,0.00048089169549812
4.5,-3.659014601983e-06,-1.7010148992921e-06,-4.9318711270877e-13,-1.9579997026909e-06,-1.2136514630319e-12,-1.7068385757407e-12,0.094439325007717,-2.7435003957014e-07,0,0,99.866454589527,-1.6811537371562e-06,0.045601999293174,3.5909551421422e-07,0.0954564048154,0.046745555286137,1.7304783089408e-06,0,0.00050951636955337
4.75,-3.0448571886303e-06,-1.4150289929995e-06,7.5646596189375e-13,-1.6298281956308e-06,-7.7890186228534e-12,-7.0325526609597e-12,0.099877794226931,-1.1949960238338e-06,0,0,100.14993469635,-8.6724232228365e-07,0.048315568241643,1.7122911044896e-06,0.10086058982058,0.049439765773047,9.5838078996033e-06,0,0.00053814109613771
5,3.147591998784e-07,1.14088360266e-07,1.9369041044418e-11,2.0067083961241e-07,-3.889093861307e-11,-1.9521897568653e-11,0.10527727330678,-3.9763907355911e-06,0,0,99.97408949199,3.5338664448798e-06,0.05102023238735,6.4304828240502e-06,0.1062405339199,0.052121186382113,4.2580557447237e-05,0,0.00056676578297745
5.25,1.5558793253804e-05,7.8347356449757e-06,1.1872589977528e-10,7.7240576088282e-06,-1.4696889493513e-10,-2.8242995159856e-11,0.11068677844534,-9.7271151531598e-06,0,0,99.869024504021,2.2126728610573e-05,0.053716151811559,1.8478549579741e-05,0.11163918446006,0.054825296236503,0.00015010198530118,0,0.00059539047637067
5.5,6.1149554354956e-05,2.7258472360956e-05,4.1249826717284e-10,3.3891081994e-05,-3.9852053916403e-10,1.3977728008805e-11,0.11612543129336,-1.6528555092486e-05,0,0,100.04908886911,7.4220337926793e-05,0.056438339771633,3.9002597512416e-05,0.11705193323817,0.057483962618483,0.0004159132836013,0,0.00062401515945966
5.75,0.0001619930609558,5.7414857669316e-05,8.0135842472228e-10,0.00010457820328648,-6.7818145195757e-10,1.2317697276471e-10,0.1215484272618,-1.754080280033e-05,4.9935715929919e-07,0,100.02668280086,0.00017788831350206,0.059239690734536,5.6729760476589e-05,0.12245097178192,0.060048813183199,0.00089890908679101,0,0.00065263983726151
6,0.00033278446954493,8.403030740372e-05,4.0568998615956e-10,0.00024875416214121,-3.4258590396794e-10,6.3104082191619e-11,0.12696624895586,-8.4373744067411e-06,1.8355057674786e-05,0,99.911340856875,0.00032431699696025,0.06201779709898,5.0341504893443e-05,0.12785445023133,0.062764182794076,0.001507193706574,0,0.00068126451215971
6.25,0.0005543714224644,9.0842165374077e-05,-1.8378340296994e-09,0.00046352925709032,1.3947938164573e-09,-4.4304021324208e-10,0.13240499639112,2.1703373081838e-06,0.00015191825937016,0,99.989139963251,0.00047127036155551,0.064550413018259,1.9517759646194e-05,0.133272344731,0.065795369094613,0.0019608495402189,0,0.00070988918115655
6.5,0.00076992473574377,8.5805410661057e-05,-3.7746891753172e-09,0.00068411932508271,3.3645113462106e-09,-4.101778291066e-10,0.13784327566332,3.2148148847679e-06,0.00040287233218706,0,100.02918470416,0.00059193984820165,0.066954147775132,1.9575234869473e-07,0.13868647250209,0.068736867962528,0.0020118996082912,0,0.0007385138473911
6.75,0.00094126213153689,8.8773157866367e-05,4.1826542194674e-10,0.00085248897367053,1.5981765961316e-09,2.0164420180783e-09,0.14327405721431,4.3549283767673e-07,0.00061898775679739,0,99.952251615758,0.00070465361364149,0.069560138621041,9.9126607380844e-06,0.14409961598502,0.071419092781276,0.0017222095384242,0,0.00076713850609203
7,0.0010559233253812,9.5227861086057e-05,9.2595780171113e-09,0.00096069546429518,-4.8323915489605e-09,4.4271864681507e-09,0.14871648923067,3.2618386806646e-06,0.00080026088130899,0,99.965129620249,0.00082319360583605,0.072167831503862,1.5252694784812e-05,0.14952347003874,0.074359055311699,0.0013911889785433,0,0.0007957631485041
7.25,0.0011301631348119,9.3458521263907e-05,1.0029366831493e-08,0.001036704613548,-8.9565914947396e-09,1.0727753367531e-09,0.15416563460189,6.3043883235862e-06,0.001045922293479,0,100.01307573408,0.00093465173019506,0.074533172802045,3.4131843457266e-06,0.15495022536449,0.077460101051196,0.0012360096052533,0,0.00082438773373653
7.5,0.0012123143182471,9.0373912231105e-05,4.364789397339e-09,0.001121940406016,-7.4479161288398e-09,-3.0831267315008e-09,0.15961109136481,5.6123372834731e-06,0.0014685894825999,0,99.977977910662,0.0010382081269046,0.076945964954881,1.2322225452615e-06,0.16037640378787,0.080373543424054,0.0012819106249691,0,0.00085301212221626
7.75,0.0013307965590703,9.0939455283808e-05,1.0464392342974e-08,0.0012398571037865,-8.7683048514186e-09,1.696087491555e-09,0.16506284171056,5.9713906333306e-06,0.0020744617147367,0,99.962405879407,0.0011448170913975,0.079388339778777,5.2221959287998e-06,0.16581008966308,0.083407747282987,0.0014341349943795,0,0.0008816358542339
8,0.00147085230629,9.0868497720999e-05,1.5946202244491e-08,0.001379983808569,-1.2337584512575e-08,3.6086177319157e-09,0.17052357845552,7.0135989724931e-06,0.0027434523207105,0,99.995338228762,0.0012549962007277,0.081696003324768,1.4484456735711e-06,0.17124934880336,0.086509547141906,0.001538073341453,0,0.00091025752058115
8.25,0.0016046439856034,9.0551989427172e-05,1.3013023204925e-09,0.0015140919961762,-7.5382174460204e-09,-6.2369151255279e-09,0.17598400888008,6.8576826810051e-06,0.0033884554108842,0,99.98646640159,0.0013656221895921,0.084009889517769,5.1238067651256e-07,0.17668764653788,0.089550605153119,0.0015189329202426,0,0.00093887307466228
8.5,0.0017206523085452,9.3388485232038e-05,-1.3907079331374e-09,0.0016272638233131,-6.1725711038304e-09,-7.5632790369679e-09,0.18144382840946,7.0056567429695e-06,0.0040650393603396,0,99.959657070078,0.0014770849237242,0.086296143427999,1.6166150144139e-06,0.18212560103729,0.092679929150702,0.0014426758287364,0,0.00096747164715143
8.75,0.0018240624406248,9.9655708501486e-05,1.1876505625182e-08,0.0017244067321233,-1.768650897111e-08,-5.8100033459277e-09,0.18690300690859,7.2255300362639e-06,0.004830670788157,0,99.955691595961,0.0015888578004305,0.088523962350377,2.8887263410447e-07,0.18756110592544,0.095820215369079,0.0013938513188994,0,0.00099612142618995
9,0.0019278462469841,0.00010925726550968,-1.312378058808e-08,0.0018185889814745,-1.2207894261175e-08,-2.5331674849256e-08,0.19235222363017,7.2076913839763e-06,0.0056914240955446,0,99.90712775614,0.0017013395191061,0.090734389723734,3.9030191472637e-07,0.19298802589533,0.098967966427585,0.0014005865667265,0,0.0010248224323018
9.25,0.002037728478281,0.00012014048994389,-6.5069145882295e-08,0.0019175879883371,2.1263318835206e-08,-4.3805827047089e-08,0.19778611526871,7.2549497800985e-06,0.0066225321252524,0,99.757129011572,0.0018147509769771,0.092900136171793,4.2365812447803e-07,0.19840608584424,0.10213745925599,0.0014317010006688,0,0.0010536648654465
9.5,0.0021477728253644,0.00012941848585413,-8.5551585584641e-08,0.0020183543395103,4.1614481996951e-08,-4.393710358769e-08,0.20320267223597,7.2292215417071e-06,0.0076055807753227,0,99.458760551334,0.0019270331171582,0.095037319949149,3.7077767420753e-07,0.20381656225453,0.10529999627189,0.0014417010557636,0,0.0010828688291626
9.75,0.0022510355198631,0.00013602842506916,-7.4066919983544e-08,0.002115007094794,2.4530303033306e-08,-4.9536616950238e-08,0.20858740740981,7.1845801013036e-06,0.0086458824606895,0,98.864828966489,0.0020374832534246,0.09715667748518,7.7431190973713e-07,0.20921514983351,0.1084528511228,0.0014233894349672,0,0.0011128839026969
10,0.0023446025506105,0.00013803409853683,-7.5491149445793e-08,0.0022065684520737,5.4551897273897e-09,-7.0035959718404e-08,0.21390776825345,7.1046112348799e-06,0.0097509863090316,0,97.793087576777,0.0021449030715216,0.09929126116632,1.166970405392e-06,0.21459860006626,0.111522840823,0.001397077777045,0,0.0011445962882349
10.25,0.0022778982911023,0.00013440147593318,-1.0514911670985e-07,0.0021434968151691,3.1866733331892e-08,-7.3282383377953e-08,0.21910840718957,7.0362399111718e-06,0.010940060106391,0,96.15473968035,0.0022483349369022,0.10155527217279,1.8447621290188e-06,0.21997504953443,0.11417623372973,0.0013818908533902,0,0.0011795422150662
10.5,0.00234273624709,0.00012577844769006,-1.0265966355455e-07,0.0022169577994,9.2240180515188e-08,-1.0419483039361e-08,0.22410245274584,6.9422045741396e-06,0.012227378837138,0,94.044609280199,0.0023484203204149,0.10417703235837,2.558371036644e-06,0.22537179181918,0.11645596769786,0.001375781739724,0,0.0012200235966903
10.75,0.0024159805781128,0.00011464151511238,-4.1094385154068e-08,0.0023013390630004,1.3866827712386e-07,9.7573891969791e-08,0.2287878065714,6.8528198287866e-06,0.013631883561133,0,91.904542364593,0.0024479272125889,0.10755214633823,3.3446593684648e-06,0.23083601636432,0.11776382485785,0.0013660400325538,0,0.001268975155614
11,0.0024543811933223,0.00010621065235529,-1.0316711488612e-08,0.002348170540967,1.6981440638608e-07,1.5949769489747e-07,0.23312145112724,6.7592594141489e-06,0.015162273195333,0,90.611431829597,0.0025530915447761,0.11214285614075,4.1516573240393e-06,0.23641022765936,0.11772558551713,0.0013495216660876,0,0.0013293562351987
11.25,0.0024765523858142,0.00010946014943108,-6.9352615429716e-08,0.0023670922363831,2.1602283189536e-07,1.4667021646565e-07,0.23725247071583,6.639949175801e-06,0.016819029024458,0,91.194914243012,0.0026729871580919,0.11812500176835,5.0559717584008e-06,0.24208303223092,0.11643307200503,0.0013335593946065,0,0.0014030130253421
11.5,0.0024914295220236,0.00013472927741105,-1.9634469339891e-07,0.0023567002446126,3.0050615429019e-07,1.0416146089128e-07,0.24159436101673,6.4599488911181e-06,0.018607961096877,0,94.201868196323,0.002815036952982,0.12500527141565,6.3082013463588e-06,0.24775315810635,0.11464257653606,0.0013238605462221,0,0.0014893783735845
11.75,0.0025152861120269,0.00018414660696311,-4.6664791855642e-07,0.0023311395050638,5.198945997853e-07,5.3246681228884e-08,0.24661087907577,6.1870480531554e-06,0.020536133566918,0,99.03615014818,0.0029774665010246,0.13180044889603,8.1676013802785e-06,0.25324871797281,0.11319660261995,0.0013172359955757,0,0.0015847718483062
12,0.0025462042786295,0.00023754680356832,-1.0410883906176e-06,0.0023086574750612,1.0479091598629e-06,6.8207692452414e-09,0.25235643419278,5.8353748238605e-06,0.022587807695129,0,103.79786387463,0.0031410066982683,0.13791887983694,1.0680717837485e-05,0.25841499584557,0.11207002558245,0.0013082568423442,0,0.0016831074100845
12.25,0.0025406066691675,0.00025158040333986,-1.9157079200023e-06,0.0022890262658277,1.9086905717998e-06,-7.0173482024353e-09,0.25831972647152,5.4340629196578e-06,0.024713708907617,0,106.11590982147,0.0032679778192414,0.14375771565165,1.3721499422086e-05,0.26323594494619,0.11043865432484,0.001297046568547,0,0.0017781879519553
12.5,0.0023472571989692,0.00019370141050708,-2.8521599137769e-06,0.0021535557884621,2.8415915867682e-06,-1.0568327008649e-08,0.26391173312765,5.0224772921317e-06,0.026893909854648,0,104.76603258883,0.0033265554479182,0.1500640872161,1.7088754229552e-05,0.26790052901684,0.10789685323673,0.001287985423798,0,0.0018665665067898
12.75,0.0015801544636124,8.9853727446631e-05,-3.5761258326317e-06,0.0014903007361658,3.5176923798089e-06,-5.8433452822867e-08,0.26900192500164,4.617354026957e-06,0.029227817246924,0,100.8603922949,0.0033353278292435,0.1568743756916,2.0644250672777e-05,0.27272343599452,0.10528217014655,0.0012833148518818,0,0.001949083914098
13,0.00086086527860484,1.9846035522207e-05,-3.9489054171838e-06,0.00084101924308264,3.8122187463136e-06,-1.3668667087016e-07,0.27385577948206,4.2141776347579e-06,0.03149069703748,0,97.311957945115,0.0033714085034585,0.163672673041,2.4284280873779e-05,0.27793010475028,0.10323913538931,0.0012809827121838,0,0.0020297192679181
13.25,0.0014122465908536,4.3509752898286e-05,-3.9651305614423e-06,0.0013687368379554,3.7925254308648e-06,-1.7260513057753e-07,0.27877652039104,3.7793409291008e-06,0.033761209136093,0,96.626162293084,0.0035011060777099,0.17034929427217,2.7994823062108e-05,0.28345979848521,0.10156184969746,0.0012778295583459,0,0.0021123297606585
13.5,0.001451186366411,0.00013757648932612,-3.7213782473157e-06,0.0013136098770849,3.5780347541436e-06,-1.4334349317205e-07,0.28389629014837,3.2790054732565e-06,0.03614747984395,0,98.804065942277,0.0037030481569792,0.17708555668591,3.1894372912551e-05,0.28898055485762,0.099742369404099,0.0012727556071911,0,0.0021977322420427
13.75,0.00094606215262964,0.00021420934931865,-3.3850887007044e-06,0.00073185280331099,3.2987441446611e-06,-8.634455604328e-08,0.28909790566009,2.6965910931685e-06,0.03857675002728,0,101.42756114466,0.0038848864074345,0.1838767452623,3.6136401774759e-05,0.29415300577112,0.097570797358521,0.0012661392214987,0,0.0022835008392574
14,0.00070470715388855,0.00020334345924478,-3.120420201833e-06,0.00050136369464377,3.0773390525512e-06,-4.3081149281815e-08,0.29415052923074,2.028865066199e-06,0.040987727613688,0,102.04907874473,0.003977762750886,0.19061696729593,4.0821395960793e-05,0.29892944638485,0.095088979293475,0.0012574008084385,0,0.0023665144285992
14.25,0.00061541268841875,0.0001274328791871,-3.0188748382437e-06,0.00048797980923165,2.9606857039257e-06,-5.8189134318017e-08,0.29901266749018,1.2748462457737e-06,0.04341295539925,0,100.53024425562,0.0040081327728136,0.19727509009024,4.6011072835957e-05,0.30359408870857,0.09254097667837,0.0012438064904683,0,0.0024457794072674
14.5,0.00035425395445333,8.4144277616298e-05,-3.0316554055513e-06,0.00027010967683703,2.8656540568184e-06,-1.6600134873288e-07,0.30389364099871,4.2700481101011e-07,0.045860012703896,0,98.868478321173,0.0040729301836363,0.20390562292703,5.1798643462131e-05,0.30848421290848,0.090225897134791,0.0012204804557851,0,0.0025229678404683
14.75,0.00011930344952862,0.00013177526148753,-2.9465931041648e-06,-1.2471811958915e-05,2.6275992750861e-06,-3.1899382907873e-07,0.30899704836125,-5.5077974556713e-07,0.048282260853836,0,98.808539317861,0.0042306844479049,0.21048943363583,5.8343671266616e-05,0.31366841690199,0.088282603335367,0.0011798673602077,0,0.0026005682236526
15,-1.6800087487169e-05,0.00021461195772477,-2.5059479518811e-06,-0.00023141204521193,2.14434736806e-06,-3.6160058382112e-07,0.31426933970398,-1.7610213877831e-06,0.050685348286034,0,100.03569610882,0.0044290982681209,0.21698412788605,6.5930955093901e-05,0.31891482546085,0.086489806206711,0.0011110388046722,0,0.0026798437120056
15.25,-0.00022697759021139,0.00023229398280261,-1.6416668419953e-06,-0.000459271573014,1.4865038244087e-06,-1.551630175866e-07,0.31946208896551,-3.3932621197645e-06,0.053009546407065,0,100.91105532536,0.0045696134036652,0.22341303891094,7.5046597626488e-05,0.32396708806045,0.084554645521007,0.0010014728469988,0,0.0027605001303595
15.5,-0.00052905277064308,0.00016266344382769,-6.4505445671111e-07,-0.00069171621447077,9.138083516836e-07,2.6875389497249e-07,0.32444910177569,-5.6870866575211e-06,0.055164435941015,0,100.56899011853,0.0046305545384824,0.22978785818505,8.6373282010987e-05,0.32881054179903,0.082489784795393,0.0008428780035096,0,0.002841771666991
15.75,-0.0007779372291183,8.3385079723823e-05,-4.6995896896536e-08,-0.00086132230884213,8.2394823607452e-07,7.7695233917798e-07,0.32935990424052,-8.7858686984879e-06,0.057111322813827,0,99.723301253639,0.0046910208037,0.23610514576059,0.00010062184233545,0.33364576717968,0.080479763303157,0.00063983357482694,0,0.0029233049305223
16,-0.00095553933035402,7.3133291299916e-05,-2.5151198948657e-07,-0.0010286726216539,1.5993089275317e-06,1.3477969380451e-06,0.33438543062654,-1.2467423087587e-05,0.058906542560349,0,99.45926933536,0.0048333853813421,0.24242313552275,0.00011801501095777,0.33864008749109,0.078613318811878,0.00041684327930051,0,0.003005053294342
16.25,-0.0011292557524045,0.00012148503795702,-1.3324810910567e-06,-0.0012507407903616,3.4017649870266e-06,2.0692838959699e-06,0.33955220145025,-1.5962711686797e-05,0.060578423385152,0,99.865987550879,0.0050545960785282,0.24880394799628,0.00013756617565113,0.34376566430997,0.076832058456861,0.00021624573245776,0,0.0030868369404203
16.5,-0.0012683777864566,0.00015743338260715,-3.1873355666348e-06,-0.0014258111690638,6.1091651407009e-06,2.9218295740661e-06,0.34472959508833,-1.8280460458508e-05,0.062150904320086,0,100.21011335973,0.0052913945624212,0.25524607541207,0.00015716166377578,0.34888594879656,0.075026305782451,8.1259346335028e-05,0,0.0031683510825975
16.75,-0.0013605464432736,0.00014366056030081,-5.7997906928034e-06,-0.0015042070035744,9.5081683041571e-06,3.7083776113537e-06,0.34983304418454,-1.916471489518e-05,0.063711574875479,0,100.06420339198,0.0055064756725334,0.26168761787478,0.00017542839036781,0.35394076195726,0.073224730123229,2.9981789900679e-05,0,0.0032494705997351
17,-0.0014291372508827,0.00010715530766348,-9.4171831761679e-06,-0.0015362925585461,1.3621384918831e-05,4.2042017426628e-06,0.35492947353445,-2.0025270169347e-05,0.065334493217682,0,99.73398177141,0.0057139729993427,0.26802959171466,0.00019482881269481,0.35899879715071,0.071565378224653,4.0123511374353e-05,0,0.0033302995098565
17.25,-0.0014944768096539,8.6653152399357e-05,-1.4567292891581e-05,-0.0015811299620532,1.881186374962e-05,4.2445708580383e-06,0.36012376080969,-2.3514564204559e-05,0.06706551082411,0,99.644721561988,0.0059322631891967,0.27430543804258,0.00022303277138309,0.36415162794162,0.069976578660005,6.4454562546449e-05,0,0.0034109586146705
17.5,-0.0015289419007311,8.5971194793132e-05,-2.1804489435482e-05,-0.0016149130955242,2.5466919888679e-05,3.6624304531975e-06,0.36542812312935,-3.1130800507389e-05,0.068902747865571,0,99.77711182302,0.0061525626220082,0.28074485025582,0.00026866075370459,0.36941268568102,0.06818238244101,7.2567464080795e-05,0,0.0034915178995313
17.75,-0.0015353673261926,8.5302872957839e-05,-3.1260802235601e-05,-0.0016206701991504,3.3569617168328e-05,2.3088149327278e-06,0.37078242900714,-4.0937725607112e-05,0.070853058347893,0,99.856264490107,0.0063605177055314,0.28754185123121,0.00033241353144005,0.37473508707097,0.066050824277854,7.942888124159e-05,0,0.0035721435972985
18,-0.0015486109546923,7.4476708373981e-05,-4.2382688717132e-05,-0.0016230876630663,4.2544452739926e-05,1.6176402279386e-07,0.37615804537236,-4.8948102135384e-05,0.072897391782556,0,99.796321247715,0.0065612364864792,0.29457635225586,0.00040317076911599,0.38009132693467,0.063862182999396,0.00012111995499777,0,0.0036531330221248
18.25,-0.0015605789413824,6.0780562201077e-05,-5.4089878478114e-05,-0.0016213595035834,5.1409905264488e-05,-2.6799732136257e-06,0.38158870723869,-5.3602825382656e-05,0.074957996484124,0,99.735188031262,0.0067696982980196,0.3015185353261,0.00046698602723095,0.38550240673027,0.061943631799353,0.00019838056874956,0,0.0037347157652474
18.5,-0.0015944024697352,5.4400761405683e-05,-6.5064992003753e-05,-0.0016488032311409,5.916734504741e-05,-5.8976469563429e-06,0.38710883992445,-5.7219218166218e-05,0.076907170598944,0,99.765465282216,0.0069906367368633,0.30829097366486,0.00051971764432574,0.39099844461001,0.060201801190633,0.00026321890383244,0,0.0038168960430254
18.75,-0.0016686754477159,5.7218622228285e-05,-7.3851415291781e-05,-0.0017258940699442,6.5308150994874e-05,-8.5432642969065e-06,0.39271005797364,-6.1478428501436e-05,0.078651539148123,0,99.825493435631,0.0072174257509308,0.31512162389045,0.00056466378989838,0.39658036635178,0.058401309745204,0.0002769647756159,0,0.0038995428640351
19,-0.0017523420974931,6.2962717032639e-05,-7.9078172761369e-05,-0.0018153048145257,7.0027545878096e-05,-9.0506268832731e-06,0.39836781418097,-6.3892923369298e-05,0.080152432056878,0,99.821785125681,0.0074412126320695,0.32207035886548,0.00059790701547187,0.40223014998096,0.056671421006637,0.00026173031644373,0,0.0039825721629523
19.25,-0.0017709180810662,6.3363849987382e-05,-8.0305729206575e-05,-0.0018342819310536,7.3854456563415e-05,-6.4512726431607e-06,0.40408239302422,-6.1748933937128e-05,0.081480746069223,0,99.726729030328,0.0076551704070353,0.32892142291223,0.00060763488417305,0.4079454886108,0.055241290880785,0.00026799451480513,0,0.0040659929469833
19.5,-0.001728498049685,5.3602631478751e-05,-7.9063652964892e-05,-0.0017821006811638,7.7053549692382e-05,-2.0101032725096e-06,0.40988008633458,-5.6947853737592e-05,0.082738773060403,0,99.546333849058,0.0078557948845363,0.33561589433926,0.00059236034531027,0.41375428617474,0.054012615204737,0.00030921229383287,0,0.004149843598923
19.75,-0.0017271666719438,3.1928978363705e-05,-7.8802912095971e-05,-0.0017590956503075,7.953157168362e-05,7.2865958764879e-07,0.4157911017807,-5.2821938124698e-05,0.084006612671883,0,99.264787383849,0.0080433745180927,0.34232964668788,0.00056627638791262,0.41970333819302,0.052837370511952,0.00036187287963653,0,0.004234188770773
20,-0.0017557189382647,-6.5631700649544e-06,-8.2948581056241e-05,-0.0017491557681997,8.1591797507703e-05,-1.356783548538e-06,0.42184463767477,-4.8762281188786e-05,0.085373902444251,0,98.834361919495,0.0082180625749268,0.34910565365357,0.00053941856131202,0.42584942693229,0.051843421318117,0.00041206058817653,0,0.0043192261652203
20.25,-0.0017428284836191,-7.5356396796073e-05,-9.1780463054121e-05,-0.0016674720868231,8.4536543790415e-05,-7.2439192637057e-06,0.42808480044343,-4.2328962498344e-05,0.086865615571325,0,98.184095000122,0.0083738013739632,0.35589762167487,0.00050589793378481,0.4322712771143,0.051082122758243,0.00046246923382786,0,0.0044054182948843
20.5,-0.0016782545041027,-0.00019140707216316,-0.00010107186956052,-0.0014868474319396,8.9404471526383e-05,-1.1667398034136e-05,0.43458662849063,-3.3797259627336e-05,0.088449950654753,0,97.239151101583,0.0085001503641642,0.36283662471592,0.00045736419019344,0.439091360131,0.05046412417385,0.00050760793519203,0,0.0044935835918395
20.75,-0.0016764533144582,-0.00035966660327385,-0.00010503020548063,-0.0013167867111843,9.4701417985989e-05,-1.0328787494644e-05,0.44146233074281,-2.4964376135064e-05,0.090039800612766,0,95.97012321102,0.008595633903689,0.3701105262953,0.00039432653090621,0.44648664250723,0.050033002529302,0.00053659218527203,0,0.0045849444935401
21,-0.001757016207282,-0.00056386878245587,-0.00010063834055144,-0.0011931474248261,9.6668666584458e-05,-3.96967396698e-06,0.44886207827727,-1.6755098385788e-05,0.091549471114576,0,94.456458961398,0.0086775836954569,0.37781749693771,0.00032222466060138,0.45468058971588,0.049934497087667,0.00054919085243659,0,0.0046811228893614
21.25,-0.0017986994081435,-0.00077282128231138,-8.8859983194106e-05,-0.0010258781258321,9.248046466517e-05,3.6204814710643e-06,0.45697340637343,-1.0034446913371e-05,0.092937023226367,0,92.927097172913,0.0087754955594297,0.38611496395713,0.00024952309198071,0.46391985374976,0.050178619985061,0.00055188968544349,0,0.0047840339679413
21.5,-0.0017317611747724,-0.00094847162553443,-7.2908087970281e-05,-0.000783289549238,8.2371446431398e-05,9.4633584611177e-06,0.46602005554638,-5.3273886446458e-06,0.094262690260104,0,91.758337477621,0.0089219028185943,0.39525344870306,0.0001871863180704,0.47443567922192,0.050760279557883,0.00055337007691794,0,0.0048956262509549
21.75,-0.0016206985858526,-0.0010469844567928,-5.570321239662e-05,-0.0005737141290598,6.8501406457368e-05,1.2798194060748e-05,0.47625913862832,-1.6102187929607e-06,0.095598468148856,0,91.411312178064,0.0091542508885988,0.40534707410723,0.00014022304796443,0.48638640913829,0.051855987971292,0.000564955164097,0,0.0050174562624848
22,-0.0014869922916362,-0.0010247726354706,-3.8054714490644e-05,-0.0004622196561656,5.2530317084541e-05,1.4475602593897e-05,0.48796016531797,2.0067131569961e-06,0.097026077026726,0,92.289280312468,0.0095126078883714,0.41621708882886,0.00010559770529049,0.49978778618363,0.05381347095426,0.00058790438096865,0,0.0051501600923911
22.25,-0.0012254078804418,-0.00086107481972542,-1.9486462648759e-05,-0.00036433306071638,3.486485463562e-05,1.5378391986861e-05,0.50132677967024,4.9344396474365e-06,0.098522395107814,0,94.534685428136,0.010016888792742,0.42741981549009,8.0844360136705e-05,0.51445512180698,0.056983130625162,0.00060865696236235,0,0.0052929772219054
22.5,-0.00076155135315758,-0.00059057647203751,-1.0898846005812e-06,-0.00017097488112007,1.6227625866138e-05,1.5137741265557e-05,0.51634130655363,6.6543487012671e-06,0.10002915551921,0,97.846586338533,0.010633493226784,0.43842112530426,6.5796326372538e-05,0.52998986006404,0.061456229787703,0.00061870000567487,0,0.0054435486228455
22.75,-0.00023975291363985,-0.00031919930216798,1.3822837467489e-05,7.9446388528135e-05,-7.3821116294225e-07,1.3084626304547e-05,0.53260146262564,7.4527834201244e-06,0.10153282879945,5.8022926073407e-08,101.43058088851,0.011260195324479,0.44894854514377,5.8389068422968e-05,0.54583562098554,0.066699242645903,0.00062723268032877,0,0.0055981912417594
23,8.5808214813654e-05,-0.00019616729444284,2.4491327240994e-05,0.0002819755092565,-1.2287329121529e-05,1.2203998119465e-05,0.54930579875736,7.6220406453884e-06,0.10306968364038,7.5649530234395e-06,104.17755560109,0.011753386889506,0.45924316270155,5.6013130278514e-05,0.56140632972933,0.071633443322945,0.00065077090621484,0,0.0057527129523498
23.25,8.4289469953341e-05,-0.00034660116632737,3.6943969604544e-05,0.00043089063628071,-1.6464915106071e-05,2.0479054498473e-05,0.56549582269344,7.3553659741091e-06,0.10473093231785,5.3769825440878e-05,105.08455053796,0.011992210396519,0.46982894997206,5.7288873227954e-05,0.57625522088774,0.075294991076337,0.00069954360725999,0,0.0059035912807021
23.5,-0.00019467886032409,-0.00079833968577547,5.9668026726656e-05,0.00060366082545138,-1.5208809933244e-05,4.4459216793412e-05,0.58045721669662,6.8224581358134e-06,0.10660052684088,0.00018756568408098,103.77164377689,0.011947635841882,0.48098325661133,6.0833761582171e-05,0.59022115835702,0.077486317499581,0.00077209546990874,0,0.0060490810116186
23.75,-0.00062444376533516,-0.0014435756560717,9.8538716543413e-05,0.00081913189073654,-1.3178911393967e-05,8.5359805149446e-05,0.59401944109662,5.9037211182209e-06,0.1086619394488,0.0004366360273583,100.80284679391,0.011720774100904,0.49250201734127,6.5745232547233e-05,0.60348079507237,0.078775585895052,0.0008599502861634,0,0.0061897062973523
24,-0.0010555922995038,-0.0020689216569396,0.00015679927196254,0.0010133293574357,-1.4088502484247e-05,0.00014271076947829,0.60657892262529,4.28324257074e-06,0.11081631227825,0.00081269597275214,97.542084242129,0.01151891731178,0.50401650597875,7.2529240911425e-05,0.6164673960111,0.07989339462121,0.00095796616810003,0,0.0063277887767986
24.25,-0.0013154404033842,-0.0024576675594736,0.00023644332026674,0.0011422271560894,-1.775832527642e-05,0.00021868499499032,0.61889388000675,1.6612160605672e-06,0.11299256412399,0.0013375409594596,95.518531803365,0.01155807488665,0.51543538868245,8.2468009681554e-05,0.62968021172466,0.081243370434481,0.0010698751844222,0,0.0064661467545546
24.5,-0.0012785025989366,-0.0025151352327336,0.00034073526239136,0.0012366326337971,-2.087778711942e-05,0.00031985747527194,0.63177186635954,-2.2004097739798e-06,0.11520380401084,0.0020425174656675,95.605569024349,0.01193457780886,0.52694075587418,9.6829852797337e-05,0.64346923448346,0.082967180049559,0.0012055717112571,0,0.0066066146409403
24.75,-0.00099942472608331,-0.0023347923392054,0.00047494242002352,0.001335367613122,-2.0112113054854e-05,0.00045483030696867,0.64571960752327,-7.5873033312443e-06,0.1174852429092,0.0029591689857884,97.510133717206,0.01255439752372,0.5386546430916,0.00011677562595896,0.65790133787575,0.085121710786804,0.0013746335436998,0,0.0067492204322649
