Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
27.0,62.874,0.12514,0,14.021600773300621,1.5000000005333334,62.87807925408299,0.12513860139860883,13.261141284992288,1.4242424243916147
27.25,63.249,0.12513,0,14.396600773433955,1.5000000005333334,63.24346386946762,0.12513410256410998,13.626525900404612,1.4615384616492975
27.5,63.624,0.12513,0,14.771600773433955,1.5,63.61613286713664,0.12513072261073002,13.999194898088964,1.490675990737408
27.75,63.999,0.12513,0,15.146600773433955,1.5,63.99900000000379,0.125128088578096,14.382062030965173,1.531468531504835
28.0,64.374,0.12513,0,15.521600773433947,1.4999999999999716,64.38186713287095,0.12512937062937804,14.76492916383448,1.5314685314772305
28.25,64.749,0.12513,0,15.896600773433947,1.5,64.74929137529521,0.13038125874126644,15.132390939057133,1.469847100890611
28.5,65.124,0.12513,0,16.271600773433946,1.499999999999993,65.12778787879174,0.1120053379953446,15.511333253430116,1.5157692574919324
28.75,65.499,0.12513,0,16.646600773433946,1.5,65.48151748252135,0.12221226107226832,15.865210087700758,1.4155073370825662
29.0,65.749,0.12513,0,16.896600773433946,1.0,65.7854219114258,0.14787736596737475,16.17019631610626,1.2199449136220082
29.25,66.124,0.12512,0,17.27160077356728,1.5000000005333334,66.06193706294098,0.147001748251757,16.446712853991155,1.1060661515395793
29.5,66.249,0.25025,0,17.448469416633255,0.7074745722639051,66.29212354312746,0.16916368298369297,16.677963728609395,0.9250034984729609
29.75,66.499,0.12512,0,17.728036075768426,1.1182666365406817,66.51240326340721,0.16974107226108232,16.898244205603845,0.8811219079777999
30.0,66.749,0.12511,0,17.978036075968426,1.0000000008,66.71520046620442,0.1615706060606156,17.101205931011144,0.8118469016291954
30.25,66.874,0.25022,0,18.15489057011545,0.7074179765881041,66.89060839161235,0.18897433566434693,17.278741574452415,0.7101425737650828
30.5,67.124,0.1251,0,18.434452753538032,1.1182487336903222,67.10214685315081,0.17846892773893835,17.49054073475703,0.84719664121846
30.75,67.249,0.25021,0,18.61130724768506,0.7074179765881041,67.2854219114259,0.22133440559441858,17.678761871129954,0.7528845454916961
31.0,67.499,0.25019,0,18.86130724848506,1.0000000032000003,67.49375524475924,0.21257892773894035,17.887279103440044,0.8340689292403596
31.25,67.749,0.12509,0,19.140860481340628,1.1182129314222777,67.72044522144924,0.21169326340327593,18.113970810242535,0.9067668272099638
31.5,67.874,0.37528,0,19.42053893260207,1.118713805045772,67.90663403263804,0.2778836829836994,18.311575074002533,0.7904170550399954
31.75,68.124,0.25017,0,19.70009664059811,1.1182308319841638,68.09544522144925,0.3499002797203006,18.513654403043944,0.8083173161656418
32.0,68.249,0.50036,0,19.979775091859555,1.118713805045772,68.24900000000403,0.46566202797205536,18.705955865272678,0.769205848914936
32.25,68.374,0.62546,0,20.15662251197079,0.7073896804449475,68.40779953380358,0.5738402097902437,18.89810115133623,0.7685811442542132
32.5,68.624,0.62542,0,20.406622515170792,1.000000012800001,68.5834988345029,0.6621764102564495,19.094757014658523,0.7866234532891667
32.75,68.749,0.7505,0,20.583455788057996,0.7073330915488185,68.77726340326748,0.767691118881164,19.31538806833112,0.8825242146903918
33.0,68.999,0.87552,0,20.862973230089796,1.1180697681271994,69.00045687646096,0.8539268531469038,19.554661820214854,0.9570950075349316
33.25,69.249,1.0005,0,21.142472783577812,1.1179982139520632,69.22481585081997,0.9914785081585669,19.817829841015012,1.0526720832006333
33.5,69.499,1.1255,0,21.421981280765287,1.1180339887499002,69.49229836830247,1.1616733799534489,20.134867995728378,1.2681526188534633
33.75,69.749,1.3756,0,21.77560538910633,1.414496433364178,69.79474592075007,1.3405978088578883,20.486277263164975,1.4056370697463905
34.0,70.124,1.5006,0,22.170890096627378,1.5811388300841855,70.11321911422327,1.5355575757576667,20.85968653684552,1.4936370947221747
34.25,70.499,1.7506,0,22.621584006060377,1.8027756377319974,70.46257808858226,1.7197236829837845,21.25461545198847,1.5797156605718072
34.5,70.749,1.8756,0,22.901092503247853,1.1180339887499002,70.78687878788298,1.8767717948719063,21.614941766618088,1.4413052585184687
34.75,71.124,2.0006,0,23.2963772107689,1.5811388300841855,71.09020046620468,2.00613613053625,21.944697997615723,1.3190249239905398
35.0,71.374,2.1256,0,23.575885707956374,1.1180339887499002,71.38186713287136,2.128207692307818,22.260879765967104,1.264727073405524
35.25,71.624,2.2506,0,23.85539420514385,1.1180339887499002,71.6633356643399,2.25323053613067,22.568865554088255,1.2319431524846038
35.5,71.999,2.3756,0,24.250678912664895,1.5811388300841855,71.95441958042386,2.386397202797344,22.888964300280566,1.280394984769245
35.75,72.249,2.5006,0,24.53018740985237,1.1180339887499002,72.24375524475951,2.4886675990677465,23.195842713678868,1.2275136535932063
36.0,72.499,2.6257,0,24.80974064270794,1.1182129314222777,72.54620279720709,2.5918100233101775,23.515393776359208,1.278204250721359
36.25,72.874,2.6255,0,25.18474069604127,1.5000002133333226,72.84806759907191,2.672786946387105,23.82793116720372,1.250149563378045
36.5,73.124,2.7506,0,25.46429392889684,1.1182129314222777,73.11758974359407,2.753206060606224,24.109195136313893,1.1250558764406975
36.75,73.374,2.8756,0,25.743802426084315,1.1180339887499002,73.38594638695072,2.841798135198304,24.391797053706856,1.1304076695718521
37.0,73.624,2.8756,0,25.993802426084315,1.0,73.59573659674096,2.9135027972029697,24.613502918936078,0.8868234609168866
37.25,73.749,3.0007,0,26.170649846195552,0.7073896804449475,73.78658741259177,2.9589708624710376,24.80969511773649,0.7847687952016429
37.5,73.999,3.0006,0,26.42064986619555,1.0000000799999924,73.97481585082022,2.99770769230787,25.001868182820356,0.7686922603354702
37.75,74.124,3.0006,0,26.54564986619555,0.5,74.14818414918855,3.0519100233102043,25.183511953881236,0.726575084243521
38.0,74.374,3.1256,0,26.825158363383025,1.1180339887499002,74.33116783217223,3.120089510489696,25.37878476486712,0.7810912439435356
38.25,74.499,3.2507,0,27.002005783494262,0.7073896804449475,74.5298857808902,3.1903123543125433,25.58954546076948,0.8430427836094339
38.5,74.749,3.2506,0,27.25200580349426,1.0000000799999924,74.7504568764613,3.289670163170358,25.8314619388822,0.9676659124508831
38.75,74.999,3.3756,0,27.531514300681735,1.1180339887499002,75.00686713287158,3.382306993007193,26.104093195040775,1.090525024634303
39.0,75.249,3.5006,0,27.81102279786921,1.1180339887499002,75.24783449883896,3.492440326340534,26.369035872939918,1.0597707115965704
39.25,75.499,3.6256,0,28.090531295056685,1.1180339887499002,75.46927972028418,3.631165268065483,26.63034525960162,1.0452375466468027
39.5,75.624,3.7507,0,28.267378715167922,0.7073896804449475,75.62545687646137,3.7678748251750482,26.837904424941744,0.8302366613605017
39.75,75.749,3.8757,0,28.44415541046456,0.7071067811865532,75.77027039627488,3.832850815851043,26.996626934010575,0.6348900362753227
40.0,75.874,3.8757,0,28.56915541046456,0.5,75.88740326340776,3.8768363636365932,27.121746224996272,0.5004771639427901
40.25,75.999,3.8756,0,28.694155450464553,0.5000001599999706,75.99229836830285,3.8878680652682958,27.227219830565833,0.4218944222782426
40.5,76.124,3.8756,0,28.819155450464553,0.5,76.07971095571546,3.914395571095803,27.31856899040649,0.3653966393626291
40.75,76.124,4.0007,0,28.944255450464553,0.5003999999999991,76.15226340326792,3.9578421911424257,27.403135333825897,0.3382653736776291
41.0,76.249,4.0007,0,29.069255450464553,0.5,76.24900000000451,4.022264102564341,27.51935990876352,0.46489829975048735
41.25,76.374,4.1258,0,29.24610287057579,0.7073896804449475,76.39818414918867,4.08288181818206,27.68038915397851,0.6441169808599625
41.5,76.624,4.1256,0,29.49610295057578,1.0000003199999554,76.60943123543578,4.169709090909338,27.908784221213228,0.9135802689388726
41.75,76.874,4.2507,0,29.775656183431348,1.1182129314222777,76.86059673660128,4.255050582750835,28.174052536708032,1.0610732619792174
42.0,77.124,4.3757,0,30.055164680618823,1.1180339887499002,77.12924475524932,4.371309557109816,28.46677750496752,1.1708998730379534
42.25,77.374,4.5007,0,30.334673177806298,1.1180339887499002,77.39002564103023,4.456664335664601,28.74117158036059,1.0975763015722748
42.5,77.624,4.5006,0,30.584673197806296,1.0000000799999924,77.61205361305821,4.548754778555049,28.98154019319224,0.9614744513266089
42.75,77.874,4.6257,0,30.864226430661866,1.1182129314222777,77.84020046620506,4.5962090909093645,29.214570016094445,0.9321192916088137
43.0,77.999,4.6256,0,30.98922647066186,0.5000001599999706,78.04620279720743,4.657700466200742,29.42955408437308,0.8599362731145419
43.25,78.249,4.7507,0,31.268779703517428,1.1182129314222777,78.25686713287176,4.713348484848765,29.647444341843087,0.8715610298800271
43.5,78.499,4.7506,0,31.518779723517426,1.0000000799999924,78.45208857809322,4.787955710955994,29.856436329397088,0.835967950216002
43.75,78.624,4.8757,0,31.695627143628663,0.7073896804449475,78.6589650349697,4.838344289044577,30.069360910438245,0.8516983241646301
44.0,78.874,4.8756,0,31.94562716362866,1.0000000799999924,78.84981585082052,4.912955710956003,30.274277718413018,0.8196672318990892
44.25,78.999,5.0007,0,32.122474583739894,0.7073896804449333,79.03105128205594,4.968593240093535,30.463860988201304,0.7583330791531466
44.5,79.249,5.0006,0,32.372474603739896,1.0000000800000066,79.21170396270865,5.024833333333632,30.653065478408767,0.7568179608298493
44.75,79.374,5.1257,0,32.54932202385113,0.7073896804449475,79.41129603730074,5.090677156177458,30.863237801150518,0.8406892909670063
