Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
30.875,69.249,1.5004,0,20.410913437674825,1.0,69.23821911422321,1.5528886713287633,19.885100452721097,1.001688353908861
31.125,69.499,1.6255,0,20.690466670530395,1.1182129314222777,69.51094638695051,1.6041780885781838,20.162608596044954,1.1100325732954275
31.375,69.749,1.7505,0,20.96997516771787,1.1180339887499002,69.78279953380368,1.7125878787879802,20.45528045336524,1.1706874292811449
31.625,70.124,1.7504,0,21.344975181051204,1.5000000533333377,70.0715524475566,1.8367223776224866,20.7695854310568,1.2572199107662385
31.875,70.374,2.0005,0,21.698599289392252,1.4144964333641923,70.37400000000417,1.9640606060607226,21.09774628552198,1.3126434178607127
32.125,70.624,2.1255,0,21.978107786579727,1.1180339887499002,70.67120279720699,2.066326340326463,21.412051524215336,1.2572209547734303
32.375,70.999,2.1255,0,22.353107786579727,1.5,70.97831235431654,2.159580419580548,21.733007289649695,1.2838230617374364
32.625,71.249,2.2505,0,22.632616283767202,1.1180339887499002,71.23996736597158,2.2860741258742614,22.023634203159297,1.1625076540384072
32.875,71.499,2.3755,0,22.912124780954677,1.1180339887499002,71.4922983683026,2.38106759906774,22.293253740075183,1.0784781476635459
33.125,71.749,2.5006,0,23.191678013810247,1.1182129314222777,71.72190209790634,2.474037529137676,22.54096583211987,0.9908483681787459
33.25,71.874,2.6256,0,23.368454709106885,1.4142135623731065,71.95208857809284,2.5501004662006173,22.783393937040263,1.9394248393631415
33.5,72.249,2.5005,0,23.763771050787824,1.5812653667237555,72.21403496503923,2.6025566433567975,23.050541012929386,1.0685883035564956
33.75,72.499,2.6256,0,24.043324283643393,1.1182129314222777,72.47102797203227,2.6483097902099475,23.311575026211738,1.0441360531294066
34.0,72.749,2.7506,0,24.32283278083087,1.1180339887499002,72.76240326340758,2.67277832167848,23.60397589737369,1.1696034846478085
34.25,72.999,2.7506,0,24.57283278083087,1.0,73.04154079254512,2.718833799533961,23.886887309680635,1.131645649227778
34.5,73.249,2.7506,0,24.82283278083087,1.0,73.24113286713721,2.8240424242425917,24.112510559708323,0.9024930001107521
34.75,73.499,2.8756,0,25.102341278018343,1.1180339887499002,73.40896503496937,2.918752680652854,24.305221922187393,0.7708454499162798
34.875,73.499,3.1257,0,25.352441278018343,2.000799999999998,73.54066666667102,3.061272727272909,24.49927676876809,1.552438772645587
35.0,73.624,3.2507,0,25.52921797331498,1.4142135623731065,73.67382517482953,3.228845687645879,24.713313880837852,1.7122968965580867
35.25,73.874,3.2507,0,25.77921797331498,1.0,73.86700699301137,3.2862459207461154,24.91484303911527,0.8061166331096672
35.5,74.124,3.3757,0,26.058726470502457,1.1180339887499002,74.09777622378063,3.3465706293708277,25.15336664033848,0.9540944048928424
35.75,74.374,3.3757,0,26.308726470502457,1.0,74.38041025641466,3.3736638694640697,25.43729627961858,1.1357185571203985
36.0,74.624,3.3757,0,26.558726470502457,1.0,74.61700699301142,3.4672111888113943,25.69171545484974,1.017676700924639
36.25,74.749,3.7508,0,26.954106047617916,1.5815183084618383,74.78279953380397,3.622533566433781,25.918898657513846,0.9087328106564314
36.5,74.999,3.6257,0,27.233659280473486,1.1182129314222777,74.92353379953823,3.756588811189033,26.11326157115262,0.7774516545550938
36.625,74.999,4.0008,0,27.608759280473485,3.000799999999998,75.04066666667111,3.890640792541022,26.29127854300408,1.424135774811674
36.75,75.124,4.0008,0,27.733759280473485,1.0,75.15925641026085,3.988263170163407,26.444880808278153,1.2288181221925925
37.0,75.374,4.0008,0,27.983759280473485,1.0,75.33058508158955,4.0940340326342755,26.64622873840679,0.8053917205145495
37.25,75.499,4.2508,0,28.26326777766096,1.1180339887499002,75.53017715618164,4.23683076923102,26.891642479307038,0.9816549636009881
37.5,75.749,4.3758,0,28.542776274848435,1.1180339887499002,75.74375524475973,4.341130769231025,27.129327333516706,0.9507394168386725
37.75,75.999,4.5008,0,28.82228477203591,1.1180339887499002,75.93577156177605,4.4780673659676316,27.365170284495356,0.9433718039146015
37.875,76.124,4.5008,0,28.94728477203591,1.0,76.1723682983728,4.54884358974386,27.61212633244773,1.9756483836189886
38.125,76.374,4.6257,0,29.226748562176958,1.11785516056419,76.43314918415369,4.58027878787906,27.87479502504444,1.0506747703868342
38.375,76.749,4.6257,0,29.601748562176958,1.5,76.69771794872248,4.6592093240096,28.150886786455953,1.1043670456460575
38.625,76.999,4.7507,0,29.881257059364433,1.1180339887499002,76.95354545455001,4.762935431235713,28.42694261062602,1.1042232966802743
38.75,77.124,4.8757,0,30.05803375466107,1.4142135623731065,77.16974592075049,4.876867832168122,28.671325984789497,1.9550669933078098
39.0,77.374,5.0007,0,30.337542251848546,1.1180339887499002,77.35476923077383,4.963111421911716,28.875462169783376,0.8165447399755124
39.125,77.499,5.0007,0,30.462542251848546,1.0,77.53542191142652,5.004741724942022,29.060849529539645,1.483098878050157
39.375,77.749,5.0006,0,30.712542271848545,1.0000000799999924,77.74637762238223,4.9980130536133505,29.271912522512537,0.8442519718915662
39.625,77.999,5.0006,0,30.962542271848545,1.0,77.94393006993468,5.028305128205426,29.471773922780464,0.7994456010717101
39.75,78.124,5.0006,0,31.087542271848545,1.0,78.14701864802326,5.042546386946686,29.675361211186637,1.6286983072493797
40.0,78.374,5.1256,0,31.36705076903602,1.1180339887499002,78.39789277389744,5.03988205128235,29.926249484562785,1.0035530935045927
40.25,78.624,5.1255,0,31.617050789036018,1.0000000799999924,78.64177389277855,5.074227505827807,30.172537142383135,0.9851506312813996
40.5,78.999,5.0004,0,32.01236713071695,1.5812653667237413,78.94655244755711,5.147033799534104,30.485891133671196,1.253415965152243
40.75,79.249,5.2505,0,32.365991239058,1.414496433364178,79.26502564103035,5.256877855478168,30.82277522588584,1.3475363688585844
41.0,79.499,5.5005,0,32.719544629651274,1.4142135623731065,79.54474592075063,5.378387179487498,31.127747274946074,1.2198881962409303
41.25,79.874,5.5005,0,33.094544629651274,1.5,79.79853379953852,5.517102097902424,31.41697057278101,1.1568931913397478
41.375,79.999,5.6255,0,33.27132132494791,1.4142135623731065,80.02347552448028,5.657286247086583,31.6820184463855,2.1203829888358996
41.625,80.249,5.7505,0,33.550829822135384,1.118033988749886,80.26910489510963,5.795986013986358,31.964102499557292,1.1283362126871737
41.875,80.499,6.0006,0,33.90445393047643,1.414496433364178,80.50948951049428,5.979573659674014,32.26657429487507,1.2098871812711138
42.125,80.749,6.2506,0,34.258007321069705,1.4142135623731065,80.74783449883928,6.191417482517849,32.585456935898804,1.275530564094936
42.375,80.999,6.3755,0,34.537471111210756,1.1178551605642042,80.96665734266215,6.388978554778934,32.88026842524695,1.1792459573925953
42.625,81.124,6.5006,0,34.71431853132199,0.7073896804449475,81.11729836830318,6.5742920745924645,33.119085969057835,0.9552701752435269
42.875,81.249,6.7506,0,34.993827028509465,1.118033988749886,81.25570163170644,6.723490209790608,33.32259406930762,0.8140324009991389
43.125,81.374,6.8756,0,35.1706037238061,0.7071067811865532,81.41158741259223,6.826077156177561,33.50920719384973,0.7464524981684519
43.375,81.624,6.8756,0,35.4206037238061,1.0,81.60680885781369,6.874439627040035,33.71032989585595,0.804490808024866
43.625,81.874,6.8756,0,35.6706037238061,1.0,81.86321911422397,6.908492074592485,33.9689914290933,1.0346461329494048
43.875,82.124,6.8755,0,35.920603743806105,1.0000000800000066,82.14002564103052,6.89767156177197,34.24600936493935,1.108071743384187
44.125,82.374,7.0005,0,36.200112240993576,1.118033988749886,82.38332400932887,6.968154079254493,34.49931132167738,1.01320782695214
44.375,82.624,7.1255,0,36.47962073818105,1.118033988749886,82.57563170163658,7.08936620046662,34.72663185935372,0.9092821507053657
44.5,82.749,7.1255,0,36.60462073818105,1.0,82.74375524476015,7.249070163170591,34.95851735147381,1.855083936960682
44.75,82.874,7.5006,0,37.00000031529651,1.5815183084618525,82.93023543124035,7.398302331002769,35.1973585117992,0.9553646413015713
45.0,83.124,7.5006,0,37.25000031529651,1.0,83.1307435897485,7.506124475524921,35.42501864550225,0.9106405348121882
45.25,83.374,7.6256,0,37.52950881248398,1.118033988749886,83.3433426573476,7.606951981352433,35.66031537194655,0.9411869057772151
45.5,83.624,7.6256,0,37.77950881248398,1.0,83.58749184149679,7.6908797202801775,35.91848719357361,1.032687286508235
45.75,83.749,7.7506,0,37.95628550778062,0.7071067811865532,83.80150116550614,7.745675757576217,36.139400290664504,0.8836523883635721
46.0,83.999,7.8757,0,38.23583874063619,1.1182129314222777,84.00720046620543,7.8351655011659656,36.36372286312643,0.8972902898477173
46.25,84.25,7.8757,0,38.486838740636195,1.004000000000019,84.20275524476024,7.8745291375296045,36.56320009812679,0.7979089400014345
46.375,84.375,7.8757,0,38.611838740636195,1.0,84.40991142191643,7.894356643357112,36.77130298547175,1.6648230987596548
46.625,84.625,7.8757,0,38.861838740636195,1.0,84.60614685315188,7.878328671329138,36.9681918890684,0.7875556143866049
46.75,84.75,7.8757,0,38.986838740636195,1.0,84.77424708625212,7.870451048951514,37.136476604068534,1.3462777200010692
47.0,85.0,7.8757,0,39.236838740636195,1.0,84.95712587413092,7.8757000000004656,37.31943070362122,0.7318163982107535
47.125,85.125,7.8757,0,39.361838740636195,1.0,85.16113053613557,7.8757000000004656,37.52343536562587,1.632037296037197
47.375,85.375,7.8757,0,39.611838740636195,1.0,85.36858974359481,7.886193706294174,37.73115979998879,0.8308977374516644
47.625,85.625,7.8757,0,39.861838740636195,1.0,85.62733100233608,7.859959440559907,37.99122762897506,1.0402713159450911
47.875,85.875,7.8757,0,40.111838740636195,1.0,85.87791375291883,7.854129603730069,38.24187818629956,1.0026022292979917
48.125,86.125,7.8757,0,40.361838740636195,1.0,86.12354312354825,7.889108624709092,38.48998566225394,0.9924299038175377
48.375,86.375,7.8757,0,40.611838740636195,1.0,86.3280885780937,7.953817715618188,38.70452262741726,0.8581478606532755
48.625,86.5,8.1258,0,40.891436684119334,1.118391773932558,86.54428904429417,8.055551515151993,38.94346280309496,0.9557607027107906
