time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
19.5,0.0035288293410895,4.2237877849257e-05,0.0034865914632402,99.14858128869,0.0078053918480261,0.41845520771584,0.019570811715855,0.33362137239341,0.0041384587034567,0.037984314576296,0.42063402336219,0.54887542836788,0.060252703043685
19.625,0.003449774622094,-2.4549466914176e-05,0.0034743240890082,98.998753565189,0.0079105504792249,0.4215302711357,0.019729570464644,0.33874995776238,0.0041805618997492,0.038359634908191,0.42376299842238,0.55364692521066,0.059737978864493
19.875,0.0035514958486603,1.6342956514531e-05,0.0035351528921457,98.796097315805,0.008130608018887,0.42784664721344,0.020053793106091,0.34361816268546,0.0042666825753199,0.039097132283872,0.43018900833607,0.56332902110966,0.059427816916531
20.375,0.0035858828167604,8.3037934684829e-05,0.0035028448820756,98.304803678616,0.00856058939433,0.44141250719245,0.020699598408623,0.35315444019305,0.0044473663210522,0.039944099694209,0.44393230871083,0.58308932910419,0.059046947948334
20.875,0.0037172462181722,-1.6877486949847e-05,0.003734123705122,97.541778159957,0.0089500872466203,0.45647351049025,0.02124969968913,0.36667495715472,0.0046399213749193,0.040652469994241,0.45926465800585,0.6032384715263,0.059757316233338
21.375,0.0037507624816797,-0.00015951483768781,0.0039102773193675,96.665404789306,0.0093306892768255,0.4734766360062,0.02175536271861,0.38138267528938,0.0048468269483855,0.042159407396595,0.47682062476825,0.62394144087401,0.061804289811988
21.875,0.00357507167269,-0.00032070857515752,0.0038957802478475,95.991131439217,0.0097454899257274,0.49304964683244,0.022460723518417,0.39798165433989,0.0050728639816738,0.044895165177328,0.49723615367447,0.64570508401749,0.063337274220264
22.125,0.0033527501763935,-0.00055723433523732,0.0039099845116309,95.76182945107,0.0099723670031822,0.50397414948455,0.022940139341914,0.41214483578282,0.0051944646773525,0.047544808917041,0.50865472042142,0.65726008077928,0.06444760611438
22.625,0.0036187663330503,-0.00058743789775598,0.0042062042308063,96.029240665953,0.010457066808795,0.52828748826413,0.024159409262064,0.42714419839529,0.0054567065381486,0.054098173950228,0.5339785564246,0.6826708264961,0.067706222263535
22.875,0.0035108606945171,-0.00087375100827591,0.004384611702793,96.525400154544,0.010715435425701,0.54164107385357,0.024860196108169,0.44332710457219,0.0055972246084629,0.057023515403092,0.54782474931702,0.69656103766527,0.070112665296753
