time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy_top,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
21,0.0030330537369057,-0.00045185053250285,-6.9358274672832e-05,0.0034849042694086,6.9453699948451e-05,9.5425275619277e-08,0.45362558404855,-9.5684519975292e-06,0.02170224890887,0,94.536366966928,0.0087871407272936,0.37475399989137,0.0002400280864883,0.45928379682742,0.058008209013816,0.00038662056396603,0.0046813935628661
21.25,0.0030325188780351,-0.00064620277304489,-6.1509888431488e-05,0.00367872165108,6.5445008511067e-05,3.935120079579e-06,0.46156295075896,-3.6001626212447e-06,0.022093695939131,0,93.050207057124,0.008896399838995,0.38247014299551,0.0001789292282609,0.46832150818368,0.059006112113913,0.00038274511488685,0.0047843556150604
21.5,0.0030425768590779,-0.00081759335403585,-5.1088802136458e-05,0.0038601702131137,5.8668645062191e-05,7.5798429257326e-06,0.47036627481253,4.7559361135632e-07,0.02251052775569,0,91.91166204899,0.0090425734517494,0.39098420166188,0.0001285109757387,0.47856084429168,0.059908269020459,0.00038126421168843,0.0048959855359655
21.75,0.0030789233728127,-0.00091824065279777,-3.859549170935e-05,0.0039971640256105,4.9298027862262e-05,1.0702536152913e-05,0.48028745886072,3.606200203376e-06,0.022952887309701,0,91.567861627523,0.0092674109709227,0.4004015595626,9.1869910471061e-05,0.4901566115266,0.061269621205429,0.00039143416361544,0.005017830104412
22,0.0032037629947217,-0.00090543354731525,-2.3849997181612e-05,0.0041091965420369,3.6893605693893e-05,1.3043608512281e-05,0.49159839128623,6.4248970769482e-06,0.023417243918397,0,92.425322465547,0.0096104722138839,0.41055382266687,6.5724160972209e-05,0.50313067846934,0.06342106255249,0.00041145440024875,0.0051505193451512
22.25,0.0033883748010334,-0.00076367879945501,-8.491772485595e-06,0.0041520536004884,2.2032080495741e-05,1.3540308010146e-05,0.5045092094483,8.4223441755874e-06,0.023909342773466,0,94.635583246503,0.010086343787629,0.42103041121478,4.8519314965484e-05,0.5173132933997,0.066195893593276,0.00042682804766529,0.0052932919644118
22.5,0.0037405207331729,-0.00052424987172607,4.4182527676433e-06,0.004264770604899,7.2195438637526e-06,1.1637796631396e-05,0.51901450878007,9.472190940364e-06,0.024436029848276,0,97.905158815962,0.010664476274221,0.43133081191615,3.9859713963053e-05,0.53232766850103,0.070649890586902,0.0004304753682608,0.0054437916422902
22.75,0.0041690349631634,-0.00027635211870448,1.357829223979e-05,0.0044453870818679,-4.7127412821608e-06,8.8655509576291e-06,0.53473294181773,9.9160780849667e-06,0.024998487169533,0,101.44863487042,0.011258905684783,0.44119838090998,3.6812581240936e-05,0.54764015521944,0.075781199144747,0.00043189704765864,0.0055983361842387
23,0.0042873943615379,-0.00015352664375959,1.8772815610935e-05,0.0044409210052975,-1.225050831003e-05,6.5223073009056e-06,0.55088633722971,9.8833737094991e-06,0.025618078360058,0,104.16946366346,0.011741369172038,0.45088447205482,3.7113325506269e-05,0.56267941962963,0.080546208210024,0.00044521493566636,0.0057527262422468
23.25,0.0042460306092952,-0.0002817742392616,1.8861559307118e-05,0.0045278048485569,-1.4736736387809e-05,4.1248229193092e-06,0.5665284535941,9.6140263846506e-06,0.02630597146027,0,105.07192016067,0.011990362177942,0.46090402153241,4.0122695797143e-05,0.57699987461382,0.083957702491912,0.00047626252068153,0.0059034226239474
23.5,0.0039715482823045,-0.00070306703300001,1.5233407105917e-05,0.0046746153153045,-1.2763567555701e-05,2.4698395502158e-06,0.58094164714039,9.3333519523341e-06,0.027051834774539,0,103.76844818178,0.011963610425527,0.47151479064806,4.443575081149e-05,0.59043113742449,0.085838037652268,0.00051953808224419,0.0060486606686261
23.75,0.0035295871321317,-0.0013225903505345,1.3411601873897e-05,0.0048521774826661,-9.6892370505046e-06,3.7223648233925e-06,0.59394619906745,8.8738571841075e-06,0.027839891930732,0,100.80564433381,0.011750359612797,0.48251097953983,4.8849724178323e-05,0.60313971007343,0.086758358248764,0.00056695141418561,0.0061889547931501
24,0.0031121516585454,-0.0019335673165737,1.597202700238e-05,0.0050457189751191,-9.2330255437834e-06,6.7390014585964e-06,0.60593460235433,8.0287455698743e-06,0.028657461776959,0,97.536038327813,0.011552087514037,0.4935324867851,5.3634656584432e-05,0.61555612597179,0.087457320796835,0.0006185677374067,0.0063266362513952
24.25,0.0029031332704564,-0.0023235269919485,2.963683424138e-05,0.0052266602624049,-1.1336695518603e-05,1.8300138722777e-05,0.61766848434783,6.7241591341502e-06,0.029497349650697,1.60783372225e-06,95.491673128294,0.011580514632675,0.50447524974878,5.9765725591849e-05,0.62818630592344,0.088375769821216,0.00068231405290007,0.0064645496155773
24.5,0.0029885208159797,-0.0023981678768456,6.9156166010199e-05,0.0053866886928253,-1.2700923071573e-05,5.6455242938626e-05,0.62996333045674,4.9484760714402e-06,0.030357278140989,1.1315688085724e-05,95.55608548344,0.01193058102247,0.51548348537736,6.8104396667337e-05,0.64139274705098,0.089702905618397,0.000766397999408,0.0066045551728242
24.75,0.0033024084175281,-0.0022402791728608,0.00013734127526139,0.0055426875903889,-1.1201869266544e-05,0.00012613940599485,0.64333678020685,2.8524194693311e-06,0.031238471300598,3.7350150032135e-05,97.442967492595,0.012517506823863,0.52664743313851,7.8777654050722e-05,0.65525523839748,0.091522567098211,0.00087467905237352,0.006746685023724
25,0.0036497066898493,-0.0020629771664224,0.00023035520418772,0.0057126838562718,-6.5643247495064e-06,0.00022379087943822,0.6577549274744,3.4628319190127e-07,0.032143214143787,8.7049389263294e-05,99.872973156718,0.01312652358941,0.53790164392373,9.1367711273007e-05,0.66958137195916,0.093747441674504,0.0010072891135696,0.006889470575536
25.25,0.0038258464948332,-0.0020796925565686,0.00034528527931905,0.0059055390514018,5.4415274362679e-08,0.00034533969459341,0.67268774350286,-2.8496768492056e-06,0.033074819476089,0.00016709763509902,101.39929025283,0.013546785222614,0.54917542110236,0.0001055924395644,0.68405265737105,0.096079575734529,0.0011654044592469,0.0070312338592094
25.5,0.0037536236496437,-0.0023659579521157,0.00047878092696048,0.0061195816017595,8.3819672628106e-06,0.00048716289422329,0.68748815397297,-7.0858033653681e-06,0.034038940012486,0.00028484696593808,101.34437935563,0.013705735523762,0.56048393480478,0.00012137008646463,0.6984134639411,0.098205678514513,0.0013541294576467,0.0071714737550978
25.75,0.0035366576634475,-0.0028098527859343,0.00062891880558523,0.0063465104493818,1.9236969027844e-05,0.00064815577461308,0.70180862579522,-1.2780191554038e-05,0.035043820832288,0.0004487724328014,100.17449322282,0.013714217052005,0.57187666956724,0.00013880761872629,0.71259010004793,0.10000275047724,0.0015809604889412,0.0073113800284458
26,0.0033719738433988,-0.0032032648241402,0.00079415644801006,0.006575238667539,3.2552605389843e-05,0.0008267090533999,0.71575864977389,-2.034646603013e-05,0.036098294503792,0.00066793006196856,99.035449752008,0.013780481365861,0.58336980351735,0.00015858965106021,0.7266811271103,0.10156994983964,0.0018523356307166,0.0074531144609946
26.25,0.0033856748257992,-0.0034124682241698,0.00097420052738877,0.006798143049969,4.6507114763974e-05,0.0010207076421527,0.72973672213701,-3.028135108962e-05,0.037211012194163,0.00095245372953288,98.829686824085,0.014048000857284,0.59494593377196,0.00018267594687413,0.74084862533241,0.10307919041827,0.0021703243743009,0.0075984033856647
26.5,0.0035508396496286,-0.0034842701160801,0.0011688512845525,0.0070351097657087,5.8227487881161e-05,0.0012270787724337,0.74408671322148,-4.3384354262381e-05,0.038390360800274,0.0013132154771947,99.58070050969,0.014490874208369,0.60662718344079,0.00021505551204727,0.7551985923981,0.10456043471781,0.0025318904096422,0.0077474945259345
26.75,0.0037319218099486,-0.0035979842836914,0.0013769751402541,0.00732990609364,6.5696331458864e-05,0.001442671471713,0.7588500864107,-6.0684376896058e-05,0.039642840983243,0.0017615006495297,100.56772825253,0.014959544545478,0.61851630144713,0.00026201469040763,0.76972803922364,0.10587957251108,0.0029288816208012,0.007899223992959
27,0.0038074834601141,-0.0039158137056403,0.0015942399403476,0.0077232971657544,6.8491245339947e-05,0.0016627311856876,0.77380300256064,-8.2677680341163e-05,0.040970300787777,0.0023062392445775,101.0381052442,0.015326461867118,0.63068825927481,0.00033157330362082,0.78435443743254,0.10693774900969,0.0033466358999241,0.0080520620501657
27.25,0.0037684037148256,-0.0044680077071907,0.001811381725164,0.0082364114220163,6.688986099115e-05,0.0018782715861552,0.78868907931659,-0.00010798952835342,0.042366785618888,0.0029501035803979,100.82542076854,0.015589088969323,0.64308030425705,0.00043158795943353,0.79898513334821,0.10777570570407,0.0037616258175051,0.0082121532118438
27.5,0.0036907199865648,-0.0051622138111164,0.0020125681290675,0.0088529337976812,6.431436728003e-05,0.0020768824963476,0.80340987389305,-0.00013273969090116,0.043814693332997,0.0036849926296268,100.35437275138,0.015842353205104,0.65555478718691,0.00056572942930054,0.8135720079521,0.10849880787278,0.0041412962444393,0.0083751691243993
27.75,0.0036383678718868,-0.0058847856410936,0.0021832078612613,0.0095231535129804,6.9285466344813e-05,0.0022524933276062,0.81804573004271,-0.00015276006967337,0.045289057612381,0.004492441226558,100.12914580719,0.016166104245225,0.66800889664063,0.0007287024883609,0.82812558535795,0.10921200149368,0.0044502961471826,0.0085389582500348
28,0.0036101163443166,-0.0065824011677158,0.0023147414407316,0.010192517512032,9.0125064948901e-05,0.0024048665056805,0.83273899801016,-0.0001648521593094,0.046760231514248,0.005346931671321,100.26430643102,0.016548599699304,0.68043358515133,0.00090448334597829,0.84269672167827,0.10994042593836,0.0046624993986092,0.0087027128781178
28.25,0.0035714817891932,-0.0072503904871624,0.0024014275217031,0.010821872276356,0.00013170068200274,0.0025331282037058,0.8475654733005,-0.00016765814901461,0.048200560198154,0.0062204279835603,100.48739590794,0.016917409838263,0.69295062522036,0.0010696990940148,0.85734600919968,0.11059105535674,0.0047715073685936,0.0088659499837573
28.5,0.003480651479564,-0.0078653360347213,0.0024507098648547,0.011345987514285,0.00019059330708516,0.0026413031719399,0.86250901139044,-0.00016258134207759,0.049588080739974,0.0070876387505438,100.50975968075,0.017230941552716,0.70573561329119,0.0012017879347665,0.87211509920381,0.1110876167785,0.0047944150041072,0.0090283363210462
28.75,0.0033800163785613,-0.0083585657877496,0.0024860269615042,0.011738582166311,0.00025084182262467,0.0027368687841289,0.87752240846307,-0.00015302577754572,0.050911438181117,0.0079307272160483,100.31629203126,0.017522772272534,0.71880165656828,0.0012880821031474,0.88700871037245,0.11156109980267,0.0047665688925132,0.0091913494006073
29,0.003329944023844,-0.0086693312374685,0.0025402539946199,0.011999275261312,0.00028692355371197,0.0028271775483318,0.89257568504669,-0.00014315227234354,0.052172497095217,0.0087430613735121,100.09923550644,0.017853475914481,0.73195496882367,0.0013302282087499,0.90199619695359,0.11222336703554,0.0047294677351776,0.0093671315382186
29.25,0.0033500827798825,-0.0088150709410856,0.002652131420065,0.012165153720968,0.00025076425040485,0.0029028956704698,0.90765633155109,-0.00013416430257975,0.053387514775346,0.0095294932275846,99.992337318045,0.018235870315984,0.7450195189689,0.001341336334603,0.91703571288603,0.11310252169077,0.0047180838622077,0.0095511177564962
29.5,0.0033766804362529,-0.0088941172914313,0.0028135739560708,0.012270797727684,0.00014637801478036,0.0029599519708511,0.92275535852485,-0.0001297367525424,0.054581961687531,0.010304575347354,99.940459255833,0.018624443878232,0.75804762760032,0.001335525254515,0.932106995387,0.11397671652809,0.0047545618967901,0.0097378778587112
29.75,0.003330698821866,-0.0090158801810677,0.0030512237564939,0.012346579002934,-1.1197811951186e-05,0.0030400259445427,0.9378670757847,-0.00013688016602281,0.055776378779093,0.011089568446057,99.812509212237,0.018972516267437,0.77122045896213,0.0013352462616014,0.94722667689832,0.11466554817228,0.0048462224463076,0.0099261801965061
30,0.0032122500736186,-0.0092335166700294,0.0032750568240488,0.012445766743648,-0.00020562172079974,0.003069435103249,0.95299723478676,-0.00014658971861975,0.056972011796792,0.011906540996615,99.564057352741,0.019278997009809,0.78458366218578,0.0013626180739093,0.9624325260795,0.11528543807976,0.0049758652026555,0.01011499809712
30.25,0.0030395428919917,-0.0095399132660625,0.0034693667657686,0.012579456158054,-0.0003790276471498,0.0030903391186188,0.96815731688413,-0.00015599662868424,0.058169030457508,0.01276729512874,99.243400058524,0.019571496815417,0.79801535326423,0.0014259425867021,0.9777532261022,0.11607980060979,0.0051108099718197,0.010303704496638
30.5,0.0028679606061163,-0.0099080536946263,0.0036238446416689,0.012776014300743,-0.00054072350171272,0.0030831211399562,0.98334333058921,-0.00016294226087763,0.05937363738426,0.0136644075226,98.871284956882,0.01985933621837,0.81138122390594,0.0015139395303095,0.99319565977613,0.11707828370103,0.0052122254048507,0.010492080022321
30.75,0.0027316601785826,-0.010318316790484,0.0037043397398353,0.013049976969067,-0.0006612858201752,0.0030430539196601,0.9985281887528,-0.00017090146292827,0.060573833633275,0.014571302853688,98.377813208527,0.020120604127845,0.82474297398924,0.0016087878814437,1.0087624305757,0.11811998155094,0.0052702557769741,0.010680228669836
31,0.0025292521574854,-0.010755521487539,0.0036968508457879,0.013284773645025,-0.00074394927047696,0.0029529015753109,1.0136827937714,-0.00016998456515671,0.061757116517939,0.01546193853674,97.677483253336,0.020331974676005,0.83824080594186,0.0017077635910711,1.024479288717,0.11914318833398,0.0052909336383698,0.010868532465883
31.25,0.0022941076663467,-0.011203677775751,0.0036888942726137,0.013497785442098,-0.00076622778477135,0.0029226664878423,1.0288012662507,-0.0001647876026784,0.062924351828105,0.016323153609716,96.777932609965,0.02049567240593,0.85191698819954,0.0017915981874572,1.0404031888179,0.12020634471762,0.0052847351501084,0.011057683808968
31.5,0.0021163442978314,-0.011653387976203,0.0037123481513394,0.013769732274034,-0.00078243304487665,0.0029299151064627,1.0439041250791,-0.00016317429331128,0.064086914020684,0.017152625528483,95.794789323409,0.020635180805213,0.86582746796528,0.0018546752216464,1.0566051921641,0.12124015988448,0.0052576407105198,0.011248737690137
31.75,0.0018765600666425,-0.012101885872818,0.0037598031208375,0.01397844593946,-0.00082008030324527,0.0029397228175922,1.0590283281208,-0.0001674318249457,0.065257979882205,0.01795763214783,94.882697977145,0.020780933085315,0.88018661350075,0.0019132353416161,1.0731481645867,0.1220194106833,0.0052152799348324,0.011443105538561
32,0.0017308759782666,-0.012531442920636,0.0038206870080703,0.014262318898903,-0.00090260258407761,0.0029180844239927,1.0742329209408,-0.0001760023090566,0.066449716389432,0.018755003260355,94.188127378829,0.020974333347521,0.89523430303496,0.0019888554045027,1.09007792913,0.12239297038413,0.0051589036809096,0.011642441251759
32.25,0.0017661343655554,-0.012888697699365,0.0038510201263875,0.01465483206492,-0.00096660476014389,0.0028844153662436,1.0896289949512,-0.00018685060427534,0.067672956041601,0.019561060753265,93.869243565833,0.021280593794845,0.91105253921574,0.0020887897477043,1.1074244214999,0.12238826335488,0.0050959289448172,0.011848398771476
32.5,0.0017962999611977,-0.013096837380074,0.003816677129476,0.014893137341272,-0.0010520726521154,0.0027646044773605,1.1054053304527,-0.00019918728157269,0.068928037931331,0.020377179667765,94.114991806612,0.021778998096412,0.92759421947889,0.0022184900970275,1.1251960757795,0.12211624037259,0.0050217772529564,0.012062271825672
32.75,0.0021688073545394,-0.013099752421515,0.0037200654146218,0.015268559776054,-0.0011009484884746,0.0026191169261473,1.1218088117824,-0.00021270810639235,0.070208430982086,0.021196816441809,95.083734541678,0.02252423065101,0.94466850317864,0.0023668488850416,1.1433613980342,0.12181236616584,0.0049398121515775,0.012284584647506
33,0.0027323445182675,-0.012907448091245,0.0035901866551948,0.015639792609512,-0.001074132444236,0.0025160542109588,1.1390666124685,-0.00022757144415831,0.071515893854433,0.022012615621854,96.77764492181,0.023505361511151,0.96197799649401,0.0025208694482789,1.161832060237,0.12171813891713,0.0048448523414813,0.012514771142685
33.25,0.0033699126994135,-0.01261530555209,0.0034522717422298,0.015985218251503,-0.0010737565481796,0.0023785151940503,1.1572787931505,-0.00024524683936305,0.072853562586404,0.022816509108992,98.949503473225,0.024628590163001,0.97924102702547,0.0026748832527442,1.1804681377528,0.12190132474009,0.0047237419521736,0.012751103774478
33.5,0.0040962537765891,-0.012387785172648,0.0033197444528963,0.016484038949237,-0.0010501409739906,0.0022696034789057,1.176335141861,-0.00026692584842329,0.074215757815116,0.023599761508716,101.12043413939,0.025731127025351,0.99637195962725,0.00282806628318,1.1991121138249,0.12214297722016,0.0045853163001577,0.012990974114611
33.75,0.0045277711352946,-0.01241022756689,0.0031814346331762,0.016937998702185,-0.001027664500503,0.0021537701326731,1.1959089702411,-0.00029314812753114,0.075589398934673,0.02435482608501,102.71080136035,0.026624060575807,1.0135842390644,0.0029773354341259,1.2176386048734,0.12199949122577,0.0044359620113997,0.013231498177005
34,0.0045208168955033,-0.012822423889472,0.0030410840848475,0.017343240784975,-0.0010548004231258,0.0019862836617217,1.2155508729426,-0.00031901978183416,0.07696015229095,0.025076370229055,103.23392625936,0.027155935009171,1.0312162856132,0.0031313056381644,1.2359979634378,0.12113043259793,0.004270474637762,0.013470274892917
34.25,0.0041976215315428,-0.013654663636073,0.0029159239858042,0.017852285167616,-0.0010642955677386,0.0018516284180655,1.2348492034201,-0.0003383675241535,0.078320017103532,0.025763450324732,102.49156710118,0.027278420352662,1.0494232673274,0.0032867809198195,1.254236207564,0.11957785498814,0.004096474083141,0.013706031818461
34.5,0.0034366950213375,-0.014790154357722,0.0027446778457027,0.018226849379059,-0.0011023944726635,0.0016422833730393,1.2535750966839,-0.00035173730305819,0.079664446890726,0.026416108734744,100.70477673563,0.027088295412997,1.068081745031,0.0034340790928632,1.2724825991759,0.11772478295136,0.0039172930846709,0.013938903824829
34.75,0.0026496367152401,-0.015979946953931,0.0024951552436089,0.018629583669171,-0.0010247181260205,0.0014704371175884,1.2717428289289,-0.00036072663645042,0.08098677718715,0.027033110353898,98.504482528701,0.026817837993279,1.0869433834046,0.0035765784996093,1.2909047741779,0.11598110676187,0.0037101030316966,0.014170223615295
35,0.0020812336007977,-0.016924718719304,0.0022987813835694,0.019005952320102,-0.00098264656026344,0.001316134823306,1.2895826602847,-0.0003637421568877,0.082280349840696,0.027610439982201,96.73340515754,0.026756432493874,1.1058524902347,0.0036939811210253,1.3096423819891,0.11453623201919,0.0034883784272371,0.014401909293469
35.25,0.0019191002545823,-0.017399960074484,0.0021704777731411,0.019319060329066,-0.00098940838375981,0.0011810693893813,1.3074597240969,-0.00036020154528567,0.083548188986048,0.028144306207734,96.100867964958,0.02712400535184,1.1249046018491,0.0038055359448156,1.3287437696789,0.11328318906982,0.0032562788499406,0.014635716284388
35.5,0.0023160471831743,-0.01736493277327,0.0019557618010452,0.019680979956444,-0.00096136893503471,0.00099439286601052,1.3257493721992,-0.00036075687858506,0.08479446973323,0.028634074835248,96.841317319207,0.027959301477228,1.1441956950535,0.0039016332222306,1.3481366780452,0.11208197966823,0.0030111979096753,0.014872686093257
35.75,0.00302054032929,-0.016997790180702,0.0017700162644217,0.020018330509992,-0.00094356787675137,0.0008264483876703,1.3446762235501,-0.00036257582687894,0.086028819046262,0.029080263538968,98.569825628424,0.029087476396252,1.1636874900151,0.0039900719254679,1.3676528282412,0.11088920838396,0.0027703418892188,0.01511303618026
36,0.0036300171591358,-0.01663230776368,0.0016340296810091,0.020262324922816,-0.00094904143455872,0.00068498824645038,1.364187072466,-0.00036300530070772,0.08724456384457,0.029483953808931,100.44944843562,0.030190643717464,1.1832236107796,0.0040509813273178,1.3871000998022,0.10965679741679,0.0025319569000327,0.015356525507818
36.25,0.0038661797766151,-0.016610141208793,0.0014639665195829,0.020476320985408,-0.001010232876919,0.00045373364266391,1.3839659892953,-0.00036740245763945,0.088430759363858,0.029847766760984,101.613780437,0.03095785459217,1.2027397597946,0.0041073155731018,1.40634978955,0.10830234005419,0.0022959435028188,0.015603083476278
36.5,0.0036377116884292,-0.017104483124952,0.0013144075761626,0.020742194813381,-0.0010834437282581,0.00023096384790453,1.4036179376326,-0.00037288313600657,0.089574250748777,0.030173171321832,101.62354777306,0.031252833455397,1.2222253641923,0.0041514231769383,1.4253953886322,0.10678803426948,0.0020667684036505,0.015853321121584
36.75,0.0030842370131327,-0.018011589609855,0.0012011849597836,0.021095826622987,-0.0010412466598289,0.00015993829995467,1.4229064660754,-0.0003809504327615,0.090658030112804,0.030457565953538,100.69129724193,0.031208762515969,1.2417115974338,0.0041414317293342,1.444349875892,0.10518617411836,0.0018693987711443,0.01610856161334
37,0.0024876947667276,-0.019002458283098,0.0011140410292989,0.021490153049826,-0.0010450175023118,6.9023526987142e-05,1.441881030462,-0.00038816254253412,0.091676492148202,0.03070447363163,99.530235459892,0.031167753963066,1.2613275821309,0.004139879303433,1.4633782876242,0.10359480149708,0.001689865079525,0.016370268632327
37.25,0.0023814187480224,-0.019734198003649,0.0010129798528261,0.022115616751672,-0.00087964445824425,0.00013333539458184,1.4608160793906,-0.00038957592511315,0.092628697196056,0.030916975487774,98.909353508659,0.031468402136071,1.2811017685882,0.004127867774095,1.4825998974122,0.10207196476173,0.0015287786646205,0.016639118310478
37.5,0.0024979064324185,-0.02008285858744,0.00090438654063408,0.022580765019859,-0.00081172445678851,9.2662083845573e-05,1.4800121728927,-0.00038686316505781,0.093515825642578,0.031097064454909,99.186368711858,0.032216140354065,1.3011088932911,0.0041320876246862,1.5020182124544,0.1005971713481,0.0014066750818121,0.016914238003035
37.75,0.0026448051191104,-0.020214116510631,0.00075234158294404,0.022858921629741,-0.00090039227622015,-0.00014805069327611,1.4995907864369,-0.0003879250571166,0.094343537392823,0.031247216854081,100.11436040837,0.033218213790779,1.321324826374,0.0041225210577157,1.5215253586967,0.099070903819053,0.00131645577384,0.017193115934238
38,0.002660298814038,-0.020433662600877,0.00061452428837287,0.023093961414915,-0.00097570140485021,-0.00036117711647735,1.5194252723892,-0.00039616903382068,0.095118322230116,0.03136823394088,101.04724112361,0.034141263604955,1.3417235279938,0.0041218013067864,1.5409798811404,0.097389768450483,0.0012262802428596,0.01747233132303
38.25,0.0026091524403901,-0.020945796258975,0.00055836279846329,0.023554948699365,-0.00082955770194909,-0.0002711949034858,1.5392592869105,-0.00040737260715722,0.095853524351375,0.031464453915261,101.40116441866,0.034758833842938,1.3622315472517,0.0041520351461403,1.560304774869,0.095581007162062,0.0011374887791086,0.017748761399919
38.5,0.0024453847548199,-0.02171335060905,0.00052218681597565,0.02415873536387,-0.00066372760182152,-0.00014154078584588,1.5589083768203,-0.00042674881524164,0.096566670225392,0.031540936933075,101.04411106465,0.035091891819015,1.3827053762423,0.0041775044679716,1.5795372654518,0.093763700494865,0.0010833425860283,0.018020613278016
38.75,0.0022567497248012,-0.022510039203179,0.00053432277756961,0.02476678892798,-0.00052529943236548,9.0233452041295e-06,1.5783775877163,-0.0004501512873565,0.097278452260848,0.031602187984094,100.33346549591,0.035355413486579,1.4031551891393,0.0041953348071611,1.5987979742194,0.091929784267459,0.0010556924981595,0.018287729795771
39,0.0022430166639206,-0.023102337871251,0.00048929079447881,0.025345354535171,-0.00049638251934909,-7.0917248702742e-06,1.5978225336914,-0.00046312646719922,0.097996595007028,0.031650855608182,99.789860316079,0.035778888041364,1.4237432671279,0.0042158605878928,1.6182068648119,0.089963140360464,0.0010450550967021,0.01855107681852
39.25,0.002124953882821,-0.023416346944605,0.00052647949810219,0.025541300827426,-0.00057743744928208,-5.0957951179897e-05,1.6174105299575,-0.00046725433677036,0.09875429824439,0.03169326154457,99.682577662647,0.036440981898367,1.4446236164844,0.0042548794034078,1.6378101315847,0.087844294451313,0.0010450483088585,0.018811824450623
39.5,0.0022286265258926,-0.023572102740891,0.00060654947983019,0.025800729266784,-0.00065360018225707,-4.7050702426875e-05,1.6371933282628,-0.00047650235630664,0.099578482863431,0.031732400870308,99.86224195669,0.037229638604111,1.4658186880751,0.0043383177299289,1.6575692009508,0.085540103558937,0.0010363900009982,0.019070638787293
39.75,0.0023453785747482,-0.023769399872934,0.00063805640963538,0.026114778447682,-0.00072923200700523,-9.1175597369845e-05,1.6570843032706,-0.00049350833041525,0.10046937570337,0.031769261126708,99.950855180746,0.03794733425674,1.4871466091761,0.0044575774685052,1.677392423376,0.083248416071495,0.0010401644249301,0.019327580090341
40,0.0021716018253052,-0.024120135680244,0.00066638249136697,0.02629173750555,-0.00076046942904913,-9.408693768216e-05,1.6769527309078,-0.00051165103881572,0.10141392804291,0.031806692468703,99.690199322254,0.038475343593952,1.508392633232,0.0045635302220855,1.6972892967626,0.081130904755742,0.0010562526539548,0.019582546389207
40.25,0.0019356328798642,-0.024566698064093,0.00060418535811938,0.026502330943957,-0.00071276414299832,-0.00010857878487894,1.6967476933985,-0.00051360223226979,0.10239259305531,0.031847143621634,99.136960801473,0.03885969145866,1.5294741341541,0.0046335988883738,1.7172751044339,0.079202181440006,0.0010803565552115,0.019835853684579
40.5,0.0018179001324984,-0.024955576770857,0.00049848323551371,0.026773476903355,-0.00057599231773043,-7.7509082216724e-05,1.7165427118619,-0.00049054065873217,0.10338236748817,0.031890540894655,98.561960536514,0.039245250841803,1.5505064292766,0.0046578589020558,1.7374369819264,0.077391266501032,0.0011074006442408,0.020088534070392
40.75,0.0018199073759768,-0.025193326441081,0.00046333758607949,0.027013233817058,-0.00035400069022874,0.00010933689585075,1.7364743753327,-0.00045510012360174,0.10436647012815,0.031935168726964,98.181885947872,0.039725668040911,1.5716575236938,0.0046320410833824,1.7578617125166,0.075688927894681,0.0011344277729279,0.020342211615791
41,0.0018319326709097,-0.025333197521407,0.00029325272484597,0.027165130192316,-0.00021144427273282,8.1808452113151e-05,1.7566420760832,-0.00042581834258191,0.10533299364224,0.031975772897038,97.974869792652,0.040256574589946,1.5929301911766,0.0045779746550638,1.7786030670856,0.074244540713083,0.001138706871503,0.020598728119333
41.25,0.0017396605665172,-0.02551556899363,5.7438566344589e-05,0.027255229560148,1.4096771909242e-08,5.7452663116498e-05,1.777057500149,-0.0004013595679279,0.10628268624994,0.032013160247785,97.723145059747,0.040709451669199,1.6142085921642,0.0044923423904143,1.7996904532572,0.073195512925389,0.0011323768829463,0.020859804381353
41.5,0.001493743469286,-0.025833990570538,-3.5412787775729e-06,0.027327734039824,0.0001163073895116,0.00011276611073402,1.7976791645126,-0.0003803042248027,0.10722504251046,0.032050485035164,97.215468258811,0.041001372262153,1.63547561004,0.0043672071289392,1.8211647516085,0.072498709942393,0.0011237887313685,0.021126903526713
41.75,0.0010897502923116,-0.026258524885778,-2.8736526437198e-05,0.027348275178089,0.00017533446657495,0.00014659794013775,1.8184916226447,-0.00037024406677567,0.1081690868043,0.032087453586357,96.420702232007,0.041172850357187,1.6569043580404,0.0042317202633786,1.8432563591726,0.07197665145067,0.0011126000904446,0.021421591563958
42,0.00071088174578394,-0.026671919980865,-5.9948119392577e-05,0.027382801726649,0.00022538859330881,0.00016544047391623,1.8395571702472,-0.00037631478058807,0.10911867160246,0.03212232697246,95.49840531072,0.041353049758568,1.6787125766609,0.0041247663529046,1.8669546112208,0.071602307621255,0.0010918607277712,0.021718993542969
42.25,0.00033213162250895,-0.026963177086994,0.00013247892162939,0.027295308709503,0.00016288383591747,0.00029536275754686,1.8610050402575,-0.00037728859228004,0.11007295407612,0.032155860237342,94.671856146203,0.041663091911029,1.7009640961121,0.0040456457389612,1.8914770863065,0.07149675535421,0.0010779315728827,0.022011154370468
42.5,9.6821313503855e-05,-0.027084328177695,0.00033727625404352,0.027181149491198,3.7422688249297e-06,0.00034101852286845,1.8829856177008,-0.00038271660538208,0.11102763511441,0.032187982377314,94.101753082811,0.04215473426279,1.723645646315,0.0039950743342255,1.9167160781035,0.07176744670646,0.0010825052190836,0.022298805636617
