time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
71.3125,-0.0040458718272107,0.0038927920910129,99.110797752718,0.11639787256359,6.423785153513,0.27102900722969,6.2132389349216,0.061822783819944,0.21669203661458,6.5471139251373,6.8184116868853,0.08246007020297
71.5625,-0.0049689406819911,0.0035916085400181,98.416253891578,0.1158738517054,6.4776124748258,0.27148474953847,6.2539456876196,0.062233649689111,0.21729627482586,6.6010809312066,6.8726602258154,0.081772245121245
71.8125,-0.0055900302255648,0.0032355126475746,97.811146663365,0.1156537170082,6.5311656317358,0.27192246214858,6.3086755471253,0.062640250122858,0.21817120695836,6.6552325933478,6.9270936610384,0.0808791299909
72.0625,-0.0054676614999052,0.0029885977546964,97.583547210131,0.11603844892956,6.5847872431717,0.27234464468281,6.3638274734965,0.063043224395697,0.21917405432242,6.7096172770405,6.9817618186985,0.079848533014258
72.3125,-0.0043892910674173,0.0025620585814316,97.770959392087,0.11728256335117,6.6387953113198,0.27275278866536,6.4193225495035,0.063443847475153,0.22013042775498,6.7642445200571,7.0366748789582,0.07875720194636
72.5625,-0.0022297772257807,0.0025128111469229,98.275290472588,0.11957181036502,6.6933589120079,0.27315073622403,6.4751937297515,0.063843720474661,0.22088991539016,6.8190836383388,7.0918024218513,0.077584108449286
72.8125,-0.00016081870825516,0.00190424751896,98.844345615576,0.12181998347413,6.7484250102296,0.27354314802669,6.5313496442269,0.064244410147739,0.22139034224378,6.8740775705221,7.1470874540556,0.076256592908199
73.0625,0.00042964683094034,0.0013636382014615,99.146305599892,0.12257299743537,6.8037386408846,0.27393307136268,6.5879153957661,0.064647192723951,0.22171792248078,6.929172334817,7.2024759871461,0.074576531420709
73.3125,7.2000744387533e-05,0.00027537547993827,98.981324813918,0.12214443136966,6.8589807531602,0.27431853168548,6.6449211369268,0.065052943280968,0.22207634798727,6.9843499851169,7.2579502709546,0.072486830570959
73.5625,-0.00030977569036106,8.7112065789988e-05,98.436979075388,0.12163008457741,6.9139487395997,0.274701206967,6.7023917387022,0.06546209694678,0.22265617220138,7.0396416175137,7.3135418359782,0.070120812095763
73.8125,-0.00097149547694458,0.0003935506744876,97.803931625121,0.12113476826944,6.9686488950722,0.27508259545633,6.7602070482025,0.06587458549768,0.22351974293036,7.0951102752918,7.3693138253697,0.067708519272285
73.9375,-0.0020688003110076,0.00048901487097667,97.454120080857,0.1203375047904,6.9959561822066,0.27527165483749,6.8037698867887,0.066081952212758,0.22404167787141,7.122929633096,7.3972864141698,0.066582557883273
74.1875,-0.0039060859646533,0.0012797575267929,97.225050504923,0.11897369612432,7.0505941498192,0.27564332120273,6.8471114169597,0.066498071016171,0.22518501619243,7.178776021013,7.4534397509278,0.064517197159015
74.4375,-0.0044125927882498,0.0017661518281029,97.157434674313,0.11918695286746,7.1054332448245,0.27600702793898,6.905062330003,0.066914971434019,0.22635091992286,7.2349107808234,7.5098817429422,0.062781974768685
74.5625,-0.0046975276849317,0.002503408669232,97.188578243033,0.11940904993956,7.1329571462651,0.27618569474942,6.9486297272744,0.067123340797102,0.22692240289439,7.2630869318897,7.5382113256183,0.062023411367981
74.8125,-0.0047994766085174,0.00071867902709686,97.202014203996,0.11961990986463,7.1881915878612,0.27653983817519,6.9920082163616,0.067539267389799,0.22804073468979,7.3196506248762,7.5950817178163,0.060533577105141
75.0625,-0.0052390012905078,0.00028541706215828,97.034377112875,0.11947224260139,7.2435547900941,0.27689066510178,7.0502012527844,0.067954375219779,0.22920673433455,7.376499790149,7.6522376514443,0.059131586606027
75.3125,-0.0059129700786162,0.0011304194746522,96.592888670181,0.11905479540225,7.29888816,0.2772376115708,7.1086305834804,0.068369910687073,0.23054237324441,7.4336605276107,7.7097062898917,0.057810522728433
75.5625,-0.006800848005868,0.0012982907787786,95.922314925781,0.11847593033006,7.3540986345362,0.27757732650356,7.1673324787433,0.068787921488824,0.23215020199605,7.4911866234949,7.7675428617967,0.056630691530914
75.8125,-0.0077416835180242,0.00076740001977225,95.149889378849,0.11790264815844,7.4092079700141,0.27790906272941,7.2262173718779,0.069210640278409,0.23407533303,7.5491503752081,7.825821053675,0.055670980295682
76.0625,-0.0085254372675494,-0.00028402094076376,94.427489140807,0.11754143363774,7.4643409925974,0.27823367702328,7.285388553191,0.069639919251433,0.23630551940306,7.6076284224114,7.8846186602291,0.054885247763533
76.3125,-0.0088755283062326,-0.00055089715670516,93.908890626029,0.1176361079772,7.5196886882415,0.27855140763204,7.3450660449444,0.070076981267744,0.23877207434044,7.666687476871,7.9440033594471,0.054219495258449
76.5625,-0.0082369698320853,-0.00076859274235342,93.70572018662,0.11873496627443,7.5754636706505,0.27886319319444,7.4051447689724,0.070522448788036,0.24135194004918,7.7263705692849,8.0040188612458,0.053734785363523
76.8125,-0.007785965530023,0.00053939061291702,93.81223341867,0.1196963533936,7.6318495892069,0.27917149119525,7.4655752207746,0.070976427897905,0.24390774270171,7.7866887786102,8.0646763215896,0.053556329460479
77.0625,-0.007797068387344,0.00013816261046837,94.118380434131,0.12042160275618,7.688978462804,0.27947813510005,7.5264386062402,0.071438471924821,0.24634709127569,7.8476251280526,8.1259581758368,0.053648298119993
77.3125,-0.0075706355223904,-0.0017329431722074,94.562545188425,0.12148224627986,7.746976363241,0.27978528038561,7.5876460546266,0.071907443570933,0.24862096841232,7.9091452276101,8.1878291832978,0.054126505080243
77.5625,-0.0065089241806798,-0.0036563680906262,95.245892169272,0.12320220410061,7.8060301275321,0.28009554821086,7.6489014147785,0.072381440573084,0.25064692679026,7.9711982193443,8.2502376701981,0.054955378911218
