time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,ce_int,max_disp_y
2.75,-3.1833680761454e-06,-1.5926954700239e-06,-3.9046844025545e-20,-1.5906726061215e-06,-4.6916323516376e-21,-4.3738476377182e-20,0.056582403580688,-1.9832870997554e-14,0,0,99.251162340361,-1.4885927041683e-06,0.02662578200708,1.6468407785101e-14,0.057764636663079,0.028073465033439,4.4169470608004e-14,0,0.00030914321328907
3,-2.6917597462265e-06,-1.2291828503156e-06,-9.7622516930233e-19,-1.4625768959109e-06,-1.4847554989522e-19,-1.1247007191975e-18,0.062071647523755,-3.989728421332e-13,0,0,100.32502902516,-9.0221463562172e-07,0.029325778102781,3.5934008024513e-13,0.063204263893202,0.030804019814806,9.6483670967608e-13,0,0.00033780186292059
3.25,-3.1978452383874e-06,-1.5122653496372e-06,-1.8881704535135e-17,-1.6855798887503e-06,-3.7042156940572e-18,-2.2585920229192e-17,0.067461647310935,-6.3263143664724e-12,0,0,100.30170369913,-1.2146086515154e-06,0.032029255184727,6.1676009631642e-12,0.068547985296129,0.033433037891151,1.6902925673108e-11,0,0.00036639281563807
3.5,-3.5331435145903e-06,-1.7263187264075e-06,-2.8231642319748e-16,-1.8068247881828e-06,-7.3635998847071e-17,-3.5595242204455e-16,0.0727934292547,-8.0232271965591e-11,0,0,99.573989805598,-1.5868512194857e-06,0.034736214064061,8.4212885753311e-11,0.073893039346659,0.03606336857974,2.4196841188778e-10,0,0.00039501733310597
3.75,-2.957708791208e-06,-1.315890716508e-06,-3.2295201906967e-15,-1.6418180747e-06,-1.1740767494594e-15,-4.4035969401561e-15,0.078230983363265,-8.2490093148022e-10,0,0,99.982952031833,-1.1569503572037e-06,0.03744723990828,9.241855131383e-10,0.079310194005409,0.038763317760683,2.8751975048699e-09,0,0.00042364227416388
4,-2.9176637679532e-06,-1.3714614417014e-06,-2.7500335255142e-14,-1.5462023262518e-06,-1.5052941904096e-14,-4.2553277159238e-14,0.083659404743876,-6.9439712201746e-09,0,0,100.2640291692,-1.0960004159974e-06,0.040161560062698,8.2276806175554e-09,0.08469496001055,0.04142799931775,2.8622324220464e-08,0,0.00045226689670718
4.25,-3.3730797335317e-06,-1.6800751163131e-06,-1.6251556221591e-13,-1.6930046172186e-06,-1.5495265949629e-13,-3.1746822171219e-13,0.089026309979738,-4.7930494261076e-08,0,0,99.831890394449,-1.4250341318519e-06,0.042879700907618,5.98029306297e-08,0.090054071340928,0.04406523550315,2.3860409856744e-07,0,0.00048089169549811
4.5,-3.1108548199522e-06,-1.2928937423433e-06,-5.1552576464176e-13,-1.8179610776088e-06,-1.2731772846586e-12,-1.7887030493004e-12,0.094439325007912,-2.6825651846185e-07,0,0,99.866454589526,-1.1142494640111e-06,0.045600736719769,3.5491472561035e-07,0.095456404815016,0.046744291978111,1.6489672236395e-06,0,0.00050951636955337
4.75,-2.2295926231441e-06,-6.5635031870105e-07,9.6085012428826e-13,-1.5732423044431e-06,-8.2593397912809e-12,-7.2984896669926e-12,0.099877794228014,-1.1881716638904e-06,0,0,100.14993469635,-8.2166861041033e-08,0.048320199454539,1.7029014556964e-06,0.10086058981794,0.049432222135386,9.2982758666932e-06,0,0.0005381410961377
5,1.1613747837987e-06,1.1346455880756e-06,2.189435567084e-11,2.6729195723107e-08,-4.1544836393993e-11,-1.9650480723153e-11,0.10527727331184,-4.0228534987047e-06,0,0,99.974089491987,4.3169072950454e-06,0.051027408706511,6.4657327448886e-06,0.10624053390354,0.05211507184534,4.2063477806929e-05,0,0.00056676578297745
5.25,1.6037688416484e-05,8.6126805755698e-06,1.3178449005208e-10,7.425007840914e-06,-1.5713381218111e-10,-2.5349322129034e-11,0.11068677846536,-9.9591903199445e-06,0,0,99.869024504004,2.2491862083107e-05,0.053720365851692,1.8801147687395e-05,0.11163918436846,0.054822459648953,0.00015042229028116,0,0.00059539047637073
5.5,6.1278369239501e-05,2.7386072635851e-05,4.4635415815655e-10,3.389229660365e-05,-4.210451460998e-10,2.5309012056754e-11,0.11612543135069,-1.6941862504277e-05,0,0,100.04908886901,7.4025409321935e-05,0.056441134758596,3.9996914940169e-05,0.11705193277558,0.057481581597534,0.00042034836228559,0,0.00062401515946009
5.75,0.00016268662620189,5.7095949486373e-05,8.1330399197017e-10,0.00010559067671552,-6.8360350589735e-10,1.2970048607281e-10,0.12154842731832,-1.768920153801e-05,5.2232205148836e-07,0,100.02668280037,0.00017766652736581,0.059237978398206,5.8105450366017e-05,0.12245096967555,0.060055484003404,0.0009102507857861,0,0.00065263983726397
6,0.00033515033234394,8.3684312343413e-05,2.0682279120669e-10,0.00025146602000052,-2.0875029280124e-10,-1.9275015945591e-12,0.12696624839658,-8.0138665910375e-06,1.8968476653412e-05,0,99.911340854479,0.0003245321401629,0.062006275174026,5.0675750744753e-05,0.12785444158976,0.062779110413916,0.0015201378582033,0,0.00068126451217224
6.25,0.00055802429588968,9.0795853042805e-05,-2.4091048768512e-09,0.00046722844284688,1.8048103756788e-09,-6.042945011724e-10,0.13240499141356,2.5279747875423e-06,0.00015417309297862,0,99.98913995255,0.0004717149568344,0.064540553821599,1.8570003783168e-05,0.13327231283008,0.065798479731569,0.0019618094518637,0,0.00070988918121576
6.5,0.00077263810992597,8.6413650865952e-05,-4.2398485914361e-09,0.00068622445906001,3.8467697316841e-09,-3.9307885975199e-10,0.1378432493316,3.1768886557224e-06,0.00040105249285195,0,100.02918465974,0.00059249391240897,0.066958785559966,1.468324621946e-07,0.13868636674487,0.06872599083317,0.0019957816799442,0,0.00073851384765191
6.75,0.00094173306006311,9.0045779908591e-05,9.0057841690755e-10,0.00085168728015452,1.5952599880729e-09,2.4958384049805e-09,0.14327395043272,7.1805398624257e-07,0.00061222969366856,0,99.952251444375,0.00070571422695627,0.069566457259878,1.0763864701638e-05,0.14409930200932,0.071418344640879,0.0017036996218967,0,0.0007671385071641
7,0.001054461225248,9.6398380771425e-05,9.9185406933554e-09,0.00095806284447655,-5.1833897952125e-09,4.7351508981429e-09,0.14871613067757,3.6969483145757e-06,0.00079515833894962,0,99.965129005635,0.00082445542683177,0.072164134457121,1.4687691138011e-05,0.14952263855201,0.0743644837854,0.0013872312267083,0,0.00079576315261956
7.25,0.0011288200268876,9.4031324085818e-05,9.313269368067e-09,0.0010347887028018,-8.6701770771175e-09,6.4309229094947e-10,0.15416460971994,6.3457700810801e-06,0.0010494536801648,0,100.0130736862,0.0009352193227374,0.074533476165881,2.7258464412551e-06,0.15494827202677,0.077452876171351,0.001245513980311,0,0.00082438774849628
7.5,0.0012132702686965,9.0619903996176e-05,4.3724153651566e-09,0.0011226503647003,-7.0971192226414e-09,-2.7247038574848e-09,0.15960858508821,5.7172999894027e-06,0.0014769439722499,0,99.977971576489,0.0010381962827312,0.076949690203222,1.5350983807451e-06,0.1603723658939,0.080369826192486,0.0012915934325632,0,0.00085301217167834
7.75,0.0013332630749839,9.0684711569221e-05,1.3402603835349e-08,0.0012425783634147,-1.0229734413178e-08,3.1728694221713e-09,0.16505759942186,6.1185000366771e-06,0.0020786520386917,0,99.962387719297,0.0011445482961434,0.079382180465901,4.7337821687274e-06,0.16580283511296,0.083409067718095,0.0014319798141932,0,0.00088163600909434
8,0.0014723616358491,8.9973780411469e-05,1.7546719346224e-08,0.0013823878554376,-1.4534730252257e-08,3.0119890939668e-09,0.17051428403221,6.9323047386232e-06,0.002737025243968,0,99.995290076293,0.001254257415777,0.081692333321293,1.0337893100135e-06,0.17123825272974,0.086495850953729,0.001524281600606,0,0.00091025797336367
8.25,0.0016047576553913,8.9703625755856e-05,-8.7238055489344e-10,0.0015150540296354,-7.7726260664127e-09,-8.6450066213062e-09,0.17597037901254,6.8235419072571e-06,0.0033690395127586,0,99.986348704477,0.0013648509394193,0.084012040460635,7.1909038530589e-07,0.17667375908558,0.089536827819946,0.0015087610074064,0,0.0009388743099479
8.5,0.0017205516721394,9.2905407456849e-05,-4.7763667243626e-09,0.0016276462646826,-3.8214448080181e-09,-8.5978115323808e-09,0.18142818249089,6.9552748248522e-06,0.004019706613417,0,99.959393144942,0.0014767198766306,0.086293496397952,1.377406956613e-06,0.1821127020761,0.092673017734641,0.0014451664261568,0,0.00096747478786762
8.75,0.0018254612611466,9.9582157093537e-05,7.6161030725867e-09,0.001725879104053,-1.3113319976388e-08,-5.4972169038013e-09,0.18689116498547,7.0923911481596e-06,0.004754534900412,0,99.955152497703,0.0015888926757136,0.088521475262427,2.1032206123423e-07,0.18755541328505,0.095819079067088,0.0014028226494024,0,0.00099612142618992
9,0.0019312471703507,0.00010942594517935,-1.2691945657238e-08,0.0018218212251713,-9.7758083104493e-09,-2.2467753967687e-08,0.19235200690419,7.1027091712012e-06,0.0055911525949778,0,99.906135751457,0.001701576242482,0.090732924219895,4.8221535754e-07,0.19299556936231,0.098983259036618,0.0014080560342827,0,0.0010248224323017
9.25,0.0020419708937607,0.00012004056007019,-5.8298078119633e-08,0.0019219303336905,1.7166692493154e-08,-4.113138562648e-08,0.197802872436,7.1196114882929e-06,0.006492059066487,0,99.755514853352,0.0018146230979853,0.092898719422416,4.0457909889345e-07,0.19842852716897,0.10216816811393,0.0014346469411895,0,0.0010536648654465
9.5,0.0021522879641303,0.00012903424203262,-8.6593969085612e-08,0.0020232537220976,3.8729659204122e-08,-4.786430988149e-08,0.20323430628371,7.0985832782434e-06,0.0074277203596656,0,99.456518695994,0.0019265006811431,0.095035889331891,3.8019531815966e-07,0.20384856840274,0.10534398898807,0.0014418549722167,0,0.0010828688291625
9.75,0.0022563179773,0.00013565976694508,-8.2366630093869e-08,0.0021206582103549,2.9351966569832e-08,-5.3014663524037e-08,0.20862357709855,7.0470854063572e-06,0.0084064892496473,0,98.862386439595,0.0020370009895431,0.09715243853761,7.6920434848311e-07,0.20924662486628,0.10850328279338,0.0014218043147847,0,0.0011128839026968
10,0.0023514041226859,0.00013804593728832,-7.3921463484194e-08,0.0022133581853976,8.1571543909955e-09,-6.5764309093199e-08,0.21393619494195,6.9691408636341e-06,0.0094471987333244,0,97.791602171453,0.0021449125032981,0.099281954802597,1.1991948155187e-06,0.21462139361945,0.11157625786977,0.0013937660042609,0,0.0011445962882349
10.25,0.0022864868878626,0.0001348425453335,-9.5055003248299e-08,0.0021516443425291,2.5671743781064e-08,-6.9383259467235e-08,0.21912449362822,6.9066237219321e-06,0.010597522375385,0,96.156173678373,0.0022489227224505,0.10153801848921,1.8315264254757e-06,0.21998871649984,0.11423692797143,0.0013785437747803,0,0.0011795422150661
10.5,0.0023518349895918,0.00012623928545463,-9.5205976703391e-08,0.0022255957041372,8.3348783463688e-08,-1.1857193239703e-08,0.22411231993947,6.8114694611506e-06,0.011884201876846,0,94.051186903753,0.0023491129540328,0.10415607107531,2.5603799882726e-06,0.22538235797458,0.11651151077017,0.0013748996187004,0,0.0012200235966903
10.75,0.0024249229555623,0.0001148226672166,-3.4429001133168e-08,0.0023101002883457,1.2939570801577e-07,9.4966706882604e-08,0.228798958265,6.7259277290807e-06,0.013302565688953,0,91.917318076498,0.0024482555723108,0.10753497106209,3.3398456337824e-06,0.23084792670075,0.11781046458486,0.0013681356119149,0,0.001268975155614
11,0.002463316207005,0.00010632045867791,-6.0804904790412e-09,0.0023569957483271,1.5986184386446e-07,1.5378135338542e-07,0.23312995399407,6.6258678177089e-06,0.014839799930314,0,90.628293690833,0.0025531170787166,0.11213295760941,4.1411517049006e-06,0.2364190667756,0.1177597907628,0.001352122506408,0,0.0013293562351986
11.25,0.0024847727162952,0.00010987815045567,-7.74310740621e-08,0.0023748945658396,2.1205720157498e-07,1.3462612751288e-07,0.2372432550887,6.5059655110749e-06,0.01648940592954,0,91.209326098545,0.0026730569613141,0.1181192575891,5.0633652849245e-06,0.24207675224116,0.11645070790521,0.0013343348069053,0,0.001403013025342
11.5,0.0024215401990254,0.00013532078331587,-2.1276504354507e-07,0.0022862194157095,3.0346279715728e-07,9.0697753612212e-08,0.24155703536806,6.3245851219182e-06,0.018281884496137,0,94.204294193307,0.0028150938256277,0.1250050807266,6.3190596551266e-06,0.24772164352725,0.11458622639007,0.0013227696483068,0,0.0014893783735844
11.75,0.002404726603462,0.00018429767556778,-4.846043370626e-07,0.0022204289278942,5.2300486068254e-07,3.8400523619939e-08,0.24655321348827,6.0518428917073e-06,0.020322654594,0,99.019237811019,0.0029771196153116,0.13182893798757,8.2014644648662e-06,0.25319393408123,0.11302490774566,0.0013158147417484,0,0.0015847718483061
12,0.002072800220731,0.00023663550163685,-1.0635427169826e-06,0.0018361647190942,1.051786790021e-06,-1.1755926961563e-08,0.25230060639406,5.7013953243923e-06,0.022622153775704,0,103.7635322157,0.0031399729558702,0.13800818492069,1.0733999749068e-05,0.25835378753297,0.11176198164119,0.001307516665755,0,0.0016831074100844
12.25,0.0018656958559951,0.00024959759394194,-1.9366550147686e-06,0.0016160982620531,1.9181513619009e-06,-1.8503652867741e-08,0.25828778201689,5.3020574869826e-06,0.024780327399195,0,106.07898439851,0.0032662939969435,0.14389177380698,1.3776854810019e-05,0.26319296546173,0.11013788613133,0.0012967946450949,0,0.0017781879519553
12.5,0.0020486801857523,0.00019189562811947,-2.8624466486407e-06,0.0018567845576329,2.8570953622036e-06,-5.3512864371144e-09,0.26391471119647,4.8898011113837e-06,0.026854116279428,0,104.7486427198,0.0033250146000101,0.15022025755053,1.7134875805781e-05,0.26789443626057,0.10768551888662,0.0012876671653601,0,0.0018665665067898
12.75,0.0018905426871341,9.0166946514154e-05,-3.5829072334335e-06,0.0018003757406199,3.5387765257287e-06,-4.4130707704857e-08,0.2690354612103,4.4805776679823e-06,0.028992174829791,0,100.87703409609,0.003335558661701,0.15703228415987,2.0694509081608e-05,0.27275383557416,0.10514694346189,0.0012826603087331,0,0.0019490839140979
13,0.0015128458087849,2.2682285120239e-05,-3.9537961147874e-06,0.0014901635236647,3.8328654697796e-06,-1.2093064500779e-07,0.2738984845587,4.0722082048133e-06,0.03123336390002,0,97.354805990601,0.0033740929015547,0.16384060946532,2.4361470034772e-05,0.27797493439142,0.10314389411428,0.0012799730794963,0,0.002029719267918
13.25,0.0013951327399524,4.6764648696279e-05,-3.9516717227802e-06,0.0013483680912562,3.7971925778261e-06,-1.5447914495415e-07,0.2787985902003,3.6359118316769e-06,0.033570374763759,0,96.665200059514,0.0035043396897968,0.17052483307127,2.8100882750625e-05,0.28348843084369,0.10144218154788,0.0012767633109125,0,0.0021123297606585
13.5,0.0014261039965864,0.00013866202278078,-3.6809617157326e-06,0.0012874419738056,3.5540532439854e-06,-1.2690847174725e-07,0.28388342252443,3.1393292939907e-06,0.036003673666923,0,98.808103093175,0.0037040414615634,0.1772767476388,3.2002101490861e-05,0.28897559114778,0.099568848802621,0.0012723743064288,0,0.0021977322420426
13.75,0.0013282621211236,0.00021239401571601,-3.3317078826614e-06,0.0011158681054076,3.244800536457e-06,-8.6907346204435e-08,0.28906615791054,2.5632086665612e-06,0.03847627232543,0,101.39262444729,0.0038829462370204,0.18408716149829,3.6210169475342e-05,0.29412349656948,0.09735916803202,0.0012672423036206,0,0.0022835008392573
14,0.0010840347576804,0.00020042305477437,-3.0786705311198e-06,0.00088361170290599,3.0014833798647e-06,-7.7187151255002e-08,0.29412970665429,1.8995985938159e-06,0.04096698024931,0,102.00744811313,0.0039749334351079,0.19082824886422,4.0836634755135e-05,0.29890272861709,0.094867254589129,0.0012602496878294,0,0.0023665144285992
14.25,0.00077803657016367,0.00012692798203078,-3.0036684666616e-06,0.00065110858813289,2.879698954476e-06,-1.2396951218559e-07,0.2990182989644,1.1423217809227e-06,0.043492093437849,0,100.5250872157,0.0040078140241775,0.19749764793414,4.5979455556196e-05,0.30359138640515,0.092312891677208,0.0012480441472271,0,0.0024457794072676
14.5,0.00051211939529434,8.8276731585133e-05,-3.0401549041082e-06,0.0004238426637092,2.8053780125333e-06,-2.3477689157489e-07,0.30391529243549,2.8224033040288e-07,0.046042127790264,0,98.912050537935,0.0040771972612721,0.2041369649899,5.1780250337214e-05,0.30850061985204,0.090001745138535,0.0012253841960946,0,0.0025229678404693
14.75,0.00035301381348719,0.00013788666609677,-2.9544182711243e-06,0.00021512714739042,2.6042213158461e-06,-3.5019695527813e-07,0.30900580685725,-7.1125341617905e-07,0.048582359678013,0,98.864938642635,0.0042370250996632,0.2107133056312,5.8417593205931e-05,0.31367591481824,0.088043447733994,0.001184347214783,0,0.0026005682236561
15,0.00022143902630793,0.00021647158070532,-2.4680894017985e-06,4.9674456026089e-06,2.1260422598366e-06,-3.420471419619e-07,0.31424120861075,-1.9303782915193e-06,0.051075464935678,0,100.05151744176,0.0044311970994965,0.21719700078443,6.6132497394329e-05,0.31888741283463,0.08620152098618,0.0011136438006464,0,0.0026798437120167
15.25,-1.2558627989205e-05,0.00022660049004845,-1.5151696770054e-06,-0.00023915911803765,1.390688468423e-06,-1.2448120858238e-07,0.31940223665258,-3.5514408838424e-06,0.053472794585307,0,100.86838148512,0.0045639250616759,0.22362056580507,7.5303529097554e-05,0.32390560766491,0.084213581779643,0.0010010390343101,0,0.0027605001303931
15.5,-0.00034393240387553,0.00015342899905599,-4.2004021727715e-07,-0.00049736140293153,6.8274865807477e-07,2.6270844079762e-07,0.32438684936246,-5.798993045414e-06,0.05571281403436,0,100.5057306738,0.0046211674869951,0.22998526524307,8.6480389894622e-05,0.32874248534084,0.082131025801828,0.00083947267217257,0,0.0028417716670879
15.75,-0.00065488972685634,7.8496140642757e-05,2.3997593472978e-07,-0.00073338586749909,5.1896433958932e-07,7.589402743191e-07,0.32931844161382,-8.8226688420066e-06,0.057778843577778,0,99.695356347245,0.0046859190993827,0.23628447124154,0.00010030661036836,0.33359889662795,0.080137326728567,0.00063485781630383,0,0.0029233049307896
16,-0.00088429979099489,7.5694573086403e-05,1.6348607441526e-08,-0.00095999436408129,1.4018445311052e-06,1.4181931385467e-06,0.3343625654507,-1.246352213272e-05,0.059677831447612,0,99.482166667891,0.0048356369502915,0.24258128983553,0.00011714281334116,0.33861671357272,0.078301050715318,0.00041198972900206,0,0.0030050532950478
16.25,-0.0010708404038216,0.00012550785231568,-1.1937368390028e-06,-0.0011963482561372,3.5041644437117e-06,2.3104276047089e-06,0.33952767372501,-1.6041793143565e-05,0.061420842006366,0,99.89905117991,0.0050583903324602,0.24894062439719,0.00013639311958634,0.34374472978091,0.076535747209884,0.00021254115831502,0,0.0030868369422016
16.5,-0.0012709341693042,0.00015336226797343,-3.2900273083894e-06,-0.0014242964372777,6.6043255479807e-06,3.3142982395912e-06,0.34468923816106,-1.8570111295308e-05,0.062997231534029,0,100.19953538404,0.005287490747123,0.25538464697386,0.00015633432946933,0.34884942915425,0.074721113047715,7.933469777146e-05,0,0.003168351086892
16.75,-0.0014574198894501,0.00012653308395113,-6.2661075121821e-06,-0.0015839529734012,1.0376882500592e-05,4.1107749884103e-06,0.34978491556549,-1.9696466553935e-05,0.06455834367582,0,99.995002652839,0.0054899639827979,0.26185180848537,0.00017565856410123,0.35389470153261,0.072882713928241,3.0635798100649e-05,0,0.0032494706096125
17,-0.0015884232521977,7.8545844790276e-05,-1.0396086410297e-05,-0.001666969096988,1.4782378896126e-05,4.3862924858293e-06,0.35489516639364,-2.0794881295491e-05,0.066286370863162,0,99.63541353703,0.0056860544298165,0.26821536101891,0.0001967084156068,0.3589687877661,0.071208546691887,4.3637458971665e-05,0,0.0033302995314976
17.25,-0.0016285967509367,5.2287702489919e-05,-1.6156357098903e-05,-0.0016808844534267,2.0147013792118e-05,3.9906566932148e-06,0.36012223026314,-2.4591812059736e-05,0.068240963621344,0,99.554620008048,0.0058981782534156,0.27452339919385,0.00022721845849995,0.36416356868222,0.069617959600853,6.9787988507822e-05,0,0.0034109586597505
17.5,-0.0015339853691347,5.5402459584776e-05,-2.3889177876573e-05,-0.0015893878287195,2.6831119118631e-05,2.9419412420584e-06,0.36547264011174,-3.2545071929956e-05,0.069967783527595,0,99.716945415402,0.0061217120326533,0.28098165309777,0.00027580333837271,0.36948209832855,0.067865138586038,7.8710553592607e-05,0,0.0034915179885915
17.75,-0.0014087442451203,7.2779348118202e-05,-3.3469250040733e-05,-0.0014815235932385,3.4841432801075e-05,1.3721827603424e-06,0.37088686771644,-4.2474716837343e-05,0.071801190220672,0,99.840396179034,0.0063473476579924,0.28777983571962,0.00034242214049616,0.3748700851629,0.065771028836499,8.7370012543622e-05,0,0.003572143763629
18,-0.0013905492591266,9.2847559891898e-05,-4.4321331274764e-05,-0.0014833968190185,4.3693345869276e-05,-6.2798540548852e-07,0.37633580055266,-5.0310438941619e-05,0.073814261209516,0,99.841407679222,0.0065789565678613,0.294823228207,0.00041483603180955,0.38029487218509,0.063633200478059,0.00013245791064316,0,0.0036531333144973
18.25,-0.0015198167364213,0.00010717680975049,-5.5675274905214e-05,-0.0016269935461718,5.250361000745e-05,-3.1716648977638e-06,0.38183911236385,-5.4816868090174e-05,0.075970214766097,0,99.836940033654,0.0068157463144761,0.30176304967628,0.00047908158712283,0.38576578785783,0.061760200256184,0.00021179311023183,0,0.0037347162459416
18.5,-0.0017486839223603,0.00010265298673564,-6.6506614731115e-05,-0.001851336909096,6.0269096186109e-05,-6.2375185450062e-06,0.3874085845561,-5.8552117126611e-05,0.078099446242306,0,99.871499426157,0.0070388377580404,0.30853209755462,0.00053226080199427,0.39129769721793,0.06003158448901,0.00027508179667113,0,0.0038168967753354
18.75,-0.0019469704472025,7.3323689210841e-05,-7.5195987881377e-05,-0.0020202941364133,6.6283648122977e-05,-8.9123397583994e-06,0.39302540215682,-6.2875728122185e-05,0.080032199558486,0,99.86020784837,0.0072335911850398,0.31537552595588,0.00057801388092491,0.39688886572323,0.058194093758549,0.00028643364665995,0,0.003899543882049
19,-0.0020254776463472,3.5752936223871e-05,-7.9907793800857e-05,-0.0020612305825711,7.0430539684805e-05,-9.4772541160516e-06,0.3986790453363,-6.4951933920858e-05,0.081634147067544,0,99.757816603046,0.007414220877179,0.32236540980135,0.00061097634259443,0.40253912238411,0.056424500129483,0.00027192178857349,0,0.0039825734181472
19.25,-0.001914601053919,1.807534011696e-05,-8.0129084901171e-05,-0.001932676394036,7.3136607276951e-05,-6.9924776242207e-06,0.4043968226188,-6.2344403982454e-05,0.082854628888127,0,99.623421005187,0.0076104044216979,0.32923222505246,0.0006186507876708,0.40826958768959,0.055018023959648,0.0002806365683375,0,0.0040659942339453
19.5,-0.0016524582341448,2.8288777997606e-05,-7.7997151309323e-05,-0.0016807470121424,7.5107106044622e-05,-2.8900452647014e-06,0.41022056086602,-5.7330831616773e-05,0.084057445039271,0,99.498150436044,0.0078310857047647,0.33594302023402,0.00060099136425626,0.41411431938773,0.053814565474008,0.00032188216422532,0,0.0041498444779985
19.75,-0.0013108011714201,3.9533141405697e-05,-7.7620456662725e-05,-0.0013503343128257,7.7161735605159e-05,-4.5872105756639e-07,0.41617232805612,-5.3064334113961e-05,0.085327466613229,0,99.307388528527,0.0080513175470972,0.34270377591693,0.00057305418362747,0.42010516894983,0.052658979412363,0.00037220460950083,0,0.0042341885263242
20,-0.00099263531172609,1.3089673446789e-05,-8.2262050541867e-05,-0.0010057249851729,8.0241354555978e-05,-2.0206959858887e-06,0.4222620947879,-4.8765316140268e-05,0.086667809828824,0,98.911997709605,0.0082377995743065,0.34953366066104,0.00054385970085794,0.42628206502806,0.051670902843053,0.00042082592032903,0,0.0043192238550052
20.25,-0.00082833520504061,-6.7858855718125e-05,-9.1365432576645e-05,-0.00076047634932249,8.4947861955437e-05,-6.417570621208e-06,0.42852601468201,-4.2277858571914e-05,0.088137095185901,0,98.213417954689,0.0083812082095291,0.3563662346576,0.00050744773677702,0.43272334267754,0.050909510972286,0.00047144783875922,0,0.0044054129425356
