time,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
1.65e-05,99.722316566398,0.0052272244686083,-2.1125340691454,0.34321540221555,0.058526034693631,0.24910790600416,0.0031501447413011,0.70188839581223,0.34786373560307,0.074075812813117
1.7e-05,99.646349342005,0.0056249870657735,-2.0045486982655,0.35421699312114,0.061937646744805,0.26169978847336,0.0033148902873508,0.66604231221399,0.35811107219386,0.070499492192482
1.75e-05,99.433929481487,0.0060036812524647,-1.865070748089,0.36483724822152,0.065054716691173,0.27463300780124,0.003476492604629,0.61973101977827,0.36853036010146,0.066884824758089
1.8e-05,99.127195929898,0.0063935692828985,-1.7178389698721,0.37518612208643,0.068052952723652,0.28784630780962,0.0036385507095165,0.57086949222165,0.37922004727132,0.063285218019649
1.85e-05,98.895959904037,0.0068287586562113,-1.5693577514661,0.38592151708675,0.071050915451502,0.30145560037867,0.0038039723470599,0.52153533315241,0.39029086490363,0.059664963256586
1.9e-05,98.700670503789,0.0072800362647706,-1.4277147294398,0.39749219890673,0.074168024839808,0.31535742769508,0.0039718478466304,0.47448155873886,0.40183097150429,0.056368570284187
1.95e-05,98.239463685234,0.0076910342268345,-1.3040440357495,0.40972638080267,0.077417130801832,0.32929809132411,0.0041408921011234,0.43384505328716,0.41395855543271,0.053727001572938
2e-05,97.297008877818,0.0080509278580089,-1.2179584359298,0.42245088376618,0.080419347494271,0.34317132995976,0.0043137352437378,0.40551940475816,0.426926334864,0.05202311657694
2.05e-05,95.958610289549,0.00839504884629,-1.1644616445752,0.43605980752074,0.083093444418022,0.35713519722997,0.0044958945078635,0.38859788387856,0.44116444626678,0.051392324279411
2.1e-05,94.439372887343,0.008757626943854,-1.1383577915733,0.45128251176018,0.085385939205948,0.37181636596388,0.0046916955660896,0.38053065391618,0.45723189321673,0.05154412146748
2.15e-05,92.944181182976,0.0091439861599238,-1.137949590584,0.46867379684923,0.087585046377733,0.38805582575647,0.0049033768578573,0.38060039400839,0.47573402285293,0.052282082999347
2.2e-05,91.814697154349,0.0095489774479244,-1.1710093952985,0.48855247999669,0.089795377576569,0.40646206475459,0.0051336835211061,0.39105261670548,0.49721967817033,0.053687376600637
2.25e-05,91.625930121049,0.010010365397119,-1.2456339516048,0.511289801802,0.092398146641976,0.42718237124519,0.0053866103034577,0.41494510044215,0.52201209136539,0.056109490147475
2.3e-05,92.924335150117,0.010597605367415,-1.3784295914572,0.53727812282075,0.095750338660642,0.44962579597216,0.0056641258755824,0.458458507147,0.54998663717993,0.06043887038867
2.35e-05,95.786074069507,0.011318895133985,-1.5565593103922,0.56648773850789,0.099382263920757,0.47249859941393,0.0059627549151448,0.51714733449832,0.58041991297704,0.067325623427211
2.4e-05,99.55745017632,0.0120923138468,-1.7548135135349,0.59809224936511,0.10325339253092,0.49493716129684,0.0062737386670275,0.58280287225452,0.61205986066104,0.075922721166791
2.45e-05,102.96531647642,0.0128017126348,-1.9237884609512,0.63055636110108,0.10712516370063,0.51721065781403,0.0065860817257897,0.63896125517083,0.6434717646188,0.083967255934955
2.5e-05,104.60627781562,0.013345435018373,-2.0509812172552,0.66218676601526,0.11120779282027,0.54034288161209,0.006890232196987,0.68120087106993,0.67355870087684,0.089337054668181
2.55e-05,103.68625325987,0.013683788296827,-2.1362767489339,0.6919024358559,0.11569654406694,0.56462095937132,0.0071815346552639,0.70954207107995,0.70201939055934,0.09210189200973
2.6e-05,100.65961359597,0.013888529756956,-2.186776123547,0.71976500386942,0.12079205446492,0.58926437447611,0.0074625848967225,0.72625465848485,0.72947369808363,0.093815645710004
2.65e-05,97.238441587698,0.014138718548562,-2.2215664540815,0.74687381166558,0.12651766356395,0.6137530357325,0.0077425282854964,0.73758334768113,0.75711534846804,0.095634445473661
2.7e-05,95.482344100278,0.014632562962972,-2.2417872732039,0.77473458043341,0.13285395272655,0.63868324986154,0.0080326439353252,0.7439958156697,0.78602266105179,0.097684019577789
2.75e-05,96.410862113007,0.015451117673459,-2.2656918151313,0.80446916455795,0.13993819431733,0.66459895905895,0.0083459026304796,0.75160438392705,0.81652276894625,0.10019041805888
2.8e-05,99.184874173865,0.016471567532181,-2.2767275107342,0.83612794287826,0.14767811434826,0.69112687634126,0.0086793637680582,0.75479778626513,0.84804087241202,0.10321908349675
2.85e-05,101.6503803518,0.017413253581351,-2.2636036522169,0.8685828838985,0.15609804018046,0.71794677051589,0.0090103244122155,0.75007349412626,0.87956922214146,0.1057814102649
2.9e-05,101.97970518332,0.018027991705115,-2.2198124975247,0.90038981923343,0.16483502783176,0.74514317613631,0.0093628109651084,0.73564984232831,0.91043205705877,0.1071444181437
2.95e-05,100.12517537494,0.018321939301988,-2.1609810419985,0.93094307422765,0.17369326068782,0.77259126027215,0.0097234858536622,0.7163224502119,0.94076641210238,0.10771830110068
3e-05,97.776804350479,0.018592728500456,-2.1002171097088,0.960801800519,0.1825123889306,0.80021901105547,0.010094116300422,0.6962253432004,0.9713446017003,0.10825426664373
3.05e-05,96.772854458981,0.019172798239833,-2.058065920434,0.99107098983645,0.19123563499453,0.82822991633793,0.010477325008385,0.68240477892364,1.0029172037089,0.10926035390374
3.1e-05,97.445748277435,0.020086338969079,-2.0369231842286,1.0224963830303,0.20024328049303,0.85682652905018,0.010873206363125,0.67594767258077,1.0356801459211,0.11084643357501
3.125e-05,98.297603557992,0.020588100914602,-2.0386794041241,1.0386490355662,0.20515449013514,0.87921625566292,0.011075207730491,0.67683110741872,1.0524377784461,0.11175314586949
3.15e-05,98.790221385799,0.021029858957121,-2.036310584443,1.0549828279372,0.2103678062913,0.89407383540062,0.011279046201422,0.67658344359497,1.0693494532382,0.11263541737558
3.2e-05,98.542826261774,0.021654821953221,-2.0319433621586,1.0877319053724,0.22164945421112,0.9162761153208,0.01169056990428,0.67592085299204,1.1035607821313,0.11358104155307
3.25e-05,97.377331941624,0.02211508733219,-2.0348225323544,1.1205271053042,0.23430192365506,0.94810211363872,0.012108016394471,0.67670292222568,1.1385348736217,0.11285723218743
3.3e-05,96.361787210958,0.02277131859458,-2.0294065209611,1.1539200408268,0.24612512383089,0.98225290358491,0.012535005834288,0.67492213214257,1.1747218936696,0.11077113296107
3.35e-05,96.511647726784,0.023820200768284,-2.0316726221884,1.1887650668268,0.25738104178982,1.0185039893184,0.012976130887824,0.67546602937686,1.2123551387346,0.10831621995921
3.4e-05,97.672452007925,0.025156664542225,-2.0449143823345,1.2255675209261,0.2684156639158,1.0560850345067,0.013434115510454,0.67986789376592,1.2512311847828,0.10636554386731
3.425e-05,98.579931843768,0.025865932044811,-2.0643154697709,1.2446526767793,0.27412992828597,1.0853010433022,0.013669556072453,0.68674266334699,1.2710110895989,0.10568703385947
3.475e-05,99.346348929827,0.027236753229805,-2.0928793194361,1.2840703286407,0.28506044674509,1.1131787586625,0.014151183848452,0.69688546932746,1.3108922201003,0.1049085731649
3.5e-05,99.692150439834,0.027895896691403,-2.1217754675892,1.3042022087755,0.29068467516547,1.1423456293683,0.014396571425835,0.70724244584814,1.3309412574951,0.10459713438945
3.55e-05,99.971135741974,0.029197130680108,-2.1400505912206,1.345193620255,0.30132796592279,1.1702250895372,0.014891932797754,0.71494451088296,1.371121920989,0.10380115019773
3.6e-05,100.3866088528,0.030383542960592,-2.1560580855511,1.3866408270918,0.31193986089032,1.2090966778307,0.015388859572306,0.72158801153867,1.4112832700913,0.10175198369853
3.65e-05,100.6019577416,0.031241197267416,-2.13375949076,1.4278710983451,0.32205416653855,1.2488868308955,0.015883263367618,0.71732281180605,1.4512712648768,0.099101437462274
3.7e-05,100.17160335603,0.031694382526314,-2.0898707785176,1.4682734196513,0.33129701446913,1.2888203434684,0.016375591798039,0.70690728362775,1.491088612762,0.096630987862313
3.75e-05,99.187198056984,0.032036840757435,-2.029468851169,1.5077642861097,0.33875036131248,1.3286058534038,0.016871572104042,0.69114186870189,1.5309819950801,0.094555446183453
3.8e-05,98.354979611249,0.032745621828485,-1.9620083453869,1.5469229070533,0.34423539135343,1.3688930942379,0.017379302470997,0.67325878960839,1.5712944862802,0.092124229252255
3.85e-05,98.298711187012,0.034060009121724,-1.8798415565635,1.5866251636508,0.34819182260322,1.4104525350919,0.017904262295945,0.6521920467016,1.6122121446263,0.088847093108477
3.9e-05,98.945929279323,0.035808103000501,-1.7690265461453,1.627486407556,0.35440771325825,1.4531461388605,0.018445558894389,0.62336113501995,1.6536573174161,0.084808397710708
3.95e-05,99.644527179279,0.037584245889644,-1.6235602517399,1.6695098319488,0.36411211289895,1.4962453925329,0.018995791685995,0.58296480243263,1.695407075197,0.080650741754721
4e-05,99.74480766578,0.039023009746551,-1.4856443119665,1.7121545947814,0.37329067400439,1.5394995998226,0.01954445594328,0.54521078551723,1.7373092849665,0.076402184353168
4.05e-05,99.014669141133,0.039980521784334,-1.3458823660771,1.7547571361891,0.38197932719994,1.5832280697714,0.020082986070039,0.50823612227271,1.7794456720004,0.071960703396572
4.1e-05,97.657433579017,0.0405898650617,-1.2341557744075,1.7970012629778,0.3907738875906,1.6275001382001,0.020609046983746,0.48187798970204,1.8221857290944,0.067675892457445
4.15e-05,96.121049794059,0.041170951521584,-1.1378899396304,1.8391609453511,0.39924569063815,1.6722942052925,0.021128087034605,0.46093448283666,1.8666161291707,0.064129229093457
4.2e-05,94.87232775022,0.042009447462577,-1.0708568373743,1.8820356376314,0.40759897630743,1.7178099506317,0.021651325227892,0.44933629012012,1.9138605345461,0.061527004433337
4.25e-05,94.169181238623,0.04317020980598,-1.0321706310786,1.9266147028556,0.41575822323148,1.7642843658406,0.022191192898641,0.44913931748768,1.9637529604239,0.060224153533138
4.3e-05,93.936169563719,0.044527779505443,-1.0334197139528,1.9736206106783,0.42384869630003,1.8117519320041,0.022756748473959,0.4628437957767,2.0158761039456,0.060241870243611
4.35e-05,93.916539949762,0.045960809460197,-1.046020771889,2.0232563861818,0.4318507135275,1.8606113499158,0.023351338496558,0.4826898455126,2.0699636055389,0.061053777066058
4.4e-05,94.024647085907,0.047488028168201,-1.0593875529789,2.0753888187926,0.4399039870548,1.9113757823176,0.023972866207202,0.5040116942854,2.1258610235847,0.062436194365227
4.425e-05,94.215450031458,0.048316713479122,-1.0673303555964,2.1023467926586,0.44406727027591,1.9510195516689,0.024292326715246,0.51674601022694,2.1545200418105,0.063430351228025
4.475e-05,95.028444939031,0.05023735096513,-1.0896777967946,2.1581651257641,0.45235969459889,1.9907475794698,0.024942091996247,0.54257725446096,2.2131510187376,0.066228258366898
4.5e-05,95.982762839265,0.051348518879034,-1.1137877924288,2.1870350711252,0.45673665964079,2.0318100621402,0.025270624723563,0.55971472499462,2.2430494203781,0.068001365523312
