time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
0,0,0,0,0,0,0,0,0,0
5e-07,-5.9292306307801e-21,0.00082440486709606,0,0.00015045341544361,1.6955028020575e-05,12500.706851505,0.003284012900406,0.0031251767128763,0.00043442462532185
1e-06,6.4713317170229e-19,0.0029834204508253,0,0.00082231416091648,4.2332683358508e-05,7942.027571219,0.0080854729862169,0.0082358603185574,0.0014709628822194
1.5e-06,1.9906290700013e-16,0.0046623804377703,0,0.0017022758041014,6.4703781412786e-05,8343.7528922049,0.012275263229144,0.012307305434413,0.0022508907910038
2e-06,2.5620341080872e-14,0.0064172250521647,0,0.0025837322168421,8.8153581624367e-05,9740.1610165978,0.016751599343186,0.016828283911614,0.0031440798626796
2.5e-06,1.7241297162207e-12,0.0082481287782288,0,0.003467207491454,0.00011156682823524,8305.9694316829,0.021205209805596,0.021339816523684,0.0040313991254516
3e-06,6.7562284387153e-11,0.0099773588954031,0,0.0043526589994277,0.00013454141451808,9045.7186123185,0.025559353356797,0.025677738534685,0.0048800300452918
3.5e-06,1.6463954095853e-09,0.011777870653572,0,0.0052398383687369,0.0001579809222206,9014.4864496128,0.030030321598866,0.030192789800167,0.0057750822221754
4e-06,2.6018499472966e-08,0.013557529423848,0,0.006128634773233,0.00018113317252755,8713.8670757129,0.034440627329784,0.034624878181499,0.0066452926198156
4.5e-06,2.7386772365708e-07,0.01532682128873,0,0.0070189682107861,0.00020434792522317,9034.5824065417,0.038862916648369,0.039061990552063,0.0075201149096535
5e-06,1.9509329894872e-06,0.017119654761542,0,0.0079103781502958,0.00022764272587741,8883.9686619906,0.043310529754781,0.043541628319196,0.0084054796176257
5.5e-06,9.4842278637016e-06,0.018897405763644,0,0.0088007671104706,0.00025082053188457,8889.7399140438,0.047735156446642,0.047985055463204,0.0092853304545293
6e-06,3.1604649630895e-05,0.020681621694317,0,0.009683703741603,0.00027407338017949,8974.5355130881,0.052177984839595,0.052451124319987,0.010185600139071
6.5e-06,7.2841536767116e-05,0.022470103205155,0,0.010547199102716,0.00029731154998604,8903.7199944416,0.056622114813484,0.05692068819687,0.011113264733442
7e-06,0.00012024302620353,0.024254261556706,0,0.011380179124025,0.00032052814364983,8947.1328697315,0.061063764818016,0.061383401412913,0.012073885201775
7.5e-06,0.00015698865598916,0.026043767446458,0,0.012181727307262,0.00034378598019377,8955.6660675611,0.065515186890408,0.065859101147236,0.013067667093967
8e-06,0.00018910500347111,0.027833281746905,0,0.01295633884134,0.00036706281899113,8940.6498429487,0.069965961172989,0.070333180124863,0.01408745306555
8.5e-06,0.00022577481525173,0.029623124541078,0,0.013703488990954,0.00039045667223265,8966.1054826764,0.074420005200803,0.07480986895627,0.015137876705145
9e-06,0.00026200162262744,0.031415290508114,0,0.014422030530045,0.00041417874010552,8960.7753079859,0.078877907506044,0.079291589153935,0.016217950217439
9.5e-06,0.00029861514688199,0.033205857807431,0,0.015115280691413,0.00043869468940796,8959.5816599754,0.083334972621561,0.083771678395926,0.017320380483256
1e-05,0.00033547778772865,0.034990976183072,0,0.015794745958545,0.00046499361683851,8956.9414245612,0.087790810001235,0.08825080916706,0.018425138781459
1.05e-05,0.00037110664692965,0.036754411449686,0,0.016501643956064,0.00049479387526219,8927.4886299274,0.092238356246013,0.092721916680682,0.019463473952448
