time,DJ_over_J,DJint,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
4.5200000000001e-05,-0.1979533423143,-0.011181025474003,102.20379278064,0.056483135587832,0.31284903486025,2.1922126692094,0.32480241461541,2.0345632446051,0.025799623813111,0.35372835026713,2.2429939986453,0.082971181464731
4.5250000000001e-05,-0.20355275345023,-0.01144288494377,101.81997294703,0.056215819976944,0.32145778629321,2.1982080485952,0.32542172568572,2.0398935576325,0.025858858460116,0.35519447989193,2.2487552631587,0.083099238054422
4.5300000000001e-05,-0.21377325678359,-0.011914628051565,101.05688465259,0.055734885788948,0.32908475160686,2.2041049772548,0.3260345400396,2.0452585815374,0.025918416195936,0.35661649765904,2.2544982826325,0.083182912599403
4.5350000000001e-05,-0.22714844872386,-0.012519132442888,100.00108127197,0.055114320671007,0.33949942307352,2.2098837364357,0.32664579922574,2.0506574549724,0.025978270678593,0.35767454286933,2.2602293264554,0.083230552586171
4.5400000000001e-05,-0.24166250051073,-0.013158552604747,98.791036069841,0.054450121872188,0.34901463270611,2.2155411338902,0.32725918775406,2.0560883935219,0.026038366398341,0.35886838667644,2.2659564732857,0.083253376883785
4.5450000000001e-05,-0.2550997821718,-0.013734628594399,97.588210803526,0.053840220785249,0.35599594446501,2.221089429145,0.32788226054373,2.0615383532234,0.026098628055321,0.36023759828594,2.2716976150142,0.083270773383474
4.5500000000001e-05,-0.26554185480934,-0.014170160868136,96.541700761358,0.053363191570348,0.36586491746259,2.2265523901355,0.3285080772612,2.0669909036826,0.026158969153713,0.36118342955396,2.2774527795327,0.083307023409868
4.5550000000001e-05,-0.27186191734706,-0.014425477227373,95.756296120525,0.053061779921744,0.37413815209189,2.2319594461564,0.32913475722537,2.0724291725648,0.026219300013947,0.36223597829263,2.2832334429133,0.08338329036104
4.5600000000001e-05,-0.27400134379105,-0.014504618399185,95.273061176238,0.052936303882677,0.38289215973529,2.2373391946672,0.32975754396794,2.077838603746,0.026279535961465,0.36344431746815,2.2890373677616,0.083517886482109
4.5650000000001e-05,-0.27287813897137,-0.014448939429073,95.067857134674,0.052950153806895,0.3895847988272,2.2427138164209,0.33038470952777,2.0832156374222,0.026339606129486,0.3648967106287,2.2948627383949,0.083699364163549
4.5700000000001e-05,-0.26995380190536,-0.01431992567887,95.067753982689,0.053045838131557,0.39696027739549,2.2480959870816,0.33101637210241,2.0885717069519,0.026399462371694,0.36629521338808,2.3007089017567,0.083911225652659
4.5750000000001e-05,-0.26664610595268,-0.014176667413604,95.179775477714,0.053166602088388,0.40385810052722,2.2534893015706,0.33165558657408,2.0939273026634,0.026459086768633,0.36785222648723,2.3065747425431,0.084132364491436
4.5800000000001e-05,-0.26381469851648,-0.014055195977636,95.322723984712,0.053276773647081,0.4113071882377,2.2588920762614,0.33229272895099,2.0993002514072,0.026518495707077,0.36937379752073,2.3124595990046,0.084354064426862
4.5850000000001e-05,-0.26147711010608,-0.013956162666182,95.452166542961,0.053374318924207,0.41836181006766,2.2643031452393,0.33291820018798,2.1046975007087,0.026577738855788,0.37101611086655,2.3183637817776,0.08457244277446
4.5900000000001e-05,-0.25881723742318,-0.013844539345501,95.571223395317,0.053491566030682,0.42455457991768,2.26972751351,0.33353223922721,2.1101159318934,0.026636892505962,0.37258780416611,2.3242885190982,0.084790367489869
4.5950000000001e-05,-0.25447484045152,-0.013661204952216,95.724672683662,0.053683912044022,0.43195277115335,2.2751797801804,0.33413755041928,2.1155470451634,0.026696048276218,0.37443079988987,2.3302353448554,0.085020548544459
4.6000000000001e-05,-0.24703966833052,-0.013342678180474,95.979373750939,0.05401026592467,0.43822731064183,2.2806840139525,0.33472801135053,2.1209836027157,0.026755299501968,0.37621334198311,2.3362051329828,0.08527219339947
4.6050000000001e-05,-0.23559860174806,-0.012842863765207,96.398239722639,0.054511629822577,0.44399031518597,2.2862699346516,0.33531168177237,2.1264210197624,0.026814728215185,0.37802757089146,2.342197101496,0.085546337782149
4.6100000000001e-05,-0.22013206841991,-0.01215012158421,97.016568836288,0.055194691402407,0.45017698527709,2.2919664582028,0.33589163342048,2.1318586758434,0.026874395249508,0.38006835087479,2.3482081233273,0.085837956531972
4.6150000000001e-05,-0.201594616631,-0.0112944420111,97.828058988453,0.056025513973784,0.45681518770107,2.297794549091,0.33646862699141,2.1372990434915,0.026934334845831,0.38189104130002,2.3542325857841,0.086142040729126
4.6200000000001e-05,-0.18165753077924,-0.010342681739196,98.783968752289,0.05693505628327,0.46399113748964,2.3037616035482,0.33704205611521,2.142746171808,0.026994553667865,0.38374071017038,2.3602628691968,0.086451041172741
