time,EW,EW_br,FE,FE_br,Fy_top,J,KE,KE_br,PEW,SE,SE_br,max_disp_y,preset_ext_power,preset_ext_work_p
9,0.19193211587176,9.6643036722521e-05,0.0011335196330371,0,99.986625150958,0.0017031249951636,0.091217213497484,1.8146394248836e-07,0.19277726502091,0.097874708930969,0.0033330961156451,0.0010248280747482,0.02186997166475,0.19380202737235
9.25,0.19739888865436,9.6198345902599e-05,0.001334739737151,0,99.958271166375,0.0018157835058433,0.093473806823993,4.2920314643028e-07,0.19821895878473,0.10088677350269,0.0033421183434381,0.0010536708482982,0.021890902759306,0.19927213667535
9.5,0.20286977099888,9.5649922296702e-05,0.0015597708201214,0,99.971411891628,0.0019276200117545,0.095707284446543,8.2441379169558e-07,0.20366532908546,0.10390020220495,0.0033431193758706,0.0010828754028497,0.021909620758821,0.20474720211512
9.75,0.20833769356918,9.463657437743e-05,0.0018107694818412,0,100.00126690272,0.0020373037485792,0.097926698536624,1.7150025718915e-06,0.20911337127273,0.10689583782966,0.0033171769591839,0.0011128915842172,0.021904881077669,0.21022401484468
10,0.21378023584542,9.3749163914067e-05,0.0020836038365855,0,100.0075014492,0.0021433266856473,0.10016422098315,2.9656469469948e-06,0.21456082115281,0.10982145573647,0.0032807062220459,0.0011446060460968,0.021903147982728,0.21570001847723
10.25,0.21914126463045,9.297733809494e-05,0.0023774755507156,0,100.03564213712,0.0022446827413494,0.10251808155902,4.5224725419624e-06,0.22000721481735,0.11252762868846,0.003251447413702,0.0011795556014446,0.021897165066105,0.22117505760833
10.5,0.22428725773464,9.225094401846e-05,0.0026972341931913,0,100.09342727062,0.0023419056429244,0.10522839004258,6.1575407089844e-06,0.22544829429462,0.11466892394007,0.0032274154120716,0.001220042726448,0.021861647473922,0.22664490917584
10.75,0.22900172580627,9.1524202429393e-05,0.0030458087433611,0,100.1411539394,0.0024383742131627,0.10872959546633,7.6273537365971e-06,0.23087809702687,0.11571388568669,0.0031994969087795,0.001269002384216,0.021874184210247,0.23211188813636
11,0.23311133125482,9.0788421700525e-05,0.0034223448635101,0,100.18394042658,0.0025410793806399,0.11352330874655,8.9368738747843e-06,0.23629238289194,0.11522064772299,0.0031679658420661,0.0013293934501853,0.028600293137061,0.23842119780477
11.25,0.23676147474809,8.9822368487126e-05,0.0038259875487285,0,100.23008211719,0.0026586222081706,0.11975265307279,1.0532791218914e-05,0.24168660861363,0.11338284603544,0.0031389745452465,0.0014030607477625,0.037154898344739,0.24664059674
11.5,0.24060019123928,8.8262809373083e-05,0.0042578954883265,0,100.25315733408,0.0027958955071087,0.12678594149853,1.3078160171499e-05,0.24705642433171,0.11122950752321,0.0031135779805464,0.0014894351526244,0.043653883973836,0.25674169452982
11.75,0.24544206982795,8.5979741686649e-05,0.0047194844518763,0,100.25156497113,0.0029479418213778,0.13353336076778,1.7055278568782e-05,0.25240052643703,0.10978014507811,0.0030888482905663,0.0015848344525678,0.045954035238632,0.26794268443138
12,0.25149423373109,8.3106212246621e-05,0.0052108451477642,0,100.24725218963,0.0030970776811293,0.13954979808679,2.2541447067666e-05,0.25771936103857,0.10885712171381,0.0030652614110031,0.0016831719460334,0.043532215059713,0.27912846571867
12.25,0.25806824455689,7.9747242459794e-05,0.0057326624216593,0,100.23426238805,0.0032187032271687,0.14549282661732,2.9304972192891e-05,0.2630133252468,0.1074630103029,0.0030459279336651,0.0017782514644351,0.038173752208348,0.28934171162718
12.5,0.26426755749793,7.5832531704068e-05,0.0062841065794541,0,100.19274056135,0.0032981594961222,0.15200681024883,3.7036309148942e-05,0.26828445603993,0.10540943279466,0.0030311863389722,0.0018666281963693,0.033190610043787,0.29826225690869
12.75,0.26970153300892,7.1329072001369e-05,0.0068673251820532,0,100.11995693916,0.00334734771897,0.15878939005705,4.5551335252638e-05,0.27353804025159,0.10337073044212,0.0030189928897843,0.0019491451428037,0.031193031231221,0.30631021206807
13,0.27446194327033,6.6357300426885e-05,0.0074783358309084,0,100.03225355818,0.0034024278089548,0.16540764366976,5.4846279498513e-05,0.27878216388932,0.10147560911001,0.0030083258785985,0.0020297822358828,0.032735064573634,0.31430122404368
13.25,0.27895277574542,6.0973775996642e-05,0.0081175601805409,0,99.970681605403,0.0034980893549862,0.17202941301108,6.5007961542378e-05,0.28402546300743,0.099391438427583,0.0029987025964648,0.0021123958450369,0.036153034401217,0.32291223641553
13.5,0.28375673709707,5.4982941136457e-05,0.0087822558093977,0,99.977595895902,0.0036377281491559,0.17876176880743,7.6135481981526e-05,0.28927248571625,0.097263151165149,0.0029884079575554,0.0021978013872842,0.038207602184877,0.3322073159888
13.75,0.2891207051292,4.8096890025878e-05,0.0094731525693133,0,100.03445648765,0.0037888197075341,0.18541453454659,8.8372911008347e-05,0.29452063572623,0.095251515617676,0.0029751881007292,0.0022835723662703,0.037611510440712,0.34168470506699
14,0.29471658791967,4.0109925232121e-05,0.010188253989758,0,100.06206650671,0.0039132934847727,0.19198966928306,0.00010194979726139,0.29976442654934,0.09322511866452,0.0029558224451147,0.0023665882408643,0.035714638118151,0.35085047363685
14.25,0.3001322069229,3.0671938891187e-05,0.010927381057651,0,100.00972413667,0.0040053223518256,0.19854468406147,0.00011717442925297,0.30500359042525,0.091214897767468,0.002922228945048,0.0024458563853194,0.034742936196281,0.35965767042616
14.5,0.30529293377563,1.8568780281901e-05,0.011688774803354,0,99.914889585219,0.0040946433569404,0.20501732125244,0.00013462310031504,0.31024539666447,0.089285905536938,0.0028581496436359,0.0025230492315455,0.035448876694301,0.36843164703748
14.75,0.31042119405692,5.6161257859528e-07,0.012467786882913,0,99.85700571179,0.0042097574548618,0.21141917667398,0.00015584989547561,0.31549860527127,0.087394823649962,0.002739398289642,0.0026006547600162,0.036724066353616,0.37745326491847
15,0.31574485421662,-3.0067752429614e-05,0.013254674244078,0,99.867476303615,0.0043447040206702,0.21777263581262,0.00018467841241272,0.32076634679822,0.085568332029108,0.0025374037663841,0.0026799352080395,0.037163811234776,0.38668924961702
15.25,0.32123286497992,-8.3120531149748e-05,0.014033652503243,0,99.900174986068,0.004470265433177,0.22406331552691,0.00022850404968519,0.32604582851225,0.083823948887843,0.0022282778111836,0.0027605957268196,0.036671830495135,0.39591870483326
15.5,0.32668950122161,-0.00016483120409787,0.014785923478094,0,99.891922352623,0.004574401822903,0.23030743931742,0.000297391726997,0.33133457286715,0.08214991669672,0.0018094159818047,0.002841870413701,0.036184099859273,0.40502569612756
15.75,0.33202854730162,-0.00026484195257945,0.015487918419952,0,99.835613311464,0.0046799710256626,0.2365279701219,0.00039734600057044,0.33663545795278,0.080550011803218,0.0013169115869774,0.0029234063224901,0.036303431970963,0.41408663760634
16,0.33733630212232,-0.00034804618559143,0.01611448360139,0,99.77562346826,0.0048201434439666,0.24276011774665,0.00051745295577443,0.34195511116977,0.079010474901822,0.00082887192601419,0.0030051575210973,0.036708360554743,0.42321311167205
16.25,0.342720493001,-0.00036949436057786,0.016648407203094,0,99.744536189348,0.0050071839592111,0.2490432370244,0.00062156589880707,0.3472989865352,0.077522861018154,0.00044143091898078,0.0030869447458226,0.036876333302196,0.43241119840417
16.5,0.34817977693654,-0.00031422652529028,0.017082090969796,0,99.732916186963,0.0052300728654634,0.25539327357893,0.00066463065544885,0.35266946800295,0.076095367243551,0.00022066779381024,0.0031684632890122,0.03679357842013,0.44161993736946
16.75,0.35364948587982,-0.00022735154636166,0.01742890869309,0,99.717274597114,0.0054698967999317,0.26180032481133,0.00063766863013975,0.35806778825092,0.074735725641611,0.0001593923525615,0.0032495875625925,0.036780811347605,0.45081673609043
17,0.35911018147404,-0.00018720367206953,0.01771633167557,0,99.69092073798,0.0057077447177672,0.26824963120202,0.0006007069209197,0.36349600004772,0.073423040443395,0.00018230858889236,0.0033304208255593,0.036975406171891,0.46003626328036
17.25,0.36459648760902,-0.00023074020728765,0.017978888642601,0,99.662374179943,0.0059287273765405,0.27476356048114,0.00064452373015573,0.36895690776096,0.072077074645646,0.00021279499045743,0.003411083193108,0.037184369426764,0.46930623523019
17.5,0.37013245799075,-0.00031579076522663,0.01826494291764,0,99.639455346039,0.0061320761833502,0.28140315567832,0.00079475282071472,0.37445304174426,0.070585821883399,0.00024230763612242,0.0034916442967891,0.037276753782931,0.47861387563141
17.75,0.37570642680794,-0.00037437788323568,0.018598959276305,0,99.622417952042,0.0063323954214991,0.28820741082495,0.00097436731053151,0.37998618307902,0.068919874789658,0.00031481767186532,0.0035722704907929,0.037328617843241,0.48793954708468
18,0.38130494018376,-0.00038875566212668,0.018970590270268,0,99.607443912984,0.0065416615994425,0.29513834737532,0.0010954103522206,0.3855576819617,0.067170807551238,0.000436630509255,0.0036532596439043,0.037431389767264,0.49728454803599
18.25,0.3869350265424,-0.00039066212384817,0.019359158377132,0,99.591194512199,0.0067565818558556,0.30210996975609,0.0011617309430238,0.39116898117958,0.065445911603125,0.00054411899553345,0.0037348417648626,0.037573181363488,0.50666011942733
18.5,0.39260730009837,-0.00040135339316237,0.019741601198983,0,99.569856591342,0.0069702428398801,0.30906045702455,0.0012285911255485,0.39682193495699,0.06380639511526,0.00058766194691793,0.00381702015078,0.037705167885542,0.51606991308346
18.75,0.39832032581147,-0.00040768091687456,0.02008366300391,0,99.53378494872,0.0071834924351138,0.31597305428518,0.001293732011138,0.4025192211234,0.062292276606554,0.00059280046072962,0.0038996607271492,0.037837471240187,0.52551274297418
19,0.40407081015335,-0.00039408384965315,0.020365933083515,0,99.463047618719,0.007396458440951,0.32283642752661,0.0013052584293758,0.4082655152243,0.060948598236558,0.000601602951071,0.0039826755953861,0.037991481538257,0.53499136207148
19.25,0.40986678179894,-0.00036323307937601,0.020606080300611,0,99.325154148043,0.0076033210522105,0.32961810313442,0.0012530941195257,0.41406986246272,0.059807525899167,0.00061978919833028,0.0040660736302219,0.038186156841221,0.54451356686892
19.5,0.41572518669508,-0.0003205735135886,0.020825765028945,0,99.071653390979,0.0078014841283049,0.3362841336346,0.0011740146754539,0.41994945491451,0.058889034387008,0.00065091306788314,0.0041499019603146,0.038387388304508,0.55408526001214
19.75,0.42166680345704,-0.00026840942523762,0.021043842564457,0,98.632732119058,0.0079916087556874,0.34282794805066,0.0010882851760626,0.42593517444479,0.05819346063079,0.00070932398817208,0.0042342438689228,0.038621963888364,0.56371142903624
20,0.42772250946256,-0.00021331832848831,0.021285375159968,0,97.914569724738,0.0081688689086027,0.34928689446363,0.00099118923927927,0.43207939423961,0.057683345208284,0.00078810627583257,0.0043193187481342,0.038909556264674,0.57340286905537
20.25,0.43394536829976,-0.00016084671805752,0.021552905788046,0,96.807713766854,0.0083263187273751,0.35575209862044,0.00087995949195019,0.43846606285205,0.057326484395631,0.00086782980049463,0.0044056010898194,0.039279074492268,0.58317644789999
20.5,0.44041835804817,-0.00011321222257422,0.021846879568509,0,95.215872989068,0.0084610758994027,0.36233815844815,0.00075724046942692,0.44522169688472,0.057138476045448,0.00093672657054447,0.0044939007619678,0.039785109260729,0.59305947086912
20.75,0.44725623892869,-7.3618263309659e-05,0.022177281371619,0,93.11222606643,0.008571948383465,0.36915634685086,0.00063144658385426,0.45252354843133,0.057168618123398,0.00098255936272327,0.0045854108253665,0.040510342593784,0.60309640235093
21,0.45460437934707,-4.3047665966255e-05,0.02255113941263,0,90.619919223886,0.0086625287533929,0.37635976844161,0.00051678808085366,0.46059837850633,0.057448778190811,0.00099957668857307,0.0046817152813022,0.041507162202626,0.61334859045048
21.25,0.46263718586613,-1.7891953083618e-05,0.022964901391513,0,88.091640709377,0.00875194499856,0.38417526827687,0.00042064838617837,0.4697033908645,0.057988435799145,0.0010006224689007,0.004784700252346,0.042769552850824,0.62388317983216
21.5,0.47156061225299,2.814826303193e-05,0.02340797134122,0,86.137246089348,0.0088798486567627,0.39282733895962,0.00034071045402836,0.48008239131744,0.058856849317087,0.0010008624792006,0.0048963045343024,0.044965489494408,0.63485006012532
21.75,0.4816197302118,7.5575140683846e-05,0.023872784684107,0,85.53801515242,0.009101171374141,0.40240004793967,0.00027391893721172,0.49189744656048,0.060258141040009,0.0010056338956465,0.0050180915537463,0.050520465157662,0.64678580445683
22,0.49308814899631,0.00012221538044187,0.024364752533119,0,87.01115827889,0.0094693799364581,0.41269932181161,0.00021941205491546,0.50514929601819,0.062547659182082,0.0010165196752274,0.0051507094865845,0.05613239284927,0.66011741170769
22.25,0.50618545143844,0.0001636622980921,0.024894574963759,0,90.85571341582,0.01000755715019,0.42323719987353,0.00017688233293848,0.51961466113928,0.066080867258042,0.0010329471399568,0.0052934058150167,0.060352417099364,0.67467801295127
22.5,0.52089393633616,0.00019757177788591,0.025469680201652,0,96.607947518904,0.010676960512819,0.43348044124151,0.00014585537400726,0.53483745572642,0.070826417834095,0.0010556077640206,0.0054438250105927,0.062289677909369,0.69000827482736
22.75,0.53676438392694,0.0002310149153554,0.026090264741902,0,102.91596805378,0.011363154586782,0.4432659735693,0.00012563558889689,0.55020386286448,0.076040299585912,0.0010893242480075,0.0055982877088702,0.061544676283141,0.70548756910143
23,0.55291613534654,0.00025899942112254,0.026752470096939,0,107.83240992643,0.011900984175311,0.45297981696133,0.00011471784891526,0.56510219000593,0.080506105658175,0.0011392742780778,0.0057526062429718,0.058516735817803,0.72049524561405
23.25,0.56835863738936,0.00026736233096434,0.027452027443616,0,109.55714649165,0.012143669473646,0.46318227449078,0.00011158279780894,0.57912300488925,0.083360858183231,0.0012044509268043,0.0059032562537631,0.054431263372444,0.73461374551283
23.5,0.58246702648011,0.00027541243887655,0.0281872315291,0,107.36797349699,0.012050648112176,0.4740071001401,0.0001150764162695,0.59221497330487,0.084743270497919,0.0012854443726118,0.006048476584954,0.050962391604984,0.74778795238501
23.75,0.59524977071127,0.0002680369178769,0.028952983538588,0,102.22143418941,0.011741019857173,0.48506985425678,0.00012488199771569,0.60470757045552,0.085506489382536,0.0013850472834321,0.0061887636413954,0.049649409974887,0.76036442758249
24,0.60724670013377,0.00023692901919207,0.02974417141068,2.7602690011291e-06,96.524706368453,0.011461070364359,0.49602357031536,0.00014008863831961,0.61716266756937,0.086357127093668,0.0015077613962921,0.0063264134972228,0.050725622115314,0.77291130659376
24.25,0.61923877256729,0.00019272743055369,0.030558799361045,1.4264925083243e-05,92.99446336687,0.011461108410562,0.50695982261837,0.00016077647440704,0.63010861603997,0.087550855363705,0.0016586918509665,0.0064642361324767,0.053507165427999,0.78594040503668
24.5,0.63195473603546,0.00012556810706895,0.03140108285424,4.1458133574038e-05,93.151653155097,0.011845711448035,0.51809373115174,0.00018615403087538,0.64379099181316,0.089224096779935,0.0018403429887934,0.0066040777147866,0.056613358115608,0.79970547047963
24.75,0.64576501219733,4.7279888101062e-05,0.032276228830248,9.0139611871142e-05,96.401218420795,0.012498728298233,0.52936218912031,0.00021656336022059,0.65808235244168,0.091445209477361,0.0020621855714659,0.0067459863255929,0.05846145873631,0.81408982258612
25,0.66045950713634,-5.367783475525e-05,0.033185039270844,0.00016801180193945,100.40769927159,0.013149005978098,0.54060964726424,0.00025398201529558,0.67260655052405,0.093909847915743,0.0023299276745218,0.0068885332396933,0.058497042022308,0.82870963518095
25.25,0.67539206301211,-0.00016694474331694,0.034130027067917,0.00028370183135351,102.63271640723,0.013547273180497,0.55187587137796,0.00030107196497846,0.68699738530222,0.096121243356585,0.0026554335733464,0.0070300850080698,0.057346217054267,0.84319004256552
25.5,0.68997336810695,-0.00030900514333208,0.035116927141257,0.00044382202611498,102.01380785256,0.013635253288889,0.56325129702009,0.00036072464484877,0.70112017311864,0.097906302893377,0.003045236768201,0.0071701659172186,0.056274585669885,0.85739264290604
25.75,0.70406589574017,-0.00048024898732776,0.036149667260746,0.0006582363886967,99.564747790652,0.013579323951028,0.57469409500686,0.00043291375550863,0.71511168943657,0.099486060612263,0.0035138111745241,0.0073099547571937,0.056245970559559,0.87145771243472
26,0.71797307702812,-0.00067897898098459,0.037234855565819,0.00093879075465388,97.44023005091,0.013635593365468,0.58617058998174,0.00052672441994428,0.72922768861682,0.10108590341754,0.004064145198999,0.007451565700005,0.057281275394639,0.88564861817899
26.25,0.73213309664992,-0.00091671986777702,0.038376951218097,0.0012944803739148,97.208544591356,0.013948797953208,0.59774503416683,0.00065428254637023,0.74362890317886,0.10277551229118,0.00469780600066,0.0075966622953085,0.05858423237485,0.90013180665018
26.5,0.74677114665917,-0.0011824466418394,0.039590117453126,0.0017451278912501,98.724782270596,0.01444925441636,0.60948202520269,0.00082719924076288,0.75827327525224,0.10445553663507,0.0053947862556022,0.0077454499523745,0.059281042371407,0.91486496599346
26.75,0.76174585182174,-0.0014398749588047,0.040886573136208,0.0023086955062174,100.48394852483,0.014932656192011,0.62142320687309,0.0010536569309405,0.77298387362123,0.10589270010841,0.0061132992229811,0.0078967724903281,0.059127219336092,0.9296659987069
27,0.77671901593815,-0.0016783266527898,0.042268431883745,0.0029916851609473,101.05082223712,0.015247211992562,0.63360909657051,0.0013316166254963,0.78761302669654,0.10690717658174,0.0067817019700376,0.0080491595383629,0.058601494326087,0.94438208791467
27.25,0.79147729542752,-0.0018852136427671,0.043721099201609,0.0037836653830754,100.24701020046,0.015417308550499,0.64601300038913,0.0016324015040115,0.80215288711067,0.10758313372452,0.0073451684836968,0.0082083943749356,0.058378076322257,0.95900453424571
27.5,0.8060821436202,-0.0020465980096141,0.045218791781122,0.0046618540240316,99.079606648348,0.015595478196602,0.6585425427983,0.0019190845045857,0.8167082725294,0.10815382273929,0.0077602745561314,0.0083713060677448,0.058718191372513,0.97364156770756
27.75,0.82074939821983,-0.0021768970738289,0.046736459222185,0.0056039630735791,98.63007217326,0.015900581732885,0.67111626712586,0.0021663412865063,0.83138042646017,0.10880223823226,0.0080000035682,0.0085346993518892,0.059336200331209,0.98839836667052
28,0.83562367542777,-0.0022911134239714,0.048243450322518,0.0065811502884106,99.071249648177,0.016309057435581,0.68370529737616,0.0023605071422006,0.84618201241177,0.10957488329297,0.0080940999212032,0.0086981535748519,0.059785536169233,1.0032885837331
28.25,0.8506641412646,-0.0023879357887195,0.04971133741728,0.0075652839994834,99.717079119277,0.016703274173319,0.69634821955582,0.0024934547072736,0.86105325182131,0.11036401089464,0.0081070290494013,0.008861252898222,0.059909873027874,1.0182505098827
28.5,0.86572695412786,-0.0024637486657998,0.051117421516675,0.0085346281059919,99.877038269193,0.017009492482396,0.70912615783728,0.0025659747651796,0.87594060457899,0.11105929334661,0.0081335350905824,0.0090236274873515,0.059914903664225,1.0332286069692
28.75,0.88072596951268,-0.0025277748928455,0.052465677948845,0.0094934776069233,99.523958028965,0.017267698479016,0.72208614984529,0.0026020257640059,0.89084777396238,0.11165190624392,0.0082256669296459,0.0091865687585605,0.060070582108688,1.0482267926908
29,0.8956939447529,-0.0025921064906121,0.053767375965761,0.010450989825087,99.144925903666,0.017567011762081,0.73518864025504,0.002638331185654,0.9058164869928,0.11224724557246,0.008401825741052,0.009361628817584,0.060424662715952,1.0632886982939
29.25,0.91071099573115,-0.0026608139570974,0.055042594619588,0.011424904464229,99.1036563725,0.017937928710262,0.74835996198925,0.0027119984298031,0.92087518078529,0.11292619987085,0.0086550346214543,0.0095450453854256,0.060818655308304,1.078444113047
29.5,0.92580884554526,-0.0027129890902202,0.056311367959896,0.012435344393535,99.287516848371,0.01832814629189,0.7615637706539,0.0028304044685315,0.93601753499964,0.11366042143725,0.0089470293246857,0.009731121892966,0.061118241512836,1.0936862251496
29.75,0.94095449414855,-0.0027593835742077,0.05757860366021,0.013489650169095,99.348343393974,0.018674479671613,0.77482600838231,0.002970136908354,0.95122623139955,0.11438055649431,0.0092167076927453,0.0099186352446426,0.061361136608225,1.1089961474147
30,0.95610828531975,-0.0028024061648129,0.058828873727164,0.01457648799349,99.139108783685,0.018972352087408,0.78816617361205,0.0031030980628964,0.96650501069295,0.11511295344786,0.0094214831642114,0.010106601710695,0.061681512470227,1.1243764785495
30.25,0.97127100781929,-0.0028624294571673,0.060049980333671,0.015679961565679,98.820511229739,0.019264438251238,0.80155533969393,0.00321771734097,0.98188207047906,0.11595833119486,0.0095544272961233,0.010294453094219,0.062148001247626,1.1398551677643
30.5,0.98646781263378,-0.0029610064312583,0.061247521041243,0.016789920381699,98.59276249954,0.019574593594789,0.81493398743525,0.0033185340792096,0.99738879732836,0.11698905159422,0.0096437954101919,0.010482005204652,0.062718714813112,1.1554635072719
30.75,1.0017019660806,-0.0030678297122517,0.062444217807105,0.017910308062425,98.439890267065,0.019869554537875,0.82829081846987,0.0034145183875946,1.0130451535518,0.11817401108903,0.0097373848654587,0.010669342412254,0.063339843751134,1.1712208270924
31,1.0169392574511,-0.0031650019443995,0.063659169092932,0.019045513934047,98.179241227533,0.020089968424107,0.84169145353574,0.0035154523000613,1.0288686826968,0.11941669051578,0.0098438471796748,0.010856776646805,0.064043651361945,1.1871437639815
31.25,1.0321368057512,-0.0032598119968838,0.064909108470262,0.020201708402334,97.701091325451,0.020214627999038,0.85524036137283,0.0036288049885762,1.0448929735798,0.12061388557707,0.0099262594956888,0.011044923627046,0.064930332158056,1.2032655119215
31.5,1.0472793878656,-0.0033601600092025,0.066192924131551,0.021376459218967,97.092558218761,0.020289248844014,0.8690690393448,0.0037464487559551,1.0611723824206,0.12167385719628,0.00997963293654,0.011234815383035,0.066072481005744,1.219640863567
31.75,1.0623924323549,-0.0034707640632669,0.067507566961403,0.022566433672848,96.540262056625,0.020394745383239,0.88336575830808,0.0038571315796181,1.077768273024,0.12244606026558,0.0099900885968743,0.011427932434213,0.067482968559739,1.2363352947627
32,1.0775412652449,-0.0036087186228751,0.068862183226844,0.023774940479713,96.179362880545,0.020600125842148,0.89832404543607,0.00395357236694,1.0947308046101,0.12279743030563,0.009966422940726,0.011626075256904,0.069227749486297,1.2534241345184
32.25,1.0928422600643,-0.0037550257854928,0.070261178950558,0.024990442116304,96.064538482081,0.020953031977257,0.9140676958161,0.0040487880800814,1.1120884817877,0.12269363951506,0.0099240083775393,0.011831054187606,0.071888242367719,1.2710636335002
32.5,1.1084859961396,-0.0038917705188237,0.071706261661571,0.02620707609398,96.235608177155,0.021497057269156,0.93055628115329,0.0041565194703369,1.1298439588726,0.12226958853439,0.0098544551372985,0.012044246595618,0.075909307586502,1.2895383272445
32.75,1.1247366181016,-0.0040201251931633,0.073199227228722,0.027421193073788,96.739458015203,0.02226643652861,0.94755552373659,0.0042916932930868,1.1479695281913,0.12184350472259,0.0097682874416733,0.012266146267009,0.079630636669283,1.3089808202764
33,1.141868391616,-0.0041401557772786,0.074736616552678,0.028635267452513,97.568733523781,0.023249965743591,0.96467554108326,0.0044385999329325,1.1664031869139,0.12175176154136,0.0096538585822082,0.012496075979887,0.082247578640926,1.3292155971902
33.25,1.160044583208,-0.0042578475639613,0.076321979283476,0.029852567424068,98.605531982827,0.024364426316482,0.98162337310133,0.0045808714137177,1.1850525254288,0.12207287998028,0.0095020000079353,0.012732205743891,0.083371978826167,1.3499180418736
33.5,1.1792020426293,-0.0043682568285319,0.077942006390461,0.03107165508976,99.640360266063,0.02546482639639,0.99842509724333,0.0047094508000227,1.2038099705373,0.12250402682249,0.0093061997787993,0.012971916715161,0.082957807171101,1.3707092651233
33.75,1.1990224250569,-0.0044660640203957,0.079589864104161,0.032288601243238,100.43892471259,0.026382507858266,1.0153849958069,0.0047996012068201,1.2225753511665,0.12255300925541,0.0090675826208372,0.013212422749198,0.08135156710238,1.3912479369075
34,1.2190242685952,-0.0045473445133526,0.081267168499579,0.033494215369716,100.80513246007,0.026976107979247,1.0328465495282,0.0048451111722493,1.2412789445188,0.12188488962992,0.0087896456244834,0.013451461410292,0.079229222094366,1.411320535557
34.25,1.2387309164089,-0.0046171517315051,0.08297417716296,0.034678373943934,100.63633136217,0.027187302821732,1.0508913157376,0.0048739805651195,1.259899142894,0.12060985528832,0.008479469860738,0.013687827176247,0.07734955496793,1.4308928826898
34.5,1.2578221321173,-0.0046867127628357,0.084706940768293,0.035827473662951,99.978268650826,0.027082863615095,1.0692559240765,0.0049015379826329,1.2784689950253,0.11912127291166,0.0081418195750415,0.01392156049864,0.076421384725249,1.4501142501515
34.75,1.2762083450837,-0.0047575364284847,0.086457707379197,0.036927734438462,99.04862779037,0.026853917460362,1.087645599674,0.0049281796346148,1.2970663551706,0.11770828881985,0.0077974711421525,0.01415372904825,0.076435887549341,1.4692214091858
35,1.2940414179384,-0.0048263546986362,0.088223318465667,0.037969559939698,98.189867476427,0.026758128352279,1.1060286923168,0.0049357522456788,1.3157871094408,0.11632953538209,0.0074601599824868,0.014385903694739,0.077338982521162,1.4884432679446
35.25,1.3116915569616,-0.0048914240535881,0.089993535564721,0.038946222114408,97.753733965237,0.027020547094393,1.1246137345069,0.0049247787760647,1.3347086853544,0.11484070660915,0.0071332910020708,0.014619563604558,0.079575584084459,1.5080575887703
35.5,1.329652993525,-0.0049506906353404,0.09174199850558,0.039854921217803,97.95481893814,0.027729588270624,1.1434858598005,0.004885143447991,1.3538570265609,0.11335157984535,0.0068322116276363,0.014855690364748,0.081923239101762,1.5282449416686
35.75,1.3483313037958,-0.0049977105098721,0.093433740871662,0.04069539453448,98.745676284952,0.02877350027018,1.16249574904,0.0048363056454655,1.3731918390595,0.11209943087623,0.0065509695011165,0.015094714182226,0.083477123907518,1.5489199870448
36,1.3678049265488,-0.0050348517920576,0.095043638980842,0.041472968552018,99.790159779036,0.029866531124166,1.1814297178956,0.0047701169888575,1.3926206432839,0.11113817329243,0.006297350772166,0.015336801010971,0.083860032033132,1.5698371315373
36.25,1.3877679942414,-0.0050760314283608,0.096570703298449,0.042195251667166,100.60588423223,0.030687309478297,1.2003138347135,0.0047340682577348,1.4120395896046,0.11026300611168,0.0060620506294781,0.015582293047452,0.083316205559544,1.5907341612364
36.5,1.4077354623863,-0.0051342787091923,0.098027657800243,0.042864700168594,100.83925409216,0.031070273917985,1.2192242244069,0.0047127787514331,1.4313813800298,0.10931134600949,0.0058493703371425,0.01583201433241,0.082561673665902,1.6114688961396
36.75,1.4273444828365,-0.0052058719434434,0.099431365307776,0.043483730810805,100.48862370352,0.031115787265454,1.2382054399086,0.004719233848843,1.4506417003813,0.10828768283103,0.0056518397572797,0.016087191877919,0.082255445564816,1.6320710360434
37,1.4465274244111,-0.0052889156951683,0.100803659407,0.044051666746739,99.885397620253,0.031119868293992,1.2572406018976,0.0047440111622915,1.4698677563011,0.1071905259637,0.0054656483610412,0.016348937559899,0.082659178847727,1.652685364095
37.25,1.4654869077354,-0.0053745241568878,0.10217129209309,0.044573572224067,99.438211211318,0.031367755697323,1.2763944601152,0.0048127917116056,1.4891194286625,0.10596580932697,0.0052942978865455,0.016617513267167,0.083590859049891,1.6734666188322
37.5,1.4845348930109,-0.0054651518959636,0.10354886993913,0.045050788109352,99.354226548282,0.031952298817625,1.29572692651,0.004923141614513,1.5084322130608,0.10457795339871,0.0051316634346175,0.016891799354801,0.084598931587712,1.6944903426619
37.75,1.5038919717501,-0.0055791297105006,0.10494442051127,0.045487395882681,99.553796043992,0.032750046122906,1.3153162743469,0.0051585224038828,1.5278054330562,0.10300955290771,0.0049497551270945,0.017169344072083,0.085276886524676,1.715724819926
38,1.5235631180021,-0.0057110910078626,0.10636792400436,0.045896600789644,99.804057520049,0.033547822332654,1.335085782851,0.0054804858377745,1.5472166682861,0.10130505020918,0.0047781805535604,0.017447064407591,0.085526393994526,1.7370752299909
38.25,1.5433746252644,-0.0058402342422578,0.10781074999769,0.046285159061165,99.922189195769,0.034201351732054,1.3549238030903,0.0058093714680301,1.5666450048869,0.099509794580857,0.0046223010071827,0.017722267763011,0.085546922787935,1.7584593945887
38.5,1.5631279649004,-0.0059660388617163,0.10925654125943,0.046657623882084,99.885922544737,0.034712041546024,1.3748811797626,0.0062397066144586,1.586084540076,0.09767344763516,0.0044553584887271,0.017993442761401,0.085649047412449,1.7798588908637
