time,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
2.8e-05,95.512168263615,0.015731856781153,0.84397198752718,0.18119057245481,0.70327104381573,0.0086327629688324,-0.97773688383529,0.85669508854784,0.1000143883145
2.85e-05,97.696756214199,0.016695358943301,0.87638400433328,0.19113304678634,0.73092655720588,0.008969538466855,-0.9875645470223,0.88944694024957,0.10317589235846
2.9e-05,100.72208803018,0.017731869157926,0.9102716527291,0.20235747500378,0.75893853084163,0.009306190156043,-0.99279545473586,0.92270059545665,0.10635557776257
2.95e-05,102.24248477734,0.018583649452726,0.94417166627799,0.21471020978017,0.78736465007487,0.0096515975747522,-0.98116045465553,0.95554393491762,0.10826653227156
3e-05,101.23212534811,0.019064973570854,0.97694385145125,0.22780196036243,0.8163236347064,0.010014651068203,-0.95660466485072,0.98770319534636,0.10879077088277
3.05e-05,98.789897268045,0.019295792870787,1.0085850417773,0.24068652553469,0.84556911593507,0.01038454372243,-0.927109245926,1.0197017405314,0.10894822222132
3.1e-05,96.986283382548,0.01967734366168,1.0400804849884,0.25289789973958,0.87502095230843,0.010764107692116,-0.90053132616389,1.0523959563512,0.10957153810521
3.15e-05,96.950155474318,0.020478506097556,1.0725607925782,0.2655485318782,0.90477998322865,0.011154413821693,-0.88167092896462,1.0862913064412,0.11118784917328
3.2e-05,98.061632536199,0.021514780012281,1.1063917051574,0.28016618893771,0.93478524935857,0.011552955188479,-0.8761439363967,1.1212681617529,0.11361991845001
3.25e-05,98.812427519542,0.022382551743182,1.1409994774627,0.29561154888492,0.96523730160329,0.011955860976388,-0.8819693552222,1.1569328956305,0.11588905936112
3.3e-05,98.31711386682,0.022939347639107,1.1756744201196,0.31053786196976,0.99685355870123,0.012362004218921,-0.88755995507281,1.1931610781642,0.11690875773439
3.35e-05,97.071912633881,0.023416237589596,1.2103889504548,0.32508508933749,1.0305527522129,0.012775122116328,-0.88714226725648,1.2302573369549,0.11609778748202
3.4e-05,96.333968002955,0.024123700294811,1.2457922908117,0.33980365499859,1.0669213298205,0.013202128897846,-0.8830921228316,1.2686362281847,0.1139311953814
3.45e-05,96.785143877093,0.025173938410135,1.2826397222618,0.35375761179174,1.1053373769903,0.013649332691621,-0.88432934959302,1.3084229541618,0.11163485153446
3.5e-05,97.930254078913,0.026466354107353,1.3212906168447,0.3674627090785,1.1448809753493,0.014119612165871,-0.8928593074886,1.3493686043899,0.10988012524315
3.55e-05,98.871721753559,0.027852399353318,1.3616677553936,0.38073574797186,1.1847205633702,0.014611845081099,-0.90775074272203,1.391077667203,0.10900584042814
3.6e-05,99.376319001205,0.029273526095421,1.4035473380007,0.39418065139394,1.2244905121522,0.015121618895642,-0.92482250930085,1.4332343784086,0.10871899678412
3.65e-05,99.848512796342,0.030713570557861,1.4466675885941,0.40706767389237,1.2643568156784,0.015642140578912,-0.93960727833227,1.4756076149292,0.10831241656667
3.7e-05,100.45343666742,0.032032989252478,1.4905180593337,0.41866500000266,1.3049058502554,0.016165697799364,-0.94759671744527,1.5179494228482,0.10707560656518
3.75e-05,100.7563384561,0.032979047596803,1.5342540944882,0.4282503578662,1.3461531503994,0.016686338188242,-0.94740149726259,1.5600303615108,0.10528413604985
3.8e-05,100.31688180795,0.033468791237594,1.5770806273444,0.43677046180456,1.3875870756595,0.017202782537505,-0.93734180487027,1.6018208056005,0.10348205981582
3.85e-05,99.318132834405,0.033791935615862,1.6187880261146,0.44357687837061,1.4288229923834,0.01771918453718,-0.92063594263307,1.6435826801527,0.10207029132634
3.9e-05,98.4342485785,0.034424571238151,1.6598925668577,0.4488254096184,1.4704624857858,0.018242432871763,-0.90126482705791,1.6857209020584,0.10018406053325
3.95e-05,98.211658275715,0.035665709907631,1.7013048074731,0.45298367589058,1.5137931118629,0.018777470332419,-0.87529895493086,1.728517557124,0.096955530031863
4e-05,98.67355834153,0.037465341873126,1.7438142461959,0.45698856305871,1.5587402115432,0.019323754750155,-0.84166394550841,1.7719780368192,0.092923089476689
4.05e-05,99.390980709302,0.039484652889537,1.7876672000473,0.46415907754067,1.6043546145545,0.01987507886616,-0.79594767485404,1.8158854926036,0.088509942474769
4.1e-05,99.780529926701,0.041263611796849,1.8324501413241,0.47634291989362,1.6500378442613,0.020422712272704,-0.73938576883826,1.8599975725275,0.084137239909396
4.15e-05,99.397071902262,0.042461925566046,1.8773911178495,0.48807607343484,1.6957078892538,0.020960098631213,-0.68060726919566,1.9042653372759,0.079726188589096
4.2e-05,98.169642801682,0.043101766770608,1.9219258276851,0.49903739098288,1.7417919743803,0.021486756423414,-0.63147807261343,1.9493858284695,0.075342597181122
4.25e-05,96.498103715474,0.043592023139819,1.9661402183639,0.50913318984555,1.7885211178774,0.022009374648125,-0.59277240835689,1.9967784521249,0.071394409125959
4.3e-05,95.043601549114,0.04441188167445,2.0107957155104,0.51785468824046,1.835133407767,0.022539366064345,-0.57181785501176,2.0465080384726,0.072342826457716
4.35e-05,94.261273621374,0.045712377681579,2.056946102556,0.52430941472599,1.8827639379286,0.023088147715813,-0.56963681884578,2.0983862358372,0.067938691312764
4.4e-05,94.083265825105,0.047261910492339,2.1054091795724,0.5321556784926,1.9319957712527,0.02366291819036,-0.58397304105518,2.1523554091802,0.068053038800429
4.45e-05,94.100874013051,0.04878609946691,2.1564605725371,0.54191097304898,1.9821859412854,0.024265213662131,-0.60292058793141,2.2081963829384,0.069093657886511
4.5e-05,94.060393008759,0.05027917560444,2.2099687709841,0.55180875827761,2.0342551226127,0.024892218823392,-0.62372198703886,2.2658113481304,0.07033342093462
4.55e-05,94.147719433552,0.05194883368262,2.2658030411968,0.5620046766427,2.0886522428875,0.025538771801993,-0.64917012692668,2.3253337560198,0.071908151451308
4.6e-05,94.800668264994,0.053964275288987,2.324084812039,0.57293921553435,2.1448560001098,0.026198145007189,-0.68411082629001,2.3865934524102,0.074465963116558
4.625e-05,95.609593305137,0.055118864660472,2.3541839610418,0.57859200405922,2.1882230687327,0.026530473100206,-0.7045005008036,2.4178635520712,0.076332432144736
4.675e-05,97.268573511296,0.057622833995983,2.4165385956456,0.58969647736076,2.2306743423194,0.02719228459311,-0.74705802350026,2.4813488972618,0.081047949836735
4.725e-05,99.324660537335,0.060178406996428,2.4812727380999,0.60089096309721,2.2883468377513,0.027842275517131,-0.79013825807031,2.5453438593622,0.085963289186253
4.775e-05,100.8914094406,0.062376001938876,2.5473923908185,0.61153623515946,2.3469194470887,0.028472096330012,-0.82505675580021,2.6093194322541,0.089900289907818
4.8e-05,101.48253406381,0.063204085687648,2.5805659874473,0.61668892686931,2.3922475402107,0.028778046352295,-0.83954963141495,2.6411101473056,0.091161341478851
4.8125e-05,101.57387733917,0.063524366362724,2.5971105065734,0.61916420327195,2.4152418691324,0.028928708457121,-0.84504294816953,2.6569263334435,0.091587057786572
4.8375e-05,101.45785289816,0.063963897598499,2.6300101726648,0.62405275736003,2.438116797553,0.029225872671378,-0.85379640181369,2.6884000837807,0.091953267613683
4.85e-05,101.27892479338,0.06408546094014,2.6463524721132,0.62640375036531,2.4615653977914,0.029372539337582,-0.85727704319188,2.704062768722,0.091956149987626
4.875e-05,100.86738235957,0.064171994450919,2.6787612401248,0.63096933376936,2.4848807930843,0.02966295338317,-0.85875156868327,2.7352806011363,0.091571231664925
4.8875e-05,100.49072547156,0.064149984852873,2.6948486404788,0.63328077425381,2.5088208915861,0.029806933340089,-0.85860333752374,2.7508710853806,0.091174548840996
4.9125e-05,99.87741662224,0.064033486333302,2.7267866993076,0.63805733975346,2.5324766062002,0.030093517848264,-0.85452414238066,2.7820694564119,0.090310389266534
4.925e-05,99.363930125078,0.063949506387542,2.7426772389287,0.64038147788339,2.5565775979401,0.030236369704616,-0.85146044006432,2.7976842297324,0.089863987673413
4.95e-05,98.597618706357,0.063753240172801,2.7743349692792,0.64500725340946,2.5802988901743,0.030522246882363,-0.84259106109095,2.8289864953457,0.088891898992119
5e-05,97.071668160812,0.063420424324917,2.8376193616261,0.65401511475283,2.62796517667,0.031099245362717,-0.82292540516881,2.8922183652623,0.086703536845322
5.05e-05,95.864069103909,0.063634569134353,2.901638045998,0.66337792366316,2.6931866197864,0.031688252330036,-0.80019127160645,2.9567724540327,0.084795134102581
5.1e-05,95.906976751467,0.064866965247507,2.9672075347911,0.67374852672215,2.7595829011942,0.032292771017429,-0.77362615432486,3.0230742385958,0.083126118288423
5.125e-05,96.549167197132,0.065851045876955,3.000724557144,0.6787058137054,2.8108891165535,0.032600858247314,-0.76153724536219,3.0568335881749,0.082586299241173
5.175e-05,97.753227224768,0.067862455650886,3.0693781682623,0.68865167947431,2.8611604314489,0.033224415074228,-0.73088049270354,3.1253295388099,0.08215760323508
5.225e-05,98.726474976432,0.069447762651174,3.1395924320956,0.69971427131651,2.9295336940691,0.033851593381469,-0.70131380711962,3.1949550295361,0.081876304378946
5.275e-05,98.919696344626,0.070385255678038,3.2104493738052,0.71137845375139,2.9986032837756,0.034475285409063,-0.66544181175522,3.2651699847845,0.081205993869411
5.3e-05,98.684272537123,0.070602147855493,3.2458653176707,0.71732622649373,3.0516938723492,0.034784572220473,-0.650554058775,3.3004910702794,0.080555270322769
5.35e-05,97.871172574047,0.070652642066541,3.3161229502903,0.7285739906714,3.1042118044389,0.035399491385573,-0.61311246110165,3.3717998182912,0.078862630138544
5.375e-05,97.065642574165,0.07054153687665,3.3510776122899,0.73433430964412,3.1587003744056,0.035706297190475,-0.5990583310995,3.4078147558748,0.077866572596514
5.425e-05,95.717022064802,0.070395312341548,3.4208001287308,0.74480807718078,3.212435145386,0.036325833394318,-0.5737933558259,3.4810122211682,0.076339862992094
5.475e-05,94.443758661364,0.070791350513621,3.4913251544187,0.75423789026637,3.2861036455053,0.036959462230179,-0.56771809288535,3.5561682205765,0.075335743515341
5.5e-05,94.069896454781,0.071369448878869,3.5272309971696,0.75928599572162,3.3429864469595,0.037283231584004,-0.5709384076583,3.5945915010003,0.075187093672496
5.5125e-05,94.161927937673,0.07178615945026,3.545405026034,0.76217476591357,3.3715945012259,0.03744704012182,-0.57289024485609,3.6140274696794,0.075361782416376
5.5375e-05,94.602491975643,0.072847517654026,3.5823079024691,0.76796205183642,3.3995765113598,0.037778273977346,-0.57802575187615,3.6533324337403,0.075854157236767
5.55e-05,95.025076160377,0.073473236687121,3.6010284884888,0.77047874376458,3.4285237899813,0.037945581634243,-0.58216587193043,3.6731932013663,0.076012337148857
5.575e-05,95.620253352459,0.074799685035443,3.6390656237315,0.77541598898422,3.4571165169584,0.038282839383601,-0.58952597253238,3.7132940705423,0.076466459857622
5.5875e-05,96.040518682956,0.075473769261395,3.6583421937527,0.77788141520998,3.4867255259643,0.038452589535034,-0.59409580348992,3.7335170569253,0.076639189426447
5.6125e-05,96.434843879778,0.076740183617067,3.6973968861553,0.78311596816039,3.5158695634941,0.038793387539733,-0.60042101315719,3.7742592426628,0.077066286817217
5.625e-05,96.64746811122,0.077312956898633,3.7171252627959,0.78576228987795,3.5459840412855,0.038964221417341,-0.6029748935444,3.7947693248444,0.077264309680368
5.65e-05,96.702041933338,0.078291430725824,3.7569185878449,0.79139091897854,3.5754921530843,0.039305916507654,-0.6059897332886,3.8360437383215,0.077682598968416
5.6625e-05,96.655980102481,0.078699445160664,3.776950004265,0.79435983149613,3.6061237108678,0.039476615946105,-0.60696626218454,3.856806393336,0.077807736987084
5.6875e-05,96.488020634041,0.079451186858162,3.817238704497,0.79954436388491,3.636027418306,0.039817212740736,-0.60819280879433,3.8985914530169,0.078221189715493
5.7e-05,96.360337700422,0.079829712940902,3.8374973849515,0.80176776229526,3.666880339637,0.03998703872764,-0.60969433386525,3.9196179153547,0.078607598165949
5.725e-05,96.279262699205,0.080737833562079,3.8782909408565,0.80680804080994,3.696688432149,0.040325651269041,-0.61523177153225,3.9619534850978,0.079692243198313
5.7375e-05,96.270714976164,0.081285468344656,3.8988447176347,0.80943849248118,3.7275716697299,0.040494455294593,-0.61928960411588,3.9832637126696,0.08026779919044
5.7625e-05,96.363599359251,0.082524817238209,3.9403747174701,0.81486946783328,3.7574957107779,0.04083128624626,-0.62820330129041,4.026157636267,0.081790137281484
5.775e-05,96.473492712121,0.083190741374132,3.9613495688167,0.81739487763078,3.7885011503861,0.04099938628976,-0.63312394305247,4.0477527623317,0.082660328627228
5.8e-05,96.780926783019,0.084551498603447,4.0038168481341,0.82194336253263,3.8184843399833,0.041335325794967,-0.64447675535837,4.0911969681408,0.084714401981834
5.8125e-05,97.127245041532,0.085251886289706,4.0252797102101,0.82449718085264,3.8496427334892,0.041503251554891,-0.65036760501303,4.1130351267955,0.085615921081142
5.8375e-05,97.864203127351,0.086780550819657,4.0687445043265,0.82950467509776,3.8799248293651,0.041839365698663,-0.66281804804826,4.1569075597326,0.08773079035366
5.85e-05,98.51645391732,0.087624082393101,4.0907014399776,0.83171179095648,3.9112418130829,0.042007624749367,-0.66972900243403,4.1789313122075,0.088724930432321
5.875e-05,99.314453126843,0.089392232464173,4.1351104545986,0.83599118377573,3.9417426794926,0.042344805836307,-0.68493550523166,4.2230883958578,0.090741560983958
5.925e-05,100.05807103449,0.092028709801421,4.2250551648204,0.84423157508927,4.0033162638589,0.043022790338856,-0.7155604913617,4.3115013800345,0.093623993273938
5.975e-05,100.03522722389,0.092771508713724,4.3149472895511,0.85261707502747,4.0879637496801,0.043706787535806,-0.7346868928203,4.3998160098147,0.095217384860806
6.025e-05,99.428740117145,0.092597740852678,4.4038425998918,0.86054863270182,4.1738171038427,0.044398039627955,-0.74214587832779,4.4881103758601,0.09573884789899
6.05e-05,98.826631543605,0.092361483816355,4.4479692823432,0.86386556389342,4.239656123553,0.044746618217862,-0.74209820861527,4.5323490452031,0.095790928840723
6.0625e-05,98.418327568577,0.09223674633599,4.4699809888982,0.86548439065507,4.2726833203967,0.044921668129627,-0.74115688624719,4.5545213619603,0.095859914950356
6.0875e-05,97.820618680453,0.092174034291003,4.5139018379698,0.86908942669967,4.3051743501632,0.045273241853811,-0.73724956151181,4.599008510101,0.095982336872178
6.1e-05,97.404552697133,0.092154730600653,4.5358498898909,0.87091249193328,4.3383452651164,0.045449743790723,-0.73409422452883,4.6213370304256,0.096061338454221
6.125e-05,97.141875953035,0.09199446477999,4.5797892397146,0.8746802358464,4.3710885795036,0.045804038082655,-0.72702939945805,4.6662016192259,0.096277540056852
6.175e-05,97.33716188773,0.092828045793475,4.6685516882158,0.88247602950675,4.4370588808872,0.046516740888798,-0.70589835923495,4.7568118550112,0.096368360226197
6.2e-05,97.702824807192,0.093483827832559,4.7135044116619,0.88598726368035,4.5053259409089,0.046874735565893,-0.69365069853309,4.8025397449104,0.096190178301906
6.2125e-05,97.894706741031,0.093827131153582,4.736132344217,0.88730622507304,4.5397151371466,0.047053990781745,-0.68709493915975,4.8254953367557,0.09614515179969
6.2375e-05,98.001298958323,0.094481791563416,4.7816745795494,0.88986561719381,4.5737767413472,0.047412644728128,-0.67189858498841,4.8715584772612,0.096011678008888
6.2875e-05,98.125901607293,0.095658951933065,4.8736792721673,0.8952297910542,4.6422112570094,0.048128184504847,-0.6373229899573,4.9642131526201,0.095630425927753
6.3375e-05,98.291544041459,0.096675852780282,4.9665999843545,0.9004541014418,4.7350720997566,0.048837815486227,-0.60268035497543,5.0574976867647,0.095222790789449
6.3875e-05,98.130898123637,0.096684435650071,5.0599777224886,0.90441259985123,4.828738540163,0.049537809049994,-0.57052221092559,5.1513962228249,0.094848137537885
6.4375e-05,97.264450133278,0.096031502618337,5.1531915420795,0.90688317211631,4.923269834565,0.050227646849375,-0.54479165314719,5.2460914907518,0.094637476402574
6.4875e-05,95.839011167096,0.095038760531853,5.2458727220904,0.9093930399066,5.0187927455942,0.05091162064862,-0.52206970157706,5.3420428007697,0.094675771224667
6.5375e-05,94.289372242753,0.093773122561189,5.3383497129859,0.91106699720167,5.1155761133454,0.051598127542201,-0.5062281027708,5.4399118609511,0.095601621899635
6.5875e-05,93.200810477747,0.093407297136232,5.4317700374438,0.91123804398571,5.2136217372743,0.052296792430421,-0.50627591641221,5.5403210440055,0.097835370295021
6.6375e-05,93.134650587617,0.095176033520274,5.5276722524432,0.91083275092782,5.3131868989466,0.053014962107578,-0.52396491146544,5.6435780508538,0.10125984811239
6.6875e-05,94.057225200493,0.097205709793023,5.6272099419874,0.91040875290966,5.4144795440996,0.053755452261247,-0.55556665152372,5.7495619663534,0.10563680059695
6.7375e-05,95.391143875293,0.099990798888838,5.7306450892739,0.91052547713255,5.5174733443891,0.054516551971606,-0.59144828764097,5.8578268691389,0.11063892464747
6.7875e-05,96.670895374963,0.10197863886154,5.8374219944997,0.91085879013822,5.6219449895163,0.055293996797897,-0.62510865456499,5.9678081687505,0.11598750478201
6.8375e-05,97.721900352145,0.10357041114744,5.9466102451498,0.91114616052005,5.7275818534458,0.056083672750565,-0.65605217141945,6.0790006901319,0.12167610179397
6.8875e-05,98.455082263254,0.10471364459791,6.0574239606758,0.91222725410427,5.8340011901443,0.056883517405856,-0.68515470219874,6.1910384770889,0.12764812383184
6.9375e-05,98.87441928205,0.1053588094009,6.169468125625,0.91334353912074,5.9410398386368,0.05769352238144,-0.71269543072871,6.3036695366781,0.13345891845229
6.9875e-05,99.138825329087,0.10678872201447,6.2825538195452,0.91408381522192,6.0491168476022,0.058513861940258,-0.73784361035161,6.4166927718398,0.1383580965311
7.0375e-05,99.404412843856,0.10783466859159,6.3964217398579,0.91472173478031,6.1586450286576,0.059342487608238,-0.76017339694967,6.529936551662,0.14181091869289
7.0875e-05,99.576673927657,0.10833594048703,6.510603775067,0.91523949778719,6.2698475632926,0.060174109503026,-0.77365077923268,6.6432952316018,0.14375290016054
7.1375e-05,99.289876716068,0.10846739751741,6.6244456016243,0.91579804089269,6.3825908457221,0.06100169017571,-0.77366872131128,6.7568043136974,0.14432614941251
7.1875e-05,98.329365064324,0.10760775335426,6.737436649242,0.91680974030965,6.4969991976011,0.061819809471507,-0.75984628861507,6.8707147333361,0.1435706215858
7.2375e-05,97.087174312777,0.10676533505331,6.8497100758158,0.91794681280522,6.6131160962321,0.062627800183417,-0.73586719997323,6.9854687823364,0.1420773910413
7.2875e-05,96.319400195226,0.10679566790918,6.9622091016278,0.91887776079546,6.7307760170644,0.063430537936457,-0.70839359592353,7.1015145536347,0.14042896478888
7.3375e-05,96.418539517582,0.10785334348734,7.0761992088136,0.91950359419164,6.8499040322447,0.064236260116473,-0.68133441294212,7.2190724542318,0.13895130781455
7.3875e-05,97.133645889095,0.10963857372964,7.192483630023,0.92002964709932,6.9702624277201,0.065052730870867,-0.65650651087206,7.3380467247679,0.13790135830421
