time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy_top,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
6.75,0.00087225239128618,8.8738502872585e-05,4.1825690997457e-10,0.00078351388841359,1.5981752914346e-09,2.0164322014092e-09,0.14327406122277,4.3530551992754e-07,0.00011598073028581,0,99.952252863712,0.00070465497954698,0.069589668413557,9.9127884829933e-06,0.14395598717445,0.071307804713741,0.0017222010766972,0.00076713850567542
7,0.0010265206119805,9.5185906452513e-05,9.2594390217311e-09,0.00093133470552796,-4.8322926231236e-09,4.4271463986075e-09,0.14871649695798,3.2616342118578e-06,0.00014936020916178,0,99.965132665567,0.00082319485645348,0.072211395523358,1.5252903338518e-05,0.14937447762567,0.074242409139085,0.001391178047217,0.00079576314735806
7.25,0.0010879851669035,9.3416066189384e-05,1.0029216469407e-08,0.00099456910071411,-8.956417370858e-09,1.0727990985495e-09,0.15416564567843,6.3042545587964e-06,0.00018201170728765,0,100.01307581417,0.00093465303604261,0.074595236999712,3.4133829581904e-06,0.15479586923681,0.077302784035492,0.0012359943195898,0.00082438773132219
7.5,0.0011578076939396,9.0332209134698e-05,4.3647165958518e-09,0.0010674754848049,-7.4477688799615e-09,-3.0830522841097e-09,0.15961110588184,5.6122691139171e-06,0.00023521999999726,0,99.97797710415,0.0010382091023176,0.077027853893006,1.2320879737647e-06,0.16021668413646,0.080182133259765,0.001281889542366,0.00085301211800897
7.75,0.0011975321853544,9.0894514797582e-05,1.0463363198841e-08,0.0011066376705568,-8.7673459892737e-09,1.6960172095669e-09,0.16506286030472,5.9712421331932e-06,0.0003281311871434,0,99.96240617841,0.0011448180785448,0.079498486731239,5.2220692605407e-06,0.16564500710687,0.083079273281542,0.0014341100229883,0.00088163584782864
8,0.0013089510301796,9.0815549738453e-05,1.5942624296631e-08,0.0012181354804411,-1.2333025834613e-08,3.6095984620183e-09,0.17052360177879,7.0134441854786e-06,0.00045426132459173,0,99.995337381564,0.0012549979012879,0.081847074720615,1.4485652439429e-06,0.17107890436446,0.086074353759531,0.0015380509713095,0.00091025751161818
8.25,0.0014474979563485,9.0490152771637e-05,1.3075552035134e-09,0.0013570078035769,-7.534543079441e-09,-6.2269878759275e-09,0.17598403784811,6.8575823320109e-06,0.00059086601647193,0,99.986464628661,0.0013656246132269,0.084208016794921,5.1227144185037e-07,0.17651184216965,0.08900005113745,0.0015189175825847,0.00093887306236235
8.5,0.0015638870151682,9.3318803312381e-05,-1.3053396287797e-09,0.0014705682118559,-6.208580291388e-09,-7.5139199201677e-09,0.18144386376814,7.0055055603965e-06,0.0007310527571199,0,99.959654814467,0.0014770879787608,0.086548019360796,1.6164926151596e-06,0.18194444043752,0.092003285015059,0.0014426641890273,0.00096747162898433
8.75,0.0017554620804059,9.9581843237767e-05,1.2171908300487e-08,0.0016558802371682,-1.7802402686183e-08,-5.6304943856957e-09,0.18690304822623,7.2252528884514e-06,0.0008675629439807,0,99.955683238738,0.0015888611262299,0.088829569862068,2.8901462348204e-07,0.1873745969662,0.09515559161771,0.0013938334886084,0.00099612142408665
9,0.001853519981473,0.00010918293960511,-1.2503045789609e-08,0.0017443370418679,-1.22678167845e-08,-2.4770862574109e-08,0.19235227000761,7.2070367801069e-06,0.0010082558121786,0,99.907102633055,0.0017013425734964,0.091092529272041,3.9115520052413e-07,0.19279618805774,0.098190556558518,0.0014005456364423,0.001024822453844
9.25,0.00193436449966,0.00012006625936521,-6.3849840879551e-08,0.0018142982402948,2.1522785808913e-08,-4.2327055070637e-08,0.19778616641174,7.2533879852271e-06,0.0011647784651881,0,99.757065493448,0.0018147537707137,0.093314924751176,4.2687806632055e-07,0.19820896518264,0.10125503541357,0.0014316112310948,0.0010536649466663
9.5,0.0020293835854619,0.00012934338878658,-8.3025536606616e-08,0.0019000401966753,4.1826112207849e-08,-4.1199424398767e-08,0.20320272913937,7.2259764811872e-06,0.0013386221390633,0,99.458603987525,0.0019270355873803,0.095513965903187,3.7957211990463e-07,0.20361426006624,0.10430517603421,0.0014415273893773,0.001082869047452
9.75,0.0021178035665411,0.00013595168886656,-7.0137355296861e-08,0.0019818518776745,2.2966908902585e-08,-4.7170446394276e-08,0.2085874761926,7.1790793659984e-06,0.0015298013911303,0,98.864448779625,0.0020374849649982,0.097700294039676,7.9365316474217e-07,0.20900787785046,0.10733409699844,0.0014230966944523,0.0011128844154835
10,0.0020569625230656,0.00013795234443386,-7.2178925796198e-08,0.0019190101786317,-5.176829908884e-10,-7.2696608787086e-08,0.21390787486552,7.0976292259345e-06,0.0017595619252195,0,97.792155620908,0.0021449035073621,0.09991855056496,1.2004517881364e-06,0.21438678351169,0.1100379466975,0.0013966470839458,0.0011445974146882
10.25,0.0020942023625501,0.00013430911929144,-1.0429095665296e-07,0.0019598932432586,1.9355907961307e-08,-8.4935048691652e-08,0.21910864046857,7.0305584995249e-06,0.0020385123108771,0,96.152554744773,0.0022483296652583,0.10228111839056,1.8870860668876e-06,0.2197595065283,0.11266603137319,0.0013813310546636,0.0011795445140851
10.5,0.0021789509013679,0.00012565707140417,-1.0239575581451e-07,0.0020532938299638,7.3293199683681e-08,-2.9102556130833e-08,0.22410308057727,6.9413209814787e-06,0.0023577269515402,0,94.039812389072,0.0023483886127225,0.10500459047854,2.588952950159e-06,0.22515403664283,0.11475320544135,0.0013751245272803,0.0012200279159392
10.75,0.0022499310855651,0.00011441414035907,-4.1062410579853e-08,0.002135516945206,1.1627226340151e-07,7.5209852821655e-08,0.22878953828947,6.8601739457588e-06,0.0027071403020395,0,91.894719088912,0.0024477922598421,0.10848410850957,3.3302646304457e-06,0.23061873887701,0.11588026483743,0.0013653038248201,0.0012689826005851
11,0.0023135637561691,0.0001056504120638,-1.4751906266815e-08,0.0022079133441053,1.4686931421193e-07,1.3211740794511e-07,0.23312596037825,6.780005135085e-06,0.0030816155720623,0,90.592968283732,0.0025526289092551,0.11318218551128,4.0534142515583e-06,0.23619796424115,0.1156855439786,0.0013486617069033,0.0013293679627449
11.25,0.0023858369528644,0.00010808240953353,-6.9931507670783e-08,0.0022777545433309,1.9194091423813e-07,1.2200940656735e-07,0.23726331320275,6.6788080607572e-06,0.0034813509102136,0,91.163714521967,0.0026717137537093,0.11926940358133,4.8338942264865e-06,0.2418829142123,0.11427365555631,0.0013324808909437,0.0014030298187208
11.5,0.0024787609948403,0.00013183286745482,-1.7205325086554e-07,0.0023469281273854,2.8189621559758e-07,1.0984296473204e-07,0.24161824268742,6.5120986302731e-06,0.0039082922046701,0,94.155396358547,0.0028122503722026,0.12624502402055,5.9375016732159e-06,0.24757538007362,0.11241482158113,0.0013225376761117,0.001489400126722
11.75,0.002599524443222,0.00017923758157833,-4.3365988853982e-07,0.0024202868616437,5.4390232774505e-07,1.1024243920523e-07,0.2466586088043,6.2308691146794e-06,0.0043625316768139,0,98.97634364447,0.0029726692660503,0.13311880444086,7.6793090208001e-06,0.25310615394737,0.11095247977756,0.0013158204497736,0.0015847973134373
12,0.0027217968450789,0.00023100374407653,-1.0931284912771e-06,0.0024907931010024,1.1698771153566e-06,7.6748624079553e-08,0.25244214449173,5.8421011876018e-06,0.0048443982850011,0,103.73266644796,0.0031345749358189,0.13929800833615,1.0203635488864e-05,0.25832155464263,0.10984069396078,0.0013069885277242,0.001683134572738
12.25,0.002801781630765,0.0002447064332844,-2.1641898601482e-06,0.0025570751974806,2.1241869433084e-06,-4.0002916839833e-08,0.25845758303304,5.4014376926133e-06,0.0053551466583877,0,106.05609208698,0.0032612152549259,0.14518131201734,1.3451267192258e-05,0.26320410939035,0.10823843020682,0.0012959730044314,0.0017782149920094
12.5,0.0028099859657269,0.00018744367847738,-3.2694028779355e-06,0.0026225422872495,3.0467372533262e-06,-2.2266562460931e-07,0.26411228142021,4.9909219453284e-06,0.0058965807327051,0,104.71658022547,0.0033204100415015,0.15148894375634,1.7128786212601e-05,0.26793975745098,0.10582452997297,0.0012867846756734,0.0018665927373454
12.75,0.0027645648824824,8.3185643486175e-05,-3.9733890396512e-06,0.0026813792389962,3.6342513622319e-06,-3.3913767741925e-07,0.26927210743518,4.6260762802271e-06,0.006468639108067,0,100.81247459363,0.0033287718137685,0.15824896525693,2.0872005788403e-05,0.27284144811421,0.1033199410856,0.00128149162401,0.0019491099549109
13,0.002746879432062,1.0117910500114e-05,-4.2121710210182e-06,0.0027367615215619,3.9381493775534e-06,-2.7402164346483e-07,0.27420372163825,4.2504474564217e-06,0.0070697368533161,0,97.246064080984,0.0033617919923705,0.16499600250911,2.4475092450365e-05,0.27813721243107,0.10138001466387,0.001278281974462,0.0020297462908182
13.25,0.0028165005566216,2.949711928514e-05,-4.1940266437924e-06,0.0027870034373365,4.1223799282566e-06,-7.164671553579e-08,0.27921791880143,3.786170761614e-06,0.0076982600320434,0,96.530181633226,0.0034872071730693,0.17159928995998,2.8089846145196e-05,0.2837730373299,0.099814875514694,0.0012744766509525,0.0021123584512181
13.5,0.0029535078391635,0.00012254610658897,-4.0919780340127e-06,0.0028309617325746,4.187384075597e-06,9.5406041584254e-08,0.28445673968858,3.2020070827469e-06,0.0083527543440819,0,98.692806370205,0.0036881360577136,0.17823582520247,3.2086925512782e-05,0.28942278645437,0.098141352013591,0.0012693476348332,0.0021977623346476
13.75,0.0030731212008415,0.00020466877244552,-4.0023587787065e-06,0.002868452428396,4.1080320253507e-06,1.0567324664427e-07,0.28980483791008,2.5125089539931e-06,0.0090315010044762,0,101.34041267921,0.0038754693192574,0.18491353055667,3.6743367560925e-05,0.29474551908022,0.096139504301189,0.0012632541610776,0.0022835314874418
14,0.0031025260949779,0.00020235444204128,-3.9923115165923e-06,0.0029001716529366,4.0186826166657e-06,2.637110007339e-08,0.29501855586702,1.7272651200723e-06,0.0097327828029046,0,102.01860916835,0.0039769022315121,0.19151121236389,4.2158650209756e-05,0.29968319086451,0.09384600779559,0.0012552569925504,0.0023665449226921
14.25,0.0030545803758975,0.00012854639500022,-4.1128902765078e-06,0.0029260339808973,4.0874674309441e-06,-2.5422845563683e-08,0.30003906084324,8.2753465758417e-07,0.01045497718409,0,100.54714525837,0.0040093790536964,0.19801539023808,4.8358940053539e-05,0.30450788265282,0.091479024770493,0.0012423440809606,0.0024458095943035
14.5,0.0030223156387836,7.4443261262703e-05,-4.3273367886022e-06,0.0029478723775209,4.2685552886627e-06,-5.8781499939524e-08,0.30506986103854,-2.1609976930753e-07,0.011196100696237,0,98.88066012662,0.0040633649846443,0.20448088037637,5.5404850459592e-05,0.30955330248769,0.089339764359891,0.0012196976053426,0.0025229980491591
14.75,0.0030728116627444,0.00010317815182343,-4.4236208101751e-06,0.0029696335109209,4.3078370144319e-06,-1.1578379574326e-07,0.31032430270768,-1.4478067221458e-06,0.011951779499958,0,98.762056438067,0.004202224968038,0.21089091563827,6.3470880003728e-05,0.31489734877374,0.087572769728352,0.0011800042362098,0.0026005989526183
15,0.0031666812578481,0.00017170622959485,-4.1417159653988e-06,0.0029949750282533,4.046764787393e-06,-9.4951178005747e-08,0.31576705548235,-2.9660208500821e-06,0.012713717154803,0,99.920497037237,0.004386331009969,0.21720682403907,7.292446484827e-05,0.32032420578837,0.085972966212795,0.0011126218039978,0.0026798753856517
15.25,0.003213771834275,0.00018840125700671,-3.4905206482392e-06,0.0030253705772683,3.6523011802344e-06,1.6178053199527e-07,0.32116354857287,-4.954145854548e-06,0.013469450688795,0,100.76714018968,0.0045258597251703,0.223463635248,8.4360575420311e-05,0.32558914869395,0.084250823176372,0.0010053342157938,0.0027605330105265
15.5,0.0031849906556764,0.00012932977678907,-2.9063638247118e-06,0.0030556608788873,3.5244930273719e-06,6.1812920266005e-07,0.32638752559003,-7.6576398155294e-06,0.014202858013306,0,100.44978089925,0.0045973613635608,0.22968234470836,9.8623677050768e-05,0.33067793658625,0.082420382933187,0.00084996635175036,0.0028418058654382
15.75,0.0031435493841468,6.4198901312304e-05,-2.9043377858527e-06,0.0030793504828345,3.9957808344197e-06,1.091443048567e-06,0.33155888286347,-1.1239190129433e-05,0.014895291869459,0,99.655900499455,0.0046719783793546,0.23586591629498,0.00011666641209049,0.33578230798149,0.080660384387415,0.00065077809131351,0.0029233404708074
16,0.0031607389561993,6.5767148324716e-05,-3.5070365538486e-06,0.0030949718078746,5.0680279532139e-06,1.5609913993653e-06,0.33685935214475,-1.5483185176193e-05,0.015528763419087,0,99.437964734205,0.0048261685962877,0.24208370133872,0.00013884686783128,0.34105831464928,0.079052124210768,0.00043163690855038,0.0030050901865113
16.25,0.0034314309759586,0.00012299164665934,-4.279663094308e-06,0.0033084393292993,6.4791562161577e-06,2.1994931218497e-06,0.34230903866278,-1.9597694734887e-05,0.016063945310106,0,99.875175784424,0.0050562603761105,0.24838316988473,0.00016399620363733,0.34646954936861,0.078102995550356,0.00023430046899867,0.0030868752118483
16.5,0.0033460875836274,0.00016701484901417,-4.9785267637009e-06,0.0031790727346132,8.0747635009486e-06,3.0962367372477e-06,0.3477707692045,-2.2572659197207e-05,0.016503371208765,0,100.24546945121,0.0053011442322679,0.25479394436549,0.00018963980462418,0.35187401273196,0.076058977577543,0.00010169729915762,0.0031683907320394
16.75,0.0033710726696373,0.00016240460962134,-5.9353951811597e-06,0.003208668060016,1.0020466726381e-05,4.0850715452217e-06,0.35315261945039,-2.4172658409868e-05,0.016864369208016,0,100.13266586004,0.0055253979274334,0.26124248054047,0.00021422342362102,0.35720667630364,0.074969009513569,5.2041437449823e-05,0.0032495115214227
17,0.0033789223767731,0.00013681965136824,-7.9405137132053e-06,0.0032421027254049,1.2635557031192e-05,4.6950433179863e-06,0.35851518980148,-2.5815406791833e-05,0.01716369502262,0,99.84109375532,0.0057438219183554,0.26759971541035,0.00024029009621375,0.36252993668211,0.07363668802612,6.3788342362754e-05,0.0033303414710202
17.25,0.0033601344257003,0.00012772380739901,-1.1945108197328e-05,0.0032324106183013,1.6117998148558e-05,4.1728899512299e-06,0.36395839260973,-3.0016440332309e-05,0.017432387362892,0,99.787094566814,0.0059735215069001,0.27388604099295,0.00027542005697608,0.3679278621617,0.072435808848122,9.1225504909848e-05,0.0034110013122025
17.5,0.0033718882656605,0.00013521431609301,-1.8544989539673e-05,0.0032366739495675,2.0493036945067e-05,1.9480474053943e-06,0.36948897130282,-3.7926724715356e-05,0.017701045495426,0,99.94427048909,0.0062019980897401,0.28033216210341,0.00032724304629868,0.37340719171294,0.071046067014438,0.00010573735055304,0.0034915610459992
17.75,0.0034198759570244,0.00013595999602592,-2.7370045187931e-05,0.0032839159609985,2.5822127393902e-05,-1.5479177940285e-06,0.37504065075665,-4.7207521979581e-05,0.017991548207512,0,100.03363917357,0.0064113566441009,0.28714164920322,0.00039419895235248,0.37891725807249,0.069300651271996,0.00012296860172775,0.0035721869711632
18,0.0034584793257765,0.00012091254476332,-3.7095872483645e-05,0.0033375667810132,3.2209197690991e-05,-4.8866747926539e-06,0.38058115078059,-5.3696955812282e-05,0.018310439651093,0,99.965216064959,0.0066078360448958,0.29418833547599,0.00046233759994738,0.38443037246083,0.067467973383959,0.00017700182632423,0.0036531764827461
18.25,0.0034793403735836,0.00010291132398378,-4.6208637322772e-05,0.0033764290495998,3.9175286150535e-05,-7.0333511722361e-06,0.38614550161238,-5.6013675991799e-05,0.018643601785713,0,99.875323675566,0.0068119970756304,0.3011259764256,0.00051592367772098,0.38996997372517,0.065879778384992,0.00026345901020145,0.0037347592781585
18.5,0.0034916760817796,9.5637702224098e-05,-5.3501660686283e-05,0.0033960383795555,4.535462790315e-05,-8.1470327831337e-06,0.39177287673926,-5.6902157539436e-05,0.018968731474093,0,99.86388217623,0.007032088673004,0.30786635367359,0.00055134347876645,0.39556959047294,0.064443241619816,0.00032764816395658,0.0038169397494988
18.75,0.0034852466318909,9.8305128527505e-05,-5.7930151250264e-05,0.0033869415033634,4.9484415542042e-05,-8.4457357082224e-06,0.39745953667843,-5.8553278386321e-05,0.019268351717397,0,99.885072123389,0.0072588353679965,0.31464733306826,0.000574625326688,0.40123349666496,0.062918130734433,0.0003260295634423,0.0038995872429544
19,0.003460991504413,0.00010089950248241,-5.8863868369951e-05,0.0033600920019306,5.1498265726524e-05,-7.3656026434276e-06,0.40318364545356,-5.8861096600599e-05,0.01953330886319,0,99.860353442897,0.0074796614354757,0.32153927327721,0.00058542780483579,0.40694672528441,0.061447933653771,0.00028120894761232,0.0039826183413516
19.25,0.0034347748709941,9.7305431445794e-05,-5.6949853671186e-05,0.0033374694395483,5.2232882256508e-05,-4.716971414678e-06,0.4089471237596,-5.5128894314863e-05,0.019763279895966,0,99.767244318537,0.0076899050319468,0.32830872486127,0.00057466001965091,0.41270930061383,0.060309876029648,0.00025015551794518,0.0040660431399426
19.5,0.0034183592320856,8.8355930250038e-05,-5.439965002616e-05,0.0033300033018355,5.2694980497524e-05,-1.7046695286355e-06,0.41477748665191,-4.8979280674984e-05,0.019970103884039,0,99.605824735382,0.0078917012308374,0.33486483164801,0.00054165610843987,0.4185495740498,0.059442748874989,0.00025527585343213,0.0041499015780262
19.75,0.0034153089182943,7.3208451470562e-05,-5.4151510434252e-05,0.0033421004668237,5.3905371526234e-05,-2.4613890801824e-07,0.42070445520722,-4.3613173483373e-05,0.020177311085037,0,99.347139549038,0.0080861829917394,0.34136078094023,0.00049998240478892,0.4245121364615,0.058712532804772,0.00027905668914445,0.0042342602617524
20,0.0034163814507724,4.258966537043e-05,-5.8043537851579e-05,0.003373791785402,5.665443863088e-05,-1.389099220699e-06,0.42675415550661,-3.8711846125766e-05,0.020407796216425,0,98.928807546773,0.0082690057917719,0.34783669125648,0.00045938012393218,0.43064980269641,0.05822015793023,0.00030774052716134,0.0043193190562508
20.25,0.0033986648619077,-1.8382802205464e-05,-6.5018792616965e-05,0.0034170476641131,6.1026012918782e-05,-3.9927796981827e-06,0.43296643752684,-3.224354619524e-05,0.020671835763425,0,98.272533017048,0.0084325202921789,0.35424541534998,0.00041548312171511,0.43703716380933,0.057999421048711,0.00034056523074724,0.0044055423789773
20.5,0.0033462188381219,-0.0001220265431145,-7.1371416332934e-05,0.0034682453812364,6.6066652580972e-05,-5.3047637519614e-06,0.43941238389569,-2.4478990101625e-05,0.020967312948425,0,97.311573912202,0.008570684670741,0.36072666412967,0.00036265204270582,0.44379224916796,0.057917883060514,0.00036944440940689,0.0044937493961547
20.75,0.0032626763587268,-0.00027077882691844,-7.3369602557535e-05,0.0035334551856452,6.9696048838495e-05,-3.6735537190394e-06,0.44619934517915,-1.673615067436e-05,0.021287229873697,0,96.035986672925,0.0086842683341247,0.36748799298575,0.00030275354133192,0.45108506910239,0.057991909777971,0.00038376549796112,0.0045851608478325
