Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
12.75,52.75,-1.407e-18,0,2.75,1.0,52.74213286713599,-1.9854699300700476e-18,2.7817599067629715,0.9906759906760385
13.0,53.0,-3.6177e-18,0,3.0,1.0,53.0052447552479,-2.6662074592076158e-18,3.0448717948748794,1.0524475524476316
13.25,53.25,-2.4216e-18,0,3.25,1.0,53.250000000003155,-2.540760396270547e-18,3.2896270396301333,0.9790209790210156
13.5,53.5,-1.7443e-18,0,3.5,1.0,53.50524475524792,-2.6523825874127454e-18,3.5448717948749007,1.0209790209790697
13.75,53.75,-3.5599e-18,0,3.75,1.0,53.74213286713605,-2.8069477855479535e-18,3.7817599067630283,0.9475524475525106
14.0,54.0,-2.0276e-18,0,4.0,1.0,53.98921911422232,-2.2948566433567823e-18,4.028846153849301,0.9883449883450908
14.25,54.25,-2.8823e-18,0,4.25,1.0,54.25670163170484,-1.417298135198225e-18,4.296328671331821,1.0699300699300807
14.5,54.5,6.6593e-19,0,4.5,1.0,54.541666666669904,1.6361834265735066e-18,4.581293706296883,1.1398601398602466
14.75,54.875,4.0544e-18,0,4.875,1.5,54.83333333333658,5.915097668997984e-18,4.872960372963561,1.166666666666714
15.0,55.125,1.1179e-17,0,5.125,1.0,55.11829836830164,1.4142814918415665e-17,5.157925407928616,1.1398601398602182
15.25,55.375,2.9174e-17,0,5.375,1.0,55.38053613053942,6.909767692308082e-17,5.420163170166397,1.0489510489511247
15.5,55.625,7.2289e-17,0,5.625,1.0,55.6354895104928,1.5746166608392466e-16,5.675116550119782,1.019813519813539
15.75,55.875,1.884e-16,0,5.875,1.0,55.88836130536462,6.443116256410514e-17,5.927988344991597,1.0114871794872613
16.0,56.125,4.4504e-16,0,6.125,1.0,56.12389743590076,7.243413617716015e-16,6.163524475527737,0.9421445221445595
16.25,56.375,9.9771e-16,0,6.375,1.0,56.33458508158842,8.990695384615855e-16,6.3742121212154,0.8427505827506536
16.5,56.5,2.9538e-15,0,6.5,0.5,56.510727272730634,2.713804491841643e-15,6.550354312357612,0.7045687645688474
16.75,56.625,8.1529e-15,0,6.625,0.5,56.666333333336695,8.100713524475993e-15,6.705960372963673,0.6224242424242448
17.0,56.874,1.5206e-14,0,6.874000000000002,0.9960000000000093,56.82858741259078,1.8861355011656105e-14,6.868214452217757,0.6490163170163328
17.25,56.999,3.8318e-14,0,6.999000000000002,0.5,57.02207226107564,3.682448431235644e-14,7.061699300702621,0.7739393939394574
17.5,57.249,6.7383e-14,0,7.249000000000002,1.0,57.24774825175165,8.668554261072761e-14,7.2873752913786305,0.9027039627040381
17.75,57.499,1.1804e-13,0,7.499000000000002,1.0,57.50126806527149,9.077293216783732e-14,7.540895104898468,1.0140792540793484
18.0,57.749,2.0936e-13,0,7.749000000000002,1.0,57.74671095571439,2.1969594918416187e-13,7.78633799534137,0.981771561771609
18.25,57.999,3.7492e-13,0,7.999000000000002,1.0,58.00016550116894,4.2055577622380055e-13,8.039792540795915,1.0138181818181806
18.5,58.249,6.593e-13,0,8.249000000000002,1.0,58.22073659674005,7.633065011655452e-13,8.260363636367032,0.8822843822844675
18.75,58.374,1.6072e-12,0,8.374000000000002,0.5,58.42236829837176,1.4228841351982173e-12,8.461995337998736,0.8065268065268185
19.0,58.624,2.4134e-12,0,8.624000000000002,1.0,58.59573659674007,2.6429639160840695e-12,8.635363636367046,0.6934731934732383
19.25,58.749,4.8417e-12,0,8.749000000000002,0.5,58.74492074592423,4.764485268065544e-12,8.784547785551212,0.5967365967366618
19.5,58.874,9.0659e-12,0,8.874000000000002,0.5,58.87953613053963,8.5560717016322e-12,8.919163170166605,0.5384615384615756
19.75,58.999,1.6548e-11,0,8.999000000000002,0.5,59.00686713287064,1.5964833100234038e-11,9.046494172497617,0.5093240093240468
20.0,59.124,3.0021e-11,0,9.124000000000002,0.5,59.11875524475876,3.0555516550118346e-11,9.158382284385738,0.44755244755248214
20.25,59.249,5.3267e-11,0,9.249000000000002,0.5,59.24900000000351,5.578456107226436e-11,9.28862703963049,0.5209790209790128
20.5,59.374,8.8983e-11,0,9.374000000000002,0.5,59.37400000000352,9.221952004662547e-11,9.413627039630498,0.5000000000000284
20.75,59.499,1.354e-10,0,9.499000000000002,0.5,59.499000000003534,1.3601817296038093e-10,9.538627039630512,0.5000000000000568
21.0,59.624,1.8739e-10,0,9.624000000000002,0.5,59.62400000000354,1.8409894871795945e-10,9.66362703963052,0.5000000000000284
21.25,59.749,2.4829e-10,0,9.749000000000002,0.5,59.74900000000355,2.443312424242567e-10,9.788627039630526,0.5000000000000284
21.5,59.874,3.4606e-10,0,9.874000000000002,0.5,59.87924475524831,2.6634137762239333e-10,9.918871794875287,0.5209790209790413
21.75,59.999,5.386e-10,0,9.999000000000002,0.5,59.99113286713643,6.178894965035332e-10,10.030759906763407,0.44755244755248214
22.0,60.124,9.0615e-10,0,10.124000000000002,0.5,60.11846386946743,9.423596736597295e-10,10.158090909094412,0.5093240093240183
22.25,60.249,1.5436e-09,0,10.249000000000002,0.5,60.25307925408282,1.534471351981443e-09,10.292706293709799,0.5384615384615472
22.5,60.374,2.5627e-09,0,10.374000000000002,0.5,60.39701864802223,2.4144665967367402e-09,10.43664568764921,0.575757575757649
22.75,60.624,2.2162e-09,0,10.624000000000002,1.0,60.583498834502436,2.734136550116712e-09,10.623125874129414,0.745920745920813
23.0,60.749,3.4443e-09,0,10.749000000000002,0.5,60.78279953380315,2.779065850816016e-09,10.822426573430128,0.797202797202857
23.25,60.999,1.9965e-09,0,10.999000000000002,1.0,61.00424475524838,1.9357058275059437e-09,11.043871794875358,0.8857808857809175
23.5,61.249,-4.6947e-10,0,11.249000000000002,1.0,61.212578088581715,3.869838927739171e-10,11.252205128208693,0.8333333333333428
23.75,61.374,-1.5297e-09,0,11.374000000000002,0.5,61.40109790210154,-2.1941839160840435e-09,11.440724941728519,0.7540792540793007
24.0,61.624,-6.8711e-09,0,11.624000000000002,1.0,61.59427972028337,-6.439003263403641e-09,11.633906759910346,0.7727272727273089
24.25,61.749,-1.1634e-08,0,11.749000000000002,0.5,61.77988578088944,-1.2285949650350377e-08,11.819512820516415,0.7424242424242777
24.5,61.999,-2.0373e-08,0,11.999000000000002,1.0,61.99783449883817,-2.020033531468651e-08,12.037461538465152,0.8717948717949469
24.75,62.249,-3.0038e-08,0,12.249000000000002,1.0,62.24346386946756,-2.9774440466202216e-08,12.28309090909454,0.9825174825175509
25.0,62.499,-4.0602e-08,0,12.499000000000002,1.0,62.49637762238134,-4.0150760139862507e-08,12.536004662008317,1.0116550116551082
25.25,62.749,-5.2332e-08,0,12.749000000000002,1.0,62.7516223776261,-5.241777575757887e-08,12.791249417253077,1.0209790209790413
25.5,62.999,-6.5637e-08,0,12.999000000000002,1.0,62.98559673660048,-6.619414452214844e-08,13.025223776227456,0.9358974358975161
25.75,63.249,-8.0718e-08,0,13.249000000000002,1.0,63.24229836830211,-8.130467132867615e-08,13.281925407929087,1.0268065268065243
26.0,63.499,-9.6701e-08,0,13.499000000000002,1.0,63.53396503496881,-9.586514918415485e-08,13.573592074595787,1.1666666666667993
26.25,63.874,-1.0724e-07,0,13.874000000000002,1.5,63.8725431235469,-1.0750974125874763e-07,13.912170163173876,1.3543123543123556
