time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,ce_int,max_disp_y
10.25,0.0022781987746513,0.00013474009155834,-9.9178669869441e-08,0.002143458683093,3.0190860691923e-08,-6.8987809177518e-08,0.21910242980062,6.9808988726452e-06,0.010942018337077,0,96.155389577493,0.0022487798969954,0.10154912595113,1.8412381784072e-06,0.21997140683439,0.11417953806737,0.0013775497677083,0,0.0011795422150661
10.5,0.0023431035139119,0.00012597429836146,-9.6725509199965e-08,0.0022171292155504,8.7205619257589e-08,-9.5198899423769e-09,0.22410442907705,6.8863827192849e-06,0.012227458465065,0,94.04775861117,0.0023487541703069,0.10417133383827,2.5480744952253e-06,0.22537707719954,0.11646524849162,0.0013717793295704,0,0.0012200235966903
10.75,0.0024164041870767,0.00011472199211331,-3.6366499401355e-08,0.0023016821949634,1.3331511926819e-07,9.6948619866831e-08,0.22880277880581,6.801501828274e-06,0.013632130583818,0,91.910702662159,0.0024480465115002,0.1075508317345,3.3463741951494e-06,0.23085141901653,0.11777896145005,0.0013657145668842,0,0.001268975155614
11,0.0024551896278885,0.00010644811043494,-4.0191307682132e-09,0.0023487415174536,1.625206588161e-07,1.5850152804789e-07,0.23313525163853,6.7053088906626e-06,0.0151649326753,0,90.619576336519,0.0025532343820567,0.11214438284054,4.1315866600142e-06,0.23642415750288,0.11773793118774,0.0013525708817312,0,0.0013293562351987
11.25,0.0024775184975947,0.00010973381716298,-6.4075552969078e-08,0.0023677846804317,2.0770387875219e-07,1.4362832578311e-07,0.2372471922466,6.5813210115103e-06,0.016823812417765,0,91.201876252285,0.0026730570681508,0.11812735817017,5.0518681654662e-06,0.24208127547221,0.11642826748707,0.0013367619773908,0,0.0014030130253421
11.5,0.0024919616520322,0.00013460088368201,-1.9832364556722e-07,0.0023573607683502,2.9590151631043e-07,9.7577870743218e-08,0.2415695081011,6.3995007490511e-06,0.018613194580123,0,94.203047289626,0.0028146098274874,0.12500920354461,6.3138204375857e-06,0.24773201894956,0.11461583615746,0.0013244244297536,0,0.0014893783735845
11.75,0.002515541218253,0.000183753655569,-4.816769117201e-07,0.002331787562684,5.2389204778222e-07,4.2215136062119e-08,0.24658097173124,6.1258895507302e-06,0.020541674543739,0,99.028042194992,0.0029768020145859,0.13180366809949,8.1800483226999e-06,0.25321743998937,0.11316305244326,0.0013151594863421,0,0.0015847718483062
12,0.0025466478399174,0.0002373898461954,-1.0664332886191e-06,0.002309257993722,1.060074621951e-06,-6.3586666681019e-09,0.25233362831784,5.7758927148787e-06,0.022595376705523,0,103.78150247481,0.0031408637443001,0.13791518617723,1.0709271175129e-05,0.25838684274326,0.11204817057532,0.0013058623302286,0,0.0016831074100845
12.25,0.0025405738676249,0.00025131473296397,-1.9346175266345e-06,0.0022892591346609,1.9188942369972e-06,-1.5723289637279e-08,0.25830859501215,5.37717483849e-06,0.024723240825914,0,106.09859947382,0.003268030914877,0.14374950152877,1.3749327167268e-05,0.26321960631678,0.11042786757616,0.0012963688541473,0,0.0017781879519553
12.5,0.0023465088305759,0.00019275171544853,-2.8514578828198e-06,0.0021537571151273,2.8408174914933e-06,-1.0640391326503e-08,0.2639137499526,4.966334789487e-06,0.026901665556823,0,104.75854394761,0.0033258716054072,0.15006112483861,1.7113228487383e-05,0.26789903295288,0.10789421789333,0.0012888597901517,0,0.0018665665067898
