time,Fx,external_work,fracture_energy,kinetic_energy,max_disp_x,strain_energy
0,0,0,0,0,0,0
5e-07,2585.8216642793,5.3269520526592,0,1.6368835790719,0.0020625,3.528364717925
1e-06,9546.9068451243,64.319316711736,0,20.670358615542,0.00825,40.007221246832
1.5e-06,15630.387054416,193.09073230164,0,69.2454953004,0.0165,107.9227682267
2e-06,17045.192182204,333.53856099902,0,135.86081262355,0.02475,175.20622773535
2.5e-06,16588.433458236,470.24659428168,0,206.04524920474,0.033,241.94898771896
3e-06,16465.914126553,605.94616023499,0,274.74891573703,0.04125,308.14724408097
3.5e-06,16452.28969027,741.53462964458,0,344.03041179268,0.0495,373.75602534497
4e-06,16347.632062415,876.26406304953,0,413.37354924596,0.05775,438.78353851799
4.5e-06,16278.928852794,1010.4262780055,0,482.49927836347,0.066,503.23336501422
5e-06,16218.214563534,1144.0881529785,0,551.78805097569,0.07425,567.10847349492
5.5e-06,16134.576090914,1277.0738802401,0,621.06303946072,0.0825,630.47203586244
6e-06,16062.945145122,1409.5128283833,0,690.10992408512,0.09075,693.5309766561
6.5e-06,15994.731151431,1541.4688437687,0,758.75568637968,0.099,756.65622800345
7e-06,15917.932949843,1672.8730012526,0,826.59613227548,0.10725,820.17749149699
7.5e-06,15845.035508893,1803.7294540715,0,893.36079815009,0.1155,884.23768863869
8e-06,15774.208626697,1934.0323336962,0,958.98468572603,0.12375,948.92880677648
8.5e-06,15700.061994211,2063.7369037301,0,1023.3654199564,0.132,1014.33724617
9e-06,15627.757417454,2192.8497764274,0,1086.4153738788,0.14025,1080.5236032241
9.5e-06,15558.464770392,2321.3924308072,0,1148.0782988581,0.1485,1147.5992309249
1e-05,15492.245348998,2449.3861784812,0,1208.1919187425,0.15675,1215.8247380374
1.05e-05,15435.744275592,2576.9038790651,0,1266.3811895381,0.165,1285.7878387366
1.1e-05,15396.192446678,2704.0711258704,0,1321.8398687128,0.17325,1358.722125
1.15e-05,15379.502864982,2831.0594944072,0.00046655257394121,1373.194948252,0.1815,1436.3257570093
1.2e-05,15390.237145031,2958.0869981307,0.0050082201971028,1419.2659550142,0.18975,1519.4768578496
1.25e-05,15426.238135523,3085.365285156,0.024240200848912,1460.1775187001,0.198,1607.4979252974
1.3e-05,15478.714010726,3213.0323391792,0.06386757005575,1497.1025272378,0.20625,1699.2037824025
1.35e-05,15538.873372207,3341.1512472305,0.11032539878506,1531.1638026175,0.2145,1793.7657519234
1.4e-05,15602.502089758,3469.7575246679,0.16279395962303,1563.2812743061,0.22275,1890.2616981346
1.45e-05,15670.417208362,3598.8966444922,0.23588616436678,1594.4479906737,0.231,1987.7044734269
1.5e-05,15745.189475955,3728.6334813632,0.3505814305839,1625.4363553977,0.23925,2085.5567200273
1.55e-05,15826.808763011,3859.0341332485,0.49224796467843,1656.6411434803,0.2475,2183.6503160233
1.6e-05,15912.714671726,3990.1479545653,0.63586313569718,1688.2145213848,0.25575,2282.0359801701
1.65e-05,16001.256068287,4122.0145495789,0.77220707525816,1720.0045352544,0.264,2381.1067200531
1.7e-05,16093.140230652,4254.675810785,0.90978545043005,1751.3980170892,0.27225,2481.7380608339
1.75e-05,16190.481068621,4388.1825100982,1.0646605099153,1781.2491203339,0.2805,2585.3402362263
1.8e-05,16296.336662505,4522.6070132122,1.2206874719458,1808.0690656577,0.28875,2693.5589216477
1.85e-05,16415.177917508,4658.0603839142,1.3746745740184,1830.5624799029,0.297,2807.4811690284
1.9e-05,16553.413384578,4794.7045644771,1.5314834741831,1848.5039994785,0.30525,2926.6157777334
1.95e-05,16720.453395838,4932.7723941287,1.7085672770281,1863.7843711858,0.3135,3047.8732131947
2e-05,16931.21262202,5072.6144793344,1.9187534900506,1881.4171819826,0.32175,3164.7635528461
2.05e-05,17208.341024609,5214.7646318814,2.1681242694206,1909.5352730626,0.33,3268.6397466619
2.1e-05,17579.21068972,5359.9801186299,2.4709675160244,1955.671363028,0.33825,3355.0565795153
2.15e-05,18064.339165276,5509.1876445009,2.8774177345922,2018.953460351,0.3465,3431.9446231777
2.2e-05,18661.637458755,5663.2993698357,3.5395051055891,2086.9099265795,0.35475,3515.5597651905
2.25e-05,19337.65316554,5822.9552962211,4.4617941138326,2147.312010846,0.363,3613.8000915396
2.3e-05,20034.989172799,5988.3180955129,5.5674328957809,2204.8619931462,0.37125,3712.390629447
2.35e-05,20694.123000767,6159.0438280749,6.7417357370611,2275.8651101105,0.3795,3795.8049177627
2.4e-05,21276.565129164,6334.4596481646,8.1175167733034,2365.0288383962,0.38775,3868.319456462
2.45e-05,21774.790174984,6513.8407321975,9.8259771414704,2463.2297389452,0.396,3939.22689604
2.5e-05,22204.027794688,6696.6156136383,11.861589610904,2566.1110264667,0.40425,4006.5831144158
2.55e-05,22583.36259851,6882.400711971,14.242781657432,2675.4486978517,0.4125,4069.2081619346
2.6e-05,22919.693607044,7070.8945073491,16.891576004961,2789.2606971944,0.42075,4130.7056795315
2.65e-05,23204.976481033,7261.7506345265,19.773413798189,2905.5174784447,0.429,4190.8494456969
2.7e-05,23427.045232655,7454.5445282907,22.861897808872,3025.2770343344,0.43725,4248.1118355846
2.75e-05,23583.674239285,7648.8433404722,26.06348281062,3148.2962082273,0.4455,4303.4537224033
2.8e-05,23687.309241078,7844.282465905,29.495305634239,3273.3095820897,0.45375,4357.5137383898
2.85e-05,23757.232487639,8040.5686132248,33.155597747788,3398.8987664852,0.462,4411.9515063271
2.9e-05,23807.971737019,8237.435888972,36.850272259625,3522.6797178858,0.47025,4468.9452695668
2.95e-05,23844.82022819,8434.6318421191,40.906517231256,3642.8181298054,0.4785,4529.4670067882
3e-05,23868.174502762,8631.9528319052,45.439985580186,3759.7697592015,0.48675,4590.3029860629
3.05e-05,23879.728308093,8829.2825121674,50.189575189112,3875.351910961,0.495,4649.8842555081
3.1e-05,23884.716557782,9026.5982415726,55.654395331974,3991.3689902124,0.50325,4706.1919855811
3.15e-05,23891.31418139,9223.9552982777,61.080310945956,4108.837456504,0.5115,4758.1120089344
3.2e-05,23911.023846606,9421.4808850793,66.585489266363,4227.5856113545,0.51975,4808.952231058
3.25e-05,23960.274688676,9619.4043117218,72.285465440822,4347.0537810637,0.528,4857.1434238492
3.3e-05,24059.980833623,9818.1120392309,77.591458327271,4467.0082141715,0.53625,4906.5665003306
3.35e-05,24231.189267114,10018.172683054,83.372577532925,4590.4463275978,0.5445,4950.2717571825
3.4e-05,24488.69104431,10220.290101405,89.022286789096,4721.5617646568,0.55275,4987.7530692616
3.45e-05,24836.097736065,10425.201185263,94.790501639087,4861.9421573388,0.561,5018.3918884829
3.5e-05,25264.546759951,10633.567061362,100.49876647517,5012.152106124,0.56925,5041.7659555013
3.55e-05,25754.498508828,10845.892053748,106.78571978495,5172.6323599994,0.5775,5058.9651160453
3.6e-05,26277.55673852,11062.465007076,112.48973487613,5343.881329203,0.58575,5067.2440316027
3.65e-05,26794.871513657,11283.278983986,118.22084988445,5526.9559312111,0.594,5070.6442546723
3.7e-05,27251.816303089,11507.887199197,124.96170223328,5720.2245496106,0.60225,5065.9694301687
3.75e-05,27572.593983684,11735.201786546,131.00887450722,5924.397242416,0.6105,5054.8015508964
3.8e-05,27658.926463676,11963.288349021,137.1492188536,6136.4610632061,0.61875,5037.8219107584
3.85e-05,27395.210817888,12189.222948025,143.67654898268,6352.0921145001,0.627,5019.4395927475
3.9e-05,26663.698966264,12409.092266801,149.88568777236,6564.0482390914,0.63525,5001.773647411
3.95e-05,25376.255745879,12618.260799873,155.88807403668,6764.4279400693,0.6435,4991.6365098455
4e-05,23525.284004112,12812.05388821,161.64443064321,6944.493806544,0.65175,4990.9462128185
4.05e-05,21241.582460441,12986.916484655,168.04449383459,7099.5100534483,0.66,4997.4171437265
4.1e-05,18829.63319678,13141.859942653,174.31190360597,7228.7906970111,0.66825,5008.7805114006
4.15e-05,16743.967074758,13279.69184319,180.44940662884,7336.8738103109,0.6765,5019.0822065144
4.2e-05,15482.207307172,13407.330603473,186.59973656865,7432.6925262433,0.68475,5025.6905156359
4.25e-05,15404.174181337,13534.61552737,192.61872162581,7526.2948839562,0.693,5026.7439569615
4.3e-05,16536.455635979,13671.521141937,198.67191089989,7625.1570788053,0.70125,5029.3572929201
4.35e-05,18464.69757947,13824.511160243,204.66910409828,7733.3409459582,0.7095,5036.0317169216
4.4e-05,20412.636123825,13993.580828211,210.6173765289,7855.312284045,0.71775,5043.5661288359
4.45e-05,21530.19775123,14171.719679872,216.23675297879,7993.550205837,0.726,5045.711798935
4.5e-05,21283.712598238,14347.605965996,222.87691082715,8145.4468453117,0.73425,5037.7976757547
4.55e-05,19738.51096921,14510.574822967,229.35589474087,8299.4166484179,0.7425,5024.2382279929
4.6e-05,17540.896488385,14655.349383494,234.97684712047,8442.0182955619,0.75075,5009.1976317281
4.65e-05,15569.431265491,14783.86570534,240.731223253,8567.8688672227,0.759,4993.5846031012
4.7e-05,14446.560886041,14903.1202745,247.43214024383,8679.1220169925,0.76725,4979.1565796059
4.75e-05,14220.46227379,15020.456354348,253.36141927238,8783.3661605576,0.7755,4965.2800793832
4.8e-05,14430.368181698,15139.411178503,259.81803769406,8888.252802821,0.78375,4949.6769597109
4.85e-05,14499.409383797,15258.800776775,266.08919686639,8997.0167125913,0.792,4930.1428991458
4.9e-05,14154.363467463,15375.258338534,272.12944375759,9110.8824068176,0.80025,4904.4127412897
4.95e-05,13558.196158853,15486.832239456,278.0549550221,9225.1057513098,0.8085,4875.8213173573
5e-05,13085.527576347,15594.673030235,285.01262024544,9335.3272909284,0.81675,4850.3935526423
5.05e-05,12968.113125625,15701.765750949,291.24521522168,9439.9335183666,0.825,4826.6405166287
5.1e-05,13122.859758194,15810.294273346,296.59134027334,9542.7086629371,0.83325,4806.7440054386
5.15e-05,13278.553297486,15920.148727011,303.01526537806,9646.1902495678,0.8415,4783.8903971786
5.2e-05,13238.014964044,16029.629591697,309.16351303765,9753.9417190525,0.84975,4757.1222752837
5.25e-05,13018.678942215,16137.241441727,315.7980652552,9863.2864504569,0.858,4728.8341965098
5.3e-05,12773.284050821,16242.766712053,322.19959817197,9971.3798554644,0.86625,4700.96075905
5.35e-05,12615.299361422,16346.922320642,329.80020969515,10066.025584904,0.8745,4723.8417328877
5.4e-05,12535.031002694,16450.355260886,332.44762465948,10157.771340951,0.88275,4668.2474566874
5.45e-05,12462.591480631,16553.131896486,336.87849003713,10258.086942839,0.891,4647.470828806
5.5e-05,12378.388284504,16655.1368041,343.50942192927,10359.031329841,0.89925,4618.6993676538
5.55e-05,12348.524568598,16756.813300211,349.39565105067,10463.55637235,0.9075,4593.184765243
5.6e-05,12464.397099003,16859.417470866,355.50601072264,10567.457357239,0.91575,4568.3994797903
5.65e-05,12762.636039053,16964.564269816,361.7213566973,10669.918269755,0.924,4550.309896978
5.7e-05,13199.562144538,17073.502869698,367.74662232249,10770.629169083,0.93225,4537.5605258034
5.75e-05,13683.578085853,17186.629662271,373.88263543988,10870.979766058,0.9405,4528.9974416585
5.8e-05,14120.465500911,17303.443725861,379.48134515036,10972.062585516,0.94875,4522.7395395767
5.825e-05,14362.002371215,17362.831009295,382.50508349704,11055.127141336,0.952875,4521.0787590004
5.875e-05,14540.766692757,17482.997216665,388.01719482235,11128.544547708,0.961125,4515.0548710747
5.925e-05,14614.747487281,17603.621204106,393.89732002932,11237.846825812,0.969375,4506.5374424584
5.975e-05,14528.935659239,17723.382535312,399.80193398165,11350.223813006,0.977625,4495.2296912372
6.025e-05,14310.934506105,17841.263001615,405.02958662754,11464.948782475,0.985875,4481.8432583325
6.075e-05,13992.082092235,17956.547102714,410.16209778132,11579.78821445,0.994125,4466.9512370969
6.125e-05,13599.073115442,18068.64722553,415.80921182952,11691.564668002,1.002375,4454.5602358137
6.175e-05,13159.445051786,18177.069937434,421.88308662004,11799.263047436,1.010625,4442.4199921008
6.225e-05,12711.396914644,18281.643355811,427.36312329492,11903.398330464,1.018875,4430.5392055073
6.25e-05,12425.626784347,18332.694907525,430.03751843505,11985.875155897,1.023,4423.21794894
6.3e-05,12123.057810821,18432.267115891,434.79523965109,12059.121506069,1.03125,4405.2802517748
6.325e-05,11914.49889904,18481.1988208,437.55829633328,12143.168875745,1.035375,4394.4678337254
6.375e-05,11712.324252596,18577.485013681,442.78554805443,12220.334846383,1.043625,4368.1179318391
6.425e-05,11480.425082906,18671.977081001,448.11159825417,12330.811461811,1.051875,4341.5820880361
6.45e-05,11309.429706977,18718.554022775,450.94631349448,12418.044072926,1.056,4328.4791101122
6.475e-05,11142.171345955,18764.463000124,453.70541160118,12471.969155577,1.060125,4316.8721079245
6.525e-05,10733.195246586,18852.972042816,458.34951292206,12545.358339527,1.068375,4293.942176579
6.55e-05,10327.936762261,18895.581807667,461.16944156474,12625.220754117,1.0725,4283.3921747724
6.5625e-05,10081.202761597,18916.385209029,462.60994894327,12663.832831359,1.0745625,4277.3402046266
6.5875e-05,9725.6664766259,18956.547719723,465.58075595014,12699.072864328,1.0786875,4264.2187960137
6.6375e-05,8930.689659544,19030.422047341,469.99095083451,12766.30953991,1.0869375,4233.9516114676
6.6625e-05,8262.4980034724,19064.647902499,472.49953622878,12841.672815538,1.0910625,4217.8371879073
6.66875e-05,8004.178207841,19072.942261647,473.13023887643,12872.625803025,1.09209375,4213.6492323828
6.68125e-05,7787.6442767846,19089.092266612,474.25684188394,12889.217126662,1.09415625,4205.0579981548
6.70625e-05,7364.5937360137,19119.677933437,476.45528927833,12920.679185957,1.09828125,4187.8723304956
6.75625e-05,6580.0014474619,19174.477804908,481.6082312866,12977.61952304,1.10653125,4153.9638396715
6.78125e-05,5998.0643465882,19199.49720598,484.0133375261,13039.382505923,1.11065625,4138.8876011404
6.80625e-05,5603.0690171976,19222.889045945,486.4387704232,13074.612628981,1.11478125,4124.3761367465
