time,Fx,external_work,fracture_energy,kinetic_energy,max_disp_x,strain_energy
0,0,0,0,0,0,0
5e-07,1637.7890259515,3.3723011906486,0,2.6064547531049,0.0020625,2.8058619213382
1e-06,6682.4520645691,44.621328839858,0,26.675255650567,0.00825,35.813223447008
1.5e-06,12586.406741373,148.1359118449,0,70.305191787558,0.0165,103.91587516345
2e-06,15856.687150262,278.53656181513,0,129.84537824933,0.02475,170.97197847558
2.5e-06,16575.271234536,414.8975609717,0,202.97290322084,0.033,238.10776015857
3e-06,16417.417425861,550.00919475113,0,273.32065163425,0.04125,304.29241875533
3.5e-06,16343.838315311,684.53264841875,0,340.94983624592,0.0495,370.08546600558
4e-06,16386.704630553,819.40561399091,0,409.64838184214,0.05775,435.17903311587
4.5e-06,16332.110491398,953.83533636291,0,479.84709975765,0.066,499.73854528185
5e-06,16194.620134789,1087.1191181668,0,549.53657596877,0.07425,563.6231042766
5.5e-06,16104.084691721,1219.6881580479,0,618.42972183133,0.0825,626.93920750322
6e-06,16070.765026376,1352.1248484076,0,687.25736969315,0.09075,690.12340456403
6.5e-06,16015.108892565,1484.2760962319,0,756.21299599559,0.099,753.20772927702
7e-06,15918.146772769,1615.7679158543,0,824.56492989301,0.10725,816.42122976874
7.5e-06,15830.650364933,1746.637849831,0,891.49463622573,0.1155,880.36421068985
8e-06,15773.997446914,1877.0913442906,0,956.99808407902,0.12375,945.1509954078
8.5e-06,15713.444087994,2007.0783137801,0,1021.3688343377,0.132,1010.8121443387
9e-06,15623.623045478,2136.3355269481,0,1084.3665529757,0.14025,1077.2345559469
9.5e-06,15526.226326643,2264.8021293872,0,1145.8415712072,0.1485,1144.2680501616
1e-05,15455.072920404,2392.6916294474,0,1205.7392516915,0.15675,1212.3125923214
1.05e-05,15417.553772437,2520.2415909764,0,1263.8796830367,0.165,1282.1641307145
1.1e-05,15400.20756997,2647.5826381642,0,1319.1628235219,0.17325,1355.6836356241
1.15e-05,15390.057653242,2774.7580194261,0.00023318251660308,1369.9087724292,0.1815,1434.232039539
1.2e-05,15381.461313904,2901.768999145,0.0069640395427726,1415.4293153782,0.18975,1517.8093104604
1.25e-05,15378.015412032,3028.6545337062,0.015603709736124,1456.0123580456,0.198,1605.8704185017
1.3e-05,15395.926613706,3155.6015618775,0.038929894963274,1492.3148668813,0.20625,1697.7944995778
1.35e-05,15452.959018545,3282.9407269358,0.081875667266035,1525.3680313338,0.2145,1792.5824116375
1.4e-05,15546.25591534,3410.9728268576,0.16469985192753,1556.8160074663,0.22275,1888.7920685456
1.45e-05,15651.275160123,3539.796641848,0.28410459198656,1587.9916380723,0.231,1985.7734739551
1.5e-05,15749.496526182,3669.3771037935,0.42967529652284,1619.3418605926,0.23925,2083.2011688409
1.55e-05,15846.356350395,3799.7443870482,0.5600775531199,1651.1521638902,0.2475,2180.7011182185
1.6e-05,15952.652406328,3931.0208584669,0.67427800741093,1683.6279366567,0.25575,2278.4408632756
1.65e-05,16059.37457251,4063.235262998,0.79014929316408,1716.3796475767,0.264,2377.3000579358
1.7e-05,16146.842179791,4196.2343742572,0.91987840661292,1748.3007447233,0.27225,2478.3101859609
1.75e-05,16215.001073024,4329.8761987671,1.0876640782936,1778.5169936575,0.2805,2581.555506991
1.8e-05,16288.457487001,4464.2347265338,1.2781913104046,1805.9829401498,0.28875,2689.2367396676
1.85e-05,16389.690361058,4599.5486803219,1.4811798831383,1826.080292274,0.297,2808.3538376134
1.9e-05,16523.047921034,4736.0622072568,1.6605617065861,1835.0105756974,0.30525,2938.5815226087
1.95e-05,16693.877195748,4874.057233357,1.7767766755119,1842.2917161149,0.3135,3062.522131454
2e-05,16931.338601542,5014.0593802093,1.8291884776381,1865.843113183,0.32175,3165.1699665923
2.05e-05,17276.015212774,5156.9212407426,1.8676610632401,1910.2667810263,0.33,3253.5476580073
2.1e-05,17743.64021104,5303.6341215633,1.9632996998331,1964.0490723264,0.33825,3343.1157095448
2.15e-05,18308.752093602,5455.0100229781,2.1746243081414,2017.8801476148,0.3465,3438.2690761697
2.2e-05,18923.902413364,5611.4643674272,2.5882171656938,2072.6262855829,0.35475,3534.8225513685
2.225e-05,19340.97104491,5691.3986659843,2.8989200782429,2119.5575496007,0.358875,3582.3555686133
2.25e-05,19652.138949963,5772.5999766512,3.3046960985921,2151.428150041,0.363,3628.8010002238
2.275e-05,19957.553426267,5855.034531955,3.8274943898158,2185.3061032173,0.367125,3673.5464853225
2.3e-05,20255.07211495,5938.6571289141,4.5092891417474,2221.7394634453,0.37125,3716.0944340764
2.325e-05,20542.748416925,6023.4102355975,5.305558942611,2260.9125011105,0.375375,3756.9691274444
2.35e-05,20819.470883183,6109.228774174,6.1889297982054,2302.6788309917,0.3795,3796.6763170623
2.375e-05,21085.597697607,6196.0512128682,7.1134178084296,2346.7415094259,0.383625,3835.3633897197
2.4e-05,21342.862231931,6283.8313949752,8.003015383096,2392.7455117239,0.38775,3873.1623832339
2.425e-05,21593.362128519,6372.5436609298,8.8909943431374,2440.367567117,0.391875,3910.1767428915
2.45e-05,21838.054779001,6462.1777623906,9.835467473472,2489.4061291512,0.396,3946.4109791838
2.475e-05,22075.549742722,6552.726360397,10.899162880617,2539.7545945109,0.400125,3981.7925410281
2.5e-05,22301.894044649,6644.1715561656,12.084974700428,2591.4421712794,0.40425,4016.2541972033
2.525e-05,22511.553982552,6736.476036672,13.365304703456,2644.4778588983,0.408375,4050.0785720792
2.55e-05,22699.19649388,6829.5811119059,14.695294639718,2698.9960421068,0.4125,4083.0446858149
2.575e-05,22861.493378854,6923.4110614708,16.129109308513,2754.8269959455,0.416625,4115.1032486642
2.6e-05,22998.192970773,7017.8816456561,17.617244130646,2811.9013580523,0.42075,4146.3023095257
2.625e-05,23112.075915562,7112.9097809884,19.139562397016,2870.114173212,0.424875,4176.5198991171
2.65e-05,23207.912274524,7208.4211908665,20.791309347305,2929.132581212,0.429,4206.4054082657
2.675e-05,23290.916410361,7304.3538636447,22.391504604125,2988.5893909874,0.433125,4236.1381493499
2.7e-05,23365.310239084,7400.6571213325,23.97698899836,3048.429838334,0.43725,4265.767493176
2.725e-05,23433.464335356,7497.2878465654,25.590581345237,3108.4019532599,0.441375,4295.7004935773
2.75e-05,23495.807099648,7594.2061373727,27.181869848341,3168.5653453232,0.4455,4325.8833428397
2.775e-05,23551.409619625,7691.3724637378,28.686841033194,3228.8697286642,0.449625,4356.1494527455
2.8e-05,23598.9545962,7788.7475792664,30.312856250137,3289.0873854247,0.45375,4387.2321691056
2.825e-05,23637.708863756,7886.2950974181,32.045519838221,3348.7010670352,0.457875,4419.4866282197
2.85e-05,23668.136171819,7983.9851785282,33.788158865272,3407.4089691047,0.462,4452.450719782
2.875e-05,23691.902819569,8081.7970497541,35.619158849945,3465.0524437158,0.466125,4485.6708051554
2.9e-05,23711.236357398,8179.718613738,37.778183228489,3521.4634825569,0.47025,4519.3441488721
2.925e-05,23727.867068,8277.7427209323,40.165556898669,3576.9324766436,0.474375,4552.6813027262
2.95e-05,23742.034795041,8375.8609157598,42.747194716807,3632.1876332392,0.4785,4585.5662263352
2.975e-05,23752.155121141,8474.056482146,45.464207469307,3687.3501776867,0.482625,4617.604658902
3e-05,23755.589188356,8572.2999007376,48.476056494102,3742.4270382748,0.48675,4649.0330957209
3.025e-05,23750.521718933,8670.5510085675,51.418804084815,3797.154934381,0.490875,4680.1089659075
3.05e-05,23738.349541996,8768.7713555614,54.522741397353,3851.4827678385,0.495,4711.0312659454
3.075e-05,23725.486260849,8866.9459847626,57.657567285436,3905.4517573337,0.499125,4741.7759150611
3.1e-05,23723.39344487,8965.1074056237,60.860416911926,3959.0841849563,0.50325,4772.5179947208
3.125e-05,23746.119449866,9063.3497721076,64.210224767156,4012.8253709597,0.507375,4802.504860979
3.15e-05,23805.579096125,9161.8219012821,67.662016838496,4066.9219485689,0.5115,4832.0327356064
3.175e-05,23905.901965469,9260.6945498068,71.003844977634,4121.9146148756,0.515625,4860.6202767756
3.2e-05,24038.94463629,9360.1076511254,74.441980807865,4178.1104941719,0.51975,4888.2754618851
3.225e-05,24183.107831854,9460.112521958,78.03361723203,4235.5862667836,0.523875,4915.0246731609
3.25e-05,24306.792322935,9560.6286064202,81.478452523881,4294.655203151,0.528,4940.7080744606
3.275e-05,24376.378824725,9661.4328496118,84.995356392931,4355.4038511439,0.532125,4965.2970065432
3.3e-05,24367.007317725,9762.1931267909,88.585346322357,4417.3913231784,0.53625,4988.9245944056
3.325e-05,24273.223702494,9862.5466967457,92.312581104679,4480.368103385,0.540375,5009.9258990605
3.35e-05,24116.193452237,9962.2118453489,96.384631859722,4543.5794660358,0.5445,5030.9202244038
3.375e-05,23944.814179594,10061.108355994,99.96174673256,4606.3720203655,0.548625,5050.866857088
3.4e-05,23829.534332539,10159.454534845,103.80755304437,4669.2690700245,0.55275,5070.0388303143
3.425e-05,23849.591189608,10257.809510188,107.61197646554,4731.665163414,0.556875,5087.7248602527
3.45e-05,24076.185864195,10357.040696313,111.05766935634,4795.9464264667,0.561,5103.4434188766
3.475e-05,24555.320250737,10458.214638849,114.95924769613,4863.7879568315,0.565125,5115.8543931065
3.5e-05,25294.30316992,10562.429028593,119.05095563278,4936.0168578419,0.56925,5126.4162045898
3.525e-05,26255.212436547,10670.618445997,122.75196509266,5013.8304568805,0.573375,5135.077091223
3.55e-05,27357.063645563,10783.372516488,126.52044831207,5099.153638424,0.5775,5141.3543253523
3.575e-05,28486.482838515,10900.802042848,130.46856899191,5191.3510553135,0.581625,5147.2484148932
3.6e-05,29514.802704818,11022.47858391,134.5362698141,5289.9642376272,0.58575,5152.2628216183
3.625e-05,30318.152828341,11147.458858675,138.14164989561,5395.3572816179,0.589875,5154.0675657043
3.65e-05,30796.588050111,11274.389244112,141.80808194538,5507.2712102363,0.594,5153.8636457375
3.675e-05,30888.669194521,11401.669596518,145.78356245148,5623.0486351351,0.598125,5151.0122080224
3.7e-05,30579.031181745,11527.644160769,149.85705336793,5741.7012439205,0.60225,5146.7328757303
3.725e-05,29898.034025282,11650.785470411,153.07390888293,5860.9719259845,0.606375,5140.2453594503
3.75e-05,28914.207470237,11769.844723805,156.3724688661,5978.6411160712,0.6105,5132.3239576286
3.775e-05,27721.511767341,11883.952763779,159.92537156616,6091.3603912336,0.614625,5123.6680544255
3.8e-05,26424.196157473,11992.664255256,163.74014389074,6197.235273967,0.61875,5116.8212868166
3.825e-05,25122.148009993,12095.945439802,168.19732257668,6294.3645382328,0.622875,5111.2327520824
3.85e-05,23899.15026604,12194.115458729,171.34877641148,6383.9550674786,0.627,5107.412330277
3.875e-05,22815.584128104,12287.758354143,174.56631863517,6465.6012924193,0.631125,5108.3145982707
3.9e-05,21906.066674054,12377.621565879,178.47332207984,6540.3534191871,0.63525,5110.3323368176
3.925e-05,21181.526642418,12464.511383779,182.1540549977,6611.0626156538,0.639375,5111.3242969329
3.95e-05,20634.463982735,12549.197408183,186.34460212032,6677.9592525028,0.6435,5114.0812137607
3.975e-05,20245.70956034,12632.345787386,190.66778098859,6741.3746035386,0.647625,5118.4792738318
4e-05,19990.950467001,12714.498247121,194.13213060982,6803.3857377852,0.65175,5122.682817294
4.025e-05,19845.623155869,12796.091808807,197.40197014825,6865.9511257525,0.655875,5125.3554508795
4.05e-05,19787.44586834,12877.490260737,201.17583105246,6928.7845491314,0.66,5127.3882936028
4.075e-05,19796.704177023,12958.998660707,204.73693432245,6990.4586241593,0.664125,5131.6190942473
4.1e-05,19855.154020446,13040.855831535,208.52012967406,7051.1635396573,0.66825,5136.7621666748
4.125e-05,19944.773429113,13123.219449033,212.78936251888,7111.8381911348,0.672375,5142.0781059504
4.15e-05,20047.401939724,13206.156002001,216.61218918896,7172.5372705073,0.6765,5148.291776874
4.175e-05,20145.627292266,13289.636759896,219.80508067352,7232.1833083039,0.680625,5155.8029312466
4.2e-05,20224.448572289,13373.541121332,223.68979223946,7290.9079713507,0.68475,5164.2920971494
4.225e-05,20272.71696364,13457.676160544,227.48700348165,7349.6194492995,0.688875,5174.2692848896
4.25e-05,20283.444802752,13541.816152792,231.73898970227,7408.7261495516,0.693,5182.803875006
4.275e-05,20252.745911178,13625.746858394,235.73423137114,7469.4351347641,0.697125,5189.1041740445
4.3e-05,20178.028789214,13709.28885713,239.22322778048,7531.5823623179,0.70125,5195.1854959028
4.325e-05,20056.57503786,13792.288057168,243.03145424441,7595.2015336743,0.705375,5199.0392471023
4.35e-05,19885.457212914,13874.587211344,246.69361384492,7659.8115404066,0.7095,5201.5193182259
4.375e-05,19662.959045528,13956.005170612,250.05412214959,7724.8572982113,0.713625,5202.4008767775
4.4e-05,19390.716692003,14036.341642674,253.86952830733,7790.209612446,0.71775,5202.316642562
4.425e-05,19075.272817122,14115.405554245,257.79157325542,7854.8390679916,0.721875,5202.0448738822
4.45e-05,18727.959958721,14193.050015274,262.10880479661,7918.4330504355,0.726,5199.8374492422
