time,Fx,external_work,fracture_energy,kinetic_energy,max_disp_x,strain_energy
0,0,0,0,0,0,0
5e-07,1835.7729824203,7.2575817003209,0,9.5995136309292,0.0020625,2.8140658761052
1e-06,7196.1466280735,67.881481530293,0,53.182717980971,0.00825,35.886220259891
1.5e-06,13048.943526697,174.91753315709,0,98.102791718796,0.0165,104.01856659565
2e-06,16019.399087781,305.67423205612,0,171.67583654283,0.02475,171.08228323925
2.5e-06,16569.306240193,443.07613744107,0,245.82937269543,0.033,238.23805649265
3e-06,16391.724956643,576.8273579469,0,312.04329569991,0.04125,304.42679010177
3.5e-06,16348.363928672,712.180045489,0,380.48366839412,0.0495,370.2382540516
4e-06,16394.210761866,846.39723136626,0,449.70870797806,0.05775,435.33582110313
4.5e-06,16321.872579818,981.15345588793,0,520.69688435824,0.066,499.91215836413
5e-06,16180.366084001,1113.9310468991,0,589.20150524467,0.07425,563.79951063809
5.5e-06,16100.731344727,1246.6735069078,0,658.0935442513,0.0825,627.12664863343
6e-06,16071.777244166,1378.9756971021,0,726.879602467,0.09075,690.32143358516
6.5e-06,16009.192967864,1511.1821654232,0,795.9435723079,0.099,753.41104570892
7e-06,15907.944484941,1642.5213255402,0,863.51227246662,0.10725,816.6297091173
7.5e-06,15824.916019377,1773.3705647985,0,929.58566136976,0.1155,880.58765795713
8e-06,15772.391419605,1903.7604597724,0,994.47782387637,0.12375,945.37876565264
8.5e-06,15708.913090533,2033.7027917549,0,1058.2813838559,0.132,1011.0561529328
9e-06,15614.454891831,2162.8439616664,0,1120.4767829556,0.14025,1077.479367437
9.5e-06,15517.592033465,2291.2254332415,0,1181.1094453304,0.1485,1144.5112401916
1e-05,15450.798468153,2419.0465006933,0,1240.1429208374,0.15675,1212.5591719143
1.05e-05,15416.526536763,2546.5493558017,0,1297.1585873789,0.165,1282.449455949
1.1e-05,15400.139337287,2673.8398521867,0,1350.3164592126,0.17325,1356.0942702257
1.15e-05,15390.019608575,2800.9657551902,0,1398.3123890165,0.1815,1434.7810982454
1.2e-05,15380.876603911,2927.9177236472,0,1441.1155046539,0.18975,1518.4953833191
1.25e-05,15377.126924317,3054.746084288,0,1479.258657616,0.198,1606.6947352872
1.3e-05,15397.458854925,3181.6594068786,0.0016598961823181,1513.4787109049,0.20625,1698.7802471166
1.35e-05,15459.789751793,3309.0102560564,0.0066241410649681,1545.2186588933,0.2145,1793.7407249909
1.4e-05,15556.918891826,3437.0835759398,0.019557530588838,1576.2840678471,0.22275,1890.2107610042
1.45e-05,15661.047329371,3565.9418680647,0.052369814866823,1607.4171591563,0.231,1987.543508989
1.5e-05,15756.752184016,3695.5452055922,0.098904506132263,1638.8196511618,0.23925,2085.3160058435
1.55e-05,15854.423518613,3825.956822593,0.14349708309772,1670.8472309967,0.2475,2183.1043455056
1.6e-05,15963.74069555,3957.3156798287,0.17939084431577,1703.5378591118,0.25575,2281.1039616872
1.65e-05,16070.063898913,4089.6115199213,0.21491097383499,1736.0658749625,0.264,2380.2673550906
1.7e-05,16152.665358024,4222.6508463628,0.25721022887027,1767.0794627086,0.27225,2481.6890850727
1.75e-05,16217.247345142,4356.3102887021,0.31351627684157,1796.2295119023,0.2805,2585.3494447787
1.8e-05,16292.664340277,4490.7106336225,0.38961026370335,1821.1805505005,0.28875,2693.533412981
1.85e-05,16398.477561534,4626.1033916233,0.48657809240611,1834.93467095,0.297,2813.6524118733
1.9e-05,16534.907283955,4762.7149705361,0.57845406734874,1838.7510242247,0.30525,2944.9059616472
1.95e-05,16709.970995807,4900.8383745982,0.64279041820467,1850.9674185517,0.3135,3068.9966086043
2e-05,16959.396678964,5041.0593683042,0.68508542662754,1886.2666381244,0.32175,3171.4408315587
2.05e-05,17324.256769816,5184.2926188835,0.72421837966751,1937.6987192892,0.33,3260.3348596135
2.1e-05,17812.217132807,5331.5388455076,0.78958826989955,1991.4760348777,0.33825,3351.0087064839
2.15e-05,18389.68153271,5483.5519530078,0.92051691066746,2044.5425593977,0.3465,3447.382369856
2.2e-05,19008.739450468,5640.6643045589,1.1662979996802,2100.8317092619,0.35475,3545.6500180145
2.25e-05,19632.862519903,5802.8609947244,1.544323190413,2163.6693336705,0.363,3642.3334581604
2.3e-05,20239.78763606,5969.9122093241,2.2180043233719,2235.361954737,0.37125,3734.8514450541
2.35e-05,20815.069098905,6141.4254809473,3.3685743165947,2316.7231639021,0.3795,3821.6717159458
2.4e-05,21352.102691753,6316.9704000492,6.2792863494548,2406.8193599485,0.38775,3897.2137835791
2.45e-05,21851.895328001,6496.2638755917,10.904446025785,2504.6024283084,0.396,3964.1439453889
2.5e-05,22312.333964254,6679.1571162317,16.339028793771,2610.2130949977,0.40425,4023.8109624116
2.55e-05,22717.273223646,6865.4314341707,22.868081521872,2721.9093932443,0.4125,4082.8489713841
2.6e-05,23043.402585781,7054.6491153531,29.069412774118,2838.2633665937,0.42075,4143.2874945009
2.65e-05,23281.410375947,7246.1883867215,36.340421063991,2957.4533167958,0.429,4200.7269631272
2.7e-05,23447.372333256,7439.4236673227,43.335389739081,3078.5873144519,0.43725,4257.4902599057
2.75e-05,23570.356969953,7633.8876445854,49.968766894806,3201.1519244911,0.4455,4315.4294430452
2.8e-05,23669.902134313,7829.2761441463,57.591597251551,3323.1631029774,0.45375,4371.6150589907
2.85e-05,23747.047021351,8025.35107646,65.363694218735,3443.0894129975,0.462,4429.8388141364
2.9e-05,23795.139135552,8221.8841133592,73.671247553585,3558.7915091208,0.47025,4493.9385330095
2.95e-05,23815.502005734,8418.6848003446,82.721710012722,3671.3369399263,0.4785,4561.060383558
3e-05,23822.062755708,8615.65667278,93.293321929032,3782.0728726345,0.48675,4627.2794527921
3.05e-05,23835.054289773,8812.8326299783,104.29186651041,3891.3928619256,0.495,4691.128160016
3.1e-05,23875.075157692,9010.3881953202,116.69461057282,3998.0253561479,0.50325,4755.0573131026
3.15e-05,23961.772715784,9208.6503682003,129.49245510668,4103.9298493829,0.5115,4818.6169564338
3.155e-05,23996.186925736,9228.5062024259,130.64496596746,4115.2121438666,0.512325,4821.7497535516
3.16e-05,24010.059759378,9248.3729872271,131.74157511048,4126.4979453153,0.51315,4827.7698058128
3.165e-05,24024.655537827,9268.2512891146,133.15449577628,4137.8405539531,0.513975,4833.7930259709
3.17e-05,24039.983318478,9288.1416874016,134.21197336527,4149.312547897,0.5148,4839.215267696
3.175e-05,24056.046372945,9308.0447692858,135.33774997959,4160.9247536531,0.515625,4844.8204698177
3.18e-05,24072.842866307,9327.9611253629,136.50561470967,4172.6048172884,0.51645,4850.2037927449
3.185e-05,24090.365040744,9347.8913443248,137.89791595634,4184.3159689324,0.517275,4855.4465651997
3.19e-05,24108.598394283,9367.8360068471,139.16837352736,4196.0473513514,0.5181,4860.4748039208
3.195e-05,24127.520870076,9387.7956786895,140.48951606211,4207.7780110789,0.518925,4865.6877175921
3.2e-05,24147.102076285,9407.7709030526,141.77136170856,4219.5305568854,0.51975,4870.9347942744
3.205e-05,24167.302555339,9427.7621922564,143.02943067278,4231.2944538252,0.520575,4876.2721871975
3.21e-05,24188.073124407,9447.7700188274,144.48810103329,4243.128163598,0.5214,4881.5750871917
3.215e-05,24209.354308719,9467.7948060987,145.96083527602,4255.0864310252,0.522225,4886.5601451029
3.22e-05,24231.075890407,9487.8369184501,147.47402940765,4267.0659492307,0.52305,4891.5578312123
3.225e-05,24253.156593579,9507.8966513306,148.96125200792,4279.0609882602,0.523875,4896.5481273217
3.23e-05,24275.50392877,9527.9742212229,150.54785837792,4291.0772548667,0.5247,4901.6136262733
3.235e-05,24298.014215379,9548.0697557207,152.04687749762,4303.0814204214,0.525525,4906.6214284587
3.24e-05,24320.572801385,9568.1832839049,153.59879810684,4315.0796784904,0.52635,4911.7005220341
3.245e-05,24343.054496429,9588.3147272091,155.30518092122,4327.1018433613,0.527175,4916.8024504156
3.25e-05,24365.324231459,9608.4638909744,157.08562343819,4339.2020992866,0.528,4921.7302394871
3.255e-05,24387.237955587,9628.6304568917,159.06762133109,4351.3638911436,0.528825,4926.5785817809
3.26e-05,24408.643775918,9648.8139765344,160.87470307117,4363.5395259707,0.52965,4931.2074594852
3.265e-05,24429.383342366,9669.0138661769,162.62741213816,4375.7645562787,0.530475,4935.9221678672
3.27e-05,24449.293475265,9689.2294030876,164.49287973106,4388.1084883682,0.5313,4940.6415904719
3.275e-05,24468.208028536,9709.4597234771,166.56104064755,4400.6198562648,0.532125,4945.0460496786
3.28e-05,24485.959975801,9729.703822267,168.35905367036,4413.1669711129,0.53295,4949.262600249
3.285e-05,24502.383702034,9749.9605548263,170.03415751037,4425.7579398474,0.533775,4953.6355603996
3.29e-05,24517.317476546,9770.2286408062,171.60494484994,4438.4489488116,0.5346,4958.0172049604
3.295e-05,24530.606080562,9790.5066701735,173.20171259917,4451.213905908,0.535425,4962.4459188978
3.3e-05,24542.103555989,9810.7931115236,175.04384643291,4464.0544663329,0.53625,4966.760911801
3.305e-05,24551.67603845,9831.0863227181,176.52156616794,4476.9159518556,0.537075,4970.7869597539
3.31e-05,24559.204634007,9851.384563865,178.21000670976,4489.8570845538,0.5379,4975.1748922725
3.315e-05,24564.588296295,9871.6860126239,179.77202657664,4502.987073872,0.538725,4979.1161989694
3.32e-05,24567.746658654,9891.9887817844,181.22378453734,4516.2768327877,0.53955,4983.0539730748
3.325e-05,24568.622774998,9912.2909390316,182.59239225663,4529.5819403757,0.540375,4987.0819387006
3.33e-05,24567.185723221,9932.5905287764,183.96973481107,4542.8309672275,0.5412,4991.230627137
3.335e-05,24563.433025874,9952.8855958971,185.31087652745,4556.1051379436,0.542025,4995.3477224125
3.34e-05,24557.392843237,9973.174211203,186.84137073073,4569.3802413871,0.54285,4999.4745916463
3.345e-05,24549.125898055,9993.4544984005,188.66670138535,4582.5714552279,0.543675,5003.4694905827
3.35e-05,24538.727092042,10013.724662315,190.51797501882,4595.7458156705,0.5445,5007.2338670325
3.355e-05,24526.326780173,10033.983018094,192.16672479933,4608.9703796193,0.545325,5010.9918457059
3.36e-05,24512.091670666,10054.228021096,193.85941706176,4622.2408218419,0.54615,5014.8569297844
3.365e-05,24496.225325681,10074.458297153,195.57127546698,4635.4786626687,0.546975,5018.7687599861
3.37e-05,24478.968241892,10094.672672865,197.34632490554,4648.7132588909,0.5478,5022.6187052516
3.375e-05,24460.597496049,10114.870205602,199.09825122977,4662.0005152747,0.548625,5026.3564756517
3.38e-05,24441.425945892,10135.050212858,200.77148431555,4675.2464468673,0.54945,5030.145848071
3.385e-05,24421.800982006,10155.212300599,202.66865047301,4688.3952802777,0.550275,5034.0990490768
3.39e-05,24402.102832319,10175.356390268,204.58566484107,4701.6007679441,0.5511,5037.7250580017
3.395e-05,24382.74242666,10195.48274409,206.23485527251,4714.9723059157,0.551925,5041.1111161748
3.4e-05,24364.158833515,10215.591988348,208.18757200542,4728.3314238314,0.55275,5044.8306851876
3.405e-05,24346.816285629,10235.685134287,210.04483716421,4741.6709823545,0.553575,5048.2252358589
3.41e-05,24331.200816224,10255.763596352,211.79627116453,4755.0446875524,0.5544,5051.6367107628
3.415e-05,24317.816532712,10275.829207443,213.49073802346,4768.4842087277,0.555225,5055.0615506082
3.42e-05,24307.181557585,10295.884230922,215.06218655911,4782.0092504668,0.55605,5058.4017050533
3.425e-05,24299.823670625,10315.931369105,216.71332888836,4795.5417720603,0.556875,5061.8421505964
3.43e-05,24296.275689119,10335.973768018,218.34998933561,4809.0909632699,0.5577,5065.1113270589
3.435e-05,24297.070625217,10356.015018197,220.05215233437,4822.685877591,0.558525,5068.2395503542
3.44e-05,24302.736663561,10376.059151371,221.67192622454,4836.3828973711,0.55935,5071.2530448381
3.445e-05,24313.792003788,10396.110632874,223.1093151855,4850.1761418779,0.560175,5074.2303352801
3.45e-05,24330.739614771,10416.174349684,224.52019244383,4863.9479806163,0.561,5077.3841393137
3.455e-05,24354.0619497,10436.255594022,226.01059166055,4877.7477952021,0.561825,5080.5556506937
3.46e-05,24384.215671885,10456.360042485,227.35161867177,4891.572519443,0.56265,5083.6670355111
3.465e-05,24421.626443072,10476.493730723,228.64172235742,4905.4382712954,0.563475,5086.9140374347
3.47e-05,24466.683826341,10496.663023744,230.04462803665,4919.4335942532,0.5643,5090.0769294414
3.475e-05,24519.736355712,10516.874581946,231.76709500434,4933.6021481533,0.565125,5092.9330983877
3.48e-05,24581.086824529,10537.135323046,233.4383201317,4948.0520720472,0.56595,5095.0355624061
3.485e-05,24650.987843251,10557.45238013,235.13876905531,4962.8595481268,0.566775,5096.9929793486
3.49e-05,24729.637715754,10577.833056074,237.02573328124,4977.8201925373,0.5676,5098.899225888
3.495e-05,24817.176681566,10598.284774658,239.11077001343,4992.9597475852,0.568425,5100.4550971522
3.5e-05,24913.683568314,10618.815028733,240.82437332983,5008.2263783438,0.56925,5101.852514917
3.505e-05,25019.172895879,10639.431325834,242.54365236781,5023.5207784994,0.570075,5103.6259869687
3.51e-05,25133.592470284,10660.141131681,244.26354733754,5038.9180251264,0.5709,5105.4224693543
3.515e-05,25256.82150114,10680.951812038,246.18415421944,5054.4400821683,0.571725,5107.1008698913
3.52e-05,25388.66927182,10701.870573425,248.04104504417,5070.1504586229,0.57255,5108.4312015734
3.525e-05,25528.874386842,10722.904403206,250.03131242551,5086.0783388431,0.573375,5109.6803974012
3.53e-05,25677.104614732,10744.06000958,251.96034562281,5102.2420671312,0.5742,5110.6674056851
3.535e-05,25832.957339471,10765.343762022,253.90591170409,5118.6561224604,0.575025,5111.6592180585
3.54e-05,25995.960626894,10786.761632703,255.78939846633,5135.2057614313,0.57585,5112.7108817625
3.545e-05,26165.57490641,10808.319139441,257.56203800384,5151.8836726161,0.576675,5113.8831535074
3.55e-05,26341.195262014,10830.021290693,259.60022024374,5168.8353710174,0.5775,5115.0515172586
3.555e-05,26522.154319805,10851.872533104,261.65416905761,5186.2071523481,0.578325,5115.7930825506
3.56e-05,26707.725715334,10873.876702092,263.57569984007,5204.0548394871,0.57915,5116.2684699806
3.565e-05,26897.128113632,10896.036975943,265.39193381154,5222.2950551889,0.579975,5116.7358123515
3.57e-05,27089.529754476,10918.355833816,267.24886031276,5240.7696884768,0.5808,5117.2995429021
3.575e-05,27284.053484656,10940.835018089,269.15803611226,5259.4942115761,0.581625,5117.7402825416
3.58e-05,27479.78223832,10963.475501379,270.86829805734,5278.4401131055,0.58245,5118.2433286868
3.585e-05,27675.764917232,10986.277458563,272.72408185564,5297.5953592324,0.583275,5118.8339911944
3.59e-05,27871.022622111,11009.240244084,274.39806451619,5317.0268855008,0.5841,5119.1398698083
3.595e-05,28064.555183133,11032.362374767,276.11283799921,5336.8488844569,0.584925,5119.4239946217
3.6e-05,28255.347931212,11055.641518353,277.82981683158,5356.9593661121,0.58575,5119.5799961525
3.605e-05,28442.378652316,11079.074487875,279.75031017767,5377.1546344278,0.586575,5119.8528451159
3.61e-05,28624.624664428,11102.657242011,281.50587485405,5397.3966567901,0.5874,5119.9926699837
3.615e-05,28801.069952359,11126.384891428,283.38491658871,5417.8376579938,0.588225,5120.4003195973
3.62e-05,28970.712298455,11150.251711161,285.02929738205,5438.6013750955,0.58905,5120.4011114845
3.625e-05,29132.570344776,11174.251158952,286.68617719384,5459.5934463505,0.589875,5120.6216734293
3.63e-05,29285.690522483,11198.375899478,288.33961929235,5480.8605014594,0.5907,5120.7548616557
3.635e-05,29429.153786109,11222.617834313,289.8737367009,5502.4330354076,0.591525,5120.7878414291
3.64e-05,29562.08209265,11246.968137431,291.58678774792,5524.2815957494,0.59235,5120.828996767
3.645e-05,29683.644565247,11271.417295998,293.35190202928,5546.2867752776,0.593175,5120.7345625086
3.65e-05,29793.063286485,11295.955156167,295.06297392608,5568.3962358974,0.594,5120.6428670029
3.655e-05,29889.618672322,11320.570973518,296.77210457792,5590.6007571928,0.594825,5120.6950422364
3.66e-05,29972.654376005,11345.253467744,298.58855519516,5612.9762784608,0.59565,5120.7683764479
3.665e-05,30041.581683777,11369.990881149,300.2281452109,5635.7055619843,0.596475,5120.4911834026
3.67e-05,30095.883363275,11394.771040466,301.86001758873,5658.8146414091,0.5973,5120.0217109107
3.675e-05,30135.11693372,11419.581421464,303.53119200647,5682.1947430021,0.598125,5119.3520464638
3.68e-05,30158.917333482,11444.409215788,305.21726366418,5705.7173823754,0.59895,5118.5327997325
3.685e-05,30166.998966131,11469.241399442,307.0477363289,5729.3347598859,0.599775,5117.6578810082
3.69e-05,30159.157113046,11494.064802295,308.94830851654,5752.9212629229,0.6006,5116.6617248259
3.695e-05,30135.268710931,11518.866178003,310.69014956191,5776.4815781507,0.601425,5115.5075586144
3.7e-05,30095.292494454,11543.632273719,312.40905512584,5800.0598890924,0.60225,5114.6256934444
3.705e-05,30039.268517676,11568.349898966,314.11664102658,5823.70910749,0.603075,5113.4974123673
3.71e-05,29967.317069166,11593.005993094,315.77063937262,5847.3838560665,0.6039,5112.2538425198
3.715e-05,29879.637004071,11617.587690749,317.49479999459,5871.1986301192,0.604725,5110.8199898477
3.72e-05,29776.503521837,11642.082384821,319.04747192227,5895.2800128438,0.60555,5109.091425678
3.725e-05,29658.265421946,11666.477786402,320.65732200821,5919.3310188294,0.606375,5107.4390610399
3.73e-05,29525.341874621,11690.761981315,322.40786602703,5943.2764077916,0.6072,5105.6365956062
3.735e-05,29378.218748019,11714.923482862,324.2190617496,5967.1845239281,0.608025,5103.4787718237
3.74e-05,29217.44453541,11738.951280483,325.89775955145,5990.9762507025,0.60885,5101.3356401253
3.745e-05,29043.625930228,11762.834884094,327.5146434892,6014.5310972915,0.609675,5099.5120079669
3.75e-05,28857.423098312,11786.564363939,329.22678276255,6037.9335275519,0.6105,5097.6971460328
3.755e-05,28659.54469851,11810.130385864,330.81277790901,6061.1985656226,0.611325,5095.7881090254
3.76e-05,28450.742702732,11833.524241966,332.35469723846,6084.2078207543,0.61215,5094.0013453334
3.765e-05,28231.807066096,11856.737876645,333.93451932909,6106.8878792442,0.612975,5092.2841625647
3.77e-05,28003.560296731,11879.763908122,335.51334400843,6129.2789234424,0.6138,5090.5512630876
3.775e-05,27766.8519731,11902.59564554,337.37903272891,6151.3115011088,0.614625,5088.9266547155
3.78e-05,27522.553255062,11925.227101782,339.05377744732,6172.8557241843,0.61545,5087.1172604109
3.785e-05,27271.55143231,11947.653002171,340.86178443739,6193.9694290691,0.616275,5085.7515420186
3.79e-05,27014.744550383,11969.868789243,342.46593809855,6214.7418444591,0.6171,5084.1918866452
3.795e-05,26753.036151042,11991.870623772,344.2831496577,6235.2727924808,0.617925,5082.7194758549
