time,Fx,external_work,fracture_energy,kinetic_energy,max_disp_x,strain_energy
0,0,0,0,0,0,0
5e-07,2585.8216642793,5.3269520526592,0,1.6368835790719,0.0020625,3.528364717925
1e-06,9546.9068451243,64.319316711736,0,20.670358615542,0.00825,40.007221246832
1.5e-06,15630.387054416,193.09073230164,0,69.2454953004,0.0165,107.9227682267
2e-06,17045.192182204,333.53856099902,0,135.86081262355,0.02475,175.20622773535
2.5e-06,16588.433458236,470.24659428168,0,206.04524920474,0.033,241.94898771896
3e-06,16465.914126553,605.94616023499,0,274.74891573703,0.04125,308.14724408097
3.5e-06,16452.28969027,741.53462964458,0,344.03041179268,0.0495,373.75602534497
4e-06,16347.632062415,876.26406304953,0,413.37354924596,0.05775,438.78353851799
4.5e-06,16278.928852794,1010.4262780055,0,482.49927836347,0.066,503.23336501422
5e-06,16218.214563534,1144.0881529785,0,551.78805097569,0.07425,567.10847349492
5.5e-06,16134.576090914,1277.0738802401,0,621.06303946073,0.0825,630.47203586245
6e-06,16062.945145122,1409.5128283833,0,690.10992408513,0.09075,693.53097665606
6.5e-06,15994.731151431,1541.4688437687,0,758.75568637999,0.099,756.65622800264
7e-06,15917.932949843,1672.8730012526,0,826.5961322822,0.10725,820.17749148063
7.5e-06,15845.035508893,1803.7294540715,0,893.36079825537,0.1155,884.23768839457
8e-06,15774.208626697,1934.0323336962,0,958.98468697878,0.12375,948.92880401684
8.5e-06,15700.061994211,2063.7369037301,0,1023.365431499,0.132,1014.3372220632
9e-06,15627.757417454,2192.8497764274,0,1086.4154577466,0.14025,1080.5234374643
9.5e-06,15558.464770392,2321.3924308072,0,1148.0787848624,0.1485,1147.5983254588
1e-05,15492.245348998,2449.3861784812,0,1208.19416224,0.15675,1215.8208304783
1.05e-05,15435.744275592,2576.9038790651,0,1266.3893365694,0.165,1285.7747409895
1.1e-05,15396.192446676,2704.0711258703,1.6980270703188e-05,1321.8627816416,0.17325,1358.6886061004
1.15e-05,15379.502864972,2831.0594944071,0.00051669726425115,1373.2445682032,0.1815,1436.2601628872
1.2e-05,15390.237144973,2958.0869981301,0.0060444538639156,1419.3507842366,0.18975,1519.3708654088
1.25e-05,15426.238135231,3085.365285153,0.029809956516865,1460.2997509054,0.198,1607.3332271265
1.3e-05,15478.714009364,3213.0323391649,0.075239048944761,1497.2604070764,0.20625,1698.9727055172
1.35e-05,15538.873366339,3341.1512471679,0.1284976671998,1531.3558871431,0.2145,1793.4640724384
1.4e-05,15602.502066383,3469.7575244128,0.18639329453124,1563.5078081607,0.22275,1889.8827461254
1.45e-05,15670.417122042,3598.896643527,0.26931463766279,1594.7085149315,0.231,1987.2230489049
1.5e-05,15745.189179744,3728.6334779635,0.3966341811808,1625.7319834215,0.23925,2084.9145823486
1.55e-05,15826.807815958,3859.0341220694,0.55547628530968,1656.9732974665,0.2475,2182.8019457399
1.6e-05,15912.711842548,3990.1479201536,0.71683919555288,1688.5827692309,0.25575,2280.9821860242
1.65e-05,16001.248149351,4122.0144501376,0.86911637234226,1720.4103581222,0.264,2379.8365767548
1.7e-05,16093.119413196,4254.6755403391,1.0261858090823,1751.8460408875,0.27225,2480.2053432165
1.75e-05,16190.429589508,4388.1818165541,1.1991553168142,1781.7484619522,0.2805,2583.4867054656
1.8e-05,16296.216858474,4522.6053343663,1.3803187059901,1808.6342635692,0.28875,2691.3182848328
1.85e-05,16414.915747146,4658.0565473576,1.5633954265503,1831.2130127791,0.297,2804.7739149487
1.9e-05,16552.874989199,4794.6962937488,1.7604294796589,1849.2640576745,0.30525,2923.2859980695
1.925e-05,16656.596640102,4863.4596261182,1.871252577641,1864.5039351893,0.309375,2983.6682577212
1.95e-05,16745.80906779,4932.6014364059,1.9946441512614,1872.257368745,0.3135,3043.9308010334
1.975e-05,16845.8187935,5002.1648725277,2.1363503512643,1880.628308496,0.317625,3103.019267626
2e-05,16959.453403725,5072.2045165688,2.3015583079688,1891.0193946376,0.32175,3159.6404909821
2.025e-05,17090.392128951,5142.7898605544,2.5018150314216,1904.7439005556,0.325875,3212.3539705407
2.075e-05,17370.277883884,5286.2805474801,3.0293574202065,1931.8125383317,0.334125,3304.2546680311
2.1e-05,17632.624714612,5359.1068807948,3.3277847276432,1975.3203593917,0.33825,3343.8466567429
2.125e-05,17873.270913818,5432.9231818247,3.5984033113862,2008.7195898105,0.342375,3381.2758202073
2.15e-05,18146.577899256,5507.8622504658,3.8477464549361,2044.0043971848,0.3465,3419.1236733187
2.175e-05,18450.167029787,5584.0475423549,4.1027341302183,2078.6569549077,0.350625,3460.0998331668
2.2e-05,18778.649040872,5661.5808597662,4.3708417540848,2110.5516082805,0.35475,3505.848692792
2.225e-05,19124.155777762,5740.5318737948,4.6426911469263,2139.1782119086,0.358875,3555.9150997086
2.25e-05,19477.354432997,5820.9314308474,4.9174936908468,2166.116665612,0.363,3607.7110492739
2.275e-05,19828.725345401,5902.7700116987,5.2074154106979,2194.399234116,0.367125,3657.8129818973
2.3e-05,20169.789372776,5986.0015496761,5.5335105817679,2226.9160928815,0.37125,3703.8748297594
2.325e-05,20494.059503689,6070.5517749351,5.9091046480164,2264.8525098033,0.375375,3745.7012182339
2.35e-05,20797.609760271,6156.3294803613,6.3338796279044,2307.307857039,0.3795,3784.8392832175
2.375e-05,21079.227025414,6243.2386551299,6.8225776998807,2352.3889777237,0.383625,3823.0899109007
2.4e-05,21340.135810931,6331.1893722598,7.3920480952125,2398.8298811291,0.38775,3860.8477145893
2.425e-05,21583.304723127,6420.1055677514,8.0527177130014,2446.6688765228,0.391875,3897.4468923714
2.45e-05,21812.405445697,6509.9282913144,8.7991829409454,2496.561377663,0.396,3932.2119418516
2.475e-05,22030.618930501,6600.613762022,9.6332864491205,2548.6902690228,0.400125,3965.3721676388
2.5e-05,22239.616183389,6692.1268458843,10.551781721591,2602.5081019021,0.40425,3997.6716907477
2.525e-05,22439.067239819,6784.4321905494,11.548051170338,2657.3488999155,0.408375,4029.5707752881
2.55e-05,22626.871717388,6877.4863899619,12.607859475087,2713.0143164825,0.4125,4061.0455031101
2.575e-05,22800.013706504,6971.2343100989,13.733972762828,2769.6152998787,0.416625,4091.8873271444
2.6e-05,22955.689219573,7065.6109574946,14.913064071071,2827.1965087981,0.42075,4122.1094490274
2.625e-05,23092.273567408,7160.5478856989,16.140258925448,2885.6283502161,0.424875,4151.8637777481
2.65e-05,23209.79883703,7255.9812744767,17.422441529266,2944.758762406,0.429,4181.216886435
2.675e-05,23309.817896005,7351.8581602287,18.740492745679,3004.570064303,0.433125,4210.0620096249
2.7e-05,23394.76337896,7448.1380150622,20.089563478968,3065.1229167242,0.43725,4238.3028282567
2.725e-05,23467.113020442,7544.7888872227,21.491296401067,3126.4990215728,0.441375,4265.7280084584
2.75e-05,23528.767383597,7641.7800266997,22.918329891374,3188.6870991773,0.4455,4292.3497115163
2.775e-05,23580.932801147,7739.0749261002,24.390689849565,3251.4959105908,0.449625,4318.365692129
2.8e-05,23624.468351519,7836.6285027555,25.946920146254,3314.5406446189,0.45375,4343.7886076558
2.8125e-05,23649.355195599,7885.4784601229,26.74708246952,3362.9193911422,0.4558125,4356.3175629884
2.825e-05,23665.715602095,7934.3746536024,27.602993080516,3394.3778918714,0.457875,4368.3863716444
2.8375e-05,23680.474544917,7983.3104882098,28.503801260678,3425.655648453,0.4599375,4379.9393001416
2.85e-05,23693.735447738,8032.2796352556,29.474481419497,3456.8009584237,0.462,4390.6966695872
2.8625e-05,23705.500511476,8081.2760086129,30.52067083342,3487.8823351031,0.4640625,4401.115754369
2.875e-05,23715.630150712,8130.2936238413,31.641458168229,3518.792174651,0.466125,4411.0174628408
2.8875e-05,23723.829870168,8179.3263830644,32.816337683603,3549.5864793263,0.4681875,4420.5726702966
2.9e-05,23729.681407252,8228.367875339,34.087177392872,3580.2371815711,0.47025,4429.7095679001
2.9125e-05,23732.723776157,8277.4112997098,35.438573113133,3610.8727707137,0.4723125,4438.2955667433
2.925e-05,23732.57519173,8326.449602618,36.831960190018,3641.4597694247,0.474375,4446.6069026049
2.9375e-05,23729.071005262,8375.4758704535,38.244663276223,3671.8622772695,0.4764375,4454.8629346353
2.95e-05,23722.381132032,8424.483941597,39.704145244001,3702.1287276051,0.4785,4462.9354712093
2.9625e-05,23713.068352108,8473.4691215007,41.275339011616,3732.3765138455,0.4805625,4470.6755488442
2.975e-05,23702.059426975,8522.428826491,42.870865847181,3762.5243427855,0.482625,4477.9959215597
2.9875e-05,23690.523142664,8571.3629712073,44.437095508585,3792.6235678582,0.4846875,4485.3741569176
2.99375e-05,23682.903591756,8595.8217778534,45.27201196765,3815.719242774,0.48571875,4488.9298114868
3.00625e-05,23674.816237071,8644.7226921795,47.027533615796,3837.5091418114,0.48778125,4495.9846294684
3.01875e-05,23666.900012525,8693.6077342423,48.700474479594,3867.3039835166,0.48984375,4502.9927424219
3.03125e-05,23661.612437441,8742.4828987188,50.422937211833,3897.3088239645,0.49190625,4509.9724856477
3.04375e-05,23658.967153923,8791.3539700599,52.29975133204,3927.609650858,0.49396875,4516.7272390826
3.05625e-05,23658.610767869,8840.2257648938,54.241610812156,3958.349609945,0.49603125,4522.8737652794
3.06875e-05,23659.983458958,8889.1017265385,56.152613474783,3989.8330676093,0.49809375,4527.9941952551
3.08125e-05,23662.524700899,8937.9839585938,57.997404193674,4022.0739465756,0.50015625,4533.2271565188
3.09375e-05,23665.855353074,8986.8736428187,59.773489009662,4054.7857053835,0.50221875,4538.3816164629
3.10625e-05,23669.886333972,9035.7716850264,61.658974528042,4088.2977204429,0.50428125,4542.9863035614
3.11875e-05,23674.8312563,9084.6793871648,63.670535226288,4122.6173644281,0.50634375,4547.5126284552
3.13125e-05,23681.132366277,9133.5989638177,65.71269336284,4157.5725196862,0.51467389712983,4551.9485594263
3.14375e-05,23689.33402373,9182.5337925326,67.869223986147,4193.3425006391,0.53658249109272,4556.12492968
3.15625e-05,23699.947959367,9231.4883789166,69.821640731856,4229.9033074055,0.55853474768378,4560.4725550334
3.16875e-05,23713.348641491,9280.4680967886,71.707808102366,4267.003724455,0.58049733458702,4565.5576336366
3.18125e-05,23729.720600354,9329.4788095819,73.780844295434,4304.6041093268,0.60244916172962,4570.927444707
3.19375e-05,23749.060832511,9378.5264872646,75.915562542318,4343.1359601118,0.62438152590976,4576.3026706429
3.20625e-05,23771.225528075,9427.6169124006,78.123740855383,4382.5030326216,0.64629180587263,4582.3498191143
3.21875e-05,23796.004212468,9476.7555340421,80.198866778016,4422.5964177013,0.66817796637597,4589.1501851252
3.23125e-05,23823.204389788,9525.9474911948,82.18430674771,4463.9642217222,0.69004416872093,4596.182290091
3.24375e-05,23852.7321123,9575.1977951094,84.310885886515,4506.7837225766,0.71189560870509,4603.789699887
3.25625e-05,23884.655661928,9624.5116327819,86.48372415008,4550.7185697896,0.73373288416926,4612.3806013275
3.26875e-05,23919.240626195,9673.8947321733,88.574006319109,4595.9714727492,0.75555137078154,4621.8266561829
3.28125e-05,23956.947381545,9723.3537146936,90.719285701782,4642.8503955963,0.77734742676419,4632.0605493254
3.29375e-05,23998.388613888,9772.8963586355,93.016604455878,4691.4968480044,0.79912092465898,4643.0129536551
3.30625e-05,24044.254573215,9822.5317150543,95.216833152707,4741.9589362186,0.82087223917926,4655.7184236533
3.31875e-05,24095.223361081,9872.2700542959,97.398991346569,4794.0722609964,0.84260167888355,4670.3901167304
3.325e-05,24131.691218488,9897.1758226427,98.512093681567,4830.9111005669,0.85345910971278,4678.5849937461
3.3375e-05,24182.463667654,9947.0900194104,100.76862593791,4875.4955864184,0.87516488323833,4697.0415145104
3.35e-05,24248.395556521,9997.1366791656,103.07759605534,4932.3158794583,0.89686051715596,4717.6876379009
3.3625e-05,24320.708732249,10047.328247838,105.47757280063,4991.311452686,0.91854660043715,4741.0710313389
3.375e-05,24399.309619692,10097.676995175,107.82513056504,5052.4984638482,0.94022298148221,4767.2958821124
3.3875e-05,24483.884027613,10148.194654182,110.14770524266,5115.9313230794,0.96188937874224,4797.9128941968
3.4e-05,24573.901305868,10198.892050963,112.43098472327,5181.8586446125,0.98354565034015,4831.5792934706
3.403125e-05,24620.036874331,10211.589224217,113.00150000664,5215.3542879217,0.98895814248449,4840.4807939355
3.409375e-05,24660.13537282,10237.023784872,114.19419435359,5244.4093196421,0.99978142584208,4859.5499459361
3.415625e-05,24708.952813895,10262.507167305,115.42196411755,5279.2428059281,1.0106025785467,4879.7820231573
3.428125e-05,24792.664140405,10313.642179123,117.90971419352,5339.5412415088,1.0322387442238,4924.8193836991
3.440625e-05,24895.369317369,10364.983374986,120.26691779968,5413.851528911,1.0538665399648,4975.6633957901
3.453125e-05,25000.914197231,10416.537047563,122.54806364981,5491.4273267479,1.0754853739631,5031.4883097043
