time,Fx,external_work,fracture_energy,kinetic_energy,max_disp_x,strain_energy
0,0,0,0,0,0,0
5e-07,2902.0284383861,11.478466346324,0,6.0167673127699,0.0020625,3.544393819593
1e-06,10239.984174265,97.854588162164,0,44.677356871784,0.00825,40.095861404535
1.5e-06,16019.103312845,229.56257631918,0,106.17880337315,0.0165,108.0307526531
2e-06,17003.821582287,368.68298417444,0,178.099536629,0.02475,175.33904154859
2.5e-06,16542.903185071,506.15430112398,0,246.76204954849,0.033,242.09704931397
3e-06,16478.422875215,640.83858099585,0,315.01227960658,0.04125,308.30924354736
3.5e-06,16446.63387813,777.21981815133,0,385.18344950394,0.0495,373.93234604782
4e-06,16336.640690052,911.17527157045,0,453.65135781748,0.05775,438.97150430882
4.5e-06,16278.111962824,1045.7747568889,0,523.10855090297,0.066,503.43235967881
5e-06,16212.583832086,1179.0375066146,0,592.21315142688,0.07425,567.31755524221
5.5e-06,16127.166781698,1312.1721745271,0,661.44076679578,0.0825,630.68909931292
6e-06,16059.317249045,1444.4279022339,0,730.18156593133,0.09075,693.75543270029
6.5e-06,15989.442348304,1576.4486209113,0,798.55095709818,0.099,756.88973336652
7e-06,15911.628025563,1707.7364991498,0,865.75117971669,0.10725,820.42014528043
7.5e-06,15840.375387376,1838.5926152172,0,931.93875467037,0.1155,884.48769299268
8e-06,15768.985404507,1968.814927096,0,996.9064133613,0.12375,949.18636337087
8.5e-06,15694.235806263,2098.4767165591,0,1060.5906039394,0.132,1014.6019490402
9e-06,15622.701958943,2227.5234271936,0,1122.9081156289,0.14025,1080.7944262382
9.5e-06,15553.345108697,2356.0177583306,0,1183.8114209488,0.1485,1147.8756756865
1e-05,15487.09495409,2483.9501529274,0,1243.0116780128,0.15675,1216.1077591945
1.05e-05,15431.716485414,2611.4206579588,0,1300.00212672,0.165,1286.0833286321
1.1e-05,15393.640380145,2738.5431029152,0,1353.633177466,0.17325,1359.0587424636
1.15e-05,15379.047881469,2865.5026333502,0,1402.3500104645,0.1815,1436.7542876096
1.2e-05,15392.613941503,2992.5228018957,0.00045376241441503,1445.5209806695,0.18975,1520.0221219966
1.25e-05,15430.841150028,3119.8151557095,0.0045843656666344,1484.0615378705,0.198,1608.1632725809
1.3e-05,15484.270220007,3247.5028208894,0.029197426020798,1519.2680244977,0.20625,1700.0183833555
1.35e-05,15544.530957882,3375.6442992332,0.056710834148676,1552.0660633257,0.2145,1794.7167671119
1.4e-05,15608.048569919,3504.2751130317,0.093244895895239,1583.4328022927,0.22275,1891.326903363
1.45e-05,15676.340864582,3633.4446455827,0.17085109104511,1614.3297202849,0.231,1988.904403186
1.5e-05,15752.004328738,3763.2215660262,0.30263414505618,1645.2962958617,0.23925,2086.9244948934
1.55e-05,15834.266833998,3893.6710310468,0.53219215125718,1676.6124534944,0.2475,2185.1276727375
1.6e-05,15920.283227132,4024.8395580919,1.0432259418731,1708.3591263899,0.25575,2282.8173363093
1.65e-05,16008.852231978,4156.7665078288,1.7394034481545,1740.1760662242,0.264,2380.9222998777
1.7e-05,16100.983549654,4289.4929316417,2.6031466672124,1771.172126813,0.27225,2480.1765120765
1.75e-05,16198.780471318,4423.068905289,3.6387547451546,1799.9537253693,0.2805,2582.0153438678
1.8e-05,16305.378688511,4557.5695091816,4.4248751452069,1824.8679602169,0.28875,2689.6927790726
1.85e-05,16425.468805644,4693.1106723281,5.1771116813132,1845.0151807682,0.297,2802.3648716515
1.9e-05,16565.659274386,4829.8583708116,6.0434109406101,1861.0296641145,0.30525,2920.3265135788
1.95e-05,16735.6342888,4968.0515555673,6.9680185181215,1876.2627543695,0.3135,3040.1585821058
2e-05,16951.129953413,5108.0545315373,7.9789982107746,1897.7321244469,0.32175,3155.3507394085
2.05e-05,17236.362415029,5250.42761943,9.0435828662014,1934.8266978755,0.33,3256.9455532165
2.1e-05,17620.01521999,5395.9659834628,10.1718031741,1992.5258498081,0.33825,3340.7040979101
2.15e-05,18121.861968015,5545.628597557,11.338139200539,2062.9732799527,0.3465,3415.433894592
2.2e-05,18736.159452974,5700.3307502475,12.591947212507,2129.3847855872,0.35475,3499.1720400281
2.25e-05,19424.279301088,5860.6727210623,13.900790886232,2186.3217966562,0.363,3598.3196769379
2.3e-05,20125.169430527,6026.7429099976,15.358830129471,2249.194572632,0.37125,3697.4434370613
2.35e-05,20779.524094674,6198.1221826541,17.014082488683,2331.7810217383,0.3795,3781.8634288249
2.4e-05,21352.45222709,6374.097217726,19.019604407373,2427.4651138656,0.38775,3857.5188195337
2.45e-05,21840.283923221,6553.9420389001,22.257462210668,2527.5803673724,0.396,3928.2578486479
2.5e-05,22258.892630201,6737.0921841898,26.469291390358,2633.8106109089,0.40425,3996.9925633834
2.55e-05,22623.376674637,6923.1370545682,31.2807728435,2745.8264194376,0.4125,4061.5889794125
2.6e-05,22934.035754194,7111.6917769914,36.71152121018,2859.6146754421,0.42075,4126.1115314745
2.65e-05,23178.74988145,7302.2937745771,43.212739260384,2976.8823203607,0.429,4185.2850388681
2.7e-05,23348.877068222,7494.4343128836,50.543421948709,3097.1600115364,0.43725,4243.4623076187
2.75e-05,23453.382597183,7687.6836273324,58.708118434956,3218.9962772585,0.4455,4300.0899042103
2.8e-05,23516.843094193,7881.7622806759,66.990496643709,3342.3052746559,0.45375,4354.7986400954
2.85e-05,23563.081780232,8076.4842343367,75.947941887171,3464.6037535194,0.462,4410.584264318
2.9e-05,23601.153978263,8271.6524077855,85.001691615007,3583.2650092334,0.47025,4469.3741340897
2.95e-05,23626.994267871,8467.0301993644,95.106009488243,3697.7107430877,0.4785,4531.7548518034
3e-05,23636.550952977,8662.4094238699,106.0918159092,3809.4816263625,0.48675,4594.957348906
3.05e-05,23635.661237694,8857.6994042134,118.17769372309,3920.3653586989,0.495,4657.1869683989
3.1e-05,23638.932828798,9052.967486555,131.48518809583,4031.7243666782,0.50325,4717.111905075
3.15e-05,23663.000133715,9248.4188672814,146.37657794604,4145.2461478213,0.5115,4771.6725463482
3.155e-05,23673.74171082,9267.9734009815,148.30079321749,4157.075094475,0.512325,4777.0202876009
3.16e-05,23678.885735365,9287.53221908,150.0205012304,4168.7112553643,0.51315,4782.0310976366
3.165e-05,23684.44305916,9307.0956570654,151.65590385657,4180.3456241291,0.513975,4787.1973074769
3.17e-05,23690.426870145,9326.6640567399,153.39741764791,4191.9950580064,0.5148,4792.3642009482
3.175e-05,23696.849732766,9346.2377662987,155.23463116129,4203.7383087513,0.515625,4797.2993798624
