time,Fx,external_work,fracture_energy,kinetic_energy,max_disp_x,strain_energy
0,0,0,0,0,0,0
5e-07,1835.77298243,3.7799904689358,0,2.6040347305786,0.0020625,2.8140658761859
1e-06,7196.1466278847,48.200863568742,0,26.650453791612,0.00825,35.886220260923
1.5e-06,13048.943527339,155.52883530208,0,70.326695627295,0.0165,104.01856655641
2e-06,16019.399091229,287.28981132254,0,130.04929069702,0.02475,171.08228339576
2.5e-06,16569.306225869,423.62451786711,0,203.21710726989,0.033,238.23805685405
3e-06,16391.724946198,558.54451882043,0,273.48830333091,0.04125,304.4267838682
3.5e-06,16348.36402651,693.11841229809,0,341.09136837562,0.0495,370.23827112284
4e-06,16394.210881102,828.06532460983,0,409.84783396378,0.05775,435.33584229295
4.5e-06,16321.872280243,962.42246234659,0,480.07760819111,0.066,499.91213715487
5e-06,16180.365351648,1095.598627426,0,549.73612063511,0.07425,563.79950280046
5.5e-06,16100.731385865,1228.1524135606,0,618.60986099267,0.0825,627.12664789704
6e-06,16071.779373842,1360.6140061053,0,687.46253715111,0.09075,690.32142846282
6.5e-06,16009.196331165,1492.7310062676,0,756.44806403092,0.099,753.41104786866
7e-06,15907.945933213,1624.1518203036,0,824.79410408349,0.10725,816.62970524666
7.5e-06,15824.913405369,1754.9844438957,0,891.70126709271,0.1155,880.5876579839
8e-06,15772.386494062,1885.4325183484,0,957.21421353849,0.12375,945.37876835528
8.5e-06,15708.909952135,2015.389488432,0,1021.6083235939,0.132,1011.0561564425
9e-06,15614.455577303,2144.576641902,0,1084.6051364581,0.14025,1077.4793706607
9.5e-06,15517.594610719,2272.9786360576,0,1146.0715767962,0.1485,1144.5112420863
1e-05,15450.799827999,2400.8380382007,0,1205.9664652929,0.15675,1212.5591740579
1.05e-05,15416.525995819,2528.3823153519,0,1264.1084473096,0.165,1282.4494576091
1.1e-05,15400.138625033,2655.7246778065,0,1319.3277002062,0.17325,1356.0942717541
1.15e-05,15390.020043352,2782.9013222585,0.0042191703861301,1369.9510586634,0.1815,1434.775555072
1.2e-05,15380.877544103,2909.9078839519,0.085112382480745,1415.3585514356,0.18975,1518.3818849773
1.25e-05,15377.127116522,3036.7866540155,0.3850859753694,1455.8674981163,0.198,1606.0885999476
1.3e-05,15397.458243802,3163.7476154446,3.7254604881651,1492.4861690169,0.20625,1692.0268139396
1.35e-05,15459.789312339,3291.1443985689,11.491622746252,1527.9931432453,0.2145,1769.0670804023
1.4e-05,15556.919182083,3419.2654332678,21.970798116165,1566.9560882285,0.22275,1836.8413571696
1.45e-05,15661.04795685,3548.1712327674,33.9455449212,1611.0690933503,0.231,1899.0846097525
1.5e-05,15756.752569216,3677.8152005908,46.936402048809,1659.1362952336,0.23925,1957.4209526382
1.55e-05,15854.423467705,3808.2550027751,60.98751774887,1711.0007352031,0.2475,2011.4071065845
1.6e-05,15963.740225683,3939.6301925639,76.445713749804,1766.7020014911,0.25575,2061.1086363048
1.65e-05,16070.06537717,4071.9392780299,92.663783684509,1825.3593335214,0.264,2108.6835615919
1.7e-05,16152.680420978,4204.9927686034,109.6516485417,1883.9622202771,0.27225,2157.549041262
1.75e-05,16217.281646799,4338.6627364863,127.26680458057,1942.4511713466,0.2805,2205.1276821027
1.8e-05,16292.600224223,4473.0681713503,146.21245239341,2002.591402053,0.28875,2249.8161947234
1.85e-05,16397.901643327,4608.4621552893,164.77441151459,2064.9459407574,0.297,2293.6703401158
1.9e-05,16533.567312638,4745.0712737333,186.75439466288,2128.3053851701,0.30525,2333.0938842159
1.95e-05,16710.138922928,4883.2059751193,209.19324232891,2203.6519105624,0.3135,2349.2882516572
2e-05,16969.469246571,5023.524280392,231.75645396145,2308.9711912087,0.32175,2331.9295211759
2.05e-05,17356.484570772,5167.0451599645,257.56137837518,2444.9069051444,0.33,2287.7323016998
2.1e-05,17861.52333245,5314.7243979666,282.18854479326,2598.1832716463,0.33825,2240.1921945132
2.15e-05,18387.719354826,5466.7633034172,309.21660020075,2757.82510959,0.3465,2190.6128521281
2.2e-05,18772.994478035,5622.0190726952,338.35262448105,2919.6447502613,0.35475,2143.6766591416
2.25e-05,18854.789047828,5777.92818347,370.16790791544,3081.0522879571,0.363,2096.3756372907
2.255e-05,18836.679917668,5793.4959911462,373.92011195202,3181.910402344,0.363825,2090.5778402059
2.26e-05,18810.339288917,5809.0404291946,377.4373231715,3199.2444835974,0.36465,2084.8959920231
2.265e-05,18779.449747678,5824.5575200158,380.77940906991,3216.4317346728,0.365475,2079.3447393903
2.27e-05,18744.03306391,5840.0433235105,384.49121419147,3233.5942336838,0.3663,2073.5312580051
2.275e-05,18704.137048219,5855.4939310328,387.96544923644,3250.6622077471,0.367125,2067.9697178288
2.28e-05,18659.828607527,5870.9054816238,391.41859610157,3267.5964384808,0.36795,2062.5084107236
2.285e-05,18611.193779643,5886.2741785699,395.23189794617,3284.4431102091,0.368775,2056.7404668077
2.29e-05,18558.337575799,5901.5963061923,399.37348862475,3301.3034349407,0.3696,2050.6069747874
2.295e-05,18501.38370904,5916.8682468236,403.22074024019,3318.1604746564,0.370425,2044.7272363615
2.3e-05,18440.474089538,5932.0864978223,407.1030371382,3334.9336820918,0.37125,2038.836278941
2.305e-05,18375.768131062,5947.2476884897,411.10479313025,3351.6466767925,0.372075,2032.8022097238
2.31e-05,18307.441844034,5962.3485967209,414.97727440097,3368.3318165339,0.3729,2026.795091941
2.315e-05,18235.686694446,5977.3861651824,418.92550935333,3384.9597865347,0.373725,2020.7575026127
